registro_id,fecha,edificio,temperatura_c,ocupacion,kwh,superficie_m2,tarifa
ENE077-000821,2024-09-30,B2,9.2,65,426.85,1200,0.62
ENE077-000822,2024-09-30,B3,11.0,110,544.46,1800,0.62
ENE077-000823,2024-10-01,B1,9.4,30,217.41,600,0.62
ENE077-000824,2024-10-01,B2,11.5,70,335.3,1200,0.62
ENE077-000825,2024-10-01,B3,10.0,112,612.59,1800,0.62
ENE077-000826,2024-10-02,B1,11.5,61,216.38,600,0.62
ENE077-000827,2024-10-02,B2,11.5,63,335.57,1200,0.62
ENE077-000828,2024-10-02,B3,8.7,93,662.93,1800,0.62
ENE077-000829,2024-10-03,B1,10.6,48,211.76,600,0.62
ENE077-000830,2024-10-03,B2,9.6,86,447.1,1200,0.62
ENE077-000831,2024-10-03,B3,10.9,101,,1800,0.62
ENE077-000832,2024-10-04,B1,7.3,32,260.92,600,0.62
ENE077-000833,2024-10-04,B2,12.4,85,328.13,1200,0.62
ENE077-000834,2024-10-04,B3,9.7,103,612.52,1800,0.62
ENE077-000835,2024-10-05,B1,11.8,11,130.78,600,0.62
ENE077-000836,2024-10-05,B2,11.0,9,264.98,1200,0.62
ENE077-000837,2024-10-05,B3,7.0,17,678.41,1800,0.62
ENE077-000838,2024-10-06,B1,9.5,6,194.43,600,0.62
ENE077-000839,2024-10-06,B2,13.4,14,203.65,1200,0.62
ENE077-000840,2024-10-06,B3,9.3,20,502.58,1800,0.62
ENE077-000841,2024-10-07,B1,11.9,45,186.45,600,0.62
ENE077-000842,2024-10-07,B2,8.7,78,468.32,1200,0.62
ENE077-000843,2024-10-07,B3,8.3,78,676.92,1800,0.62
ENE077-000844,2024-10-08,B1,11.6,34,154.1,600,0.62
ENE077-000845,2024-10-08,B2,10.7,59,"358,59",1200,0.62
ENE077-000846,2024-10-08,B3,10.8,97,532.88,1800,0.62
ENE077-000847,2024-10-09,B1,8.2,40,252.83,600,0.62
ENE077-000848,2024-10-09,B2,8.2,77,502.91,1200,0.62
ENE077-000849,2024-10-09,B3,9.7,122,639.45,1800,0.62
ENE077-000850,2024-10-10,B1,10.3,30,193.8,600,0.62
ENE077-000851,2024-10-10,B2,8.1,88,509.03,1200,0.62
ENE077-000852,2024-10-10,B3,9.4,105,629.47,1800,0.62
ENE077-000853,2024-10-11,B1,9.6,25,197.33,600,0.62
ENE077-000854,2024-10-11,B2,11.4,60,321.17,1200,0.62
ENE077-000855,2024-10-11,B3,11.6,106,500.46,1800,0.62
ENE077-000856,2024-10-12,B1,10.6,12,165.45,600,0.62
ENE077-000857,2024-10-12,B2,11.4,15,259.45,1200,0.62
ENE077-000858,2024-10-12,B3,12.0,22,367.35,1800,0.62
ENE077-000859,2024-10-13,B1,12.5,11,117.81,600,0.62
ENE077-000860,2024-10-13,B2,10.6,16,299.33,1200,0.62
ENE077-000861,2024-10-13,B3,9.3,19,527.47,1800,0.62
ENE077-000862,2024-10-14,B1,11.5,41,182.82,600,0.62
ENE077-000863,2024-10-14,B2,11.0,65,344.88,1200,0.62
ENE077-000864,2024-10-14,B3,8.6,85,673.34,1800,0.62
ENE077-000865,2024-10-15,B1,8.3,32,244.9,600,0.62
ENE077-000867,2024-10-15,B3,10.8,88,509.75,1800,0.62
ENE077-000868,2024-10-16,B1,12.5,29,159.24,600,0.62
ENE077-000869,2024-10-16,B2,8.5,63,458.91,1200,0.62
ENE077-000870,2024-10-16,B3,10.0,136,640.94,1800,0.62
ENE077-000871,2024-10-17,B1,8.9,50,248.19,600,0.62
ENE077-000872,2024-10-17,B2,9.6,55,392.3,1200,0.62
ENE077-000873,2024-10-17,B3,12.5,101,456.91,1800,0.62
ENE077-000874,2024-10-18,B1,10.4,38,192.08,600,0.62
ENE077-000875,2024-10-18,B2,10.7,60,366.46,1200,0.62
ENE077-000876,2024-10-18,B3,10.3,119,603.13,1800,0.62
ENE077-000877,2024-10-19,B1,10.2,6,156.15,600,0.62
ENE077-000878,2024-10-19,B2,9.8,16,335.93,1200,0.62
ENE077-000879,2024-10-19,B3,9.8,22,491.26,1800,0.62
ENE077-000880,2024-10-20,B1,8.1,7,209.24,600,0.62
ENE077-000881,2024-10-20,B2,10.3,13,311.39,1200,0.62
ENE077-000882,2024-10-20,B3,6.3,22,758.9,1800,0.62
ENE077-000883,2024-10-21,B1,10.9,36,187.54,600,0.62
ENE077-000884,2024-10-21,B2,9.3,76,440.11,1200,0.62
ENE077-000885,2024-10-21,B3,12.7,99,430.15,1800,0.62
ENE077-000886,2024-10-22,B1,11.3,38,171.59,600,0.62
ENE077-000887,2024-10-22,B2,9.7,68,413.07,1200,0.62
ENE077-000888,2024-10-22,B3,10.7,125,578.0,1800,0.62
ENE077-000889,2024-10-23,B1,10.7,58,233.71,600,0.62
ENE077-000890,2024-10-23,B2,11.1,47,305.86,1200,0.62
ENE077-000891,2024-10-23,B3,11.0,116,559.47,1800,0.62
ENE077-000892,2024-10-24,B1,9.6,22,197.9,600,0.62
ENE077-000893,2024-10-24,B2,11.8,85,354.18,1200,0.62
ENE077-000894,2024-10-24,B3,10.6,101,554.6,1800,0.62
ENE077-000895,2024-10-25,B1,11.5,42,186.75,600,0.62
ENE077-000896,2024-10-25,B2,14.1,69,260.24,1200,0.62
ENE077-000897,2024-10-25,B3,10.6,101,551.68,1800,0.62
ENE077-000898,2024-10-26,B1,8.8,10,188.66,600,0.62
ENE077-000899,2024-10-26,B2,11.7,18,252.78,1200,0.62
ENE077-000900,2024-10-26,B3,12.7,22,324.54,1800,0.62
ENE077-000901,2024-10-27,B1,9.8,8,182.69,600,0.62
ENE077-000902,2024-10-27,B2,11.8,14,255.22,1200,0.62
ENE077-000903,2024-10-27,B3,11.6,19,360.45,1800,0.62
ENE077-000904,2024-10-28,B1,12.0,40,184.49,600,0.62
ENE077-000905,2024-10-28,B2,10.7,79,388.28,1200,0.62
ENE077-000906,2024-10-28,B3,9.0,87,640.04,1800,0.62
ENE077-000907,2024-10-29,B1,9.5,49,234.31,600,0.62
ENE077-000908,2024-10-29,B2,13.5,79,304.75,1200,0.62
ENE077-000909,2024-10-29,B3,9.6,103,610.82,1800,0.62
ENE077-000910,2024-10-30,B1,10.5,59,231.88,600,0.62
ENE077-000911,2024-10-30,B2,10.9,61,346.11,1200,0.62
ENE077-000912,2024-10-30,B3,10.5,83,540.86,1800,0.62
ENE077-000913,2024-10-31,B1,10.1,42,196.81,600,0.62
ENE077-000914,2024-10-31,B2,9.9,81,,1200,0.62
ENE077-000915,2024-10-31,B3,14.8,102,361.89,1800,0.62
ENE077-000916,2024-11-01,B1,13.4,46,151.15,600,0.62
ENE077-000917,2024-11-01,B2,9.5,85,443.27,1200,0.62
ENE077-000918,2024-11-01,B3,7.9,106,737.02,1800,0.62
ENE077-000920,2024-11-02,B2,9.8,16,339.18,1200,0.62
ENE077-000921,2024-11-02,B3,13.6,22,284.84,1800,0.62
ENE077-000922,2024-11-03,B1,12.4,7,120.93,600,0.62
ENE077-000923,2024-11-03,B2,14.5,9,174.92,1200,0.62
ENE077-000924,2024-11-03,B3,11.2,21,393.61,1800,0.62
ENE077-000925,2024-11-04,B1,10.1,34,197.08,600,0.62
ENE077-000926,2024-11-04,B2,13.1,85,299.9,1200,0.62
ENE077-000927,2024-11-04,B3,12.8,115,474.18,1800,0.62
ENE077-000928,2024-11-05,B1,11.8,55,175.82,600,0.62
ENE077-000929,2024-11-05,B2,12.4,65,300.73,1200,0.62
ENE077-000930,2024-11-05,B3,11.6,105,507.15,1800,0.62
ENE077-000931,2024-11-06,B1,9.9,43,215.93,600,0.62
ENE077-000932,2024-11-06,B2,11.9,78,347.06,1200,0.62
ENE077-000933,2024-11-06,B3,12.2,105,474.17,1800,0.62
ENE077-000934,2024-11-07,B1,10.1,54,233.0,600,0.62
ENE077-000935,2024-11-07,B2,13.0,73,293.47,1200,0.62
ENE077-000936,2024-11-07,B3,11.2,104,523.2,1800,0.62
ENE077-000937,2024-11-08,B1,11.6,42,177.11,600,0.62
ENE077-000938,2024-11-08,B2,12.3,76,327.57,1200,0.62
ENE077-000939,2024-11-08,B3,10.3,105,572.74,1800,0.62
ENE077-000940,2024-11-09,B1,11.3,8,141.57,600,0.62
ENE077-000941,2024-11-09,B2,11.0,17,288.37,1200,0.62
ENE077-000942,2024-11-09,B3,11.7,25,376.51,1800,0.62
ENE077-000943,2024-11-10,B1,10.4,7,165.65,600,0.62
ENE077-000944,2024-11-10,B2,14.6,13,168.02,1200,0.62
ENE077-000945,2024-11-10,B3,10.2,19,459.73,1800,0.62
ENE077-000946,2024-11-11,B1,12.4,53,191.65,600,0.62
ENE077-000947,2024-11-11,B2,11.8,62,320.15,1200,0.62
ENE077-000948,2024-11-11,B3,11.7,110,506.63,1800,0.62
ENE077-000949,2024-11-12,B1,11.6,71,224.17,600,0.62
ENE077-000950,2024-11-12,B2,9.6,85,456.2,1200,0.62
ENE077-000951,2024-11-12,B3,10.2,98,559.62,1800,0.62
ENE077-000952,2024-11-13,B1,11.3,41,185.43,600,0.62
ENE077-000953,2024-11-13,B2,10.9,79,377.48,1200,0.62
ENE077-000954,2024-11-13,B3,14.0,103,397.19,1800,0.62
ENE077-000955,2024-11-14,B1,12.4,43,168.35,600,0.62
ENE077-000956,2024-11-14,B2,10.8,80,390.69,1200,0.62
ENE077-000957,2024-11-14,B3,13.0,101,427.2,1800,0.62
ENE077-000958,2024-11-15,B1,13.8,37,148.3,600,0.62
ENE077-000959,2024-11-15,B2,11.0,70,361.04,1200,0.62
ENE077-000960,2024-11-15,B3,11.3,96,502.02,1800,0.62
ENE077-000961,2024-11-16,B1,11.5,9,140.78,600,0.62
ENE077-000962,2024-11-16,B2,9.9,18,330.52,1200,0.62
ENE077-000963,2024-11-16,B3,9.8,20,486.37,1800,0.62
ENE077-000964,2024-11-17,B1,14.5,7,83.55,600,0.62
ENE077-000965,2024-11-17,B2,14.7,18,169.75,1200,0.62
ENE077-000966,2024-11-17,B3,15.5,18,227.65,1800,0.62
ENE077-000967,2024-11-18,B1,11.4,26,158.69,600,0.62
ENE077-000968,2024-11-18,B2,13.9,90,311.2,1200,0.62
ENE077-000969,2024-11-18,B3,13.5,104,413.01,1800,0.62
ENE077-000970,2024-11-19,B1,12.7,60,196.84,600,0.62
ENE077-000971,2024-11-19,B2,10.4,63,395.94,1200,0.62
ENE077-000973,2024-11-20,B1,15.1,55,150.91,600,0.62
ENE077-000974,2024-11-20,B2,15.7,66,226.67,1200,0.62
ENE077-000975,2024-11-20,B3,13.4,150,495.6,1800,0.62
ENE077-000976,2024-11-21,B1,14.1,37,147.39,600,0.62
ENE077-000977,2024-11-21,B2,13.9,88,296.36,1200,0.62
ENE077-000978,2024-11-21,B3,14.4,101,387.61,1800,0.62
ENE077-000979,2024-11-22,B1,12.5,42,167.48,600,0.62
ENE077-000980,2024-11-22,B2,14.4,62,241.55,1200,0.62
ENE077-000981,2024-11-22,B3,10.6,120,573.75,1800,0.62
ENE077-000982,2024-11-23,B1,11.2,11,148.5,600,0.62
ENE077-000983,2024-11-23,B2,15.7,14,154.29,1200,0.62
ENE077-000984,2024-11-23,B3,12.1,21,369.82,1800,0.62
ENE077-000985,2024-11-24,B1,13.1,10,113.01,600,0.62
ENE077-000986,2024-11-24,B2,14.2,19,185.54,1200,0.62
ENE077-000987,2024-11-24,B3,10.5,20,452.85,1800,0.62
ENE077-000988,2024-11-25,B1,13.4,41,165.3,600,0.62
ENE077-000989,2024-11-25,B2,15.1,48,203.71,1200,0.62
ENE077-000990,2024-11-25,B3,14.6,89,356.31,1800,0.62
ENE077-000991,2024-11-26,B1,14.7,51,148.12,600,0.62
ENE077-000992,2024-11-26,B2,13.5,57,267.93,1200,0.62
ENE077-000993,2024-11-26,B3,14.7,95,363.41,1800,0.62
ENE077-000994,2024-11-27,B1,14.7,39,125.65,600,0.62
ENE077-000995,2024-11-27,B2,14.4,74,257.34,1200,0.62
ENE077-000996,2024-11-27,B3,12.1,119,482.65,1800,0.62
ENE077-000997,2024-11-28,B1,14.2,53,,600,0.62
ENE077-000998,2024-11-28,B2,13.6,88,295.14,1200,0.62
ENE077-000999,2024-11-28,B3,15.5,97,324.23,1800,0.62
ENE077-001000,2024-11-29,B1,16.4,44,134.79,600,0.62
ENE077-001001,2024-11-29,B2,14.0,85,296.69,1200,0.62
ENE077-001002,2024-11-29,B3,15.4,104,341.5,1800,0.62
ENE077-001003,2024-11-30,B1,16.1,9,79.49,600,0.62
ENE077-001004,2024-11-30,B2,15.5,18,161.77,1200,0.62
ENE077-001005,2024-11-30,B3,14.2,18,261.18,1800,0.62
ENE077-001006,2024-12-01,B1,14.9,11,95.53,600,0.62
ENE077-001007,2024-12-01,B2,14.6,21,177.22,1200,0.62
ENE077-001008,2024-12-01,B3,16.1,22,222.17,1800,0.62
ENE077-001009,2024-12-02,B1,17.5,41,124.94,600,0.62
ENE077-001010,2024-12-02,B2,14.2,69,260.22,1200,0.62
ENE077-001011,2024-12-02,B3,14.8,105,369.46,1800,0.62
ENE077-001012,2024-12-03,B1,13.8,65,194.46,600,0.62
ENE077-001013,2024-12-03,B2,13.7,80,279.91,1200,0.62
ENE077-001014,2024-12-03,B3,14.4,97,360.04,1800,0.62
ENE077-001015,2024-12-04,B1,15.0,48,152.02,600,0.62
ENE077-001016,2024-12-04,B2,13.0,66,290.42,1200,0.62
ENE077-001017,2024-12-04,B3,14.7,121,389.12,1800,0.62
ENE077-001018,2024-12-05,B1,14.1,31,147.8,600,0.62
ENE077-001019,2024-12-05,B2,15.2,85,261.15,1200,0.62
ENE077-001020,2024-12-05,B3,14.5,118,403.63,1800,0.62
ENE077-001021,2024-12-06,B1,16.0,48,130.75,600,0.62
ENE077-001022,2024-12-06,B2,15.1,72,253.3,1200,0.62
ENE077-001023,2024-12-06,B3,16.1,98,323.15,1800,0.62
ENE077-001024,2024-12-07,B1,15.1,7,83.01,600,0.62
ENE077-001026,2024-12-07,B3,16.1,20,223.57,1800,0.62
ENE077-001027,2024-12-08,B1,16.1,12,79.72,600,0.62
ENE077-001028,2024-12-08,B2,15.4,15,168.0,1200,0.62
ENE077-001029,2024-12-08,B3,15.1,23,242.65,1800,0.62
ENE077-001030,2024-12-09,B1,14.6,35,128.59,600,0.62
ENE077-001031,2024-12-09,B2,16.4,75,231.19,1200,0.62
ENE077-001032,2024-12-09,B3,12.6,80,413.55,1800,0.62
ENE077-001033,2024-12-10,B1,17.3,59,155.17,600,0.62
ENE077-001034,2024-12-10,B2,15.0,83,264.59,1200,0.62
ENE077-001035,2024-12-10,B3,19.0,94,292.5,1800,0.62
ENE077-001036,2024-12-11,B1,17.9,35,104.76,600,0.62
ENE077-001037,2024-12-11,B2,19.0,75,218.18,1200,0.62
ENE077-001038,2024-12-11,B3,15.9,129,376.84,1800,0.62
ENE077-001039,2024-12-12,B1,15.8,48,140.08,600,0.62
ENE077-001040,2024-12-12,B2,18.7,61,195.78,1200,0.62
ENE077-001041,2024-12-12,B3,14.2,100,385.36,1800,0.62
ENE077-001042,2024-12-13,B1,16.3,57,147.77,600,0.62
ENE077-001043,2024-12-13,B2,16.3,64,196.14,1200,0.62
ENE077-001044,2024-12-13,B3,14.7,112,382.04,1800,0.62
ENE077-001045,2024-12-14,B1,13.5,10,106.42,600,0.62
ENE077-001046,2024-12-14,B2,18.0,10,133.4,1200,0.62
ENE077-001047,2024-12-14,B3,16.9,17,186.44,1800,0.62
ENE077-001048,2024-12-15,B1,16.8,14,71.29,600,0.62
ENE077-001049,2024-12-15,B2,17.9,16,123.43,1200,0.62
ENE077-001050,2024-12-15,B3,16.3,21,212.11,1800,0.62
ENE077-001051,2024-12-16,B1,19.1,44,113.84,600,0.62
ENE077-001052,2024-12-16,B2,16.8,68,218.09,1200,0.62
ENE077-001053,2024-12-16,B3,17.0,124,363.64,1800,0.62
ENE077-001054,2024-12-17,B1,18.8,48,115.42,600,0.62
ENE077-001055,2024-12-17,B2,17.2,63,202.04,1200,0.62
ENE077-001056,2024-12-17,B3,17.4,111,"322,13",1800,0.62
ENE077-001057,2024-12-18,B1,18.2,53,139.34,600,0.62
ENE077-001058,2024-12-18,B2,19.3,80,221.7,1200,0.62
ENE077-001059,2024-12-18,B3,19.4,110,312.2,1800,0.62
ENE077-001060,2024-12-19,B1,16.8,43,131.62,600,0.62
ENE077-001061,2024-12-19,B2,18.0,83,227.77,1200,0.62
ENE077-001062,2024-12-19,B3,16.5,112,344.1,1800,0.62
ENE077-001063,2024-12-20,B1,15.3,38,124.42,600,0.62
ENE077-001064,2024-12-20,B2,15.4,74,242.8,1200,0.62
ENE077-001065,2024-12-20,B3,19.8,93,295.18,1800,0.62
ENE077-001066,2024-12-21,B1,18.4,11,72.54,600,0.62
ENE077-001067,2024-12-21,B2,18.1,14,131.81,1200,0.62
ENE077-001068,2024-12-21,B3,16.6,21,205.59,1800,0.62
ENE077-001069,2024-12-22,B1,18.9,5,47.48,600,0.62
ENE077-001070,2024-12-22,B2,19.0,15,117.7,1200,0.62
ENE077-001071,2024-12-22,B3,15.7,23,213.32,1800,0.62
ENE077-001072,2024-12-23,B1,16.8,49,142.99,600,0.62
ENE077-001073,2024-12-23,B2,17.0,64,200.89,1200,0.62
ENE077-001074,2024-12-23,B3,17.9,113,332.28,1800,0.62
ENE077-001075,2024-12-24,B1,15.4,54,143.1,600,0.62
ENE077-001076,2024-12-24,B2,17.0,58,191.07,1200,0.62
ENE077-001077,2024-12-24,B3,16.8,95,307.88,1800,0.62
ENE077-001079,2024-12-25,B2,15.9,79,240.37,1200,0.62
ENE077-001080,2024-12-25,B3,18.7,116,,1800,0.62
ENE077-001081,2024-12-26,B1,20.0,50,130.4,600,0.62
ENE077-001082,2024-12-26,B2,18.4,73,231.96,1200,0.62
ENE077-001083,2024-12-26,B3,18.3,124,339.42,1800,0.62
ENE077-001084,2024-12-27,B1,18.9,56,139.71,600,0.62
ENE077-001085,2024-12-27,B2,18.1,67,212.41,1200,0.62
ENE077-001086,2024-12-27,B3,16.8,102,327.09,1800,0.62
ENE077-001087,2024-12-28,B1,20.2,9,62.68,600,0.62
ENE077-001088,2024-12-28,B2,17.2,16,118.85,1200,0.62
ENE077-001089,2024-12-28,B3,17.5,18,198.74,1800,0.62
ENE077-001090,2024-12-29,B1,17.8,9,71.8,600,0.62
ENE077-001091,2024-12-29,B2,17.9,18,124.92,1200,0.62
ENE077-001092,2024-12-29,B3,15.0,25,247.44,1800,0.62
ENE077-001093,2024-12-30,B1,17.1,48,131.73,600,0.62
ENE077-001094,2024-12-30,B2,20.4,71,206.3,1200,0.62
ENE077-001095,2024-12-30,B3,20.6,96,304.23,1800,0.62
ENE077-001096,2024-12-31,B1,17.1,69,172.05,600,0.71
ENE077-001097,2024-12-31,B2,18.5,78,213.01,1200,0.71
ENE077-001098,2024-12-31,B3,18.6,90,289.51,1800,0.71
ENE077-001099,2025-01-01,B1,19.5,21,95.71,600,0.71
ENE077-001100,2025-01-01,B2,21.2,76,229.7,1200,0.71
ENE077-001101,2025-01-01,B3,20.3,113,326.83,1800,0.71
ENE077-001102,2025-01-02,B1,17.5,65,154.61,600,0.71
ENE077-001103,2025-01-02,B2,18.8,75,224.08,1200,0.71
ENE077-001104,2025-01-02,B3,19.1,140,364.42,1800,0.71
ENE077-001105,2025-01-03,B1,19.5,35,115.13,600,0.71
ENE077-001106,2025-01-03,B2,18.4,90,234.95,1200,0.71
ENE077-001107,2025-01-03,B3,15.8,91,341.49,1800,0.71
ENE077-001108,2025-01-04,B1,21.8,9,70.05,600,0.71
ENE077-001109,2025-01-04,B2,17.6,12,124.52,1200,0.71
ENE077-001110,2025-01-04,B3,19.6,18,200.63,1800,0.71
ENE077-001111,2025-01-05,B1,18.8,6,69.45,600,0.71
ENE077-001112,2025-01-05,B2,19.8,15,120.67,1200,0.71
ENE077-001113,2025-01-05,B3,17.2,21,189.72,1800,0.71
ENE077-001114,2025-01-06,B1,20.3,43,125.44,600,0.71
ENE077-001115,2025-01-06,B2,19.7,80,201.13,1200,0.71
ENE077-001116,2025-01-06,B3,17.3,116,324.58,1800,0.71
ENE077-001117,2025-01-07,B1,22.4,28,105.48,600,0.71
ENE077-001118,2025-01-07,B2,18.8,90,240.45,1200,0.71
ENE077-001119,2025-01-07,B3,20.0,98,287.32,1800,0.71
ENE077-001120,2025-01-08,B1,20.1,44,112.25,600,0.71
ENE077-001121,2025-01-08,B2,21.6,73,217.14,1200,0.71
ENE077-001122,2025-01-08,B3,21.4,101,323.24,1800,0.71
ENE077-001123,2025-01-09,B1,21.1,61,167.7,600,0.71
ENE077-001124,2025-01-09,B2,19.6,63,200.84,1200,0.71
ENE077-001125,2025-01-09,B3,23.3,117,406.08,1800,0.71
ENE077-001126,2025-01-10,B1,23.2,28,132.89,600,0.71
ENE077-001127,2025-01-10,B2,20.2,85,229.38,1200,0.71
ENE077-001128,2025-01-10,B3,21.0,94,315.22,1800,0.71
ENE077-001129,2025-01-11,B1,20.7,8,67.75,600,0.71
ENE077-001130,2025-01-11,B2,18.6,14,109.91,1200,0.71
ENE077-001132,2025-01-12,B1,23.2,10,103.97,600,0.71
ENE077-001133,2025-01-12,B2,20.0,15,127.21,1200,0.71
ENE077-001134,2025-01-12,B3,20.0,19,190.99,1800,0.71
ENE077-001135,2025-01-13,B1,21.5,54,142.5,600,0.71
ENE077-001136,2025-01-13,B2,22.0,61,209.19,1200,0.71
ENE077-001137,2025-01-13,B3,20.1,116,323.19,1800,0.71
ENE077-001138,2025-01-14,B1,20.9,48,133.22,600,0.71
ENE077-001139,2025-01-14,B2,21.7,77,228.49,1200,0.71
ENE077-001140,2025-01-14,B3,23.8,100,368.45,1800,0.71
ENE077-001141,2025-01-15,B1,23.4,49,141.88,600,0.71
ENE077-001142,2025-01-15,B2,20.0,100,249.52,1200,0.71
ENE077-001143,2025-01-15,B3,22.6,107,358.81,1800,0.71
ENE077-001144,2025-01-16,B1,23.0,41,129.95,600,0.71
ENE077-001145,2025-01-16,B2,19.5,81,225.06,1200,0.71
ENE077-001146,2025-01-16,B3,22.5,83,318.59,1800,0.71
ENE077-001147,2025-01-17,B1,22.3,47,142.0,600,0.71
ENE077-001148,2025-01-17,B2,20.9,88,234.66,1200,0.71
ENE077-001149,2025-01-17,B3,20.4,93,286.38,1800,0.71
ENE077-001150,2025-01-18,B1,22.0,11,87.5,600,0.71
ENE077-001151,2025-01-18,B2,24.8,12,215.83,1200,0.71
ENE077-001152,2025-01-18,B3,20.8,20,194.27,1800,0.71
ENE077-001153,2025-01-19,B1,22.2,11,87.73,600,0.71
ENE077-001154,2025-01-19,B2,23.9,15,181.96,1200,0.71
ENE077-001155,2025-01-19,B3,24.1,23,280.34,1800,0.71
ENE077-001156,2025-01-20,B1,22.4,67,172.23,600,0.71
ENE077-001157,2025-01-20,B2,22.7,81,257.34,1200,0.71
ENE077-001158,2025-01-20,B3,24.7,84,396.07,1800,0.71
ENE077-001159,2025-01-21,B1,20.2,46,127.95,600,0.71
ENE077-001160,2025-01-21,B2,23.0,74,247.61,1200,0.71
ENE077-001161,2025-01-21,B3,22.6,89,340.17,1800,0.71
ENE077-001162,2025-01-22,B1,23.4,44,134.37,600,0.71
ENE077-001163,2025-01-22,B2,21.2,43,,1200,0.71
ENE077-001164,2025-01-22,B3,20.5,98,299.03,1800,0.71
ENE077-001165,2025-01-23,B1,25.8,32,174.86,600,0.71
ENE077-001166,2025-01-23,B2,24.3,64,276.79,1200,0.71
ENE077-001167,2025-01-23,B3,21.9,126,370.1,1800,0.71
ENE077-001168,2025-01-24,B1,20.1,39,119.18,600,0.71
ENE077-001169,2025-01-24,B2,20.1,77,223.44,1200,0.71
ENE077-001170,2025-01-24,B3,22.1,91,323.67,1800,0.71
ENE077-001171,2025-01-25,B1,22.8,6,77.42,600,0.71
ENE077-001172,2025-01-25,B2,23.2,18,166.35,1200,0.71
ENE077-001173,2025-01-25,B3,21.1,21,196.73,1800,0.71
ENE077-001174,2025-01-26,B1,19.3,13,66.89,600,0.71
ENE077-001175,2025-01-26,B2,22.4,16,159.81,1200,0.71
ENE077-001176,2025-01-26,B3,21.8,18,201.01,1800,0.71
ENE077-001177,2025-01-27,B1,22.9,36,137.28,600,0.71
ENE077-001178,2025-01-27,B2,24.3,83,298.55,1200,0.71
ENE077-001179,2025-01-27,B3,21.1,94,305.83,1800,0.71
ENE077-001180,2025-01-28,B1,24.6,54,185.97,600,0.71
ENE077-001181,2025-01-28,B2,21.9,81,245.94,1200,0.71
ENE077-001182,2025-01-28,B3,22.4,91,317.79,1800,0.71
ENE077-001183,2025-01-29,B1,23.4,41,141.86,600,0.71
ENE077-001185,2025-01-29,B3,24.0,108,404.24,1800,0.71
ENE077-001186,2025-01-30,B1,21.8,60,150.73,600,0.71
ENE077-001187,2025-01-30,B2,23.9,69,266.56,1200,0.71
ENE077-001188,2025-01-30,B3,25.4,82,430.54,1800,0.71
ENE077-001189,2025-01-31,B1,25.7,61,200.96,600,0.71
ENE077-001190,2025-01-31,B2,25.6,62,298.33,1200,0.71
ENE077-001191,2025-01-31,B3,24.7,136,471.2,1800,0.71
ENE077-001192,2025-02-01,B1,23.4,13,111.78,600,0.71
ENE077-001193,2025-02-01,B2,23.1,16,178.49,1200,0.71
ENE077-001194,2025-02-01,B3,22.7,22,239.55,1800,0.71
ENE077-001195,2025-02-02,B1,22.5,9,94.22,600,0.71
ENE077-001196,2025-02-02,B2,21.3,13,135.62,1200,0.71
ENE077-001197,2025-02-02,B3,22.1,25,215.12,1800,0.71
ENE077-001198,2025-02-03,B1,25.1,55,174.08,600,0.71
ENE077-001199,2025-02-03,B2,26.5,75,339.08,1200,0.71
ENE077-001200,2025-02-03,B3,25.4,115,476.05,1800,0.71
ENE077-001201,2025-02-04,B1,24.7,44,157.89,600,0.71
ENE077-001202,2025-02-04,B2,22.0,74,241.86,1200,0.71
ENE077-001203,2025-02-04,B3,26.0,91,462.99,1800,0.71
ENE077-001204,2025-02-05,B1,25.6,53,203.74,600,0.71
ENE077-001205,2025-02-05,B2,25.0,87,330.69,1200,0.71
ENE077-001206,2025-02-05,B3,25.2,116,451.95,1800,0.71
ENE077-001207,2025-02-06,B1,26.0,54,206.2,600,0.71
ENE077-001208,2025-02-06,B2,22.5,45,220.66,1200,0.71
ENE077-001209,2025-02-06,B3,25.4,93,428.74,1800,0.71
ENE077-001210,2025-02-07,B1,25.2,50,178.02,600,0.71
ENE077-001211,2025-02-07,B2,24.3,74,291.46,1200,0.71
ENE077-001212,2025-02-07,B3,22.7,101,350.77,1800,0.71
ENE077-001213,2025-02-08,B1,26.2,9,129.52,600,0.71
ENE077-001214,2025-02-08,B2,25.8,14,229.66,1200,0.71
ENE077-001215,2025-02-08,B3,25.8,23,364.23,1800,0.71
ENE077-001216,2025-02-09,B1,27.1,12,153.62,600,0.71
ENE077-001217,2025-02-09,B2,23.6,15,174.87,1200,0.71
ENE077-001218,2025-02-09,B3,25.0,20,311.06,1800,0.71
ENE077-001219,2025-02-10,B1,23.7,53,171.32,600,0.71
ENE077-001220,2025-02-10,B2,24.0,74,267.12,1200,0.71
ENE077-001221,2025-02-10,B3,24.3,103,410.72,1800,0.71
ENE077-001222,2025-02-11,B1,26.6,30,171.29,600,0.71
ENE077-001223,2025-02-11,B2,24.5,74,294.52,1200,0.71
ENE077-001224,2025-02-11,B3,26.5,111,514.83,1800,0.71
ENE077-001225,2025-02-12,B1,25.1,54,170.89,600,0.71
ENE077-001226,2025-02-12,B2,26.0,66,327.05,1200,0.71
ENE077-001227,2025-02-12,B3,22.7,104,379.25,1800,0.71
ENE077-001228,2025-02-13,B1,25.5,45,176.79,600,0.71
ENE077-001229,2025-02-13,B2,27.2,94,406.23,1200,0.71
ENE077-001230,2025-02-13,B3,23.6,120,403.47,1800,0.71
