registro_id,fecha,equipo,canal,prioridad,minutos_resolucion,estado,reabierto
SOP043-000804,2025-04-22,E3,telefono,alta,431.8,cerrado,0
SOP043-000805,2025-04-22,E1,correo,normal,278.4,cerrado,0
SOP043-000806,2025-04-23,E2,correo,alta,1486.7,cerrado,0
SOP043-000807,2025-04-24,E3,telefono,normal,319.3,cerrado,0
SOP043-000808,2025-04-24,E1,correo,normal,674.2,cerrado,0
SOP043-000809,2025-04-25,E2,correo,baja,184.0,cerrado,0
SOP043-000810,2025-04-25,E3,web,alta,302.1,cerrado,0
SOP043-000811,2025-04-26,E1,correo,normal,5695.0,cerrado,1
SOP043-000812,2025-04-26,E2,web,baja,198.9,cerrado,0
SOP043-000813,2025-04-27,E3,telefono,alta,,abierto,0
SOP043-000814,2025-04-28,E1,web,normal,768.8,cerrado,0
SOP043-000815,2025-04-28,E2,correo,normal,1567.7,cerrado,0
SOP043-000816,2025-04-29,E3,telefono,alta,882.1,cerrado,0
SOP043-000817,2025-04-29,E1,correo,baja,139.7,cerrado,0
SOP043-000818,2025-04-30,E2,telefono,baja,247.2,cerrado,0
SOP043-000819,2025-05-01,E3,web,normal,,abierto,0
SOP043-000820,2025-05-01,E1,correo,alta,,abierto,0
SOP043-000821,2025-05-02,E2,telefono,alta,4824.1,cerrado,1
SOP043-000822,2025-05-02,E3,telefono,baja,,abierto,0
SOP043-000823,2025-05-03,E1,correo,alta,408.3,cerrado,0
SOP043-000824,2025-05-04,E2,correo,alta,696.2,cerrado,0
SOP043-000825,2025-05-04,E3,telefono,alta,,abierto,0
SOP043-000826,2025-05-05,E1,correo,alta,322.0,cerrado,0
SOP043-000827,2025-05-05,E2,telefono,alta,577.0,cerrado,0
SOP043-000828,2025-05-06,E3,telefono,baja,516.9,cerrado,0
SOP043-000829,2025-05-07,E1,telefono,normal,540.5,cerrado,0
SOP043-000830,2025-05-07,E2,web,baja,698.1,cerrado,0
SOP043-000831,2025-05-08,E3,web,normal,,cerrado,1
SOP043-000832,2025-05-08,E1,correo,normal,1367.2,cerrado,0
SOP043-000833,2025-05-09,E2,correo,baja,447.2,cerrado,0
SOP043-000834,2025-05-10,E3,correo,normal,,abierto,0
SOP043-000835,2025-05-10,E1,web,normal,321.6,cerrado,0
SOP043-000836,2025-05-11,E2,telefono,baja,71.5,cerrado,0
SOP043-000837,2025-05-11,E3,telefono,alta,832.9,cerrado,0
SOP043-000838,2025-05-12,E1,telefono,baja,196.8,cerrado,0
SOP043-000839,2025-05-13,E2,web,normal,,abierto,0
SOP043-000840,2025-05-13,E3,correo,normal,669.4,cerrado,0
SOP043-000841,2025-05-14,E1,correo,normal,561.5,cerrado,0
SOP043-000842,2025-05-14,E2,correo,normal,306.2,cerrado,0
SOP043-000843,2025-05-15,E3,correo,normal,412.2,cerrado,0
SOP043-000844,2025-05-16,E1,telefono,baja,89.9,cerrado,0
SOP043-000845,2025-05-16,E2,correo,baja,"460,1",cerrado,0
SOP043-000846,2025-05-17,E3,correo,alta,4876.6,cerrado,1
SOP043-000847,2025-05-17,E1,correo,normal,623.5,cerrado,0
SOP043-000848,2025-05-18,E2,telefono,normal,,abierto,0
SOP043-000849,2025-05-18,E3,web,baja,1901.4,cerrado,0
SOP043-000850,2025-05-19,E1,telefono,normal,489.2,cerrado,0
SOP043-000851,2025-05-20,E2,correo,alta,,abierto,0
SOP043-000852,2025-05-20,E3,correo,baja,256.4,cerrado,0
SOP043-000853,2025-05-21,E1,correo,normal,314.5,cerrado,0
SOP043-000854,2025-05-21,E2,correo,alta,2263.2,cerrado,0
SOP043-000855,2025-05-22,E3,correo,baja,4586.6,cerrado,1
SOP043-000856,2025-05-23,E1,web,normal,90.2,cerrado,0
SOP043-000857,2025-05-23,E2,correo,normal,2355.9,cerrado,0
SOP043-000858,2025-05-24,E3,correo,alta,2998.2,cerrado,0
SOP043-000859,2025-05-24,E1,telefono,normal,336.9,cerrado,0
SOP043-000860,2025-05-25,E2,correo,baja,,abierto,0
SOP043-000861,2025-05-26,E3,correo,baja,1915.1,cerrado,0
SOP043-000862,2025-05-26,E1,web,normal,,abierto,0
SOP043-000863,2025-05-27,E2,correo,normal,1091.4,cerrado,0
SOP043-000864,2025-05-27,E3,correo,normal,474.4,cerrado,0
SOP043-000865,2025-05-28,E1,telefono,alta,160.3,cerrado,0
SOP043-000866,2025-05-29,E2,web,normal,458.8,cerrado,0
SOP043-000867,2025-05-29,E3,telefono,alta,470.8,cerrado,0
SOP043-000868,2025-05-30,E1,telefono,alta,,abierto,0
SOP043-000869,2025-05-30,E2,telefono,baja,343.2,cerrado,0
SOP043-000870,2025-05-31,E3,telefono,normal,1529.0,cerrado,0
SOP043-000871,2025-06-01,E1,correo,baja,,abierto,0
SOP043-000872,2025-06-01,E2,correo,baja,531.3,cerrado,0
SOP043-000873,2025-06-02,E3,web,alta,4414.0,cerrado,1
SOP043-000874,2025-06-02,E1, CORREO ,normal,853.9,cerrado,0
SOP043-000875,2025-06-03,E2,telefono,alta,908.4,cerrado,0
SOP043-000876,2025-06-04,E3,telefono,normal,4923.7,cerrado,1
SOP043-000877,2025-06-04,E1,telefono,normal,374.5,cerrado,0
SOP043-000878,2025-06-05,E2,telefono,alta,305.0,cerrado,0
SOP043-000879,2025-06-05,E3,web,baja,,abierto,0
SOP043-000880,2025-06-06,E1,web,normal,348.0,cerrado,0
SOP043-000881,2025-06-06,E2,correo,baja,,abierto,0
SOP043-000882,2025-06-07,E3,web,normal,3389.4,cerrado,0
SOP043-000883,2025-06-08,E1,correo,normal,284.1,cerrado,0
SOP043-000884,2025-06-08,E2,web,normal,1403.3,cerrado,0
SOP043-000885,2025-06-09,E3,correo,normal,1257.5,cerrado,0
SOP043-000886,2025-06-09,E1,correo,normal,444.6,cerrado,0
SOP043-000887,2025-06-10,E2,telefono,normal,107.3,cerrado,0
SOP043-000888,2025-06-11,E3,correo,alta,,abierto,0
SOP043-000889,2025-06-11,E1,correo,alta,431.8,cerrado,0
SOP043-000890,2025-06-12,E2,correo,normal,725.5,cerrado,0
SOP043-000891,2025-06-12,E3,correo,normal,1226.8,cerrado,0
SOP043-000892,2025-06-13,E1,correo,normal,1908.5,cerrado,0
SOP043-000893,2025-06-14,E2,telefono,alta,,abierto,0
SOP043-000894,2025-06-14,E3,correo,baja,673.0,cerrado,0
SOP043-000895,2025-06-15,E1,telefono,baja,4613.5,cerrado,1
SOP043-000896,2025-06-15,E2,telefono,baja,725.6,cerrado,0
SOP043-000897,2025-06-16,E3,correo,normal,617.1,cerrado,0
SOP043-000898,2025-06-17,E1,web,baja,182.2,cerrado,0
SOP043-000899,2025-06-17,E2,web,normal,119.7,cerrado,0
SOP043-000900,2025-06-18,E3,correo,alta,,abierto,0
SOP043-000901,2025-06-18,E1,telefono,baja,1267.1,cerrado,0
SOP043-000902,2025-06-19,E2,correo,baja,2559.6,cerrado,0
SOP043-000903,2025-06-20,E3,correo,normal,598.9,cerrado,0
SOP043-000904,2025-06-20,E1,correo,normal,122.4,cerrado,0
SOP043-000905,2025-06-21,E2,web,normal,465.1,cerrado,0
SOP043-000906,2025-06-21,E3,correo,normal,132.2,cerrado,0
SOP043-000907,2025-06-22,E1,web,normal,837.9,cerrado,0
SOP043-000908,2025-06-23,E2,correo,normal,,abierto,0
SOP043-000909,2025-06-23,E3,telefono,normal,669.7,cerrado,0
SOP043-000910,2025-06-24,E1,telefono,normal,286.0,cerrado,0
SOP043-000911,2025-06-24,E2,telefono,normal,1716.6,cerrado,0
SOP043-000912,2025-06-25,E3,correo,alta,345.6,cerrado,0
SOP043-000913,2025-06-26,E1,correo,normal,92.8,cerrado,0
SOP043-000914,2025-06-26,E2,web,baja,,abierto,0
SOP043-000915,2025-06-27,E3,telefono,normal,1063.5,cerrado,0
SOP043-000916,2025-06-27,E1,web,normal,,abierto,0
SOP043-000917,2025-06-28,E2,correo,alta,4879.3,cerrado,1
SOP043-000918,2025-06-28,E3,correo,normal,1030.5,cerrado,0
SOP043-000919,2025-06-29,E1,correo,normal,419.4,cerrado,0
SOP043-000920,2025-06-30,E2,correo,baja,178.7,cerrado,0
SOP043-000921,2025-06-30,E3,telefono,alta,509.4,cerrado,0
SOP043-000922,2025-07-01,E1,web,alta,235.1,cerrado,0
SOP043-000923,2025-07-01,E2,correo,baja,,abierto,0
SOP043-000924,2025-07-02,E3,correo,normal,,abierto,0
SOP043-000925,2025-07-03,E1,correo,alta,392.7,cerrado,0
SOP043-000926,2025-07-03,E2,telefono,baja,1057.5,cerrado,0
SOP043-000927,2025-07-04,E3,telefono,baja,,abierto,0
SOP043-000928,2025-07-04,E1,telefono,alta,,abierto,0
SOP043-000929,2025-07-05,E2,correo,normal,,abierto,0
SOP043-000930,2025-07-06,E3,correo,alta,364.5,cerrado,0
SOP043-000931,2025-07-06,E1,web,alta,572.8,cerrado,0
SOP043-000932,2025-07-07,E2,correo,baja,372.0,cerrado,0
SOP043-000933,2025-07-07,E3,telefono,alta,5567.3,cerrado,0
SOP043-000934,2025-07-08,E1,web,normal,451.6,cerrado,0
SOP043-000935,2025-07-09,E2,telefono,normal,572.0,cerrado,0
SOP043-000936,2025-07-09,E3,telefono,alta,403.0,cerrado,0
SOP043-000937,2025-07-10,E1,telefono,normal,129.1,cerrado,0
SOP043-000938,2025-07-10,E2,web,normal,832.2,cerrado,0
SOP043-000939,2025-07-11,E3,correo,normal,2518.6,cerrado,0
SOP043-000940,2025-07-12,E1,correo,baja,,abierto,0
SOP043-000941,2025-07-12,E2,telefono,baja,169.5,cerrado,0
SOP043-000942,2025-07-13,E3,correo,alta,2903.3,cerrado,0
SOP043-000943,2025-07-13,E1,web,baja,194.9,cerrado,0
SOP043-000944,2025-07-14,E2,telefono,alta,490.4,cerrado,0
SOP043-000945,2025-07-15,E3,web,normal,226.9,cerrado,0
SOP043-000946,2025-07-15,E1,correo,normal,156.9,cerrado,0
SOP043-000947,2025-07-16,E2,telefono,alta,,abierto,0
SOP043-000948,2025-07-16,E3,telefono,normal,,abierto,0
SOP043-000949,2025-07-17,E1,correo,baja,858.1,cerrado,0
SOP043-000950,2025-07-17,E2,correo,normal,176.1,cerrado,0
SOP043-000951,2025-07-18,E3,web,alta,1402.9,cerrado,0
SOP043-000952,2025-07-19,E1,telefono,baja,6886.5,cerrado,0
SOP043-000953,2025-07-19,E2,web,baja,,abierto,0
SOP043-000954,2025-07-20,E3,web,baja,677.2,cerrado,0
SOP043-000955,2025-07-20,E1,web,baja,353.7,cerrado,0
SOP043-000956,2025-07-21,E2,correo,alta,5364.2,cerrado,1
SOP043-000957,2025-07-22,E3,telefono,normal,1177.6,cerrado,0
SOP043-000958,2025-07-22,E1,correo,alta,967.8,cerrado,0
SOP043-000959,2025-07-23,E2,correo,normal,539.6,cerrado,0
SOP043-000960,2025-07-23,E3,web,normal,480.6,cerrado,0
SOP043-000961,2025-07-24,E1,telefono,baja,336.6,cerrado,0
SOP043-000962,2025-07-25,E2,telefono,normal,,abierto,0
SOP043-000963,2025-07-25,E3,correo,normal,,abierto,0
SOP043-000964,2025-07-26,E1,telefono,normal,344.1,cerrado,0
SOP043-000965,2025-07-26,E2,telefono,baja,260.1,cerrado,0
SOP043-000966,2025-07-27,E3,telefono,normal,857.0,cerrado,0
SOP043-000967,2025-07-28,E1,correo,normal,849.6,cerrado,0
SOP043-000968,2025-07-28,E2,web,alta,88.3,cerrado,0
SOP043-000969,2025-07-29,E3,web,normal,1172.5,cerrado,0
SOP043-000970,2025-07-29,E1,correo,normal,630.0,cerrado,0
SOP043-000971,2025-07-30,E2, TELEFONO ,normal,529.2,cerrado,0
SOP043-000972,2025-07-31,E3,web,normal,,abierto,0
SOP043-000973,2025-07-31,E1,web,normal,577.5,cerrado,0
SOP043-000974,2025-08-01,E2,web,alta,427.7,cerrado,0
SOP043-000975,2025-08-01,E3,web,baja,1808.3,cerrado,0
SOP043-000976,2025-08-02,E1,web,normal,147.6,cerrado,0
SOP043-000977,2025-08-03,E2,telefono,normal,,abierto,0
SOP043-000978,2025-08-03,E3,telefono,normal,5308.8,cerrado,1
SOP043-000979,2025-08-04,E1,correo,normal,230.1,cerrado,0
SOP043-000980,2025-08-04,E2,correo,alta,582.5,cerrado,0
SOP043-000981,2025-08-05,E3,telefono,normal,,abierto,0
SOP043-000982,2025-08-06,E1,web,normal,1689.2,cerrado,0
SOP043-000983,2025-08-06,E2,web,normal,230.8,cerrado,0
SOP043-000984,2025-08-07,E3,web,normal,281.1,cerrado,0
SOP043-000985,2025-08-07,E1,correo,baja,,abierto,0
SOP043-000986,2025-08-08,E2,correo,baja,,abierto,0
SOP043-000987,2025-08-08,E3,web,baja,4959.2,cerrado,1
SOP043-000988,2025-08-09,E1,telefono,baja,1211.1,cerrado,0
SOP043-000989,2025-08-10,E2,correo,normal,296.7,cerrado,0
SOP043-000990,2025-08-10,E3,telefono,alta,4527.2,cerrado,1
SOP043-000991,2025-08-11,E1,telefono,alta,399.6,cerrado,0
SOP043-000992,2025-08-11,E2,web,baja,416.6,cerrado,0
SOP043-000993,2025-08-12,E3,correo,baja,1323.1,cerrado,0
SOP043-000994,2025-08-13,E1,telefono,baja,1247.0,cerrado,0
SOP043-000995,2025-08-13,E2,correo,baja,1174.6,cerrado,0
SOP043-000996,2025-08-14,E3,telefono,alta,871.5,cerrado,0
SOP043-000997,2025-08-14,E1,telefono,normal,,abierto,0
SOP043-000998,2025-08-15,E2,web,normal,,abierto,0
SOP043-000999,2025-08-16,E3,web,baja,2575.4,cerrado,0
SOP043-001000,2025-08-16,E1,correo,normal,,abierto,0
SOP043-001001,2025-08-17,E2,correo,normal,,abierto,0
SOP043-001002,2025-08-17,E3,web,alta,2374.5,cerrado,0
SOP043-001003,2025-08-18,E1,correo,alta,232.3,cerrado,0
SOP043-001004,2025-08-19,E2,web,alta,5115.0,cerrado,1
SOP043-001005,2025-08-19,E3,correo,normal,1166.9,cerrado,0
SOP043-001006,2025-08-20,E1,web,baja,5130.3,cerrado,1
SOP043-001007,2025-08-20,E2,web,alta,442.0,cerrado,0
SOP043-001008,2025-08-21,E3,correo,baja,98.0,cerrado,0
SOP043-001009,2025-08-22,E1,web,normal,219.5,cerrado,0
SOP043-001010,2025-08-22,E2,telefono,normal,768.2,cerrado,0
SOP043-001011,2025-08-23,E3,correo,alta,,abierto,0
SOP043-001012,2025-08-23,E1,correo,normal,,abierto,0
SOP043-001013,2025-08-24,E2,telefono,baja,,abierto,0
SOP043-001014,2025-08-25,E3,telefono,normal,1337.2,cerrado,0
SOP043-001015,2025-08-25,E1,web,normal,584.3,cerrado,0
SOP043-001016,2025-08-26,E2,correo,alta,1116.4,cerrado,0
SOP043-001017,2025-08-26,E3,telefono,baja,1644.9,cerrado,0
SOP043-001018,2025-08-27,E1,telefono,normal,626.3,cerrado,0
SOP043-001019,2025-08-28,E2,web,alta,651.1,cerrado,0
SOP043-001020,2025-08-28,E3,correo,baja,5148.1,cerrado,1
SOP043-001021,2025-08-29,E1,correo,alta,196.0,cerrado,0
SOP043-001022,2025-08-29,E2,web,alta,1486.8,cerrado,0
SOP043-001023,2025-08-30,E3,telefono,normal,,abierto,0
SOP043-001024,2025-08-30,E1,web,baja,178.7,cerrado,0
SOP043-001025,2025-08-31,E2,web,normal,2026.9,cerrado,0
SOP043-001026,2025-09-01,E3,web,baja,1140.9,cerrado,0
SOP043-001027,2025-09-01,E1,telefono,normal,1442.2,cerrado,0
SOP043-001028,2025-09-02,E2,correo,normal,,abierto,0
SOP043-001029,2025-09-02,E3,web,normal,161.4,cerrado,0
SOP043-001030,2025-09-03,E1,correo,normal,,abierto,0
SOP043-001031,2025-09-04,E2,telefono,baja,953.0,cerrado,0
SOP043-001032,2025-09-04,E3,telefono,normal,226.5,cerrado,0
SOP043-001033,2025-09-05,E1,web,normal,70.5,cerrado,0
SOP043-001034,2025-09-05,E2,telefono,baja,,abierto,0
SOP043-001035,2025-09-06,E3,web,alta,492.4,cerrado,0
SOP043-001036,2025-09-07,E1,web,baja,4465.4,cerrado,1
SOP043-001037,2025-09-07,E2,web,normal,242.0,cerrado,0
SOP043-001038,2025-09-08,E3,web,alta,1441.3,cerrado,0
SOP043-001039,2025-09-08,E1,telefono,normal,4440.3,cerrado,1
SOP043-001040,2025-09-09,E2,web,normal,521.8,cerrado,0
SOP043-001041,2025-09-10,E3,correo,normal,718.5,cerrado,0
SOP043-001042,2025-09-10,E1,correo,normal,,abierto,0
SOP043-001043,2025-09-11,E2,telefono,alta,197.8,cerrado,0
SOP043-001044,2025-09-11,E3,web,baja,235.3,cerrado,0
SOP043-001045,2025-09-12,E1,correo,normal,115.6,cerrado,0
SOP043-001046,2025-09-13,E2,correo,alta,,abierto,0
SOP043-001047,2025-09-13,E3,telefono,alta,728.0,cerrado,0
SOP043-001048,2025-09-14,E1,telefono,normal,121.6,cerrado,0
SOP043-001049,2025-09-14,E2,correo,normal,976.2,cerrado,0
SOP043-001050,2025-09-15,E3,telefono,baja,164.2,cerrado,0
SOP043-001051,2025-09-16,E1,telefono,normal,8506.0,cerrado,1
SOP043-001052,2025-09-16,E2,web,alta,5051.2,cerrado,1
SOP043-001053,2025-09-17,E3,correo,normal,4929.4,cerrado,1
SOP043-001054,2025-09-17,E1,web,baja,263.1,cerrado,0
SOP043-001055,2025-09-18,E2,web,baja,179.6,cerrado,0
SOP043-001056,2025-09-18,E3,web,normal,"516,3",cerrado,0
SOP043-001057,2025-09-19,E1,correo,baja,529.2,cerrado,0
SOP043-001058,2025-09-20,E2,correo,normal,,abierto,0
SOP043-001059,2025-09-20,E3,correo,alta,4819.5,cerrado,1
SOP043-001060,2025-09-21,E1,web,alta,,abierto,0
SOP043-001061,2025-09-21,E2,telefono,normal,72.3,cerrado,0
SOP043-001062,2025-09-22,E3,correo,alta,717.6,cerrado,0
SOP043-001063,2025-09-23,E1,telefono,alta,,abierto,0
SOP043-001064,2025-09-23,E2,web,baja,4541.0,cerrado,1
SOP043-001065,2025-09-24,E3,telefono,normal,2562.5,cerrado,0
SOP043-001066,2025-09-24,E1,telefono,normal,768.0,cerrado,0
SOP043-001067,2025-09-25,E2,web,baja,,abierto,0
SOP043-001068,2025-09-26,E3, CORREO ,normal,611.6,cerrado,0
SOP043-001069,2025-09-26,E1,correo,baja,890.8,cerrado,0
SOP043-001070,2025-09-27,E2,web,normal,489.3,cerrado,0
SOP043-001071,2025-09-27,E3,telefono,baja,523.7,cerrado,0
SOP043-001072,2025-09-28,E1,telefono,baja,237.1,cerrado,0
SOP043-001073,2025-09-29,E2,correo,baja,,abierto,0
SOP043-001074,2025-09-29,E3,telefono,normal,6636.6,cerrado,1
SOP043-001075,2025-09-30,E1,web,normal,278.5,cerrado,0
SOP043-001076,2025-09-30,E2,web,alta,,abierto,0
SOP043-001077,2025-10-01,E3,telefono,alta,814.3,cerrado,0
SOP043-001078,2025-10-02,E1,correo,alta,218.7,cerrado,0
SOP043-001079,2025-10-02,E2,correo,normal,907.8,cerrado,0
SOP043-001080,2025-10-03,E3,correo,normal,,cerrado,0
SOP043-001081,2025-10-03,E1,telefono,normal,293.0,cerrado,0
SOP043-001082,2025-10-04,E2,telefono,baja,799.9,cerrado,0
SOP043-001083,2025-10-05,E3,telefono,normal,1486.6,cerrado,0
SOP043-001084,2025-10-05,E1,correo,alta,396.7,cerrado,0
SOP043-001085,2025-10-06,E2,web,baja,4467.0,cerrado,1
SOP043-001086,2025-10-06,E3,web,normal,6723.9,cerrado,1
SOP043-001087,2025-10-07,E1,web,baja,234.2,cerrado,0
SOP043-001088,2025-10-08,E2,correo,alta,1920.6,cerrado,0
SOP043-001089,2025-10-08,E3,telefono,baja,219.3,cerrado,0
SOP043-001090,2025-10-09,E1,web,normal,286.3,cerrado,0
SOP043-001091,2025-10-09,E2,web,normal,,abierto,0
SOP043-001092,2025-10-10,E3,telefono,normal,529.3,cerrado,0
SOP043-001093,2025-10-10,E1,correo,alta,123.0,cerrado,0
SOP043-001094,2025-10-11,E2,web,normal,,abierto,0
SOP043-001095,2025-10-12,E3,telefono,normal,351.7,cerrado,0
SOP043-001096,2025-10-12,E1,web,baja,,abierto,0
SOP043-001097,2025-10-13,E2,correo,alta,196.1,cerrado,0
SOP043-001098,2025-10-13,E3,web,alta,1598.9,cerrado,0
SOP043-001099,2025-10-14,E1,correo,normal,5324.5,cerrado,1
SOP043-001100,2025-10-15,E2,web,baja,113.0,cerrado,0
SOP043-001101,2025-10-15,E3,correo,normal,4842.8,cerrado,1
SOP043-001102,2025-10-16,E1,web,normal,,abierto,0
SOP043-001103,2025-10-16,E2,correo,alta,956.7,cerrado,0
SOP043-001104,2025-10-17,E3,telefono,alta,1069.1,cerrado,0
SOP043-001105,2025-10-18,E1,telefono,normal,,abierto,0
SOP043-001106,2025-10-18,E2,correo,normal,388.5,cerrado,0
SOP043-001107,2025-10-19,E3,telefono,normal,376.0,cerrado,0
SOP043-001108,2025-10-19,E1,telefono,baja,339.9,cerrado,0
SOP043-001109,2025-10-20,E2,correo,alta,,abierto,0
SOP043-001110,2025-10-21,E3,telefono,baja,278.9,cerrado,0
SOP043-001111,2025-10-21,E1,correo,normal,237.2,cerrado,0
SOP043-001112,2025-10-22,E2,correo,normal,2012.0,cerrado,0
SOP043-001113,2025-10-22,E3,web,normal,940.0,cerrado,0
SOP043-001114,2025-10-23,E1,telefono,normal,806.5,cerrado,0
SOP043-001115,2025-10-24,E2,web,alta,1345.5,cerrado,0
SOP043-001116,2025-10-24,E3,correo,normal,718.2,cerrado,0
SOP043-001117,2025-10-25,E1,telefono,normal,270.7,cerrado,0
SOP043-001118,2025-10-25,E2,correo,normal,2739.5,cerrado,0
SOP043-001119,2025-10-26,E3,telefono,baja,363.4,cerrado,0
SOP043-001120,2025-10-27,E1,correo,normal,355.7,cerrado,0
SOP043-001121,2025-10-27,E2,telefono,baja,2481.3,cerrado,0
SOP043-001122,2025-10-28,E3,telefono,normal,,abierto,0
SOP043-001123,2025-10-28,E1,telefono,baja,385.8,cerrado,0
SOP043-001124,2025-10-29,E2,correo,alta,177.4,cerrado,0
SOP043-001125,2025-10-30,E3,correo,alta,4580.2,cerrado,1
SOP043-001126,2025-10-30,E1,web,baja,164.0,cerrado,0
SOP043-001127,2025-10-31,E2,web,normal,158.2,cerrado,0
SOP043-001128,2025-10-31,E3,correo,normal,182.1,cerrado,0
SOP043-001129,2025-11-01,E1,telefono,normal,523.4,cerrado,0
SOP043-001130,2025-11-01,E2,telefono,alta,131.0,cerrado,0
SOP043-001131,2025-11-02,E3,web,alta,,abierto,0
SOP043-001132,2025-11-03,E1,correo,alta,98.7,cerrado,0
SOP043-001133,2025-11-03,E2,telefono,normal,637.8,cerrado,0
SOP043-001134,2025-11-04,E3,telefono,baja,401.3,cerrado,0
SOP043-001135,2025-11-04,E1,web,normal,,abierto,0
SOP043-001136,2025-11-05,E2,correo,normal,,abierto,0
SOP043-001137,2025-11-06,E3,web,normal,137.4,cerrado,0
SOP043-001138,2025-11-06,E1,correo,baja,63.6,cerrado,0
SOP043-001139,2025-11-07,E2,correo,baja,,abierto,0
SOP043-001140,2025-11-07,E3,web,normal,2034.5,cerrado,0
SOP043-001141,2025-11-08,E1,telefono,baja,303.9,cerrado,0
SOP043-001142,2025-11-09,E2,web,normal,847.1,cerrado,0
SOP043-001143,2025-11-09,E3,telefono,baja,257.5,cerrado,0
SOP043-001144,2025-11-10,E1,web,normal,1186.1,cerrado,0
SOP043-001145,2025-11-10,E2,web,baja,,abierto,0
SOP043-001146,2025-11-11,E3,telefono,normal,400.5,cerrado,0
SOP043-001147,2025-11-12,E1,telefono,normal,360.9,cerrado,0
SOP043-001148,2025-11-12,E2,web,alta,766.5,cerrado,0
SOP043-001149,2025-11-13,E3,web,baja,1401.6,cerrado,0
SOP043-001150,2025-11-13,E1,correo,baja,170.7,cerrado,0
SOP043-001151,2025-11-14,E2,telefono,normal,747.0,cerrado,0
SOP043-001152,2025-11-15,E3,web,normal,4835.8,cerrado,1
SOP043-001153,2025-11-15,E1,web,normal,584.9,cerrado,0
SOP043-001154,2025-11-16,E2,correo,alta,355.0,cerrado,0
SOP043-001155,2025-11-16,E3,correo,normal,1275.2,cerrado,0
SOP043-001156,2025-11-17,E1,telefono,normal,5030.7,cerrado,1
SOP043-001157,2025-11-18,E2,web,normal,410.6,cerrado,0
SOP043-001158,2025-11-18,E3,web,normal,,abierto,0
SOP043-001159,2025-11-19,E1,telefono,baja,2037.2,cerrado,0
SOP043-001160,2025-11-19,E2,web,baja,331.7,cerrado,0
SOP043-001161,2025-11-20,E3,correo,normal,5492.0,cerrado,1
SOP043-001162,2025-11-20,E1,telefono,baja,206.8,cerrado,0
SOP043-001163,2025-11-21,E2,web,normal,,cerrado,0
SOP043-001164,2025-11-22,E3,web,baja,693.6,cerrado,0
SOP043-001165,2025-11-22,E1, CORREO ,baja,,abierto,0
SOP043-001166,2025-11-23,E2,telefono,normal,,abierto,0
SOP043-001167,2025-11-23,E3,web,alta,1113.4,cerrado,0
SOP043-001168,2025-11-24,E1,telefono,alta,5139.8,cerrado,1
SOP043-001169,2025-11-25,E2,web,normal,1226.5,cerrado,0
SOP043-001170,2025-11-25,E3,web,normal,2839.7,cerrado,0
SOP043-001171,2025-11-26,E1,telefono,normal,193.5,cerrado,0
SOP043-001172,2025-11-26,E2,telefono,normal,672.4,cerrado,0
SOP043-001173,2025-11-27,E3,correo,baja,847.1,cerrado,0
SOP043-001174,2025-11-28,E1,telefono,alta,150.5,cerrado,0
SOP043-001175,2025-11-28,E2,web,baja,1959.3,cerrado,0
SOP043-001176,2025-11-29,E3,web,normal,1100.9,cerrado,0
SOP043-001177,2025-11-29,E1,telefono,normal,244.1,cerrado,0
SOP043-001178,2025-11-30,E2,web,normal,4902.6,cerrado,1
SOP043-001179,2025-12-01,E3,telefono,alta,576.0,cerrado,0
SOP043-001180,2025-12-01,E1,telefono,normal,,abierto,0
SOP043-001181,2025-12-02,E2,telefono,alta,224.9,cerrado,0
SOP043-001182,2025-12-02,E3,telefono,normal,842.9,cerrado,0
SOP043-001183,2025-12-03,E1,correo,baja,537.5,cerrado,0
SOP043-001184,2025-12-04,E2,web,alta,566.8,cerrado,0
SOP043-001185,2025-12-04,E3,correo,normal,348.1,cerrado,0
SOP043-001186,2025-12-05,E1,correo,baja,,abierto,0
SOP043-001187,2025-12-05,E2,telefono,baja,641.7,cerrado,0
SOP043-001188,2025-12-06,E3,telefono,alta,471.9,cerrado,0
SOP043-001189,2025-12-07,E1,correo,normal,175.0,cerrado,0
SOP043-001190,2025-12-07,E2,correo,normal,482.3,cerrado,0
SOP043-001191,2025-12-08,E3,telefono,baja,4998.4,cerrado,1
SOP043-001192,2025-12-08,E1,web,baja,992.6,cerrado,0
SOP043-001193,2025-12-09,E2,web,normal,189.8,cerrado,0
SOP043-001194,2025-12-10,E3,correo,normal,,abierto,0
SOP043-001195,2025-12-10,E1,web,baja,122.1,cerrado,0
SOP043-001196,2025-12-11,E2,telefono,alta,4759.4,cerrado,1
SOP043-001197,2025-12-11,E3,telefono,baja,,abierto,0
SOP043-001198,2025-12-12,E1,telefono,baja,1739.9,cerrado,0
SOP043-001199,2025-12-12,E2,telefono,baja,,abierto,0
SOP043-001200,2025-12-13,E3,telefono,normal,773.9,cerrado,0
SOP043-001201,2025-12-14,E1,web,normal,82.5,cerrado,0
SOP043-001202,2025-12-14,E2,telefono,normal,,abierto,0
SOP043-001203,2025-12-15,E3,telefono,alta,,abierto,0
SOP043-001204,2025-12-15,E1,telefono,baja,194.4,cerrado,0
SOP043-001205,2025-12-16,E2,telefono,normal,563.3,cerrado,0
SOP043-001206,2025-12-17,E3,web,alta,,abierto,0
SOP043-001207,2025-12-17,E1,web,alta,860.3,cerrado,0
