evento_id,registro_id,fecha_evento,estado_evento
EV001142,SOP043-000547,2024-11-21,cerrado
EV001143,SOP043-000548,2024-11-21,abierto
EV001144,SOP043-000548,2024-11-22,cerrado
EV001145,SOP043-000549,2024-11-21,abierto
EV001146,SOP043-000549,2024-11-22,cerrado
EV001147,SOP043-000550,2024-11-22,abierto
EV001148,SOP043-000550,2024-11-23,cerrado
EV001149,SOP043-000551,2024-11-22,abierto
EV001150,SOP043-000551,2024-11-23,cerrado
EV001151,SOP043-000552,2024-11-23,abierto
EV001152,SOP043-000552,2024-11-24,cerrado
EV001153,SOP043-000553,2024-11-24,abierto
EV001154,SOP043-000553,2024-11-25,cerrado
EV001155,SOP043-000554,2024-11-24,abierto
EV001156,SOP043-000555,2024-11-25,abierto
EV001157,SOP043-000556,2024-11-25,abierto
EV001158,SOP043-000556,2024-11-26,cerrado
EV001159,SOP043-000557,2024-11-26,abierto
EV001160,SOP043-000557,2024-11-27,cerrado
EV001161,SOP043-000557,2024-11-28,abierto
EV001162,SOP043-000557,2024-11-30,cerrado
EV001163,SOP043-000558,2024-11-27,abierto
EV001164,SOP043-000559,2024-11-27,abierto
EV001165,SOP043-000559,2024-11-28,cerrado
EV001166,SOP043-000560,2024-11-28,abierto
EV001167,SOP043-000560,2024-11-30,cerrado
EV001168,SOP043-000561,2024-11-28,abierto
EV001169,SOP043-000561,2024-12-02,cerrado
EV001170,SOP043-000562,2024-11-29,abierto
EV001171,SOP043-000562,2024-11-30,cerrado
EV001172,SOP043-000563,2024-11-30,abierto
EV001173,SOP043-000563,2024-12-01,cerrado
EV001174,SOP043-000564,2024-11-30,abierto
EV001175,SOP043-000564,2024-12-02,cerrado
EV001176,SOP043-000565,2024-12-01,abierto
EV001177,SOP043-000565,2024-12-02,cerrado
EV001178,SOP043-000566,2024-12-01,abierto
EV001179,SOP043-000566,2024-12-02,cerrado
EV001180,SOP043-000567,2024-12-02,abierto
EV001181,SOP043-000567,2024-12-03,cerrado
EV001182,SOP043-000567,2024-12-04,abierto
EV001183,SOP043-000567,2024-12-07,cerrado
EV001184,SOP043-000568,2024-12-02,abierto
EV001185,SOP043-000569,2024-12-03,abierto
EV001186,SOP043-000569,2024-12-04,cerrado
EV001187,SOP043-000570,2024-12-04,abierto
EV001188,SOP043-000571,2024-12-04,abierto
EV001189,SOP043-000571,2024-12-05,cerrado
EV001190,SOP043-000572,2024-12-05,abierto
EV001191,SOP043-000572,2024-12-06,cerrado
EV001192,SOP043-000573,2024-12-05,abierto
EV001193,SOP043-000573,2024-12-06,cerrado
EV001194,SOP043-000574,2024-12-06,abierto
EV001195,SOP043-000575,2024-12-07,abierto
EV001196,SOP043-000575,2024-12-08,cerrado
EV001197,SOP043-000575,2024-12-09,abierto
EV001198,SOP043-000575,2024-12-11,cerrado
EV001199,SOP043-000576,2024-12-07,abierto
EV001200,SOP043-000577,2024-12-08,abierto
EV001201,SOP043-000577,2024-12-10,cerrado
EV001202,SOP043-000578,2024-12-08,abierto
EV001203,SOP043-000578,2024-12-09,cerrado
EV001204,SOP043-000579,2024-12-09,abierto
EV001205,SOP043-000579,2024-12-10,cerrado
EV001206,SOP043-000580,2024-12-10,abierto
EV001207,SOP043-000580,2024-12-11,cerrado
EV001208,SOP043-000581,2024-12-10,abierto
EV001209,SOP043-000581,2024-12-11,cerrado
EV001210,SOP043-000582,2024-12-11,abierto
EV001211,SOP043-000583,2024-12-11,abierto
EV001212,SOP043-000583,2024-12-12,cerrado
EV001213,SOP043-000584,2024-12-12,abierto
EV001214,SOP043-000584,2024-12-13,cerrado
EV001215,SOP043-000585,2024-12-13,abierto
EV001216,SOP043-000585,2024-12-14,cerrado
EV001217,SOP043-000586,2024-12-13,abierto
EV001218,SOP043-000586,2024-12-14,cerrado
EV001219,SOP043-000587,2024-12-14,abierto
EV001220,SOP043-000587,2024-12-15,cerrado
EV001221,SOP043-000588,2024-12-14,abierto
EV001222,SOP043-000589,2024-12-15,abierto
EV001223,SOP043-000589,2024-12-16,cerrado
EV001224,SOP043-000589,2024-12-17,abierto
EV001225,SOP043-000589,2024-12-19,cerrado
EV001226,SOP043-000590,2024-12-16,abierto
EV001227,SOP043-000590,2024-12-18,cerrado
EV001228,SOP043-000591,2024-12-16,abierto
EV001229,SOP043-000591,2024-12-17,cerrado
EV001230,SOP043-000592,2024-12-17,abierto
EV001231,SOP043-000592,2024-12-18,cerrado
EV001232,SOP043-000593,2024-12-17,abierto
EV001233,SOP043-000593,2024-12-18,cerrado
EV001234,SOP043-000594,2024-12-18,abierto
EV001235,SOP043-000595,2024-12-19,abierto
EV001236,SOP043-000595,2024-12-20,cerrado
EV001237,SOP043-000596,2024-12-19,abierto
EV001238,SOP043-000596,2024-12-20,cerrado
EV001239,SOP043-000597,2024-12-20,abierto
EV001240,SOP043-000597,2024-12-21,cerrado
EV001241,SOP043-000598,2024-12-20,abierto
EV001242,SOP043-000598,2024-12-21,cerrado
EV001243,SOP043-000598,2024-12-22,abierto
EV001244,SOP043-000598,2024-12-24,cerrado
EV001245,SOP043-000599,2024-12-21,abierto
EV001246,SOP043-000599,2024-12-22,cerrado
EV001247,SOP043-000600,2024-12-21,abierto
EV001248,SOP043-000600,2024-12-22,cerrado
EV001249,SOP043-000600,2024-12-23,abierto
EV001250,SOP043-000600,2024-12-26,cerrado
EV001251,SOP043-000601,2024-12-22,abierto
EV001252,SOP043-000601,2024-12-23,cerrado
EV001253,SOP043-000602,2024-12-23,abierto
EV001254,SOP043-000603,2024-12-23,abierto
EV001255,SOP043-000603,2024-12-24,cerrado
EV001256,SOP043-000604,2024-12-24,abierto
EV001257,SOP043-000604,2024-12-25,cerrado
EV001258,SOP043-000605,2024-12-24,abierto
EV001259,SOP043-000605,2024-12-25,cerrado
EV001260,SOP043-000606,2024-12-25,abierto
EV001261,SOP043-000606,2024-12-26,cerrado
EV001262,SOP043-000607,2024-12-26,abierto
EV001263,SOP043-000607,2024-12-27,cerrado
EV001264,SOP043-000607,2024-12-28,abierto
EV001265,SOP043-000607,2024-12-30,cerrado
EV001266,SOP043-000608,2024-12-26,abierto
EV001267,SOP043-000608,2024-12-28,cerrado
EV001268,SOP043-000609,2024-12-27,abierto
EV001269,SOP043-000609,2024-12-28,cerrado
EV001270,SOP043-000610,2024-12-27,abierto
EV001271,SOP043-000611,2024-12-28,abierto
EV001272,SOP043-000611,2024-12-29,cerrado
EV001273,SOP043-000611,2024-12-30,abierto
EV001274,SOP043-000611,2025-01-01,cerrado
EV001275,SOP043-000612,2024-12-29,abierto
EV001276,SOP043-000612,2024-12-30,cerrado
EV001277,SOP043-000613,2024-12-29,abierto
EV001278,SOP043-000613,2024-12-30,cerrado
EV001279,SOP043-000613,2024-12-31,abierto
EV001280,SOP043-000613,2025-01-02,cerrado
EV001281,SOP043-000614,2024-12-30,abierto
EV001282,SOP043-000614,2025-01-01,cerrado
EV001283,SOP043-000615,2024-12-30,abierto
EV001284,SOP043-000615,2024-12-31,cerrado
EV001285,SOP043-000616,2024-12-31,abierto
EV001286,SOP043-000616,2025-01-01,cerrado
EV001287,SOP043-000617,2025-01-01,abierto
EV001288,SOP043-000617,2025-01-02,cerrado
EV001289,SOP043-000617,2025-01-03,abierto
EV001290,SOP043-000617,2025-01-05,cerrado
EV001291,SOP043-000618,2025-01-01,abierto
EV001292,SOP043-000618,2025-01-02,cerrado
EV001293,SOP043-000619,2025-01-02,abierto
EV001294,SOP043-000619,2025-01-03,cerrado
EV001295,SOP043-000620,2025-01-02,abierto
EV001296,SOP043-000620,2025-01-03,cerrado
EV001297,SOP043-000621,2025-01-03,abierto
EV001298,SOP043-000621,2025-01-04,cerrado
EV001299,SOP043-000622,2025-01-04,abierto
EV001300,SOP043-000622,2025-01-05,cerrado
EV001301,SOP043-000623,2025-01-04,abierto
EV001302,SOP043-000623,2025-01-05,cerrado
EV001303,SOP043-000624,2025-01-05,abierto
EV001304,SOP043-000624,2025-01-06,cerrado
EV001305,SOP043-000624,2025-01-07,abierto
EV001306,SOP043-000624,2025-01-10,cerrado
EV001307,SOP043-000625,2025-01-05,abierto
EV001308,SOP043-000625,2025-01-06,cerrado
EV001309,SOP043-000626,2025-01-06,abierto
EV001310,SOP043-000626,2025-01-07,cerrado
EV001311,SOP043-000627,2025-01-07,abierto
EV001312,SOP043-000627,2025-01-08,cerrado
EV001313,SOP043-000628,2025-01-07,abierto
EV001314,SOP043-000628,2025-01-08,cerrado
EV001315,SOP043-000629,2025-01-08,abierto
EV001316,SOP043-000630,2025-01-08,abierto
EV001317,SOP043-000630,2025-01-09,cerrado
EV001318,SOP043-000631,2025-01-09,abierto
EV001319,SOP043-000631,2025-01-10,cerrado
EV001320,SOP043-000632,2025-01-10,abierto
EV001321,SOP043-000632,2025-01-11,cerrado
EV001322,SOP043-000633,2025-01-10,abierto
EV001323,SOP043-000633,2025-01-11,cerrado
EV001324,SOP043-000634,2025-01-11,abierto
EV001325,SOP043-000634,2025-01-12,cerrado
EV001326,SOP043-000635,2025-01-11,abierto
EV001327,SOP043-000635,2025-01-12,cerrado
EV001328,SOP043-000636,2025-01-12,abierto
EV001329,SOP043-000636,2025-01-13,cerrado
EV001330,SOP043-000637,2025-01-12,abierto
EV001331,SOP043-000637,2025-01-13,cerrado
EV001332,SOP043-000638,2025-01-13,abierto
EV001333,SOP043-000639,2025-01-14,abierto
EV001334,SOP043-000639,2025-01-15,cerrado
EV001335,SOP043-000640,2025-01-14,abierto
EV001336,SOP043-000640,2025-01-15,cerrado
EV001337,SOP043-000640,2025-01-16,abierto
EV001338,SOP043-000640,2025-01-18,cerrado
EV001339,SOP043-000641,2025-01-15,abierto
EV001340,SOP043-000641,2025-01-16,cerrado
EV001341,SOP043-000642,2025-01-15,abierto
EV001342,SOP043-000642,2025-01-16,cerrado
EV001343,SOP043-000643,2025-01-16,abierto
EV001344,SOP043-000643,2025-01-17,cerrado
EV001345,SOP043-000644,2025-01-17,abierto
EV001346,SOP043-000644,2025-01-18,cerrado
EV001347,SOP043-000645,2025-01-17,abierto
EV001348,SOP043-000646,2025-01-18,abierto
EV001349,SOP043-000646,2025-01-19,cerrado
EV001350,SOP043-000647,2025-01-18,abierto
EV001351,SOP043-000647,2025-01-19,cerrado
EV001352,SOP043-000648,2025-01-19,abierto
EV001353,SOP043-000648,2025-01-24,cerrado
EV001354,SOP043-000649,2025-01-20,abierto
EV001355,SOP043-000649,2025-01-22,cerrado
EV001356,SOP043-000650,2025-01-20,abierto
EV001357,SOP043-000650,2025-01-21,cerrado
EV001358,SOP043-000651,2025-01-21,abierto
EV001359,SOP043-000652,2025-01-21,abierto
EV001360,SOP043-000652,2025-01-22,cerrado
EV001361,SOP043-000653,2025-01-22,abierto
EV001362,SOP043-000653,2025-01-23,cerrado
EV001363,SOP043-000654,2025-01-23,abierto
EV001364,SOP043-000654,2025-01-25,cerrado
EV001365,SOP043-000655,2025-01-23,abierto
EV001366,SOP043-000655,2025-01-24,cerrado
EV001367,SOP043-000656,2025-01-24,abierto
EV001368,SOP043-000656,2025-01-25,cerrado
EV001369,SOP043-000657,2025-01-24,abierto
EV001370,SOP043-000657,2025-01-25,cerrado
EV001371,SOP043-000658,2025-01-25,abierto
EV001372,SOP043-000658,2025-01-26,cerrado
EV001373,SOP043-000659,2025-01-26,abierto
EV001374,SOP043-000659,2025-01-27,cerrado
EV001375,SOP043-000660,2025-01-26,abierto
EV001376,SOP043-000660,2025-01-27,cerrado
EV001377,SOP043-000661,2025-01-27,abierto
EV001378,SOP043-000661,2025-01-28,cerrado
EV001379,SOP043-000662,2025-01-27,abierto
EV001380,SOP043-000662,2025-01-29,cerrado
EV001381,SOP043-000663,2025-01-28,abierto
EV001382,SOP043-000664,2025-01-29,abierto
EV001383,SOP043-000664,2025-01-30,cerrado
EV001384,SOP043-000665,2025-01-29,abierto
EV001385,SOP043-000665,2025-01-30,cerrado
EV001386,SOP043-000666,2025-01-30,abierto
EV001387,SOP043-000666,2025-01-31,cerrado
EV001388,SOP043-000667,2025-01-30,abierto
EV001389,SOP043-000667,2025-01-31,cerrado
EV001390,SOP043-000668,2025-01-31,abierto
EV001391,SOP043-000669,2025-01-31,abierto
EV001392,SOP043-000669,2025-02-01,cerrado
EV001393,SOP043-000670,2025-02-01,abierto
EV001394,SOP043-000670,2025-02-02,cerrado
EV001395,SOP043-000671,2025-02-02,abierto
EV001396,SOP043-000671,2025-02-03,cerrado
EV001397,SOP043-000672,2025-02-02,abierto
EV001398,SOP043-000672,2025-02-03,cerrado
EV001399,SOP043-000673,2025-02-03,abierto
EV001400,SOP043-000673,2025-02-04,cerrado
EV001401,SOP043-000674,2025-02-03,abierto
EV001402,SOP043-000675,2025-02-04,abierto
EV001403,SOP043-000675,2025-02-05,cerrado
EV001404,SOP043-000676,2025-02-05,abierto
EV001405,SOP043-000676,2025-02-06,cerrado
EV001406,SOP043-000676,2025-02-07,abierto
EV001407,SOP043-000676,2025-02-09,cerrado
EV001408,SOP043-000677,2025-02-05,abierto
EV001409,SOP043-000678,2025-02-06,abierto
EV001410,SOP043-000678,2025-02-07,cerrado
EV001411,SOP043-000679,2025-02-06,abierto
EV001412,SOP043-000679,2025-02-07,cerrado
EV001413,SOP043-000680,2025-02-07,abierto
EV001414,SOP043-000680,2025-02-08,cerrado
EV001415,SOP043-000681,2025-02-08,abierto
EV001416,SOP043-000681,2025-02-09,cerrado
EV001417,SOP043-000682,2025-02-08,abierto
EV001418,SOP043-000682,2025-02-09,cerrado
EV001419,SOP043-000683,2025-02-09,abierto
EV001420,SOP043-000683,2025-02-10,cerrado
EV001421,SOP043-000684,2025-02-09,abierto
EV001422,SOP043-000684,2025-02-10,cerrado
EV001423,SOP043-000685,2025-02-10,abierto
EV001424,SOP043-000685,2025-02-11,cerrado
EV001425,SOP043-000686,2025-02-11,abierto
EV001426,SOP043-000686,2025-02-12,cerrado
EV001427,SOP043-000687,2025-02-11,abierto
EV001428,SOP043-000687,2025-02-12,cerrado
EV001429,SOP043-000688,2025-02-12,abierto
EV001430,SOP043-000688,2025-02-13,cerrado
EV001431,SOP043-000689,2025-02-12,abierto
EV001432,SOP043-000689,2025-02-13,cerrado
EV001433,SOP043-000690,2025-02-13,abierto
EV001434,SOP043-000691,2025-02-14,abierto
EV001435,SOP043-000691,2025-02-15,cerrado
EV001436,SOP043-000692,2025-02-14,abierto
EV001437,SOP043-000692,2025-02-15,cerrado
EV001438,SOP043-000693,2025-02-15,abierto
EV001439,SOP043-000693,2025-02-16,cerrado
EV001440,SOP043-000694,2025-02-15,abierto
EV001441,SOP043-000694,2025-02-16,cerrado
EV001442,SOP043-000695,2025-02-16,abierto
EV001443,SOP043-000695,2025-02-17,cerrado
EV001444,SOP043-000695,2025-02-18,abierto
EV001445,SOP043-000695,2025-02-20,cerrado
EV001446,SOP043-000696,2025-02-17,abierto
EV001447,SOP043-000696,2025-02-18,cerrado
EV001448,SOP043-000697,2025-02-17,abierto
EV001449,SOP043-000697,2025-02-18,cerrado
EV001450,SOP043-000698,2025-02-18,abierto
EV001451,SOP043-000698,2025-02-20,cerrado
EV001452,SOP043-000699,2025-02-18,abierto
EV001453,SOP043-000700,2025-02-19,abierto
EV001454,SOP043-000701,2025-02-20,abierto
EV001455,SOP043-000702,2025-02-20,abierto
EV001456,SOP043-000702,2025-02-21,cerrado
EV001457,SOP043-000703,2025-02-21,abierto
EV001458,SOP043-000704,2025-02-21,abierto
EV001459,SOP043-000704,2025-02-22,cerrado
EV001460,SOP043-000705,2025-02-22,abierto
EV001461,SOP043-000705,2025-02-23,cerrado
EV001462,SOP043-000706,2025-02-22,abierto
EV001463,SOP043-000707,2025-02-23,abierto
EV001464,SOP043-000707,2025-02-24,cerrado
EV001465,SOP043-000708,2025-02-24,abierto
EV001466,SOP043-000708,2025-02-25,cerrado
EV001467,SOP043-000709,2025-02-24,abierto
EV001468,SOP043-000709,2025-02-25,cerrado
EV001469,SOP043-000710,2025-02-25,abierto
EV001470,SOP043-000710,2025-02-26,cerrado
EV001471,SOP043-000711,2025-02-25,abierto
EV001472,SOP043-000711,2025-02-26,cerrado
EV001473,SOP043-000712,2025-02-26,abierto
EV001474,SOP043-000712,2025-02-27,cerrado
EV001475,SOP043-000713,2025-02-27,abierto
EV001476,SOP043-000714,2025-02-27,abierto
EV001477,SOP043-000714,2025-02-28,cerrado
EV001478,SOP043-000715,2025-02-28,abierto
EV001479,SOP043-000715,2025-03-01,cerrado
EV001480,SOP043-000716,2025-02-28,abierto
EV001481,SOP043-000716,2025-03-01,cerrado
EV001482,SOP043-000717,2025-03-01,abierto
EV001483,SOP043-000717,2025-03-02,cerrado
EV001484,SOP043-000717,2025-03-03,abierto
EV001485,SOP043-000717,2025-03-05,cerrado
EV001486,SOP043-000718,2025-03-02,abierto
EV001487,SOP043-000719,2025-03-02,abierto
EV001488,SOP043-000719,2025-03-04,cerrado
EV001489,SOP043-000720,2025-03-03,abierto
EV001490,SOP043-000721,2025-03-03,abierto
EV001491,SOP043-000721,2025-03-04,cerrado
EV001492,SOP043-000722,2025-03-04,abierto
EV001493,SOP043-000722,2025-03-05,cerrado
EV001494,SOP043-000723,2025-03-05,abierto
EV001495,SOP043-000723,2025-03-07,cerrado
EV001496,SOP043-000724,2025-03-05,abierto
EV001497,SOP043-000724,2025-03-06,cerrado
EV001498,SOP043-000724,2025-03-07,abierto
EV001499,SOP043-000724,2025-03-09,cerrado
EV001500,SOP043-000725,2025-03-06,abierto
EV001501,SOP043-000725,2025-03-07,cerrado
EV001502,SOP043-000726,2025-03-06,abierto
EV001503,SOP043-000726,2025-03-07,cerrado
EV001504,SOP043-000727,2025-03-07,abierto
EV001505,SOP043-000727,2025-03-08,cerrado
EV001506,SOP043-000728,2025-03-08,abierto
EV001507,SOP043-000728,2025-03-09,cerrado
EV001508,SOP043-000729,2025-03-08,abierto
EV001509,SOP043-000729,2025-03-09,cerrado
EV001510,SOP043-000730,2025-03-09,abierto
EV001511,SOP043-000730,2025-03-10,cerrado
EV001512,SOP043-000731,2025-03-09,abierto
EV001513,SOP043-000731,2025-03-11,cerrado
EV001514,SOP043-000732,2025-03-10,abierto
EV001515,SOP043-000732,2025-03-11,cerrado
EV001516,SOP043-000733,2025-03-11,abierto
EV001517,SOP043-000733,2025-03-12,cerrado
EV001518,SOP043-000734,2025-03-11,abierto
EV001519,SOP043-000735,2025-03-12,abierto
EV001520,SOP043-000735,2025-03-13,cerrado
EV001521,SOP043-000736,2025-03-12,abierto
EV001522,SOP043-000736,2025-03-13,cerrado
EV001523,SOP043-000737,2025-03-13,abierto
EV001524,SOP043-000737,2025-03-14,cerrado
EV001525,SOP043-000738,2025-03-14,abierto
EV001526,SOP043-000738,2025-03-15,cerrado
EV001527,SOP043-000739,2025-03-14,abierto
EV001528,SOP043-000740,2025-03-15,abierto
EV001529,SOP043-000740,2025-03-16,cerrado
EV001530,SOP043-000741,2025-03-15,abierto
EV001531,SOP043-000741,2025-03-16,cerrado
EV001532,SOP043-000742,2025-03-16,abierto
EV001533,SOP043-000742,2025-03-17,cerrado
EV001534,SOP043-000742,2025-03-18,abierto
EV001535,SOP043-000742,2025-03-20,cerrado
EV001536,SOP043-000743,2025-03-16,abierto
EV001537,SOP043-000743,2025-03-17,cerrado
EV001538,SOP043-000743,2025-03-18,abierto
EV001539,SOP043-000743,2025-03-21,cerrado
EV001540,SOP043-000744,2025-03-17,abierto
EV001541,SOP043-000744,2025-03-18,cerrado
EV001542,SOP043-000745,2025-03-18,abierto
EV001543,SOP043-000746,2025-03-18,abierto
EV001544,SOP043-000746,2025-03-20,cerrado
EV001545,SOP043-000747,2025-03-19,abierto
EV001546,SOP043-000748,2025-03-19,abierto
EV001547,SOP043-000748,2025-03-20,cerrado
EV001548,SOP043-000749,2025-03-20,abierto
EV001549,SOP043-000749,2025-03-21,cerrado
EV001550,SOP043-000750,2025-03-21,abierto
EV001551,SOP043-000751,2025-03-21,abierto
EV001552,SOP043-000751,2025-03-22,cerrado
EV001553,SOP043-000752,2025-03-22,abierto
EV001554,SOP043-000752,2025-03-23,cerrado
EV001555,SOP043-000752,2025-03-24,abierto
EV001556,SOP043-000752,2025-03-28,cerrado
EV001557,SOP043-000753,2025-03-22,abierto
EV001558,SOP043-000753,2025-03-23,cerrado
EV001559,SOP043-000754,2025-03-23,abierto
EV001560,SOP043-000755,2025-03-24,abierto
EV001561,SOP043-000755,2025-03-25,cerrado
EV001562,SOP043-000756,2025-03-24,abierto
EV001563,SOP043-000757,2025-03-25,abierto
EV001564,SOP043-000758,2025-03-25,abierto
EV001565,SOP043-000758,2025-03-26,cerrado
EV001566,SOP043-000759,2025-03-26,abierto
EV001567,SOP043-000760,2025-03-27,abierto
EV001568,SOP043-000761,2025-03-27,abierto
EV001569,SOP043-000761,2025-03-30,cerrado
EV001570,SOP043-000762,2025-03-28,abierto
EV001571,SOP043-000762,2025-03-29,cerrado
EV001572,SOP043-000763,2025-03-28,abierto
EV001573,SOP043-000763,2025-03-29,cerrado
EV001574,SOP043-000764,2025-03-29,abierto
EV001575,SOP043-000764,2025-03-30,cerrado
EV001576,SOP043-000765,2025-03-30,abierto
EV001577,SOP043-000765,2025-03-31,cerrado
EV001578,SOP043-000766,2025-03-30,abierto
EV001579,SOP043-000766,2025-03-31,cerrado
EV001580,SOP043-000767,2025-03-31,abierto
EV001581,SOP043-000767,2025-04-01,cerrado
EV001582,SOP043-000768,2025-03-31,abierto
EV001583,SOP043-000768,2025-04-01,cerrado
EV001584,SOP043-000769,2025-04-01,abierto
EV001585,SOP043-000769,2025-04-02,cerrado
EV001586,SOP043-000770,2025-04-02,abierto
EV001587,SOP043-000771,2025-04-02,abierto
EV001588,SOP043-000771,2025-04-03,cerrado
EV001589,SOP043-000771,2025-04-04,abierto
EV001590,SOP043-000771,2025-04-07,cerrado
EV001591,SOP043-000772,2025-04-03,abierto
EV001592,SOP043-000772,2025-04-04,cerrado
EV001593,SOP043-000773,2025-04-03,abierto
EV001594,SOP043-000773,2025-04-04,cerrado
EV001595,SOP043-000774,2025-04-04,abierto
EV001596,SOP043-000775,2025-04-04,abierto
EV001597,SOP043-000775,2025-04-05,cerrado
EV001598,SOP043-000776,2025-04-05,abierto
EV001599,SOP043-000776,2025-04-06,cerrado
EV001600,SOP043-000777,2025-04-06,abierto
EV001601,SOP043-000777,2025-04-07,cerrado
EV001602,SOP043-000777,2025-04-08,abierto
EV001603,SOP043-000777,2025-04-10,cerrado
EV001604,SOP043-000778,2025-04-06,abierto
EV001605,SOP043-000778,2025-04-07,cerrado
EV001606,SOP043-000779,2025-04-07,abierto
EV001607,SOP043-000779,2025-04-08,cerrado
EV001608,SOP043-000779,2025-04-09,abierto
EV001609,SOP043-000779,2025-04-11,cerrado
EV001610,SOP043-000780,2025-04-07,abierto
EV001611,SOP043-000780,2025-04-09,cerrado
EV001612,SOP043-000781,2025-04-08,abierto
EV001613,SOP043-000781,2025-04-09,cerrado
EV001614,SOP043-000782,2025-04-09,abierto
EV001615,SOP043-000782,2025-04-10,cerrado
EV001616,SOP043-000783,2025-04-09,abierto
EV001617,SOP043-000783,2025-04-10,cerrado
EV001618,SOP043-000783,2025-04-11,abierto
EV001619,SOP043-000783,2025-04-15,cerrado
EV001620,SOP043-000784,2025-04-10,abierto
EV001621,SOP043-000784,2025-04-11,cerrado
EV001622,SOP043-000785,2025-04-10,abierto
EV001623,SOP043-000785,2025-04-12,cerrado
EV001624,SOP043-000786,2025-04-11,abierto
EV001625,SOP043-000786,2025-04-12,cerrado
EV001626,SOP043-000787,2025-04-12,abierto
EV001627,SOP043-000787,2025-04-13,cerrado
EV001628,SOP043-000788,2025-04-12,abierto
EV001629,SOP043-000788,2025-04-13,cerrado
EV001630,SOP043-000789,2025-04-13,abierto
EV001631,SOP043-000789,2025-04-14,cerrado
EV001632,SOP043-000790,2025-04-13,abierto
EV001633,SOP043-000790,2025-04-14,cerrado
EV001634,SOP043-000791,2025-04-14,abierto
EV001635,SOP043-000792,2025-04-15,abierto
EV001636,SOP043-000792,2025-04-20,cerrado
EV001637,SOP043-000793,2025-04-15,abierto
EV001638,SOP043-000793,2025-04-16,cerrado
EV001639,SOP043-000794,2025-04-16,abierto
EV001640,SOP043-000794,2025-04-17,cerrado
EV001641,SOP043-000794,2025-04-18,abierto
EV001642,SOP043-000794,2025-04-20,cerrado
EV001643,SOP043-000795,2025-04-16,abierto
EV001644,SOP043-000795,2025-04-17,cerrado
EV001645,SOP043-000796,2025-04-17,abierto
EV001646,SOP043-000797,2025-04-18,abierto
EV001647,SOP043-000797,2025-04-19,cerrado
EV001648,SOP043-000798,2025-04-18,abierto
EV001649,SOP043-000799,2025-04-19,abierto
EV001650,SOP043-000799,2025-04-20,cerrado
EV001651,SOP043-000800,2025-04-19,abierto
EV001652,SOP043-000800,2025-04-20,cerrado
EV001653,SOP043-000801,2025-04-20,abierto
EV001654,SOP043-000801,2025-04-21,cerrado
EV001655,SOP043-000802,2025-04-21,abierto
EV001656,SOP043-000802,2025-04-22,cerrado
EV001657,SOP043-000803,2025-04-21,abierto
EV001658,SOP043-000803,2025-04-22,cerrado
EV001659,SOP043-000804,2025-04-22,abierto
EV001660,SOP043-000804,2025-04-23,cerrado
EV001661,SOP043-000805,2025-04-22,abierto
EV001662,SOP043-000805,2025-04-23,cerrado
EV001663,SOP043-000806,2025-04-23,abierto
EV001664,SOP043-000806,2025-04-25,cerrado
EV001665,SOP043-000807,2025-04-24,abierto
EV001666,SOP043-000807,2025-04-25,cerrado
EV001667,SOP043-000808,2025-04-24,abierto
EV001668,SOP043-000808,2025-04-25,cerrado
EV001669,SOP043-000809,2025-04-25,abierto
EV001670,SOP043-000809,2025-04-26,cerrado
EV001671,SOP043-000810,2025-04-25,abierto
EV001672,SOP043-000810,2025-04-26,cerrado
EV001673,SOP043-000811,2025-04-26,abierto
EV001674,SOP043-000811,2025-04-27,cerrado
EV001675,SOP043-000811,2025-04-28,abierto
EV001676,SOP043-000811,2025-04-30,cerrado
EV001677,SOP043-000812,2025-04-26,abierto
EV001678,SOP043-000812,2025-04-27,cerrado
EV001679,SOP043-000813,2025-04-27,abierto
EV001680,SOP043-000814,2025-04-28,abierto
EV001681,SOP043-000814,2025-04-29,cerrado
EV001682,SOP043-000815,2025-04-28,abierto
EV001683,SOP043-000815,2025-04-30,cerrado
EV001684,SOP043-000816,2025-04-29,abierto
EV001685,SOP043-000816,2025-04-30,cerrado
EV001686,SOP043-000817,2025-04-29,abierto
EV001687,SOP043-000817,2025-04-30,cerrado
EV001688,SOP043-000818,2025-04-30,abierto
EV001689,SOP043-000818,2025-05-01,cerrado
EV001690,SOP043-000819,2025-05-01,abierto
EV001691,SOP043-000820,2025-05-01,abierto
EV001692,SOP043-000821,2025-05-02,abierto
EV001693,SOP043-000821,2025-05-03,cerrado
EV001694,SOP043-000821,2025-05-04,abierto
EV001695,SOP043-000821,2025-05-06,cerrado
EV001696,SOP043-000822,2025-05-02,abierto
EV001697,SOP043-000823,2025-05-03,abierto
EV001698,SOP043-000823,2025-05-04,cerrado
EV001699,SOP043-000824,2025-05-04,abierto
EV001700,SOP043-000824,2025-05-05,cerrado
EV001701,SOP043-000825,2025-05-04,abierto
EV001702,SOP043-000826,2025-05-05,abierto
EV001703,SOP043-000826,2025-05-06,cerrado
EV001704,SOP043-000827,2025-05-05,abierto
EV001705,SOP043-000827,2025-05-06,cerrado
EV001706,SOP043-000828,2025-05-06,abierto
EV001707,SOP043-000828,2025-05-07,cerrado
EV001708,SOP043-000829,2025-05-07,abierto
EV001709,SOP043-000829,2025-05-08,cerrado
EV001710,SOP043-000830,2025-05-07,abierto
EV001711,SOP043-000830,2025-05-08,cerrado
EV001712,SOP043-000831,2025-05-08,abierto
