registro_id	fecha	sensor	zona	valor	unidad	horas_operativas
SEN069-001011	2024-12-02	S3	sur	66.21	F	12
SEN069-001012	2024-12-03	S1	norte	16.73	C	24
SEN069-001013	2024-12-03	S2	centro	17.98	C	24
SEN069-001014	2024-12-03	S3	sur	72.26	F	24
SEN069-001015	2024-12-04	S1	norte	18.04	C	12
SEN069-001016	2024-12-04	S2	centro	18.23	C	24
SEN069-001017	2024-12-04	S3	sur	69.17	F	24
SEN069-001018	2024-12-05	S1	norte	15.63	C	18
SEN069-001019	2024-12-05	S2	centro	20.64	C	24
SEN069-001020	2024-12-05	S3	sur	68.83	F	6
SEN069-001021	2024-12-06	S1	norte	17.39	C	24
SEN069-001022	2024-12-06	S2	centro	16.37	C	24
SEN069-001023	2024-12-06	S3	sur	64.65	F	12
SEN069-001024	2024-12-07	S1	norte	17.43	C	18
SEN069-001026	2024-12-07	S3	sur	70.24	F	24
SEN069-001027	2024-12-08	S1	norte	16.59	C	24
SEN069-001028	2024-12-08	S2	centro	18.9	C	12
SEN069-001029	2024-12-08	S3	sur	67.55	F	6
SEN069-001030	2024-12-09	S1	norte	15.49	C	24
SEN069-001031	2024-12-09	S2	centro	17.48	C	12
SEN069-001032	2024-12-09	S3	sur	70.52	F	24
SEN069-001033	2024-12-10	S1	norte	18.1	C	18
SEN069-001034	2024-12-10	S2	centro	15.46	C	18
SEN069-001035	2024-12-10	S3	sur	66.86	F	24
SEN069-001036	2024-12-11	S1	norte	17.17	C	6
SEN069-001037	2024-12-11	S2	centro	16.28	C	24
SEN069-001038	2024-12-11	S3	sur	69.91	F	24
SEN069-001039	2024-12-12	S1	norte	18.95	C	6
SEN069-001040	2024-12-12	S2	centro	19.9	C	24
SEN069-001041	2024-12-12	S3	sur	64.15	F	24
SEN069-001042	2024-12-13	S1	norte	18.74	C	24
SEN069-001043	2024-12-13	S2	centro	17.33	C	18
SEN069-001044	2024-12-13	S3	sur	69.78	F	12
SEN069-001045	2024-12-14	S1	norte	17.89	C	24
SEN069-001046	2024-12-14	S2	centro	17.78	C	24
SEN069-001047	2024-12-14	S3	sur	71.55	F	6
SEN069-001048	2024-12-15	S1	norte	17.65	C	24
SEN069-001049	2024-12-15	S2	centro	18.59	C	6
SEN069-001050	2024-12-15	S3	sur	66.69	F	24
SEN069-001051	2024-12-16	S1	norte	19.29	C	24
SEN069-001052	2024-12-16	S2	centro	20.34	C	24
SEN069-001053	2024-12-16	S3	sur	70.07	F	24
SEN069-001054	2024-12-17	S1	norte	20.29	C	12
SEN069-001055	2024-12-17	S2	centro	22.38	C	12
SEN069-001056	2024-12-17	S3	sur	75,27	F	24
SEN069-001057	2024-12-18	S1	norte	20.87	C	24
SEN069-001058	2024-12-18	S2	centro	19.88	C	24
SEN069-001059	2024-12-18	S3	sur	73.3	F	24
SEN069-001060	2024-12-19	S1	norte	19.42	C	6
SEN069-001061	2024-12-19	S2	centro	19.71	C	18
SEN069-001062	2024-12-19	S3	sur	67.11	F	18
SEN069-001063	2024-12-20	S1	norte	16.73	C	24
SEN069-001064	2024-12-20	S2	centro	17.89	C	24
SEN069-001065	2024-12-20	S3	sur	72.07	F	24
SEN069-001066	2024-12-21	S1	norte	16.75	C	24
SEN069-001067	2024-12-21	S2	centro	19.1	C	24
SEN069-001068	2024-12-21	S3	 SUR 	70.67	F	12
SEN069-001069	2024-12-22	S1	norte	19.07	C	24
SEN069-001070	2024-12-22	S2	centro	17.35	C	18
SEN069-001071	2024-12-22	S3	sur	74.14	F	24
SEN069-001072	2024-12-23	S1	norte	21.12	C	18
SEN069-001073	2024-12-23	S2	centro	21.0	C	24
SEN069-001074	2024-12-23	S3	sur	72.47	F	6
SEN069-001075	2024-12-24	S1	norte	19.41	C	24
SEN069-001076	2024-12-24	S2	centro	17.71	C	24
SEN069-001077	2024-12-24	S3	sur	74.58	F	18
SEN069-001079	2024-12-25	S2	centro	19.59	C	6
SEN069-001080	2024-12-25	S3	sur		F	12
SEN069-001081	2024-12-26	S1	norte	17.38	C	6
SEN069-001082	2024-12-26	S2	centro	21.18	C	12
SEN069-001083	2024-12-26	S3	sur	67.89	F	6
SEN069-001084	2024-12-27	S1	norte	20.82	C	24
SEN069-001085	2024-12-27	S2	centro	20.96	C	24
SEN069-001086	2024-12-27	S3	sur	73.05	F	24
SEN069-001087	2024-12-28	S1	norte	22.04	C	24
SEN069-001088	2024-12-28	S2	centro	23.21	C	24
SEN069-001089	2024-12-28	S3	sur	73.32	F	24
SEN069-001090	2024-12-29	S1	norte	17.76	C	24
SEN069-001091	2024-12-29	S2	centro	21.16	C	12
SEN069-001092	2024-12-29	S3	sur	71.94	F	12
SEN069-001093	2024-12-30	S1	norte	19.1	C	24
SEN069-001094	2024-12-30	S2	centro	21.9	C	24
SEN069-001095	2024-12-30	S3	sur	71.88	F	24
SEN069-001096	2024-12-31	S1	norte	17.65	C	12
SEN069-001097	2024-12-31	S2	centro	22.12	C	12
SEN069-001098	2024-12-31	S3	sur	73.81	F	24
SEN069-001099	2025-01-01	S1	norte	22.4	C	24
SEN069-001100	2025-01-01	S2	centro	22.05	C	12
SEN069-001101	2025-01-01	S3	sur	76.27	F	6
SEN069-001102	2025-01-02	S1	norte	20.07	C	18
SEN069-001103	2025-01-02	S2	centro	18.84	C	24
SEN069-001104	2025-01-02	S3	sur	71.99	F	24
SEN069-001105	2025-01-03	S1	norte	17.98	C	24
SEN069-001106	2025-01-03	S2	centro	21.2	C	6
SEN069-001107	2025-01-03	S3	sur	76.02	F	24
SEN069-001108	2025-01-04	S1	norte	17.02	C	18
SEN069-001109	2025-01-04	S2	centro	23.19	C	18
SEN069-001110	2025-01-04	S3	sur	75.09	F	24
SEN069-001111	2025-01-05	S1	norte	20.37	C	24
SEN069-001112	2025-01-05	S2	centro	21.0	C	24
SEN069-001113	2025-01-05	S3	sur	69.65	F	24
SEN069-001114	2025-01-06	S1	norte	16.76	C	24
SEN069-001115	2025-01-06	S2	centro	24.27	C	24
SEN069-001116	2025-01-06	S3	sur	72.58	F	18
SEN069-001117	2025-01-07	S1	norte	17.78	C	18
SEN069-001118	2025-01-07	S2	centro	20.26	C	18
SEN069-001119	2025-01-07	S3	sur	75.31	F	24
SEN069-001120	2025-01-08	S1	norte	19.92	C	24
SEN069-001121	2025-01-08	S2	centro	22.54	C	24
SEN069-001122	2025-01-08	S3	sur	78.5	F	24
SEN069-001123	2025-01-09	S1	norte	22.76	C	6
SEN069-001124	2025-01-09	S2	centro	24.25	C	24
SEN069-001125	2025-01-09	S3	sur	74.86	F	24
SEN069-001126	2025-01-10	S1	norte	19.35	C	18
SEN069-001127	2025-01-10	S2	centro	23.7	C	12
SEN069-001128	2025-01-10	S3	sur	75.71	F	12
SEN069-001129	2025-01-11	S1	norte	20.28	C	24
SEN069-001130	2025-01-11	S2	centro	21.56	C	6
SEN069-001132	2025-01-12	S1	norte	18.3	C	18
SEN069-001133	2025-01-12	S2	centro	23.79	C	12
SEN069-001134	2025-01-12	S3	sur	74.43	F	6
SEN069-001135	2025-01-13	S1	norte	22.89	C	6
SEN069-001136	2025-01-13	S2	centro	20.09	C	18
SEN069-001137	2025-01-13	S3	sur	71.14	F	6
SEN069-001138	2025-01-14	S1	norte	19.58	C	18
SEN069-001139	2025-01-14	S2	centro	22.09	C	24
SEN069-001140	2025-01-14	S3	sur	75.53	F	6
SEN069-001141	2025-01-15	S1	norte	18.53	C	18
SEN069-001142	2025-01-15	S2	centro	22.17	C	6
SEN069-001143	2025-01-15	S3	sur	75.51	F	24
SEN069-001144	2025-01-16	S1	norte	20.57	C	18
SEN069-001145	2025-01-16	S2	centro	20.4	C	6
SEN069-001146	2025-01-16	S3	sur	70.6	F	24
SEN069-001147	2025-01-17	S1	norte	21.7	C	18
SEN069-001148	2025-01-17	S2	centro	24.1	C	18
SEN069-001149	2025-01-17	S3	sur	75.56	F	24
SEN069-001150	2025-01-18	S1	norte	21.53	C	18
SEN069-001151	2025-01-18	S2	centro	22.1	C	12
SEN069-001152	2025-01-18	S3	sur	75.65	F	24
SEN069-001153	2025-01-19	S1	norte	20.68	C	24
SEN069-001154	2025-01-19	S2	centro	25.1	C	18
SEN069-001155	2025-01-19	S3	sur	70.79	F	18
SEN069-001156	2025-01-20	S1	norte	24.45	C	24
SEN069-001157	2025-01-20	S2	centro	23.38	C	24
SEN069-001158	2025-01-20	S3	sur	79.53	F	12
SEN069-001159	2025-01-21	S1	norte	23.75	C	12
SEN069-001160	2025-01-21	S2	centro	21.33	C	24
SEN069-001161	2025-01-21	S3	sur	75.42	F	18
SEN069-001162	2025-01-22	S1	norte	21.18	C	24
SEN069-001163	2025-01-22	S2	centro		C	24
SEN069-001164	2025-01-22	S3	sur	72.08	F	24
SEN069-001165	2025-01-23	S1	 NORTE 	21.48	C	18
SEN069-001166	2025-01-23	S2	centro	21.22	C	24
SEN069-001167	2025-01-23	S3	sur	78.3	F	24
SEN069-001168	2024-02-30	S1	norte	20.93	C	24
SEN069-001169	2025-01-24	S2	centro	25.44	C	12
SEN069-001170	2025-01-24	S3	sur	78.73	F	6
SEN069-001171	2025-01-25	S1	norte	22.67	C	24
SEN069-001172	2025-01-25	S2	centro	21.29	C	6
SEN069-001173	2025-01-25	S3	sur	77.03	F	24
SEN069-001174	2025-01-26	S1	norte	21.2	C	24
SEN069-001175	2025-01-26	S2	centro	24.78	C	24
SEN069-001176	2025-01-26	S3	sur	74.88	F	6
SEN069-001177	2025-01-27	S1	norte	20.86	C	24
SEN069-001178	2025-01-27	S2	centro	21.82	C	18
SEN069-001179	2025-01-27	S3	sur	74.6	F	24
SEN069-001180	2025-01-28	S1	norte	21.59	C	24
SEN069-001181	2025-01-28	S2	centro	27.11	C	12
SEN069-001182	2025-01-28	S3	sur	77.03	F	12
SEN069-001183	2025-01-29	S1	norte	18.14	C	24
SEN069-001185	2025-01-29	S3	sur	80.13	F	12
SEN069-001186	2025-01-30	S1	norte	21.97	C	6
SEN069-001187	2025-01-30	S2	centro	23.31	C	24
SEN069-001188	2025-01-30	S3	sur	84.71	F	18
SEN069-001189	2025-01-31	S1	norte	24.64	C	24
SEN069-001190	2025-01-31	S2	centro	21.93	C	24
SEN069-001191	2025-01-31	S3	sur	77.48	F	18
SEN069-001192	2025-02-01	S1	norte	21.1	C	24
SEN069-001193	2025-02-01	S2	centro	24.48	C	12
SEN069-001194	2025-02-01	S3	sur	78.34	F	12
SEN069-001195	2025-02-02	S1	norte	21.78	C	24
SEN069-001196	2025-02-02	S2	centro	24.55	C	12
SEN069-001197	2025-02-02	S3	sur	79.59	F	24
SEN069-001198	2025-02-03	S1	norte	25.21	C	6
SEN069-001199	2025-02-03	S2	centro	26.71	C	12
SEN069-001200	2025-02-03	S3	sur	82.69	F	12
SEN069-001201	2025-02-04	S1	norte	21.51	C	24
SEN069-001202	2025-02-04	S2	centro	23.6	C	12
SEN069-001203	2025-02-04	S3	sur	80.45	F	18
SEN069-001204	2025-02-05	S1	norte	23.1	C	24
SEN069-001205	2025-02-05	S2	centro	22.47	C	18
SEN069-001206	2025-02-05	S3	sur	79.6	F	12
SEN069-001207	2025-02-06	S1	norte	22.6	C	12
SEN069-001208	2025-02-06	S2	centro	22.35	C	24
SEN069-001209	2025-02-06	S3	sur	76.97	F	24
SEN069-001210	2025-02-07	S1	norte	20.9	C	6
SEN069-001211	2025-02-07	S2	centro	24.42	C	24
SEN069-001212	2025-02-07	S3	sur	76.19	F	24
SEN069-001213	2025-02-08	S1	norte	23.45	C	24
SEN069-001214	2025-02-08	S2	centro	24.52	C	24
SEN069-001215	2025-02-08	S3	sur	85.36	F	12
SEN069-001216	2025-02-09	S1	norte	20.04	C	12
SEN069-001217	2025-02-09	S2	centro	23.03	C	24
SEN069-001218	2025-02-09	S3	sur	80.55	F	6
SEN069-001219	2025-02-10	S1	norte	23.17	C	24
SEN069-001220	2025-02-10	S2	centro	25.51	C	18
SEN069-001221	2025-02-10	S3	sur	78.14	F	24
SEN069-001222	2025-02-11	S1	norte	24.1	C	24
SEN069-001223	2025-02-11	S2	centro	25.93	C	18
SEN069-001224	2025-02-11	S3	sur	83.14	F	24
SEN069-001225	2025-02-12	S1	norte	22.66	C	24
SEN069-001226	2025-02-12	S2	centro	25.79	C	12
SEN069-001227	2025-02-12	S3	sur	79.34	F	12
SEN069-001228	2025-02-13	S1	norte	23.97	C	24
SEN069-001229	2025-02-13	S2	centro	27.15	C	12
SEN069-001230	2025-02-13	S3	sur	83.39	F	6
SEN069-001231	2025-02-14	S1	norte	24.57	C	24
SEN069-001232	2025-02-14	S2	centro	26.34	C	24
SEN069-001233	2025-02-14	S3	sur	78.37	F	24
SEN069-001234	2025-02-15	S1	norte	19.11	C	24
SEN069-001235	2025-02-15	S2	centro	26.11	C	24
SEN069-001236	2025-02-15	S3	sur	79.8	F	24
SEN069-001238	2025-02-16	S2	centro	23.38	C	24
SEN069-001239	2025-02-16	S3	sur	78.39	F	12
SEN069-001240	2025-02-17	S1	norte	25.36	C	24
SEN069-001241	2025-02-17	S2	centro	24.65	C	24
SEN069-001242	2025-02-17	S3	sur	79.51	F	12
SEN069-001243	2025-02-18	S1	norte	26.81	C	24
SEN069-001244	2025-02-18	S2	centro	28.73	C	24
SEN069-001245	2025-02-18	S3	sur	78.09	F	24
SEN069-001246	2025-02-19	S1	norte		C	12
SEN069-001247	2025-02-19	S2	centro	25.64	C	24
SEN069-001248	2025-02-19	S3	sur	82.46	F	18
SEN069-001249	2025-02-20	S1	norte	24.65	C	24
SEN069-001250	2025-02-20	S2	centro	24.3	C	24
SEN069-001251	2025-02-20	S3	sur	81.62	F	24
SEN069-001252	2025-02-21	S1	norte	23.39	C	6
SEN069-001253	2025-02-21	S2	centro	29.65	C	24
SEN069-001254	2025-02-21	S3	sur	82.45	F	6
SEN069-001255	2025-02-22	S1	norte	21.96	C	6
SEN069-001256	2025-02-22	S2	centro	22.29	C	12
SEN069-001257	2025-02-22	S3	sur	81.29	F	24
SEN069-001258	2025-02-23	S1	norte	24.19	C	12
SEN069-001259	2025-02-23	S2	centro	24.38	C	18
SEN069-001260	2025-02-23	S3	sur	73.04	F	6
SEN069-001261	2025-02-24	S1	norte	23.62	C	6
SEN069-001262	2025-02-24	S2	 CENTRO 	25.69	C	12
SEN069-001263	2025-02-24	S3	sur	86.02	F	12
SEN069-001264	2025-02-25	S1	norte	24.18	C	24
SEN069-001265	2025-02-25	S2	centro	25.45	C	24
SEN069-001266	2025-02-25	S3	sur	79.94	F	6
SEN069-001267	2025-02-26	S1	norte	23,23	C	12
SEN069-001268	2025-02-26	S2	centro	22.82	C	12
SEN069-001269	2025-02-26	S3	sur	80.1	F	12
SEN069-001270	2025-02-27	S1	norte	23.45	C	24
SEN069-001271	2025-02-27	S2	centro	27.14	C	18
SEN069-001272	2025-02-27	S3	sur	82.97	F	24
SEN069-001273	2025-02-28	S1	norte	24.58	C	24
SEN069-001274	2025-02-28	S2	centro	26.38	C	6
SEN069-001275	2025-02-28	S3	sur	84.91	F	18
SEN069-001276	2025-03-01	S1	norte	27.9	C	12
SEN069-001277	2025-03-01	S2	centro	24.58	C	24
SEN069-001278	2025-03-01	S3	sur	88.73	F	24
SEN069-001279	2025-03-02	S1	norte	23.62	C	6
SEN069-001280	2025-03-02	S2	centro	25.62	C	12
SEN069-001281	2025-03-02	S3	sur	87.75	F	24
SEN069-001282	2025-03-03	S1	norte	22.92	C	12
SEN069-001283	2025-03-03	S2	centro	22.65	C	6
SEN069-001284	2025-03-03	S3	sur	79.43	F	24
SEN069-001285	2025-03-04	S1	norte	23.8	C	6
SEN069-001286	2025-03-04	S2	centro	25.58	C	24
SEN069-001287	2025-03-04	S3	sur	87.08	F	12
SEN069-001288	2025-03-05	S1	norte	21.43	C	18
SEN069-001289	2025-03-05	S2	centro	24.77	C	24
SEN069-001291	2025-03-06	S1	norte	23.81	C	24
SEN069-001292	2025-03-06	S2	centro	25.88	C	24
SEN069-001293	2025-03-06	S3	sur	78.8	F	24
SEN069-001294	2025-03-07	S1	norte	26.78	C	12
SEN069-001295	2025-03-07	S2	centro	26.45	C	24
SEN069-001296	2025-03-07	S3	sur	81.19	F	6
SEN069-001297	2025-03-08	S1	norte	25.16	C	24
SEN069-001298	2025-03-08	S2	centro	25.66	C	24
SEN069-001299	2025-03-08	S3	sur	78.88	F	18
SEN069-001300	2025-03-09	S1	norte	25.13	C	24
SEN069-001301	2025-03-09	S2	centro	25.53	C	24
SEN069-001302	2025-03-09	S3	sur	79.48	F	24
SEN069-001303	2025-03-10	S1	norte	24.28	C	12
SEN069-001304	2025-03-10	S2	centro	27.63	C	6
SEN069-001305	2025-03-10	S3	sur	85.64	F	6
SEN069-001306	2025-03-11	S1	norte	26.27	C	24
SEN069-001307	2025-03-11	S2	centro	26.98	C	12
SEN069-001308	2025-03-11	S3	sur	82.47	F	24
SEN069-001309	2025-03-12	S1	norte	28.24	C	24
SEN069-001310	2025-03-12	S2	centro	28.78	C	6
SEN069-001311	2025-03-12	S3	sur	83.97	F	6
SEN069-001312	2025-03-13	S1	norte	23.39	C	24
SEN069-001313	2025-03-13	S2	centro	28.68	C	24
SEN069-001314	2025-03-13	S3	sur	83.35	F	24
SEN069-001315	2025-03-14	S1	norte	22.02	C	24
SEN069-001316	2025-03-14	S2	centro	27.93	C	6
SEN069-001317	2025-03-14	S3	sur	77.13	F	18
SEN069-001318	2025-03-15	S1	norte	24.03	C	12
SEN069-001319	2025-03-15	S2	centro	24.9	C	18
SEN069-001320	2025-03-15	S3	sur	80.53	F	18
SEN069-001321	2025-03-16	S1	norte	22.83	C	12
SEN069-001322	2025-03-16	S2	centro	24.88	C	18
SEN069-001323	2025-03-16	S3	sur	86.58	F	18
SEN069-001324	2025-03-17	S1	norte	21.96	C	18
SEN069-001325	2025-03-17	S2	centro	27.2	C	24
SEN069-001326	2025-03-17	S3	sur	83.72	F	24
SEN069-001327	2025-03-18	S1	norte	24.7	C	18
SEN069-001328	2025-03-18	S2	centro	24.52	C	24
SEN069-001329	2025-03-18	S3	sur		F	6
SEN069-001330	2025-03-19	S1	norte	24.3	C	18
SEN069-001331	2025-03-19	S2	centro	28.42	C	6
SEN069-001332	2025-03-19	S3	sur	79.28	F	6
SEN069-001333	2025-03-20	S1	norte	23.52	C	24
SEN069-001334	2025-03-20	S2	centro	23.96	C	24
SEN069-001335	2025-03-20	S3	sur	85.25	F	12
SEN069-001336	2025-03-21	S1	norte	26.57	C	18
SEN069-001337	2025-03-21	S2	centro	27.12	C	6
SEN069-001338	2025-03-21	S3	sur	81.6	F	24
SEN069-001339	2025-03-22	S1	norte	23.17	C	18
SEN069-001340	2025-03-22	S2	centro	26.16	C	24
SEN069-001341	2025-03-22	S3	sur	84.86	F	18
SEN069-001342	2025-03-23	S1	norte	22.77	C	24
SEN069-001344	2025-03-23	S3	sur	84.82	F	24
SEN069-001345	2025-03-24	S1	norte	23.84	C	18
SEN069-001346	2025-03-24	S2	centro	26.93	C	24
SEN069-001347	2025-03-24	S3	sur	81.85	F	6
SEN069-001348	2025-03-25	S1	norte	26.0	C	24
SEN069-001349	2025-03-25	S2	centro	28.43	C	24
SEN069-001350	2025-03-25	S3	sur	79.57	F	6
SEN069-001351	2025-03-26	S1	norte	25.13	C	24
SEN069-001352	2025-03-26	S2	centro	27.87	C	6
SEN069-001353	2025-03-26	S3	sur	81.72	F	18
SEN069-001354	2025-03-27	S1	norte	24.86	C	18
SEN069-001355	2025-03-27	S2	centro	28.6	C	6
SEN069-001356	2025-03-27	S3	sur	77.06	F	24
SEN069-001357	2025-03-28	S1	norte	25.27	C	6
SEN069-001358	2025-03-28	S2	centro	28.96	C	24
SEN069-001359	2025-03-28	S3	 SUR 	82.76	F	24
SEN069-001360	2025-03-29	S1	norte	25.64	C	6
SEN069-001361	2025-03-29	S2	centro	22.91	C	24
SEN069-001362	2025-03-29	S3	sur	86.35	F	24
SEN069-001363	2025-03-30	S1	norte	26.47	C	24
SEN069-001364	2025-03-30	S2	centro	27.88	C	12
SEN069-001365	2025-03-30	S3	sur	84.48	F	24
SEN069-001366	2025-03-31	S1	norte	24.36	C	24
SEN069-001367	2025-03-31	S2	centro	29.92	C	12
SEN069-001368	2025-03-31	S3	sur	81.2	F	24
SEN069-001369	2025-04-01	S1	norte	23.36	C	18
SEN069-001370	2025-04-01	S2	centro	29.49	C	24
SEN069-001371	2025-04-01	S3	sur	87.06	F	24
SEN069-001372	2025-04-02	S1	norte	25.77	C	6
SEN069-001373	2025-04-02	S2	centro	29.06	C	18
SEN069-001374	2025-04-02	S3	sur	84.71	F	6
SEN069-001375	2025-04-03	S1	norte	26.61	C	18
SEN069-001376	2025-04-03	S2	centro	28.71	C	24
SEN069-001377	2025-04-03	S3	sur	84.05	F	24
SEN069-001378	2025-04-04	S1	norte	24.87	C	24
SEN069-001379	2025-04-04	S2	centro	28.73	C	24
SEN069-001380	2025-04-04	S3	sur	86.52	F	24
SEN069-001381	2025-04-05	S1	norte	24.2	C	24
SEN069-001382	2025-04-05	S2	centro	29.82	C	12
SEN069-001383	2025-04-05	S3	sur	82.6	F	18
SEN069-001384	2025-04-06	S1	norte	24.81	C	24
SEN069-001385	2025-04-06	S2	centro	23.98	C	12
SEN069-001386	2025-04-06	S3	sur	83.64	F	24
SEN069-001387	2025-04-07	S1	norte	24.84	C	24
SEN069-001388	2025-04-07	S2	centro	25.2	C	24
SEN069-001389	2025-04-07	S3	sur	85.04	F	6
SEN069-001390	2025-04-08	S1	norte	25.34	C	24
SEN069-001391	2025-04-08	S2	centro	31.15	C	24
SEN069-001392	2025-04-08	S3	sur	82.4	F	18
SEN069-001393	2025-04-09	S1	norte	20.38	C	24
SEN069-001394	2025-04-09	S2	centro	26.08	C	24
SEN069-001395	2025-04-09	S3	sur	83.66	F	24
SEN069-001397	2025-04-10	S2	centro	26.88	C	18
SEN069-001398	2025-04-10	S3	sur	80.27	F	6
SEN069-001399	2025-04-11	S1	norte	25.58	C	24
SEN069-001400	2025-04-11	S2	centro	26.92	C	24
SEN069-001401	2025-04-11	S3	sur	85.62	F	12
SEN069-001402	2025-04-12	S1	norte	24.23	C	12
SEN069-001403	2025-04-12	S2	centro	28.84	C	12
SEN069-001404	2025-04-12	S3	sur	86.52	F	24
SEN069-001405	2025-04-13	S1	norte	25.42	C	24
SEN069-001406	2025-04-13	S2	centro	26.65	C	24
SEN069-001407	2025-04-13	S3	sur	80.13	F	18
SEN069-001408	2025-04-14	S1	norte	20.95	C	12
SEN069-001409	2025-04-14	S2	centro	26.98	C	24
SEN069-001410	2025-04-14	S3	sur	85.62	F	18
SEN069-001411	2025-04-15	S1	norte	26.91	C	24
SEN069-001412	2025-04-15	S2	centro		C	24
SEN069-001413	2025-04-15	S3	sur	87.34	F	6
SEN069-001414	2025-04-16	S1	norte	23.93	C	18
SEN069-001415	2025-04-16	S2	centro	25.33	C	12
SEN069-001416	2025-04-16	S3	sur	79.38	F	24
SEN069-001417	2025-04-17	S1	norte	24.92	C	18
SEN069-001418	2025-04-17	S2	centro	28.18	C	12
SEN069-001419	2025-04-17	S3	sur	83.12	F	6
SEN069-001420	2025-04-18	S1	norte	23.31	C	24
SEN069-001421	2025-04-18	S2	centro	25.3	C	24
SEN069-001422	2025-04-18	S3	sur	83.04	F	6
SEN069-001423	2025-04-19	S1	norte	25.14	C	24
SEN069-001424	2025-04-19	S2	centro	30.11	C	24
SEN069-001425	2025-04-19	S3	sur	84.26	F	6
SEN069-001426	2025-04-20	S1	norte	21.55	C	24
SEN069-001427	2025-04-20	S2	centro	27.03	C	24
SEN069-001428	2025-04-20	S3	sur	81.86	F	24
SEN069-001429	2025-04-21	S1	norte	24.89	C	24
SEN069-001430	2025-04-21	S2	centro	28.11	C	18
SEN069-001431	2025-04-21	S3	sur	86.81	F	24
SEN069-001432	2025-04-22	S1	norte	25.45	C	18
SEN069-001433	2025-04-22	S2	centro	23.46	C	24
SEN069-001434	2025-04-22	S3	sur	83.93	F	24
SEN069-001435	2025-04-23	S1	norte	26.4	C	12
SEN069-001436	2025-04-23	S2	centro	24.11	C	24
SEN069-001437	2025-04-23	S3	sur	83.48	F	18
SEN069-001438	2025-04-24	S1	norte	24.6	C	24
SEN069-001439	2025-04-24	S2	centro	25.53	C	6
SEN069-001440	2025-04-24	S3	sur	85.27	F	12
SEN069-001441	2025-04-25	S1	norte	25.63	C	6
SEN069-001442	2025-04-25	S2	centro	26.47	C	6
SEN069-001443	2025-04-25	S3	sur	85.51	F	6
SEN069-001444	2025-04-26	S1	norte	22.13	C	18
SEN069-001445	2025-04-26	S2	centro	24.53	C	24
SEN069-001446	2025-04-26	S3	sur	84.78	F	24
SEN069-001447	2025-04-27	S1	norte	26.38	C	18
SEN069-001448	2025-04-27	S2	centro	26.08	C	18
SEN069-001450	2025-04-28	S1	norte	22.35	C	24
SEN069-001451	2025-04-28	S2	centro	25.26	C	24
SEN069-001452	2025-04-28	S3	sur	77.7	F	12
SEN069-001453	2025-04-29	S1	norte	24.27	C	12
SEN069-001454	2025-04-29	S2	centro	26.39	C	6
SEN069-001455	2025-04-29	S3	sur	86.06	F	24
SEN069-001456	2025-04-30	S1	 NORTE 	22.66	C	6
SEN069-001457	2025-04-30	S2	centro	29.67	C	18
SEN069-001458	2025-04-30	S3	sur	80.16	F	24
SEN069-001459	2025-05-01	S1	norte	25.69	C	24
SEN069-001460	2025-05-01	S2	centro	29.2	C	24
SEN069-001461	2025-05-01	S3	sur	81.26	F	24
SEN069-001462	2025-05-02	S1	norte	20.98	C	6
SEN069-001463	2025-05-02	S2	centro	27.05	C	18
SEN069-001464	2025-05-02	S3	sur	78.31	F	18
SEN069-001465	2025-05-03	S1	norte	21.37	C	24
SEN069-001466	2025-05-03	S2	centro	27.13	C	24
SEN069-001467	2025-05-03	S3	sur	78.99	F	24
SEN069-001468	2025-05-04	S1	norte	23.12	C	24
SEN069-001469	2025-05-04	S2	centro	26.41	C	6
SEN069-001470	2025-05-04	S3	sur	87.11	F	18
SEN069-001471	2025-05-05	S1	norte	20.81	C	24
SEN069-001472	2025-05-05	S2	centro	24.31	C	24
SEN069-001473	2025-05-05	S3	sur	77.91	F	24
SEN069-001474	2025-05-06	S1	norte	22.16	C	6
SEN069-001475	2025-05-06	S2	centro	25.86	C	24
SEN069-001476	2025-05-06	S3	sur	79.12	F	12
SEN069-001477	2025-05-07	S1	norte	24.58	C	12
SEN069-001478	2025-05-07	S2	centro	24,09	C	24
SEN069-001479	2025-05-07	S3	sur	82.22	F	24
SEN069-001480	2025-05-08	S1	norte	24.1	C	24
SEN069-001481	2025-05-08	S2	centro	25.83	C	24
SEN069-001482	2025-05-08	S3	sur	84.5	F	6
SEN069-001483	2025-05-09	S1	norte	22.67	C	24
SEN069-001484	2025-05-09	S2	centro	24.36	C	24
SEN069-001485	2025-05-09	S3	sur	83.77	F	24
SEN069-001486	2025-05-10	S1	norte	27.03	C	18
SEN069-001487	2025-05-10	S2	centro	27.15	C	24
SEN069-001488	2025-05-10	S3	sur	82.77	F	24
SEN069-001489	2025-05-11	S1	norte	23.23	C	24
SEN069-001490	2025-05-11	S2	centro	26.16	C	24
SEN069-001491	2025-05-11	S3	sur	77.97	F	18
SEN069-001492	2025-05-12	S1	norte	22.49	C	18
SEN069-001493	2025-05-12	S2	centro	27.14	C	24
SEN069-001494	2025-05-12	S3	sur	75.99	F	12
SEN069-001495	2025-05-13	S1	norte		C	6
SEN069-001496	2025-05-13	S2	centro	28.31	C	18
SEN069-001497	2025-05-13	S3	sur	73.46	F	24
SEN069-001498	2025-05-14	S1	norte	23.5	C	24
SEN069-001499	2025-05-14	S2	centro	26.09	C	6
SEN069-001500	2025-05-14	S3	sur	80.66	F	24
