registro_id	fecha	sensor	zona	valor	unidad	horas_operativas
SEN094-001011	2024-12-02	S3	sur	69.69	F	24
SEN094-001012	2024-12-03	S1	norte	13.77	C	18
SEN094-001013	2024-12-03	S2	centro	19.28	C	24
SEN094-001014	2024-12-03	S3	sur	69.58	F	24
SEN094-001015	2024-12-04	S1	norte	15.85	C	6
SEN094-001016	2024-12-04	S2	centro	17.42	C	12
SEN094-001017	2024-12-04	S3	sur	71.46	F	12
SEN094-001018	2024-12-05	S1	norte	15.37	C	6
SEN094-001019	2024-12-05	S2	centro	18.65	C	24
SEN094-001020	2024-12-05	S3	sur	69.62	F	24
SEN094-001021	2024-12-06	S1	norte	14.71	C	24
SEN094-001022	2024-12-06	S2	centro	17.03	C	18
SEN094-001023	2024-12-06	S3	sur	67.88	F	12
SEN094-001024	2024-12-07	S1	norte	18.29	C	24
SEN094-001026	2024-12-07	S3	sur	73.56	F	24
SEN094-001027	2024-12-08	S1	norte	14.69	C	24
SEN094-001028	2024-12-08	S2	centro	16.16	C	24
SEN094-001029	2024-12-08	S3	sur	72.87	F	24
SEN094-001030	2024-12-09	S1	norte	17.23	C	24
SEN094-001031	2024-12-09	S2	centro	17.91	C	24
SEN094-001032	2024-12-09	S3	sur	69.23	F	6
SEN094-001033	2024-12-10	S1	norte	19.35	C	24
SEN094-001034	2024-12-10	S2	centro	20.18	C	6
SEN094-001035	2024-12-10	S3	sur	75.96	F	24
SEN094-001036	2024-12-11	S1	norte	17.45	C	6
SEN094-001037	2024-12-11	S2	centro	16.71	C	6
SEN094-001038	2024-12-11	S3	sur	72.73	F	24
SEN094-001039	2024-12-12	S1	norte	15.63	C	24
SEN094-001040	2024-12-12	S2	centro	19.99	C	18
SEN094-001041	2024-12-12	S3	sur	74.9	F	24
SEN094-001042	2024-12-13	S1	norte	19.72	C	12
SEN094-001043	2024-12-13	S2	centro	18.5	C	12
SEN094-001044	2024-12-13	S3	sur	73.37	F	12
SEN094-001045	2024-12-14	S1	norte	16.17	C	12
SEN094-001046	2024-12-14	S2	centro	21.44	C	24
SEN094-001047	2024-12-14	S3	sur	66.33	F	24
SEN094-001048	2024-12-15	S1	norte	17.51	C	6
SEN094-001049	2024-12-15	S2	centro	17.64	C	6
SEN094-001050	2024-12-15	S3	sur	74.49	F	18
SEN094-001051	2024-12-16	S1	norte	16.81	C	24
SEN094-001052	2024-12-16	S2	centro	19.24	C	24
SEN094-001053	2024-12-16	S3	sur	68.75	F	24
SEN094-001054	2024-12-17	S1	norte	16.67	C	24
SEN094-001055	2024-12-17	S2	centro	20.34	C	24
SEN094-001056	2024-12-17	S3	sur	72,03	F	18
SEN094-001057	2024-12-18	S1	norte	18.51	C	12
SEN094-001058	2024-12-18	S2	centro	18.01	C	24
SEN094-001059	2024-12-18	S3	sur	75.61	F	24
SEN094-001060	2024-12-19	S1	norte	16.92	C	24
SEN094-001061	2024-12-19	S2	centro	20.44	C	24
SEN094-001062	2024-12-19	S3	sur	74.82	F	18
SEN094-001063	2024-12-20	S1	norte	19.03	C	24
SEN094-001064	2024-12-20	S2	centro	16.58	C	12
SEN094-001065	2024-12-20	S3	sur	74.31	F	12
SEN094-001066	2024-12-21	S1	norte	18.87	C	24
SEN094-001067	2024-12-21	S2	centro	23.25	C	12
SEN094-001068	2024-12-21	S3	 SUR 	68.29	F	12
SEN094-001069	2024-12-22	S1	norte	17.1	C	18
SEN094-001070	2024-12-22	S2	centro	21.35	C	24
SEN094-001071	2024-12-22	S3	sur	72.74	F	24
SEN094-001072	2024-12-23	S1	norte	17.65	C	24
SEN094-001073	2024-12-23	S2	centro	22.05	C	24
SEN094-001074	2024-12-23	S3	sur	69.62	F	24
SEN094-001075	2024-12-24	S1	norte	15.2	C	6
SEN094-001076	2024-12-24	S2	centro	19.66	C	12
SEN094-001077	2024-12-24	S3	sur	75.46	F	12
SEN094-001079	2024-12-25	S2	centro	18.38	C	24
SEN094-001080	2024-12-25	S3	sur		F	6
SEN094-001081	2024-12-26	S1	norte	18.26	C	24
SEN094-001082	2024-12-26	S2	centro	21.72	C	24
SEN094-001083	2024-12-26	S3	sur	75.23	F	24
SEN094-001084	2024-12-27	S1	norte	19.78	C	24
SEN094-001085	2024-12-27	S2	centro	19.66	C	18
SEN094-001086	2024-12-27	S3	sur	69.78	F	6
SEN094-001087	2024-12-28	S1	norte	18.32	C	6
SEN094-001088	2024-12-28	S2	centro	19.85	C	6
SEN094-001089	2024-12-28	S3	sur	71.26	F	6
SEN094-001090	2024-12-29	S1	norte	17.72	C	12
SEN094-001091	2024-12-29	S2	centro	22.33	C	6
SEN094-001092	2024-12-29	S3	sur	74.43	F	12
SEN094-001093	2024-12-30	S1	norte	16.54	C	24
SEN094-001094	2024-12-30	S2	centro	20.55	C	12
SEN094-001095	2024-12-30	S3	sur	73.87	F	24
SEN094-001096	2024-12-31	S1	norte	19.56	C	24
SEN094-001097	2024-12-31	S2	centro	19.91	C	24
SEN094-001098	2024-12-31	S3	sur	65.78	F	24
SEN094-001099	2025-01-01	S1	norte	18.17	C	18
SEN094-001100	2025-01-01	S2	centro	22.41	C	24
SEN094-001101	2025-01-01	S3	sur	71.37	F	24
SEN094-001102	2025-01-02	S1	norte	18.28	C	24
SEN094-001103	2025-01-02	S2	centro	20.2	C	24
SEN094-001104	2025-01-02	S3	sur	76.41	F	24
SEN094-001105	2025-01-03	S1	norte	19.26	C	18
SEN094-001106	2025-01-03	S2	centro	19.76	C	24
SEN094-001107	2025-01-03	S3	sur	72.32	F	24
SEN094-001108	2025-01-04	S1	norte	17.15	C	24
SEN094-001109	2025-01-04	S2	centro	19.69	C	12
SEN094-001110	2025-01-04	S3	sur	72.25	F	18
SEN094-001111	2025-01-05	S1	norte	19.25	C	18
SEN094-001112	2025-01-05	S2	centro	21.23	C	24
SEN094-001113	2025-01-05	S3	sur	71.61	F	12
SEN094-001114	2025-01-06	S1	norte	17.57	C	24
SEN094-001115	2025-01-06	S2	centro	20.07	C	24
SEN094-001116	2025-01-06	S3	sur	72.63	F	24
SEN094-001117	2025-01-07	S1	norte	21.48	C	12
SEN094-001118	2025-01-07	S2	centro	19.85	C	12
SEN094-001119	2025-01-07	S3	sur	78.4	F	12
SEN094-001120	2025-01-08	S1	norte	18.99	C	24
SEN094-001121	2025-01-08	S2	centro	21.94	C	24
SEN094-001122	2025-01-08	S3	sur	73.87	F	18
SEN094-001123	2025-01-09	S1	norte	17.44	C	18
SEN094-001124	2025-01-09	S2	centro	21.41	C	12
SEN094-001125	2025-01-09	S3	sur	71.36	F	12
SEN094-001126	2025-01-10	S1	norte	20.4	C	24
SEN094-001127	2025-01-10	S2	centro	20.81	C	24
SEN094-001128	2025-01-10	S3	sur	77.54	F	12
SEN094-001129	2025-01-11	S1	norte	19.55	C	12
SEN094-001130	2025-01-11	S2	centro	22.68	C	18
SEN094-001132	2025-01-12	S1	norte	22.67	C	12
SEN094-001133	2025-01-12	S2	centro	25.33	C	6
SEN094-001134	2025-01-12	S3	sur	71.52	F	6
SEN094-001135	2025-01-13	S1	norte	19.62	C	24
SEN094-001136	2025-01-13	S2	centro	25.3	C	24
SEN094-001137	2025-01-13	S3	sur	74.07	F	12
SEN094-001138	2025-01-14	S1	norte	24.54	C	12
SEN094-001139	2025-01-14	S2	centro	18.68	C	12
SEN094-001140	2025-01-14	S3	sur	71.36	F	12
SEN094-001141	2025-01-15	S1	norte	22.7	C	18
SEN094-001142	2025-01-15	S2	centro	23.38	C	12
SEN094-001143	2025-01-15	S3	sur	73.95	F	6
SEN094-001144	2025-01-16	S1	norte	21.0	C	24
SEN094-001145	2025-01-16	S2	centro	20.05	C	24
SEN094-001146	2025-01-16	S3	sur	75.92	F	24
SEN094-001147	2025-01-17	S1	norte	20.88	C	12
SEN094-001148	2025-01-17	S2	centro	22.98	C	24
SEN094-001149	2025-01-17	S3	sur	84.44	F	12
SEN094-001150	2025-01-18	S1	norte	21.55	C	24
SEN094-001151	2025-01-18	S2	centro	23.88	C	24
SEN094-001152	2025-01-18	S3	sur	80.24	F	24
SEN094-001153	2025-01-19	S1	norte	24.03	C	24
SEN094-001154	2025-01-19	S2	centro	23.88	C	6
SEN094-001155	2025-01-19	S3	sur	76.63	F	12
SEN094-001156	2025-01-20	S1	norte	23.87	C	6
SEN094-001157	2025-01-20	S2	centro	23.09	C	24
SEN094-001158	2025-01-20	S3	sur	77.26	F	6
SEN094-001159	2025-01-21	S1	norte	23.13	C	18
SEN094-001160	2025-01-21	S2	centro	25.66	C	12
SEN094-001161	2025-01-21	S3	sur	81.01	F	18
SEN094-001162	2025-01-22	S1	norte	20.95	C	18
SEN094-001163	2025-01-22	S2	centro		C	12
SEN094-001164	2025-01-22	S3	sur	74.85	F	24
SEN094-001165	2025-01-23	S1	 NORTE 	23.76	C	12
SEN094-001166	2025-01-23	S2	centro	24.98	C	24
SEN094-001167	2025-01-23	S3	sur	76.05	F	24
SEN094-001168	2025-01-24	S1	norte	18.23	C	6
SEN094-001169	2025-01-24	S2	centro	21.65	C	24
SEN094-001170	2025-01-24	S3	sur	80.73	F	6
SEN094-001171	2025-01-25	S1	norte	23.15	C	24
SEN094-001172	2025-01-25	S2	centro	22.16	C	18
SEN094-001173	2025-01-25	S3	sur	78.41	F	24
SEN094-001174	2025-01-26	S1	norte	22.49	C	24
SEN094-001175	2025-01-26	S2	centro	21.22	C	24
SEN094-001176	2025-01-26	S3	sur	77.58	F	24
SEN094-001177	2025-01-27	S1	norte	19.77	C	24
SEN094-001178	2025-01-27	S2	centro	23.58	C	18
SEN094-001179	2025-01-27	S3	sur	82.23	F	24
SEN094-001180	2025-01-28	S1	norte	20.25	C	24
SEN094-001181	2025-01-28	S2	centro	21.71	C	24
SEN094-001182	2025-01-28	S3	sur	79.93	F	24
SEN094-001183	2025-01-29	S1	norte	20.58	C	18
SEN094-001185	2025-01-29	S3	sur	78.06	F	6
SEN094-001186	2025-01-30	S1	norte	23.02	C	24
SEN094-001187	2025-01-30	S2	centro	25.33	C	24
SEN094-001188	2025-01-30	S3	sur	75.51	F	12
SEN094-001189	2025-01-31	S1	norte	22.9	C	12
SEN094-001190	2025-01-31	S2	centro	24.08	C	6
SEN094-001191	2025-01-31	S3	sur	77.96	F	24
SEN094-001192	2025-02-01	S1	norte	24.46	C	24
SEN094-001193	2025-02-01	S2	centro	24.44	C	24
SEN094-001194	2025-02-01	S3	sur	77.2	F	24
SEN094-001195	2025-02-02	S1	norte	24.76	C	24
SEN094-001196	2025-02-02	S2	centro	24.56	C	24
SEN094-001197	2025-02-02	S3	sur	77.42	F	12
SEN094-001198	2025-02-03	S1	norte	19.47	C	24
SEN094-001199	2025-02-03	S2	centro	22.9	C	24
SEN094-001200	2025-02-03	S3	sur	80.42	F	24
SEN094-001201	2025-02-04	S1	norte	23.1	C	6
SEN094-001202	2025-02-04	S2	centro	26.36	C	12
SEN094-001203	2025-02-04	S3	sur	81.13	F	12
SEN094-001204	2025-02-05	S1	norte	26.28	C	24
SEN094-001205	2025-02-05	S2	centro	25.86	C	24
SEN094-001206	2025-02-05	S3	sur	76.67	F	24
SEN094-001207	2025-02-06	S1	norte	22.33	C	24
SEN094-001208	2025-02-06	S2	centro	23.18	C	24
SEN094-001209	2025-02-06	S3	sur	81.28	F	12
SEN094-001210	2025-02-07	S1	norte	21.87	C	18
SEN094-001211	2025-02-07	S2	centro	25.77	C	24
SEN094-001212	2025-02-07	S3	sur	81.04	F	24
SEN094-001213	2025-02-08	S1	norte	24.98	C	24
SEN094-001214	2025-02-08	S2	centro	23.65	C	24
SEN094-001215	2025-02-08	S3	sur	81.55	F	18
SEN094-001216	2025-02-09	S1	norte	22.56	C	24
SEN094-001217	2025-02-09	S2	centro	22.14	C	24
SEN094-001218	2025-02-09	S3	sur	78.89	F	18
SEN094-001219	2025-02-10	S1	norte	23.28	C	12
SEN094-001220	2025-02-10	S2	centro	26.37	C	12
SEN094-001221	2025-02-10	S3	sur	82.87	F	24
SEN094-001222	2025-02-11	S1	norte	25.73	C	24
SEN094-001223	2025-02-11	S2	centro	24.73	C	24
SEN094-001224	2025-02-11	S3	sur	77.21	F	18
SEN094-001225	2025-02-12	S1	norte	26.78	C	12
SEN094-001226	2025-02-12	S2	centro	24.28	C	24
SEN094-001227	2025-02-12	S3	sur	77.49	F	18
SEN094-001228	2025-02-13	S1	norte	23.19	C	12
SEN094-001229	2025-02-13	S2	centro	24.46	C	12
SEN094-001230	2025-02-13	S3	sur	76.74	F	24
SEN094-001231	2025-02-14	S1	norte	22.93	C	12
SEN094-001232	2025-02-14	S2	centro	26.28	C	24
SEN094-001233	2025-02-14	S3	sur	82.97	F	24
SEN094-001234	2025-02-15	S1	norte	21.74	C	6
SEN094-001235	2025-02-15	S2	centro	23.91	C	24
SEN094-001236	2025-02-15	S3	sur	80.83	F	18
SEN094-001238	2025-02-16	S2	centro	25.52	C	24
SEN094-001239	2025-02-16	S3	sur	86.8	F	6
SEN094-001240	2025-02-17	S1	norte	26.56	C	24
SEN094-001241	2025-02-17	S2	centro	25.58	C	18
SEN094-001242	2025-02-17	S3	sur	80.26	F	24
SEN094-001243	2025-02-18	S1	norte	24.74	C	24
SEN094-001244	2025-02-18	S2	centro	23.72	C	12
SEN094-001245	2025-02-18	S3	sur	76.94	F	6
SEN094-001246	2025-02-19	S1	norte		C	6
SEN094-001247	2025-02-19	S2	centro	25.08	C	24
SEN094-001248	2025-02-19	S3	sur	79.99	F	24
SEN094-001249	2025-02-20	S1	norte	24.66	C	12
SEN094-001250	2025-02-20	S2	centro	25.28	C	24
SEN094-001251	2025-02-20	S3	sur	80.9	F	24
SEN094-001252	2025-02-21	S1	norte	21.69	C	24
SEN094-001253	2025-02-21	S2	centro	28.48	C	24
SEN094-001254	2025-02-21	S3	sur	78.29	F	6
SEN094-001255	2025-02-22	S1	norte	21.76	C	24
SEN094-001256	2025-02-22	S2	centro	23.22	C	24
SEN094-001257	2025-02-22	S3	sur	84.52	F	6
SEN094-001258	2025-02-23	S1	norte	25.15	C	24
SEN094-001259	2025-02-23	S2	centro	27.59	C	18
SEN094-001260	2025-02-23	S3	sur	79.89	F	24
SEN094-001261	2025-02-24	S1	norte	24.45	C	24
SEN094-001262	2025-02-24	S2	 CENTRO 	25.8	C	24
SEN094-001263	2025-02-24	S3	sur	86.92	F	24
SEN094-001264	2025-02-25	S1	norte	23.17	C	24
SEN094-001265	2025-02-25	S2	centro	29.6	C	24
SEN094-001266	2025-02-25	S3	sur	84.48	F	24
SEN094-001267	2025-02-26	S1	norte	24,46	C	18
SEN094-001268	2025-02-26	S2	centro	25.26	C	6
SEN094-001269	2025-02-26	S3	sur	80.89	F	24
SEN094-001270	2025-02-27	S1	norte	22.84	C	18
SEN094-001271	2025-02-27	S2	centro	24.92	C	12
SEN094-001272	2025-02-27	S3	sur	77.57	F	18
SEN094-001273	2025-02-28	S1	norte	24.5	C	24
SEN094-001274	2025-02-28	S2	centro	27.53	C	24
SEN094-001275	2025-02-28	S3	sur	80.96	F	6
SEN094-001276	2025-03-01	S1	norte	27.4	C	24
SEN094-001277	2025-03-01	S2	centro	25.96	C	24
SEN094-001278	2025-03-01	S3	sur	85.41	F	6
SEN094-001279	2025-03-02	S1	norte	24.1	C	6
SEN094-001280	2025-03-02	S2	centro	24.29	C	12
SEN094-001281	2025-03-02	S3	sur	83.21	F	12
SEN094-001282	2025-03-03	S1	norte	26.42	C	12
SEN094-001283	2025-03-03	S2	centro	28.84	C	6
SEN094-001284	2025-03-03	S3	sur	86.61	F	24
SEN094-001285	2025-03-04	S1	norte	24.31	C	24
SEN094-001286	2025-03-04	S2	centro	24.04	C	24
SEN094-001287	2025-03-04	S3	sur	79.87	F	24
SEN094-001288	2025-03-05	S1	norte	21.81	C	24
SEN094-001289	2025-03-05	S2	centro	29.39	C	6
SEN094-001291	2025-03-06	S1	norte	24.62	C	6
SEN094-001292	2025-03-06	S2	centro	28.94	C	18
SEN094-001293	2025-03-06	S3	sur	84.98	F	18
SEN094-001294	2025-03-07	S1	norte	27.64	C	12
SEN094-001295	2025-03-07	S2	centro	25.96	C	24
SEN094-001296	2025-03-07	S3	sur	85.19	F	6
SEN094-001297	2025-03-08	S1	norte	23.64	C	24
SEN094-001298	2025-03-08	S2	centro	28.84	C	18
SEN094-001299	2025-03-08	S3	sur	82.09	F	24
SEN094-001300	2025-03-09	S1	norte	29.4	C	18
SEN094-001301	2025-03-09	S2	centro	27.73	C	12
SEN094-001302	2025-03-09	S3	sur	81.34	F	6
SEN094-001303	2025-03-10	S1	norte	26.95	C	24
SEN094-001304	2025-03-10	S2	centro	27.13	C	12
SEN094-001305	2025-03-10	S3	sur	82.48	F	12
SEN094-001306	2025-03-11	S1	norte	26.13	C	18
SEN094-001307	2025-03-11	S2	centro	24.81	C	6
SEN094-001308	2025-03-11	S3	sur	78.44	F	12
SEN094-001309	2025-03-12	S1	norte	25.72	C	18
SEN094-001310	2025-03-12	S2	centro	27.22	C	18
SEN094-001311	2025-03-12	S3	sur	84.7	F	18
SEN094-001312	2025-03-13	S1	norte	26.42	C	12
SEN094-001313	2025-03-13	S2	centro	24.68	C	24
SEN094-001314	2025-03-13	S3	sur	83.13	F	6
SEN094-001315	2025-03-14	S1	norte	25.96	C	18
SEN094-001316	2025-03-14	S2	centro	24.52	C	24
SEN094-001317	2025-03-14	S3	sur	81.35	F	18
SEN094-001318	2025-03-15	S1	norte	25.42	C	6
SEN094-001319	2025-03-15	S2	centro	26.7	C	6
SEN094-001320	2025-03-15	S3	sur	87.91	F	24
SEN094-001321	2025-03-16	S1	norte	24.35	C	12
SEN094-001322	2025-03-16	S2	centro	25.7	C	18
SEN094-001323	2025-03-16	S3	sur	86.62	F	24
SEN094-001324	2025-03-17	S1	norte	25.62	C	18
SEN094-001325	2025-03-17	S2	centro	26.57	C	24
SEN094-001326	2025-03-17	S3	sur	84.3	F	24
SEN094-001327	2025-03-18	S1	norte	25.57	C	24
SEN094-001328	2025-03-18	S2	centro	28.06	C	12
SEN094-001329	2025-03-18	S3	sur		F	12
SEN094-001330	2025-03-19	S1	norte	25.53	C	24
SEN094-001331	2025-03-19	S2	centro	24.41	C	12
SEN094-001332	2025-03-19	S3	sur	85.32	F	24
SEN094-001333	2025-03-20	S1	norte	23.81	C	24
SEN094-001334	2025-03-20	S2	centro	26.3	C	24
SEN094-001335	2025-03-20	S3	sur	73.97	F	18
SEN094-001336	2025-03-21	S1	norte	24.64	C	24
SEN094-001337	2025-03-21	S2	centro	26.43	C	24
SEN094-001338	2025-03-21	S3	sur	86.41	F	24
SEN094-001339	2025-03-22	S1	norte	23.16	C	6
SEN094-001340	2025-03-22	S2	centro	25.88	C	12
SEN094-001341	2025-03-22	S3	sur	79.8	F	24
SEN094-001342	2025-03-23	S1	norte	24.71	C	24
SEN094-001344	2025-03-23	S3	sur	82.22	F	18
SEN094-001345	2025-03-24	S1	norte	24.89	C	24
SEN094-001346	2025-03-24	S2	centro	26.37	C	18
SEN094-001347	2025-03-24	S3	sur	86.12	F	24
SEN094-001348	2025-03-25	S1	norte	26.28	C	24
SEN094-001349	2025-03-25	S2	centro	26.44	C	18
SEN094-001350	2025-03-25	S3	sur	82.86	F	6
SEN094-001351	2025-03-26	S1	norte	24.02	C	24
SEN094-001352	2025-03-26	S2	centro	27.27	C	12
SEN094-001353	2025-03-26	S3	sur	88.22	F	24
SEN094-001354	2025-03-27	S1	norte	25.5	C	18
SEN094-001355	2025-03-27	S2	centro	28.84	C	12
SEN094-001356	2025-03-27	S3	sur	82.31	F	24
SEN094-001357	2025-03-28	S1	norte	23.87	C	12
SEN094-001358	2025-03-28	S2	centro	29.56	C	24
SEN094-001359	2025-03-28	S3	 SUR 	80.44	F	24
SEN094-001360	2025-03-29	S1	norte	23.28	C	12
SEN094-001361	2025-03-29	S2	centro	30.2	C	12
SEN094-001362	2025-03-29	S3	sur	80.92	F	18
SEN094-001363	2025-03-30	S1	norte	24.84	C	12
SEN094-001364	2025-03-30	S2	centro	28.46	C	24
SEN094-001365	2025-03-30	S3	sur	87.94	F	24
SEN094-001366	2025-03-31	S1	norte	21.13	C	6
SEN094-001367	2025-03-31	S2	centro	27.53	C	6
SEN094-001368	2025-03-31	S3	sur	83.24	F	12
SEN094-001369	2025-04-01	S1	norte	28.07	C	12
SEN094-001370	2025-04-01	S2	centro	26.35	C	24
SEN094-001371	2025-04-01	S3	sur	86.5	F	24
SEN094-001372	2025-04-02	S1	norte	26.71	C	24
SEN094-001373	2025-04-02	S2	centro	26.12	C	24
SEN094-001374	2025-04-02	S3	sur	83.04	F	18
SEN094-001375	2025-04-03	S1	norte	26.1	C	24
SEN094-001376	2025-04-03	S2	centro	24.13	C	6
SEN094-001377	2025-04-03	S3	sur	79.12	F	12
SEN094-001378	2025-04-04	S1	norte	22.85	C	24
SEN094-001379	2025-04-04	S2	centro	25.14	C	24
SEN094-001380	2025-04-04	S3	sur	93.08	F	24
SEN094-001381	2025-04-05	S1	norte	24.83	C	24
SEN094-001382	2025-04-05	S2	centro	28.33	C	18
SEN094-001383	2025-04-05	S3	sur	82.53	F	24
SEN094-001384	2025-04-06	S1	norte	23.99	C	24
SEN094-001385	2025-04-06	S2	centro	28.29	C	24
SEN094-001386	2025-04-06	S3	sur	78.48	F	24
SEN094-001387	2025-04-07	S1	norte	24.65	C	24
SEN094-001388	2025-04-07	S2	centro	27.98	C	24
SEN094-001389	2025-04-07	S3	sur	89.15	F	24
SEN094-001390	2025-04-08	S1	norte	23.52	C	24
SEN094-001391	2025-04-08	S2	centro	28.04	C	12
SEN094-001392	2025-04-08	S3	sur	83.98	F	24
SEN094-001393	2025-04-09	S1	norte	25.06	C	18
SEN094-001394	2025-04-09	S2	centro	28.53	C	24
SEN094-001395	2025-04-09	S3	sur	85.59	F	24
SEN094-001397	2025-04-10	S2	centro	28.34	C	12
SEN094-001398	2025-04-10	S3	sur	82.54	F	6
SEN094-001399	2025-04-11	S1	norte	24.47	C	24
SEN094-001400	2025-04-11	S2	centro	26.55	C	12
SEN094-001401	2025-04-11	S3	sur	87.01	F	24
SEN094-001402	2025-04-12	S1	norte	25.88	C	12
SEN094-001403	2025-04-12	S2	centro	22.69	C	6
SEN094-001404	2025-04-12	S3	sur	84.27	F	24
SEN094-001405	2025-04-13	S1	norte	24.06	C	24
SEN094-001406	2025-04-13	S2	centro	26.12	C	6
SEN094-001407	2025-04-13	S3	sur	83.62	F	24
SEN094-001408	2025-04-14	S1	norte	25.94	C	18
SEN094-001409	2025-04-14	S2	centro	27.95	C	18
SEN094-001410	2025-04-14	S3	sur	84.55	F	18
SEN094-001411	2025-04-15	S1	norte	23.62	C	24
SEN094-001412	2025-04-15	S2	centro		C	6
SEN094-001413	2025-04-15	S3	sur	86.82	F	24
SEN094-001414	2025-04-16	S1	norte	22.93	C	18
SEN094-001415	2025-04-16	S2	centro	29.25	C	24
SEN094-001416	2025-04-16	S3	sur	84.91	F	24
SEN094-001417	2025-04-17	S1	norte	27.05	C	24
SEN094-001418	2025-04-17	S2	centro	28.74	C	18
SEN094-001419	2025-04-17	S3	sur	84.23	F	24
SEN094-001420	2025-04-18	S1	norte	27.95	C	24
SEN094-001421	2025-04-18	S2	centro	24.8	C	6
SEN094-001422	2025-04-18	S3	sur	74.44	F	24
SEN094-001423	2025-04-19	S1	norte	26.75	C	24
SEN094-001424	2025-04-19	S2	centro	24.27	C	12
SEN094-001425	2025-04-19	S3	sur	88.42	F	6
SEN094-001426	2025-04-20	S1	norte	25.21	C	12
SEN094-001427	2025-04-20	S2	centro	26.3	C	24
SEN094-001428	2025-04-20	S3	sur	86.71	F	6
SEN094-001429	2025-04-21	S1	norte	25.71	C	12
SEN094-001430	2025-04-21	S2	centro	27.58	C	18
SEN094-001431	2025-04-21	S3	sur	79.31	F	24
SEN094-001432	2025-04-22	S1	norte	22.96	C	24
SEN094-001433	2025-04-22	S2	centro	23.9	C	24
SEN094-001434	2025-04-22	S3	sur	83.43	F	6
SEN094-001435	2025-04-23	S1	norte	23.35	C	12
SEN094-001436	2025-04-23	S2	centro	25.73	C	24
SEN094-001437	2025-04-23	S3	sur	81.49	F	18
SEN094-001438	2025-04-24	S1	norte	23.79	C	18
SEN094-001439	2025-04-24	S2	centro	27.63	C	18
SEN094-001440	2025-04-24	S3	sur	88.38	F	6
SEN094-001441	2025-04-25	S1	norte	24.49	C	6
SEN094-001442	2025-04-25	S2	centro	29.95	C	12
SEN094-001443	2025-04-25	S3	sur	85.25	F	24
SEN094-001444	2025-04-26	S1	norte	24.23	C	24
SEN094-001445	2025-04-26	S2	centro	26.12	C	24
SEN094-001446	2025-04-26	S3	sur	89.21	F	24
SEN094-001447	2025-04-27	S1	norte	24.56	C	24
SEN094-001448	2025-04-27	S2	centro	26.09	C	24
SEN094-001450	2025-04-28	S1	norte	27.62	C	12
SEN094-001451	2025-04-28	S2	centro	26.1	C	24
SEN094-001452	2025-04-28	S3	sur	78.69	F	18
SEN094-001453	2025-04-29	S1	norte	24.28	C	6
SEN094-001454	2025-04-29	S2	centro	27.86	C	24
SEN094-001455	2025-04-29	S3	sur	82.73	F	24
SEN094-001456	2025-04-30	S1	 NORTE 	23.93	C	12
SEN094-001457	2025-04-30	S2	centro	25.05	C	24
SEN094-001458	2025-04-30	S3	sur	78.73	F	24
SEN094-001459	2025-05-01	S1	norte	24.16	C	18
SEN094-001460	2025-05-01	S2	centro	26.27	C	24
SEN094-001461	2025-05-01	S3	sur	79.21	F	12
SEN094-001462	2025-05-02	S1	norte	20.51	C	24
SEN094-001463	2025-05-02	S2	centro	27.76	C	18
SEN094-001464	2025-05-02	S3	sur	78.41	F	18
SEN094-001465	2025-05-03	S1	norte	24.33	C	12
SEN094-001466	2025-05-03	S2	centro	27.12	C	18
SEN094-001467	2025-05-03	S3	sur	78.85	F	24
SEN094-001468	2025-05-04	S1	norte	21.73	C	18
SEN094-001469	2025-05-04	S2	centro	25.15	C	24
SEN094-001470	2025-05-04	S3	sur	73.88	F	24
SEN094-001471	2025-05-05	S1	norte	24.78	C	6
SEN094-001472	2025-05-05	S2	centro	25.53	C	24
SEN094-001473	2025-05-05	S3	sur	82.69	F	12
SEN094-001474	2025-05-06	S1	norte	25.34	C	6
SEN094-001475	2025-05-06	S2	centro	25.1	C	12
SEN094-001476	2025-05-06	S3	sur	79.16	F	18
SEN094-001477	2025-05-07	S1	norte	24.77	C	18
SEN094-001478	2025-05-07	S2	centro	23,85	C	24
SEN094-001479	2025-05-07	S3	sur	74.86	F	12
SEN094-001480	2025-05-08	S1	norte	22.4	C	24
SEN094-001481	2025-05-08	S2	centro	24.75	C	12
SEN094-001482	2025-05-08	S3	sur	85.82	F	12
SEN094-001483	2025-05-09	S1	norte	21.3	C	24
SEN094-001484	2025-05-09	S2	centro	26.48	C	24
SEN094-001485	2025-05-09	S3	sur	86.31	F	12
SEN094-001486	2025-05-10	S1	norte	23.77	C	24
SEN094-001487	2025-05-10	S2	centro	23.53	C	12
SEN094-001488	2025-05-10	S3	sur	82.65	F	12
SEN094-001489	2025-05-11	S1	norte	26.21	C	24
SEN094-001490	2025-05-11	S2	centro	24.41	C	24
SEN094-001491	2025-05-11	S3	sur	78.45	F	12
SEN094-001492	2025-05-12	S1	norte	23.49	C	24
SEN094-001493	2025-05-12	S2	centro	25.95	C	24
SEN094-001494	2025-05-12	S3	sur	78.93	F	24
SEN094-001495	2025-05-13	S1	norte		C	12
SEN094-001496	2025-05-13	S2	centro	26.25	C	24
SEN094-001497	2025-05-13	S3	sur	79.04	F	18
SEN094-001498	2025-05-14	S1	norte	22.44	C	12
SEN094-001499	2025-05-14	S2	centro	26.53	C	18
SEN094-001500	2025-05-14	S3	sur	77.32	F	18
