registro_id,fecha,tienda,producto,unidades,precio,descuento,estado
CAJ042-000803,2025-04-25,T2,P12,3,52.99,0.1,completada
CAJ042-000804,2025-04-26,T3,P08,7,36.56,0.2,completada
CAJ042-000805,2025-04-26,T1,P06,2,28.7,0.1,completada
CAJ042-000806,2025-04-27,T2,P02,9,12.67,0.15,completada
CAJ042-000807,2025-04-27,T3,P11,6,48.2,0.2,completada
CAJ042-000808,2025-04-28,T1,P12,7,52.28,0.15,completada
CAJ042-000809,2025-04-29,T2,P04,8,21.8,0.1,completada
CAJ042-000810,2025-04-29,T3,P09,1,41.66,0.1,completada
CAJ042-000811,2025-04-30,T1,P06,7,29.64,0.1,completada
CAJ042-000812,2025-04-30,T2,P05,6,25.52,0.15,completada
CAJ042-000813,2025-05-01,T3,P03,5,16.16,0.15,completada
CAJ042-000814,2025-05-02,T1,P01,8,9.96,0.1,completada
CAJ042-000815,2025-05-02,T2,P07,9,32.1,0.15,completada
CAJ042-000816,2025-05-03,T3,P01,7,9.31,0.1,completada
CAJ042-000817,2025-05-03,T1,P03,1,17.14,0.05,completada
CAJ042-000818,2025-05-04,T2,P04,3,21.27,0,completada
CAJ042-000819,2025-05-05,T3,P07,5,33.77,0.1,completada
CAJ042-000820,2025-05-05,T1,P10,9,45.12,0.15,completada
CAJ042-000821,2025-05-06,T2,P09,4,40.79,0,completada
CAJ042-000822,2025-05-06,T3,P04,3,21.69,0,completada
CAJ042-000823,2025-05-07,T1,P08,5,36.8,0.15,completada
CAJ042-000824,2025-05-08,T2,P11,9,49.82,0.15,completada
CAJ042-000825,2025-05-08,T3,P05,3,25.85,0.05,completada
CAJ042-000826,2025-05-09,T1,P01,4,9.98,0.1,completada
CAJ042-000827,2025-05-09,T2,P07,6,33.44,0.15,completada
CAJ042-000828,2025-05-10,T3,P03,3,16.69,0.05,completada
CAJ042-000829,2025-05-11,T1,P10,5,45.26,0.1,completada
CAJ042-000830,2025-05-11,T2,P12,9,52.41,0.15,completada
CAJ042-000831,2025-05-12,T3,P03,3,,0.1,completada
CAJ042-000832,2025-05-12,T1,P12,8,52.22,0.2,completada
CAJ042-000833,2025-05-13,T2,P11,9,49.83,0.1,completada
CAJ042-000834,2025-05-14,T3,P10,5,44.49,0.2,completada
CAJ042-000835,2025-05-14,T1,P07,5,33.56,0.1,completada
CAJ042-000836,2025-05-15,T2,P03,5,17.81,0.2,completada
CAJ042-000837,2025-05-15,T3,P11,5,49.57,0.1,completada
CAJ042-000838,2025-05-16,T1,P04,6,21.03,0.2,anulada
CAJ042-000839,2025-05-17,T2,P04,3,21.02,0,completada
CAJ042-000840,2025-05-17,T3,P10,8,44.71,0.15,completada
CAJ042-000841,2025-05-18,T1,P01,1,9.75,0.1,completada
CAJ042-000842,2025-05-18,T2,P11,1,48.51,0.05,completada
CAJ042-000843,2025-05-19,T3,P09,9,41.82,0.2,completada
CAJ042-000844,2025-05-20,T1,P05,8,24.98,0.15,completada
CAJ042-000845,2025-05-20,T2,P01,1,"9,24",0,anulada
CAJ042-000846,2025-05-21,T3,P08,4,37.62,0.05,completada
CAJ042-000847,2025-05-21,T1,P03,2,17.2,0.1,completada
CAJ042-000848,2025-05-22,T2,P05,7,24.43,0.15,completada
CAJ042-000849,2025-05-23,T3,P04,2,21.32,0.05,completada
CAJ042-000850,2025-05-23,T1,P05,7,25.9,0.15,completada
CAJ042-000851,2025-05-24,T2,P12,5,52.97,0.15,completada
CAJ042-000852,2025-05-24,T3,P01,5,8.21,0.15,completada
CAJ042-000853,2025-05-25,T1,P02,9,12.89,0.15,completada
CAJ042-000854,2025-05-26,T2,P11,4,48.73,0.05,completada
CAJ042-000855,2025-05-26,T3,P02,3,12.79,0,completada
CAJ042-000856,2025-05-27,T1,P01,8,9.15,0.2,completada
CAJ042-000857,2025-05-27,T2,P07,1,32.04,0,completada
CAJ042-000858,2025-05-28,T3,P08,6,36.18,0.1,completada
CAJ042-000859,2025-05-29,T1,P05,6,24.89,0.15,completada
CAJ042-000860,2025-05-29,T2,P01,1,8.93,0.1,completada
CAJ042-000861,2025-05-30,T3,P09,9,41.71,0.1,completada
CAJ042-000862,2025-05-30,T1,P02,8,13.61,0.15,completada
CAJ042-000863,2025-05-31,T2,P09,7,40.56,0.15,completada
CAJ042-000864,2025-06-01,T3,P09,6,41.26,0.2,anulada
CAJ042-000865,2025-06-01,T1,P05,6,25.57,0.2,completada
CAJ042-000866,2025-06-02,T2,P10,3,44.53,0,completada
CAJ042-000867,2025-06-02,T3,P06,7,29.34,0.1,completada
CAJ042-000868,2025-06-03,T1,P10,6,45.42,0.1,completada
CAJ042-000869,2025-06-04,T2,P02,7,12.33,0.1,completada
CAJ042-000870,2025-06-04,T3,P10,8,44.19,0.1,completada
CAJ042-000871,2025-06-05,T1,P03,3,16.2,0,completada
CAJ042-000872,2025-06-05,T2,P03,3,17.25,0,completada
CAJ042-000873,2025-06-06,T3,P02,7,12.73,0.15,completada
CAJ042-000874,2025-06-07, T1 ,P05,9,24.3,0.2,completada
CAJ042-000875,2025-06-07,T2,P07,4,33.92,0.1,completada
CAJ042-000876,2025-06-08,T3,P11,1,48.95,0.1,completada
CAJ042-000877,2025-06-08,T1,P05,1,24.58,0.05,completada
CAJ042-000878,2025-06-09,T2,P03,2,16.81,0.05,completada
CAJ042-000879,2025-06-10,T3,P10,9,44.57,0.15,completada
CAJ042-000880,2025-06-10,T1,P07,8,33.64,0.15,completada
CAJ042-000881,2025-06-11,T2,P03,2,17.8,0.05,completada
CAJ042-000882,2025-06-11,T3,P10,5,44.91,0.15,completada
CAJ042-000883,2025-06-12,T1,P03,7,16.95,0.2,completada
CAJ042-000884,2025-06-13,T2,P02,6,13.44,0.2,completada
CAJ042-000885,2025-06-13,T3,P09,6,41.82,0.2,completada
CAJ042-000886,2025-06-14,T1,P05,5,24.48,0.1,anulada
CAJ042-000887,2025-06-14,T2,P08,5,36.92,0.15,completada
CAJ042-000888,2025-06-15,T3,P09,6,40.07,0.15,completada
CAJ042-000889,2025-06-16,T1,P09,3,40.43,0.1,completada
CAJ042-000890,2025-06-16,T2,P05,1,25.86,0.1,completada
CAJ042-000891,2025-06-17,T3,P04,3,20.32,0.1,completada
CAJ042-000892,2025-06-17,T1,P01,1,8.88,0,completada
CAJ042-000893,2025-06-18,T2,P11,8,49.95,0.15,completada
CAJ042-000894,2025-06-19,T3,P01,7,9.03,0.15,completada
CAJ042-000895,2025-06-19,T1,P12,4,52.09,0.1,anulada
CAJ042-000896,2025-06-20,T2,P12,5,53.05,0.1,completada
CAJ042-000897,2025-06-20,T3,P02,4,13.33,0.1,completada
CAJ042-000898,2025-06-21,T1,P12,4,52.65,0,completada
CAJ042-000899,2025-06-22,T2,P04,3,21.31,0.1,completada
CAJ042-000900,2025-06-22,T3,P05,9,24.77,0.15,completada
CAJ042-000901,2025-06-23,T1,P02,5,13.79,0.15,completada
CAJ042-000902,2025-06-23,T2,P09,2,41.85,0.05,completada
CAJ042-000903,2025-06-24,T3,P01,4,8.2,0.05,completada
CAJ042-000904,2025-06-25,T1,P06,7,28.49,0.2,anulada
CAJ042-000905,2025-06-25,T2,P03,9,16.49,0.1,completada
CAJ042-000906,2025-06-26,T3,P12,3,52.1,0,completada
CAJ042-000907,2025-06-26,T1,P07,8,32.57,0.1,anulada
CAJ042-000908,2025-06-27,T2,P01,9,9.65,0.2,completada
CAJ042-000909,2025-06-28,T3,P03,9,16.98,0.2,completada
CAJ042-000910,2025-06-28,T1,P03,8,17.03,0.15,completada
CAJ042-000911,2025-06-29,T2,P09,1,41.99,0.05,completada
CAJ042-000912,2025-06-29,T3,P10,9,44.55,0.1,completada
CAJ042-000913,2025-06-30,T1,P06,3,29.86,0.1,completada
CAJ042-000914,2025-07-01,T2,P09,2,,0.1,completada
CAJ042-000915,2025-07-01,T3,P05,4,25.69,0.1,anulada
CAJ042-000916,2025-07-02,T1,P01,2,9.84,0,anulada
CAJ042-000917,2025-07-02,T2,P04,8,20.44,0.2,completada
CAJ042-000918,2025-07-03,T3,P03,7,16.13,0.2,completada
CAJ042-000919,2025-07-04,T1,P08,4,37.92,0,completada
CAJ042-000920,2025-07-04,T2,P04,8,20.95,0.15,completada
CAJ042-000921,2025-07-05,T3,P06,4,29.11,0,completada
CAJ042-000922,2025-07-05,T1,P01,1,9.68,0,completada
CAJ042-000923,2025-07-06,T2,P07,3,33.34,0.1,completada
CAJ042-000924,2025-07-07,T3,P02,6,12.75,0.1,completada
CAJ042-000925,2025-07-07,T1,P06,9,28.08,0.15,completada
CAJ042-000926,2025-07-08,T2,P01,1,8.49,0.05,completada
CAJ042-000927,2025-07-08,T3,P03,4,17.16,0.1,completada
CAJ042-000928,2025-07-09,T1,P03,1,16.06,0,completada
CAJ042-000929,2025-07-10,T2,P08,6,36.18,0.1,completada
CAJ042-000930,2025-07-10,T3,P01,9,9.51,0.15,completada
CAJ042-000931,2025-07-11,T1,P01,4,9.66,0.05,completada
CAJ042-000932,2025-07-11,T2,P02,7,13.46,0.15,completada
CAJ042-000933,2025-07-12,T3,P03,8,17.07,0.1,completada
CAJ042-000934,2025-07-13,T1,P08,2,37.77,0.05,completada
CAJ042-000935,2025-07-13,T2,P12,2,53.6,0.05,completada
CAJ042-000936,2025-07-14,T3,P12,8,52.09,0.15,completada
CAJ042-000937,2025-07-14,T1,P08,4,37.53,0.05,completada
CAJ042-000938,2025-07-15,T2,P10,8,44.36,0.15,completada
CAJ042-000939,2025-07-16,T3,P08,4,37.76,0,completada
CAJ042-000940,2025-07-16,T1,P08,8,37.14,0.15,completada
CAJ042-000941,2025-07-17,T2,P03,6,16.1,0.15,completada
CAJ042-000942,2025-07-17,T3,P08,3,37.54,0,completada
CAJ042-000943,2025-07-18,T1,P10,4,45.07,0.05,completada
CAJ042-000944,2025-07-19,T2,P04,9,20.72,0.15,completada
CAJ042-000945,2025-07-19,T3,P09,3,40.85,0.1,completada
CAJ042-000946,2025-07-20,T1,P11,5,48.33,0.15,completada
CAJ042-000947,2025-07-20,T2,P09,6,41.31,0.15,completada
CAJ042-000948,2025-07-21,T3,P07,8,33.94,0.15,completada
CAJ042-000949,2025-07-22,T1,P01,3,9.51,0,completada
CAJ042-000950,2025-07-22,T2,P03,5,16.8,0.1,completada
CAJ042-000951,2025-07-23,T3,P10,2,44.58,0.05,completada
CAJ042-000952,2025-07-23,T1,P07,4,32.45,0.1,completada
CAJ042-000953,2025-07-24,T2,P07,5,32.55,0.2,completada
CAJ042-000954,2025-07-25,T3,P05,6,24.14,0.2,completada
CAJ042-000955,2025-07-25,T1,P11,8,48.57,0.1,completada
CAJ042-000956,2025-07-26,T2,P05,3,25.16,0,completada
CAJ042-000957,2025-07-26,T3,P12,1,53.61,0.1,completada
CAJ042-000958,2025-07-27,T1,P02,3,13.08,0.05,completada
CAJ042-000959,2025-07-28,T2,P03,5,17.41,0.15,completada
CAJ042-000960,2025-07-28,T3,P10,2,44.26,0,completada
CAJ042-000961,2025-07-29,T1,P03,4,16.22,0,completada
CAJ042-000962,2025-07-29,T2,P03,2,16.13,0.1,completada
CAJ042-000963,2025-07-30,T3,P09,4,40.31,0.05,completada
CAJ042-000964,2025-07-31,T1,P06,1,29.75,0,completada
CAJ042-000965,2025-07-31,T2,P12,3,52.96,0.1,completada
CAJ042-000966,2025-08-01,T3,P11,2,49.62,0,completada
CAJ042-000967,2025-08-01,T1,P06,3,28.44,0.05,anulada
CAJ042-000968,2025-08-02,T2,P07,2,32.57,0,anulada
CAJ042-000969,2025-08-03,T3,P07,1,32.12,0.1,completada
CAJ042-000970,2025-08-03,T1,P06,9,28.53,0.2,completada
CAJ042-000971,2025-08-04, T2 ,P04,3,20.64,0.1,completada
CAJ042-000972,2025-08-04,T3,P10,5,44.94,0.2,anulada
CAJ042-000973,2025-08-05,T1,P07,1,33.95,0.05,anulada
CAJ042-000974,2025-08-06,T2,P02,5,12.76,0.1,completada
CAJ042-000975,2025-08-06,T3,P10,3,45.47,0,completada
CAJ042-000976,2025-08-07,T1,P05,4,25.05,0.1,completada
CAJ042-000977,2025-08-07,T2,P06,4,29.68,0,completada
CAJ042-000978,2025-08-08,T3,P12,8,52.44,0.1,completada
CAJ042-000979,2025-08-08,T1,P05,3,24.94,0.05,completada
CAJ042-000980,2025-08-09,T2,P05,9,24.21,0.2,completada
CAJ042-000981,2025-08-10,T3,P10,3,44.88,0.1,completada
CAJ042-000982,2025-08-10,T1,P12,8,53.04,0.2,completada
CAJ042-000983,2025-08-11,T2,P09,4,41.4,0.1,completada
CAJ042-000984,2025-08-11,T3,P03,2,16.07,0.05,completada
CAJ042-000985,2025-08-12,T1,P10,8,44.76,0.2,completada
CAJ042-000986,2025-08-13,T2,P06,2,28.76,0.05,anulada
CAJ042-000987,2025-08-13,T3,P06,5,28.43,0.2,completada
CAJ042-000988,2025-08-14,T1,P07,7,33.87,0.1,anulada
CAJ042-000989,2025-08-14,T2,P08,6,36.6,0.2,completada
CAJ042-000990,2025-08-15,T3,P06,3,28.02,0,completada
CAJ042-000991,2025-08-16,T1,P04,9,21.22,0.1,completada
CAJ042-000992,2025-08-16,T2,P10,9,45.36,0.2,anulada
CAJ042-000993,2025-08-17,T3,P10,2,45.39,0,completada
CAJ042-000994,2025-08-17,T1,P10,2,45.32,0.1,completada
CAJ042-000995,2025-08-18,T2,P09,7,41.97,0.15,completada
CAJ042-000996,2025-08-19,T3,P07,2,32.54,0.05,completada
CAJ042-000997,2025-08-19,T1,P09,9,,0.1,completada
CAJ042-000998,2025-08-20,T2,P02,9,13.22,0.15,anulada
CAJ042-000999,2025-08-20,T3,P01,1,8.72,0.05,completada
CAJ042-001000,2025-08-21,T1,P10,3,45.71,0.1,completada
CAJ042-001001,2025-08-22,T2,P06,3,29.1,0.1,completada
CAJ042-001002,2025-08-22,T3,P06,8,28.24,0.1,completada
CAJ042-001003,2025-08-23,T1,P04,8,21.06,0.15,completada
CAJ042-001004,2025-08-23,T2,P01,4,9.04,0.05,completada
CAJ042-001005,2025-08-24,T3,P03,1,17.93,0.05,completada
CAJ042-001006,2025-08-25,T1,P03,5,16.93,0.15,completada
CAJ042-001007,2025-08-25,T2,P10,3,44.11,0,completada
CAJ042-001008,2025-08-26,T3,P12,3,53.9,0.1,completada
CAJ042-001009,2025-08-26,T1,P11,4,48.61,0,completada
CAJ042-001010,2025-08-27,T2,P11,3,48.03,0.05,completada
CAJ042-001011,2025-08-28,T3,P02,9,12.31,0.15,completada
CAJ042-001012,2025-08-28,T1,P08,9,37.17,0.1,completada
CAJ042-001013,2025-08-29,T2,P12,2,52.62,0,completada
CAJ042-001014,2025-08-29,T3,P12,6,52.7,0.2,completada
CAJ042-001015,2025-08-30,T1,P07,4,32.78,0.05,completada
CAJ042-001016,2025-08-31,T2,P02,8,12.04,0.1,completada
CAJ042-001017,2025-08-31,T3,P08,7,37.33,0.15,completada
CAJ042-001018,2025-09-01,T1,P05,9,24.04,0.2,anulada
CAJ042-001019,2025-09-01,T2,P09,6,40.24,0.1,completada
CAJ042-001020,2025-09-02,T3,P04,8,20.79,0.2,anulada
CAJ042-001021,2025-09-03,T1,P02,9,12.1,0.15,completada
CAJ042-001022,2025-09-03,T2,P07,4,32.15,0,completada
CAJ042-001023,2025-09-04,T3,P06,3,28.54,0.1,completada
CAJ042-001024,2025-09-04,T1,P06,3,29.42,0,completada
CAJ042-001025,2025-09-05,T2,P07,9,32.53,0.1,completada
CAJ042-001026,2025-09-06,T3,P11,3,48.04,0,completada
CAJ042-001027,2025-09-06,T1,P10,4,45.7,0.05,completada
CAJ042-001028,2025-09-07,T2,P03,3,17.0,0.1,completada
CAJ042-001029,2025-09-07,T3,P04,5,20.06,0.1,completada
CAJ042-001030,2025-09-08,T1,P05,8,24.09,0.15,completada
CAJ042-001031,2025-09-09,T2,P08,1,36.58,0.05,completada
CAJ042-001032,2025-09-09,T3,P11,4,48.58,0.05,completada
CAJ042-001033,2025-09-10,T1,P02,5,13.13,0.1,completada
CAJ042-001034,2025-09-10,T2,P07,5,32.23,0.1,completada
CAJ042-001035,2025-09-11,T3,P01,1,8.59,0.1,completada
CAJ042-001036,2025-09-12,T1,P08,9,36.96,0.1,completada
CAJ042-001037,2025-09-12,T2,P07,9,33.51,0.15,completada
CAJ042-001038,2025-09-13,T3,P05,9,24.48,0.15,completada
CAJ042-001039,2025-09-13,T1,P07,9,33.25,0.2,completada
CAJ042-001040,2025-09-14,T2,P02,4,12.96,0.1,completada
CAJ042-001041,2025-09-15,T3,P01,1,8.2,0.05,completada
CAJ042-001042,2025-09-15,T1,P12,3,52.96,0.1,completada
CAJ042-001043,2025-09-16,T2,P04,1,21.81,0,completada
CAJ042-001044,2025-09-16,T3,P06,9,28.92,0.2,completada
CAJ042-001045,2025-09-17,T1,P09,7,41.4,0.1,completada
CAJ042-001046,2025-09-18,T2,P12,5,53.14,0.15,completada
CAJ042-001047,2025-09-18,T3,P08,7,36.03,0.2,completada
CAJ042-001048,2025-09-19,T1,P05,8,24.19,0.15,completada
CAJ042-001049,2025-09-19,T2,P01,6,9.28,0.2,completada
CAJ042-001050,2025-09-20,T3,P06,9,29.59,0.2,completada
CAJ042-001051,2025-09-21,T1,P07,6,32.68,0.2,completada
CAJ042-001052,2025-09-21,T2,P05,2,24.29,0.05,completada
CAJ042-001053,2025-09-22,T3,P06,6,29.86,0.15,completada
CAJ042-001054,2025-09-22,T1,P10,5,45.5,0.15,completada
CAJ042-001055,2025-09-23,T2,P06,9,29.9,0.15,completada
CAJ042-001056,2025-09-24,T3,P01,7,"9,03",0.2,completada
CAJ042-001057,2025-09-24,T1,P12,5,53.92,0.2,completada
CAJ042-001058,2025-09-25,T2,P02,2,12.54,0,completada
CAJ042-001059,2025-09-25,T3,P06,6,29.52,0.1,completada
CAJ042-001060,2025-09-26,T1,P06,4,29.45,0.1,completada
CAJ042-001061,2025-09-27,T2,P06,6,29.68,0.2,completada
CAJ042-001062,2025-09-27,T3,P05,2,24.53,0,completada
CAJ042-001063,2025-09-28,T1,P12,2,53.64,0.05,completada
CAJ042-001064,2025-09-28,T2,P04,2,21.62,0.1,completada
CAJ042-001065,2025-09-29,T3,P12,8,52.54,0.2,completada
CAJ042-001066,2025-09-30,T1,P02,1,13.85,0.1,completada
CAJ042-001067,2025-09-30,T2,P11,8,49.31,0.1,completada
CAJ042-001068,2025-10-01, T3 ,P01,9,8.17,0.2,completada
CAJ042-001069,2025-10-01,T1,P04,4,20.22,0.1,completada
CAJ042-001070,2025-10-02,T2,P07,4,33.12,0.05,completada
CAJ042-001071,2025-10-03,T3,P03,9,16.25,0.2,completada
CAJ042-001072,2025-10-03,T1,P03,2,16.97,0.1,completada
CAJ042-001073,2025-10-04,T2,P09,6,40.4,0.1,completada
CAJ042-001074,2025-10-04,T3,P04,9,20.21,0.2,anulada
CAJ042-001075,2025-10-05,T1,P11,7,49.4,0.15,completada
CAJ042-001076,2025-10-06,T2,P09,6,41.22,0.1,anulada
CAJ042-001077,2025-10-06,T3,P03,3,17.16,0,completada
CAJ042-001078,2025-10-07,T1,P06,2,28.09,0.05,completada
CAJ042-001079,2025-10-07,T2,P10,5,44.27,0.2,completada
CAJ042-001080,2025-10-08,T3,P11,8,,0.1,completada
CAJ042-001081,2025-10-09,T1,P06,1,28.76,0,completada
CAJ042-001082,2025-10-09,T2,P09,4,41.38,0.05,completada
CAJ042-001083,2025-10-10,T3,P07,9,32.33,0.2,completada
CAJ042-001084,2025-10-10,T1,P04,6,21.97,0.1,completada
CAJ042-001085,2025-10-11,T2,P02,1,13.91,0.1,completada
CAJ042-001086,2025-10-12,T3,P08,1,36.28,0,completada
CAJ042-001087,2025-10-12,T1,P02,9,13.68,0.1,completada
CAJ042-001088,2025-10-13,T2,P10,1,45.35,0,completada
CAJ042-001089,2025-10-13,T3,P05,6,24.99,0.15,completada
CAJ042-001090,2025-10-14,T1,P03,1,17.94,0.1,completada
CAJ042-001091,2025-10-15,T2,P12,3,52.07,0,completada
CAJ042-001092,2025-10-15,T3,P07,7,32.03,0.2,completada
CAJ042-001093,2025-10-16,T1,P07,2,32.13,0.05,completada
CAJ042-001094,2025-10-16,T2,P12,9,52.23,0.2,completada
CAJ042-001095,2025-10-17,T3,P02,9,13.81,0.1,completada
CAJ042-001096,2025-10-18,T1,P06,1,29.17,0,completada
CAJ042-001097,2025-10-18,T2,P11,1,49.99,0.05,completada
CAJ042-001098,2025-10-19,T3,P03,9,17.55,0.1,anulada
CAJ042-001099,2025-10-19,T1,P12,5,53.27,0.15,completada
CAJ042-001100,2025-10-20,T2,P12,3,52.17,0,completada
CAJ042-001101,2025-10-21,T3,P12,8,52.84,0.2,completada
CAJ042-001102,2025-10-21,T1,P09,3,41.92,0.1,completada
CAJ042-001103,2025-10-22,T2,P10,4,45.96,0.1,completada
CAJ042-001104,2025-10-22,T3,P05,1,25.6,0.1,completada
CAJ042-001105,2025-10-23,T1,P11,3,49.99,0.1,completada
CAJ042-001106,2025-10-24,T2,P05,2,25.78,0,completada
CAJ042-001107,2025-10-24,T3,P05,2,25.28,0.1,completada
CAJ042-001108,2025-10-25,T1,P12,1,52.57,0,completada
CAJ042-001109,2025-10-25,T2,P12,9,52.02,0.1,completada
CAJ042-001110,2025-10-26,T3,P04,2,21.49,0.05,completada
CAJ042-001111,2025-10-27,T1,P03,9,16.91,0.2,completada
CAJ042-001112,2025-10-27,T2,P12,8,53.17,0.2,completada
CAJ042-001113,2025-10-28,T3,P12,2,53.79,0.05,completada
CAJ042-001114,2025-10-28,T1,P01,1,9.22,0,completada
CAJ042-001115,2025-10-29,T2,P12,9,52.61,0.15,completada
CAJ042-001116,2025-10-30,T3,P02,5,13.04,0.15,completada
CAJ042-001117,2025-10-30,T1,P06,6,28.81,0.15,completada
CAJ042-001118,2025-10-31,T2,P01,4,9.14,0,completada
CAJ042-001119,2025-10-31,T3,P04,7,20.24,0.15,completada
CAJ042-001120,2025-11-01,T1,P05,6,24.17,0.1,completada
CAJ042-001121,2025-11-02,T2,P03,6,17.64,0.2,completada
CAJ042-001122,2025-11-02,T3,P09,2,40.78,0,completada
CAJ042-001123,2025-11-03,T1,P06,7,29.83,0.15,completada
CAJ042-001124,2025-11-03,T2,P07,2,33.87,0.1,completada
CAJ042-001125,2025-11-04,T3,P07,2,32.17,0.05,completada
CAJ042-001126,2025-11-05,T1,P11,3,48.46,0.1,completada
CAJ042-001127,2025-11-05,T2,P11,6,48.01,0.15,completada
CAJ042-001128,2025-11-06,T3,P08,3,37.48,0.1,completada
CAJ042-001129,2025-11-06,T1,P02,4,12.48,0.1,completada
CAJ042-001130,2025-11-07,T2,P10,6,45.62,0.2,completada
CAJ042-001131,2025-11-08,T3,P08,5,37.47,0.15,completada
CAJ042-001132,2025-11-08,T1,P08,7,37.1,0.2,completada
CAJ042-001133,2025-11-09,T2,P08,3,36.49,0.1,completada
CAJ042-001134,2025-11-09,T3,P09,3,41.81,0.05,completada
CAJ042-001135,2025-11-10,T1,P08,1,36.23,0.1,completada
CAJ042-001136,2025-11-11,T2,P05,7,24.89,0.2,completada
CAJ042-001137,2025-11-11,T3,P08,6,36.98,0.15,completada
CAJ042-001138,2025-11-12,T1,P07,5,33.68,0.15,completada
CAJ042-001139,2025-11-12,T2,P01,9,9.81,0.15,completada
CAJ042-001140,2025-11-13,T3,P05,8,24.93,0.2,completada
CAJ042-001141,2025-11-14,T1,P01,5,9.89,0.2,completada
CAJ042-001142,2025-11-14,T2,P02,6,13.99,0.15,completada
CAJ042-001143,2025-11-15,T3,P01,1,8.62,0.05,completada
CAJ042-001144,2025-11-15,T1,P08,9,37.38,0.2,completada
CAJ042-001145,2025-11-16,T2,P07,6,33.46,0.1,completada
CAJ042-001146,2025-11-17,T3,P02,5,12.67,0.15,completada
CAJ042-001147,2025-11-17,T1,P02,9,12.67,0.1,completada
CAJ042-001148,2025-11-18,T2,P12,1,53.56,0,completada
CAJ042-001149,2025-11-18,T3,P06,3,29.16,0,completada
CAJ042-001150,2025-11-19,T1,P10,8,44.47,0.1,completada
CAJ042-001151,2025-11-20,T2,P07,7,34.0,0.2,completada
CAJ042-001152,2025-11-20,T3,P01,1,8.14,0.05,completada
CAJ042-001153,2025-11-21,T1,P06,4,28.18,0,completada
CAJ042-001154,2025-11-21,T2,P01,7,8.65,0.15,completada
CAJ042-001155,2025-11-22,T3,P12,9,53.99,0.2,completada
CAJ042-001156,2025-11-23,T1,P10,1,44.88,0.1,completada
CAJ042-001157,2025-11-23,T2,P08,4,36.51,0.05,completada
CAJ042-001158,2025-11-24,T3,P12,9,52.17,0.2,completada
CAJ042-001159,2025-11-24,T1,P06,3,29.52,0,completada
CAJ042-001160,2025-11-25,T2,P03,1,17.68,0.05,completada
CAJ042-001161,2025-11-26,T3,P10,8,44.44,0.2,completada
CAJ042-001162,2025-11-26,T1,P11,6,48.88,0.1,completada
CAJ042-001163,2025-11-27,T2,P09,8,,0.15,completada
CAJ042-001164,2025-11-27,T3,P03,6,16.76,0.1,completada
CAJ042-001165,2025-11-28, T1 ,P05,9,25.37,0.15,completada
CAJ042-001166,2025-11-29,T2,P12,3,53.37,0,completada
CAJ042-001167,2025-11-29,T3,P05,6,24.19,0.15,completada
CAJ042-001168,2024-02-30,T1,P12,9,53.31,0.1,completada
CAJ042-001169,2025-11-30,T2,P10,1,45.28,0.05,completada
CAJ042-001170,2025-12-01,T3,P05,6,24.14,0.1,completada
CAJ042-001171,2025-12-02,T1,P04,9,20.5,0.2,completada
CAJ042-001172,2025-12-02,T2,P08,6,37.54,0.15,completada
CAJ042-001173,2025-12-03,T3,P07,6,33.82,0.15,completada
CAJ042-001174,2025-12-03,T1,P07,9,33.45,0.15,completada
CAJ042-001175,2025-12-04,T2,P11,6,48.75,0.15,completada
CAJ042-001176,2025-12-05,T3,P04,3,20.55,0.1,completada
CAJ042-001177,2025-12-05,T1,P01,6,9.4,0.1,completada
CAJ042-001178,2025-12-06,T2,P09,3,41.46,0.05,completada
CAJ042-001179,2025-12-06,T3,P12,6,52.32,0.1,completada
CAJ042-001180,2025-12-07,T1,P03,2,17.01,0,completada
CAJ042-001181,2025-12-08,T2,P10,1,45.11,0,completada
CAJ042-001182,2025-12-08,T3,P03,2,16.7,0.1,completada
CAJ042-001183,2025-12-09,T1,P06,3,29.76,0.1,completada
CAJ042-001184,2025-12-09,T2,P01,8,8.33,0.1,completada
CAJ042-001185,2025-12-10,T3,P12,8,53.23,0.1,completada
CAJ042-001186,2025-12-11,T1,P10,4,45.06,0.05,completada
CAJ042-001187,2025-12-11,T2,P11,9,48.93,0.15,completada
CAJ042-001188,2025-12-12,T3,P12,2,52.61,0,completada
CAJ042-001189,2025-12-12,T1,P04,6,21.75,0.1,completada
CAJ042-001190,2025-12-13,T2,P06,3,28.64,0,completada
CAJ042-001191,2025-12-14,T3,P11,1,48.49,0.1,completada
CAJ042-001192,2025-12-14,T1,P07,2,32.63,0,completada
CAJ042-001193,2025-12-15,T2,P08,3,37.93,0.1,completada
CAJ042-001194,2025-12-15,T3,P08,1,37.89,0.1,completada
CAJ042-001195,2025-12-16,T1,P10,3,45.4,0.05,completada
CAJ042-001196,2025-12-17,T2,P06,7,28.3,0.15,completada
CAJ042-001197,2025-12-17,T3,P09,3,40.88,0.05,completada
CAJ042-001198,2025-12-18,T1,P10,9,45.31,0.15,completada
CAJ042-001199,2025-12-18,T2,P11,6,49.75,0.15,anulada
CAJ042-001200,2025-12-19,T3,P10,2,44.11,0.05,completada
CAJ042-001201,2025-12-20,T1,P01,7,9.95,0.15,completada
CAJ042-001202,2025-12-20,T2,P02,7,13.53,0.15,completada
CAJ042-001203,2025-12-21,T3,P02,8,13.21,0.1,completada
CAJ042-001204,2025-12-21,T1,P02,5,12.41,0.1,completada
