registro_id,fecha,sede,espera_min,atencion_min,estado,prioridad
TUR089-002387,2025-01-22,S2,8.0,17.7,atendido,ordinaria
TUR089-002388,2025-01-22,S3,18.8,10.4,atendido,ordinaria
TUR089-002389,2025-01-22,S1,9.8,12.7,atendido,preferente
TUR089-002390,2025-01-23,S2,19.7,8.7,atendido,ordinaria
TUR089-002391,2025-01-23,S3,19.2,5.2,atendido,ordinaria
TUR089-002392,2025-01-23,S1,3.1,9.5,atendido,ordinaria
TUR089-002393,2025-01-23,S2,9.1,5.5,atendido,preferente
TUR089-002394,2025-01-23,S3,10.8,17.5,atendido,ordinaria
TUR089-002395,2025-01-23,S1,6.2,10.5,atendido,ordinaria
TUR089-002396,2025-01-24,S2,6.0,13.0,atendido,preferente
TUR089-002397,2025-01-24,S3,27.8,,abandono,ordinaria
TUR089-002398,2025-01-24,S1,19.2,9.5,atendido,preferente
TUR089-002399,2025-01-24,S2,5.5,16.2,atendido,ordinaria
TUR089-002400,2025-01-24,S3,5.0,4.8,atendido,ordinaria
TUR089-002401,2025-01-24,S1,5.2,11.3,atendido,ordinaria
TUR089-002402,2025-01-25,S2,10.5,7.2,atendido,ordinaria
TUR089-002403,2025-01-25,S3,19.8,7.5,atendido,preferente
TUR089-002404,2025-01-25,S1,5.8,15.2,atendido,ordinaria
TUR089-002405,2025-01-25,S2,8.6,13.6,atendido,ordinaria
TUR089-002406,2025-01-25,S3,10.4,12.5,atendido,ordinaria
TUR089-002407,2025-01-25,S1,3.3,11.4,atendido,ordinaria
TUR089-002408,2025-01-26,S2,,3.9,atendido,preferente
TUR089-002409,2025-01-26,S3,5.4,5.9,atendido,preferente
TUR089-002410,2025-01-26,S1,8.0,15.0,atendido,preferente
TUR089-002411,2025-01-26,S2,10.2,8.0,atendido,ordinaria
TUR089-002412,2025-01-26,S3,29.4,9.6,atendido,preferente
TUR089-002413,2025-01-26,S1,13.9,16.2,atendido,ordinaria
TUR089-002414,2025-01-26,S2,3.7,15.7,atendido,ordinaria
TUR089-002415,2025-01-27,S3,11.5,11.4,atendido,preferente
TUR089-002416,2025-01-27,S1,21.0,,abandono,ordinaria
TUR089-002417,2025-01-27,S2,12.7,7.1,atendido,ordinaria
TUR089-002418,2025-01-27,S3,39.8,14.4,atendido,preferente
TUR089-002419,2025-01-27,S1,6.6,10.6,atendido,ordinaria
TUR089-002420,2025-01-27,S2,3.6,5.2,atendido,ordinaria
TUR089-002421,2025-01-28,S3,11.5,14.8,atendido,ordinaria
TUR089-002422,2025-01-28,S1,9.5,6.5,atendido,preferente
TUR089-002423,2025-01-28,S2,15.4,13.5,atendido,ordinaria
TUR089-002424,2025-01-28,S3,5.8,9.2,atendido,ordinaria
TUR089-002425,2025-01-28,S1,12.2,13.7,atendido,ordinaria
TUR089-002426,2025-01-28,S2,7.9,12.2, ATENDIDO ,preferente
TUR089-002427,2025-01-29,S3,11.8,,abandono,ordinaria
TUR089-002428,2025-01-29,S1,2.2,12.8,atendido,ordinaria
TUR089-002429,2025-01-29,S2,15.8,,abandono,ordinaria
TUR089-002430,2025-01-29,S3,22.8,9.2,atendido,ordinaria
TUR089-002431,2025-01-29,S1,5.4,14.4,atendido,preferente
TUR089-002432,2025-01-29,S2,9.1,3.1,atendido,ordinaria
TUR089-002433,2025-01-30,S3,6.2,10.0,atendido,ordinaria
TUR089-002434,2025-01-30,S1,6.4,12.7,atendido,ordinaria
TUR089-002435,2025-01-30,S2,13.5,,abandono,preferente
TUR089-002436,2025-01-30,S3,3.5,8.7,atendido,ordinaria
TUR089-002437,2025-01-30,S1,10.0,,abandono,ordinaria
TUR089-002438,2025-01-30,S2,26.8,16.9,atendido,ordinaria
TUR089-002439,2025-01-31,S3,17.0,12.6,atendido,ordinaria
TUR089-002440,2025-01-31,S1,18.0,3.1,atendido,ordinaria
TUR089-002441,2025-01-31,S2,2.5,5.0,atendido,ordinaria
TUR089-002442,2025-01-31,S3,15.5,10.1,atendido,preferente
TUR089-002443,2025-01-31,S1,5.2,9.3,atendido,ordinaria
TUR089-002444,2025-01-31,S2,14.9,4.9,atendido,ordinaria
TUR089-002445,2025-02-01,S3,8.3,3.4,atendido,ordinaria
TUR089-002446,2025-02-01,S1,5.0,3.4,atendido,ordinaria
TUR089-002447,2025-02-01,S2,13.8,7.3,atendido,preferente
TUR089-002448,2025-02-01,S3,9.8,6.0,atendido,preferente
TUR089-002449,2025-02-01,S1,6.6,5.3,atendido,ordinaria
TUR089-002450,2025-02-01,S2,24.0,11.2,atendido,preferente
TUR089-002451,2025-02-01,S3,17.9,4.6,atendido,ordinaria
TUR089-002452,2025-02-02,S1,13.7,3.3,atendido,ordinaria
TUR089-002453,2025-02-02,S2,12.1,4.7,atendido,ordinaria
TUR089-002454,2025-02-02,S3,12.6,16.4,atendido,ordinaria
TUR089-002455,2025-02-02,S1,9.3,3.7,atendido,ordinaria
TUR089-002456,2025-02-02,S2,16.0,13.0,atendido,ordinaria
TUR089-002457,2025-02-02,S3,12.6,12.2,atendido,ordinaria
TUR089-002458,2025-02-03,S1,22.4,5.5,atendido,ordinaria
TUR089-002459,2025-02-03,S2,10.2,5.1,atendido,ordinaria
TUR089-002460,2025-02-03,S3,6.6,8.2,atendido,preferente
TUR089-002461,2025-02-03,S1,2.9,7.5,atendido,ordinaria
TUR089-002462,2025-02-03,S2,16.9,17.5,atendido,preferente
TUR089-002463,2025-02-03,S3,15.0,11.0,atendido,ordinaria
TUR089-002464,2025-02-04,S1,10.4,17.6,atendido,ordinaria
TUR089-002465,2025-02-04,S2,21.3,3.6,atendido,ordinaria
TUR089-002466,2025-02-04,S3,13.1,11.7,atendido,preferente
TUR089-002467,2025-02-04,S1,16.0,7.9,atendido,ordinaria
TUR089-002468,2025-02-04,S2,21.3,15.9,atendido,preferente
TUR089-002469,2025-02-04,S3,10.6,16.4,atendido,preferente
TUR089-002470,2025-02-05,S1,7.8,5.6,atendido,ordinaria
TUR089-002471,2025-02-05,S2,17.9,3.6,atendido,ordinaria
TUR089-002472,2025-02-05,S3,3.5,11.0,atendido,preferente
TUR089-002473,2025-02-05,S1,9.4,3.1,atendido,ordinaria
TUR089-002474,2025-02-05,S2,16.0,3.8,atendido,preferente
TUR089-002475,2025-02-05,S3,21.5,3.5,atendido,ordinaria
TUR089-002476,2025-02-06,S1,5.7,6.8,atendido,preferente
TUR089-002477,2025-02-06,S2,11.4,9.2,atendido,preferente
TUR089-002478,2025-02-06,S3,11.0,5.2,atendido,ordinaria
TUR089-002479,2025-02-06,S1,11.8,16.3,atendido,ordinaria
TUR089-002480,2025-02-06,S2,17.9,17.4,atendido,preferente
TUR089-002481,2025-02-06,S3,24.1,14.1,atendido,ordinaria
TUR089-002482,2025-02-07,S1,6.4,14.2,atendido,preferente
TUR089-002483,2025-02-07,S2,10.8,13.8,atendido,preferente
TUR089-002484,2025-02-07,S3,7.5,9.9,atendido,ordinaria
TUR089-002485,2025-02-07,S1,4.6,9.4,atendido,ordinaria
TUR089-002486,2025-02-07,S2,10.6,,abandono,ordinaria
TUR089-002487,2025-02-07,S3,8.5,9.4,atendido,ordinaria
TUR089-002488,2025-02-07,S1,24.9,16.7,atendido,ordinaria
TUR089-002489,2025-02-08,S2,12.7,14.7,atendido,ordinaria
TUR089-002490,2025-02-08,S3,24.6,9.2,atendido,ordinaria
TUR089-002491,2025-02-08,S1,,8.9,atendido,ordinaria
TUR089-002492,2025-02-08,S2,8.4,11.6,atendido,preferente
TUR089-002493,2025-02-08,S3,30.7,13.8,atendido,ordinaria
TUR089-002494,2025-02-08,S1,5.8,17.9,atendido,ordinaria
TUR089-002495,2025-02-09,S2,21.5,3.9,atendido,ordinaria
TUR089-002496,2025-02-09,S3,7.2,4.1,atendido,ordinaria
TUR089-002497,2025-02-09,S1,4.5,7.3,atendido,preferente
TUR089-002498,2025-02-09,S2,2.9,11.0,atendido,preferente
TUR089-002499,2025-02-09,S3,13.2,15.8,atendido,ordinaria
TUR089-002500,2025-02-09,S1,8.2,17.0,atendido,ordinaria
TUR089-002501,2025-02-10,S2,6.4,13.4,atendido,preferente
TUR089-002502,2025-02-10,S3,14.1,12.6,atendido,ordinaria
TUR089-002503,2025-02-10,S1,13.5,11.3,atendido,preferente
TUR089-002504,2025-02-10,S2,7.0,17.4,atendido,ordinaria
TUR089-002505,2025-02-10,S3,8.6,,abandono,ordinaria
TUR089-002506,2025-02-10,S1,2.5,11.2,atendido,preferente
TUR089-002507,2025-02-11,S2,7.6,7.7,atendido,ordinaria
TUR089-002508,2025-02-11,S3,19.0,17.4,atendido,ordinaria
TUR089-002509,2025-02-11,S1,2.8,13.3,atendido,ordinaria
TUR089-002510,2025-02-11,S2,13.6,10.9,atendido,ordinaria
TUR089-002511,2025-02-11,S3,13.9,17.9,atendido,preferente
TUR089-002512,2025-02-11,S1,8.3,10.2,atendido,ordinaria
TUR089-002513,2025-02-12,S2,20.3,8.6,atendido,ordinaria
TUR089-002514,2025-02-12,S3,10.9,13.6,atendido,ordinaria
TUR089-002515,2025-02-12,S1,2.1,3.7,atendido,preferente
TUR089-002516,2025-02-12,S2,13.0,11.9,atendido,ordinaria
TUR089-002517,2025-02-12,S3,9.7,4.7,atendido,ordinaria
TUR089-002518,2025-02-12,S1,8.4,6.8,atendido,ordinaria
TUR089-002519,2025-02-13,S2,6.0,11.8,atendido,preferente
TUR089-002520,2025-02-13,S3,14.9,13.5,atendido,ordinaria
TUR089-002521,2025-02-13,S1,5.5,,abandono,ordinaria
TUR089-002522,2025-02-13,S2,10.6,13.3,atendido,ordinaria
TUR089-002523,2025-02-13,S3,13.8,9.6, ATENDIDO ,ordinaria
TUR089-002524,2025-02-13,S1,9.6,4.9,atendido,preferente
TUR089-002525,2025-02-14,S2,8.1,4.4,atendido,ordinaria
TUR089-002526,2025-02-14,S3,5.1,5.0,atendido,ordinaria
TUR089-002527,2025-02-14,S1,6.5,8.1,atendido,ordinaria
TUR089-002528,2025-02-14,S2,9.1,6.7,atendido,ordinaria
TUR089-002529,2025-02-14,S3,33.8,6.5,atendido,ordinaria
TUR089-002530,2025-02-14,S1,5.8,3.3,atendido,preferente
TUR089-002531,2025-02-14,S2,6.3,3.7,atendido,ordinaria
TUR089-002532,2025-02-15,S3,16.1,5.1,atendido,ordinaria
TUR089-002533,2025-02-15,S1,"41,3",6.5,atendido,ordinaria
TUR089-002534,2025-02-15,S2,9.2,7.0,atendido,preferente
TUR089-002535,2025-02-15,S3,17.2,9.0,atendido,preferente
TUR089-002536,2025-02-15,S1,8.9,15.2,atendido,ordinaria
TUR089-002537,2025-02-15,S2,43.4,14.1,atendido,ordinaria
TUR089-002538,2025-02-16,S3,5.2,14.8,atendido,ordinaria
TUR089-002539,2025-02-16,S1,21.1,9.5,atendido,ordinaria
TUR089-002540,2025-02-16,S2,7.9,12.4,atendido,ordinaria
TUR089-002541,2025-02-16,S3,10.5,10.3,atendido,preferente
TUR089-002542,2025-02-16,S1,4.5,10.4,atendido,ordinaria
TUR089-002543,2025-02-16,S2,5.7,5.2,atendido,preferente
TUR089-002544,2025-02-17,S3,9.5,7.9,atendido,ordinaria
TUR089-002545,2025-02-17,S1,3.3,14.1,atendido,ordinaria
TUR089-002546,2025-02-17,S2,6.3,4.6,atendido,ordinaria
TUR089-002547,2025-02-17,S3,6.0,7.6,atendido,ordinaria
TUR089-002548,2025-02-17,S1,10.3,15.2,atendido,ordinaria
TUR089-002549,2025-02-17,S2,6.6,17.1,atendido,preferente
TUR089-002550,2025-02-18,S3,6.2,4.6,atendido,ordinaria
TUR089-002551,2025-02-18,S1,5.2,7.7,atendido,ordinaria
TUR089-002552,2025-02-18,S2,17.1,12.1,atendido,preferente
TUR089-002553,2025-02-18,S3,11.5,17.2,atendido,ordinaria
TUR089-002554,2025-02-18,S1,8.0,17.9,atendido,ordinaria
TUR089-002555,2025-02-18,S2,11.6,13.9,atendido,ordinaria
TUR089-002556,2025-02-19,S3,8.2,11.1,atendido,ordinaria
TUR089-002557,2025-02-19,S1,11.2,,abandono,ordinaria
TUR089-002558,2025-02-19,S2,18.3,5.5,atendido,ordinaria
TUR089-002559,2025-02-19,S3,10.5,10.0,atendido,preferente
TUR089-002560,2025-02-19,S1,10.0,17.4,atendido,preferente
TUR089-002561,2025-02-19,S2,3.8,13.7,atendido,ordinaria
TUR089-002562,2025-02-20,S3,6.2,5.8,atendido,ordinaria
TUR089-002563,2025-02-20,S1,2.2,16.7,atendido,ordinaria
TUR089-002564,2025-02-20,S2,14.8,15.1,atendido,ordinaria
TUR089-002565,2025-02-20,S3,30.9,3.0,atendido,preferente
TUR089-002566,2025-02-20,S1,2.4,12.5,atendido,preferente
TUR089-002567,2025-02-20,S2,12.9,4.3,atendido,preferente
TUR089-002568,2025-02-20,S3,5.4,7.5,atendido,preferente
TUR089-002569,2025-02-21,S1,20.2,13.5,atendido,ordinaria
TUR089-002570,2025-02-21,S2,15.0,7.3,atendido,ordinaria
TUR089-002571,2025-02-21,S3,12.4,3.8,atendido,ordinaria
TUR089-002572,2025-02-21,S1,7.4,16.4,atendido,ordinaria
TUR089-002573,2025-02-21,S2,7.6,12.8,atendido,preferente
TUR089-002574,2025-02-21,S3,,12.3,atendido,ordinaria
TUR089-002575,2025-02-22,S1,11.5,9.2,atendido,ordinaria
TUR089-002576,2025-02-22,S2,15.5,16.3,atendido,ordinaria
TUR089-002577,2025-02-22,S3,23.1,3.8,atendido,ordinaria
TUR089-002578,2025-02-22,S1,8.6,11.3,atendido,ordinaria
TUR089-002579,2025-02-22,S2,14.4,,abandono,ordinaria
TUR089-002580,2025-02-22,S3,8.1,8.2,atendido,preferente
TUR089-002581,2025-02-23,S1,28.7,16.1,atendido,ordinaria
TUR089-002582,2025-02-23,S2,4.1,7.5,atendido,preferente
TUR089-002583,2025-02-23,S3,8.3,17.1,atendido,preferente
TUR089-002584,2025-02-23,S1,7.4,13.4,atendido,ordinaria
TUR089-002585,2025-02-23,S2,2.3,16.8,atendido,preferente
TUR089-002586,2025-02-23,S3,37.3,,abandono,ordinaria
TUR089-002587,2025-02-24,S1,10.2,13.0,atendido,ordinaria
TUR089-002588,2025-02-24,S2,7.5,13.0,atendido,preferente
TUR089-002589,2025-02-24,S3,22.6,3.6,atendido,ordinaria
TUR089-002590,2025-02-24,S1,20.5,3.7,atendido,ordinaria
TUR089-002591,2025-02-24,S2,27.3,10.9,atendido,ordinaria
TUR089-002592,2025-02-24,S3,12.0,7.7,atendido,preferente
TUR089-002593,2025-02-25,S1,6.3,,abandono,preferente
TUR089-002594,2025-02-25,S2,4.5,15.7,atendido,ordinaria
TUR089-002595,2025-02-25,S3,1.8,10.6,atendido,preferente
TUR089-002596,2025-02-25,S1,4.2,12.7,atendido,ordinaria
TUR089-002597,2025-02-25,S2,2.6,12.2,atendido,preferente
TUR089-002598,2025-02-25,S3,41.1,,abandono,ordinaria
TUR089-002599,2025-02-26,S1,4.5,,abandono,ordinaria
TUR089-002600,2025-02-26,S2,5.8,16.4,atendido,ordinaria
TUR089-002601,2025-02-26,S3,14.9,3.3,atendido,ordinaria
TUR089-002602,2025-02-26,S1,5.7,7.3,atendido,ordinaria
TUR089-002603,2025-02-26,S2,22.2,,abandono,ordinaria
TUR089-002604,2025-02-26,S3,7.5,5.6,atendido,ordinaria
TUR089-002605,2025-02-27,S1,14.1,6.0,atendido,ordinaria
TUR089-002606,2025-02-27,S2,5.0,12.1,atendido,preferente
TUR089-002607,2025-02-27,S3,6.3,13.2,atendido,ordinaria
TUR089-002608,2025-02-27,S1,7.1,,abandono,preferente
TUR089-002609,2025-02-27,S2,4.8,14.3,atendido,preferente
TUR089-002610,2025-02-27,S3,3.3,12.0,atendido,ordinaria
TUR089-002611,2025-02-27,S1,4.6,14.5,atendido,ordinaria
TUR089-002612,2025-02-28,S2,8.5,17.0,atendido,ordinaria
TUR089-002613,2025-02-28,S3,9.7,13.5,atendido,ordinaria
TUR089-002614,2025-02-28,S1,9.4,12.8,atendido,ordinaria
TUR089-002615,2025-02-28,S2,7.4,3.5,atendido,ordinaria
TUR089-002616,2025-02-28,S3,5.4,3.8,atendido,preferente
TUR089-002617,2025-02-28,S1,16.8,,abandono,ordinaria
TUR089-002618,2025-03-01,S2,4.5,10.7,atendido,ordinaria
TUR089-002619,2025-03-01,S3,6.8,8.2,atendido,ordinaria
TUR089-002620,2025-03-01,S1,19.6,, ABANDONO ,preferente
TUR089-002621,2025-03-01,S2,6.7,11.7,atendido,ordinaria
TUR089-002622,2025-03-01,S3,7.5,3.1,atendido,preferente
TUR089-002623,2025-03-01,S1,6.2,9.3,atendido,ordinaria
TUR089-002624,2025-03-02,S2,9.3,16.1,atendido,preferente
TUR089-002625,2025-03-02,S3,8.4,4.5,atendido,ordinaria
TUR089-002626,2025-03-02,S1,8.0,6.1,atendido,ordinaria
TUR089-002627,2025-03-02,S2,26.6,5.6,atendido,ordinaria
TUR089-002628,2025-03-02,S3,10.6,5.6,atendido,preferente
TUR089-002629,2025-03-02,S1,15.0,10.3,atendido,ordinaria
TUR089-002630,2025-03-03,S2,5.7,3.1,atendido,ordinaria
TUR089-002631,2025-03-03,S3,21.7,10.0,atendido,ordinaria
TUR089-002632,2025-03-03,S1,2.4,14.7,atendido,preferente
TUR089-002633,2025-03-03,S2,15.3,12.9,atendido,ordinaria
TUR089-002634,2025-03-03,S3,14.2,9.6,atendido,ordinaria
TUR089-002635,2025-03-03,S1,2.5,11.5,atendido,preferente
TUR089-002636,2025-03-04,S2,13.4,12.7,atendido,preferente
TUR089-002637,2025-03-04,S3,6.5,17.2,atendido,preferente
TUR089-002638,2025-03-04,S1,6.8,14.4,atendido,ordinaria
TUR089-002639,2025-03-04,S2,30.5,5.0,atendido,ordinaria
TUR089-002640,2025-03-04,S3,18.0,17.1,atendido,ordinaria
TUR089-002641,2025-03-04,S1,6.1,16.5,atendido,ordinaria
TUR089-002642,2025-03-05,S2,9.4,3.5,atendido,preferente
TUR089-002643,2025-03-05,S3,15.1,6.1,atendido,ordinaria
TUR089-002644,2025-03-05,S1,4.9,3.0,atendido,ordinaria
TUR089-002645,2025-03-05,S2,2.5,17.8,atendido,ordinaria
TUR089-002646,2025-03-05,S3,11.2,6.1,atendido,ordinaria
TUR089-002647,2025-03-05,S1,4.4,17.6,atendido,preferente
TUR089-002648,2025-03-05,S2,6.7,3.3,atendido,ordinaria
TUR089-002649,2025-03-06,S3,7.5,7.9,atendido,preferente
TUR089-002650,2025-03-06,S1,17.1,15.4,atendido,ordinaria
TUR089-002651,2025-03-06,S2,7.5,11.6,atendido,ordinaria
TUR089-002652,2025-03-06,S3,5.0,13.7,atendido,ordinaria
TUR089-002653,2025-03-06,S1,10.5,5.9,atendido,preferente
TUR089-002654,2025-03-06,S2,12.0,8.8,atendido,preferente
TUR089-002655,2025-03-07,S3,27.2,5.1,atendido,ordinaria
TUR089-002656,2025-03-07,S1,1.6,10.6,atendido,preferente
TUR089-002657,2025-03-07,S2,,4.6,atendido,ordinaria
TUR089-002658,2025-03-07,S3,45.4,8.3,atendido,ordinaria
TUR089-002659,2025-03-07,S1,3.8,13.3,atendido,preferente
TUR089-002660,2025-03-07,S2,4.2,14.3,atendido,preferente
TUR089-002661,2025-03-08,S3,6.4,9.0,atendido,preferente
TUR089-002662,2025-03-08,S1,8.5,11.7,atendido,preferente
TUR089-002663,2025-03-08,S2,5.1,,abandono,preferente
TUR089-002664,2025-03-08,S3,16.7,10.8,atendido,preferente
TUR089-002665,2025-03-08,S1,3.1,11.4,atendido,ordinaria
TUR089-002666,2025-03-08,S2,2.9,13.7,atendido,preferente
TUR089-002667,2025-03-09,S3,8.8,5.3,atendido,ordinaria
TUR089-002668,2025-03-09,S1,11.9,10.7,atendido,ordinaria
TUR089-002669,2025-03-09,S2,8.9,4.4,atendido,ordinaria
TUR089-002670,2025-03-09,S3,6.7,17.9,atendido,ordinaria
TUR089-002671,2025-03-09,S1,4.3,7.8,atendido,preferente
TUR089-002672,2025-03-09,S2,3.6,10.6,atendido,preferente
TUR089-002673,2025-03-10,S3,9.7,17.5,atendido,ordinaria
TUR089-002674,2025-03-10,S1,5.4,15.1,atendido,ordinaria
TUR089-002675,2025-03-10,S2,3.1,3.7,atendido,preferente
TUR089-002676,2025-03-10,S3,13.2,,abandono,preferente
TUR089-002677,2025-03-10,S1,6.1,16.0,atendido,preferente
TUR089-002678,2025-03-10,S2,5.3,7.0,atendido,ordinaria
TUR089-002679,2025-03-11,S3,6.9,9.0,atendido,preferente
TUR089-002680,2025-03-11,S1,3.9,16.5,atendido,preferente
TUR089-002681,2025-03-11,S2,9.1,15.3,atendido,preferente
TUR089-002682,2025-03-11,S3,11.4,8.1,atendido,preferente
TUR089-002683,2025-03-11,S1,3.7,15.9,atendido,preferente
TUR089-002684,2025-03-11,S2,9.1,16.3,atendido,ordinaria
TUR089-002685,2025-03-12,S3,20.0,,abandono,preferente
TUR089-002686,2025-03-12,S1,3.4,14.5,atendido,preferente
TUR089-002687,2025-03-12,S2,6.2,11.8,atendido,preferente
TUR089-002688,2025-03-12,S3,6.0,13.8,atendido,ordinaria
TUR089-002689,2025-03-12,S1,4.6,17.4,atendido,ordinaria
TUR089-002690,2025-03-12,S2,7.5,4.5,atendido,preferente
TUR089-002691,2025-03-12,S3,13.1,17.9,atendido,preferente
TUR089-002692,2025-03-13,S1,4.6,9.2,atendido,ordinaria
TUR089-002693,2025-03-13,S2,8.7,5.9,atendido,preferente
TUR089-002694,2025-03-13,S3,13.7,13.5,atendido,ordinaria
TUR089-002695,2025-03-13,S1,5.5,12.6,atendido,ordinaria
TUR089-002696,2025-03-13,S2,3.7,8.1,atendido,ordinaria
TUR089-002697,2025-03-13,S3,13.9,8.4,atendido,ordinaria
TUR089-002698,2025-03-14,S1,11.6,12.4,atendido,preferente
TUR089-002699,2025-03-14,S2,8.1,8.8,atendido,ordinaria
TUR089-002700,2025-03-14,S3,4.7,13.6,atendido,preferente
TUR089-002701,2025-03-14,S1,2.3,8.4,atendido,preferente
TUR089-002702,2025-03-14,S2,14.2,5.2,atendido,ordinaria
TUR089-002703,2025-03-14,S3,53.8,,abandono,ordinaria
TUR089-002704,2025-03-15,S1,8.5,14.8,atendido,preferente
TUR089-002705,2025-03-15,S2,8.0,12.5,atendido,preferente
TUR089-002706,2025-03-15,S3,9.6,3.4,atendido,ordinaria
TUR089-002707,2025-03-15,S1,7.0,3.4,atendido,ordinaria
TUR089-002708,2025-03-15,S2,7.3,6.6,atendido,ordinaria
TUR089-002709,2025-03-15,S3,6.9,9.3,atendido,ordinaria
TUR089-002710,2025-03-16,S1,6.2,14.7,atendido,preferente
TUR089-002711,2025-03-16,S2,4.1,4.5,atendido,preferente
TUR089-002712,2025-03-16,S3,9.7,14.3,atendido,ordinaria
TUR089-002713,2025-03-16,S1,4.5,16.5,atendido,ordinaria
TUR089-002714,2025-03-16,S2,9.3,3.1,atendido,ordinaria
TUR089-002715,2025-03-16,S3,20.4,7.3,atendido,preferente
TUR089-002716,2025-03-17,S1,1.4,17.2,atendido,preferente
TUR089-002717,2025-03-17,S2,27.2,12.9, ATENDIDO ,ordinaria
TUR089-002718,2025-03-17,S3,13.0,8.9,atendido,ordinaria
TUR089-002719,2025-03-17,S1,8.9,15.0,atendido,ordinaria
TUR089-002720,2025-03-17,S2,31.0,14.6,atendido,ordinaria
TUR089-002721,2025-03-17,S3,6.5,13.6,atendido,ordinaria
TUR089-002722,2025-03-18,S1,7.6,7.9,atendido,preferente
TUR089-002723,2025-03-18,S2,21.1,9.1,atendido,ordinaria
TUR089-002724,2025-03-18,S3,7.4,13.9,atendido,ordinaria
TUR089-002725,2025-03-18,S1,27.5,8.4,atendido,ordinaria
TUR089-002726,2025-03-18,S2,7.5,13.5,atendido,ordinaria
TUR089-002727,2025-03-18,S3,11.1,14.1,atendido,ordinaria
TUR089-002728,2025-03-18,S1,4.2,10.9,atendido,preferente
TUR089-002729,2025-03-19,S2,12.6,12.2,atendido,ordinaria
TUR089-002730,2025-03-19,S3,11.9,10.2,atendido,ordinaria
TUR089-002731,2025-03-19,S1,8.6,13.4,atendido,ordinaria
TUR089-002732,2025-03-19,S2,12.2,3.7,atendido,preferente
TUR089-002733,2025-03-19,S3,30.8,14.6,atendido,ordinaria
TUR089-002734,2025-03-19,S1,12.2,18.0,atendido,ordinaria
TUR089-002735,2025-03-20,S2,1.9,4.6,atendido,preferente
TUR089-002736,2025-03-20,S3,23.8,11.5,atendido,ordinaria
TUR089-002737,2025-03-20,S1,8.3,5.9,atendido,ordinaria
TUR089-002738,2025-03-20,S2,7.4,10.2,atendido,preferente
TUR089-002739,2025-03-20,S3,4.4,17.3,atendido,preferente
TUR089-002740,2025-03-20,S1,,16.4,atendido,preferente
TUR089-002741,2025-03-21,S2,10.5,12.7,atendido,ordinaria
TUR089-002742,2025-03-21,S3,9.5,8.1,atendido,ordinaria
TUR089-002743,2025-03-21,S1,11.6,3.6,atendido,preferente
TUR089-002744,2025-03-21,S2,"11,6",12.2,atendido,ordinaria
TUR089-002745,2025-03-21,S3,10.1,6.2,atendido,ordinaria
TUR089-002746,2025-03-21,S1,35.4,,abandono,ordinaria
TUR089-002747,2025-03-22,S2,23.6,9.4,atendido,ordinaria
TUR089-002748,2025-03-22,S3,12.2,5.0,atendido,ordinaria
TUR089-002749,2025-03-22,S1,4.2,11.7,atendido,ordinaria
TUR089-002750,2025-03-22,S2,3.0,3.6,atendido,preferente
TUR089-002751,2025-03-22,S3,7.1,16.4,atendido,preferente
TUR089-002752,2025-03-22,S1,7.6,11.6,atendido,ordinaria
TUR089-002753,2025-03-23,S2,13.3,,abandono,preferente
TUR089-002754,2025-03-23,S3,6.2,10.7,atendido,ordinaria
TUR089-002755,2025-03-23,S1,5.1,10.6,atendido,ordinaria
TUR089-002756,2025-03-23,S2,18.2,12.7,atendido,ordinaria
TUR089-002757,2025-03-23,S3,4.2,8.5,atendido,ordinaria
TUR089-002758,2025-03-23,S1,2.4,6.1,atendido,ordinaria
TUR089-002759,2025-03-24,S2,13.1,6.5,atendido,ordinaria
TUR089-002760,2025-03-24,S3,57.3,,abandono,ordinaria
TUR089-002761,2025-03-24,S1,19.3,15.9,atendido,ordinaria
TUR089-002762,2025-03-24,S2,6.1,16.8,atendido,ordinaria
TUR089-002763,2025-03-24,S3,11.8,10.8,atendido,ordinaria
TUR089-002764,2025-03-24,S1,4.6,14.1,atendido,preferente
TUR089-002765,2025-03-24,S2,6.5,17.0,atendido,ordinaria
TUR089-002766,2025-03-25,S3,6.1,17.1,atendido,preferente
TUR089-002767,2025-03-25,S1,18.4,7.6,atendido,ordinaria
TUR089-002768,2025-03-25,S2,6.2,13.6,atendido,preferente
TUR089-002769,2025-03-25,S3,9.1,11.4,atendido,preferente
TUR089-002770,2025-03-25,S1,7.2,7.2,atendido,ordinaria
TUR089-002771,2025-03-25,S2,4.3,6.1,atendido,ordinaria
TUR089-002772,2025-03-26,S3,22.8,4.8,atendido,ordinaria
TUR089-002773,2025-03-26,S1,8.7,,abandono,ordinaria
TUR089-002774,2025-03-26,S2,3.9,14.5,atendido,preferente
TUR089-002775,2025-03-26,S3,15.6,15.8,atendido,preferente
TUR089-002776,2025-03-26,S1,4.4,14.7,atendido,ordinaria
TUR089-002777,2025-03-26,S2,4.7,13.9,atendido,ordinaria
TUR089-002778,2025-03-27,S3,12.6,9.6,atendido,ordinaria
TUR089-002779,2025-03-27,S1,4.0,8.6,atendido,preferente
TUR089-002780,2025-03-27,S2,3.0,10.8,atendido,ordinaria
TUR089-002781,2025-03-27,S3,8.3,6.1,atendido,ordinaria
TUR089-002782,2025-03-27,S1,11.9,11.5,atendido,ordinaria
TUR089-002783,2025-03-27,S2,7.7,7.0,atendido,ordinaria
