registro_id,fecha,tienda,producto,unidades,precio,descuento,estado
CAJ090-002242,2024-12-30,T1,P09,1,,0.1,completada
CAJ090-002243,2024-12-30,T2,P02,5,13.03,0.15,completada
CAJ090-002244,2024-12-30,T3,P03,3,17.99,0,completada
CAJ090-002245,2024-12-30,T1,P02,9,12.36,0.2,completada
CAJ090-002246,2024-12-30,T2,P03,3,16.99,0.1,completada
CAJ090-002247,2024-12-30,T3,P05,8,25.12,0.15,completada
CAJ090-002248,2024-12-31,T1,P07,7,33.36,0.2,completada
CAJ090-002249,2024-12-31,T2,P07,3,32.02,0.05,completada
CAJ090-002250,2024-12-31,T3,P11,6,48.07,0.1,anulada
CAJ090-002251,2024-12-31,T1,P11,5,48.81,0.1,completada
CAJ090-002252,2024-12-31,T2,P11,5,48.95,0.1,completada
CAJ090-002253,2024-12-31,T3,P05,7,25.65,0.2,anulada
CAJ090-002254,2024-12-31,T1,P07,9,33.54,0.15,completada
CAJ090-002255,2025-01-01,T2,P10,7,44.01,0.2,completada
CAJ090-002256,2025-01-01,T3,P02,6,13.79,0.15,completada
CAJ090-002257,2025-01-01,T1,P08,7,36.23,0.2,completada
CAJ090-002258,2025-01-01,T2,P09,6,41.05,0.2,completada
CAJ090-002259,2025-01-01,T3,P11,5,48.92,0.1,completada
CAJ090-002260,2025-01-01,T1,P07,8,32.37,0.2,anulada
CAJ090-002261,2025-01-02,T2,P02,3,13.39,0,completada
CAJ090-002262,2025-01-02,T3,P01,4,8.78,0,completada
CAJ090-002263,2025-01-02,T1,P06,1,28.68,0.05,completada
CAJ090-002264,2025-01-02,T2,P02,7,13.58,0.2,completada
CAJ090-002265,2025-01-02,T3,P07,2,32.6,0,completada
CAJ090-002266,2025-01-02,T1,P05,7,25.79,0.15,completada
CAJ090-002267,2025-01-03,T2,P01,3,8.03,0.05,completada
CAJ090-002268,2025-01-03,T3,P08,9,36.4,0.2,completada
CAJ090-002269,2025-01-03,T1,P02,8,13.07,0.1,completada
CAJ090-002270,2025-01-03,T2,P09,4,40.59,0.05,completada
CAJ090-002271,2025-01-03,T3,P05,6,25.21,0.2,completada
CAJ090-002272,2025-01-03,T1,P06,3,29.18,0.05,completada
CAJ090-002273,2025-01-04,T2,P09,6,40.32,0.1,completada
CAJ090-002274,2025-01-04,T3,P11,5,49.6,0.2,completada
CAJ090-002275,2025-01-04,T1,P07,6,32.44,0.2,completada
CAJ090-002276,2025-01-04,T2,P01,1,9.25,0,completada
CAJ090-002277,2025-01-04,T3,P10,5,44.92,0.15,completada
CAJ090-002278,2025-01-04,T1,P10,2,45.75,0.1,completada
CAJ090-002279,2025-01-05,T2,P04,2,21.87,0,completada
CAJ090-002280,2025-01-05,T3,P02,8,13.23,0.1,completada
CAJ090-002281,2025-01-05,T1,P02,4,13.04,0,completada
CAJ090-002282,2025-01-05,T2,P09,9,40.95,0.2,completada
CAJ090-002283,2025-01-05,T3,P04,1,20.94,0,anulada
CAJ090-002284,2025-01-05,T1,P02,5,12.94,0.2,completada
CAJ090-002285,2025-01-06,T2,P01,9,9.85,0.15,completada
CAJ090-002286,2025-01-06,T3,P10,6,45.72,0.15,completada
CAJ090-002287,2025-01-06,T1,P01,1,8.56,0,anulada
CAJ090-002288,2025-01-06,T2,P02,6,12.11,0.2,completada
CAJ090-002289,2025-01-06,T3,P04,9,21.09,0.15,completada
CAJ090-002290,2025-01-06,T1,P04,8,20.62,0.15,completada
CAJ090-002291,2025-01-06,T2,P05,6,25.52,0.15,completada
CAJ090-002292,2025-01-07,T3,P08,7,36.09,0.15,completada
CAJ090-002293,2025-01-07,T1,P06,5,29.42,0.1,completada
CAJ090-002294,2025-01-07,T2,P12,7,52.44,0.2,completada
CAJ090-002295,2025-01-07,T3,P07,7,32.42,0.2,completada
CAJ090-002296,2025-01-07,T1,P07,8,33.7,0.1,completada
CAJ090-002297,2025-01-07,T2,P07,9,33.74,0.1,completada
CAJ090-002298,2025-01-08,T3,P11,6,49.18,0.2,completada
CAJ090-002299,2025-01-08,T1,P03,6,17.01,0.1,completada
CAJ090-002300,2025-01-08,T2,P06,4,28.75,0.1,completada
CAJ090-002301,2025-01-08,T3,P04,2,21.04,0,completada
CAJ090-002302,2025-01-08,T1,P09,2,40.61,0.1,anulada
CAJ090-002303,2025-01-08,T2,P07,3,33.77,0.05,completada
CAJ090-002304,2025-01-09,T3,P05,2,24.65,0,completada
CAJ090-002305,2025-01-09,T1,P10,5,44.66,0.2,completada
CAJ090-002306,2025-01-09,T2,P05,1,24.73,0.1,completada
CAJ090-002307,2025-01-09,T3,P01,2,9.63,0.1,completada
CAJ090-002308,2025-01-09,T1,P03,4,16.4,0.1,completada
CAJ090-002309,2025-01-09,T2,P07,1,32.44,0,completada
CAJ090-002310,2025-01-10,T3,P06,8,29.41,0.1,completada
CAJ090-002311,2025-01-10,T1,P10,5,45.72,0.15,completada
CAJ090-002312,2025-01-10,T2,P01,1,8.87,0.05,completada
CAJ090-002313,2025-01-10,T3,P01,9,8.41,0.1,completada
CAJ090-002314,2025-01-10,T1,P08,1,37.0,0.1,completada
CAJ090-002315,2025-01-10,T2,P11,1,48.6,0.1,completada
CAJ090-002316,2025-01-11,T3,P09,8,40.64,0.1,completada
CAJ090-002317,2025-01-11,T1,P11,3,48.22,0.1,completada
CAJ090-002318,2025-01-11,T2,P12,5,53.91,0.1,completada
CAJ090-002319,2025-01-11,T3,P02,9,13.32,0.1,completada
CAJ090-002320,2025-01-11,T1,P04,1,21.74,0.05,completada
CAJ090-002321,2025-01-11,T2,P03,3,16.64,0.1,anulada
CAJ090-002322,2025-01-12,T3,P08,2,"36,84",0.1,completada
CAJ090-002323,2025-01-12,T1,P08,4,36.35,0.05,completada
CAJ090-002324,2025-01-12,T2,P04,4,21.52,0.1,completada
CAJ090-002325,2025-01-12,T3,P01,9,,0.15,completada
CAJ090-002326,2025-01-12,T1,P11,8,48.84,0.1,completada
CAJ090-002327,2025-01-12,T2,P05,7,24.56,0.15,completada
CAJ090-002328,2025-01-13,T3,P09,3,41.9,0.05,completada
CAJ090-002329,2025-01-13, T1 ,P10,9,45.29,0.2,completada
CAJ090-002330,2025-01-13,T2,P08,3,37.35,0.1,completada
CAJ090-002331,2025-01-13,T3,P05,1,25.46,0,completada
CAJ090-002332,2025-01-13,T1,P11,9,48.95,0.2,completada
CAJ090-002333,2025-01-13,T2,P01,2,9.19,0,completada
CAJ090-002334,2025-01-13,T3,P03,1,16.59,0.1,completada
CAJ090-002335,2024-02-30,T1,P01,7,9.1,0.2,completada
CAJ090-002336,2025-01-14,T2,P03,3,16.01,0.05,completada
CAJ090-002337,2025-01-14,T3,P09,3,41.84,0,completada
CAJ090-002338,2025-01-14,T1,P07,9,32.86,0.15,completada
CAJ090-002339,2025-01-14,T2,P04,4,21.31,0,completada
CAJ090-002340,2025-01-14,T3,P05,2,25.38,0.05,completada
CAJ090-002341,2025-01-15,T1,P12,3,53.81,0.1,completada
CAJ090-002342,2025-01-15,T2,P12,7,53.94,0.15,completada
CAJ090-002343,2025-01-15,T3,P06,9,29.89,0.15,completada
CAJ090-002344,2025-01-15,T1,P05,4,25.65,0.1,completada
CAJ090-002345,2025-01-15,T2,P10,8,45.1,0.1,completada
CAJ090-002346,2025-01-15,T3,P10,2,45.88,0.1,completada
CAJ090-002347,2025-01-16,T1,P09,2,41.83,0,completada
CAJ090-002348,2025-01-16,T2,P08,4,37.36,0.1,completada
CAJ090-002349,2025-01-16,T3,P01,8,8.86,0.15,completada
CAJ090-002350,2025-01-16,T1,P06,2,28.58,0.05,anulada
CAJ090-002351,2025-01-16,T2,P02,1,13.36,0,completada
CAJ090-002352,2025-01-16,T3,P05,7,24.29,0.2,completada
CAJ090-002353,2025-01-17,T1,P12,4,53.96,0,completada
CAJ090-002354,2025-01-17,T2,P03,2,16.21,0.05,completada
CAJ090-002355,2025-01-17,T3,P01,4,8.32,0.05,completada
CAJ090-002356,2025-01-17,T1,P10,5,44.75,0.1,completada
CAJ090-002357,2025-01-17,T2,P09,2,40.17,0.05,completada
CAJ090-002358,2025-01-17,T3,P03,2,16.26,0,completada
CAJ090-002359,2025-01-18,T1,P09,9,40.47,0.1,completada
CAJ090-002360,2025-01-18,T2,P05,4,25.71,0.1,completada
CAJ090-002361,2025-01-18,T3,P01,1,9.24,0.05,completada
CAJ090-002362,2025-01-18,T1,P03,3,17.18,0.05,completada
CAJ090-002363,2025-01-18,T2,P12,4,53.59,0.05,completada
CAJ090-002364,2025-01-18,T3,P07,8,33.34,0.2,completada
CAJ090-002365,2025-01-19,T1,P08,4,36.35,0.05,completada
CAJ090-002366,2025-01-19,T2,P05,9,25.01,0.1,completada
CAJ090-002367,2025-01-19,T3,P12,2,53.93,0.05,completada
CAJ090-002368,2025-01-19,T1,P11,2,48.2,0.05,completada
CAJ090-002369,2025-01-19,T2,P04,9,20.97,0.1,completada
CAJ090-002370,2025-01-19,T3,P08,1,36.57,0.05,completada
CAJ090-002371,2025-01-19,T1,P02,3,13.83,0.05,completada
CAJ090-002372,2025-01-20,T2,P09,4,41.37,0,completada
CAJ090-002373,2025-01-20,T3,P06,6,28.67,0.2,completada
CAJ090-002374,2025-01-20,T1,P07,1,33.37,0.05,completada
CAJ090-002375,2025-01-20,T2,P08,3,37.58,0.05,completada
CAJ090-002376,2025-01-20,T3,P09,7,40.99,0.2,completada
CAJ090-002377,2025-01-20,T1,P01,4,8.26,0,completada
CAJ090-002378,2025-01-21,T2,P10,8,45.92,0.1,completada
CAJ090-002379,2025-01-21,T3,P12,3,52.1,0.1,completada
CAJ090-002380,2025-01-21,T1,P03,5,16.56,0.2,completada
CAJ090-002381,2025-01-21,T2,P05,2,24.46,0,completada
CAJ090-002382,2025-01-21,T3,P11,7,48.14,0.15,completada
CAJ090-002383,2025-01-21,T1,P12,9,52.77,0.2,completada
CAJ090-002384,2025-01-22,T2,P04,7,21.76,0.1,completada
CAJ090-002385,2025-01-22,T3,P11,8,48.73,0.15,completada
CAJ090-002386,2025-01-22,T1,P10,3,45.3,0.1,completada
CAJ090-002387,2025-01-22,T2,P02,3,12.45,0.1,anulada
CAJ090-002388,2025-01-22,T3,P01,5,8.34,0.15,completada
CAJ090-002389,2025-01-22,T1,P11,1,48.39,0.1,completada
CAJ090-002390,2025-01-23,T2,P04,4,21.04,0.1,completada
CAJ090-002391,2025-01-23,T3,P06,3,29.07,0,completada
CAJ090-002392,2025-01-23,T1,P04,2,20.21,0.1,completada
CAJ090-002393,2025-01-23,T2,P11,4,49.42,0.05,anulada
CAJ090-002394,2025-01-23,T3,P02,2,13.68,0.05,completada
CAJ090-002395,2025-01-23,T1,P09,8,40.3,0.15,completada
CAJ090-002396,2025-01-24,T2,P07,3,32.6,0,anulada
CAJ090-002397,2025-01-24,T3,P04,2,20.36,0.05,completada
CAJ090-002398,2025-01-24,T1,P11,2,49.23,0.05,completada
CAJ090-002399,2025-01-24,T2,P03,2,17.77,0.1,completada
CAJ090-002400,2025-01-24,T3,P02,7,13.36,0.15,completada
CAJ090-002401,2025-01-24,T1,P12,1,52.61,0.1,completada
CAJ090-002402,2025-01-25,T2,P09,8,41.35,0.2,completada
CAJ090-002403,2025-01-25,T3,P08,3,36.66,0.05,completada
CAJ090-002404,2025-01-25,T1,P10,8,45.3,0.2,completada
CAJ090-002405,2025-01-25,T2,P07,3,33.16,0.1,completada
CAJ090-002406,2025-01-25,T3,P03,5,17.59,0.15,completada
CAJ090-002407,2025-01-25,T1,P06,8,29.25,0.1,completada
CAJ090-002408,2025-01-26,T2,P06,8,,0.15,completada
CAJ090-002409,2025-01-26,T3,P12,6,53.6,0.1,completada
CAJ090-002410,2025-01-26,T1,P05,4,25.2,0.1,completada
CAJ090-002411,2025-01-26,T2,P07,8,32.3,0.1,completada
CAJ090-002412,2025-01-26,T3,P09,5,40.38,0.1,completada
CAJ090-002413,2025-01-26,T1,P07,9,33.85,0.1,completada
CAJ090-002414,2025-01-26,T2,P03,4,16.23,0.1,anulada
CAJ090-002415,2025-01-27,T3,P03,7,16.79,0.2,completada
CAJ090-002416,2025-01-27,T1,P03,6,16.17,0.15,completada
CAJ090-002417,2025-01-27,T2,P02,1,13.03,0.1,completada
CAJ090-002418,2025-01-27,T3,P12,7,53.85,0.15,completada
CAJ090-002419,2025-01-27,T1,P08,4,37.87,0,anulada
CAJ090-002420,2025-01-27,T2,P05,4,25.47,0.05,completada
CAJ090-002421,2025-01-28,T3,P10,4,45.65,0.1,completada
CAJ090-002422,2025-01-28,T1,P10,8,44.29,0.1,completada
CAJ090-002423,2025-01-28,T2,P09,1,40.82,0.1,completada
CAJ090-002424,2025-01-28,T3,P04,5,20.38,0.1,anulada
CAJ090-002425,2025-01-28,T1,P02,8,12.85,0.2,completada
CAJ090-002426,2025-01-28, T2 ,P08,3,37.75,0,completada
CAJ090-002427,2025-01-29,T3,P06,8,28.38,0.15,completada
CAJ090-002428,2025-01-29,T1,P12,8,53.68,0.2,completada
CAJ090-002429,2025-01-29,T2,P02,7,12.33,0.2,completada
CAJ090-002430,2025-01-29,T3,P10,7,44.21,0.1,completada
CAJ090-002431,2025-01-29,T1,P02,1,13.06,0.05,completada
CAJ090-002432,2025-01-29,T2,P02,2,12.43,0.1,completada
CAJ090-002433,2025-01-30,T3,P12,4,53.37,0.05,completada
CAJ090-002434,2025-01-30,T1,P08,5,36.84,0.2,completada
CAJ090-002435,2025-01-30,T2,P11,7,49.64,0.2,completada
CAJ090-002436,2025-01-30,T3,P01,7,9.34,0.1,completada
CAJ090-002437,2025-01-30,T1,P11,1,49.42,0,completada
CAJ090-002438,2025-01-30,T2,P07,8,33.39,0.15,completada
CAJ090-002439,2025-01-31,T3,P04,1,20.28,0.05,completada
CAJ090-002440,2025-01-31,T1,P06,5,29.94,0.15,completada
CAJ090-002441,2025-01-31,T2,P03,2,16.45,0.05,completada
CAJ090-002442,2025-01-31,T3,P03,6,16.7,0.1,completada
CAJ090-002443,2025-01-31,T1,P06,9,29.96,0.15,completada
CAJ090-002444,2025-01-31,T2,P05,2,25.74,0,completada
CAJ090-002445,2025-02-01,T3,P07,6,32.92,0.15,completada
CAJ090-002446,2025-02-01,T1,P09,7,41.68,0.1,completada
CAJ090-002447,2025-02-01,T2,P03,8,16.76,0.2,anulada
CAJ090-002448,2025-02-01,T3,P01,6,9.9,0.1,completada
CAJ090-002449,2025-02-01,T1,P05,7,25.5,0.1,completada
CAJ090-002450,2025-02-01,T2,P05,4,24.02,0.05,completada
CAJ090-002451,2025-02-01,T3,P08,3,37.17,0.05,completada
CAJ090-002452,2025-02-02,T1,P11,6,48.08,0.15,completada
CAJ090-002453,2025-02-02,T2,P07,8,32.17,0.15,completada
CAJ090-002454,2025-02-02,T3,P05,3,25.74,0.1,completada
CAJ090-002455,2025-02-02,T1,P06,4,29.06,0,completada
CAJ090-002456,2025-02-02,T2,P01,2,9.76,0.1,completada
CAJ090-002457,2025-02-02,T3,P08,1,37.31,0.1,completada
CAJ090-002458,2025-02-03,T1,P05,4,25.25,0.1,completada
CAJ090-002459,2025-02-03,T2,P07,5,33.67,0.1,completada
CAJ090-002460,2025-02-03,T3,P01,4,9.17,0.05,completada
CAJ090-002461,2025-02-03,T1,P11,2,48.73,0,completada
CAJ090-002462,2025-02-03,T2,P04,2,21.52,0.1,completada
CAJ090-002463,2025-02-03,T3,P09,6,41.93,0.2,completada
CAJ090-002464,2025-02-04,T1,P10,8,45.2,0.1,completada
CAJ090-002465,2025-02-04,T2,P10,4,45.45,0.05,completada
CAJ090-002466,2025-02-04,T3,P12,9,53.6,0.2,completada
CAJ090-002467,2025-02-04,T1,P04,3,21.48,0.1,completada
CAJ090-002468,2025-02-04,T2,P11,2,48.98,0.1,completada
CAJ090-002469,2025-02-04,T3,P05,4,24.81,0,completada
CAJ090-002470,2025-02-05,T1,P09,9,40.5,0.15,completada
CAJ090-002471,2025-02-05,T2,P04,1,20.75,0.05,completada
CAJ090-002472,2025-02-05,T3,P03,3,17.22,0.05,completada
CAJ090-002473,2025-02-05,T1,P06,5,29.85,0.2,completada
CAJ090-002474,2025-02-05,T2,P08,1,37.32,0.1,completada
CAJ090-002475,2025-02-05,T3,P08,4,37.53,0.05,completada
CAJ090-002476,2025-02-06,T1,P03,9,16.12,0.2,completada
CAJ090-002477,2025-02-06,T2,P11,6,49.33,0.15,completada
CAJ090-002478,2025-02-06,T3,P12,4,52.86,0,completada
CAJ090-002479,2025-02-06,T1,P07,2,32.62,0.05,completada
CAJ090-002480,2025-02-06,T2,P07,9,32.9,0.2,completada
CAJ090-002481,2025-02-06,T3,P09,8,41.03,0.1,completada
CAJ090-002482,2025-02-07,T1,P09,1,41.68,0.1,completada
CAJ090-002483,2025-02-07,T2,P04,5,20.15,0.15,completada
CAJ090-002484,2025-02-07,T3,P07,6,32.66,0.2,completada
CAJ090-002485,2025-02-07,T1,P12,8,52.68,0.2,completada
CAJ090-002486,2025-02-07,T2,P04,1,20.65,0.05,completada
CAJ090-002487,2025-02-07,T3,P01,1,8.78,0,completada
CAJ090-002488,2025-02-07,T1,P03,4,17.19,0.1,completada
CAJ090-002489,2025-02-08,T2,P02,7,12.44,0.15,completada
CAJ090-002490,2025-02-08,T3,P12,1,53.59,0.1,completada
CAJ090-002491,2025-02-08,T1,P09,4,,0.1,completada
CAJ090-002492,2025-02-08,T2,P08,1,36.24,0.1,completada
CAJ090-002493,2025-02-08,T3,P12,4,52.6,0.05,completada
CAJ090-002494,2025-02-08,T1,P04,4,20.73,0,completada
CAJ090-002495,2025-02-09,T2,P09,4,41.67,0.05,completada
CAJ090-002496,2025-02-09,T3,P07,2,32.31,0,completada
CAJ090-002497,2025-02-09,T1,P12,1,52.54,0.05,completada
CAJ090-002498,2025-02-09,T2,P11,2,48.53,0,completada
CAJ090-002499,2025-02-09,T3,P03,5,17.72,0.2,completada
CAJ090-002500,2025-02-09,T1,P04,3,21.21,0,completada
CAJ090-002501,2025-02-10,T2,P10,1,45.8,0.05,completada
CAJ090-002502,2025-02-10,T3,P05,2,24.96,0.05,completada
CAJ090-002503,2025-02-10,T1,P10,8,45.44,0.2,completada
CAJ090-002504,2025-02-10,T2,P02,3,13.2,0.1,completada
CAJ090-002505,2025-02-10,T3,P08,4,37.95,0.1,completada
CAJ090-002506,2025-02-10,T1,P01,7,8.72,0.15,completada
CAJ090-002507,2025-02-11,T2,P06,2,29.53,0,anulada
CAJ090-002508,2025-02-11,T3,P12,8,52.71,0.2,completada
CAJ090-002509,2025-02-11,T1,P12,9,52.93,0.1,completada
CAJ090-002510,2025-02-11,T2,P04,3,21.7,0.05,completada
CAJ090-002511,2025-02-11,T3,P05,4,24.95,0,completada
CAJ090-002512,2025-02-11,T1,P01,2,9.01,0.1,completada
CAJ090-002513,2025-02-12,T2,P02,8,12.35,0.15,completada
CAJ090-002514,2025-02-12,T3,P07,6,32.02,0.2,completada
CAJ090-002515,2025-02-12,T1,P12,8,53.18,0.1,completada
CAJ090-002516,2025-02-12,T2,P05,5,25.74,0.2,completada
CAJ090-002517,2025-02-12,T3,P03,8,16.05,0.15,anulada
CAJ090-002518,2025-02-12,T1,P04,3,20.41,0.1,completada
CAJ090-002519,2025-02-13,T2,P07,5,33.16,0.1,completada
CAJ090-002520,2025-02-13,T3,P02,3,12.24,0,completada
CAJ090-002521,2025-02-13,T1,P06,2,29.43,0.05,anulada
CAJ090-002522,2025-02-13,T2,P12,5,52.04,0.1,completada
CAJ090-002523,2025-02-13, T3 ,P09,3,40.52,0.05,completada
CAJ090-002524,2025-02-13,T1,P02,4,12.34,0.1,completada
CAJ090-002525,2025-02-14,T2,P04,5,20.65,0.15,completada
CAJ090-002526,2025-02-14,T3,P06,2,28.92,0,completada
CAJ090-002527,2025-02-14,T1,P12,1,52.15,0.05,completada
CAJ090-002528,2025-02-14,T2,P08,2,36.09,0,completada
CAJ090-002529,2025-02-14,T3,P08,4,37.9,0.05,completada
CAJ090-002530,2025-02-14,T1,P07,4,33.21,0.05,anulada
CAJ090-002531,2025-02-14,T2,P12,3,53.94,0.1,completada
CAJ090-002532,2025-02-15,T3,P01,3,8.69,0.05,completada
CAJ090-002533,2025-02-15,T1,P05,8,"25,52",0.1,completada
CAJ090-002534,2025-02-15,T2,P12,5,53.63,0.1,completada
CAJ090-002535,2025-02-15,T3,P07,9,32.42,0.2,completada
CAJ090-002536,2025-02-15,T1,P11,5,49.39,0.15,completada
CAJ090-002537,2025-02-15,T2,P05,1,25.95,0.05,completada
CAJ090-002538,2025-02-16,T3,P01,7,9.31,0.15,completada
CAJ090-002539,2025-02-16,T1,P10,5,45.75,0.2,completada
CAJ090-002540,2025-02-16,T2,P02,6,13.83,0.1,completada
CAJ090-002541,2025-02-16,T3,P01,3,8.34,0.1,completada
CAJ090-002542,2025-02-16,T1,P10,7,45.48,0.2,completada
CAJ090-002543,2025-02-16,T2,P12,6,52.32,0.1,completada
CAJ090-002544,2025-02-17,T3,P06,1,29.49,0.1,completada
CAJ090-002545,2025-02-17,T1,P06,5,29.49,0.15,completada
CAJ090-002546,2025-02-17,T2,P03,2,16.88,0.1,completada
CAJ090-002547,2025-02-17,T3,P12,2,52.38,0.1,completada
CAJ090-002548,2025-02-17,T1,P08,2,36.32,0.1,completada
CAJ090-002549,2025-02-17,T2,P08,5,36.6,0.15,completada
CAJ090-002550,2025-02-18,T3,P10,9,44.34,0.1,completada
CAJ090-002551,2025-02-18,T1,P07,5,33.48,0.2,completada
CAJ090-002552,2025-02-18,T2,P04,3,21.95,0.05,completada
CAJ090-002553,2025-02-18,T3,P04,6,21.22,0.1,completada
CAJ090-002554,2025-02-18,T1,P07,5,32.93,0.1,completada
CAJ090-002555,2025-02-18,T2,P01,7,8.96,0.2,completada
CAJ090-002556,2025-02-19,T3,P04,4,20.06,0,completada
CAJ090-002557,2025-02-19,T1,P08,3,36.64,0.05,completada
CAJ090-002558,2025-02-19,T2,P02,4,12.17,0.05,completada
CAJ090-002559,2025-02-19,T3,P09,9,41.82,0.2,completada
CAJ090-002560,2025-02-19,T1,P02,6,13.0,0.2,completada
CAJ090-002561,2025-02-19,T2,P06,1,29.29,0.05,anulada
CAJ090-002562,2025-02-20,T3,P09,6,41.66,0.1,completada
CAJ090-002563,2025-02-20,T1,P11,7,48.05,0.2,completada
CAJ090-002564,2025-02-20,T2,P01,9,9.53,0.2,completada
CAJ090-002565,2025-02-20,T3,P01,5,8.38,0.15,completada
CAJ090-002566,2025-02-20,T1,P06,4,28.71,0.1,completada
CAJ090-002567,2025-02-20,T2,P06,8,29.76,0.1,completada
CAJ090-002568,2025-02-20,T3,P11,7,49.13,0.2,completada
CAJ090-002569,2025-02-21,T1,P11,6,49.21,0.2,completada
CAJ090-002570,2025-02-21,T2,P09,3,40.24,0.1,completada
CAJ090-002571,2025-02-21,T3,P02,7,13.28,0.15,completada
CAJ090-002572,2025-02-21,T1,P08,2,36.08,0.1,completada
CAJ090-002573,2025-02-21,T2,P01,9,9.9,0.1,completada
CAJ090-002574,2025-02-21,T3,P12,6,,0.1,completada
CAJ090-002575,2025-02-22,T1,P09,4,40.48,0.1,completada
CAJ090-002576,2025-02-22,T2,P12,1,52.25,0.05,completada
CAJ090-002577,2025-02-22,T3,P01,4,8.81,0.1,completada
CAJ090-002578,2025-02-22,T1,P08,4,36.64,0,completada
CAJ090-002579,2025-02-22,T2,P11,7,49.53,0.1,completada
CAJ090-002580,2025-02-22,T3,P01,2,8.68,0,completada
CAJ090-002581,2025-02-23,T1,P10,8,44.12,0.2,completada
CAJ090-002582,2025-02-23,T2,P07,2,33.68,0,completada
CAJ090-002583,2025-02-23,T3,P01,6,8.32,0.15,completada
CAJ090-002584,2025-02-23,T1,P07,7,33.15,0.2,completada
CAJ090-002585,2025-02-23,T2,P04,3,21.81,0.1,completada
CAJ090-002586,2025-02-23,T3,P03,3,17.62,0.05,completada
CAJ090-002587,2025-02-24,T1,P08,7,37.42,0.1,completada
CAJ090-002588,2025-02-24,T2,P11,3,48.48,0.05,completada
CAJ090-002589,2025-02-24,T3,P02,4,12.92,0.05,completada
CAJ090-002590,2025-02-24,T1,P09,6,41.01,0.2,anulada
CAJ090-002591,2025-02-24,T2,P08,5,36.01,0.1,completada
CAJ090-002592,2025-02-24,T3,P10,8,44.87,0.15,completada
CAJ090-002593,2025-02-25,T1,P03,1,17.33,0.05,anulada
CAJ090-002594,2025-02-25,T2,P03,2,17.85,0,completada
CAJ090-002595,2025-02-25,T3,P01,2,8.39,0.1,completada
CAJ090-002596,2025-02-25,T1,P12,3,53.54,0.05,completada
CAJ090-002597,2025-02-25,T2,P02,5,13.96,0.15,completada
CAJ090-002598,2025-02-25,T3,P12,5,52.67,0.2,completada
CAJ090-002599,2025-02-26,T1,P11,8,48.74,0.15,completada
CAJ090-002600,2025-02-26,T2,P08,2,37.68,0,completada
CAJ090-002601,2025-02-26,T3,P08,3,37.23,0,completada
CAJ090-002602,2025-02-26,T1,P07,2,32.6,0,completada
CAJ090-002603,2025-02-26,T2,P06,4,29.75,0.05,completada
CAJ090-002604,2025-02-26,T3,P11,5,49.78,0.15,anulada
CAJ090-002605,2025-02-27,T1,P05,6,24.81,0.1,completada
CAJ090-002606,2025-02-27,T2,P08,2,36.39,0.1,completada
CAJ090-002607,2025-02-27,T3,P06,9,28.3,0.1,completada
CAJ090-002608,2025-02-27,T1,P02,8,13.05,0.2,completada
CAJ090-002609,2025-02-27,T2,P09,6,41.58,0.1,completada
CAJ090-002610,2025-02-27,T3,P07,2,33.49,0.1,completada
CAJ090-002611,2025-02-27,T1,P02,9,12.05,0.15,completada
CAJ090-002612,2025-02-28,T2,P02,6,13.32,0.15,completada
CAJ090-002613,2025-02-28,T3,P12,2,52.83,0.1,completada
CAJ090-002614,2025-02-28,T1,P12,5,52.58,0.1,completada
CAJ090-002615,2025-02-28,T2,P08,8,36.68,0.2,completada
CAJ090-002616,2025-02-28,T3,P06,6,29.02,0.2,completada
CAJ090-002617,2025-02-28,T1,P08,2,36.2,0.05,completada
CAJ090-002618,2025-03-01,T2,P01,2,8.69,0,completada
CAJ090-002619,2025-03-01,T3,P07,1,33.81,0.05,completada
CAJ090-002620,2025-03-01, T1 ,P01,5,9.61,0.2,completada
CAJ090-002621,2025-03-01,T2,P05,1,24.34,0,anulada
CAJ090-002622,2025-03-01,T3,P08,8,36.99,0.2,completada
CAJ090-002623,2025-03-01,T1,P06,5,28.18,0.1,completada
CAJ090-002624,2025-03-02,T2,P02,3,12.43,0.1,completada
CAJ090-002625,2025-03-02,T3,P03,6,16.69,0.2,completada
CAJ090-002626,2025-03-02,T1,P12,8,53.86,0.1,anulada
CAJ090-002627,2025-03-02,T2,P11,2,48.01,0,completada
CAJ090-002628,2025-03-02,T3,P02,9,12.25,0.2,completada
CAJ090-002629,2025-03-02,T1,P02,5,12.14,0.1,completada
CAJ090-002630,2025-03-03,T2,P08,2,37.88,0.05,completada
CAJ090-002631,2025-03-03,T3,P01,8,9.32,0.2,completada
CAJ090-002632,2025-03-03,T1,P09,6,41.86,0.15,completada
CAJ090-002633,2025-03-03,T2,P11,9,49.1,0.2,completada
CAJ090-002634,2025-03-03,T3,P04,8,21.24,0.2,completada
CAJ090-002635,2025-03-03,T1,P06,9,28.32,0.1,completada
CAJ090-002636,2025-03-04,T2,P06,5,28.53,0.2,completada
CAJ090-002637,2025-03-04,T3,P07,2,33.99,0.05,completada
CAJ090-002638,2025-03-04,T1,P03,8,16.46,0.2,completada
CAJ090-002639,2025-03-04,T2,P07,8,32.16,0.2,completada
CAJ090-002640,2025-03-04,T3,P08,5,37.84,0.2,completada
CAJ090-002641,2025-03-04,T1,P06,7,28.25,0.2,completada
CAJ090-002642,2025-03-05,T2,P12,1,52.57,0.05,completada
