registro_id,fecha,cliente,plan,zona,antiguedad_meses,consumo_gb,incidencias,baja_30d,motivo_baja
TEL073-000769,2024-07-05,C0049,esencial,centro,92,14.93,2,0,
TEL073-000770,2024-07-05,C0050,plus,norte,40,33.96,0,0,
TEL073-000771,2024-07-05,C0051,total,centro,75,40.55,3,0,
TEL073-000772,2024-07-05,C0052,esencial,norte,91,20.81,1,0,
TEL073-000773,2024-07-05,C0053,plus,centro,53,28.99,0,0,
TEL073-000774,2024-07-05,C0054,total,sur,54,57.85,2,0,
TEL073-000775,2024-07-05,C0055,esencial,norte,38,9.2,1,0,
TEL073-000776,2024-07-05,C0056,plus,centro,70,34.83,0,0,
TEL073-000777,2024-07-05,C0057, TOTAL ,sur,40,39.24,0,0,
TEL073-000778,2024-07-05,C0058,esencial,centro,60,8.47,1,0,
TEL073-000779,2024-07-05,C0059,plus,centro,91,38.28,0,0,
TEL073-000780,2024-07-05,C0060,total,norte,63,58.16,0,0,
TEL073-000781,2024-07-05,C0061,esencial,centro,16,3.94,2,0,
TEL073-000782,2024-07-05,C0062,plus,centro,38,24.65,0,0,
TEL073-000783,2024-07-05,C0063,total,centro,9,46.25,2,0,
TEL073-000784,2024-07-05,C0064,esencial,centro,88,11.4,0,0,
TEL073-000785,2024-07-05,C0065,plus,centro,12,16.89,0,0,
TEL073-000786,2024-07-05,C0066,total,sur,48,43.36,0,0,
TEL073-000787,2024-07-05,C0067,esencial,sur,70,19.2,0,0,
TEL073-000788,2024-07-05,C0068,plus,norte,32,13.62,0,0,
TEL073-000789,2024-07-05,C0069,total,sur,54,43.23,1,0,
TEL073-000790,2024-07-05,C0070,esencial,centro,8,15.06,0,0,
TEL073-000791,2024-07-05,C0071,plus,centro,74,34.97,2,0,
TEL073-000792,2024-07-05,C0072,total,norte,33,57.02,0,0,
TEL073-000793,2024-07-05,C0073,esencial,sur,27,14.41,0,0,
TEL073-000794,2024-07-05,C0074,plus,centro,48,14.94,0,0,
TEL073-000795,2024-07-05,C0075,total,sur,58,50.78,3,0,
TEL073-000796,2024-07-05,C0076,esencial,centro,51,5.06,0,0,
TEL073-000797,2024-07-05,C0077,plus,sur,33,14.97,1,1,mudanza
TEL073-000798,2024-07-05,C0078,total,centro,75,31.58,0,0,
TEL073-000799,2024-07-05,C0079,esencial,sur,83,19.76,0,0,
TEL073-000800,2024-07-05,C0080,plus,sur,78,24.68,2,0,
TEL073-000801,2024-07-05,C0081,total,norte,25,55.37,1,0,
TEL073-000802,2024-07-05,C0082,esencial,centro,32,21.98,2,0,
TEL073-000803,2024-07-05,C0083,plus,centro,36,34.21,0,0,
TEL073-000804,2024-07-05,C0084,total,norte,24,36.33,0,0,
TEL073-000805,2024-07-05,C0085,esencial,centro,43,26.04,0,0,
TEL073-000806,2024-07-05,C0086,plus,norte,71,41.15,1,0,
TEL073-000807,2024-07-05,C0087,total,centro,52,39.81,0,0,
TEL073-000808,2024-07-05,C0088,esencial,norte,16,20.36,1,0,
TEL073-000809,2024-07-05,C0089,plus,sur,37,27.39,0,0,
TEL073-000810,2024-07-05,C0090,total,sur,38,54.28,3,0,
TEL073-000811,2024-07-05,C0091,esencial,norte,58,6.59,0,0,
TEL073-000812,2024-07-05,C0092,plus,sur,34,29.5,0,1,precio
TEL073-000813,2024-07-05,C0093,total,centro,59,50.77,0,0,
TEL073-000814,2024-07-05,C0094,esencial,norte,40,10.32,2,1,mudanza
TEL073-000815,2024-07-05,C0095,plus,norte,81,22.27,0,0,
TEL073-000816,2024-07-05,C0096,total,sur,73,38.9,0,0,
TEL073-000817,2024-07-05,C0097,esencial,norte,26,0.89,1,0,
TEL073-000818,2024-07-05,C0098,plus,centro,26,22.58,0,0,
TEL073-000819,2024-07-05,C0099,total,sur,81,41.56,1,0,
TEL073-000820,2024-07-05,C0100,esencial,norte,10,10.84,3,0,
TEL073-000821,2024-07-05,C0101,plus,sur,25,27.57,2,0,
TEL073-000822,2024-07-05,C0102,total,centro,74,46.92,0,0,
TEL073-000823,2024-07-05,C0103,esencial,sur,46,23.91,1,0,
TEL073-000824,2024-07-05,C0104,plus,centro,16,35.86,1,0,
TEL073-000825,2024-07-05,C0105,total,norte,21,47.2,3,0,
TEL073-000826,2024-07-05,C0106,esencial,centro,59,5.25,1,1,mudanza
TEL073-000827,2024-07-05,C0107,plus,centro,11,41.84,0,0,
TEL073-000828,2024-07-05,C0108,total,centro,7,62.06,2,0,
TEL073-000829,2024-07-05,C0109,esencial,sur,71,18.29,0,0,
TEL073-000830,2024-07-05,C0110,plus,centro,89,22.17,3,0,
TEL073-000831,2024-07-05,C0111,total,norte,29,,0,0,
TEL073-000832,2024-07-05,C0112,esencial,norte,28,8.62,0,0,
TEL073-000833,2024-07-05,C0113,plus,sur,37,58.29,0,0,
TEL073-000834,2024-07-05,C0114,total,norte,26,39.63,1,0,
TEL073-000835,2024-07-05,C0115,esencial,centro,28,16.09,0,0,
TEL073-000836,2024-07-05,C0116,plus,centro,18,39.0,0,0,
TEL073-000837,2024-07-05,C0117,total,sur,66,55.92,2,0,
TEL073-000838,2024-07-05,C0118,esencial,norte,20,15.28,0,0,
TEL073-000839,2024-07-05,C0119,plus,sur,52,49.71,0,0,
TEL073-000840,2024-07-05,C0120,total,norte,90,41.44,0,0,
TEL073-000841,2024-08-05,C0001,esencial,norte,14,9.1,0,0,
TEL073-000842,2024-08-05,C0002,plus,norte,15,41.12,0,0,
TEL073-000843,2024-08-05,C0003,total,sur,38,45.15,2,0,
TEL073-000844,2024-08-05,C0004,esencial,norte,87,11.6,1,1,precio
TEL073-000845,2024-08-05,C0005,plus,sur,24,"29,48",1,0,
TEL073-000846,2024-08-05,C0006,total,norte,9,35.56,0,0,
TEL073-000847,2024-08-05,C0007,esencial,centro,82,13.92,1,0,
TEL073-000848,2024-08-05,C0008,plus,norte,77,37.24,0,0,
TEL073-000849,2024-08-05,C0009,total,sur,50,47.59,0,0,
TEL073-000850,2024-08-05,C0010,esencial,sur,94,8.67,0,0,
TEL073-000851,2024-08-05,C0011,plus,norte,96,24.46,2,0,
TEL073-000852,2024-08-05,C0012,total,sur,19,49.4,0,0,
TEL073-000853,2024-08-05,C0013,esencial,norte,12,22.77,0,0,
TEL073-000854,2024-08-05,C0014,plus,centro,77,22.83,2,0,
TEL073-000855,2024-08-05,C0015,total,centro,97,49.48,0,0,
TEL073-000856,2024-08-05,C0016,esencial,sur,58,14.3,1,0,
TEL073-000857,2024-08-05,C0017,plus,sur,67,22.79,0,0,
TEL073-000858,2024-08-05,C0018,total,sur,21,47.04,0,0,
TEL073-000859,2024-08-05,C0019,esencial,norte,42,13.17,0,0,
TEL073-000860,2024-08-05,C0020,plus,sur,80,27.53,2,0,
TEL073-000861,2024-08-05,C0021,total,sur,20,41.82,1,0,
TEL073-000862,2024-08-05,C0022,esencial,centro,97,20.88,2,0,
TEL073-000863,2024-08-05,C0023,plus,centro,57,32.54,4,0,
TEL073-000864,2024-08-05,C0024,total,sur,96,43.37,0,0,
TEL073-000865,2024-08-05,C0025,esencial,centro,36,22.13,0,0,
TEL073-000866,2024-08-05,C0026,plus,sur,63,36.79,1,0,
TEL073-000867,2024-08-05,C0027,total,centro,20,54.87,0,0,
TEL073-000868,2024-08-05,C0028,esencial,norte,57,32.56,0,1,precio
TEL073-000869,2024-08-05,C0029,plus,centro,44,39.0,1,0,
TEL073-000870,2024-08-05,C0030,total,norte,49,35.24,2,0,
TEL073-000871,2024-08-05,C0031,esencial,centro,17,18.68,0,0,
TEL073-000872,2024-08-05,C0032,plus,norte,39,30.26,0,0,
TEL073-000873,2024-08-05,C0033,total,sur,96,60.53,0,0,
TEL073-000874,2024-08-05,C0034, ESENCIAL ,norte,76,1.47,0,0,
TEL073-000875,2024-08-05,C0035,plus,sur,88,18.97,2,0,
TEL073-000876,2024-08-05,C0036,total,norte,58,56.76,1,0,
TEL073-000877,2024-08-05,C0037,esencial,norte,40,16.18,0,0,
TEL073-000878,2024-08-05,C0038,plus,centro,44,32.58,0,0,
TEL073-000879,2024-08-05,C0039,total,norte,88,39.06,0,0,
TEL073-000880,2024-08-05,C0040,esencial,norte,81,3.64,0,0,
TEL073-000881,2024-08-05,C0041,plus,norte,80,16.28,0,0,
TEL073-000882,2024-08-05,C0042,total,norte,29,52.43,2,0,
TEL073-000883,2024-08-05,C0043,esencial,centro,14,10.07,0,0,
TEL073-000884,2024-08-05,C0044,plus,centro,97,36.76,4,0,
TEL073-000885,2024-08-05,C0045,total,norte,59,49.26,1,0,
TEL073-000886,2024-08-05,C0046,esencial,norte,20,0,0,0,
TEL073-000887,2024-08-05,C0047,plus,centro,69,18.15,2,0,
TEL073-000888,2024-08-05,C0048,total,sur,69,44.79,0,0,
TEL073-000889,2024-08-05,C0049,esencial,centro,93,0.57,0,0,
TEL073-000890,2024-08-05,C0050,plus,norte,41,29.37,1,0,
TEL073-000891,2024-08-05,C0051,total,centro,76,58.54,0,0,
TEL073-000892,2024-08-05,C0052,esencial,norte,92,12.1,0,0,
TEL073-000893,2024-08-05,C0053,plus,centro,54,43.36,1,0,
TEL073-000894,2024-08-05,C0054,total,sur,55,46.59,1,1,mudanza
TEL073-000895,2024-08-05,C0055,esencial,norte,39,9.11,0,0,
TEL073-000896,2024-08-05,C0056,plus,centro,71,29.21,0,0,
TEL073-000897,2024-08-05,C0057,total,sur,41,46.22,1,0,
TEL073-000898,2024-08-05,C0058,esencial,centro,61,13.38,0,0,
TEL073-000899,2024-08-05,C0059,plus,centro,92,15.1,2,0,
TEL073-000900,2024-08-05,C0060,total,norte,64,39.38,1,0,
TEL073-000901,2024-08-05,C0061,esencial,centro,17,11.65,3,0,
TEL073-000902,2024-08-05,C0062,plus,centro,39,40.02,1,0,
TEL073-000903,2024-08-05,C0063,total,centro,10,50.54,2,0,
TEL073-000904,2024-08-05,C0064,esencial,centro,89,2.14,0,0,
TEL073-000905,2024-08-05,C0065,plus,centro,13,41.16,0,0,
TEL073-000906,2024-08-05,C0066,total,sur,49,42.65,0,0,
TEL073-000907,2024-08-05,C0067,esencial,sur,71,18.67,0,0,
TEL073-000908,2024-08-05,C0068,plus,norte,33,36.27,0,0,
TEL073-000909,2024-08-05,C0069,total,sur,55,48.21,0,0,
TEL073-000910,2024-08-05,C0070,esencial,centro,9,4.15,2,0,
TEL073-000911,2024-08-05,C0071,plus,centro,75,30.61,1,0,
TEL073-000912,2024-08-05,C0072,total,norte,34,27.15,0,0,
TEL073-000913,2024-08-05,C0073,esencial,sur,28,10.5,1,0,
TEL073-000914,2024-08-05,C0074,plus,centro,49,,0,0,
TEL073-000915,2024-08-05,C0075,total,sur,59,42.75,0,0,
TEL073-000916,2024-08-05,C0076,esencial,centro,52,5.42,2,0,
TEL073-000917,2024-08-05,C0077,plus,sur,34,33.75,0,0,
TEL073-000918,2024-08-05,C0078,total,centro,76,39.87,1,0,
TEL073-000919,2024-08-05,C0079,esencial,sur,84,8.37,1,0,
TEL073-000920,2024-08-05,C0080,plus,sur,79,25.67,1,0,
TEL073-000921,2024-08-05,C0081,total,norte,26,60.02,3,0,
TEL073-000922,2024-08-05,C0082,esencial,centro,33,18.89,0,0,
TEL073-000923,2024-08-05,C0083,plus,centro,37,28.16,2,0,
TEL073-000924,2024-08-05,C0084,total,norte,25,24.53,0,0,
TEL073-000925,2024-08-05,C0085,esencial,centro,44,0,1,0,
TEL073-000926,2024-08-05,C0086,plus,norte,72,16.76,3,0,
TEL073-000927,2024-08-05,C0087,total,centro,53,50.5,2,0,
TEL073-000928,2024-08-05,C0088,esencial,norte,17,0.21,1,0,
TEL073-000929,2024-08-05,C0089,plus,sur,38,30.37,0,0,
TEL073-000930,2024-08-05,C0090,total,sur,39,38.92,3,0,
TEL073-000931,2024-08-05,C0091,esencial,norte,59,10.64,0,0,
TEL073-000932,2024-08-05,C0092,plus,sur,35,41.7,1,0,
TEL073-000933,2024-08-05,C0093,total,centro,60,44.89,1,0,
TEL073-000934,2024-08-05,C0094,esencial,norte,41,10.36,1,0,
TEL073-000935,2024-08-05,C0095,plus,norte,82,18.85,1,0,
TEL073-000936,2024-08-05,C0096,total,sur,74,63.89,3,0,
TEL073-000937,2024-08-05,C0097,esencial,norte,27,8.21,0,0,
TEL073-000938,2024-08-05,C0098,plus,centro,27,37.69,0,0,
TEL073-000939,2024-08-05,C0099,total,sur,82,38.06,0,0,
TEL073-000940,2024-08-05,C0100,esencial,norte,11,3.75,3,0,
TEL073-000941,2024-08-05,C0101,plus,sur,26,35.68,1,0,
TEL073-000942,2024-08-05,C0102,total,centro,75,46.61,2,0,
TEL073-000943,2024-08-05,C0103,esencial,sur,47,3.16,0,0,
TEL073-000944,2024-08-05,C0104,plus,centro,17,25.05,0,0,
TEL073-000945,2024-08-05,C0105,total,norte,22,47.55,1,0,
TEL073-000946,2024-08-05,C0106,esencial,centro,60,8.33,0,0,
TEL073-000947,2024-08-05,C0107,plus,centro,12,38.1,0,0,
TEL073-000948,2024-08-05,C0108,total,centro,8,42.62,0,0,
TEL073-000949,2024-08-05,C0109,esencial,sur,72,24.32,2,0,
TEL073-000950,2024-08-05,C0110,plus,centro,90,35.33,1,0,
TEL073-000951,2024-08-05,C0111,total,norte,30,31.08,0,0,
TEL073-000952,2024-08-05,C0112,esencial,norte,29,21.1,0,0,
TEL073-000953,2024-08-05,C0113,plus,sur,38,31.33,0,0,
TEL073-000954,2024-08-05,C0114,total,norte,27,58.19,3,0,
TEL073-000955,2024-08-05,C0115,esencial,centro,29,0,1,0,
TEL073-000956,2024-08-05,C0116,plus,centro,19,20.84,0,0,
TEL073-000957,2024-08-05,C0117,total,sur,67,49.24,3,0,
TEL073-000958,2024-08-05,C0118,esencial,norte,21,14.02,0,0,
TEL073-000959,2024-08-05,C0119,plus,sur,53,21.33,1,0,
TEL073-000960,2024-08-05,C0120,total,norte,91,44.07,0,0,
TEL073-000961,2024-09-05,C0001,esencial,norte,15,21.35,1,0,
TEL073-000962,2024-09-05,C0002,plus,norte,16,38.46,3,0,
TEL073-000963,2024-09-05,C0003,total,sur,39,37.13,0,0,
TEL073-000964,2024-09-05,C0004,esencial,norte,88,0,2,0,
TEL073-000965,2024-09-05,C0005,plus,sur,25,21.07,0,0,
TEL073-000966,2024-09-05,C0006,total,norte,10,36.04,0,0,
TEL073-000967,2024-09-05,C0007,esencial,centro,83,17.87,0,0,
TEL073-000968,2024-09-05,C0008,plus,norte,78,32.24,1,0,
TEL073-000969,2024-09-05,C0009,total,sur,51,57.53,0,0,
TEL073-000970,2024-09-05,C0010,esencial,sur,95,24.35,1,0,
TEL073-000971,2024-09-05,C0011, PLUS ,norte,97,44.92,0,0,
TEL073-000972,2024-09-05,C0012,total,sur,20,64.96,2,0,
TEL073-000973,2024-09-05,C0013,esencial,norte,13,14.09,0,0,
TEL073-000974,2024-09-05,C0014,plus,centro,78,18.32,0,0,
TEL073-000975,2024-09-05,C0015,total,centro,98,30.65,1,1,mudanza
TEL073-000976,2024-09-05,C0016,esencial,sur,59,5.77,2,0,
TEL073-000977,2024-09-05,C0017,plus,sur,68,28.95,0,0,
TEL073-000978,2024-09-05,C0018,total,sur,22,37.19,1,0,
TEL073-000979,2024-09-05,C0019,esencial,norte,43,15.35,0,0,
TEL073-000980,2024-09-05,C0020,plus,sur,81,40.73,1,0,
TEL073-000981,2024-09-05,C0021,total,sur,21,51.06,0,0,
TEL073-000982,2024-09-05,C0022,esencial,centro,98,12.09,0,0,
TEL073-000983,2024-09-05,C0023,plus,centro,58,27.75,0,0,
TEL073-000984,2024-09-05,C0024,total,sur,97,56.99,1,1,precio
TEL073-000985,2024-09-05,C0025,esencial,centro,37,19.78,2,0,
TEL073-000986,2024-09-05,C0026,plus,sur,64,33.94,0,0,
TEL073-000987,2024-09-05,C0027,total,centro,21,58.08,0,0,
TEL073-000988,2024-09-05,C0028,esencial,norte,58,14.56,1,0,
TEL073-000989,2024-09-05,C0029,plus,centro,45,21.44,1,0,
TEL073-000990,2024-09-05,C0030,total,norte,50,32.53,0,0,
TEL073-000991,2024-09-05,C0031,esencial,centro,18,4.16,0,0,
TEL073-000992,2024-09-05,C0032,plus,norte,40,18.73,0,0,
TEL073-000993,2024-09-05,C0033,total,sur,97,31.68,2,0,
TEL073-000994,2024-09-05,C0034,esencial,norte,77,23.69,0,0,
TEL073-000995,2024-09-05,C0035,plus,sur,89,28.29,0,0,
TEL073-000996,2024-09-05,C0036,total,norte,59,52.65,1,0,
TEL073-000997,2024-09-05,C0037,esencial,norte,41,,2,0,
TEL073-000998,2024-09-05,C0038,plus,centro,45,20.0,0,0,
TEL073-000999,2024-09-05,C0039,total,norte,89,69.94,0,0,
TEL073-001000,2024-09-05,C0040,esencial,norte,82,16.82,0,0,
TEL073-001001,2024-09-05,C0041,plus,norte,81,37.56,0,0,
TEL073-001002,2024-09-05,C0042,total,norte,30,39.81,0,0,
TEL073-001003,2024-09-05,C0043,esencial,centro,15,13.51,0,0,
TEL073-001004,2024-09-05,C0044,plus,centro,98,17.6,1,1,mudanza
TEL073-001005,2024-09-05,C0045,total,norte,60,37.22,0,0,
TEL073-001006,2024-09-05,C0046,esencial,norte,21,5.21,0,0,
TEL073-001007,2024-09-05,C0047,plus,centro,70,22.14,0,0,
TEL073-001008,2024-09-05,C0048,total,sur,70,54.14,0,0,
TEL073-001009,2024-09-05,C0049,esencial,centro,94,11.3,1,0,
TEL073-001010,2024-09-05,C0050,plus,norte,42,38.3,0,0,
TEL073-001011,2024-09-05,C0051,total,centro,77,38.38,0,0,
TEL073-001012,2024-09-05,C0052,esencial,norte,93,2.47,2,0,
TEL073-001013,2024-09-05,C0053,plus,centro,55,39.09,0,0,
TEL073-001014,2024-09-05,C0054,total,sur,56,54.59,0,0,
TEL073-001015,2024-09-05,C0055,esencial,norte,40,14.82,3,0,
TEL073-001016,2024-09-05,C0056,plus,centro,72,33.68,0,0,
TEL073-001017,2024-09-05,C0057,total,sur,42,52.88,0,0,
TEL073-001018,2024-09-05,C0058,esencial,centro,62,5.96,1,0,
TEL073-001019,2024-09-05,C0059,plus,centro,93,31.79,4,0,
TEL073-001020,2024-09-05,C0060,total,norte,65,43.17,0,0,
TEL073-001021,2024-09-05,C0061,esencial,centro,18,4.18,3,0,
TEL073-001022,2024-09-05,C0062,plus,centro,40,28.52,0,0,
TEL073-001023,2024-09-05,C0063,total,centro,11,45.76,1,0,
TEL073-001024,2024-09-05,C0064,esencial,centro,90,14.01,2,1,servicio
TEL073-001025,2024-09-05,C0065,plus,centro,14,42.96,0,0,
TEL073-001026,2024-09-05,C0066,total,sur,50,52.56,0,0,
TEL073-001027,2024-09-05,C0067,esencial,sur,72,16.98,1,0,
TEL073-001028,2024-09-05,C0068,plus,norte,34,31.2,0,0,
TEL073-001029,2024-09-05,C0069,total,sur,56,47.87,1,0,
TEL073-001030,2024-09-05,C0070,esencial,centro,10,7.58,0,0,
TEL073-001031,2024-09-05,C0071,plus,centro,76,39.9,0,0,
TEL073-001032,2024-09-05,C0072,total,norte,35,49.46,0,1,precio
TEL073-001033,2024-09-05,C0073,esencial,sur,29,7.56,0,0,
TEL073-001034,2024-09-05,C0074,plus,centro,50,34.79,0,0,
TEL073-001035,2024-09-05,C0075,total,sur,60,66.5,0,0,
TEL073-001036,2024-09-05,C0076,esencial,centro,53,13.6,0,1,precio
TEL073-001037,2024-09-05,C0077,plus,sur,35,39.15,0,0,
TEL073-001038,2024-09-05,C0078,total,centro,77,48.82,1,0,
TEL073-001039,2024-09-05,C0079,esencial,sur,85,21.92,3,0,
TEL073-001040,2024-09-05,C0080,plus,sur,80,36.14,0,0,
TEL073-001041,2024-09-05,C0081,total,norte,27,44.59,0,0,
TEL073-001042,2024-09-05,C0082,esencial,centro,34,25.41,4,0,
TEL073-001043,2024-09-05,C0083,plus,centro,38,32.48,0,0,
TEL073-001044,2024-09-05,C0084,total,norte,26,50.83,3,1,mudanza
TEL073-001045,2024-09-05,C0085,esencial,centro,45,0,1,0,
TEL073-001046,2024-09-05,C0086,plus,norte,73,34.57,0,0,
TEL073-001047,2024-09-05,C0087,total,centro,54,55.27,3,0,
TEL073-001048,2024-09-05,C0088,esencial,norte,18,23.63,0,0,
TEL073-001049,2024-09-05,C0089,plus,sur,39,23.74,1,0,
TEL073-001050,2024-09-05,C0090,total,sur,40,52.62,1,0,
TEL073-001051,2024-09-05,C0091,esencial,norte,60,30.63,2,0,
TEL073-001052,2024-09-05,C0092,plus,sur,36,40.74,0,0,
TEL073-001053,2024-09-05,C0093,total,centro,61,61.85,1,0,
TEL073-001054,2024-09-05,C0094,esencial,norte,42,28.11,1,0,
TEL073-001055,2024-09-05,C0095,plus,norte,83,19.15,3,0,
TEL073-001056,2024-09-05,C0096,total,sur,75,"54,76",0,0,
TEL073-001057,2024-09-05,C0097,esencial,norte,28,24.63,1,0,
TEL073-001058,2024-09-05,C0098,plus,centro,28,36.11,0,0,
TEL073-001059,2024-09-05,C0099,total,sur,83,48.63,1,0,
TEL073-001060,2024-09-05,C0100,esencial,norte,12,12.84,0,0,
TEL073-001061,2024-09-05,C0101,plus,sur,27,38.29,0,0,
TEL073-001062,2024-09-05,C0102,total,centro,76,27.27,0,0,
TEL073-001063,2024-09-05,C0103,esencial,sur,48,5.22,0,0,
TEL073-001064,2024-09-05,C0104,plus,centro,18,35.94,1,0,
TEL073-001065,2024-09-05,C0105,total,norte,23,63.87,0,0,
TEL073-001066,2024-09-05,C0106,esencial,centro,61,27.4,0,0,
TEL073-001067,2024-09-05,C0107,plus,centro,13,22.13,0,0,
TEL073-001068,2024-09-05,C0108, TOTAL ,centro,9,55.91,0,0,
TEL073-001069,2024-09-05,C0109,esencial,sur,73,30.94,1,0,
TEL073-001070,2024-09-05,C0110,plus,centro,91,30.34,0,0,
TEL073-001071,2024-09-05,C0111,total,norte,31,47.55,1,0,
TEL073-001072,2024-09-05,C0112,esencial,norte,30,5.87,2,0,
TEL073-001073,2024-09-05,C0113,plus,sur,39,37.17,0,0,
TEL073-001074,2024-09-05,C0114,total,norte,28,49.86,2,1,precio
TEL073-001075,2024-09-05,C0115,esencial,centro,30,21.61,1,0,
TEL073-001076,2024-09-05,C0116,plus,centro,20,47.25,0,0,
TEL073-001077,2024-09-05,C0117,total,sur,68,60.05,0,0,
TEL073-001078,2024-09-05,C0118,esencial,norte,22,9.76,0,0,
TEL073-001079,2024-09-05,C0119,plus,sur,54,28.69,0,0,
TEL073-001080,2024-09-05,C0120,total,norte,92,,0,0,
TEL073-001081,2024-10-06,C0001,esencial,norte,16,6.42,0,0,
TEL073-001082,2024-10-06,C0002,plus,norte,17,24.73,0,0,
TEL073-001083,2024-10-06,C0003,total,sur,40,53.57,0,0,
TEL073-001084,2024-10-06,C0004,esencial,norte,89,24.02,3,1,mudanza
TEL073-001085,2024-10-06,C0005,plus,sur,26,39.62,0,0,
TEL073-001086,2024-10-06,C0006,total,norte,11,50.22,1,0,
TEL073-001087,2024-10-06,C0007,esencial,centro,84,17.69,1,0,
TEL073-001088,2024-10-06,C0008,plus,norte,79,22.7,0,0,
TEL073-001089,2024-10-06,C0009,total,sur,52,54.78,1,0,
TEL073-001090,2024-10-06,C0010,esencial,sur,96,31.41,1,0,
TEL073-001091,2024-10-06,C0011,plus,norte,98,25.92,3,0,
TEL073-001092,2024-10-06,C0012,total,sur,21,63.71,0,0,
TEL073-001093,2024-10-06,C0013,esencial,norte,14,19.2,0,0,
TEL073-001094,2024-10-06,C0014,plus,centro,79,36.57,1,0,
TEL073-001095,2024-10-06,C0015,total,centro,99,37.88,1,0,
TEL073-001096,2024-10-06,C0016,esencial,sur,60,12.35,1,0,
TEL073-001097,2024-10-06,C0017,plus,sur,69,38.36,0,0,
TEL073-001098,2024-10-06,C0018,total,sur,23,41.02,0,0,
TEL073-001099,2024-10-06,C0019,esencial,norte,44,30.81,2,0,
TEL073-001100,2024-10-06,C0020,plus,sur,82,30.01,4,0,
TEL073-001101,2024-10-06,C0021,total,sur,22,59.43,0,0,
TEL073-001102,2024-10-06,C0022,esencial,centro,99,26.82,3,1,mudanza
TEL073-001103,2024-10-06,C0023,plus,centro,59,30.4,0,0,
TEL073-001104,2024-10-06,C0024,total,sur,98,55.93,3,0,
TEL073-001105,2024-10-06,C0025,esencial,centro,38,8.85,2,0,
TEL073-001106,2024-10-06,C0026,plus,sur,65,26.56,0,1,precio
TEL073-001107,2024-10-06,C0027,total,centro,22,56.26,0,0,
TEL073-001108,2024-10-06,C0028,esencial,norte,59,0,0,0,
TEL073-001109,2024-10-06,C0029,plus,centro,46,42.95,1,0,
TEL073-001110,2024-10-06,C0030,total,norte,51,46.82,1,0,
TEL073-001111,2024-10-06,C0031,esencial,centro,19,16.49,0,0,
TEL073-001112,2024-10-06,C0032,plus,norte,41,16.75,2,0,
TEL073-001113,2024-10-06,C0033,total,sur,98,52.85,0,0,
TEL073-001114,2024-10-06,C0034,esencial,norte,78,22.26,0,0,
TEL073-001115,2024-10-06,C0035,plus,sur,90,34.37,0,0,
TEL073-001116,2024-10-06,C0036,total,norte,60,47.09,0,0,
TEL073-001117,2024-10-06,C0037,esencial,norte,42,25.11,0,0,
TEL073-001118,2024-10-06,C0038,plus,centro,46,27.16,1,0,
TEL073-001119,2024-10-06,C0039,total,norte,90,59.36,1,0,
TEL073-001120,2024-10-06,C0040,esencial,norte,83,17.69,3,0,
TEL073-001121,2024-10-06,C0041,plus,norte,82,28.33,0,0,
TEL073-001122,2024-10-06,C0042,total,norte,31,52.92,0,0,
TEL073-001123,2024-10-06,C0043,esencial,centro,16,22.91,1,0,
TEL073-001124,2024-10-06,C0044,plus,centro,99,28.62,0,0,
TEL073-001125,2024-10-06,C0045,total,norte,61,50.47,0,0,
TEL073-001126,2024-10-06,C0046,esencial,norte,22,29.1,1,1,precio
TEL073-001127,2024-10-06,C0047,plus,centro,71,41.47,1,0,
TEL073-001128,2024-10-06,C0048,total,sur,71,40.97,1,0,
TEL073-001129,2024-10-06,C0049,esencial,centro,95,14.12,0,0,
TEL073-001130,2024-10-06,C0050,plus,norte,43,25.28,0,0,
TEL073-001131,2024-10-06,C0051,total,centro,78,29.72,1,0,
TEL073-001132,2024-10-06,C0052,esencial,norte,94,10.36,0,0,
TEL073-001133,2024-10-06,C0053,plus,centro,56,31.31,0,0,
TEL073-001134,2024-10-06,C0054,total,sur,57,50.83,0,0,
TEL073-001135,2024-10-06,C0055,esencial,norte,41,22.69,0,0,
TEL073-001136,2024-10-06,C0056,plus,centro,73,36.32,2,0,
TEL073-001137,2024-10-06,C0057,total,sur,43,49.21,2,0,
TEL073-001138,2024-10-06,C0058,esencial,centro,63,31.38,0,0,
TEL073-001139,2024-10-06,C0059,plus,centro,94,29.78,0,0,
TEL073-001140,2024-10-06,C0060,total,norte,66,48.73,0,0,
TEL073-001141,2024-10-06,C0061,esencial,centro,19,24.3,3,1,precio
TEL073-001142,2024-10-06,C0062,plus,centro,41,34.92,0,0,
TEL073-001143,2024-10-06,C0063,total,centro,12,52.85,0,0,
TEL073-001144,2024-10-06,C0064,esencial,centro,91,16.86,0,0,
TEL073-001145,2024-10-06,C0065,plus,centro,15,32.01,0,1,precio
TEL073-001146,2024-10-06,C0066,total,sur,51,48.84,0,0,
TEL073-001147,2024-10-06,C0067,esencial,sur,73,22.33,0,0,
TEL073-001148,2024-10-06,C0068,plus,norte,35,49.51,1,0,
TEL073-001149,2024-10-06,C0069,total,sur,57,50.94,3,0,
TEL073-001150,2024-10-06,C0070,esencial,centro,11,10.48,0,0,
TEL073-001151,2024-10-06,C0071,plus,centro,77,46.14,0,0,
TEL073-001152,2024-10-06,C0072,total,norte,36,60.49,2,0,
TEL073-001153,2024-10-06,C0073,esencial,sur,30,25.64,1,0,
