registro_id,fecha,ruta,transportista,distancia_km,carga_kg,tiempo_min,prometido_min,entregado
TRA076-000718,2024-06-23,R4,T1,127.5,79.7,157.5,176.6,1
TRA076-000719,2024-06-23,R5,T2,74.5,75.6,129.4,115.7,1
TRA076-000720,2024-06-24,R2,T3,48.8,79.1,111.4,86.1,1
TRA076-000721,2024-06-24,R2,T1,148.2,98.1,195.0,200.4,1
TRA076-000722,2024-06-24,R2,T2,96.8,31.3,143.9,141.3,1
TRA076-000723,2024-06-24,R6,T3,42.7,40.2,63.2,79.1,1
TRA076-000724,2024-06-25,R1,T1,38.7,18.5,44.5,74.5,1
TRA076-000725,2024-06-25,R3,T2,3.8,54.4,31.0,34.4,1
TRA076-000726,2024-06-25,R4,T3,38.3,80.4,98.6,74.0,1
TRA076-000727,2024-06-25,R4,T1,27.1,121.9,72.0,61.2,1
TRA076-000728,2024-06-26,R4,T2,133.9,140.9,210.5,184.0,1
TRA076-000729,2024-06-26,R6,T3,61.1,56.0,110.5,100.3,1
TRA076-000730,2024-06-26,R3,T1,40.9,22.2,,77.0,0
TRA076-000731,2024-06-26,R6,T2,93.3,36.0,129.3,137.3,1
TRA076-000732,2024-06-27,R2,T3,93.7,24.5,130.1,137.8,1
TRA076-000733,2024-06-27,R3,T1,133.2,104.1,153.1,183.2,1
TRA076-000734,2024-06-27,R5,T2,36.9,21.0,49.2,72.4,1
TRA076-000735,2024-06-27,R5,T3,105.1,97.8,165.6,150.9,1
TRA076-000736,2024-06-28,R4,T1,128.3,72.4,175.0,177.5,1
TRA076-000737,2024-06-28,R1,T2,53.8,115.8,111.0,91.9,1
TRA076-000738,2024-06-28,R6,T3,103.5,104.7,153.4,149.0,1
TRA076-000739,2024-06-28,R3,T1,71.8,59.9,89.9,112.6,1
TRA076-000740,2024-06-29,R2,T2,88.9,49.4,135.8,132.2,1
TRA076-000741,2024-06-29,R2,T3,43.4,101.2,96.9,79.9,1
TRA076-000742,2024-06-29,R5,T1,106.1,7.7,85.8,152.0,1
TRA076-000743,2024-06-29,R6,T2,137.5,16.1,181.7,188.1,1
TRA076-000744,2024-06-30,R3,T3,38.4,119.1,92.8,74.2,1
TRA076-000745,2024-06-30,R2,T1,37.8,85.9,50.2,73.5,1
TRA076-000746,2024-06-30,R6,T2,16.3,55.1,38.3,48.7,1
TRA076-000747,2024-06-30,R3,T3,67.1,74.2,115.9,107.2,1
TRA076-000748,2024-07-01,R4,T1,68.9,76.8,,109.2,1
TRA076-000749,2024-07-01,R4,T2,86.8,4.2,117.3,129.8,1
TRA076-000750,2024-07-01,R2,T3,90.7,45.3,160.6,134.3,1
TRA076-000751,2024-07-01,R5,T1,21.9,97.0,98.9,55.2,1
TRA076-000752,2024-07-01,R1,T2,113.6,18.6,144.0,160.6,1
TRA076-000753,2024-07-02,R3,T3,131.8,111.1,205.7,181.6,1
TRA076-000754,2024-07-02,R2,T1,115.3,63.8,154.6,162.6,1
TRA076-000755,2024-07-02,R1,T2,134.6,21.5,195.2,184.8,1
TRA076-000756,2024-07-02,R3,T3,76.2,88.2,132.9,117.6,1
TRA076-000757,2024-07-03,R2,T1,127.7,134.3,151.9,176.9,1
TRA076-000758,2024-07-03,R1,T2,96.6,16.4,156.1,141.1,1
TRA076-000759,2024-07-03,R3,T3,116.7,55.1,148.2,164.2,1
TRA076-000760,2024-07-03,R3,T1,83.3,48.9,105.7,125.8,1
TRA076-000761,2024-07-04,R3,T2,100.0,94.3,117.0,145.0,1
TRA076-000762,2024-07-04,R3,T3,19.4,131.3,47.0,52.3,1
TRA076-000763,2024-07-04,R3,T1,50.0,30.2,69.5,87.5,1
TRA076-000764,2024-07-04,R3,T2,129.5,121.3,199.4,178.9,1
TRA076-000765,2024-07-05,R5,T3,105.4,63.6,,151.2,0
TRA076-000766,2024-07-05,R6,T1,103.1,53.9,118.8,148.6,1
TRA076-000767,2024-07-05,R1,T2,106.5,59.0,,152.5,0
TRA076-000768,2024-07-05,R6,T3,145.4,17.7,209.4,197.2,1
TRA076-000769,2024-07-06,R4,T1,106.6,146.7,174.3,152.6,1
TRA076-000770,2024-07-06,R3,T2,143.1,98.0,202.5,194.6,1
TRA076-000771,2024-07-06,R1,T3,137.6,113.4,183.3,188.2,1
TRA076-000772,2024-07-06,R4,T1,56.5,130.1,98.0,95.0,1
TRA076-000773,2024-07-07,R4,T2,73.5,126.9,119.5,114.5,1
TRA076-000774,2024-07-07,R4,T3,65.7,67.1,108.7,105.6,1
TRA076-000775,2024-07-07,R1,T1,149.4,142.7,216.5,201.8,1
TRA076-000776,2024-07-07,R1,T2,44.3,68.9,80.0,80.9,1
TRA076-000777,2024-07-08,R6,T3,67.8,74.4,89.6,108.0,1
TRA076-000778,2024-07-08,R2,T1,26.2,124.1,61.0,60.1,1
TRA076-000779,2024-07-08,R1,T2,54.6,11.2,63.0,92.8,1
TRA076-000780,2024-07-08,R1,T3,82.7,6.6,115.5,125.1,1
TRA076-000781,2024-07-09,R6,T1,117.3,147.0,145.8,164.9,1
TRA076-000782,2024-07-09,R5,T2,103.3,102.2,122.3,148.8,1
TRA076-000783,2024-07-09,R5,T3,11.0,38.1,,42.6,0
TRA076-000784,2024-07-09,R4,T1,91.2,149.2,129.5,134.9,1
TRA076-000785,2024-07-10,R1,T2,64.9,49.0,84.9,104.6,1
TRA076-000786,2024-07-10,R4,T3,72.6,28.0,98.7,113.5,1
TRA076-000787,2024-07-10,R3,T1,45.8,69.8,62.2,82.7,1
TRA076-000788,2024-07-10,R4,T2,57.3,130.1,85.9,95.9,1
TRA076-000789,2024-07-11,R5,T3,149.0,54.5,210.6,201.3,1
TRA076-000790,2024-07-11,R5,T1,83.2,75.2,105.4,125.7,1
TRA076-000791,2024-07-11,R1,T2,60.9,120.3,94.7,100.0,1
TRA076-000792,2024-07-11,R4,T3,58.1,136.9,112.7,96.8,1
TRA076-000793,2024-07-11,R5,T1,44.8,59.6,78.9,81.5,1
TRA076-000794,2024-07-12,R5,T2,110.7,35.5,132.9,157.3,1
TRA076-000795,2024-07-12,R6,T3,63.5,40.5,100.2,103.0,1
TRA076-000796,2024-07-12,R6,T1,44.5,76.0,83.7,81.2,1
TRA076-000797,2024-07-12,R6,T2,4.0,103.6,23.3,34.6,1
TRA076-000798,2024-07-13,R3,T3,49.6,12.2,63.3,87.0,1
TRA076-000799,2024-07-13,R4,T1,53.9,130.3,111.0,92.0,1
TRA076-000800,2024-07-13,R3,T2,19.8,121.9,76.9,52.8,1
TRA076-000801,2024-07-13,R6,T3,2.7,74.5,10.3,33.1,1
TRA076-000802,2024-07-14,R2,T1,127.9,59.7,159.4,177.1,1
TRA076-000803,2024-07-14,R4,T2,42.7,115.4,,79.1,0
TRA076-000804,2024-07-14,R1,T3,12.9,56.3,38.2,44.8,1
TRA076-000805,2024-07-14,R4,T1,115.8,90.4,157.5,163.2,1
TRA076-000806,2024-07-15,R4,T2,63.4,13.8,69.7,102.9,1
TRA076-000807,2024-07-15,R2,T3,139.8,97.3,172.3,190.8,1
TRA076-000808,2024-07-15,R4,T1,137.2,73.4,175.4,187.8,1
TRA076-000809,2024-07-15,R3,T2,133.3,37.6,189.3,183.3,1
TRA076-000810,2024-07-16,R1,T3,59.7,4.2,98.2,98.7,1
TRA076-000811,2024-07-16,R4,T1,7.3,75.0,6.7,38.4,1
TRA076-000812,2024-07-16,R2,T2,23.2,97.4,60.0,56.7,1
TRA076-000813,2024-07-16,R1,T3,17.9,36.0,42.4,50.6,1
TRA076-000814,2024-07-17,R5,T1,84.8,39.0,105.5,127.5,1
TRA076-000815,2024-07-17,R6,T2,27.7,4.7,41.6,61.9,1
TRA076-000816,2024-07-17,R1,T3,54.8,5.5,67.2,93.0,1
TRA076-000817,2024-07-17,R3,T1,89.9,20.7,127.5,133.4,1
TRA076-000818,2024-07-18,R4,T2,5.0,27.3,5,35.8,1
TRA076-000819,2024-07-18,R4,T3,53.0,68.9,78.4,90.9,1
TRA076-000820,2024-07-18,R1,T1,33.2,96.2,61.6,68.2,1
TRA076-000821,2024-07-18,R6,T2,90.6,54.2,140.3,134.2,1
TRA076-000822,2024-07-19,R2,T3,104.9,119.1,179.8,150.6,1
TRA076-000823,2024-07-19,R1,T1,61.4,100.1,89.4,100.6,1
TRA076-000824,2024-07-19,R4,T2,92.4,117.7,152.0,136.3,1
TRA076-000825,2024-07-19,R3,T3,133.1,1.7,179.6,183.1,1
TRA076-000826,2024-07-20,R3,T1,114.0,91.1,145.0,161.1,1
TRA076-000827,2024-07-20,R3,T2,139.2,21.4,164.4,190.1,1
TRA076-000828,2024-07-20,R3,T3,47.2,79.3,64.3,84.3,1
TRA076-000829,2024-07-20,R2,T1,141.6,16.1,,192.8,0
TRA076-000830,2024-07-20,R3,T2,65.3,12.3,94.7,105.1,1
TRA076-000831,2024-07-21,R6,T3,4.0,40.0,,34.6,1
TRA076-000832,2024-07-21,R1,T1,42.9,5.6,82.1,79.3,1
TRA076-000833,2024-07-21,R4,T2,65.2,17.7,96.7,105.0,1
TRA076-000834,2024-07-21,R1,T3,9.9,99.0,26.8,41.4,1
TRA076-000835,2024-07-22,R6,T1,126.9,10.6,150.8,175.9,1
TRA076-000836,2024-07-22,R3,T2,24.6,34.8,34.9,58.3,1
TRA076-000837,2024-07-22,R1,T3,15.1,144.2,44.7,47.4,1
TRA076-000838,2024-07-22,R6,T1,34.3,96.3,76.1,69.4,1
TRA076-000839,2024-07-23,R5,T2,86.8,77.8,117.2,129.8,1
TRA076-000840,2024-07-23,R4,T3,83.8,92.5,164.9,126.4,1
TRA076-000841,2024-07-23,R5,T1,95.4,63.8,139.5,139.7,1
TRA076-000842,2024-07-23,R2,T2,111.7,2.9,121.0,158.5,1
TRA076-000843,2024-07-24,R6,T3,6.7,99.7,,37.7,0
TRA076-000844,2024-07-24,R2,T1,54.9,46.4,91.8,93.1,1
TRA076-000845,2024-07-24,R4,T2,14.3,7.2,,46.4,0
TRA076-000846,2024-07-24,R4,T3,40.5,141.5,88.3,76.6,1
TRA076-000847,2024-07-25,R4,T1,127.2,98.0,147.3,176.3,1
TRA076-000848,2024-07-25,R3,T2,95.9,101.8,138.4,140.3,1
TRA076-000849,2024-07-25,R4,T3,45.9,134.1,99.0,82.8,1
TRA076-000850,2024-07-25,R4,T1,28.5,31.1,40.0,62.8,1
TRA076-000851,2024-07-26,R6,T2,48.0,123.7,104.7,85.2,1
TRA076-000852,2024-07-26,R5,T3,32.3,39.4,59.9,67.1,1
TRA076-000853,2024-07-26,R6,T1,67.5,91.9,115.2,107.6,1
TRA076-000854,2024-07-26,R1,T2,69.7,67.7,104.0,110.2,1
TRA076-000855,2024-07-27,R4,T3,71.3,76.7,133.5,112.0,1
TRA076-000856,2024-07-27,R6,T1,85.0,119.8,98.4,127.7,1
TRA076-000857,2024-07-27,R5,T2,76.5,143.6,118.3,118.0,1
TRA076-000858,2024-07-27,R2,T3,121.9,133.3,183.5,170.2,1
TRA076-000859,2024-07-28,R2,T1,95.4,37.6,,139.7,0
TRA076-000860,2024-07-28,R6,T2,67.1,92.4,99.1,107.2,1
TRA076-000861,2024-07-28,R1,T3,33.5,141.6,80.8,68.5,1
TRA076-000862,2024-07-28,R4,T1,128.5,33.6,145.5,177.8,1
TRA076-000863,2024-07-29,R3,T2,87.3,30.6,-999,130.4,1
TRA076-000864,2024-07-29,R1,T3,129.0,72.8,208.9,178.3,1
TRA076-000865,2024-07-29,R5,T1,119.2,103.1,162.9,167.1,1
TRA076-000866,2024-07-29,R2,T2,74.6,127.6,127.5,115.8,1
TRA076-000867,2024-07-30,R3,T3,140.4,9.8,203.3,191.5,1
TRA076-000868,2024-07-30,R3,T1,121.0,70.0,167.3,169.1,1
TRA076-000869,2024-07-30,R4,T2,55.0,149.3,102.9,93.2,1
TRA076-000870,2024-07-30,R1,T3,144.1,23.3,211.5,195.7,1
TRA076-000871,2024-07-30,R1,T1,62.8,62.1,92.1,102.2,1
TRA076-000872,2024-07-31,R2,T2,42.2,59.8,48.9,78.5,1
TRA076-000873,2024-07-31,R4,T3,2.8,127.3,30.7,33.2,1
TRA076-000874,2024-07-31,R4,T1,111.3,78.2,130.5,158.0,1
TRA076-000875,2024-07-31,R5,T2,122.3,92.4,176.7,170.6,1
TRA076-000876,2024-08-01,R5,T3,117.2,28.5,171.6,164.8,1
TRA076-000877,2024-08-01,R3,T1,62.8,119.2,115.6,102.2,1
TRA076-000878,2024-08-01,R4,T2,57.1,45.6,91.2,95.7,1
TRA076-000879,2024-08-01,R5,T3,44.7,22.6,67.9,81.4,1
TRA076-000880,2024-08-02,R3,T1,117.5,51.2,128.6,165.1,1
TRA076-000881,2024-08-02,R6,T2,92.7,56.8,112.4,136.6,1
TRA076-000882,2024-08-02,R1,T3,111.7,44.8,,158.5,0
TRA076-000883,2024-08-02,R4,T1,53.7,23.0,95.2,91.8,1
TRA076-000884,2024-08-03,R3,T2,129.1,86.2,180.8,178.5,1
TRA076-000885,2024-08-03,R1,T3,123.0,125.2,187.8,171.4,1
TRA076-000886,2024-08-03,R3,T1,77.3,112.3,110.9,118.9,1
TRA076-000887,2024-08-03,R2,T2,16.3,103.5,62.1,48.7,1
TRA076-000888,2024-08-04,R6,T3,139.2,27.8,161.3,190.1,1
TRA076-000889,2024-08-04,R1,T1,9.3,74.8,39.1,40.7,1
TRA076-000890,2024-08-04,R2,T2,138.1,21.9,,188.8,0
TRA076-000891,2024-08-04,R3,T3,129.2,139.7,185.8,178.6,1
TRA076-000892,2024-08-05,R4,T1,56.0,18.0,95.2,94.4,1
TRA076-000893,2024-08-05,R2,T2,70.9,86.3,83.7,111.5,1
TRA076-000894,2024-08-05,R4,T3,94.0,134.7,149.4,138.1,1
TRA076-000895,2024-08-05,R3,T1,100.4,40.9,130.8,145.5,1
TRA076-000896,2024-08-06,R6,T2,101.1,79.1,136.3,146.3,1
TRA076-000897,2024-08-06,R2,T3,21.7,140.7,59.1,55.0,1
TRA076-000898,2024-08-06,R6,T1,131.4,19.3,172.4,181.1,1
TRA076-000899,2024-08-06,R4,T2,32.9,48.0,62.7,67.8,1
TRA076-000900,2024-08-07,R4,T3,51.6,8.6,91.3,89.3,1
TRA076-000901,2024-08-07,R3,T1,7.3,36.2,35.8,38.4,1
TRA076-000902,2024-08-07,R6,T2,75.6,58.3,,116.9,0
TRA076-000903,2024-08-07,R3,T3,82.4,100.7,141.2,124.8,1
TRA076-000904,2024-08-08,R3,T1,136.4,6.7,187.2,186.9,1
TRA076-000905,2024-08-08,R6,T2,90.7,16.5,119.3,134.3,1
TRA076-000906,2024-08-08,R6,T3,70.0,93.9,107.9,110.5,1
TRA076-000907,2024-08-08,R2,T1,127.2,143.6,163.0,176.3,1
TRA076-000908,2024-08-09,R5,T2,60.1,31.8,105.8,99.1,1
TRA076-000909,2024-08-09,R4,T3,111.1,139.4,195.2,157.8,1
TRA076-000910,2024-08-09,R1,T1,79.9,103.3,121.6,121.9,1
TRA076-000911,2024-08-09,R1,T2,105.3,139.1,,151.1,0
TRA076-000912,2024-08-09,R5,T3,80.6,43.7,111.2,122.7,1
TRA076-000913,2024-08-10,R5,T1,51.2,120.1,70.6,88.9,1
TRA076-000914,2024-08-10,R1,T2,84.0,39.1,,126.6,1
TRA076-000915,2024-08-10,R5,T3,128.7,105.0,169.4,178.0,1
TRA076-000916,2024-08-10,R2,T1,125.6,94.9,147.1,174.4,1
TRA076-000917,2024-08-11,R4,T2,117.7,120.4,163.0,165.4,1
TRA076-000918,2024-08-11,R4,T3,52.8,138.1,127.5,90.7,1
TRA076-000919,2024-08-11,R1,T1,16.4,39.2,24.9,48.9,1
TRA076-000920,2024-08-11,R6,T2,74.5,45.1,111.1,115.7,1
TRA076-000921,2024-08-12,R4,T3,147.0,56.1,204.1,199.0,1
TRA076-000922,2024-08-12,R5,T1,77.6,144.1,,119.2,0
TRA076-000923,2024-08-12,R2,T2,13.8,97.3,37.5,45.9,1
TRA076-000924,2024-08-12,R2,T3,21.8,70.3,43.3,55.1,1
TRA076-000925,2024-08-13,R4,T1,101.3,98.5,143.5,146.5,1
TRA076-000926,2024-08-13,R2,T2,118.3,9.9,140.6,166.0,1
TRA076-000927,2024-08-13,R6,T3,97.0,63.1,169.2,141.6,1
TRA076-000928,2024-08-13,R2,T1,88.6,70.3,154.6,131.9,1
TRA076-000929,2024-08-14,R6,T2,140.1,145.0,204.0,191.1,1
TRA076-000930,2024-08-14,R2,T3,54.6,47.5,108.6,92.8,1
TRA076-000931,2024-08-14,R4,T1,60.7,90.1,84.0,99.8,1
TRA076-000932,2024-08-14,R6,T2,62.9,96.8,97.4,102.3,1
TRA076-000933,2024-08-15,R6,T3,81.1,55.2,127.2,123.3,1
TRA076-000934,2024-08-15,R6,T1,105.7,28.9,105.3,151.6,1
TRA076-000935,2024-08-15,R3,T2,66.7,101.7,110.6,106.7,1
TRA076-000936,2024-08-15,R6,T3,32.7,79.6,45.2,67.6,1
TRA076-000937,2024-08-16,R6,T1,4.2,58.9,8.5,34.8,1
TRA076-000938,2024-08-16,R1,T2,19.8,99.9,47.1,52.8,1
TRA076-000939,2024-08-16,R6,T3,34.4,67.7,52.8,69.6,1
TRA076-000940,2024-08-16,R2,T1,11.9,13.6,5,43.7,1
TRA076-000941,2024-08-17,R5,T2,137.8,142.6,187.7,188.5,1
TRA076-000942,2024-08-17,R2,T3,24.3,19.3,47.0,57.9,1
TRA076-000943,2024-08-17,R3,T1,60.1,135.1,96.6,99.1,1
TRA076-000944,2024-08-17,R1,T2,20.7,120.3,57.7,53.8,1
TRA076-000945,2024-08-18,R4,T3,21.3,127.3,82.1,54.5,1
TRA076-000946,2024-08-18,R3,T1,38.7,147.7,68.2,74.5,1
TRA076-000947,2024-08-18,R1,T2,35.5,109.7,70.3,70.8,1
TRA076-000948,2024-08-18,R6,T3,94.4,8.7,112.3,138.6,1
TRA076-000949,2024-08-18,R2,T1,76.1,126.0,80.9,117.5,1
TRA076-000950,2024-08-19,R4,T2,95.8,21.2,141.5,140.2,1
TRA076-000951,2024-08-19,R1,T3,89.9,115.0,154.0,133.4,1
TRA076-000952,2024-08-19,R3,T1,34.7,45.0,62.6,69.9,1
TRA076-000953,2024-08-19,R3,T2,41.8,74.2,75.5,78.1,1
TRA076-000954,2024-08-20,R3,T3,118.1,92.7,178.3,165.8,1
TRA076-000955,2024-08-20,R6,T1,101.8,80.2,150.5,147.1,1
TRA076-000956,2024-08-20,R3,T2,26.6,119.2,65.4,60.6,1
TRA076-000957,2024-08-20,R1,T3,96.2,32.0,156.4,140.6,1
TRA076-000958,2024-08-21,R2,T1,98.0,92.5,147.6,142.7,1
TRA076-000959,2024-08-21,R4,T2,128.5,139.6,178.9,177.8,1
TRA076-000960,2024-08-21,R2,T3,113.6,6.1,139.1,160.6,1
TRA076-000961,2024-08-21,R1,T1,47.7,17.4,52.9,84.9,1
TRA076-000962,2024-08-22,R2,T2,25.2,45.3,74.4,59.0,1
TRA076-000963,2024-08-22,R1,T3,30.3,11.0,67.4,64.8,1
TRA076-000964,2024-08-22,R4,T1,20.8,85.2,18.4,53.9,1
TRA076-000965,2024-08-22,R2,T2,99.1,73.6,113.4,144.0,1
TRA076-000966,2024-08-23,R1,T3,121.1,130.5,196.9,169.3,1
TRA076-000967,2024-08-23,R4,T1,115.6,133.0,141.3,162.9,1
TRA076-000968,2024-08-23,R2,T2,115.4,99.5,167.1,162.7,1
TRA076-000969,2024-08-23,R3,T3,118.5,40.9,172.1,166.3,1
TRA076-000970,2024-08-24,R3,T1,145.7,147.5,188.7,197.6,1
TRA076-000971,2024-08-24,R4,T2,33.7,31.4,65.2,68.8,1
TRA076-000972,2024-08-24,R1,T3,65.1,76.2,101.5,104.9,1
TRA076-000973,2024-08-24,R4,T1,123.6,4.8,139.3,172.1,1
TRA076-000974,2024-08-25,R3,T2,103.8,110.1,158.6,149.4,1
TRA076-000975,2024-08-25,R4,T3,5.0,61.5,5,35.8,1
TRA076-000976,2024-08-25,R3,T1,84.5,3.9,95.3,127.2,1
TRA076-000977,2024-08-25,R5,T2,86.9,99.8,111.7,129.9,1
TRA076-000978,2024-08-26,R6,T3,106.3,109.6,156.9,152.2,1
TRA076-000979,2024-08-26,R1,T1,29.3,69.5,79.3,63.7,1
TRA076-000980,2024-08-26,R1,T2,111.4,135.4,145.4,158.1,1
TRA076-000981,2024-08-26,R3,T3,63.0,100.3,89.2,102.4,1
TRA076-000982,2024-08-27,R2,T1,16.1,38.9,18.4,48.5,1
TRA076-000983,2024-08-27,R5,T2,36.4,82.2,63.9,71.9,1
TRA076-000984,2024-08-27,R4,T3,140.0,133.4,207.3,191.0,1
TRA076-000985,2024-08-27,R5,T1,139.0,105.5,188.8,189.8,1
TRA076-000986,2024-08-28,R1,T2,44.9,94.0,73.3,81.6,1
TRA076-000987,2024-08-28,R5,T3,42.6,14.3,73.9,79.0,1
TRA076-000988,2024-08-28,R4,T1,57.4,33.7,94.5,96.0,1
TRA076-000989,2024-08-28,R2,T2,112.0,83.6,152.5,158.8,1
TRA076-000990,2024-08-28,R4,T3,33.5,12.5,66.5,68.5,1
TRA076-000991,2024-08-29,R6,T1,132.1,105.7,194.9,181.9,1
TRA076-000992,2024-08-29,R5,T2,83.1,67.4,135.8,125.6,1
TRA076-000993,2024-08-29,R6,T3,138.6,38.7,215.6,189.4,1
TRA076-000994,2024-08-29,R5,T1,18.8,22.2,,51.6,0
TRA076-000995,2024-08-30,R1,T2,84.2,95.5,130.0,126.8,1
TRA076-000996,2024-08-30,R3,T3,26.1,45.1,46.9,60.0,1
TRA076-000997,2024-08-30,R2,T1,119.0,14.0,,166.8,1
TRA076-000998,2024-08-30,R1,T2,61.6,132.7,118.9,100.8,1
TRA076-000999,2024-08-31,R4,T3,47.9,138.4,70.9,85.1,1
TRA076-001000,2024-08-31,R3,T1,55.7,120.5,80.4,94.1,1
TRA076-001001,2024-08-31,R2,T2,115.6,10.4,154.5,162.9,1
TRA076-001002,2024-08-31,R4,T3,4.2,106.4,16.2,34.8,1
TRA076-001003,2024-09-01,R1,T1,37.6,47.5,80.7,73.2,1
TRA076-001004,2024-09-01,R4,T2,105.5,47.5,133.8,151.3,1
TRA076-001005,2024-09-01,R3,T3,148.6,113.9,225.7,200.9,1
TRA076-001006,2024-09-01,R3,T1,22.8,91.6,5,56.2,1
TRA076-001007,2024-09-02,R1,T2,106.3,105.6,138.3,152.2,1
TRA076-001008,2024-09-02,R5,T3,80.7,29.7,140.5,122.8,1
TRA076-001009,2024-09-02,R5,T1,64.3,140.3,103.9,103.9,1
TRA076-001010,2024-09-02,R6,T2,37.6,54.1,67.0,73.2,1
TRA076-001011,2024-09-03,R1,T3,45.1,95.4,85.7,81.9,1
TRA076-001012,2024-09-03,R1,T1,16.9,31.0,25.6,49.4,1
TRA076-001013,2024-09-03,R6,T2,31.8,39.4,51.8,66.6,1
TRA076-001014,2024-09-03,R2,T3,97.3,20.5,175.2,141.9,1
TRA076-001015,2024-09-04,R5,T1,127.3,87.5,143.9,176.4,1
TRA076-001016,2024-09-04,R5,T2,138.2,51.1,175.2,188.9,1
TRA076-001017,2024-09-04,R6,T3,137.7,73.8,222.6,188.4,1
TRA076-001018,2024-09-04,R1,T1,79.5,96.8,122.8,121.4,1
TRA076-001019,2024-09-05,R2,T2,47.4,69.8,98.1,84.5,1
TRA076-001020,2024-09-05,R2,T3,45.2,113.9,107.5,82.0,1
TRA076-001021,2024-09-05,R4,T1,26.7,33.2,,60.7,0
TRA076-001022,2024-09-05,R6,T2,107.2,25.3,137.5,153.3,1
TRA076-001023,2024-09-06,R1,T3,95.7,14.0,142.6,140.1,1
TRA076-001024,2024-09-06,R5,T1,139.9,113.7,189.3,190.9,1
TRA076-001025,2024-09-06,R6,T2,115.4,71.0,140.8,162.7,1
TRA076-001026,2024-09-06,R4,T3,76.1,93.9,114.7,117.5,1
TRA076-001027,2024-09-07,R6,T1,45.5,1.6,45.1,82.3,1
TRA076-001028,2024-09-07,R5,T2,51.9,99.7,55.3,89.7,1
TRA076-001029,2024-09-07,R3,T3,127.3,79.8,169.7,176.4,1
TRA076-001030,2024-09-07,R4,T1,137.2,130.9,168.2,187.8,1
TRA076-001031,2024-09-07,R6,T2,97.9,7.4,144.7,142.6,1
TRA076-001032,2024-09-08,R1,T3,123.8,80.6,175.9,172.4,1
TRA076-001033,2024-09-08,R2,T1,149.1,130.6,204.9,201.5,1
TRA076-001034,2024-09-08,R2,T2,118.9,9.8,167.0,166.7,1
TRA076-001035,2024-09-08,R2,T3,101.4,46.5,163.0,146.6,1
TRA076-001036,2024-09-09,R3,T1,27.5,26.8,58.1,61.6,1
TRA076-001037,2024-09-09,R4,T2,64.8,60.7,94.2,104.5,1
TRA076-001038,2024-09-09,R3,T3,109.5,33.7,165.2,155.9,1
TRA076-001039,2024-09-09,R3,T1,71.7,125.1,87.6,112.5,1
TRA076-001040,2024-09-10,R1,T2,122.5,35.9,152.9,170.9,1
TRA076-001041,2024-09-10,R4,T3,9.8,70.5,43.1,41.3,1
TRA076-001042,2024-09-10,R3,T1,112.2,123.7,163.3,159.0,1
TRA076-001043,2024-09-10,R5,T2,83.2,18.1,83.4,125.7,1
TRA076-001044,2024-09-11,R6,T3,116.4,59.3,142.8,163.9,1
TRA076-001045,2024-09-11,R3,T1,104.7,140.6,117.3,150.4,1
TRA076-001046,2024-09-11,R6,T2,18.7,136.3,63.5,51.5,1
TRA076-001047,2024-09-11,R2,T3,122.0,9.4,162.4,170.3,1
TRA076-001048,2024-09-12,R2,T1,12.6,38.9,27.0,44.5,1
TRA076-001049,2024-09-12,R6,T2,15.6,42.9,17.4,47.9,1
TRA076-001050,2024-09-12,R4,T3,111.6,110.6,190.3,158.3,1
TRA076-001051,2024-09-12,R2,T1,127.3,16.1,155.7,176.4,1
TRA076-001052,2024-09-13,R6,T2,55.0,128.3,102.7,93.2,1
TRA076-001053,2024-09-13,R5,T3,88.7,27.1,136.7,132.0,1
TRA076-001054,2024-09-13,R4,T1,26.4,119.7,42.2,60.4,1
TRA076-001055,2024-09-13,R4,T2,25.2,40.5,50.4,59.0,1
TRA076-001056,2024-09-14,R5,T3,75.7,94.4,"117,3",117.1,1
TRA076-001057,2024-09-14,R4,T1,93.6,41.8,116.7,137.6,1
TRA076-001058,2024-09-14,R4,T2,11.0,26.0,47.5,42.6,1
TRA076-001059,2024-09-14,R5,T3,133.6,122.9,207.3,183.6,1
TRA076-001060,2024-09-15,R6,T1,31.4,98.6,,66.1,0
TRA076-001061,2024-09-15,R3,T2,133.1,24.0,,183.1,0
TRA076-001062,2024-09-15,R4,T3,50.2,90.4,82.2,87.7,1
TRA076-001063,2024-09-15,R3,T1,148.5,75.9,185.4,200.8,1
TRA076-001064,2024-09-16,R1,T2,80.0,45.9,129.0,122.0,1
TRA076-001065,2024-09-16,R5,T3,10.8,22.6,48.2,42.4,1
TRA076-001066,2024-09-16,R5,T1,122.2,40.4,143.9,170.5,1
TRA076-001067,2024-09-16,R5,T2,42.0,132.8,73.5,78.3,1
TRA076-001068,2024-09-16,R6,T3,125.1,123.1,179.3,173.9,1
TRA076-001069,2024-09-17,R5,T1,110.7,104.6,150.2,157.3,1
TRA076-001070,2024-09-17,R5,T2,12.7,11.0,9.0,44.6,1
TRA076-001071,2024-09-17,R5,T3,74.1,40.2,96.6,115.2,1
TRA076-001072,2024-09-17,R2,T1,111.5,131.9,154.5,158.2,1
TRA076-001073,2024-09-18,R6,T2,8.7,110.2,39.8,40.0,1
TRA076-001074,2024-09-18,R4,T3,18.4,119.4,74.1,51.2,1
TRA076-001075,2024-09-18,R4,T1,21.0,135.9,56.1,54.1,1
TRA076-001076,2024-09-18,R1,T2,111.1,127.9,162.7,157.8,1
