registro_id,fecha,cliente,plan,zona,antiguedad_meses,consumo_gb,incidencias,baja_30d,motivo_baja
TEL100-000769,2024-07-05,C0049,esencial,centro,92,8.73,1,0,
TEL100-000770,2024-07-05,C0050,plus,norte,40,36.13,0,0,
TEL100-000771,2024-07-05,C0051,total,centro,75,49.38,0,0,
TEL100-000772,2024-07-05,C0052,esencial,norte,91,10.97,1,0,
TEL100-000773,2024-07-05,C0053,plus,centro,53,46.59,2,0,
TEL100-000774,2024-07-05,C0054,total,sur,54,44.4,0,0,
TEL100-000775,2024-07-05,C0055,esencial,norte,38,14.64,0,0,
TEL100-000776,2024-07-05,C0056,plus,centro,70,42.21,0,0,
TEL100-000777,2024-07-05,C0057, TOTAL ,sur,40,37.82,0,0,
TEL100-000778,2024-07-05,C0058,esencial,centro,60,11.64,0,0,
TEL100-000779,2024-07-05,C0059,plus,centro,91,30.7,0,0,
TEL100-000780,2024-07-05,C0060,total,norte,63,53.16,0,0,
TEL100-000781,2024-07-05,C0061,esencial,centro,16,7.28,0,0,
TEL100-000782,2024-07-05,C0062,plus,centro,38,34.66,1,0,
TEL100-000783,2024-07-05,C0063,total,centro,9,51.9,0,0,
TEL100-000784,2024-07-05,C0064,esencial,centro,88,14.49,1,0,
TEL100-000785,2024-07-05,C0065,plus,centro,12,25.99,0,0,
TEL100-000786,2024-07-05,C0066,total,sur,48,35.7,1,0,
TEL100-000787,2024-07-05,C0067,esencial,sur,70,19.0,0,0,
TEL100-000788,2024-07-05,C0068,plus,norte,32,33.76,0,0,
TEL100-000789,2024-07-05,C0069,total,sur,54,50.67,2,0,
TEL100-000790,2024-07-05,C0070,esencial,centro,8,14.48,0,0,
TEL100-000791,2024-07-05,C0071,plus,centro,74,36.61,1,0,
TEL100-000792,2024-07-05,C0072,total,norte,33,52.48,0,0,
TEL100-000793,2024-07-05,C0073,esencial,sur,27,22.48,0,0,
TEL100-000794,2024-07-05,C0074,plus,centro,48,34.15,3,0,
TEL100-000795,2024-07-05,C0075,total,sur,58,46.37,0,0,
TEL100-000796,2024-07-05,C0076,esencial,centro,51,17.68,2,0,
TEL100-000797,2024-07-05,C0077,plus,sur,33,20.24,2,0,
TEL100-000798,2024-07-05,C0078,total,centro,75,53.25,0,0,
TEL100-000799,2024-07-05,C0079,esencial,sur,83,18.49,2,0,
TEL100-000800,2024-07-05,C0080,plus,sur,78,28.76,1,0,
TEL100-000801,2024-07-05,C0081,total,norte,25,63.68,0,0,
TEL100-000802,2024-07-05,C0082,esencial,centro,32,11.78,0,0,
TEL100-000803,2024-07-05,C0083,plus,centro,36,30.53,2,0,
TEL100-000804,2024-07-05,C0084,total,norte,24,45.74,1,0,
TEL100-000805,2024-07-05,C0085,esencial,centro,43,4.5,1,0,
TEL100-000806,2024-07-05,C0086,plus,norte,71,27.9,2,0,
TEL100-000807,2024-07-05,C0087,total,centro,52,39.88,0,0,
TEL100-000808,2024-07-05,C0088,esencial,norte,16,16.36,2,0,
TEL100-000809,2024-07-05,C0089,plus,sur,37,31.19,2,1,precio
TEL100-000810,2024-07-05,C0090,total,sur,38,47.22,0,0,
TEL100-000811,2024-07-05,C0091,esencial,norte,58,12.72,1,1,mudanza
TEL100-000812,2024-07-05,C0092,plus,sur,34,28.91,0,0,
TEL100-000813,2024-07-05,C0093,total,centro,59,45.77,0,0,
TEL100-000814,2024-07-05,C0094,esencial,norte,40,11.49,0,0,
TEL100-000815,2024-07-05,C0095,plus,norte,81,24.21,0,0,
TEL100-000816,2024-07-05,C0096,total,sur,73,50.63,2,0,
TEL100-000817,2024-07-05,C0097,esencial,norte,26,18.44,0,0,
TEL100-000818,2024-07-05,C0098,plus,centro,26,32.1,0,0,
TEL100-000819,2024-07-05,C0099,total,sur,81,53.52,0,0,
TEL100-000820,2024-07-05,C0100,esencial,norte,10,15.23,0,0,
TEL100-000821,2024-07-05,C0101,plus,sur,25,27.34,0,0,
TEL100-000822,2024-07-05,C0102,total,centro,74,59.83,0,0,
TEL100-000823,2024-07-05,C0103,esencial,sur,46,0,0,0,
TEL100-000824,2024-07-05,C0104,plus,centro,16,23.66,1,0,
TEL100-000825,2024-07-05,C0105,total,norte,21,56.72,0,0,
TEL100-000826,2024-07-05,C0106,esencial,centro,59,11.11,0,0,
TEL100-000827,2024-07-05,C0107,plus,centro,11,20.31,0,0,
TEL100-000828,2024-07-05,C0108,total,centro,7,54.65,0,0,
TEL100-000829,2024-07-05,C0109,esencial,sur,71,14.51,0,0,
TEL100-000830,2024-07-05,C0110,plus,centro,89,22.96,1,0,
TEL100-000831,2024-07-05,C0111,total,norte,29,,2,0,
TEL100-000832,2024-07-05,C0112,esencial,norte,28,0.09,1,0,
TEL100-000833,2024-07-05,C0113,plus,sur,37,22.63,2,0,
TEL100-000834,2024-07-05,C0114,total,norte,26,41.86,1,0,
TEL100-000835,2024-07-05,C0115,esencial,centro,28,9.62,0,0,
TEL100-000836,2024-07-05,C0116,plus,centro,18,46.93,1,0,
TEL100-000837,2024-07-05,C0117,total,sur,66,50.19,2,0,
TEL100-000838,2024-07-05,C0118,esencial,norte,20,15.89,0,0,
TEL100-000839,2024-07-05,C0119,plus,sur,52,5.5,0,0,
TEL100-000840,2024-07-05,C0120,total,norte,90,62.27,1,0,
TEL100-000841,2024-08-05,C0001,esencial,norte,14,15.54,3,0,
TEL100-000842,2024-08-05,C0002,plus,norte,15,28.07,2,0,
TEL100-000843,2024-08-05,C0003,total,sur,38,62.21,0,1,mudanza
TEL100-000844,2024-08-05,C0004,esencial,norte,87,22.56,0,0,
TEL100-000845,2024-08-05,C0005,plus,sur,24,"35,36",2,0,
TEL100-000846,2024-08-05,C0006,total,norte,9,61.86,0,0,
TEL100-000847,2024-08-05,C0007,esencial,centro,82,10.75,1,0,
TEL100-000848,2024-08-05,C0008,plus,norte,77,27.89,2,0,
TEL100-000849,2024-08-05,C0009,total,sur,50,49.88,0,0,
TEL100-000850,2024-08-05,C0010,esencial,sur,94,1.18,4,0,
TEL100-000851,2024-08-05,C0011,plus,norte,96,24.01,0,0,
TEL100-000852,2024-08-05,C0012,total,sur,19,46.65,1,0,
TEL100-000853,2024-08-05,C0013,esencial,norte,12,15.71,0,0,
TEL100-000854,2024-08-05,C0014,plus,centro,77,27.43,0,0,
TEL100-000855,2024-08-05,C0015,total,centro,97,61.96,3,0,
TEL100-000856,2024-08-05,C0016,esencial,sur,58,18.77,0,0,
TEL100-000857,2024-08-05,C0017,plus,sur,67,31.83,0,0,
TEL100-000858,2024-08-05,C0018,total,sur,21,47.52,0,0,
TEL100-000859,2024-08-05,C0019,esencial,norte,42,11.4,0,0,
TEL100-000860,2024-08-05,C0020,plus,sur,80,28.14,1,0,
TEL100-000861,2024-08-05,C0021,total,sur,20,39.69,1,0,
TEL100-000862,2024-08-05,C0022,esencial,centro,97,3.38,0,0,
TEL100-000863,2024-08-05,C0023,plus,centro,57,-999,2,1,servicio
TEL100-000864,2024-08-05,C0024,total,sur,96,30.05,1,0,
TEL100-000865,2024-08-05,C0025,esencial,centro,36,14.91,1,0,
TEL100-000866,2024-08-05,C0026,plus,sur,63,11.79,1,0,
TEL100-000867,2024-08-05,C0027,total,centro,20,46.64,2,0,
TEL100-000868,2024-08-05,C0028,esencial,norte,57,3.34,1,0,
TEL100-000869,2024-08-05,C0029,plus,centro,44,37.7,2,1,precio
TEL100-000870,2024-08-05,C0030,total,norte,49,54.38,1,0,
TEL100-000871,2024-08-05,C0031,esencial,centro,17,13.17,0,0,
TEL100-000872,2024-08-05,C0032,plus,norte,39,27.42,0,0,
TEL100-000873,2024-08-05,C0033,total,sur,96,46.91,3,0,
TEL100-000874,2024-08-05,C0034, ESENCIAL ,norte,76,9.23,0,0,
TEL100-000875,2024-08-05,C0035,plus,sur,88,31.31,0,0,
TEL100-000876,2024-08-05,C0036,total,norte,58,46.39,3,0,
TEL100-000877,2024-08-05,C0037,esencial,norte,40,24.75,1,0,
TEL100-000878,2024-08-05,C0038,plus,centro,44,30.87,0,0,
TEL100-000879,2024-08-05,C0039,total,norte,88,47.05,1,0,
TEL100-000880,2024-08-05,C0040,esencial,norte,81,27.1,1,0,
TEL100-000881,2024-08-05,C0041,plus,norte,80,29.05,1,0,
TEL100-000882,2024-08-05,C0042,total,norte,29,41.97,2,0,
TEL100-000883,2024-08-05,C0043,esencial,centro,14,13.92,2,0,
TEL100-000884,2024-08-05,C0044,plus,centro,97,28.97,0,0,
TEL100-000885,2024-08-05,C0045,total,norte,59,50.83,0,0,
TEL100-000886,2024-08-05,C0046,esencial,norte,20,5.93,2,0,
TEL100-000887,2024-08-05,C0047,plus,centro,69,28.06,1,0,
TEL100-000888,2024-08-05,C0048,total,sur,69,56.64,0,0,
TEL100-000889,2024-08-05,C0049,esencial,centro,93,14.38,0,0,
TEL100-000890,2024-08-05,C0050,plus,norte,41,31.98,0,1,mudanza
TEL100-000891,2024-08-05,C0051,total,centro,76,54.83,0,0,
TEL100-000892,2024-08-05,C0052,esencial,norte,92,6.82,2,0,
TEL100-000893,2024-08-05,C0053,plus,centro,54,28.33,0,0,
TEL100-000894,2024-08-05,C0054,total,sur,55,53.31,0,0,
TEL100-000895,2024-08-05,C0055,esencial,norte,39,10.49,1,0,
TEL100-000896,2024-08-05,C0056,plus,centro,71,45.4,0,0,
TEL100-000897,2024-08-05,C0057,total,sur,41,37.36,0,0,
TEL100-000898,2024-08-05,C0058,esencial,centro,61,8.09,1,0,
TEL100-000899,2024-08-05,C0059,plus,centro,92,30.17,2,0,
TEL100-000900,2024-08-05,C0060,total,norte,64,54.89,1,0,
TEL100-000901,2024-08-05,C0061,esencial,centro,17,0,0,0,
TEL100-000902,2024-08-05,C0062,plus,centro,39,30.98,0,0,
TEL100-000903,2024-08-05,C0063,total,centro,10,30.77,0,0,
TEL100-000904,2024-08-05,C0064,esencial,centro,89,12.24,2,1,precio
TEL100-000905,2024-08-05,C0065,plus,centro,13,23.76,1,0,
TEL100-000906,2024-08-05,C0066,total,sur,49,47.63,1,0,
TEL100-000907,2024-08-05,C0067,esencial,sur,71,2.15,1,0,
TEL100-000908,2024-08-05,C0068,plus,norte,33,20.08,0,0,
TEL100-000909,2024-08-05,C0069,total,sur,55,61.3,0,0,
TEL100-000910,2024-08-05,C0070,esencial,centro,9,15.0,0,0,
TEL100-000911,2024-08-05,C0071,plus,centro,75,28.77,2,0,
TEL100-000912,2024-08-05,C0072,total,norte,34,54.11,1,0,
TEL100-000913,2024-08-05,C0073,esencial,sur,28,5.75,3,0,
TEL100-000914,2024-08-05,C0074,plus,centro,49,,0,0,
TEL100-000915,2024-08-05,C0075,total,sur,59,57.07,0,0,
TEL100-000916,2024-08-05,C0076,esencial,centro,52,11.37,0,0,
TEL100-000917,2024-08-05,C0077,plus,sur,34,28.57,3,1,precio
TEL100-000918,2024-08-05,C0078,total,centro,76,43.72,0,0,
TEL100-000919,2024-08-05,C0079,esencial,sur,84,23.19,0,0,
TEL100-000920,2024-08-05,C0080,plus,sur,79,42.12,0,0,
TEL100-000921,2024-08-05,C0081,total,norte,26,50.8,1,0,
TEL100-000922,2024-08-05,C0082,esencial,centro,33,3.17,1,0,
TEL100-000923,2024-08-05,C0083,plus,centro,37,22.95,2,0,
TEL100-000924,2024-08-05,C0084,total,norte,25,59.74,0,0,
TEL100-000925,2024-08-05,C0085,esencial,centro,44,7.23,0,0,
TEL100-000926,2024-08-05,C0086,plus,norte,72,25.33,0,0,
TEL100-000927,2024-08-05,C0087,total,centro,53,54.42,0,0,
TEL100-000928,2024-08-05,C0088,esencial,norte,17,8.81,0,0,
TEL100-000929,2024-08-05,C0089,plus,sur,38,31.54,0,0,
TEL100-000930,2024-08-05,C0090,total,sur,39,62.62,1,0,
TEL100-000931,2024-08-05,C0091,esencial,norte,59,8.18,0,0,
TEL100-000932,2024-08-05,C0092,plus,sur,35,29.35,1,0,
TEL100-000933,2024-08-05,C0093,total,centro,60,43.43,1,0,
TEL100-000934,2024-08-05,C0094,esencial,norte,41,6.43,0,0,
TEL100-000935,2024-08-05,C0095,plus,norte,82,18.18,0,0,
TEL100-000936,2024-08-05,C0096,total,sur,74,56.51,1,0,
TEL100-000937,2024-08-05,C0097,esencial,norte,27,13.02,0,0,
TEL100-000938,2024-08-05,C0098,plus,centro,27,18.94,2,0,
TEL100-000939,2024-08-05,C0099,total,sur,82,59.25,1,0,
TEL100-000940,2024-08-05,C0100,esencial,norte,11,24.52,2,0,
TEL100-000941,2024-08-05,C0101,plus,sur,26,37.43,0,0,
TEL100-000942,2024-08-05,C0102,total,centro,75,45.82,0,0,
TEL100-000943,2024-08-05,C0103,esencial,sur,47,28.0,0,0,
TEL100-000944,2024-08-05,C0104,plus,centro,17,28.88,0,0,
TEL100-000945,2024-08-05,C0105,total,norte,22,50.77,0,0,
TEL100-000946,2024-08-05,C0106,esencial,centro,60,18.37,1,0,
TEL100-000947,2024-08-05,C0107,plus,centro,12,22.07,0,0,
TEL100-000948,2024-08-05,C0108,total,centro,8,56.47,0,1,mudanza
TEL100-000949,2024-08-05,C0109,esencial,sur,72,10.58,0,0,
TEL100-000950,2024-08-05,C0110,plus,centro,90,28.21,0,0,
TEL100-000951,2024-08-05,C0111,total,norte,30,54.26,0,0,
TEL100-000952,2024-08-05,C0112,esencial,norte,29,0,2,0,
TEL100-000953,2024-08-05,C0113,plus,sur,38,26.57,1,0,
TEL100-000954,2024-08-05,C0114,total,norte,27,43.16,1,0,
TEL100-000955,2024-08-05,C0115,esencial,centro,29,13.71,0,1,precio
TEL100-000956,2024-08-05,C0116,plus,centro,19,15.2,0,0,
TEL100-000957,2024-08-05,C0117,total,sur,67,57.32,1,0,
TEL100-000958,2024-08-05,C0118,esencial,norte,21,24.91,0,0,
TEL100-000959,2024-08-05,C0119,plus,sur,53,2.41,2,0,
TEL100-000960,2024-08-05,C0120,total,norte,91,30.37,4,0,
TEL100-000961,2024-09-05,C0001,esencial,norte,15,13.95,3,0,
TEL100-000962,2024-09-05,C0002,plus,norte,16,29.22,0,0,
TEL100-000963,2024-09-05,C0003,total,sur,39,52.34,0,0,
TEL100-000964,2024-09-05,C0004,esencial,norte,88,2.38,2,0,
TEL100-000965,2024-09-05,C0005,plus,sur,25,24.81,0,0,
TEL100-000966,2024-09-05,C0006,total,norte,10,34.62,0,0,
TEL100-000967,2024-09-05,C0007,esencial,centro,83,9.42,2,0,
TEL100-000968,2024-09-05,C0008,plus,norte,78,36.72,1,0,
TEL100-000969,2024-09-05,C0009,total,sur,51,47.88,0,0,
TEL100-000970,2024-09-05,C0010,esencial,sur,95,9.38,2,0,
TEL100-000971,2024-09-05,C0011, PLUS ,norte,97,21.55,0,0,
TEL100-000972,2024-09-05,C0012,total,sur,20,45.24,0,0,
TEL100-000973,2024-09-05,C0013,esencial,norte,13,2.34,0,0,
TEL100-000974,2024-09-05,C0014,plus,centro,78,36.51,3,0,
TEL100-000975,2024-09-05,C0015,total,centro,98,38.94,2,0,
TEL100-000976,2024-09-05,C0016,esencial,sur,59,17.11,1,0,
TEL100-000977,2024-09-05,C0017,plus,sur,68,35.89,0,0,
TEL100-000978,2024-09-05,C0018,total,sur,22,62.79,2,0,
TEL100-000979,2024-09-05,C0019,esencial,norte,43,10.76,1,0,
TEL100-000980,2024-09-05,C0020,plus,sur,81,33.37,0,0,
TEL100-000981,2024-09-05,C0021,total,sur,21,51.41,2,0,
TEL100-000982,2024-09-05,C0022,esencial,centro,98,7.19,2,0,
TEL100-000983,2024-09-05,C0023,plus,centro,58,28.37,1,0,
TEL100-000984,2024-09-05,C0024,total,sur,97,45.56,3,0,
TEL100-000985,2024-09-05,C0025,esencial,centro,37,5.88,0,0,
TEL100-000986,2024-09-05,C0026,plus,sur,64,20.51,1,0,
TEL100-000987,2024-09-05,C0027,total,centro,21,49.94,0,0,
TEL100-000988,2024-09-05,C0028,esencial,norte,58,1.73,1,0,
TEL100-000989,2024-09-05,C0029,plus,centro,45,23.07,0,0,
TEL100-000990,2024-09-05,C0030,total,norte,50,46.58,0,0,
TEL100-000991,2024-09-05,C0031,esencial,centro,18,8.53,2,0,
TEL100-000992,2024-09-05,C0032,plus,norte,40,34.09,1,0,
TEL100-000993,2024-09-05,C0033,total,sur,97,52.43,0,0,
TEL100-000994,2024-09-05,C0034,esencial,norte,77,4.6,0,0,
TEL100-000995,2024-09-05,C0035,plus,sur,89,25.45,1,0,
TEL100-000996,2024-09-05,C0036,total,norte,59,48.39,0,0,
TEL100-000997,2024-09-05,C0037,esencial,norte,41,,3,0,
TEL100-000998,2024-09-05,C0038,plus,centro,45,41.91,1,0,
TEL100-000999,2024-09-05,C0039,total,norte,89,42.87,1,0,
TEL100-001000,2024-09-05,C0040,esencial,norte,82,17.26,0,0,
TEL100-001001,2024-09-05,C0041,plus,norte,81,34.04,0,0,
TEL100-001002,2024-09-05,C0042,total,norte,30,52.26,0,0,
TEL100-001003,2024-09-05,C0043,esencial,centro,15,20.44,0,0,
TEL100-001004,2024-09-05,C0044,plus,centro,98,41.47,0,0,
TEL100-001005,2024-09-05,C0045,total,norte,60,54.07,2,0,
TEL100-001006,2024-09-05,C0046,esencial,norte,21,15.23,2,0,
TEL100-001007,2024-09-05,C0047,plus,centro,70,29.69,0,0,
TEL100-001008,2024-09-05,C0048,total,sur,70,41.0,0,0,
TEL100-001009,2024-09-05,C0049,esencial,centro,94,16.44,0,0,
TEL100-001010,2024-09-05,C0050,plus,norte,42,35.09,0,0,
TEL100-001011,2024-09-05,C0051,total,centro,77,41.55,1,0,
TEL100-001012,2024-09-05,C0052,esencial,norte,93,26.23,3,0,
TEL100-001013,2024-09-05,C0053,plus,centro,55,23.32,0,0,
TEL100-001014,2024-09-05,C0054,total,sur,56,63.22,1,0,
TEL100-001015,2024-09-05,C0055,esencial,norte,40,0,2,0,
TEL100-001016,2024-09-05,C0056,plus,centro,72,32.8,3,0,
TEL100-001017,2024-09-05,C0057,total,sur,42,41.69,2,0,
TEL100-001018,2024-09-05,C0058,esencial,centro,62,27.81,0,0,
TEL100-001019,2024-09-05,C0059,plus,centro,93,34.21,0,0,
TEL100-001020,2024-09-05,C0060,total,norte,65,50.34,0,0,
TEL100-001021,2024-09-05,C0061,esencial,centro,18,21.36,0,0,
TEL100-001022,2024-09-05,C0062,plus,centro,40,26.82,3,0,
TEL100-001023,2024-09-05,C0063,total,centro,11,50.99,0,0,
TEL100-001024,2024-09-05,C0064,esencial,centro,90,14.24,0,0,
TEL100-001025,2024-09-05,C0065,plus,centro,14,7.46,0,0,
TEL100-001026,2024-09-05,C0066,total,sur,50,54.16,0,0,
TEL100-001027,2024-09-05,C0067,esencial,sur,72,9.5,1,0,
TEL100-001028,2024-09-05,C0068,plus,norte,34,29.67,0,0,
TEL100-001029,2024-09-05,C0069,total,sur,56,41.14,2,0,
TEL100-001030,2024-09-05,C0070,esencial,centro,10,0.79,0,0,
TEL100-001031,2024-09-05,C0071,plus,centro,76,11.75,0,0,
TEL100-001032,2024-09-05,C0072,total,norte,35,47.65,2,0,
TEL100-001033,2024-09-05,C0073,esencial,sur,29,6.65,1,0,
TEL100-001034,2024-09-05,C0074,plus,centro,50,21.14,0,0,
TEL100-001035,2024-09-05,C0075,total,sur,60,51.65,2,0,
TEL100-001036,2024-09-05,C0076,esencial,centro,53,12.14,1,0,
TEL100-001037,2024-09-05,C0077,plus,sur,35,39.08,3,0,
TEL100-001038,2024-09-05,C0078,total,centro,77,41.53,0,0,
TEL100-001039,2024-09-05,C0079,esencial,sur,85,20.43,1,0,
TEL100-001040,2024-09-05,C0080,plus,sur,80,30.72,1,0,
TEL100-001041,2024-09-05,C0081,total,norte,27,38.43,3,0,
TEL100-001042,2024-09-05,C0082,esencial,centro,34,4.97,3,0,
TEL100-001043,2024-09-05,C0083,plus,centro,38,13.82,0,0,
TEL100-001044,2024-09-05,C0084,total,norte,26,44.8,1,0,
TEL100-001045,2024-09-05,C0085,esencial,centro,45,8.93,0,0,
TEL100-001046,2024-09-05,C0086,plus,norte,73,32.73,3,0,
TEL100-001047,2024-09-05,C0087,total,centro,54,47.74,0,0,
TEL100-001048,2024-09-05,C0088,esencial,norte,18,10.82,0,0,
TEL100-001049,2024-09-05,C0089,plus,sur,39,42.1,1,0,
TEL100-001050,2024-09-05,C0090,total,sur,40,50.73,0,1,servicio
TEL100-001051,2024-09-05,C0091,esencial,norte,60,17.81,0,0,
TEL100-001052,2024-09-05,C0092,plus,sur,36,29.36,0,0,
TEL100-001053,2024-09-05,C0093,total,centro,61,38.92,2,0,
TEL100-001054,2024-09-05,C0094,esencial,norte,42,17.88,1,0,
TEL100-001055,2024-09-05,C0095,plus,norte,83,28.63,0,0,
TEL100-001056,2024-09-05,C0096,total,sur,75,"53,9",0,0,
TEL100-001057,2024-09-05,C0097,esencial,norte,28,0.74,0,0,
TEL100-001058,2024-09-05,C0098,plus,centro,28,25.85,0,0,
TEL100-001059,2024-09-05,C0099,total,sur,83,53.57,3,1,mudanza
TEL100-001060,2024-09-05,C0100,esencial,norte,12,0,2,0,
TEL100-001061,2024-09-05,C0101,plus,sur,27,27.3,0,1,servicio
TEL100-001062,2024-09-05,C0102,total,centro,76,43.94,0,0,
TEL100-001063,2024-09-05,C0103,esencial,sur,48,0,0,0,
TEL100-001064,2024-09-05,C0104,plus,centro,18,26.85,2,0,
TEL100-001065,2024-09-05,C0105,total,norte,23,70.18,0,1,precio
TEL100-001066,2024-09-05,C0106,esencial,centro,61,4.74,2,0,
TEL100-001067,2024-09-05,C0107,plus,centro,13,39.55,0,0,
TEL100-001068,2024-09-05,C0108, TOTAL ,centro,9,60.46,0,0,
TEL100-001069,2024-09-05,C0109,esencial,sur,73,21.64,1,0,
TEL100-001070,2024-09-05,C0110,plus,centro,91,24.93,0,0,
TEL100-001071,2024-09-05,C0111,total,norte,31,39.66,0,0,
TEL100-001072,2024-09-05,C0112,esencial,norte,30,9.87,1,0,
TEL100-001073,2024-09-05,C0113,plus,sur,39,39.14,2,0,
TEL100-001074,2024-09-05,C0114,total,norte,28,40.88,0,0,
TEL100-001075,2024-09-05,C0115,esencial,centro,30,0,0,0,
TEL100-001076,2024-09-05,C0116,plus,centro,20,27.09,2,1,precio
TEL100-001077,2024-09-05,C0117,total,sur,68,62.94,0,0,
TEL100-001078,2024-09-05,C0118,esencial,norte,22,26.02,0,0,
TEL100-001079,2024-09-05,C0119,plus,sur,54,46.57,0,0,
TEL100-001080,2024-09-05,C0120,total,norte,92,,0,0,
TEL100-001081,2024-10-06,C0001,esencial,norte,16,25.69,3,1,mudanza
TEL100-001082,2024-10-06,C0002,plus,norte,17,23.02,0,0,
TEL100-001083,2024-10-06,C0003,total,sur,40,52.03,0,0,
TEL100-001084,2024-10-06,C0004,esencial,norte,89,21.13,2,1,precio
TEL100-001085,2024-10-06,C0005,plus,sur,26,33.44,0,0,
TEL100-001086,2024-10-06,C0006,total,norte,11,62.72,0,0,
TEL100-001087,2024-10-06,C0007,esencial,centro,84,9.15,1,0,
TEL100-001088,2024-10-06,C0008,plus,norte,79,32.11,0,0,
TEL100-001089,2024-10-06,C0009,total,sur,52,37.31,0,0,
TEL100-001090,2024-10-06,C0010,esencial,sur,96,6.67,2,0,
TEL100-001091,2024-10-06,C0011,plus,norte,98,45.16,0,0,
TEL100-001092,2024-10-06,C0012,total,sur,21,49.27,0,0,
TEL100-001093,2024-10-06,C0013,esencial,norte,14,8.21,0,0,
TEL100-001094,2024-10-06,C0014,plus,centro,79,32.93,0,1,mudanza
TEL100-001095,2024-10-06,C0015,total,centro,99,55.4,0,0,
TEL100-001096,2024-10-06,C0016,esencial,sur,60,13.11,0,0,
TEL100-001097,2024-10-06,C0017,plus,sur,69,19.84,0,0,
TEL100-001098,2024-10-06,C0018,total,sur,23,41.58,1,0,
TEL100-001099,2024-10-06,C0019,esencial,norte,44,15.18,0,0,
TEL100-001100,2024-10-06,C0020,plus,sur,82,31.91,2,0,
TEL100-001101,2024-10-06,C0021,total,sur,22,64.0,0,0,
TEL100-001102,2024-10-06,C0022,esencial,centro,99,17.34,4,1,servicio
TEL100-001103,2024-10-06,C0023,plus,centro,59,34.98,0,0,
TEL100-001104,2024-10-06,C0024,total,sur,98,50.06,0,0,
TEL100-001105,2024-10-06,C0025,esencial,centro,38,14.41,0,0,
TEL100-001106,2024-10-06,C0026,plus,sur,65,33.08,0,0,
TEL100-001107,2024-10-06,C0027,total,centro,22,55.29,1,0,
TEL100-001108,2024-10-06,C0028,esencial,norte,59,10.86,1,0,
TEL100-001109,2024-10-06,C0029,plus,centro,46,30.84,1,0,
TEL100-001110,2024-10-06,C0030,total,norte,51,43.62,0,0,
TEL100-001111,2024-10-06,C0031,esencial,centro,19,19.82,0,0,
TEL100-001112,2024-10-06,C0032,plus,norte,41,31.98,0,0,
TEL100-001113,2024-10-06,C0033,total,sur,98,50.22,3,0,
TEL100-001114,2024-10-06,C0034,esencial,norte,78,0,0,0,
TEL100-001115,2024-10-06,C0035,plus,sur,90,29.87,0,0,
TEL100-001116,2024-10-06,C0036,total,norte,60,47.73,0,0,
TEL100-001117,2024-10-06,C0037,esencial,norte,42,27.34,0,0,
TEL100-001118,2024-10-06,C0038,plus,centro,46,41.4,0,0,
TEL100-001119,2024-10-06,C0039,total,norte,90,45.17,0,0,
TEL100-001120,2024-10-06,C0040,esencial,norte,83,5.11,1,0,
TEL100-001121,2024-10-06,C0041,plus,norte,82,50.13,1,0,
TEL100-001122,2024-10-06,C0042,total,norte,31,47.09,2,1,servicio
TEL100-001123,2024-10-06,C0043,esencial,centro,16,19.45,0,0,
TEL100-001124,2024-10-06,C0044,plus,centro,99,28.96,0,0,
TEL100-001125,2024-10-06,C0045,total,norte,61,52.07,3,0,
TEL100-001126,2024-10-06,C0046,esencial,norte,22,21.48,0,0,
TEL100-001127,2024-10-06,C0047,plus,centro,71,24.27,0,0,
TEL100-001128,2024-10-06,C0048,total,sur,71,32.73,0,0,
TEL100-001129,2024-10-06,C0049,esencial,centro,95,14.71,1,0,
TEL100-001130,2024-10-06,C0050,plus,norte,43,36.52,1,0,
TEL100-001131,2024-10-06,C0051,total,centro,78,50.02,0,0,
TEL100-001132,2024-10-06,C0052,esencial,norte,94,7.23,0,0,
TEL100-001133,2024-10-06,C0053,plus,centro,56,16.32,1,1,mudanza
TEL100-001134,2024-10-06,C0054,total,sur,57,36.54,4,1,servicio
TEL100-001135,2024-10-06,C0055,esencial,norte,41,8.32,0,0,
TEL100-001136,2024-10-06,C0056,plus,centro,73,38.78,0,0,
TEL100-001137,2024-10-06,C0057,total,sur,43,52.54,1,0,
TEL100-001138,2024-10-06,C0058,esencial,centro,63,12.0,0,0,
TEL100-001139,2024-10-06,C0059,plus,centro,94,23.34,1,0,
TEL100-001140,2024-10-06,C0060,total,norte,66,32.31,0,0,
TEL100-001141,2024-10-06,C0061,esencial,centro,19,13.62,0,0,
TEL100-001142,2024-10-06,C0062,plus,centro,41,18.51,0,0,
TEL100-001143,2024-10-06,C0063,total,centro,12,39.13,1,0,
TEL100-001144,2024-10-06,C0064,esencial,centro,91,10.04,0,0,
TEL100-001145,2024-10-06,C0065,plus,centro,15,25.92,0,1,mudanza
TEL100-001146,2024-10-06,C0066,total,sur,51,42.61,0,1,servicio
TEL100-001147,2024-10-06,C0067,esencial,sur,73,22.33,4,0,
TEL100-001148,2024-10-06,C0068,plus,norte,35,23.39,0,0,
TEL100-001149,2024-10-06,C0069,total,sur,57,52.21,0,0,
TEL100-001150,2024-10-06,C0070,esencial,centro,11,5.5,0,0,
TEL100-001151,2024-10-06,C0071,plus,centro,77,39.76,0,0,
TEL100-001152,2024-10-06,C0072,total,norte,36,45.44,0,0,
TEL100-001153,2024-10-06,C0073,esencial,sur,30,19.13,0,0,
