registro_id,fecha,proveedor,producto,solicitado,recibido,prometido_dias,plazo_dias,estado
COM074-000889,2024-11-05,P01,P03,177,177,7,9,completo
COM074-000890,2024-11-05,P02,P03,112,112,8,6,completo
COM074-000891,2024-11-05,P03,P03,26,26,9,11,completo
COM074-000892,2024-11-06,P04,P03,124,124,10,3,completo
COM074-000893,2024-11-06,P05,P03,65,65,7,10,completo
COM074-000894,2024-11-06,P06,P03,154,154,8,12,completo
COM074-000895,2024-11-07,P07,P03,57,57,9,10,completo
COM074-000896,2024-11-07,P08,P03,131,131,10,11,completo
COM074-000897,2024-11-07,P09,P03,150,0,7,419,pendiente
COM074-000898,2024-11-08,P10,P03,129,129,8,14,completo
COM074-000899,2024-11-08,P11,P03,140,140,9,9,completo
COM074-000900,2024-11-08,P12,P03,28,28,10,12,completo
COM074-000901,2024-11-09,P01,P04,181,181,7,11,completo
COM074-000902,2024-11-09,P02,P04,176,176,8,10,completo
COM074-000903,2024-11-09,P03,P04,128,128,9,11,completo
COM074-000904,2024-11-10,P04,P04,109,109,10,9,completo
COM074-000905,2024-11-10,P05,P04,75,0,7,416,pendiente
COM074-000906,2024-11-11,P06,P04,178,178,8,10,completo
COM074-000907,2024-11-11,P07,P04,82,82,9,13,completo
COM074-000908,2024-11-11,P08,P04,58,58,10,11,completo
COM074-000909,2024-11-12,P09,P04,72,72,7,16,completo
COM074-000910,2024-11-12,P10,P04,52,52,8,11,completo
COM074-000911,2024-11-12,P11,P04,48,48,9,17,completo
COM074-000912,2024-11-13,P12,P04,161,161,10,11,completo
COM074-000913,2024-11-13,P01,P05,142,77,7,5,parcial
COM074-000914,2024-11-13,P02,P05,122,122,8,,completo
COM074-000915,2024-11-14,P03,P05,28,28,9,7,completo
COM074-000916,2024-11-14,P04,P05,132,132,10,8,completo
COM074-000917,2024-11-14,P05,P05,37,37,7,3,completo
COM074-000918,2024-11-15,P06,P05,116,116,8,11,completo
COM074-000919,2024-11-15,P07,P05,147,147,9,3,completo
COM074-000920,2024-11-15,P08,P05,160,160,10,11,completo
COM074-000921,2024-11-16,P09,P05,197,197,7,9,completo
COM074-000922,2024-11-16,P10,P05,44,44,8,11,completo
COM074-000923,2024-11-16,P11,P05,149,149,9,8,completo
COM074-000924,2024-11-17,P12,P05,23,0,10,409,pendiente
COM074-000925,2024-11-17,P01,P06,185,185,7,4,completo
COM074-000926,2024-11-17,P02,P06,36,36,8,9,completo
COM074-000927,2024-11-18,P03,P06,122,122,9,6,completo
COM074-000928,2024-11-18,P04,P06,103,103,10,9,completo
COM074-000929,2024-11-19,P05,P06,142,142,7,12,completo
COM074-000930,2024-11-19,P06,P06,26,26,8,11,completo
COM074-000931,2024-11-19,P07,P06,157,157,9,17,completo
COM074-000932,2024-11-20,P08,P06,198,198,10,10,completo
COM074-000933,2024-11-20,P09,P06,152,152,7,12,completo
COM074-000934,2024-11-20,P10,P06,30,0,8,406,pendiente
COM074-000935,2024-11-21,P11,P06,51,51,9,8,completo
COM074-000936,2024-11-21,P12,P06,114,114,10,17,completo
COM074-000937,2024-11-21,P01,P07,23,23,7,9,completo
COM074-000938,2024-11-22,P02,P07,73,73,8,3,completo
COM074-000939,2024-11-22,P03,P07,12,12,9,6,completo
COM074-000940,2024-11-22,P04,P07,26,26,10,9,completo
COM074-000941,2024-11-23,P05,P07,179,179,7,11,completo
COM074-000942,2024-11-23,P06,P07,52,0,8,403,pendiente
COM074-000943,2024-11-23,P07,P07,123,123,9,9,completo
COM074-000944,2024-11-24,P08,P07,168,103,10,7,parcial
COM074-000945,2024-11-24,P09,P07,33,0,7,402,pendiente
COM074-000946,2024-11-24,P10,P07,50,0,8,402,pendiente
COM074-000947,2024-11-25,P11,P07,91,91,9,13,completo
COM074-000948,2024-11-25,P12,P07,79,79,10,15,completo
COM074-000949,2024-11-25,P01,P08,41,41,7,8,completo
COM074-000950,2024-11-26,P02,P08,79,79,8,2,completo
COM074-000951,2024-11-26,P03,P08,107,107,9,13,completo
COM074-000952,2024-11-27,P04,P08,132,132,10,9,completo
COM074-000953,2024-11-27,P05,P08,28,28,7,10,completo
COM074-000954,2024-11-27,P06,P08,16,16,8,8,completo
COM074-000955,2024-11-28,P07,P08,58,58,9,11,completo
COM074-000956,2024-11-28,P08,P08,179,179,10,7,completo
COM074-000957,2024-11-28,P09,P08,37,37,7,12,completo
COM074-000958,2024-11-29,P10,P08,98,98,8,11,completo
COM074-000959,2024-11-29,P11,P08,70,70,9,12,completo
COM074-000960,2024-11-29,P12,P08,79,79,10,10,completo
COM074-000961,2024-11-30,P01,P09,66,66,7,9,completo
COM074-000962,2024-11-30,P02,P09,173,173,8,11,completo
COM074-000963,2024-11-30,P03,P09,123,123,9,10,completo
COM074-000964,2024-12-01,P04,P09,164,164,10,1,completo
COM074-000965,2024-12-01,P05,P09,105,105,7,10,completo
COM074-000966,2024-12-01,P06,P09,90,90,8,9,completo
COM074-000967,2024-12-02,P07,P09,34,34,9,10,completo
COM074-000968,2024-12-02,P08,P09,65,65,10,12,completo
COM074-000969,2024-12-02,P09,P09,115,115,7,10,completo
COM074-000970,2024-12-03,P10,P09,135,135,8,12,completo
COM074-000971,2024-12-03,P11,P09,116,11,9,10, PARCIAL 
COM074-000972,2024-12-04,P12,P09,87,87,10,13,completo
COM074-000973,2024-12-04,P01,P10,53,53,7,6,completo
COM074-000974,2024-12-04,P02,P10,185,185,8,8,completo
COM074-000975,2024-12-05,P03,P10,66,66,9,9,completo
COM074-000976,2024-12-05,P04,P10,102,102,10,17,completo
COM074-000977,2024-12-05,P05,P10,183,20,7,10,parcial
COM074-000978,2024-12-06,P06,P10,122,122,8,10,completo
COM074-000979,2024-12-06,P07,P10,177,177,9,7,completo
COM074-000980,2024-12-06,P08,P10,164,164,10,8,completo
COM074-000981,2024-12-07,P09,P10,116,116,7,10,completo
COM074-000982,2024-12-07,P10,P10,169,169,8,15,completo
COM074-000983,2024-12-07,P11,P10,160,160,9,11,completo
COM074-000984,2024-12-08,P12,P10,138,138,10,11,completo
COM074-000985,2024-12-08,P01,P11,56,56,7,11,completo
COM074-000986,2024-12-08,P02,P11,193,193,8,8,completo
COM074-000987,2024-12-09,P03,P11,131,131,9,7,completo
COM074-000988,2024-12-09,P04,P11,36,2,10,11,parcial
COM074-000989,2024-12-09,P05,P11,59,0,7,387,pendiente
COM074-000990,2024-12-10,P06,P11,30,30,8,12,completo
COM074-000991,2024-12-10,P07,P11,60,60,9,6,completo
COM074-000992,2024-12-10,P08,P11,23,23,10,8,completo
COM074-000993,2024-12-11,P09,P11,55,47,7,12,parcial
COM074-000994,2024-12-11,P10,P11,146,146,8,12,completo
COM074-000995,2024-12-12,P11,P11,38,38,9,12,completo
COM074-000996,2024-12-12,P12,P11,139,139,10,12,completo
COM074-000997,2024-12-12,P01,P12,108,108,7,,completo
COM074-000998,2024-12-13,P02,P12,191,22,8,5,parcial
COM074-000999,2024-12-13,P03,P12,193,193,9,5,completo
COM074-001000,2024-12-13,P04,P12,19,19,10,7,completo
COM074-001001,2024-12-14,P05,P12,164,82,7,9,parcial
COM074-001002,2024-12-14,P06,P12,161,161,8,11,completo
COM074-001003,2024-12-14,P07,P12,51,51,9,7,completo
COM074-001004,2024-12-15,P08,P12,68,68,10,13,completo
COM074-001005,2024-12-15,P09,P12,165,165,7,7,completo
COM074-001006,2024-12-15,P10,P12,31,31,8,11,completo
COM074-001007,2024-12-16,P11,P12,123,123,9,8,completo
COM074-001008,2024-12-16,P12,P12,189,189,10,15,completo
COM074-001009,2024-12-16,P01,P01,60,60,7,6,completo
COM074-001010,2024-12-17,P02,P01,105,105,8,7,completo
COM074-001011,2024-12-17,P03,P01,148,148,9,7,completo
COM074-001012,2024-12-17,P04,P01,117,0,10,379,pendiente
COM074-001013,2024-12-18,P05,P01,159,43,7,1,parcial
COM074-001014,2024-12-18,P06,P01,186,186,8,11,completo
COM074-001015,2024-12-18,P07,P01,138,138,9,6,completo
COM074-001016,2024-12-19,P08,P01,137,137,10,9,completo
COM074-001017,2024-12-19,P09,P01,128,128,7,7,completo
COM074-001018,2024-12-20,P10,P01,22,22,8,11,completo
COM074-001019,2024-12-20,P11,P01,170,170,9,9,completo
COM074-001020,2024-12-20,P12,P01,191,191,10,12,completo
COM074-001021,2024-12-21,P01,P02,14,14,7,12,completo
COM074-001022,2024-12-21,P02,P02,92,92,8,4,completo
COM074-001023,2024-12-21,P03,P02,79,79,9,12,completo
COM074-001024,2024-12-22,P04,P02,101,101,10,8,completo
COM074-001025,2024-12-22,P05,P02,122,122,7,6,completo
COM074-001026,2024-12-22,P06,P02,123,123,8,7,completo
COM074-001027,2024-12-23,P07,P02,118,0,9,373,pendiente
COM074-001028,2024-12-23,P08,P02,85,85,10,8,completo
COM074-001029,2024-12-23,P09,P02,35,0,7,373,pendiente
COM074-001030,2024-12-24,P10,P02,35,35,8,14,completo
COM074-001031,2024-12-24,P11,P02,192,192,9,13,completo
COM074-001032,2024-12-24,P12,P02,126,126,10,12,completo
COM074-001033,2024-12-25,P01,P03,57,13,7,11,parcial
COM074-001034,2024-12-25,P02,P03,67,67,8,2,completo
COM074-001035,2024-12-25,P03,P03,107,0,9,371,pendiente
COM074-001036,2024-12-26,P04,P03,101,101,10,16,completo
COM074-001037,2024-12-26,P05,P03,177,177,7,7,completo
COM074-001038,2024-12-26,P06,P03,81,81,8,13,completo
COM074-001039,2024-12-27,P07,P03,117,117,9,4,completo
COM074-001040,2024-12-27,P08,P03,43,29,10,10,parcial
COM074-001041,2024-12-28,P09,P03,19,19,7,10,completo
COM074-001042,2024-12-28,P10,P03,108,108,8,6,completo
COM074-001043,2024-12-28,P11,P03,195,195,9,15,completo
COM074-001044,2024-12-29,P12,P03,69,69,10,12,completo
COM074-001045,2024-12-29,P01,P04,108,108,7,5,completo
COM074-001046,2024-12-29,P02,P04,66,0,8,367,pendiente
COM074-001047,2024-12-30,P03,P04,51,51,9,7,completo
COM074-001048,2024-12-30,P04,P04,53,53,10,10,completo
COM074-001049,2024-12-30,P05,P04,172,172,7,13,completo
COM074-001050,2024-12-31,P06,P04,105,105,8,15,completo
COM074-001051,2024-12-31,P07,P04,108,9,9,7,parcial
COM074-001052,2024-12-31,P08,P04,125,125,10,11,completo
COM074-001053,2025-01-01,P09,P04,105,105,7,11,completo
COM074-001054,2025-01-01,P10,P04,45,45,8,14,completo
COM074-001055,2025-01-01,P11,P04,10,10,9,16,completo
COM074-001056,2025-01-02,P12,P04,190,0,10,363,pendiente
COM074-001057,2025-01-02,P01,P05,169,169,7,8,completo
COM074-001058,2025-01-02,P02,P05,81,81,8,6,completo
COM074-001059,2025-01-03,P03,P05,30,10,9,10,parcial
COM074-001060,2025-01-03,P04,P05,157,157,10,11,completo
COM074-001061,2025-01-03,P05,P05,188,188,7,10,completo
COM074-001062,2025-01-04,P06,P05,95,95,8,10,completo
COM074-001063,2025-01-04,P07,P05,86,86,9,11,completo
COM074-001064,2025-01-05,P08,P05,97,97,10,6,completo
COM074-001065,2025-01-05,P09,P05,147,147,7,10,completo
COM074-001066,2025-01-05,P10,P05,157,157,8,17,completo
COM074-001067,2025-01-06,P11,P05,156,156,9,7,completo
COM074-001068,2025-01-06,P12,P05,91,0,10,359, PENDIENTE 
COM074-001069,2025-01-06,P01,P06,121,121,7,10,completo
COM074-001070,2025-01-07,P02,P06,113,113,8,4,completo
COM074-001071,2025-01-07,P03,P06,174,174,9,8,completo
COM074-001072,2025-01-07,P04,P06,55,55,10,5,completo
COM074-001073,2025-01-08,P05,P06,143,143,7,8,completo
COM074-001074,2025-01-08,P06,P06,30,30,8,14,completo
COM074-001075,2025-01-08,P07,P06,50,3,9,9,parcial
COM074-001076,2025-01-09,P08,P06,152,88,10,12,parcial
COM074-001077,2025-01-09,P09,P06,148,148,7,8,completo
COM074-001078,2025-01-09,P10,P06,27,27,8,15,completo
COM074-001079,2025-01-10,P11,P06,98,98,9,12,completo
COM074-001080,2025-01-10,P12,P06,90,63,10,,parcial
COM074-001081,2025-01-10,P01,P07,121,55,7,11,parcial
COM074-001082,2025-01-11,P02,P07,169,169,8,9,completo
COM074-001083,2025-01-11,P03,P07,40,40,9,11,completo
COM074-001084,2025-01-11,P04,P07,196,196,10,6,completo
COM074-001085,2025-01-12,P05,P07,83,34,7,10,parcial
COM074-001086,2025-01-12,P06,P07,135,135,8,8,completo
COM074-001087,2025-01-13,P07,P07,153,0,9,352,pendiente
COM074-001088,2025-01-13,P08,P07,122,111,10,11,parcial
COM074-001089,2025-01-13,P09,P07,121,121,7,6,completo
COM074-001090,2025-01-14,P10,P07,92,92,8,12,completo
COM074-001091,2025-01-14,P11,P07,96,96,9,17,completo
COM074-001092,2025-01-14,P12,P07,109,109,10,11,completo
COM074-001093,2025-01-15,P01,P08,29,0,7,350,pendiente
COM074-001094,2025-01-15,P02,P08,165,141,8,8,parcial
COM074-001095,2025-01-15,P03,P08,142,142,9,8,completo
COM074-001096,2025-01-16,P04,P08,150,124,10,7,parcial
COM074-001097,2025-01-16,P05,P08,103,103,7,6,completo
COM074-001098,2025-01-16,P06,P08,127,127,8,8,completo
COM074-001099,2025-01-17,P07,P08,90,19,9,9,parcial
COM074-001100,2025-01-17,P08,P08,37,37,10,12,completo
COM074-001101,2025-01-17,P09,P08,148,148,7,5,completo
COM074-001102,2025-01-18,P10,P08,27,27,8,16,completo
COM074-001103,2025-01-18,P11,P08,135,135,9,9,completo
COM074-001104,2025-01-18,P12,P08,78,78,10,10,completo
COM074-001105,2025-01-19,P01,P09,27,27,7,5,completo
COM074-001106,2025-01-19,P02,P09,80,80,8,6,completo
COM074-001107,2025-01-19,P03,P09,183,183,9,6,completo
COM074-001108,2025-01-20,P04,P09,141,141,10,3,completo
COM074-001109,2025-01-20,P05,P09,43,43,7,12,completo
COM074-001110,2025-01-21,P06,P09,167,167,8,10,completo
COM074-001111,2025-01-21,P07,P09,71,71,9,10,completo
COM074-001112,2025-01-21,P08,P09,69,69,10,9,completo
COM074-001113,2025-01-22,P09,P09,197,197,7,13,completo
COM074-001114,2025-01-22,P10,P09,197,0,8,343,pendiente
COM074-001115,2025-01-22,P11,P09,117,117,9,4,completo
COM074-001116,2025-01-23,P12,P09,49,0,10,342,pendiente
COM074-001117,2025-01-23,P01,P10,193,193,7,5,completo
COM074-001118,2025-01-23,P02,P10,60,60,8,11,completo
COM074-001119,2025-01-24,P03,P10,70,70,9,9,completo
COM074-001120,2025-01-24,P04,P10,49,40,10,4,parcial
COM074-001121,2025-01-24,P05,P10,74,74,7,12,completo
COM074-001122,2025-01-25,P06,P10,105,105,8,12,completo
COM074-001123,2025-01-25,P07,P10,32,32,9,9,completo
COM074-001124,2025-01-25,P08,P10,39,39,10,8,completo
COM074-001125,2025-01-26,P09,P10,47,47,7,18,completo
COM074-001126,2025-01-26,P10,P10,186,25,8,10,parcial
COM074-001127,2025-01-26,P11,P10,12,10,9,13,parcial
COM074-001128,2025-01-27,P12,P10,183,183,10,10,completo
COM074-001129,2025-01-27,P01,P11,40,40,7,2,completo
COM074-001130,2025-01-27,P02,P11,10,10,8,13,completo
COM074-001131,2025-01-28,P03,P11,137,0,9,337,pendiente
COM074-001132,2025-01-28,P04,P11,163,153,10,14,parcial
COM074-001133,2025-01-29,P05,P11,178,178,7,6,completo
COM074-001134,2025-01-29,P06,P11,131,0,8,336,pendiente
COM074-001135,2025-01-29,P07,P11,194,194,9,9,completo
COM074-001136,2025-01-30,P08,P11,71,14,10,6,parcial
COM074-001137,2025-01-30,P09,P11,199,94,7,12,parcial
COM074-001138,2025-01-30,P10,P11,56,56,8,12,completo
COM074-001139,2025-01-31,P11,P11,128,0,9,334,pendiente
COM074-001140,2025-01-31,P12,P11,184,184,10,19,completo
COM074-001141,2025-01-31,P01,P12,193,12,7,8,parcial
COM074-001142,2025-02-01,P02,P12,85,85,8,7,completo
COM074-001143,2025-02-01,P03,P12,160,160,9,5,completo
COM074-001144,2025-02-01,P04,P12,64,0,10,333,pendiente
COM074-001145,2025-02-02,P05,P12,166,166,7,11,completo
COM074-001146,2025-02-02,P06,P12,29,29,8,11,completo
COM074-001147,2025-02-02,P07,P12,55,55,9,16,completo
COM074-001148,2025-02-03,P08,P12,117,0,10,331,pendiente
COM074-001149,2025-02-03,P09,P12,169,40,7,11,parcial
COM074-001150,2025-02-03,P10,P12,30,30,8,12,completo
COM074-001151,2025-02-04,P11,P12,167,127,9,17,parcial
COM074-001152,2025-02-04,P12,P12,62,62,10,12,completo
COM074-001153,2025-02-05,P01,P01,86,86,7,4,completo
COM074-001154,2025-02-05,P02,P01,130,0,8,329,pendiente
COM074-001155,2025-02-05,P03,P01,160,160,9,8,completo
COM074-001156,2025-02-06,P04,P01,165,165,10,11,completo
COM074-001157,2025-02-06,P05,P01,165,165,7,2,completo
COM074-001158,2025-02-06,P06,P01,33,33,8,7,completo
COM074-001159,2025-02-07,P07,P01,166,166,9,10,completo
COM074-001160,2025-02-07,P08,P01,135,135,10,8,completo
COM074-001161,2025-02-07,P09,P01,134,134,7,17,completo
COM074-001162,2025-02-08,P10,P01,44,44,8,11,completo
COM074-001163,2025-02-08,P11,P01,121,121,9,,completo
COM074-001164,2025-02-08,P12,P01,60,60,10,16,completo
COM074-001165,2025-02-09,P01,P02,95,0,7,325, PENDIENTE 
COM074-001166,2025-02-09,P02,P02,102,102,8,5,completo
COM074-001167,2025-02-09,P03,P02,72,72,9,6,completo
COM074-001168,2025-02-10,P04,P02,159,159,10,10,completo
COM074-001169,2025-02-10,P05,P02,155,0,7,324,pendiente
COM074-001170,2025-02-10,P06,P02,148,148,8,5,completo
COM074-001171,2025-02-11,P07,P02,36,36,9,4,completo
COM074-001172,2025-02-11,P08,P02,105,105,10,12,completo
COM074-001173,2025-02-11,P09,P02,47,47,7,9,completo
COM074-001174,2025-02-12,P10,P02,71,4,8,10,parcial
COM074-001175,2025-02-12,P11,P02,57,20,9,10,parcial
COM074-001176,2025-02-13,P12,P02,131,131,10,17,completo
COM074-001177,2025-02-13,P01,P03,13,13,7,6,completo
COM074-001178,2025-02-13,P02,P03,22,22,8,1,completo
COM074-001179,2025-02-14,P03,P03,182,182,9,9,completo
COM074-001180,2025-02-14,P04,P03,93,93,10,7,completo
COM074-001181,2025-02-14,P05,P03,55,55,7,11,completo
COM074-001182,2025-02-15,P06,P03,53,53,8,8,completo
COM074-001183,2025-02-15,P07,P03,17,17,9,9,completo
COM074-001184,2025-02-15,P08,P03,159,159,10,4,completo
COM074-001185,2025-02-16,P09,P03,167,167,7,13,completo
COM074-001186,2025-02-16,P10,P03,92,0,8,318,pendiente
COM074-001187,2025-02-16,P11,P03,139,139,9,16,completo
COM074-001188,2025-02-17,P12,P03,133,133,10,10,completo
COM074-001189,2025-02-17,P01,P04,98,92,7,2,parcial
COM074-001190,2025-02-17,P02,P04,109,109,8,6,completo
COM074-001191,2025-02-18,P03,P04,185,27,9,6,parcial
COM074-001192,2025-02-18,P04,P04,24,24,10,7,completo
COM074-001193,2025-02-18,P05,P04,139,139,7,9,completo
COM074-001194,2025-02-19,P06,P04,192,0,8,315,pendiente
COM074-001195,2025-02-19,P07,P04,127,127,9,7,completo
COM074-001196,2025-02-19,P08,P04,116,116,10,6,completo
COM074-001197,2025-02-20,P09,P04,185,109,7,7,parcial
COM074-001198,2025-02-20,P10,P04,64,64,8,16,completo
COM074-001199,2025-02-21,P11,P04,81,81,9,9,completo
COM074-001200,2025-02-21,P12,P04,177,177,10,13,completo
COM074-001201,2025-02-21,P01,P05,87,87,7,9,completo
COM074-001202,2025-02-22,P02,P05,103,103,8,8,completo
COM074-001203,2025-02-22,P03,P05,149,132,9,8,parcial
COM074-001204,2025-02-22,P04,P05,159,159,10,14,completo
COM074-001205,2025-02-23,P05,P05,13,13,7,7,completo
COM074-001206,2025-02-23,P06,P05,88,70,8,10,parcial
COM074-001207,2025-02-23,P07,P05,54,18,9,14,parcial
COM074-001208,2025-02-24,P08,P05,166,166,10,12,completo
COM074-001209,2025-02-24,P09,P05,112,112,7,13,completo
COM074-001210,2025-02-24,P10,P05,98,98,8,14,completo
COM074-001211,2025-02-25,P11,P05,191,114,9,14,parcial
COM074-001212,2025-02-25,P12,P05,87,49,10,8,parcial
COM074-001213,2025-02-25,P01,P06,20,20,7,6,completo
COM074-001214,2025-02-26,P02,P06,200,200,8,7,completo
COM074-001215,2025-02-26,P03,P06,105,105,9,11,completo
COM074-001216,2025-02-26,P04,P06,98,0,10,308,pendiente
COM074-001217,2025-02-27,P05,P06,167,167,7,2,completo
COM074-001218,2025-02-27,P06,P06,93,93,8,12,completo
COM074-001219,2025-02-27,P07,P06,145,0,9,307,pendiente
COM074-001220,2025-02-28,P08,P06,170,170,10,13,completo
COM074-001221,2025-02-28,P09,P06,154,154,7,5,completo
COM074-001222,2025-03-01,P10,P06,176,94,8,10,parcial
COM074-001223,2025-03-01,P11,P06,141,141,9,9,completo
COM074-001224,2025-03-01,P12,P06,40,40,10,14,completo
COM074-001225,2025-03-02,P01,P07,117,117,7,1,completo
COM074-001226,2025-03-02,P02,P07,75,75,8,9,completo
COM074-001227,2025-03-02,P03,P07,185,185,9,4,completo
COM074-001228,2025-03-03,P04,P07,169,169,10,8,completo
COM074-001229,2025-03-03,P05,P07,132,54,7,5,parcial
COM074-001230,2025-03-03,P06,P07,184,20,8,2,parcial
COM074-001231,2025-03-04,P07,P07,108,108,9,8,completo
COM074-001232,2025-03-04,P08,P07,153,149,10,10,parcial
COM074-001233,2025-03-04,P09,P07,70,70,7,14,completo
COM074-001234,2025-03-05,P10,P07,50,50,8,12,completo
COM074-001235,2025-03-05,P11,P07,128,128,9,10,completo
COM074-001236,2025-03-05,P12,P07,28,28,10,11,completo
COM074-001237,2025-03-06,P01,P08,187,118,7,7,parcial
COM074-001238,2025-03-06,P02,P08,197,197,8,10,completo
COM074-001239,2025-03-06,P03,P08,183,183,9,1,completo
COM074-001240,2025-03-07,P04,P08,167,167,10,13,completo
COM074-001241,2025-03-07,P05,P08,133,133,7,5,completo
COM074-001242,2025-03-07,P06,P08,102,102,8,8,completo
COM074-001243,2025-03-08,P07,P08,173,173,9,13,completo
COM074-001244,2025-03-08,P08,P08,17,17,10,8,completo
COM074-001245,2025-03-09,P09,P08,122,0,7,297,pendiente
COM074-001246,2025-03-09,P10,P08,23,23,8,,completo
COM074-001247,2025-03-09,P11,P08,33,33,9,8,completo
COM074-001248,2025-03-10,P12,P08,83,80,10,9,parcial
COM074-001249,2025-03-10,P01,P09,106,0,7,296,pendiente
COM074-001250,2025-03-10,P02,P09,191,191,8,7,completo
COM074-001251,2025-03-11,P03,P09,170,170,9,12,completo
COM074-001252,2025-03-11,P04,P09,77,53,10,5,parcial
COM074-001253,2025-03-11,P05,P09,30,30,7,14,completo
COM074-001254,2025-03-12,P06,P09,159,159,8,14,completo
COM074-001255,2025-03-12,P07,P09,42,13,9,8,parcial
COM074-001256,2025-03-12,P08,P09,115,0,10,294,pendiente
COM074-001257,2025-03-13,P09,P09,81,81,7,7,completo
COM074-001258,2025-03-13,P10,P09,106,106,8,7,completo
COM074-001259,2025-03-13,P11,P09,92,92,9,13,completo
COM074-001260,2025-03-14,P12,P09,123,114,10,14,parcial
COM074-001261,2025-03-14,P01,P10,110,110,7,5,completo
COM074-001262,2025-03-14,P02,P10,31,31,8,1, COMPLETO 
COM074-001263,2025-03-15,P03,P10,15,15,9,11,completo
COM074-001264,2025-03-15,P04,P10,124,124,10,1,completo
COM074-001265,2025-03-15,P05,P10,10,10,7,5,completo
COM074-001266,2025-03-16,P06,P10,97,40,8,2,parcial
COM074-001267,2025-03-16,P07,P10,89,89,9,12,completo
COM074-001268,2025-03-17,P08,P10,52,29,10,10,parcial
COM074-001269,2025-03-17,P09,P10,35,35,7,12,completo
COM074-001270,2025-03-17,P10,P10,47,0,8,289,pendiente
COM074-001271,2025-03-18,P11,P10,129,129,9,14,completo
COM074-001272,2025-03-18,P12,P10,196,196,10,14,completo
COM074-001273,2025-03-18,P01,P11,11,9,7,9,parcial
COM074-001274,2025-03-19,P02,P11,46,46,8,13,completo
COM074-001275,2025-03-19,P03,P11,199,199,9,8,completo
COM074-001276,2025-03-19,P04,P11,96,96,10,7,completo
COM074-001277,2025-03-20,P05,P11,75,75,7,9,completo
COM074-001278,2025-03-20,P06,P11,12,12,8,11,completo
COM074-001279,2025-03-20,P07,P11,108,108,9,8,completo
COM074-001280,2025-03-21,P08,P11,73,73,10,9,completo
COM074-001281,2025-03-21,P09,P11,92,92,7,14,completo
COM074-001282,2025-03-21,P10,P11,172,172,8,14,completo
COM074-001283,2025-03-22,P11,P11,125,125,9,12,completo
COM074-001284,2025-03-22,P12,P11,38,38,10,7,completo
COM074-001285,2025-03-22,P01,P12,171,171,7,11,completo
COM074-001286,2025-03-23,P02,P12,183,183,8,7,completo
COM074-001287,2025-03-23,P03,P12,96,96,9,5,completo
COM074-001288,2025-03-23,P04,P12,181,181,10,8,completo
COM074-001289,2025-03-24,P05,P12,188,188,7,9,completo
COM074-001290,2025-03-24,P06,P12,52,52,8,12,completo
COM074-001291,2025-03-25,P07,P12,180,180,9,11,completo
COM074-001292,2025-03-25,P08,P12,185,185,10,8,completo
COM074-001293,2025-03-25,P09,P12,18,18,7,6,completo
COM074-001294,2025-03-26,P10,P12,191,191,8,15,completo
COM074-001295,2025-03-26,P11,P12,139,139,9,11,completo
COM074-001296,2025-03-26,P12,P12,28,28,10,17,completo
COM074-001297,2025-03-27,P01,P01,88,88,7,9,completo
COM074-001298,2025-03-27,P02,P01,116,116,8,7,completo
COM074-001299,2025-03-27,P03,P01,17,17,9,14,completo
COM074-001300,2025-03-28,P04,P01,118,118,10,11,completo
COM074-001301,2025-03-28,P05,P01,176,176,7,6,completo
COM074-001302,2025-03-28,P06,P01,172,29,8,10,parcial
COM074-001303,2025-03-29,P07,P01,152,152,9,12,completo
COM074-001304,2025-03-29,P08,P01,179,179,10,11,completo
COM074-001305,2025-03-29,P09,P01,62,62,7,13,completo
COM074-001306,2025-03-30,P10,P01,184,184,8,10,completo
COM074-001307,2025-03-30,P11,P01,83,83,9,13,completo
COM074-001308,2025-03-30,P12,P01,55,0,10,276,pendiente
COM074-001309,2025-03-31,P01,P02,135,123,7,10,parcial
COM074-001310,2025-03-31,P02,P02,76,76,8,8,completo
COM074-001311,2025-04-01,P03,P02,145,145,9,14,completo
COM074-001312,2025-04-01,P04,P02,94,94,10,11,completo
COM074-001313,2025-04-01,P05,P02,36,36,7,9,completo
COM074-001314,2025-04-02,P06,P02,174,174,8,9,completo
COM074-001315,2025-04-02,P07,P02,81,81,9,10,completo
COM074-001316,2025-04-02,P08,P02,67,67,10,13,completo
COM074-001317,2025-04-03,P09,P02,10,0,7,272,pendiente
COM074-001318,2025-04-03,P10,P02,164,164,8,12,completo
COM074-001319,2025-04-03,P11,P02,41,41,9,7,completo
COM074-001320,2025-04-04,P12,P02,186,186,10,9,completo
COM074-001321,2025-04-04,P01,P03,123,123,7,9,completo
COM074-001322,2025-04-04,P02,P03,47,47,8,11,completo
COM074-001323,2025-04-05,P03,P03,87,27,9,10,parcial
COM074-001324,2025-04-05,P04,P03,157,0,10,270,pendiente
COM074-001325,2025-04-05,P05,P03,190,190,7,11,completo
COM074-001326,2025-04-06,P06,P03,64,64,8,7,completo
COM074-001327,2025-04-06,P07,P03,52,52,9,8,completo
COM074-001328,2025-04-06,P08,P03,182,182,10,8,completo
COM074-001329,2025-04-07,P09,P03,164,164,7,,completo
COM074-001330,2025-04-07,P10,P03,196,196,8,12,completo
COM074-001331,2025-04-07,P11,P03,78,78,9,14,completo
COM074-001332,2025-04-08,P12,P03,163,163,10,16,completo
COM074-001333,2025-04-08,P01,P04,92,73,7,9,parcial
