registro_id,fecha,maquina,turno,unidades,defectos,horas,parada_min,vibracion,mantenimiento,fallo_7d,reparacion_coste
IND053-000659,2024-12-27,M5,noche,123,2,4.9,12.3,4.2,0,1,1298.15
IND053-000660,2024-12-28,M6,noche,799,26,5.1,0.2,3.8,0,0,0
IND053-000661,2024-12-28,M1,dia,475,7,4.0,4.3,3.5,1,0,0
IND053-000662,2024-12-29,M2,dia,127,6,3.3,1.6,3.57,0,0,0
IND053-000663,2024-12-29,M3,dia,250,2,4.2,22.1,2.6,0,0,0
IND053-000664,2024-12-30,M4,dia,686,24,5.9,9.4,3.23,0,0,0
IND053-000665,2024-12-30,M5,dia,718,25,7.9,67.7,,0,1,993.42
IND053-000666,2024-12-31,M6,dia,524,17,5.3,41.9,3.93,0,0,0
IND053-000667,2025-01-01,M1,noche,779,11,3.0,12.3,2.42,0,0,0
IND053-000668,2025-01-01,M2,noche,624,12,4.2,2.9,4.34,0,0,0
IND053-000669,2025-01-02,M3,noche,780,16,3.4,12.7,4.24,0,0,0
IND053-000670,2025-01-02,M4,noche,578,26,3.3,48.6,2.92,0,1,2115.02
IND053-000671,2025-01-03,M5,noche,799,21,6.1,25.3,4.71,0,0,0
IND053-000672,2025-01-03,M6,noche,727,24,6.6,28.9,2.91,0,0,0
IND053-000673,2025-01-04,M1,dia,702,10,3.3,9.9,0.1,0,0,0
IND053-000674,2025-01-04,M2,dia,483,15,7.1,23.9,2.16,0,0,0
IND053-000675,2025-01-05,M3,dia,551,11,3.9,75.5,2.17,0,0,0
IND053-000676,2025-01-05,M4,dia,772,21,3.4,25.5,2.79,0,1,2120.74
IND053-000677,2025-01-06,M5,dia,94,3,6.5,4.9,3.86,0,0,0
IND053-000678,2025-01-07,M6,dia,171,8,5.0,15.8,2.82,0,0,0
IND053-000679,2025-01-07,M1,noche,514,6,4.1,22.2,2.61,1,0,0
IND053-000680,2025-01-08,M2, NOCHE ,237,7,4.3,22.3,4.44,1,0,0
IND053-000681,2025-01-08,M3,noche,96,2,4.8,12.6,3.78,0,0,0
IND053-000682,2025-01-09,M4,noche,112,4,6.4,12.1,3.11,0,0,0
IND053-000683,2025-01-09,M5,noche,173,9,4.3,38.1,4.16,1,0,0
IND053-000684,2025-01-10,M6,noche,787,37,6.4,6.9,2.95,0,0,0
IND053-000685,2025-01-10,M1,dia,627,11,4.9,19.4,1.81,1,0,0
IND053-000686,2025-01-11,M2,dia,270,7,4.3,7.9,3.11,0,0,0
IND053-000687,2025-01-12,M3,dia,364,8,6.3,10.8,3.27,0,0,0
IND053-000688,2025-01-12,M4,dia,746,20,6.2,21.4,2.33,0,0,0
IND053-000689,2025-01-13,M5,dia,281,8,5.6,24.6,3.17,1,0,0
IND053-000690,2025-01-13,M6,dia,659,17,6.7,23.8,4.31,0,0,0
IND053-000691,2025-01-14,M1,noche,326,3,3.8,8.6,4.97,0,0,0
IND053-000692,2025-01-14,M2,noche,790,24,6.6,40.9,0.37,1,0,0
IND053-000693,2025-01-15,M3,noche,722,18,6.4,5.1,1.25,0,0,0
IND053-000694,2025-01-15,M4,noche,795,32,7.3,58.2,2.16,0,0,0
IND053-000695,2025-01-16,M5,noche,487,12,4.0,9.3,5.07,1,0,0
IND053-000696,2025-01-16,M6,noche,357,13,6.3,22.6,3.98,0,0,0
IND053-000697,2025-01-17,M1,dia,186,5,7.9,12.5,1.79,0,0,0
IND053-000698,2025-01-18,M2,dia,651,15,7.7,7.2,3.5,1,0,0
IND053-000699,2025-01-18,M3,dia,480,11,4.9,42.2,2.71,0,0,0
IND053-000700,2025-01-19,M4,dia,676,25,3.0,15.6,3.72,0,0,0
IND053-000701,2025-01-19,M5,dia,691,16,6.5,35.6,4.37,0,0,0
IND053-000702,2025-01-20,M6,dia,447,23,6.1,26.0,4.48,0,0,0
IND053-000703,2025-01-20,M1,noche,108,3,4.2,8.4,2.39,0,0,0
IND053-000704,2025-01-21,M2,noche,283,8,4.2,2.0,2.92,1,0,0
IND053-000705,2025-01-21,M3,noche,796,16,7.6,12.8,4.89,1,0,0
IND053-000706,2025-01-22,M4,noche,731,30,7.7,38.2,4.95,0,0,0
IND053-000707,2025-01-23,M5,noche,559,10,7.1,3.2,3.99,0,0,0
IND053-000708,2025-01-23,M6,noche,102,5,4.2,13.6,4.01,0,0,0
IND053-000709,2025-01-24,M1,dia,256,4,6.4,31.9,2.81,0,0,0
IND053-000710,2025-01-24,M2,dia,689,13,6.5,0.1,3.84,1,0,0
IND053-000711,2025-01-25,M3,dia,164,2,3.4,10.0,1.21,1,0,0
IND053-000712,2025-01-25,M4,dia,322,8,3.5,31.5,2.33,1,0,0
IND053-000713,2025-01-26,M5,dia,620,9,7.5,3.5,3.61,1,0,0
IND053-000714,2025-01-26,M6,dia,506,29,7.6,14.3,3.52,0,0,0
IND053-000715,2025-01-27,M1,noche,115,4,7.3,17.2,3.71,1,0,0
IND053-000716,2025-01-27,M2,noche,678,15,5.7,26.2,4.7,0,0,0
IND053-000717,2025-01-28,M3,noche,340,4,6.1,2.1,3.43,0,0,0
IND053-000718,2025-01-29,M4,noche,486,21,3.2,22.5,2.35,0,0,0
IND053-000719,2025-01-29,M5,noche,173,5,3.2,9.4,3.56,1,0,0
IND053-000720,2025-01-30,M6,noche,625,27,7.2,12.1,2.77,0,0,0
IND053-000721,2025-01-30,M1,dia,632,11,5.3,9.5,3.28,0,0,0
IND053-000722,2025-01-31,M2,dia,270,10,7.0,0.9,3.64,0,0,0
IND053-000723,2025-01-31,M3,dia,433,13,7.0,0.3,3.03,0,0,0
IND053-000724,2025-02-01,M4,dia,646,25,5.0,1.4,1.65,1,0,0
IND053-000725,2025-02-01,M5,dia,353,11,5.7,20.1,3.0,0,0,0
IND053-000726,2025-02-02,M6,dia,470,23,4.1,25.6,4.43,0,0,0
IND053-000727,2025-02-03,M1,noche,441,5,7.0,20.9,3.0,0,0,0
IND053-000728,2025-02-03,M2,noche,343,13,3.3,23.1,3.1,0,0,0
IND053-000729,2025-02-04,M3,noche,737,16,7.9,1.3,4.1,0,0,0
IND053-000730,2025-02-04,M4,noche,596,20,4.3,17.4,4.45,0,0,0
IND053-000731,2025-02-05,M5,noche,480,26,7.8,8.8,4.58,1,0,0
IND053-000732,2025-02-05,M6,noche,518,24,3.5,15.7,3.14,0,0,0
IND053-000733,2025-02-06,M1,dia,540,9,3.9,13.6,3.24,0,0,0
IND053-000734,2025-02-06,M2,dia,388,19,7.8,3.0,2.28,0,0,0
IND053-000735,2025-02-07,M3,dia,630,17,4.6,9.7,3.03,0,0,0
IND053-000736,2025-02-07,M4,dia,436,7,6.7,21.8,3.54,0,0,0
IND053-000737,2025-02-08,M5,dia,190,7,3.0,5.0,1.29,0,0,0
IND053-000738,2025-02-09,M6,dia,558,32,5.2,5.1,3.04,0,0,0
IND053-000739,2025-02-09,M1,noche,296,9,7.8,90.8,0.45,0,0,0
IND053-000740,2025-02-10,M2,noche,225,6,7.2,16.1,1.82,1,0,0
IND053-000741,2025-02-10,M3,noche,317,6,3.8,17.6,2.14,0,0,0
IND053-000742,2025-02-11,M4,noche,716,32,5.4,7.7,1.83,1,0,0
IND053-000743,2025-02-11,M5,noche,621,19,6.4,6.3,3.74,0,0,0
IND053-000744,2025-02-12,M6,noche,288,15,3.8,8.1,3.21,0,0,0
IND053-000745,2025-02-12,M1,dia,138,5,6.5,1.1,3.3,1,0,0
IND053-000746,2025-02-13,M2,dia,409,6,6.8,8.7,1.04,0,0,0
IND053-000747,2025-02-14,M3,dia,96,3,3.1,2.1,2.45,1,0,0
IND053-000748,2025-02-14,M4,dia,83,5,3.6,11.8,,0,0,0
IND053-000749,2025-02-15,M5,dia,525,22,4.6,3.7,2.22,0,0,0
IND053-000750,2025-02-15,M6,dia,526,23,7.8,11.6,3.16,1,0,0
IND053-000751,2025-02-16,M1,noche,777,15,7.8,13.5,0.58,0,0,0
IND053-000752,2025-02-16,M2,noche,490,12,7.1,0.8,2.7,0,0,0
IND053-000753,2025-02-17,M3,noche,125,1,3.9,6.8,3.31,0,0,0
IND053-000754,2025-02-17,M4,noche,573,31,7.7,43.1,2.25,0,0,0
IND053-000755,2025-02-18,M5,noche,410,19,5.0,6.5,2.73,0,0,0
IND053-000756,2025-02-18,M6,noche,333,14,7.8,22.4,5.29,1,0,0
IND053-000757,2025-02-19,M1,dia,272,6,3.3,22.1,4.05,0,1,2488.75
IND053-000758,2025-02-20,M2,dia,416,14,6.7,13.3,2.02,0,0,0
IND053-000759,2025-02-20,M3,dia,787,29,5.5,5.9,2.97,0,0,0
IND053-000760,2025-02-21,M4,dia,250,7,6.3,37.0,3.79,0,0,0
IND053-000761,2025-02-21,M5,dia,451,16,3.0,13.4,4.04,0,0,0
IND053-000762,2025-02-22,M6,dia,402,17,3.3,4.3,3.43,0,0,0
IND053-000763,2025-02-22,M1,noche,586,15,5.0,8.4,5.06,0,1,1600.3
IND053-000764,2025-02-23,M2,noche,270,7,5.9,32.0,1.5,0,0,0
IND053-000765,2025-02-23,M3,noche,402,19,6.5,7.5,3.25,0,0,0
IND053-000766,2025-02-24,M4,noche,471,15,4.5,8.2,3.38,0,0,0
IND053-000767,2025-02-25,M5,noche,417,14,6.5,2.1,3.12,0,0,0
IND053-000768,2025-02-25,M6,noche,168,7,6.5,13.9,3.72,0,0,0
IND053-000769,2025-02-26,M1,dia,797,23,4.4,26.9,1.6,0,0,0
IND053-000770,2025-02-26,M2,dia,671,31,7.1,13.2,2.98,0,0,0
IND053-000771,2025-02-27,M3,dia,414,12,5.0,1.3,4.21,1,0,0
IND053-000772,2025-02-27,M4,dia,260,12,4.1,25.5,3.25,0,0,0
IND053-000773,2025-02-28,M5,dia,195,8,3.2,15.9,0.44,0,0,0
IND053-000774,2025-02-28,M6,dia,159,11,6.9,34.1,2.11,0,0,0
IND053-000775,2025-03-01,M1,noche,436,9,5.9,11.6,2.05,0,0,0
IND053-000776,2025-03-01,M2,noche,136,2,5.7,30.9,2.59,1,0,0
IND053-000777,2025-03-02,M3, NOCHE ,281,5,6.8,17.9,2.95,1,0,0
IND053-000778,2025-03-03,M4,noche,405,12,5.4,0.3,3.28,0,0,0
IND053-000779,2025-03-03,M5,noche,520,20,4.3,16.8,3.27,0,0,0
IND053-000780,2025-03-04,M6,noche,545,31,5.5,58.7,4.84,0,0,0
IND053-000781,2025-03-04,M1,dia,487,8,7.2,5.2,3.01,1,0,0
IND053-000782,2025-03-05,M2,dia,224,11,5.9,24.0,4.32,0,0,0
IND053-000783,2025-03-05,M3,dia,375,17,4.8,15.0,1.59,0,0,0
IND053-000784,2025-03-06,M4,dia,330,10,6.5,62.4,5.14,0,0,0
IND053-000785,2025-03-06,M5,dia,124,4,7.6,50.4,3.39,0,0,0
IND053-000786,2025-03-07,M6,dia,595,22,7.9,63.0,4.95,1,0,0
IND053-000787,2025-03-08,M1,noche,213,7,4.2,3.1,1.67,0,0,0
IND053-000788,2025-03-08,M2,noche,85,3,5.4,0.6,2.97,0,0,0
IND053-000789,2025-03-09,M3,noche,533,16,5.6,5.4,2.76,1,0,0
IND053-000790,2025-03-09,M4,noche,394,18,6.7,18.5,2.95,0,0,0
IND053-000791,2025-03-10,M5,noche,576,20,7.4,6.0,3.23,0,0,0
IND053-000792,2025-03-10,M6,noche,703,23,3.0,10.9,4.19,1,0,0
IND053-000793,2025-03-11,M1,dia,105,2,5.5,10.4,3.22,0,0,0
IND053-000794,2025-03-11,M2,dia,177,6,6.7,1.2,3.43,1,0,0
IND053-000795,2025-03-12,M3,dia,118,5,6.4,87.0,4.99,0,0,0
IND053-000796,2025-03-12,M4,dia,616,29,4.9,40.5,1.87,0,0,0
IND053-000797,2025-03-13,M5,dia,797,28,5.9,1.6,3.48,0,0,0
IND053-000798,2025-03-14,M6,dia,656,23,3.4,41.6,4.35,0,0,0
IND053-000799,2025-03-14,M1,noche,181,6,6.6,56.3,2.95,0,0,0
IND053-000800,2025-03-15,M2,noche,80,1,4.6,50.9,3.39,0,0,0
IND053-000801,2025-03-15,M3,noche,526,17,5.0,87.8,4.89,0,0,0
IND053-000802,2025-03-16,M4,noche,773,31,6.8,25.5,3.62,0,0,0
IND053-000803,2025-03-16,M5,noche,764,28,5.0,17.7,3.19,0,0,0
IND053-000804,2025-03-17,M6,noche,524,25,4.2,16.4,3.4,0,0,0
IND053-000805,2025-03-17,M1,dia,280,7,4.1,15.4,3.16,0,0,0
IND053-000806,2025-03-18,M2,dia,172,5,7.7,6.7,3.99,0,0,0
IND053-000807,2025-03-18,M3,dia,425,8,6.2,44.9,4.12,0,0,0
IND053-000808,2025-03-19,M4,dia,196,5,6.9,23.0,3.1,1,0,0
IND053-000809,2025-03-20,M5,dia,139,3,7.6,24.7,5.16,1,0,0
IND053-000810,2025-03-20,M6,dia,342,9,5.0,7.7,3.62,0,0,0
IND053-000811,2025-03-21,M1,noche,789,10,4.2,31.8,2.36,0,0,0
IND053-000812,2025-03-21,M2,noche,777,30,4.2,50.0,2.48,0,0,0
IND053-000813,2025-03-22,M3,noche,636,18,3.3,2.4,4.33,0,0,0
IND053-000814,2025-03-22,M4,noche,155,9,5.0,19.1,2.82,0,0,0
IND053-000815,2025-03-23,M5,noche,277,6,6.5,10.4,3.55,0,0,0
IND053-000816,2025-03-23,M6,noche,332,13,3.1,30.5,4.34,0,0,0
IND053-000817,2025-03-24,M1,dia,274,8,5.1,42.8,3.99,1,0,0
IND053-000818,2025-03-25,M2,dia,177,5,4.6,22.4,3.7,0,0,0
IND053-000819,2025-03-25,M3,dia,314,9,4.4,6.8,3.43,0,0,0
IND053-000820,2025-03-26,M4,dia,439,19,7.9,23.6,3.81,0,0,0
IND053-000821,2025-03-26,M5,dia,491,17,5.5,26.0,3.73,0,0,0
IND053-000822,2025-03-27,M6,dia,182,10,6.9,7.5,4.99,0,0,0
IND053-000823,2025-03-27,M1,noche,112,3,5.5,37.5,3.39,0,0,0
IND053-000824,2025-03-28,M2,noche,582,18,6.8,6.7,0.1,0,0,0
IND053-000825,2025-03-28,M3,noche,154,1,3.5,7.6,1.37,0,0,0
IND053-000826,2025-03-29,M4,noche,289,14,5.9,59.9,4.36,1,0,0
IND053-000827,2025-03-29,M5,noche,553,18,6.1,0.9,1.83,0,0,0
IND053-000828,2025-03-30,M6,noche,171,4,4.1,15.8,4.87,0,0,0
IND053-000829,2025-03-31,M1,dia,396,13,6.5,24.5,1.8,0,0,0
IND053-000830,2025-03-31,M2,dia,275,9,7.8,25.6,4.07,0,0,0
IND053-000831,2025-04-01,M3,dia,401,10,4.1,2.7,,0,0,0
IND053-000832,2025-04-01,M4,dia,635,33,3.9,6.2,3.53,0,0,0
IND053-000833,2025-04-02,M5,dia,261,8,5.5,6.6,5.5,0,0,0
IND053-000834,2025-04-02,M6,dia,456,21,5.0,40.4,2.0,1,0,0
IND053-000835,2025-04-03,M1,noche,645,21,5.8,9.1,1.97,0,0,0
IND053-000836,2025-04-03,M2,noche,618,15,6.0,40.5,2.14,0,0,0
IND053-000837,2025-04-04,M3,noche,125,5,3.4,18.8,3.4,0,0,0
IND053-000838,2025-04-05,M4,noche,412,25,6.0,35.6,2.9,0,0,0
IND053-000839,2025-04-05,M5,noche,749,26,6.9,13.5,4.95,1,0,0
IND053-000840,2025-04-06,M6,noche,330,16,5.1,15.6,4.29,0,0,0
IND053-000841,2025-04-06,M1,dia,290,12,3.6,15.2,3.43,0,0,0
IND053-000842,2025-04-07,M2,dia,390,14,7.2,31.5,3.47,0,0,0
IND053-000843,2025-04-07,M3,dia,152,3,3.0,2.6,4.57,0,0,0
IND053-000844,2025-04-08,M4,dia,408,17,7.6,87.6,2.02,1,0,0
IND053-000845,2025-04-08,M5,dia,375,13,4.6,23.2,"2,69",0,0,0
IND053-000846,2025-04-09,M6,dia,786,34,3.8,81.2,4.01,0,0,0
IND053-000847,2025-04-09,M1,noche,561,17,7.1,30.1,2.51,0,0,0
IND053-000848,2025-04-10,M2,noche,505,16,5.9,27.3,2.44,1,0,0
IND053-000849,2025-04-11,M3,noche,222,7,3.9,29.9,2.01,0,0,0
IND053-000850,2025-04-11,M4,noche,617,28,3.8,51.0,4.48,0,0,0
IND053-000851,2025-04-12,M5,noche,220,4,4.1,3.5,5.73,0,0,0
IND053-000852,2025-04-12,M6,noche,499,25,5.9,5.6,4.0,1,0,0
IND053-000853,2025-04-13,M1,dia,369,5,7.4,54.1,4.02,0,0,0
IND053-000854,2025-04-13,M2,dia,578,18,6.5,39.8,3.38,0,0,0
IND053-000855,2025-04-14,M3,dia,231,8,4.1,24.8,4.08,0,0,0
IND053-000856,2025-04-14,M4,dia,324,10,4.9,7.7,4.5,0,0,0
IND053-000857,2025-04-15,M5,dia,443,20,6.4,55.7,2.08,0,0,0
IND053-000858,2025-04-16,M6,dia,605,33,7.2,18.8,4.65,1,0,0
IND053-000859,2025-04-16,M1,noche,299,10,5.1,9.4,2.62,0,0,0
IND053-000860,2025-04-17,M2,noche,412,18,6.4,24.6,1.27,1,0,0
IND053-000861,2025-04-17,M3,noche,247,12,4.8,18.1,2.08,1,0,0
IND053-000862,2025-04-18,M4,noche,681,27,5.2,3.0,2.72,0,0,0
IND053-000863,2025-04-18,M5,noche,335,16,4.4,12.0,1.81,1,0,0
IND053-000864,2025-04-19,M6,noche,285,15,7.1,71.1,2.08,1,0,0
IND053-000865,2025-04-19,M1,dia,514,8,5.3,4.8,2.03,0,0,0
IND053-000866,2025-04-20,M2,dia,330,15,5.4,31.9,3.67,0,0,0
IND053-000867,2025-04-20,M3,dia,529,12,5.9,15.7,2.9,0,0,0
IND053-000868,2025-04-21,M4,dia,186,5,7.5,27.3,2.22,0,0,0
IND053-000869,2025-04-22,M5,dia,474,23,4.0,15.8,3.55,0,0,0
IND053-000870,2025-04-22,M6,dia,749,43,7.5,54.8,3.81,0,0,0
IND053-000871,2025-04-23,M1,noche,505,10,7.1,47.4,1.7,1,0,0
IND053-000872,2025-04-23,M2,noche,230,11,5.0,0.5,4.88,1,1,503.34
IND053-000873,2025-04-24,M3,noche,352,6,6.3,3.9,2.98,0,0,0
IND053-000874,2025-04-24,M4, NOCHE ,143,6,3.4,1.5,2.52,0,0,0
IND053-000875,2025-04-25,M5,noche,444,14,6.6,17.5,3.72,0,0,0
IND053-000876,2025-04-25,M6,noche,132,2,7.1,4.7,3.08,0,0,0
IND053-000877,2025-04-26,M1,dia,344,13,6.5,0.3,1.42,0,0,0
IND053-000878,2025-04-27,M2,dia,402,4,3.2,10.0,4.2,1,1,970.79
IND053-000879,2025-04-27,M3,dia,573,20,4.4,0.9,3.39,0,0,0
IND053-000880,2025-04-28,M4,dia,720,25,4.7,33.4,4.42,1,0,0
IND053-000881,2025-04-28,M5,dia,781,31,7.0,7.3,2.84,0,0,0
IND053-000882,2025-04-29,M6,dia,600,23,7.6,26.2,2.64,0,0,0
IND053-000883,2025-04-29,M1,noche,580,16,3.8,17.5,2.87,0,0,0
IND053-000884,2025-04-30,M2,noche,550,17,6.9,1.7,3.02,0,0,0
IND053-000885,2025-04-30,M3,noche,445,23,4.7,28.2,3.17,1,0,0
IND053-000886,2025-05-01,M4,noche,452,29,5.2,14.8,2.65,0,0,0
IND053-000887,2025-05-01,M5,noche,275,9,7.8,18.4,3.76,1,0,0
IND053-000888,2025-05-02,M6,noche,765,36,3.1,17.3,2.14,0,0,0
IND053-000889,2025-05-03,M1,dia,753,16,3.4,17.4,2.27,1,0,0
IND053-000890,2025-05-03,M2,dia,615,21,3.9,20.9,2.48,0,0,0
IND053-000891,2025-05-04,M3,dia,701,22,3.4,23.3,2.42,0,0,0
IND053-000892,2025-05-04,M4,dia,259,7,4.4,2.4,0.7,0,0,0
IND053-000893,2025-05-05,M5,dia,379,11,4.0,3.4,2.33,1,0,0
IND053-000894,2025-05-05,M6,dia,218,18,6.7,4.6,3.38,0,0,0
IND053-000895,2025-05-06,M1,noche,312,9,5.1,0.7,2.72,0,0,0
IND053-000896,2025-05-06,M2,noche,386,15,3.6,10.0,2.35,0,0,0
IND053-000897,2025-05-07,M3,noche,145,5,6.2,73.8,3.77,0,1,1901.47
IND053-000898,2025-05-08,M4,noche,754,30,3.9,5.6,4.0,1,0,0
IND053-000899,2025-05-08,M5,noche,205,4,4.1,52.3,3.84,1,0,0
IND053-000900,2025-05-09,M6,noche,671,29,5.1,8.2,5.0,0,0,0
IND053-000901,2025-05-09,M1,dia,246,9,8.0,18.5,2.96,0,0,0
IND053-000902,2025-05-10,M2,dia,140,3,6.7,61.4,3.26,1,0,0
IND053-000903,2025-05-10,M3,dia,779,17,7.2,21.9,4.54,0,1,340.97
IND053-000904,2025-05-11,M4,dia,569,26,3.2,2.7,2.41,0,0,0
IND053-000905,2025-05-11,M5,dia,593,17,4.7,53.1,1.23,0,0,0
IND053-000906,2025-05-12,M6,dia,313,20,5.8,9.7,3.61,0,0,0
IND053-000907,2025-05-12,M1,noche,332,7,4.8,1.5,1.27,0,0,0
IND053-000908,2025-05-13,M2,noche,519,18,3.2,1.3,2.56,0,0,0
IND053-000909,2025-05-14,M3,noche,496,17,5.3,16.6,3.36,0,0,0
IND053-000910,2025-05-14,M4,noche,114,4,3.4,32.8,5.18,0,0,0
IND053-000911,2025-05-15,M5,noche,430,13,7.6,8.5,4.03,0,0,0
IND053-000912,2025-05-15,M6,noche,632,32,4.3,2.8,4.54,0,0,0
IND053-000913,2025-05-16,M1,dia,704,14,5.9,39.1,1.78,0,0,0
IND053-000914,2025-05-16,M2,dia,650,26,3.1,15.1,,1,0,0
IND053-000915,2025-05-17,M3,dia,399,13,3.8,29.1,4.08,0,0,0
IND053-000916,2025-05-17,M4,dia,703,36,7.1,19.9,3.08,1,0,0
IND053-000917,2025-05-18,M5,dia,413,13,4.6,23.2,3.3,1,0,0
IND053-000918,2025-05-19,M6,dia,309,14,3.3,20.9,4.06,0,0,0
IND053-000919,2025-05-19,M1,noche,668,13,6.9,16.0,2.73,0,0,0
IND053-000920,2025-05-20,M2,noche,688,25,6.5,10.2,3.43,0,0,0
IND053-000921,2025-05-20,M3,noche,541,13,6.4,0.1,3.59,0,0,0
IND053-000922,2025-05-21,M4,noche,319,12,3.7,7.8,1.76,0,0,0
IND053-000923,2025-05-21,M5,noche,717,24,6.0,15.7,2.4,1,0,0
IND053-000924,2025-05-22,M6,noche,649,19,3.3,1.7,5.11,1,0,0
IND053-000925,2025-05-22,M1,dia,381,13,4.1,1.3,2.86,0,0,0
IND053-000926,2025-05-23,M2,dia,470,11,5.2,1.0,3.33,0,0,0
IND053-000927,2025-05-23,M3,dia,232,12,5.7,20.6,1.47,0,0,0
IND053-000928,2025-05-24,M4,dia,710,26,4.8,3.2,3.07,0,0,0
IND053-000929,2025-05-25,M5,dia,551,15,6.4,5.9,3.74,1,0,0
IND053-000930,2025-05-25,M6,dia,301,10,7.6,3.2,3.96,0,0,0
IND053-000931,2025-05-26,M1,noche,191,2,3.1,4.2,1.57,0,0,0
IND053-000932,2025-05-26,M2,noche,99,2,7.3,62.1,2.49,0,0,0
IND053-000933,2025-05-27,M3,noche,364,13,5.6,4.5,4.28,0,0,0
IND053-000934,2025-05-27,M4,noche,93,3,3.1,9.9,3.53,1,0,0
IND053-000935,2025-05-28,M5,noche,581,26,7.0,21.6,3.2,0,0,0
IND053-000936,2025-05-28,M6,noche,310,13,4.1,13.3,3.43,0,0,0
IND053-000937,2025-05-29,M1,dia,187,4,7.5,3.0,3.29,0,0,0
IND053-000938,2025-05-29,M2,dia,139,7,4.9,26.2,1.9,0,0,0
IND053-000939,2025-05-30,M3,dia,257,8,6.3,0.4,3.74,0,0,0
IND053-000940,2025-05-31,M4,dia,476,16,5.8,31.5,2.57,0,0,0
IND053-000941,2025-05-31,M5,dia,119,5,7.6,35.1,2.46,0,0,0
IND053-000942,2025-06-01,M6,dia,685,28,5.2,0.6,3.29,1,0,0
IND053-000943,2025-06-01,M1,noche,602,17,7.8,0.5,5.22,0,1,2768.95
IND053-000944,2025-06-02,M2,noche,412,13,6.0,8.1,2.98,0,0,0
IND053-000945,2025-06-02,M3,noche,224,7,7.5,12.6,3.8,1,0,0
IND053-000946,2025-06-03,M4,noche,706,27,7.5,15.6,3.05,0,0,0
IND053-000947,2025-06-03,M5,noche,219,6,5.0,4.0,1.38,0,0,0
IND053-000948,2025-06-04,M6,noche,507,17,5.4,39.6,3.82,0,0,0
IND053-000949,2025-06-05,M1,dia,550,15,6.8,18.2,3.85,0,1,550.47
IND053-000950,2025-06-05,M2,dia,692,17,5.6,19.4,2.36,0,0,0
IND053-000951,2025-06-06,M3,dia,353,7,3.1,15.7,4.5,0,0,0
IND053-000952,2025-06-06,M4,dia,762,27,4.3,24.0,1.76,1,0,0
IND053-000953,2025-06-07,M5,dia,359,10,4.8,8.0,3.27,0,0,0
IND053-000954,2025-06-07,M6,dia,300,13,6.2,0.6,3.55,0,0,0
IND053-000955,2025-06-08,M1,noche,698,20,6.1,15.7,3.42,0,0,0
IND053-000956,2025-06-08,M2,noche,264,9,7.7,3.9,2.96,0,0,0
IND053-000957,2025-06-09,M3,noche,381,5,7.6,9.9,1.99,0,0,0
IND053-000958,2025-06-09,M4,noche,659,34,7.5,12.7,3.9,0,0,0
IND053-000959,2025-06-10,M5,noche,190,5,3.2,6.2,2.02,0,0,0
IND053-000960,2025-06-11,M6,noche,120,1,3.5,64.2,3.0,0,0,0
IND053-000961,2025-06-11,M1,dia,237,13,5.6,33.5,3.38,1,0,0
IND053-000962,2025-06-12,M2,dia,724,31,7.5,6.6,0.36,0,0,0
IND053-000963,2025-06-12,M3,dia,662,18,5.6,24.0,3.02,0,0,0
IND053-000964,2025-06-13,M4,dia,511,21,7.3,16.6,2.56,0,0,0
IND053-000965,2025-06-13,M5,dia,682,26,3.9,15.0,4.02,1,0,0
IND053-000966,2025-06-14,M6,dia,173,7,3.4,10.1,2.41,0,0,0
IND053-000967,2025-06-14,M1,noche,172,4,6.1,11.5,1.99,0,0,0
IND053-000968,2025-06-15,M2,noche,731,25,5.0,9.5,1.36,0,0,0
IND053-000969,2025-06-16,M3,noche,669,17,6.5,51.2,2.86,0,0,0
IND053-000970,2025-06-16,M4,noche,541,21,7.0,14.4,4.21,0,0,0
IND053-000971,2025-06-17,M5, NOCHE ,299,11,5.1,2.0,3.55,0,0,0
IND053-000972,2025-06-17,M6,noche,745,41,7.9,2.8,4.37,0,0,0
IND053-000973,2025-06-18,M1,dia,577,11,5.0,19.3,4.88,0,0,0
IND053-000974,2025-06-18,M2,dia,377,10,7.9,16.2,3.45,0,0,0
IND053-000975,2025-06-19,M3,dia,157,2,6.2,4.8,4.26,0,0,0
IND053-000976,2025-06-19,M4,dia,736,34,3.2,26.7,5.24,0,0,0
IND053-000977,2025-06-20,M5,dia,587,13,4.5,18.1,4.58,0,0,0
IND053-000978,2025-06-20,M6,dia,576,33,7.4,16.9,2.91,1,0,0
IND053-000979,2025-06-21,M1,noche,103,3,6.8,22.9,3.72,0,1,1751.32
IND053-000980,2025-06-22,M2,noche,122,2,7.5,66.0,1.38,0,0,0
IND053-000981,2025-06-22,M3,noche,147,2,4.8,6.0,2.31,0,0,0
IND053-000982,2025-06-23,M4,noche,280,11,5.9,16.5,2.36,0,0,0
IND053-000983,2025-06-23,M5,noche,97,3,6.7,12.8,4.55,0,0,0
IND053-000984,2025-06-24,M6,noche,155,7,6.0,2.3,2.83,0,0,0
IND053-000985,2025-06-24,M1,dia,545,19,3.8,20.8,0.71,0,1,1191.59
IND053-000986,2025-06-25,M2,dia,272,5,3.0,41.9,1.71,0,0,0
IND053-000987,2025-06-25,M3,dia,612,17,7.8,27.0,3.17,0,0,0
IND053-000988,2025-06-26,M4,dia,565,28,3.7,29.9,3.4,0,0,0
