registro_id,fecha,edificio,temperatura_c,ocupacion,kwh,superficie_m2,tarifa
ENE066-000821,2024-09-30,B2,11.7,74,345.35,1200,0.62
ENE066-000822,2024-09-30,B3,8.8,123,711.52,1800,0.62
ENE066-000823,2024-10-01,B1,13.7,34,142.32,600,0.62
ENE066-000824,2024-10-01,B2,9.9,57,393.01,1200,0.62
ENE066-000825,2024-10-01,B3,11.3,101,511.98,1800,0.62
ENE066-000826,2024-10-02,B1,9.4,34,213.55,600,0.62
ENE066-000827,2024-10-02,B2,9.4,66,417.3,1200,0.62
ENE066-000828,2024-10-02,B3,12.9,109,434.03,1800,0.62
ENE066-000829,2024-10-03,B1,8.9,36,232.63,600,0.62
ENE066-000830,2024-10-03,B2,11.7,66,332.54,1200,0.62
ENE066-000831,2024-10-03,B3,9.3,87,,1800,0.62
ENE066-000832,2024-10-04,B1,9.7,33,203.91,600,0.62
ENE066-000833,2024-10-04,B2,10.6,76,387.17,1200,0.62
ENE066-000834,2024-10-04,B3,10.0,93,580.55,1800,0.62
ENE066-000835,2024-10-05,B1,9.5,7,166.51,600,0.62
ENE066-000836,2024-10-05,B2,9.8,16,316.28,1200,0.62
ENE066-000837,2024-10-05,B3,9.5,17,489.7,1800,0.62
ENE066-000838,2024-10-06,B1,12.0,9,130.87,600,0.62
ENE066-000839,2024-10-06,B2,12.4,17,229.54,1200,0.62
ENE066-000840,2024-10-06,B3,11.7,24,382.63,1800,0.62
ENE066-000841,2024-10-07,B1,7.1,48,294.88,600,0.62
ENE066-000842,2024-10-07,B2,12.3,76,325.19,1200,0.62
ENE066-000843,2024-10-07,B3,11.7,90,470.14,1800,0.62
ENE066-000844,2024-10-08,B1,13.1,48,168.82,600,0.62
ENE066-000845,2024-10-08,B2,10.0,82,"401,46",1200,0.62
ENE066-000846,2024-10-08,B3,8.7,91,681.63,1800,0.62
ENE066-000847,2024-10-09,B1,9.1,37,234.73,600,0.62
ENE066-000848,2024-10-09,B2,12.0,68,321.4,1200,0.62
ENE066-000849,2024-10-09,B3,9.9,97,594.96,1800,0.62
ENE066-000850,2024-10-10,B1,7.5,25,251.87,600,0.62
ENE066-000851,2024-10-10,B2,10.0,68,400.33,1200,0.62
ENE066-000852,2024-10-10,B3,10.2,111,580.76,1800,0.62
ENE066-000853,2024-10-11,B1,11.9,55,199.56,600,0.62
ENE066-000854,2024-10-11,B2,11.3,76,364.5,1200,0.62
ENE066-000855,2024-10-11,B3,6.9,78,797.52,1800,0.62
ENE066-000856,2024-10-12,B1,12.8,9,101.19,600,0.62
ENE066-000857,2024-10-12,B2,10.5,14,294.61,1200,0.62
ENE066-000858,2024-10-12,B3,10.1,24,469.62,1800,0.62
ENE066-000859,2024-10-13,B1,6.9,11,247.75,600,0.62
ENE066-000860,2024-10-13,B2,10.8,18,295.78,1200,0.62
ENE066-000861,2024-10-13,B3,9.7,20,499.78,1800,0.62
ENE066-000862,2024-10-14,B1,6.4,47,310.32,600,0.62
ENE066-000863,2024-10-14,B2,9.2,118,527.55,1200,0.62
ENE066-000864,2024-10-14,B3,9.4,111,652.95,1800,0.62
ENE066-000865,2024-10-15,B1,11.0,27,166.69,600,0.62
ENE066-000867,2024-10-15,B3,9.5,97,631.22,1800,0.62
ENE066-000868,2024-10-16,B1,8.3,55,286.44,600,0.62
ENE066-000869,2024-10-16,B2,11.6,70,337.13,1200,0.62
ENE066-000870,2024-10-16,B3,11.6,114,524.64,1800,0.62
ENE066-000871,2024-10-17,B1,9.8,46,235.93,600,0.62
ENE066-000872,2024-10-17,B2,9.4,72,427.88,1200,0.62
ENE066-000873,2024-10-17,B3,11.2,90,500.55,1800,0.62
ENE066-000874,2024-10-18,B1,10.6,23,182.76,600,0.62
ENE066-000875,2024-10-18,B2,11.4,63,341.47,1200,0.62
ENE066-000876,2024-10-18,B3,11.6,112,518.81,1800,0.62
ENE066-000877,2024-10-19,B1,9.5,11,181.55,600,0.62
ENE066-000878,2024-10-19,B2,12.3,14,224.19,1200,0.62
ENE066-000879,2024-10-19,B3,8.6,24,578.34,1800,0.62
ENE066-000880,2024-10-20,B1,9.2,10,189.31,600,0.62
ENE066-000881,2024-10-20,B2,7.4,16,442.23,1200,0.62
ENE066-000882,2024-10-20,B3,11.2,19,408.25,1800,0.62
ENE066-000883,2024-10-21,B1,9.9,39,218.07,600,0.62
ENE066-000884,2024-10-21,B2,12.5,45,267.19,1200,0.62
ENE066-000885,2024-10-21,B3,11.2,111,547.54,1800,0.62
ENE066-000886,2024-10-22,B1,11.4,48,189.75,600,0.62
ENE066-000887,2024-10-22,B2,10.6,73,377.33,1200,0.62
ENE066-000888,2024-10-22,B3,13.0,101,412.62,1800,0.62
ENE066-000889,2024-10-23,B1,9.1,30,214.67,600,0.62
ENE066-000890,2024-10-23,B2,9.7,74,413.02,1200,0.62
ENE066-000891,2024-10-23,B3,8.9,112,684.54,1800,0.62
ENE066-000892,2024-10-24,B1,10.8,54,209.07,600,0.62
ENE066-000893,2024-10-24,B2,10.3,69,389.61,1200,0.62
ENE066-000894,2024-10-24,B3,10.8,124,585.51,1800,0.62
ENE066-000895,2024-10-25,B1,11.4,46,215.08,600,0.62
ENE066-000896,2024-10-25,B2,8.8,90,490.72,1200,0.62
ENE066-000897,2024-10-25,B3,11.4,97,495.73,1800,0.62
ENE066-000898,2024-10-26,B1,6.9,5,239.52,600,0.62
ENE066-000899,2024-10-26,B2,9.3,16,345.29,1200,0.62
ENE066-000900,2024-10-26,B3,10.1,22,465.95,1800,0.62
ENE066-000901,2024-10-27,B1,10.9,10,132.32,600,0.62
ENE066-000902,2024-10-27,B2,12.5,16,236.13,1200,0.62
ENE066-000903,2024-10-27,B3,10.4,22,441.87,1800,0.62
ENE066-000904,2024-10-28,B1,14.3,28,136.79,600,0.62
ENE066-000905,2024-10-28,B2,10.3,79,400.66,1200,0.62
ENE066-000906,2024-10-28,B3,10.4,96,551.22,1800,0.62
ENE066-000907,2024-10-29,B1,11.3,33,180.91,600,0.62
ENE066-000908,2024-10-29,B2,12.2,70,317.86,1200,0.62
ENE066-000909,2024-10-29,B3,10.9,98,530.37,1800,0.62
ENE066-000910,2024-10-30,B1,12.0,49,179.75,600,0.62
ENE066-000911,2024-10-30,B2,12.4,77,310.3,1200,0.62
ENE066-000912,2024-10-30,B3,9.2,105,672.07,1800,0.62
ENE066-000913,2024-10-31,B1,8.4,47,262.69,600,0.62
ENE066-000914,2024-10-31,B2,9.7,64,,1200,0.62
ENE066-000915,2024-10-31,B3,13.1,108,440.31,1800,0.62
ENE066-000916,2024-11-01,B1,10.5,66,239.23,600,0.62
ENE066-000917,2024-11-01,B2,9.6,57,400.56,1200,0.62
ENE066-000918,2024-11-01,B3,10.6,112,566.11,1800,0.62
ENE066-000920,2024-11-02,B2,15.8,12,141.25,1200,0.62
ENE066-000921,2024-11-02,B3,8.9,25,558.14,1800,0.62
ENE066-000922,2024-11-03,B1,12.4,8,130.22,600,0.62
ENE066-000923,2024-11-03,B2,10.7,20,301.24,1200,0.62
ENE066-000924,2024-11-03,B3,13.5,21,286.36,1800,0.62
ENE066-000925,2024-11-04,B1,9.4,44,221.27,600,0.62
ENE066-000926,2024-11-04,B2,14.6,67,252.46,1200,0.62
ENE066-000927,2024-11-04,B3,11.2,123,557.48,1800,0.62
ENE066-000928,2024-11-05,B1,13.9,59,182.44,600,0.62
ENE066-000929,2024-11-05,B2,13.5,50,252.44,1200,0.62
ENE066-000930,2024-11-05,B3,14.2,111,394.99,1800,0.62
ENE066-000931,2024-11-06,B1,15.4,52,128.04,600,0.62
ENE066-000932,2024-11-06,B2,11.2,70,359.36,1200,0.62
ENE066-000933,2024-11-06,B3,11.9,99,464.95,1800,0.62
ENE066-000934,2024-11-07,B1,11.5,53,204.01,600,0.62
ENE066-000935,2024-11-07,B2,12.1,93,344.82,1200,0.62
ENE066-000936,2024-11-07,B3,10.6,119,579.52,1800,0.62
ENE066-000937,2024-11-08,B1,11.9,66,203.32,600,0.62
ENE066-000938,2024-11-08,B2,13.8,83,290.65,1200,0.62
ENE066-000939,2024-11-08,B3,12.2,114,484.85,1800,0.62
ENE066-000940,2024-11-09,B1,12.3,9,126.84,600,0.62
ENE066-000941,2024-11-09,B2,8.9,14,373.88,1200,0.62
ENE066-000942,2024-11-09,B3,11.6,21,382.64,1800,0.62
ENE066-000943,2024-11-10,B1,13.2,8,103.86,600,0.62
ENE066-000944,2024-11-10,B2,9.7,12,321.62,1200,0.62
ENE066-000945,2024-11-10,B3,9.4,26,526.5,1800,0.62
ENE066-000946,2024-11-11,B1,10.8,32,169.28,600,0.62
ENE066-000947,2024-11-11,B2,12.1,91,357.27,1200,0.62
ENE066-000948,2024-11-11,B3,9.0,76,613.84,1800,0.62
ENE066-000949,2024-11-12,B1,12.8,28,146.91,600,0.62
ENE066-000950,2024-11-12,B2,12.6,90,339.68,1200,0.62
ENE066-000951,2024-11-12,B3,10.6,121,602.81,1800,0.62
ENE066-000952,2024-11-13,B1,12.2,47,191.62,600,0.62
ENE066-000953,2024-11-13,B2,15.2,79,256.52,1200,0.62
ENE066-000954,2024-11-13,B3,11.2,108,543.86,1800,0.62
ENE066-000955,2024-11-14,B1,10.8,52,216.49,600,0.62
ENE066-000956,2024-11-14,B2,11.8,84,356.9,1200,0.62
ENE066-000957,2024-11-14,B3,12.3,105,473.48,1800,0.62
ENE066-000958,2024-11-15,B1,11.3,35,183.93,600,0.62
ENE066-000959,2024-11-15,B2,11.1,70,368.87,1200,0.62
ENE066-000960,2024-11-15,B3,10.9,107,545.2,1800,0.62
ENE066-000961,2024-11-16,B1,12.1,10,128.41,600,0.62
ENE066-000962,2024-11-16,B2,12.7,17,217.18,1200,0.62
ENE066-000963,2024-11-16,B3,12.7,21,331.22,1800,0.62
ENE066-000964,2024-11-17,B1,10.8,14,148.89,600,0.62
ENE066-000965,2024-11-17,B2,14.2,14,181.96,1200,0.62
ENE066-000966,2024-11-17,B3,13.1,23,305.85,1800,0.62
ENE066-000967,2024-11-18,B1,12.1,56,200.85,600,0.62
ENE066-000968,2024-11-18,B2,11.6,68,335.54,1200,0.62
ENE066-000969,2024-11-18,B3,11.9,112,496.65,1800,0.62
ENE066-000970,2024-11-19,B1,11.8,49,185.68,600,0.62
ENE066-000971,2024-11-19,B2,13.0,95,314.23,1200,0.62
ENE066-000973,2024-11-20,B1,12.7,48,170.34,600,0.62
ENE066-000974,2024-11-20,B2,12.4,85,331.32,1200,0.62
ENE066-000975,2024-11-20,B3,15.2,110,374.46,1800,0.62
ENE066-000976,2024-11-21,B1,14.1,50,168.3,600,0.62
ENE066-000977,2024-11-21,B2,10.3,59,374.43,1200,0.62
ENE066-000978,2024-11-21,B3,11.6,90,484.6,1800,0.62
ENE066-000979,2024-11-22,B1,11.3,40,176.88,600,0.62
ENE066-000980,2024-11-22,B2,11.9,70,331.28,1200,0.62
ENE066-000981,2024-11-22,B3,14.1,118,413.62,1800,0.62
ENE066-000982,2024-11-23,B1,12.6,4,114.98,600,0.62
ENE066-000983,2024-11-23,B2,14.4,15,168.78,1200,0.62
ENE066-000984,2024-11-23,B3,15.9,17,198.53,1800,0.62
ENE066-000985,2024-11-24,B1,12.0,7,130.3,600,0.62
ENE066-000986,2024-11-24,B2,12.6,16,223.98,1200,0.62
ENE066-000987,2024-11-24,B3,12.8,24,327.89,1800,0.62
ENE066-000988,2024-11-25,B1,12.2,36,164.55,600,0.62
ENE066-000989,2024-11-25,B2,13.7,67,270.31,1200,0.62
ENE066-000990,2024-11-25,B3,13.4,127,462.39,1800,0.62
ENE066-000991,2024-11-26,B1,10.3,37,201.61,600,0.62
ENE066-000992,2024-11-26,B2,12.0,97,354.5,1200,0.62
ENE066-000993,2024-11-26,B3,12.5,105,449.75,1800,0.62
ENE066-000994,2024-11-27,B1,13.1,21,140.37,600,0.62
ENE066-000995,2024-11-27,B2,13.9,60,238.02,1200,0.62
ENE066-000996,2024-11-27,B3,17.0,91,304.18,1800,0.62
ENE066-000997,2024-11-28,B1,13.4,79,,600,0.62
ENE066-000998,2024-11-28,B2,13.6,85,299.83,1200,0.62
ENE066-000999,2024-11-28,B3,14.8,102,365.63,1800,0.62
ENE066-001000,2024-11-29,B1,14.9,53,161.5,600,0.62
ENE066-001001,2024-11-29,B2,15.1,65,234.04,1200,0.62
ENE066-001002,2024-11-29,B3,15.4,110,365.22,1800,0.62
ENE066-001003,2024-11-30,B1,12.5,11,130.22,600,0.62
ENE066-001004,2024-11-30,B2,14.6,17,173.26,1200,0.62
ENE066-001005,2024-11-30,B3,12.6,22,332.83,1800,0.62
ENE066-001006,2024-12-01,B1,12.0,10,121.77,600,0.62
ENE066-001007,2024-12-01,B2,13.8,17,185.01,1200,0.62
ENE066-001008,2024-12-01,B3,13.7,23,284.78,1800,0.62
ENE066-001009,2024-12-02,B1,16.3,35,102.84,600,0.62
ENE066-001010,2024-12-02,B2,14.6,68,247.38,1200,0.62
ENE066-001011,2024-12-02,B3,14.8,103,373.52,1800,0.62
ENE066-001012,2024-12-03,B1,14.6,38,141.06,600,0.62
ENE066-001013,2024-12-03,B2,14.8,66,237.28,1200,0.62
ENE066-001014,2024-12-03,B3,17.4,98,311.37,1800,0.62
ENE066-001015,2024-12-04,B1,16.4,35,116.32,600,0.62
ENE066-001016,2024-12-04,B2,13.4,85,287.4,1200,0.62
ENE066-001017,2024-12-04,B3,13.4,87,388.4,1800,0.62
ENE066-001018,2024-12-05,B1,14.8,36,125.41,600,0.62
ENE066-001019,2024-12-05,B2,15.2,67,244.43,1200,0.62
ENE066-001020,2024-12-05,B3,16.2,112,342.34,1800,0.62
ENE066-001021,2024-12-06,B1,17.1,50,120.19,600,0.62
ENE066-001022,2024-12-06,B2,14.4,83,280.98,1200,0.62
ENE066-001023,2024-12-06,B3,14.7,107,378.23,1800,0.62
ENE066-001024,2024-12-07,B1,16.6,10,65.05,600,0.62
ENE066-001026,2024-12-07,B3,16.2,21,219.06,1800,0.62
ENE066-001027,2024-12-08,B1,15.9,10,67.03,600,0.62
ENE066-001028,2024-12-08,B2,14.7,13,161.12,1200,0.62
ENE066-001029,2024-12-08,B3,15.6,22,226.53,1800,0.62
ENE066-001030,2024-12-09,B1,14.2,20,113.2,600,0.62
ENE066-001031,2024-12-09,B2,15.5,75,246.11,1200,0.62
ENE066-001032,2024-12-09,B3,15.1,121,388.32,1800,0.62
ENE066-001033,2024-12-10,B1,14.1,40,132.55,600,0.62
ENE066-001034,2024-12-10,B2,12.4,85,329.8,1200,0.62
ENE066-001035,2024-12-10,B3,11.7,93,492.82,1800,0.62
ENE066-001036,2024-12-11,B1,16.7,63,139.32,600,0.62
ENE066-001037,2024-12-11,B2,16.6,85,235.97,1200,0.62
ENE066-001038,2024-12-11,B3,17.7,89,293.1,1800,0.62
ENE066-001039,2024-12-12,B1,16.6,44,136.56,600,0.62
ENE066-001040,2024-12-12,B2,17.1,77,240.34,1200,0.62
ENE066-001041,2024-12-12,B3,13.5,136,465.58,1800,0.62
ENE066-001042,2024-12-13,B1,16.0,39,127.68,600,0.62
ENE066-001043,2024-12-13,B2,15.0,91,280.66,1200,0.62
ENE066-001044,2024-12-13,B3,17.8,108,309.81,1800,0.62
ENE066-001045,2024-12-14,B1,18.5,9,80.04,600,0.62
ENE066-001046,2024-12-14,B2,17.4,16,135.36,1200,0.62
ENE066-001047,2024-12-14,B3,14.2,16,261.98,1800,0.62
ENE066-001048,2024-12-15,B1,15.3,10,67.21,600,0.62
ENE066-001049,2024-12-15,B2,17.8,16,115.04,1200,0.62
ENE066-001050,2024-12-15,B3,13.4,21,305.08,1800,0.62
ENE066-001051,2024-12-16,B1,16.8,60,158.78,600,0.62
ENE066-001052,2024-12-16,B2,14.7,62,236.77,1200,0.62
ENE066-001053,2024-12-16,B3,14.6,103,378.7,1800,0.62
ENE066-001054,2024-12-17,B1,18.9,34,118.78,600,0.62
ENE066-001055,2024-12-17,B2,17.5,56,184.4,1200,0.62
ENE066-001056,2024-12-17,B3,15.9,119,"356,57",1800,0.62
ENE066-001057,2024-12-18,B1,16.6,36,123.18,600,0.62
ENE066-001058,2024-12-18,B2,16.9,60,206.4,1200,0.62
ENE066-001059,2024-12-18,B3,16.5,118,358.98,1800,0.62
ENE066-001060,2024-12-19,B1,16.2,44,133.89,600,0.62
ENE066-001061,2024-12-19,B2,16.4,66,203.18,1200,0.62
ENE066-001062,2024-12-19,B3,15.7,129,380.6,1800,0.62
ENE066-001063,2024-12-20,B1,18.3,41,125.25,600,0.62
ENE066-001064,2024-12-20,B2,17.4,84,221.43,1200,0.62
ENE066-001065,2024-12-20,B3,20.6,137,371.44,1800,0.62
ENE066-001066,2024-12-21,B1,16.1,4,94.52,600,0.62
ENE066-001067,2024-12-21,B2,19.1,15,119.34,1200,0.62
ENE066-001068,2024-12-21,B3,17.0,20,202.81,1800,0.62
ENE066-001069,2024-12-22,B1,17.6,8,56.26,600,0.62
ENE066-001070,2024-12-22,B2,19.0,18,136.82,1200,0.62
ENE066-001071,2024-12-22,B3,17.5,17,183.13,1800,0.62
ENE066-001072,2024-12-23,B1,19.9,53,119.67,600,0.62
ENE066-001073,2024-12-23,B2,16.4,91,249.11,1200,0.62
ENE066-001074,2024-12-23,B3,16.2,91,299.24,1800,0.62
ENE066-001075,2024-12-24,B1,17.4,41,116.93,600,0.62
ENE066-001076,2024-12-24,B2,16.0,58,221.72,1200,0.62
ENE066-001077,2024-12-24,B3,19.9,111,326.38,1800,0.62
ENE066-001079,2024-12-25,B2,19.6,74,223.82,1200,0.62
ENE066-001080,2024-12-25,B3,19.0,107,,1800,0.62
ENE066-001081,2024-12-26,B1,20.3,28,115.33,600,0.62
ENE066-001082,2024-12-26,B2,19.6,70,219.12,1200,0.62
ENE066-001083,2024-12-26,B3,18.3,103,302.9,1800,0.62
ENE066-001084,2024-12-27,B1,17.9,33,106.75,600,0.62
ENE066-001085,2024-12-27,B2,17.9,89,241.07,1200,0.62
ENE066-001086,2024-12-27,B3,20.0,114,326.7,1800,0.62
ENE066-001087,2024-12-28,B1,19.2,7,67.41,600,0.62
ENE066-001088,2024-12-28,B2,17.3,14,125.95,1200,0.62
ENE066-001089,2024-12-28,B3,17.1,21,199.14,1800,0.62
ENE066-001090,2024-12-29,B1,18.3,11,68.89,600,0.62
ENE066-001091,2024-12-29,B2,18.8,19,137.25,1200,0.62
ENE066-001092,2024-12-29,B3,18.8,20,178.98,1800,0.62
ENE066-001093,2024-12-30,B1,19.7,41,117.47,600,0.62
ENE066-001094,2024-12-30,B2,20.1,63,209.68,1200,0.62
ENE066-001095,2024-12-30,B3,17.0,106,323.65,1800,0.62
ENE066-001096,2024-12-31,B1,20.7,59,149.95,600,0.71
ENE066-001097,2024-12-31,B2,20.4,78,225.43,1200,0.71
ENE066-001098,2024-12-31,B3,20.6,96,309.41,1800,0.71
ENE066-001099,2025-01-01,B1,19.9,52,147.55,600,0.71
ENE066-001100,2025-01-01,B2,18.9,65,199.12,1200,0.71
ENE066-001101,2025-01-01,B3,19.1,108,313.75,1800,0.71
ENE066-001102,2025-01-02,B1,20.6,15,90.02,600,0.71
ENE066-001103,2025-01-02,B2,20.3,65,198.32,1200,0.71
ENE066-001104,2025-01-02,B3,23.1,120,398.62,1800,0.71
ENE066-001105,2025-01-03,B1,22.1,57,160.27,600,0.71
ENE066-001106,2025-01-03,B2,20.7,84,230.72,1200,0.71
ENE066-001107,2025-01-03,B3,19.7,133,350.03,1800,0.71
ENE066-001108,2025-01-04,B1,21.0,9,79.92,600,0.71
ENE066-001109,2025-01-04,B2,19.9,19,121.49,1200,0.71
ENE066-001110,2025-01-04,B3,21.2,24,207.13,1800,0.71
ENE066-001111,2025-01-05,B1,19.4,9,65.19,600,0.71
ENE066-001112,2025-01-05,B2,23.1,13,157.79,1200,0.71
ENE066-001113,2025-01-05,B3,20.9,20,196.37,1800,0.71
ENE066-001114,2025-01-06,B1,22.6,12,89.09,600,0.71
ENE066-001115,2025-01-06,B2,21.7,73,226.15,1200,0.71
ENE066-001116,2025-01-06,B3,19.6,112,323.77,1800,0.71
ENE066-001117,2025-01-07,B1,19.4,33,106.78,600,0.71
ENE066-001118,2025-01-07,B2,20.0,89,248.96,1200,0.71
ENE066-001119,2025-01-07,B3,18.8,103,314.28,1800,0.71
ENE066-001120,2025-01-08,B1,20.4,41,117.08,600,0.71
ENE066-001121,2025-01-08,B2,17.5,68,208.23,1200,0.71
ENE066-001122,2025-01-08,B3,21.4,84,293.74,1800,0.71
ENE066-001123,2025-01-09,B1,18.3,39,115.07,600,0.71
ENE066-001124,2025-01-09,B2,18.2,87,229.34,1200,0.71
ENE066-001125,2025-01-09,B3,19.7,109,320.92,1800,0.71
ENE066-001126,2025-01-10,B1,22.2,37,120.12,600,0.71
ENE066-001127,2025-01-10,B2,20.9,80,225.88,1200,0.71
ENE066-001128,2025-01-10,B3,19.3,80,275.18,1800,0.71
ENE066-001129,2025-01-11,B1,21.1,10,74.3,600,0.71
ENE066-001130,2025-01-11,B2,20.1,12,123.59,1200,0.71
ENE066-001132,2025-01-12,B1,20.8,9,75.57,600,0.71
ENE066-001133,2025-01-12,B2,20.9,14,137.56,1200,0.71
ENE066-001134,2025-01-12,B3,19.9,21,188.57,1800,0.71
ENE066-001135,2025-01-13,B1,22.5,49,144.84,600,0.71
ENE066-001136,2025-01-13,B2,21.2,71,216.93,1200,0.71
ENE066-001137,2025-01-13,B3,20.0,94,295.68,1800,0.71
ENE066-001138,2025-01-14,B1,21.7,44,133.11,600,0.71
ENE066-001139,2025-01-14,B2,20.4,65,205.78,1200,0.71
ENE066-001140,2025-01-14,B3,22.7,87,341.49,1800,0.71
ENE066-001141,2025-01-15,B1,20.3,32,122.78,600,0.71
ENE066-001142,2025-01-15,B2,20.3,59,196.87,1200,0.71
ENE066-001143,2025-01-15,B3,20.6,100,301.25,1800,0.71
ENE066-001144,2025-01-16,B1,19.2,41,118.93,600,0.71
ENE066-001145,2025-01-16,B2,22.1,89,256.48,1200,0.71
ENE066-001146,2025-01-16,B3,21.4,106,321.38,1800,0.71
ENE066-001147,2025-01-17,B1,23.6,63,169.06,600,0.71
ENE066-001148,2025-01-17,B2,20.5,69,209.9,1200,0.71
ENE066-001149,2025-01-17,B3,23.3,120,408.4,1800,0.71
ENE066-001150,2025-01-18,B1,22.1,14,85.19,600,0.71
ENE066-001151,2025-01-18,B2,20.0,15,135.02,1200,0.71
ENE066-001152,2025-01-18,B3,19.5,20,178.47,1800,0.71
ENE066-001153,2025-01-19,B1,20.0,9,75.37,600,0.71
ENE066-001154,2025-01-19,B2,21.0,15,135.77,1200,0.71
ENE066-001155,2025-01-19,B3,22.1,18,204.64,1800,0.71
ENE066-001156,2025-01-20,B1,21.3,38,113.72,600,0.71
ENE066-001157,2025-01-20,B2,23.1,70,249.95,1200,0.71
ENE066-001158,2025-01-20,B3,20.7,136,371.59,1800,0.71
ENE066-001159,2025-01-21,B1,22.9,48,138.62,600,0.71
ENE066-001160,2025-01-21,B2,20.2,74,205.58,1200,0.71
ENE066-001161,2025-01-21,B3,21.1,115,335.71,1800,0.71
ENE066-001162,2025-01-22,B1,21.1,40,114.02,600,0.71
ENE066-001163,2025-01-22,B2,21.0,72,,1200,0.71
ENE066-001164,2025-01-22,B3,21.6,97,310.22,1800,0.71
ENE066-001165,2025-01-23,B1,21.9,17,83.96,600,0.71
ENE066-001166,2025-01-23,B2,24.4,56,257.05,1200,0.71
ENE066-001167,2025-01-23,B3,24.4,92,408.76,1800,0.71
ENE066-001168,2024-02-30,B1,21.6,57,133.43,600,0.71
ENE066-001169,2025-01-24,B2,20.4,76,220.63,1200,0.71
ENE066-001170,2025-01-24,B3,21.8,118,362.71,1800,0.71
ENE066-001171,2025-01-25,B1,24.1,11,105.36,600,0.71
ENE066-001172,2025-01-25,B2,24.5,13,179.06,1200,0.71
ENE066-001173,2025-01-25,B3,22.8,14,230.01,1800,0.71
ENE066-001174,2025-01-26,B1,20.6,5,58.78,600,0.71
ENE066-001175,2025-01-26,B2,24.3,10,191.78,1200,0.71
ENE066-001176,2025-01-26,B3,22.6,20,238.96,1800,0.71
ENE066-001177,2025-01-27,B1,20.4,68,177.32,600,0.71
ENE066-001178,2025-01-27,B2,22.5,37,183.07,1200,0.71
ENE066-001179,2025-01-27,B3,24.4,105,422.95,1800,0.71
ENE066-001180,2025-01-28,B1,23.2,35,124.59,600,0.71
ENE066-001181,2025-01-28,B2,24.7,73,275.46,1200,0.71
ENE066-001182,2025-01-28,B3,25.3,120,471.19,1800,0.71
ENE066-001183,2025-01-29,B1,22.9,51,146.09,600,0.71
ENE066-001185,2025-01-29,B3,23.7,104,389.03,1800,0.71
ENE066-001186,2025-01-30,B1,21.6,29,98.08,600,0.71
ENE066-001187,2025-01-30,B2,24.2,65,262.3,1200,0.71
ENE066-001188,2025-01-30,B3,23.5,111,374.12,1800,0.71
ENE066-001189,2025-01-31,B1,26.1,38,169.08,600,0.71
ENE066-001190,2025-01-31,B2,24.9,72,286.29,1200,0.71
ENE066-001191,2025-01-31,B3,25.8,91,438.61,1800,0.71
ENE066-001192,2025-02-01,B1,23.9,8,93.86,600,0.71
ENE066-001193,2025-02-01,B2,22.7,14,154.37,1200,0.71
ENE066-001194,2025-02-01,B3,25.7,21,343.22,1800,0.71
ENE066-001195,2025-02-02,B1,24.0,6,93.36,600,0.71
ENE066-001196,2025-02-02,B2,24.5,13,195.42,1200,0.71
ENE066-001197,2025-02-02,B3,22.9,19,241.67,1800,0.71
ENE066-001198,2025-02-03,B1,25.0,46,165.53,600,0.71
ENE066-001199,2025-02-03,B2,25.3,68,290.89,1200,0.71
ENE066-001200,2025-02-03,B3,22.6,91,333.12,1800,0.71
ENE066-001201,2025-02-04,B1,20.2,33,119.04,600,0.71
ENE066-001202,2025-02-04,B2,25.1,80,323.29,1200,0.71
ENE066-001203,2025-02-04,B3,23.1,73,323.55,1800,0.71
ENE066-001204,2025-02-05,B1,26.8,44,194.8,600,0.71
ENE066-001205,2025-02-05,B2,24.8,81,296.47,1200,0.71
ENE066-001206,2025-02-05,B3,25.9,103,482.61,1800,0.71
ENE066-001207,2025-02-06,B1,23.8,53,165.94,600,0.71
ENE066-001208,2025-02-06,B2,25.7,91,336.5,1200,0.71
ENE066-001209,2025-02-06,B3,23.8,141,446.43,1800,0.71
ENE066-001210,2025-02-07,B1,22.1,35,122.12,600,0.71
ENE066-001211,2025-02-07,B2,25.2,73,309.44,1200,0.71
ENE066-001212,2025-02-07,B3,21.5,122,353.55,1800,0.71
ENE066-001213,2025-02-08,B1,25.9,9,123.76,600,0.71
ENE066-001214,2025-02-08,B2,25.2,12,223.97,1200,0.71
ENE066-001215,2025-02-08,B3,23.1,18,229.07,1800,0.71
ENE066-001216,2025-02-09,B1,23.1,9,92.97,600,0.71
ENE066-001217,2025-02-09,B2,23.0,14,164.77,1200,0.71
ENE066-001218,2025-02-09,B3,24.9,23,316.47,1800,0.71
ENE066-001219,2025-02-10,B1,24.6,46,164.11,600,0.71
ENE066-001220,2025-02-10,B2,23.5,69,254.44,1200,0.71
ENE066-001221,2025-02-10,B3,24.3,116,434.13,1800,0.71
ENE066-001222,2025-02-11,B1,24.6,35,130.44,600,0.71
ENE066-001223,2025-02-11,B2,22.5,72,246.9,1200,0.71
ENE066-001224,2025-02-11,B3,22.1,102,353.3,1800,0.71
ENE066-001225,2025-02-12,B1,22.6,43,139.53,600,0.71
ENE066-001226,2025-02-12,B2,25.3,95,329.17,1200,0.71
ENE066-001227,2025-02-12,B3,22.6,117,370.23,1800,0.71
ENE066-001228,2025-02-13,B1,26.2,45,182.11,600,0.71
ENE066-001229,2025-02-13,B2,23.3,61,239.38,1200,0.71
ENE066-001230,2025-02-13,B3,23.2,91,354.74,1800,0.71
