registro_id	fecha	sensor	zona	valor	unidad	horas_operativas
SEN046-001011	2024-12-02	S3	sur	63.97	F	24
SEN046-001012	2024-12-03	S1	norte	15.96	C	24
SEN046-001013	2024-12-03	S2	centro	18.86	C	12
SEN046-001014	2024-12-03	S3	sur	71.87	F	24
SEN046-001015	2024-12-04	S1	norte	20.92	C	18
SEN046-001016	2024-12-04	S2	centro	18.02	C	24
SEN046-001017	2024-12-04	S3	sur	74.92	F	24
SEN046-001018	2024-12-05	S1	norte	14.06	C	24
SEN046-001019	2024-12-05	S2	centro	17.67	C	6
SEN046-001020	2024-12-05	S3	sur	63.38	F	18
SEN046-001021	2024-12-06	S1	norte	19.53	C	24
SEN046-001022	2024-12-06	S2	centro	19.84	C	12
SEN046-001023	2024-12-06	S3	sur	68.3	F	12
SEN046-001024	2024-12-07	S1	norte	18.1	C	24
SEN046-001026	2024-12-07	S3	sur	68.66	F	24
SEN046-001027	2024-12-08	S1	norte	11.03	C	12
SEN046-001028	2024-12-08	S2	centro	20.1	C	18
SEN046-001029	2024-12-08	S3	sur	66.94	F	6
SEN046-001030	2024-12-09	S1	norte	16.27	C	12
SEN046-001031	2024-12-09	S2	centro	20.71	C	6
SEN046-001032	2024-12-09	S3	sur	67.32	F	18
SEN046-001033	2024-12-10	S1	norte	16.5	C	6
SEN046-001034	2024-12-10	S2	centro	17.85	C	6
SEN046-001035	2024-12-10	S3	sur	71.26	F	18
SEN046-001036	2024-12-11	S1	norte	17.86	C	24
SEN046-001037	2024-12-11	S2	centro	18.91	C	24
SEN046-001038	2024-12-11	S3	sur	61.76	F	6
SEN046-001039	2024-12-12	S1	norte	17.83	C	24
SEN046-001040	2024-12-12	S2	centro	20.14	C	24
SEN046-001041	2024-12-12	S3	sur	72.74	F	24
SEN046-001042	2024-12-13	S1	norte	15.82	C	24
SEN046-001043	2024-12-13	S2	centro	20.89	C	24
SEN046-001044	2024-12-13	S3	sur	70.19	F	6
SEN046-001045	2024-12-14	S1	norte	19.69	C	24
SEN046-001046	2024-12-14	S2	centro	20.07	C	24
SEN046-001047	2024-12-14	S3	sur	68.97	F	6
SEN046-001048	2024-12-15	S1	norte	18.67	C	24
SEN046-001049	2024-12-15	S2	centro	14.65	C	24
SEN046-001050	2024-12-15	S3	sur	72.57	F	24
SEN046-001051	2024-12-16	S1	norte	19.39	C	18
SEN046-001052	2024-12-16	S2	centro	18.68	C	24
SEN046-001053	2024-12-16	S3	sur	65.41	F	24
SEN046-001054	2024-12-17	S1	norte	16.4	C	24
SEN046-001055	2024-12-17	S2	centro	19.52	C	6
SEN046-001056	2024-12-17	S3	sur	69,77	F	18
SEN046-001057	2024-12-18	S1	norte	17.58	C	24
SEN046-001058	2024-12-18	S2	centro	17.38	C	24
SEN046-001059	2024-12-18	S3	sur	68.79	F	24
SEN046-001060	2024-12-19	S1	norte	16.59	C	6
SEN046-001061	2024-12-19	S2	centro	20.79	C	24
SEN046-001062	2024-12-19	S3	sur	70.55	F	24
SEN046-001063	2024-12-20	S1	norte	16.51	C	24
SEN046-001064	2024-12-20	S2	centro	21.71	C	24
SEN046-001065	2024-12-20	S3	sur	68.37	F	6
SEN046-001066	2024-12-21	S1	norte	21.27	C	18
SEN046-001067	2024-12-21	S2	centro	20.63	C	18
SEN046-001068	2024-12-21	S3	 SUR 	71.2	F	6
SEN046-001069	2024-12-22	S1	norte	21.0	C	18
SEN046-001070	2024-12-22	S2	centro	23.27	C	12
SEN046-001071	2024-12-22	S3	sur	74.93	F	12
SEN046-001072	2024-12-23	S1	norte	15.81	C	24
SEN046-001073	2024-12-23	S2	centro	18.84	C	6
SEN046-001074	2024-12-23	S3	sur	75.39	F	12
SEN046-001075	2024-12-24	S1	norte	17.72	C	12
SEN046-001076	2024-12-24	S2	centro	19.77	C	6
SEN046-001077	2024-12-24	S3	sur	69.08	F	12
SEN046-001079	2024-12-25	S2	centro	18.46	C	12
SEN046-001080	2024-12-25	S3	sur		F	24
SEN046-001081	2024-12-26	S1	norte	17.9	C	6
SEN046-001082	2024-12-26	S2	centro	20.78	C	24
SEN046-001083	2024-12-26	S3	sur	73.78	F	24
SEN046-001084	2024-12-27	S1	norte	17.41	C	24
SEN046-001085	2024-12-27	S2	centro	22.19	C	24
SEN046-001086	2024-12-27	S3	sur	75.13	F	24
SEN046-001087	2024-12-28	S1	norte	18.62	C	6
SEN046-001088	2024-12-28	S2	centro	20.11	C	18
SEN046-001089	2024-12-28	S3	sur	76.79	F	6
SEN046-001090	2024-12-29	S1	norte	19.97	C	18
SEN046-001091	2024-12-29	S2	centro	20.88	C	6
SEN046-001092	2024-12-29	S3	sur	81.57	F	12
SEN046-001093	2024-12-30	S1	norte	20.52	C	24
SEN046-001094	2024-12-30	S2	centro	18.5	C	18
SEN046-001095	2024-12-30	S3	sur	72.76	F	24
SEN046-001096	2024-12-31	S1	norte	21.75	C	12
SEN046-001097	2024-12-31	S2	centro	22.94	C	24
SEN046-001098	2024-12-31	S3	sur	76.44	F	24
SEN046-001099	2025-01-01	S1	norte	18.61	C	18
SEN046-001100	2025-01-01	S2	centro	24.4	C	24
SEN046-001101	2025-01-01	S3	sur	79.18	F	24
SEN046-001102	2025-01-02	S1	norte	21.17	C	18
SEN046-001103	2025-01-02	S2	centro	21.44	C	24
SEN046-001104	2025-01-02	S3	sur	78.18	F	24
SEN046-001105	2025-01-03	S1	norte	18.83	C	6
SEN046-001106	2025-01-03	S2	centro	20.16	C	24
SEN046-001107	2025-01-03	S3	sur	79.36	F	24
SEN046-001108	2025-01-04	S1	norte	20.96	C	24
SEN046-001109	2025-01-04	S2	centro	20.64	C	12
SEN046-001110	2025-01-04	S3	sur	78.51	F	24
SEN046-001111	2025-01-05	S1	norte	20.89	C	24
SEN046-001112	2025-01-05	S2	centro	23.89	C	24
SEN046-001113	2025-01-05	S3	sur	72.23	F	12
SEN046-001114	2025-01-06	S1	norte	17.34	C	24
SEN046-001115	2025-01-06	S2	centro	21.42	C	24
SEN046-001116	2025-01-06	S3	sur	71.97	F	24
SEN046-001117	2025-01-07	S1	norte	20.23	C	6
SEN046-001118	2025-01-07	S2	centro	17.38	C	18
SEN046-001119	2025-01-07	S3	sur	78.56	F	18
SEN046-001120	2025-01-08	S1	norte	20.0	C	24
SEN046-001121	2025-01-08	S2	centro	25.35	C	24
SEN046-001122	2025-01-08	S3	sur	74.8	F	24
SEN046-001123	2025-01-09	S1	norte	15.29	C	12
SEN046-001124	2025-01-09	S2	centro	21.24	C	24
SEN046-001125	2025-01-09	S3	sur	78.14	F	24
SEN046-001126	2025-01-10	S1	norte	19.12	C	6
SEN046-001127	2025-01-10	S2	centro	21.58	C	24
SEN046-001128	2025-01-10	S3	sur	73.64	F	18
SEN046-001129	2025-01-11	S1	norte	21.95	C	24
SEN046-001130	2025-01-11	S2	centro	23.36	C	18
SEN046-001132	2025-01-12	S1	norte	18.65	C	12
SEN046-001133	2025-01-12	S2	centro	21.13	C	6
SEN046-001134	2025-01-12	S3	sur	73.37	F	12
SEN046-001135	2025-01-13	S1	norte	19.21	C	24
SEN046-001136	2025-01-13	S2	centro	26.44	C	18
SEN046-001137	2025-01-13	S3	sur	75.33	F	24
SEN046-001138	2025-01-14	S1	norte	19.34	C	6
SEN046-001139	2025-01-14	S2	centro	22.66	C	6
SEN046-001140	2025-01-14	S3	sur	73.02	F	12
SEN046-001141	2025-01-15	S1	norte	18.72	C	12
SEN046-001142	2025-01-15	S2	centro	23.48	C	12
SEN046-001143	2025-01-15	S3	sur	69.87	F	24
SEN046-001144	2025-01-16	S1	norte	17.24	C	12
SEN046-001145	2025-01-16	S2	centro	25.17	C	18
SEN046-001146	2025-01-16	S3	sur	78.1	F	24
SEN046-001147	2025-01-17	S1	norte	18.94	C	24
SEN046-001148	2025-01-17	S2	centro	23.31	C	6
SEN046-001149	2025-01-17	S3	sur	74.77	F	24
SEN046-001150	2025-01-18	S1	norte	21.29	C	18
SEN046-001151	2025-01-18	S2	centro	22.71	C	18
SEN046-001152	2025-01-18	S3	sur	73.49	F	24
SEN046-001153	2025-01-19	S1	norte	22.78	C	24
SEN046-001154	2025-01-19	S2	centro	24.5	C	24
SEN046-001155	2025-01-19	S3	sur	71.12	F	24
SEN046-001156	2025-01-20	S1	norte	23.31	C	6
SEN046-001157	2025-01-20	S2	centro	23.41	C	24
SEN046-001158	2025-01-20	S3	sur	76.9	F	18
SEN046-001159	2025-01-21	S1	norte	18.91	C	24
SEN046-001160	2025-01-21	S2	centro	26.84	C	12
SEN046-001161	2025-01-21	S3	sur	76.45	F	18
SEN046-001162	2025-01-22	S1	norte	22.67	C	24
SEN046-001163	2025-01-22	S2	centro		C	18
SEN046-001164	2025-01-22	S3	sur	75.41	F	24
SEN046-001165	2025-01-23	S1	 NORTE 	19.39	C	24
SEN046-001166	2025-01-23	S2	centro	20.51	C	24
SEN046-001167	2025-01-23	S3	sur	78.38	F	24
SEN046-001168	2025-01-24	S1	norte	21.27	C	6
SEN046-001169	2025-01-24	S2	centro	24.15	C	12
SEN046-001170	2025-01-24	S3	sur	72.02	F	18
SEN046-001171	2025-01-25	S1	norte	20.23	C	24
SEN046-001172	2025-01-25	S2	centro	24.35	C	24
SEN046-001173	2025-01-25	S3	sur	79.95	F	18
SEN046-001174	2025-01-26	S1	norte	19.62	C	6
SEN046-001175	2025-01-26	S2	centro	21.26	C	24
SEN046-001176	2025-01-26	S3	sur	75.81	F	12
SEN046-001177	2025-01-27	S1	norte	26.04	C	12
SEN046-001178	2025-01-27	S2	centro	26.5	C	24
SEN046-001179	2025-01-27	S3	sur	73.05	F	24
SEN046-001180	2025-01-28	S1	norte	23.3	C	6
SEN046-001181	2025-01-28	S2	centro	23.75	C	18
SEN046-001182	2025-01-28	S3	sur	73.69	F	12
SEN046-001183	2025-01-29	S1	norte	21.91	C	24
SEN046-001185	2025-01-29	S3	sur	83.19	F	6
SEN046-001186	2025-01-30	S1	norte	20.85	C	24
SEN046-001187	2025-01-30	S2	centro	25.38	C	6
SEN046-001188	2025-01-30	S3	sur	84.52	F	18
SEN046-001189	2025-01-31	S1	norte	22.66	C	18
SEN046-001190	2025-01-31	S2	centro	21.59	C	24
SEN046-001191	2025-01-31	S3	sur	81.9	F	24
SEN046-001192	2025-02-01	S1	norte	19.28	C	12
SEN046-001193	2025-02-01	S2	centro	26.08	C	18
SEN046-001194	2025-02-01	S3	sur	82.96	F	18
SEN046-001195	2025-02-02	S1	norte	21.62	C	24
SEN046-001196	2025-02-02	S2	centro	24.68	C	18
SEN046-001197	2025-02-02	S3	sur	79.33	F	24
SEN046-001198	2025-02-03	S1	norte	22.86	C	12
SEN046-001199	2025-02-03	S2	centro	22.77	C	12
SEN046-001200	2025-02-03	S3	sur	76.55	F	6
SEN046-001201	2025-02-04	S1	norte	22.71	C	6
SEN046-001202	2025-02-04	S2	centro	28.35	C	12
SEN046-001203	2025-02-04	S3	sur	81.13	F	18
SEN046-001204	2025-02-05	S1	norte	20.85	C	6
SEN046-001205	2025-02-05	S2	centro	25.56	C	6
SEN046-001206	2025-02-05	S3	sur	77.73	F	24
SEN046-001207	2025-02-06	S1	norte	24.28	C	24
SEN046-001208	2025-02-06	S2	centro	24.55	C	24
SEN046-001209	2025-02-06	S3	sur	75.31	F	6
SEN046-001210	2025-02-07	S1	norte	26.22	C	12
SEN046-001211	2025-02-07	S2	centro	23.9	C	6
SEN046-001212	2025-02-07	S3	sur	74.47	F	24
SEN046-001213	2025-02-08	S1	norte	24.95	C	24
SEN046-001214	2025-02-08	S2	centro	23.92	C	18
SEN046-001215	2025-02-08	S3	sur	80.76	F	24
SEN046-001216	2025-02-09	S1	norte	23.03	C	24
SEN046-001217	2025-02-09	S2	centro	21.65	C	12
SEN046-001218	2025-02-09	S3	sur	80.6	F	18
SEN046-001219	2025-02-10	S1	norte	22.88	C	24
SEN046-001220	2025-02-10	S2	centro	23.75	C	24
SEN046-001221	2025-02-10	S3	sur	78.17	F	24
SEN046-001222	2025-02-11	S1	norte	22.32	C	24
SEN046-001223	2025-02-11	S2	centro	25.5	C	18
SEN046-001224	2025-02-11	S3	sur	77.77	F	12
SEN046-001225	2025-02-12	S1	norte	21.68	C	24
SEN046-001226	2025-02-12	S2	centro	24.54	C	12
SEN046-001227	2025-02-12	S3	sur	81.7	F	12
SEN046-001228	2025-02-13	S1	norte	23.29	C	24
SEN046-001229	2025-02-13	S2	centro	25.48	C	12
SEN046-001230	2025-02-13	S3	sur	80.99	F	6
SEN046-001231	2025-02-14	S1	norte	21.52	C	24
SEN046-001232	2025-02-14	S2	centro	27.9	C	24
SEN046-001233	2025-02-14	S3	sur	83.33	F	12
SEN046-001234	2025-02-15	S1	norte	21.55	C	6
SEN046-001235	2025-02-15	S2	centro	23.6	C	24
SEN046-001236	2025-02-15	S3	sur	84.0	F	6
SEN046-001238	2025-02-16	S2	centro	27.52	C	24
SEN046-001239	2025-02-16	S3	sur	79.59	F	12
SEN046-001240	2025-02-17	S1	norte	22.16	C	24
SEN046-001241	2025-02-17	S2	centro	24.59	C	6
SEN046-001242	2025-02-17	S3	sur	84.99	F	24
SEN046-001243	2025-02-18	S1	norte	24.78	C	24
SEN046-001244	2025-02-18	S2	centro	24.93	C	6
SEN046-001245	2025-02-18	S3	sur	83.25	F	24
SEN046-001246	2025-02-19	S1	norte		C	6
SEN046-001247	2025-02-19	S2	centro	24.34	C	24
SEN046-001248	2025-02-19	S3	sur	79.74	F	24
SEN046-001249	2025-02-20	S1	norte	24.08	C	6
SEN046-001250	2025-02-20	S2	centro	25.08	C	24
SEN046-001251	2025-02-20	S3	sur	83.83	F	24
SEN046-001252	2025-02-21	S1	norte	23.28	C	24
SEN046-001253	2025-02-21	S2	centro	24.03	C	24
SEN046-001254	2025-02-21	S3	sur	82.77	F	24
SEN046-001255	2025-02-22	S1	norte	24.5	C	6
SEN046-001256	2025-02-22	S2	centro	26.2	C	18
SEN046-001257	2025-02-22	S3	sur	85.0	F	24
SEN046-001258	2025-02-23	S1	norte	26.01	C	24
SEN046-001259	2025-02-23	S2	centro	26.53	C	18
SEN046-001260	2025-02-23	S3	sur	76.08	F	6
SEN046-001261	2025-02-24	S1	norte	23.59	C	6
SEN046-001262	2025-02-24	S2	 CENTRO 	23.84	C	6
SEN046-001263	2025-02-24	S3	sur	85.74	F	24
SEN046-001264	2025-02-25	S1	norte	23.19	C	12
SEN046-001265	2025-02-25	S2	centro	25.95	C	18
SEN046-001266	2025-02-25	S3	sur	81.97	F	24
SEN046-001267	2025-02-26	S1	norte	25,41	C	24
SEN046-001268	2025-02-26	S2	centro	28.01	C	18
SEN046-001269	2025-02-26	S3	sur	81.31	F	12
SEN046-001270	2025-02-27	S1	norte	23.64	C	12
SEN046-001271	2025-02-27	S2	centro	27.96	C	24
SEN046-001272	2025-02-27	S3	sur	83.39	F	6
SEN046-001273	2025-02-28	S1	norte	22.87	C	24
SEN046-001274	2025-02-28	S2	centro	24.37	C	24
SEN046-001275	2025-02-28	S3	sur	79.66	F	6
SEN046-001276	2025-03-01	S1	norte	25.06	C	6
SEN046-001277	2025-03-01	S2	centro	28.34	C	6
SEN046-001278	2025-03-01	S3	sur	85.51	F	18
SEN046-001279	2025-03-02	S1	norte	24.44	C	6
SEN046-001280	2025-03-02	S2	centro	27.72	C	18
SEN046-001281	2025-03-02	S3	sur	82.53	F	6
SEN046-001282	2025-03-03	S1	norte	22.69	C	6
SEN046-001283	2025-03-03	S2	centro	26.06	C	6
SEN046-001284	2025-03-03	S3	sur	84.41	F	12
SEN046-001285	2025-03-04	S1	norte	26.83	C	18
SEN046-001286	2025-03-04	S2	centro	27.33	C	12
SEN046-001287	2025-03-04	S3	sur	77.81	F	6
SEN046-001288	2025-03-05	S1	norte	25.06	C	24
SEN046-001289	2025-03-05	S2	centro	29.65	C	24
SEN046-001291	2025-03-06	S1	norte	24.58	C	12
SEN046-001292	2025-03-06	S2	centro	25.77	C	12
SEN046-001293	2025-03-06	S3	sur	80.98	F	12
SEN046-001294	2025-03-07	S1	norte	24.77	C	24
SEN046-001295	2025-03-07	S2	centro	30.26	C	6
SEN046-001296	2025-03-07	S3	sur	87.93	F	18
SEN046-001297	2025-03-08	S1	norte	23.28	C	24
SEN046-001298	2025-03-08	S2	centro	24.55	C	12
SEN046-001299	2025-03-08	S3	sur	90.52	F	24
SEN046-001300	2025-03-09	S1	norte	22.7	C	18
SEN046-001301	2025-03-09	S2	centro	26.97	C	18
SEN046-001302	2025-03-09	S3	sur	83.98	F	24
SEN046-001303	2025-03-10	S1	norte	24.5	C	24
SEN046-001304	2025-03-10	S2	centro	27.48	C	24
SEN046-001305	2025-03-10	S3	sur	87.84	F	24
SEN046-001306	2025-03-11	S1	norte	26.01	C	24
SEN046-001307	2025-03-11	S2	centro	25.17	C	18
SEN046-001308	2025-03-11	S3	sur	86.03	F	24
SEN046-001309	2025-03-12	S1	norte	26.21	C	12
SEN046-001310	2025-03-12	S2	centro	28.97	C	6
SEN046-001311	2025-03-12	S3	sur	84.72	F	24
SEN046-001312	2025-03-13	S1	norte	24.15	C	24
SEN046-001313	2025-03-13	S2	centro	25.36	C	6
SEN046-001314	2025-03-13	S3	sur	77.93	F	6
SEN046-001315	2025-03-14	S1	norte	23.55	C	18
SEN046-001316	2025-03-14	S2	centro	27.95	C	24
SEN046-001317	2025-03-14	S3	sur	79.38	F	24
SEN046-001318	2025-03-15	S1	norte	23.25	C	12
SEN046-001319	2025-03-15	S2	centro	24.12	C	12
SEN046-001320	2025-03-15	S3	sur	85.4	F	24
SEN046-001321	2025-03-16	S1	norte	21.82	C	6
SEN046-001322	2025-03-16	S2	centro	27.94	C	24
SEN046-001323	2025-03-16	S3	sur	84.85	F	12
SEN046-001324	2025-03-17	S1	norte	24.65	C	18
SEN046-001325	2025-03-17	S2	centro	28.32	C	24
SEN046-001326	2025-03-17	S3	sur	85.49	F	24
SEN046-001327	2025-03-18	S1	norte	24.21	C	24
SEN046-001328	2025-03-18	S2	centro	27.01	C	24
SEN046-001329	2025-03-18	S3	sur		F	6
SEN046-001330	2025-03-19	S1	norte	25.04	C	6
SEN046-001331	2025-03-19	S2	centro	25.67	C	24
SEN046-001332	2025-03-19	S3	sur	85.9	F	24
SEN046-001333	2025-03-20	S1	norte	23.82	C	18
SEN046-001334	2025-03-20	S2	centro	29.99	C	12
SEN046-001335	2025-03-20	S3	sur	80.62	F	24
SEN046-001336	2025-03-21	S1	norte	26.11	C	6
SEN046-001337	2025-03-21	S2	centro	26.75	C	24
SEN046-001338	2025-03-21	S3	sur	81.21	F	12
SEN046-001339	2025-03-22	S1	norte	25.75	C	24
SEN046-001340	2025-03-22	S2	centro	25.81	C	12
SEN046-001341	2025-03-22	S3	sur	83.52	F	24
SEN046-001342	2025-03-23	S1	norte	25.6	C	24
SEN046-001344	2025-03-23	S3	sur	81.6	F	6
SEN046-001345	2025-03-24	S1	norte	24.99	C	6
SEN046-001346	2025-03-24	S2	centro	27.46	C	24
SEN046-001347	2025-03-24	S3	sur	82.69	F	24
SEN046-001348	2025-03-25	S1	norte	25.41	C	18
SEN046-001349	2025-03-25	S2	centro	25.17	C	24
SEN046-001350	2025-03-25	S3	sur	85.63	F	6
SEN046-001351	2025-03-26	S1	norte	27.42	C	6
SEN046-001352	2025-03-26	S2	centro	24.42	C	12
SEN046-001353	2025-03-26	S3	sur	78.87	F	24
SEN046-001354	2025-03-27	S1	norte	25.4	C	24
SEN046-001355	2025-03-27	S2	centro	26.26	C	18
SEN046-001356	2025-03-27	S3	sur	82.09	F	12
SEN046-001357	2025-03-28	S1	norte	24.11	C	24
SEN046-001358	2025-03-28	S2	centro	24.63	C	24
SEN046-001359	2025-03-28	S3	 SUR 	84.43	F	18
SEN046-001360	2025-03-29	S1	norte	24.7	C	24
SEN046-001361	2025-03-29	S2	centro	24.07	C	24
SEN046-001362	2025-03-29	S3	sur	90.62	F	24
SEN046-001363	2025-03-30	S1	norte	24.78	C	12
SEN046-001364	2025-03-30	S2	centro	25.11	C	24
SEN046-001365	2025-03-30	S3	sur	83.13	F	6
SEN046-001366	2025-03-31	S1	norte	26.75	C	12
SEN046-001367	2025-03-31	S2	centro	26.8	C	18
SEN046-001368	2025-03-31	S3	sur	85.17	F	18
SEN046-001369	2025-04-01	S1	norte	22.81	C	18
SEN046-001370	2025-04-01	S2	centro	26.82	C	6
SEN046-001371	2025-04-01	S3	sur	82.0	F	24
SEN046-001372	2025-04-02	S1	norte	24.81	C	12
SEN046-001373	2025-04-02	S2	centro	27.09	C	18
SEN046-001374	2025-04-02	S3	sur	84.93	F	24
SEN046-001375	2025-04-03	S1	norte	29.96	C	6
SEN046-001376	2025-04-03	S2	centro	29.69	C	6
SEN046-001377	2025-04-03	S3	sur	86.62	F	12
SEN046-001378	2025-04-04	S1	norte	25.43	C	24
SEN046-001379	2025-04-04	S2	centro	25.24	C	24
SEN046-001380	2025-04-04	S3	sur	81.11	F	24
SEN046-001381	2025-04-05	S1	norte	24.41	C	24
SEN046-001382	2025-04-05	S2	centro	27.88	C	18
SEN046-001383	2025-04-05	S3	sur	83.7	F	24
SEN046-001384	2025-04-06	S1	norte	23.82	C	6
SEN046-001385	2025-04-06	S2	centro	25.06	C	6
SEN046-001386	2025-04-06	S3	sur	82.94	F	24
SEN046-001387	2025-04-07	S1	norte	25.75	C	18
SEN046-001388	2025-04-07	S2	centro	28.42	C	24
SEN046-001389	2025-04-07	S3	sur	85.72	F	6
SEN046-001390	2025-04-08	S1	norte	25.5	C	24
SEN046-001391	2025-04-08	S2	centro	27.42	C	6
SEN046-001392	2025-04-08	S3	sur	86.03	F	6
SEN046-001393	2025-04-09	S1	norte	25.2	C	6
SEN046-001394	2025-04-09	S2	centro	23.89	C	6
SEN046-001395	2025-04-09	S3	sur	83.3	F	18
SEN046-001397	2025-04-10	S2	centro	27.25	C	6
SEN046-001398	2025-04-10	S3	sur	88.65	F	6
SEN046-001399	2025-04-11	S1	norte	23.6	C	18
SEN046-001400	2025-04-11	S2	centro	28.76	C	12
SEN046-001401	2025-04-11	S3	sur	85.46	F	24
SEN046-001402	2025-04-12	S1	norte	26.99	C	12
SEN046-001403	2025-04-12	S2	centro	26.95	C	24
SEN046-001404	2025-04-12	S3	sur	85.94	F	12
SEN046-001405	2025-04-13	S1	norte	26.13	C	6
SEN046-001406	2025-04-13	S2	centro	25.86	C	24
SEN046-001407	2025-04-13	S3	sur	86.09	F	6
SEN046-001408	2025-04-14	S1	norte	22.35	C	18
SEN046-001409	2025-04-14	S2	centro	25.99	C	6
SEN046-001410	2025-04-14	S3	sur	82.22	F	24
SEN046-001411	2025-04-15	S1	norte	22.91	C	18
SEN046-001412	2025-04-15	S2	centro		C	18
SEN046-001413	2025-04-15	S3	sur	85.35	F	6
SEN046-001414	2025-04-16	S1	norte	24.68	C	18
SEN046-001415	2025-04-16	S2	centro	26.76	C	24
SEN046-001416	2025-04-16	S3	sur	82.25	F	24
SEN046-001417	2025-04-17	S1	norte	25.79	C	6
SEN046-001418	2025-04-17	S2	centro	27.87	C	18
SEN046-001419	2025-04-17	S3	sur	84.3	F	12
SEN046-001420	2025-04-18	S1	norte	26.71	C	6
SEN046-001421	2025-04-18	S2	centro	26.67	C	24
SEN046-001422	2025-04-18	S3	sur	83.93	F	24
SEN046-001423	2025-04-19	S1	norte	25.93	C	24
SEN046-001424	2025-04-19	S2	centro	27.1	C	6
SEN046-001425	2025-04-19	S3	sur	82.45	F	24
SEN046-001426	2025-04-20	S1	norte	24.26	C	18
SEN046-001427	2025-04-20	S2	centro	26.76	C	24
SEN046-001428	2025-04-20	S3	sur	85.84	F	24
SEN046-001429	2025-04-21	S1	norte	23.7	C	18
SEN046-001430	2025-04-21	S2	centro	30.19	C	24
SEN046-001431	2025-04-21	S3	sur	83.12	F	24
SEN046-001432	2025-04-22	S1	norte	25.65	C	24
SEN046-001433	2025-04-22	S2	centro	27.72	C	6
SEN046-001434	2025-04-22	S3	sur	84.26	F	18
SEN046-001435	2025-04-23	S1	norte	22.11	C	12
SEN046-001436	2025-04-23	S2	centro	27.83	C	12
SEN046-001437	2025-04-23	S3	sur	84.12	F	24
SEN046-001438	2025-04-24	S1	norte	20.62	C	18
SEN046-001439	2025-04-24	S2	centro	26.3	C	24
SEN046-001440	2025-04-24	S3	sur	83.96	F	24
SEN046-001441	2025-04-25	S1	norte	27.23	C	24
SEN046-001442	2025-04-25	S2	centro	24.61	C	18
SEN046-001443	2025-04-25	S3	sur	78.95	F	12
SEN046-001444	2025-04-26	S1	norte	25.16	C	12
SEN046-001445	2025-04-26	S2	centro	25.29	C	24
SEN046-001446	2025-04-26	S3	sur	83.36	F	24
SEN046-001447	2025-04-27	S1	norte	25.72	C	6
SEN046-001448	2025-04-27	S2	centro	25.23	C	24
SEN046-001450	2025-04-28	S1	norte	25.04	C	24
SEN046-001451	2025-04-28	S2	centro	24.27	C	18
SEN046-001452	2025-04-28	S3	sur	80.93	F	6
SEN046-001453	2025-04-29	S1	norte	24.58	C	24
SEN046-001454	2025-04-29	S2	centro	23.64	C	6
SEN046-001455	2025-04-29	S3	sur	83.76	F	6
SEN046-001456	2025-04-30	S1	 NORTE 	24.98	C	12
SEN046-001457	2025-04-30	S2	centro	25.94	C	24
SEN046-001458	2025-04-30	S3	sur	81.4	F	24
SEN046-001459	2025-05-01	S1	norte	23.89	C	24
SEN046-001460	2025-05-01	S2	centro	25.24	C	24
SEN046-001461	2025-05-01	S3	sur	80.18	F	24
SEN046-001462	2025-05-02	S1	norte	25.04	C	6
SEN046-001463	2025-05-02	S2	centro	27.07	C	18
SEN046-001464	2025-05-02	S3	sur	83.85	F	6
SEN046-001465	2025-05-03	S1	norte	24.6	C	12
SEN046-001466	2025-05-03	S2	centro	29.6	C	24
SEN046-001467	2025-05-03	S3	sur	82.39	F	24
SEN046-001468	2025-05-04	S1	norte	23.99	C	24
SEN046-001469	2025-05-04	S2	centro	23.12	C	24
SEN046-001470	2025-05-04	S3	sur	82.23	F	24
SEN046-001471	2025-05-05	S1	norte	23.92	C	24
SEN046-001472	2025-05-05	S2	centro	26.65	C	6
SEN046-001473	2025-05-05	S3	sur	86.24	F	24
SEN046-001474	2025-05-06	S1	norte	24.86	C	6
SEN046-001475	2025-05-06	S2	centro	29.31	C	24
SEN046-001476	2025-05-06	S3	sur	82.54	F	24
SEN046-001477	2025-05-07	S1	norte	21.54	C	6
SEN046-001478	2025-05-07	S2	centro	25,56	C	12
SEN046-001479	2025-05-07	S3	sur	78.71	F	12
SEN046-001480	2025-05-08	S1	norte	25.53	C	24
SEN046-001481	2025-05-08	S2	centro	22.5	C	24
SEN046-001482	2025-05-08	S3	sur	77.98	F	12
SEN046-001483	2025-05-09	S1	norte	26.71	C	24
SEN046-001484	2025-05-09	S2	centro	25.92	C	24
SEN046-001485	2025-05-09	S3	sur	80.15	F	24
SEN046-001486	2025-05-10	S1	norte	27.61	C	18
SEN046-001487	2025-05-10	S2	centro	25.66	C	24
SEN046-001488	2025-05-10	S3	sur	85.21	F	24
SEN046-001489	2025-05-11	S1	norte	24.5	C	6
SEN046-001490	2025-05-11	S2	centro	24.57	C	24
SEN046-001491	2025-05-11	S3	sur	82.01	F	24
SEN046-001492	2025-05-12	S1	norte	24.4	C	12
SEN046-001493	2025-05-12	S2	centro	26.96	C	24
SEN046-001494	2025-05-12	S3	sur	83.56	F	18
SEN046-001495	2025-05-13	S1	norte		C	6
SEN046-001496	2025-05-13	S2	centro	27.39	C	6
SEN046-001497	2025-05-13	S3	sur	76.13	F	24
SEN046-001498	2025-05-14	S1	norte	23.1	C	24
SEN046-001499	2025-05-14	S2	centro	24.92	C	6
SEN046-001500	2025-05-14	S3	sur	81.36	F	24
