registro_id,fecha_reserva,fecha_llegada,hotel,canal,noches,tarifa,cancelada,pais
TUR068-000698,2024-08-30,2024-10-07,H2,agencia,9,136.57,0,PE
TUR068-000699,2024-08-30,2024-10-09,H3,agencia,11,163.64,0,PE
TUR068-000700,2024-08-31,2024-11-16,H1,plataforma,3,78.8,1,ES
TUR068-000701,2024-08-31,2024-09-06,H2,directo,4,137.3,0,CL
TUR068-000702,2024-09-01,2024-10-06,H3,plataforma,12,178.96,0,CO
TUR068-000703,2024-09-01,2024-09-16,H1,agencia,1,92.94,0,PE
TUR068-000704,2024-09-01,2024-11-10,H2,plataforma,3,135.01,0,CL
TUR068-000705,2024-09-02,2025-01-23,H3,plataforma,10,162.67,0,CO
TUR068-000706,2024-09-02,2024-09-29,H1,directo,5,79.42,0,CL
TUR068-000707,2024-09-02,2024-10-22,H2,plataforma,7,114.01,0,ES
TUR068-000708,2024-09-03,2024-11-14,H3,agencia,4,166.03,0,ES
TUR068-000709,2024-09-03,2024-12-16,H1,plataforma,5,87.74,0,ES
TUR068-000710,2024-09-03,2024-12-13,H2,agencia,7,134.96,1,PE
TUR068-000711,2024-09-04,2024-11-21,H3,directo,2,182.85,0,PE
TUR068-000712,2024-09-04,2024-09-10,H1,plataforma,10,91.51,0,CO
TUR068-000713,2024-09-04,2024-09-29,H2,agencia,3,118.14,1,CL
TUR068-000714,2024-09-05,2024-11-25,H3,agencia,8,158.92,1,ES
TUR068-000715,2024-09-05,2024-11-26,H1,agencia,11,68.8,0,CL
TUR068-000716,2024-09-05,2024-09-18,H2,agencia,1,116.76,0,CL
TUR068-000717,2024-09-06,2024-09-16,H3,directo,3,162.37,0,CO
TUR068-000718,2024-09-06,2024-11-13,H1,agencia,12,73.76,1,CO
TUR068-000719,2024-09-06,2024-12-27,H2,directo,7,128.01,0,PE
TUR068-000720,2024-09-07,2025-01-15,H3,agencia,8,165.95,0,ES
TUR068-000721,2024-09-07,2024-10-29,H1,directo,9,69.72,0,PE
TUR068-000722,2024-09-07,2024-12-01,H2,plataforma,6,135.36,1,PE
TUR068-000723,2024-09-08,2024-10-27,H3,agencia,4,174.56,0,ES
TUR068-000724,2024-09-08,2025-02-03,H1,plataforma,1,88.81,0,CL
TUR068-000725,2024-09-09,2025-01-31,H2,agencia,1,125.44,0,PE
TUR068-000726,2024-09-09,2024-11-05,H3,directo,1,179.02,0,CL
TUR068-000727,2024-09-09,2024-09-23,H1,directo,7,86.2,1,CO
TUR068-000728,2024-09-10,2024-11-25,H2,plataforma,4,119.22,0,CO
TUR068-000729,2024-09-10,2024-11-14,H3,plataforma,10,171.95,0,ES
TUR068-000730,2024-09-10,2025-01-07,H1,directo,7,80.72,0,PE
TUR068-000731,2024-09-11,2024-12-22,H2,agencia,9,131.15,0,ES
TUR068-000732,2024-09-11,2024-11-27,H3,plataforma,6,179.21,1,ES
TUR068-000733,2024-09-11,2025-01-12,H1,agencia,4,79.6,0,CL
TUR068-000734,2024-09-12,2024-11-06,H2,agencia,5,119.03,0,PE
TUR068-000735,2024-09-12,2024-11-14,H3,agencia,1,164.57,0,PE
TUR068-000736,2024-09-12,2024-11-28,H1,plataforma,3,78.3,0,CO
TUR068-000737,2024-09-13,2024-11-30,H2,directo,5,111.96,0,PE
TUR068-000738,2024-09-13,2024-12-17,H3,directo,10,181.16,0,CL
TUR068-000739,2024-09-13,2025-01-09,H1,directo,7,69.0,0,ES
TUR068-000740,2024-09-14,2024-11-16,H2,plataforma,4,113.52,1,ES
TUR068-000741,2024-09-14,2024-09-28,H3,agencia,8,172.75,0,PE
TUR068-000742,2024-09-14,2024-09-27,H1,agencia,12,71.99,0,ES
TUR068-000743,2024-09-15,2024-12-06,H2,plataforma,4,132.5,0,CL
TUR068-000744,2024-09-15,2024-12-24,H3,agencia,12,166.87,1,ES
TUR068-000745,2024-09-15,2025-02-05,H1,agencia,8,72.62,0,PE
TUR068-000746,2024-09-16,2024-12-08,H2,directo,5,127.88,0,CO
TUR068-000747,2024-09-16,2025-02-08,H3,plataforma,9,180.6,0,CO
TUR068-000748,2024-09-17,2024-12-25,H1,agencia,4,,0,PE
TUR068-000749,2024-09-17,2024-10-15,H2,plataforma,12,117.31,0,ES
TUR068-000750,2024-09-17,2024-11-20,H3,agencia,4,169.43,0,CO
TUR068-000751,2024-09-18,2024-11-24,H1,directo,9,82.78,0,CL
TUR068-000752,2024-09-18,2024-10-26,H2,directo,4,133.62,0,ES
TUR068-000753,2024-09-18,2025-02-02,H3,directo,12,166.28,0,PE
TUR068-000754,2024-09-19,2025-01-03,H1,agencia,1,75.98,0,CO
TUR068-000755,2024-09-19,2024-10-09,H2,agencia,1,113.9,0,CO
TUR068-000756,2024-09-19,2024-10-15,H3,plataforma,8,169.34,0,CO
TUR068-000757,2024-09-20,2024-10-02,H1,directo,2,76.82,1,CL
TUR068-000758,2024-09-20,2024-10-20,H2,directo,9,132.64,0,CL
TUR068-000759,2024-09-20,2024-12-24,H3,agencia,6,179.31,1,ES
TUR068-000760,2024-09-21,2024-12-28,H1,plataforma,3,68.93,0,PE
TUR068-000761,2024-09-21,2024-11-17,H2,plataforma,9,112.05,0,CL
TUR068-000762,2024-09-21,2025-01-25,H3,directo,4,160.68,0,CL
TUR068-000763,2024-09-22,2024-10-04,H1,agencia,12,86.64,0,PE
TUR068-000764,2024-09-22,2025-02-18,H2,directo,7,120.43,0,CO
TUR068-000765,2024-09-22,2024-09-23,H3,directo,5,155.64,0,CL
TUR068-000766,2024-09-23,2024-11-07,H1,directo,11,68.5,1,ES
TUR068-000767,2024-09-23,2024-10-20,H2,plataforma,7,120.46,0,CL
TUR068-000768,2024-09-23,2024-12-08,H3,agencia,3,161.85,0,CO
TUR068-000769,2024-09-24,2025-01-26,H1,agencia,1,66.14,0,CL
TUR068-000770,2024-09-24,2024-10-25,H2,plataforma,1,116.12,1,PE
TUR068-000771,2024-09-25,2024-10-21,H3,directo,10,165.28,1,ES
TUR068-000772,2024-09-25,2024-12-26,H1,plataforma,9,66.35,1,ES
TUR068-000773,2024-09-25,2025-01-14,H2,plataforma,3,123.27,0,CO
TUR068-000774,2024-09-26,2025-01-05,H3,agencia,6,161.02,0,CL
TUR068-000775,2024-09-26,2025-01-25,H1,directo,8,81.15,0,PE
TUR068-000776,2024-09-26,2025-02-18,H2,plataforma,6,125.0,1,ES
TUR068-000777,2024-09-27,2024-11-12,H3, PLATAFORMA ,1,156.02,0,PE
TUR068-000778,2024-09-27,2024-10-19,H1,plataforma,11,73.46,0,CO
TUR068-000779,2024-09-27,2024-12-12,H2,agencia,3,122.14,0,CO
TUR068-000780,2024-09-28,2025-02-23,H3,directo,6,166.82,1,ES
TUR068-000781,2024-09-28,2024-10-06,H1,plataforma,10,65.79,0,ES
TUR068-000782,2024-09-28,2025-02-07,H2,plataforma,5,124.23,0,CL
TUR068-000783,2024-09-29,2024-10-14,H3,agencia,12,161.82,0,PE
TUR068-000784,2024-09-29,2024-11-05,H1,plataforma,9,79.2,0,CO
TUR068-000785,2024-09-29,2024-12-17,H2,agencia,7,129.6,0,CL
TUR068-000786,2024-09-30,2024-11-18,H3,directo,11,159.06,1,CL
TUR068-000787,2024-09-30,2025-02-06,H1,directo,6,89.37,1,PE
TUR068-000788,2024-09-30,2024-12-06,H2,agencia,12,118.0,0,PE
TUR068-000789,2024-10-01,2024-12-30,H3,plataforma,9,175.52,0,CL
TUR068-000790,2024-10-01,2025-01-18,H1,directo,12,89.33,1,CL
TUR068-000791,2024-10-01,2024-12-14,H2,agencia,12,129.08,0,CO
TUR068-000792,2024-10-02,2025-01-26,H3,plataforma,7,169.19,0,CO
TUR068-000793,2024-10-02,2024-12-21,H1,agencia,7,69.01,0,PE
TUR068-000794,2024-10-03,2024-12-01,H2,directo,11,111.34,0,CL
TUR068-000795,2024-10-03,2025-02-01,H3,agencia,4,159.13,0,CL
TUR068-000796,2024-10-03,2025-02-03,H1,plataforma,11,68.58,0,PE
TUR068-000797,2024-10-04,2025-01-30,H2,directo,8,111.89,0,PE
TUR068-000798,2024-10-04,2025-01-01,H3,directo,12,168.01,0,PE
TUR068-000799,2024-10-04,2024-11-13,H1,agencia,11,72.21,0,ES
TUR068-000800,2024-10-05,2025-01-30,H2,plataforma,12,128.37,0,PE
TUR068-000801,2024-10-05,2024-10-31,H3,directo,1,171.57,1,CO
TUR068-000802,2024-10-05,2025-02-15,H1,agencia,11,89.11,0,CO
TUR068-000803,2024-10-06,2024-11-06,H2,directo,6,131.09,0,ES
TUR068-000804,2024-10-06,2024-11-12,H3,agencia,5,156.36,0,PE
TUR068-000805,2024-10-06,2024-12-15,H1,agencia,4,87.89,0,PE
TUR068-000806,2024-10-07,2025-01-26,H2,directo,4,122.99,0,ES
TUR068-000807,2024-10-07,2025-03-03,H3,directo,7,170.07,0,ES
TUR068-000808,2024-10-07,2024-11-04,H1,directo,6,88.6,0,ES
TUR068-000809,2024-10-08,2024-11-07,H2,directo,4,115.51,0,PE
TUR068-000810,2024-10-08,2024-11-18,H3,plataforma,1,157.47,0,ES
TUR068-000811,2024-10-08,2024-11-19,H1,plataforma,6,78.37,0,CO
TUR068-000812,2024-10-09,2025-01-01,H2,directo,7,118.61,1,ES
TUR068-000813,2024-10-09,2024-12-30,H3,directo,2,176.36,0,PE
TUR068-000814,2024-10-10,2025-02-08,H1,plataforma,6,74.04,0,ES
TUR068-000815,2024-10-10,2024-12-26,H2,plataforma,9,116.9,1,CO
TUR068-000816,2024-10-10,2024-11-04,H3,plataforma,6,165.72,0,PE
TUR068-000817,2024-10-11,2024-10-19,H1,agencia,3,77.85,1,CO
TUR068-000818,2024-10-11,2024-11-11,H2,directo,12,117.04,0,PE
TUR068-000819,2024-10-11,2025-02-01,H3,directo,7,180.44,0,ES
TUR068-000820,2024-10-12,2024-11-03,H1,plataforma,12,85.79,0,ES
TUR068-000821,2024-10-12,2024-12-06,H2,directo,10,126.85,0,CO
TUR068-000822,2024-10-12,2024-11-30,H3,agencia,10,171.6,1,CL
TUR068-000823,2024-10-13,2025-02-17,H1,agencia,3,69.79,0,CL
TUR068-000824,2024-10-13,2024-10-30,H2,directo,8,114.01,0,CL
TUR068-000825,2024-10-13,2025-03-02,H3,agencia,7,177.74,1,PE
TUR068-000826,2024-10-14,2024-12-20,H1,directo,10,88.55,0,CL
TUR068-000827,2024-10-14,2024-12-29,H2,directo,6,116.94,0,PE
TUR068-000828,2024-10-14,2025-02-24,H3,plataforma,2,177.97,0,PE
TUR068-000829,2024-10-15,2025-02-20,H1,directo,2,80.44,1,CO
TUR068-000830,2024-10-15,2025-01-25,H2,directo,9,127.85,0,CL
TUR068-000831,2024-10-15,2025-02-15,H3,agencia,7,,0,CO
TUR068-000832,2024-10-16,2024-11-15,H1,agencia,6,84.57,1,CL
TUR068-000833,2024-10-16,2025-01-21,H2,directo,5,123.57,0,CL
TUR068-000834,2024-10-16,2025-02-11,H3,agencia,4,176.28,1,ES
TUR068-000835,2024-10-17,2025-01-24,H1,directo,12,74.79,1,ES
TUR068-000836,2024-10-17,2024-11-30,H2,agencia,1,118.39,0,CL
TUR068-000837,2024-10-18,2025-01-09,H3,plataforma,2,166.33,0,CO
TUR068-000838,2024-10-18,2025-02-15,H1,directo,9,88.08,0,CL
TUR068-000839,2024-10-18,2025-01-17,H2,plataforma,4,121.48,0,CL
TUR068-000840,2024-10-19,2025-01-23,H3,directo,11,160.41,0,PE
TUR068-000841,2024-10-19,2024-10-24,H1,plataforma,8,77.09,0,CL
TUR068-000842,2024-10-19,2025-02-12,H2,plataforma,10,127.22,0,PE
TUR068-000843,2024-10-20,2025-01-17,H3,plataforma,2,169.68,0,CO
TUR068-000844,2024-10-20,2024-11-18,H1,directo,9,73.94,0,CO
TUR068-000845,2024-10-20,2025-03-10,H2,directo,5,"125,39",0,PE
TUR068-000846,2024-10-21,2024-12-10,H3,plataforma,9,174.07,0,ES
TUR068-000847,2024-10-21,2024-11-08,H1,directo,4,70.8,0,CL
TUR068-000848,2024-10-21,2024-10-31,H2,directo,6,112.28,0,PE
TUR068-000849,2024-10-22,2025-03-07,H3,plataforma,9,178.09,0,ES
TUR068-000850,2024-10-22,2025-03-13,H1,agencia,2,73.69,0,CL
TUR068-000851,2024-10-22,2025-01-07,H2,directo,3,115.54,1,ES
TUR068-000852,2024-10-23,2024-12-11,H3,agencia,3,181.19,0,PE
TUR068-000853,2024-10-23,2024-12-05,H1,plataforma,9,81.67,0,CO
TUR068-000854,2024-10-23,2025-01-07,H2,agencia,4,115.47,0,PE
TUR068-000855,2024-10-24,2024-12-15,H3,plataforma,12,160.73,0,ES
TUR068-000856,2024-10-24,2024-12-19,H1,plataforma,11,68.51,0,CL
TUR068-000857,2024-10-24,2024-11-03,H2,directo,5,121.36,0,CL
TUR068-000858,2024-10-25,2025-01-09,H3,directo,12,171.92,0,PE
TUR068-000859,2024-10-25,2025-01-17,H1,agencia,9,67.98,0,PE
TUR068-000860,2024-10-26,2024-12-15,H2,directo,1,124.41,0,PE
TUR068-000861,2024-10-26,2024-11-18,H3,directo,10,182.47,0,CL
TUR068-000862,2024-10-26,2025-03-09,H1,directo,2,70.33,1,ES
TUR068-000863,2024-10-27,2024-11-27,H2,directo,9,-999,0,PE
TUR068-000864,2024-10-27,2024-12-11,H3,plataforma,11,179.55,0,ES
TUR068-000865,2024-10-27,2024-11-22,H1,agencia,1,78.8,0,CL
TUR068-000866,2024-10-28,2025-03-10,H2,directo,7,125.22,0,PE
TUR068-000867,2024-10-28,2024-11-14,H3,directo,10,166.43,1,CL
TUR068-000868,2024-10-28,2024-12-17,H1,plataforma,1,71.85,1,CO
TUR068-000869,2024-10-29,2024-11-03,H2,directo,7,122.0,1,CL
TUR068-000870,2024-10-29,2025-01-07,H3,directo,4,178.53,0,CO
TUR068-000871,2024-10-29,2025-02-03,H1,agencia,4,86.93,0,PE
TUR068-000872,2024-10-30,2025-02-16,H2,agencia,9,133.78,0,CL
TUR068-000873,2024-10-30,2024-11-04,H3,plataforma,11,166.51,0,PE
TUR068-000874,2024-10-30,2025-02-15,H1, DIRECTO ,4,86.93,0,CO
TUR068-000875,2024-10-31,2024-11-23,H2,plataforma,1,119.14,0,ES
TUR068-000876,2024-10-31,2025-03-13,H3,agencia,7,169.8,0,ES
TUR068-000877,2024-10-31,2024-11-08,H1,directo,9,77.11,0,CO
TUR068-000878,2024-11-01,2025-02-14,H2,directo,9,123.83,0,ES
TUR068-000879,2024-11-01,2025-02-01,H3,plataforma,3,170.63,0,ES
TUR068-000880,2024-11-01,2025-03-01,H1,plataforma,1,85.01,1,ES
TUR068-000881,2024-11-02,2025-01-02,H2,plataforma,4,120.84,0,CO
TUR068-000882,2024-11-02,2024-12-26,H3,directo,2,169.65,0,PE
TUR068-000883,2024-11-03,2025-03-11,H1,agencia,11,84.62,1,CO
TUR068-000884,2024-11-03,2024-11-12,H2,agencia,1,127.16,0,CO
TUR068-000885,2024-11-03,2024-12-30,H3,agencia,1,177.54,0,CO
TUR068-000886,2024-11-04,2025-02-10,H1,agencia,2,90.04,0,ES
TUR068-000887,2024-11-04,2025-01-27,H2,agencia,1,121.48,0,PE
TUR068-000888,2024-11-04,2024-12-04,H3,directo,7,170.31,1,ES
TUR068-000889,2024-11-05,2025-01-15,H1,agencia,1,88.16,0,ES
TUR068-000890,2024-11-05,2025-02-22,H2,directo,2,119.13,0,PE
TUR068-000891,2024-11-05,2025-01-15,H3,agencia,5,177.32,1,CO
TUR068-000892,2024-11-06,2025-02-22,H1,directo,5,89.38,0,PE
TUR068-000893,2024-11-06,2025-02-27,H2,agencia,1,122.1,0,ES
TUR068-000894,2024-11-06,2024-12-24,H3,directo,12,165.9,0,CL
TUR068-000895,2024-11-07,2024-12-30,H1,directo,6,82.9,0,CO
TUR068-000896,2024-11-07,2024-11-23,H2,plataforma,9,117.86,0,CL
TUR068-000897,2024-11-07,2024-11-19,H3,agencia,7,161.53,0,CO
TUR068-000898,2024-11-08,2025-02-13,H1,agencia,7,78.23,0,PE
TUR068-000899,2024-11-08,2025-02-06,H2,agencia,3,120.65,1,CO
TUR068-000900,2024-11-08,2025-03-09,H3,plataforma,12,184.04,0,CO
TUR068-000901,2024-11-09,2025-01-30,H1,agencia,5,84.57,0,PE
TUR068-000902,2024-11-09,2025-01-08,H2,plataforma,4,118.64,0,CL
TUR068-000903,2024-11-09,2025-01-28,H3,agencia,11,163.38,0,ES
TUR068-000904,2024-11-10,2025-01-16,H1,directo,12,92.69,0,CO
TUR068-000905,2024-11-10,2024-11-13,H2,plataforma,9,123.67,0,CL
TUR068-000906,2024-11-11,2024-12-20,H3,directo,2,177.81,0,ES
TUR068-000907,2024-11-11,2025-01-03,H1,plataforma,10,82.12,0,CO
TUR068-000908,2024-11-11,2025-03-21,H2,directo,10,120.16,1,CO
TUR068-000909,2024-11-12,2025-02-08,H3,directo,1,179.22,0,ES
TUR068-000910,2024-11-12,2024-12-13,H1,plataforma,2,88.38,1,CL
TUR068-000911,2024-11-12,2024-11-15,H2,agencia,9,119.0,0,PE
TUR068-000912,2024-11-13,2024-12-05,H3,plataforma,9,175.69,0,PE
TUR068-000913,2024-11-13,2025-04-11,H1,directo,7,83.7,0,CO
TUR068-000914,2024-11-13,2025-03-24,H2,plataforma,4,,1,CL
TUR068-000915,2024-11-14,2025-03-17,H3,directo,11,177.26,0,ES
TUR068-000916,2024-11-14,2025-01-16,H1,directo,12,77.98,0,PE
TUR068-000917,2024-11-14,2025-03-24,H2,plataforma,1,126.02,0,CL
TUR068-000918,2024-11-15,2025-03-27,H3,plataforma,7,179.69,0,CL
TUR068-000919,2024-11-15,2024-12-01,H1,agencia,9,85.47,0,PE
TUR068-000920,2024-11-15,2025-03-20,H2,plataforma,5,128.57,1,CO
TUR068-000921,2024-11-16,2025-03-12,H3,agencia,9,179.61,0,ES
TUR068-000922,2024-11-16,2025-03-02,H1,agencia,7,84.85,0,CL
TUR068-000923,2024-11-16,2024-11-24,H2,directo,9,129.35,0,CL
TUR068-000924,2024-11-17,2025-04-09,H3,agencia,9,189.05,0,CL
TUR068-000925,2024-11-17,2025-03-06,H1,plataforma,2,93.66,1,PE
TUR068-000926,2024-11-17,2025-01-09,H2,directo,2,143.5,0,CL
TUR068-000927,2024-11-18,2024-12-19,H3,agencia,12,186.06,0,CO
TUR068-000928,2024-11-18,2024-12-03,H1,directo,7,86.11,0,PE
TUR068-000929,2024-11-19,2025-02-06,H2,agencia,10,137.48,0,CL
TUR068-000930,2024-11-19,2025-03-28,H3,plataforma,5,178.06,0,ES
TUR068-000931,2024-11-19,2025-03-06,H1,agencia,5,99.88,1,CL
TUR068-000932,2024-11-20,2024-12-29,H2,plataforma,6,123.09,0,CO
TUR068-000933,2024-11-20,2025-02-13,H3,plataforma,5,180.6,0,CL
TUR068-000934,2024-11-20,2025-01-24,H1,agencia,6,88.32,0,PE
TUR068-000935,2024-11-21,2025-01-10,H2,plataforma,5,121.71,0,CO
TUR068-000936,2024-11-21,2025-01-15,H3,plataforma,2,180.11,0,PE
TUR068-000937,2024-11-21,2024-11-26,H1,plataforma,10,91.42,0,CO
TUR068-000938,2024-11-22,2025-02-03,H2,directo,12,123.96,0,PE
TUR068-000939,2024-11-22,2024-12-19,H3,directo,6,176.36,0,CO
TUR068-000940,2024-11-22,2025-03-27,H1,plataforma,8,95.55,0,CL
TUR068-000941,2024-11-23,2024-12-27,H2,directo,2,137.47,0,CO
TUR068-000942,2024-11-23,2024-12-17,H3,agencia,3,189.62,0,CL
TUR068-000943,2024-11-23,2025-01-25,H1,plataforma,2,96.35,0,PE
TUR068-000944,2024-11-24,2025-01-19,H2,plataforma,11,142.08,1,CL
TUR068-000945,2024-11-24,2025-02-20,H3,directo,6,177.63,0,ES
TUR068-000946,2024-11-24,2025-03-31,H1,plataforma,1,78.72,0,CO
TUR068-000947,2024-11-25,2025-03-14,H2,directo,8,134.19,0,PE
TUR068-000948,2024-11-25,2025-03-17,H3,directo,8,168.07,0,CO
TUR068-000949,2024-11-25,2024-12-04,H1,plataforma,10,80.87,0,CL
TUR068-000950,2024-11-26,2025-03-13,H2,directo,4,138.17,0,PE
TUR068-000951,2024-11-26,2025-04-19,H3,directo,4,182.16,0,PE
TUR068-000952,2024-11-27,2025-03-25,H1,plataforma,7,81.18,1,CO
TUR068-000953,2024-11-27,2024-12-27,H2,directo,5,135.53,0,CL
TUR068-000954,2024-11-27,2024-12-04,H3,directo,2,174.05,0,CL
TUR068-000955,2024-11-28,2025-02-25,H1,plataforma,10,85.19,1,ES
TUR068-000956,2024-11-28,2025-03-13,H2,agencia,2,124.15,0,PE
TUR068-000957,2024-11-28,2024-12-27,H3,plataforma,11,192.66,0,CO
TUR068-000958,2024-11-29,2024-12-26,H1,directo,5,104.16,0,CL
TUR068-000959,2024-11-29,2025-04-17,H2,agencia,1,128.1,0,ES
TUR068-000960,2024-11-29,2025-01-08,H3,agencia,10,169.75,0,CL
TUR068-000961,2024-11-30,2024-12-31,H1,plataforma,6,103.71,0,PE
TUR068-000962,2024-11-30,2025-03-20,H2,plataforma,7,149.29,1,PE
TUR068-000963,2024-11-30,2025-04-07,H3,directo,9,177.85,0,CL
TUR068-000964,2024-12-01,2025-03-01,H1,agencia,2,81.11,0,CL
TUR068-000965,2024-12-01,2025-01-25,H2,plataforma,11,135.54,0,PE
TUR068-000966,2024-12-01,2025-03-30,H3,directo,11,193.97,0,CL
TUR068-000967,2024-12-02,2025-02-02,H1,plataforma,2,88.26,0,CL
TUR068-000968,2024-12-02,2025-03-16,H2,plataforma,12,130.28,0,ES
TUR068-000969,2024-12-02,2024-12-05,H3,directo,3,177.17,0,ES
TUR068-000970,2024-12-03,2025-02-01,H1,agencia,10,83.72,0,CL
TUR068-000971,2024-12-03,2025-03-20,H2, PLATAFORMA ,12,150.15,1,CL
TUR068-000972,2024-12-04,2025-03-25,H3,directo,10,173.46,1,CL
TUR068-000973,2024-12-04,2025-01-29,H1,directo,2,89.62,0,CL
TUR068-000974,2024-12-04,2025-04-29,H2,directo,6,130.37,0,ES
TUR068-000975,2024-12-05,2025-04-02,H3,agencia,11,195.93,0,CO
TUR068-000976,2024-12-05,2024-12-19,H1,agencia,6,83.93,0,CL
TUR068-000977,2024-12-05,2024-12-23,H2,agencia,2,146.13,1,PE
TUR068-000978,2024-12-06,2025-03-01,H3,directo,5,195.81,1,CO
TUR068-000979,2024-12-06,2025-04-10,H1,plataforma,11,101.13,0,CO
TUR068-000980,2024-12-06,2025-04-23,H2,plataforma,3,144.36,1,CO
TUR068-000981,2024-12-07,2025-03-25,H3,agencia,6,196.89,0,CO
TUR068-000982,2024-12-07,2025-04-25,H1,directo,5,103.48,1,PE
TUR068-000983,2024-12-07,2025-04-15,H2,plataforma,7,133.27,1,ES
TUR068-000984,2024-12-08,2025-01-21,H3,directo,3,195.28,0,CL
TUR068-000985,2024-12-08,2024-12-14,H1,agencia,7,87.54,0,PE
TUR068-000986,2024-12-08,2025-03-14,H2,directo,1,149.11,1,PE
TUR068-000987,2024-12-09,2024-12-14,H3,plataforma,9,187.28,0,CO
TUR068-000988,2024-12-09,2025-05-01,H1,plataforma,2,95.65,0,ES
TUR068-000989,2024-12-09,2025-04-11,H2,plataforma,12,149.73,0,CL
TUR068-000990,2024-12-10,2024-12-31,H3,plataforma,11,198.55,0,ES
TUR068-000991,2024-12-10,2025-04-30,H1,directo,3,106.52,0,PE
TUR068-000992,2024-12-10,2025-04-02,H2,agencia,2,143.72,0,PE
TUR068-000993,2024-12-11,2025-02-14,H3,plataforma,9,185.19,0,CL
TUR068-000994,2024-12-11,2024-12-30,H1,directo,6,89.43,0,CO
TUR068-000995,2024-12-12,2025-02-09,H2,directo,10,136.83,0,ES
TUR068-000996,2024-12-12,2025-04-28,H3,agencia,4,176.2,0,CL
TUR068-000997,2024-12-12,2024-12-18,H1,agencia,5,,0,CL
TUR068-000998,2024-12-13,2025-03-23,H2,agencia,3,150.4,0,PE
TUR068-000999,2024-12-13,2025-04-13,H3,directo,3,194.6,0,PE
TUR068-001000,2024-12-13,2025-02-10,H1,agencia,3,89.96,0,ES
TUR068-001001,2024-12-14,2025-01-02,H2,directo,7,136.84,0,PE
TUR068-001002,2024-12-14,2025-03-14,H3,directo,2,189.99,0,ES
TUR068-001003,2024-12-14,2025-02-07,H1,plataforma,5,101.61,0,PE
TUR068-001004,2024-12-15,2025-03-30,H2,directo,4,146.51,0,ES
TUR068-001005,2024-12-15,2025-05-01,H3,agencia,5,189.51,0,CO
TUR068-001006,2024-12-15,2025-03-02,H1,directo,4,97.23,1,PE
TUR068-001007,2024-12-16,2024-12-23,H2,plataforma,2,144.66,0,CO
TUR068-001008,2024-12-16,2024-12-18,H3,directo,12,187.01,0,CL
TUR068-001009,2024-12-16,2025-03-20,H1,directo,5,104.97,0,CO
TUR068-001010,2024-12-17,2025-02-25,H2,agencia,5,136.57,0,CO
TUR068-001011,2024-12-17,2025-01-26,H3,plataforma,3,183.91,0,PE
TUR068-001012,2024-12-17,2024-12-31,H1,directo,12,95.35,1,CL
TUR068-001013,2024-12-18,2025-02-12,H2,directo,10,144.53,0,PE
TUR068-001014,2024-12-18,2024-12-21,H3,plataforma,7,200.98,0,CL
TUR068-001015,2024-12-18,2024-12-26,H1,directo,2,105.1,0,CL
TUR068-001016,2024-12-19,2024-12-23,H2,directo,3,135.19,0,ES
TUR068-001017,2024-12-19,2025-02-11,H3,agencia,5,187.97,0,ES
TUR068-001018,2024-12-20,2024-12-23,H1,plataforma,3,92.84,0,PE
TUR068-001019,2024-12-20,2025-03-19,H2,plataforma,10,149.86,0,CO
TUR068-001020,2024-12-20,2025-03-21,H3,agencia,2,202.25,1,ES
TUR068-001021,2024-12-21,2025-05-19,H1,agencia,4,92.16,0,ES
TUR068-001022,2024-12-21,2025-02-10,H2,agencia,6,153.65,0,CO
TUR068-001023,2024-12-21,2025-03-26,H3,agencia,12,184.68,0,PE
TUR068-001024,2024-12-22,2025-01-17,H1,agencia,2,109.24,0,CO
TUR068-001025,2024-12-22,2025-04-22,H2,agencia,6,140.7,0,CO
TUR068-001026,2024-12-22,2025-04-21,H3,directo,8,180.85,0,CL
TUR068-001027,2024-12-23,2025-05-02,H1,directo,1,95.18,1,CL
TUR068-001028,2024-12-23,2025-05-09,H2,directo,10,141.17,0,CL
TUR068-001029,2024-12-23,2024-12-27,H3,agencia,8,202.11,0,ES
TUR068-001030,2024-12-24,2025-02-07,H1,agencia,6,112.38,0,PE
TUR068-001031,2024-12-24,2025-05-14,H2,directo,8,146.1,0,PE
TUR068-001032,2024-12-24,2025-03-16,H3,agencia,7,199.13,0,CL
TUR068-001033,2024-12-25,2025-02-07,H1,agencia,4,106.37,1,CL
TUR068-001034,2024-12-25,2025-03-26,H2,directo,6,149.83,0,CL
TUR068-001035,2024-12-25,2025-01-14,H3,agencia,11,205.17,0,CL
TUR068-001036,2024-12-26,2025-04-12,H1,directo,2,112.33,0,PE
TUR068-001037,2024-12-26,2025-03-12,H2,agencia,11,161.54,0,CL
TUR068-001038,2024-12-26,2025-03-14,H3,plataforma,5,199.71,0,PE
TUR068-001039,2024-12-27,2025-03-05,H1,directo,7,115.95,0,CL
TUR068-001040,2024-12-27,2025-04-29,H2,directo,8,143.67,0,CO
TUR068-001041,2024-12-28,2025-01-26,H3,directo,7,202.33,0,CO
TUR068-001042,2024-12-28,2025-03-07,H1,plataforma,8,111.96,0,ES
TUR068-001043,2024-12-28,2025-05-20,H2,plataforma,3,158.06,0,ES
TUR068-001044,2024-12-29,2025-05-15,H3,directo,11,187.78,0,ES
TUR068-001045,2024-12-29,2025-05-01,H1,directo,3,99.08,1,CL
TUR068-001046,2024-12-29,2025-04-04,H2,directo,5,147.7,0,CL
