registro_id,fecha,almacen,producto,saldo,demanda,reposicion,plazo_dias,coste_unitario
STO093-002371,2025-01-19,A1,P11,49,23,0,6,26.0
STO093-002372,2025-01-20,A2,P11,43,34,0,6,26.0
STO093-002373,2025-01-20,A3,P11,62,28,24,6,26.0
STO093-002374,2025-01-20,A1,P12,55,14,12,7,28.2
STO093-002375,2025-01-20,A2,P12,22,21,12,7,28.2
STO093-002376,2025-01-20,A3,P12,15,11,0,7,28.2
STO093-002377,2025-01-20,A1,P01,11,22,12,3,4.0
STO093-002378,2025-01-21,A2,P01,56,1,12,3,4.0
STO093-002379,2025-01-21,A3,P01,25,1,0,3,4.0
STO093-002380,2025-01-21,A1,P02,54,14,12,4,6.2
STO093-002381,2025-01-21,A2,P02,36,15,12,4,6.2
STO093-002382,2025-01-21,A3,P02,55,16,0,4,6.2
STO093-002383,2025-01-21,A1,P03,22,12,0,5,8.4
STO093-002384,2025-01-22,A2,P03,34,33,24,5,8.4
STO093-002385,2025-01-22,A3,P03,28,35,24,5,8.4
STO093-002386,2025-01-22,A1,P04,55,30,12,6,10.6
STO093-002387,2025-01-22,A2,P04,31,23,24,6,10.6
STO093-002388,2025-01-22,A3,P04,42,24,0,6,10.6
STO093-002389,2025-01-22,A1,P05,20,28,24,7,12.8
STO093-002390,2025-01-23,A2,P05,14,21,0,7,12.8
STO093-002391,2025-01-23,A3,P05,30,15,0,7,12.8
STO093-002392,2025-01-23,A1,P06,58,14,0,8,15.0
STO093-002393,2025-01-23,A2,P06,24,28,0,8,15.0
STO093-002394,2025-01-23,A3,P06,42,15,24,8,15.0
STO093-002395,2025-01-23,A1,P07,32,11,12,9,17.2
STO093-002396,2025-01-24,A2,P07,1,16,12,9,17.2
STO093-002397,2025-01-24,A3,P07,25,18,0,9,17.2
STO093-002398,2025-01-24,A1,P08,24,23,24,3,19.4
STO093-002399,2025-01-24,A2,P08,57,9,0,3,19.4
STO093-002400,2025-01-24,A3,P08,58,10,0,3,19.4
STO093-002401,2025-01-24,A1,P09,3,14,12,4,21.6
STO093-002402,2025-01-25,A2,P09,41,11,12,4,21.6
STO093-002403,2025-01-25,A3,P09,26,23,0,4,21.6
STO093-002404,2025-01-25,A1,P10,33,25,0,5,23.8
STO093-002405,2025-01-25,A2,P10,3,21,12,5,23.8
STO093-002406,2025-01-25,A3,P10,4,27,0,5,23.8
STO093-002407,2025-01-25,A1,P11,70,16,0,6,26.0
STO093-002408,2025-01-26,A2,P11,,38,0,6,26.0
STO093-002409,2025-01-26,A3,P11,0,28,0,6,26.0
STO093-002410,2025-01-26,A1,P12,23,47,12,7,28.2
STO093-002411,2025-01-26,A2,P12,46,31,24,7,28.2
STO093-002412,2025-01-26,A3,P12,19,19,12,7,28.2
STO093-002413,2025-01-26,A1,P01,52,0,24,3,4.0
STO093-002414,2025-01-26,A2,P01,63,8,0,3,4.0
STO093-002415,2025-01-27,A3,P01,0,7,0,3,4.0
STO093-002416,2025-01-27,A1,P02,27,19,24,4,6.2
STO093-002417,2025-01-27,A2,P02,46,9,0,4,6.2
STO093-002418,2025-01-27,A3,P02,23,31,12,4,6.2
STO093-002419,2025-01-27,A1,P03,24,9,0,5,8.4
STO093-002420,2025-01-27,A2,P03,24,20,0,5,8.4
STO093-002421,2025-01-28,A3,P03,29,19,0,5,8.4
STO093-002422,2025-01-28,A1,P04,62,21,0,6,10.6
STO093-002423,2025-01-28,A2,P04,38,14,12,6,10.6
STO093-002424,2025-01-28,A3,P04,20,14,0,6,10.6
STO093-002425,2025-01-28,A1,P05,31,10,0,7,12.8
STO093-002426,2025-01-28, A2 ,P05,12,14,24,7,12.8
STO093-002427,2025-01-29,A3,P05,33,20,24,7,12.8
STO093-002428,2025-01-29,A1,P06,11,18,12,8,15.0
STO093-002429,2025-01-29,A2,P06,7,7,24,8,15.0
STO093-002430,2025-01-29,A3,P06,51,21,12,8,15.0
STO093-002431,2025-01-29,A1,P07,70,24,0,9,17.2
STO093-002432,2025-01-29,A2,P07,25,18,0,9,17.2
STO093-002433,2025-01-30,A3,P07,34,18,12,9,17.2
STO093-002434,2025-01-30,A1,P08,50,36,24,3,19.4
STO093-002435,2025-01-30,A2,P08,25,16,12,3,19.4
STO093-002436,2025-01-30,A3,P08,22,7,24,3,19.4
STO093-002437,2025-01-30,A1,P09,8,14,12,4,21.6
STO093-002438,2025-01-30,A2,P09,42,33,12,4,21.6
STO093-002439,2025-01-31,A3,P09,33,31,12,4,21.6
STO093-002440,2025-01-31,A1,P10,22,23,0,5,23.8
STO093-002441,2025-01-31,A2,P10,48,37,24,5,23.8
STO093-002442,2025-01-31,A3,P10,20,10,0,5,23.8
STO093-002443,2025-01-31,A1,P11,70,33,24,6,26.0
STO093-002444,2025-01-31,A2,P11,13,15,24,6,26.0
STO093-002445,2025-02-01,A3,P11,56,12,0,6,26.0
STO093-002446,2025-02-01,A1,P12,60,22,0,7,28.2
STO093-002447,2025-02-01,A2,P12,59,13,0,7,28.2
STO093-002448,2025-02-01,A3,P12,55,26,12,7,28.2
STO093-002449,2025-02-01,A1,P01,58,22,12,3,4.0
STO093-002450,2025-02-01,A2,P01,30,21,0,3,4.0
STO093-002451,2025-02-01,A3,P01,11,10,0,3,4.0
STO093-002452,2025-02-02,A1,P02,52,13,12,4,6.2
STO093-002453,2025-02-02,A2,P02,45,18,0,4,6.2
STO093-002454,2025-02-02,A3,P02,53,14,0,4,6.2
STO093-002455,2025-02-02,A1,P03,54,24,0,5,8.4
STO093-002456,2025-02-02,A2,P03,46,22,0,5,8.4
STO093-002457,2025-02-02,A3,P03,30,31,0,5,8.4
STO093-002458,2025-02-03,A1,P04,36,23,0,6,10.6
STO093-002459,2025-02-03,A2,P04,26,26,0,6,10.6
STO093-002460,2025-02-03,A3,P04,49,24,0,6,10.6
STO093-002461,2025-02-03,A1,P05,60,18,12,7,12.8
STO093-002462,2025-02-03,A2,P05,70,19,0,7,12.8
STO093-002463,2025-02-03,A3,P05,18,19,24,7,12.8
STO093-002464,2025-02-04,A1,P06,64,9,0,8,15.0
STO093-002465,2025-02-04,A2,P06,41,16,24,8,15.0
STO093-002466,2025-02-04,A3,P06,51,28,24,8,15.0
STO093-002467,2025-02-04,A1,P07,0,26,0,9,17.2
STO093-002468,2025-02-04,A2,P07,15,27,24,9,17.2
STO093-002469,2025-02-04,A3,P07,21,10,0,9,17.2
STO093-002470,2025-02-05,A1,P08,5,23,12,3,19.4
STO093-002471,2025-02-05,A2,P08,31,19,0,3,19.4
STO093-002472,2025-02-05,A3,P08,31,12,24,3,19.4
STO093-002473,2025-02-05,A1,P09,43,16,0,4,21.6
STO093-002474,2025-02-05,A2,P09,13,24,24,4,21.6
STO093-002475,2025-02-05,A3,P09,25,11,0,4,21.6
STO093-002476,2025-02-06,A1,P10,57,31,24,5,23.8
STO093-002477,2025-02-06,A2,P10,0,4,0,5,23.8
STO093-002478,2025-02-06,A3,P10,34,17,12,5,23.8
STO093-002479,2025-02-06,A1,P11,51,39,0,6,26.0
STO093-002480,2025-02-06,A2,P11,67,12,12,6,26.0
STO093-002481,2025-02-06,A3,P11,29,9,12,6,26.0
STO093-002482,2025-02-07,A1,P12,17,36,24,7,28.2
STO093-002483,2025-02-07,A2,P12,47,26,0,7,28.2
STO093-002484,2025-02-07,A3,P12,19,23,24,7,28.2
STO093-002485,2025-02-07,A1,P01,36,11,12,3,4.0
STO093-002486,2025-02-07,A2,P01,45,7,12,3,4.0
STO093-002487,2025-02-07,A3,P01,60,2,12,3,4.0
STO093-002488,2025-02-07,A1,P02,18,8,12,4,6.2
STO093-002489,2025-02-08,A2,P02,68,30,12,4,6.2
STO093-002490,2025-02-08,A3,P02,58,16,12,4,6.2
STO093-002491,2025-02-08,A1,P03,,23,12,5,8.4
STO093-002492,2025-02-08,A2,P03,38,27,0,5,8.4
STO093-002493,2025-02-08,A3,P03,28,27,0,5,8.4
STO093-002494,2025-02-08,A1,P04,18,25,0,6,10.6
STO093-002495,2025-02-09,A2,P04,63,25,0,6,10.6
STO093-002496,2025-02-09,A3,P04,30,20,12,6,10.6
STO093-002497,2025-02-09,A1,P05,69,26,0,7,12.8
STO093-002498,2025-02-09,A2,P05,34,17,12,7,12.8
STO093-002499,2025-02-09,A3,P05,36,21,24,7,12.8
STO093-002500,2025-02-09,A1,P06,37,39,0,8,15.0
STO093-002501,2025-02-10,A2,P06,41,14,0,8,15.0
STO093-002502,2025-02-10,A3,P06,68,8,24,8,15.0
STO093-002503,2025-02-10,A1,P07,22,22,0,9,17.2
STO093-002504,2025-02-10,A2,P07,15,21,24,9,17.2
STO093-002505,2025-02-10,A3,P07,17,22,24,9,17.2
STO093-002506,2025-02-10,A1,P08,29,11,12,3,19.4
STO093-002507,2025-02-11,A2,P08,28,21,0,3,19.4
STO093-002508,2025-02-11,A3,P08,70,18,12,3,19.4
STO093-002509,2025-02-11,A1,P09,66,33,0,4,21.6
STO093-002510,2025-02-11,A2,P09,44,29,0,4,21.6
STO093-002511,2025-02-11,A3,P09,14,41,0,4,21.6
STO093-002512,2025-02-11,A1,P10,68,24,12,5,23.8
STO093-002513,2025-02-12,A2,P10,11,18,0,5,23.8
STO093-002514,2025-02-12,A3,P10,23,18,24,5,23.8
STO093-002515,2025-02-12,A1,P11,19,29,0,6,26.0
STO093-002516,2025-02-12,A2,P11,66,25,12,6,26.0
STO093-002517,2025-02-12,A3,P11,19,21,0,6,26.0
STO093-002518,2025-02-12,A1,P12,39,9,12,7,28.2
STO093-002519,2025-02-13,A2,P12,2,33,12,7,28.2
STO093-002520,2025-02-13,A3,P12,51,13,0,7,28.2
STO093-002521,2025-02-13,A1,P01,54,18,0,3,4.0
STO093-002522,2025-02-13,A2,P01,30,17,0,3,4.0
STO093-002523,2025-02-13, A3 ,P01,12,14,12,3,4.0
STO093-002524,2025-02-13,A1,P02,18,18,24,4,6.2
STO093-002525,2025-02-14,A2,P02,11,13,24,4,6.2
STO093-002526,2025-02-14,A3,P02,35,15,12,4,6.2
STO093-002527,2025-02-14,A1,P03,67,12,0,5,8.4
STO093-002528,2025-02-14,A2,P03,21,23,12,5,8.4
STO093-002529,2025-02-14,A3,P03,63,9,0,5,8.4
STO093-002530,2025-02-14,A1,P04,37,9,0,6,10.6
STO093-002531,2025-02-14,A2,P04,38,16,0,6,10.6
STO093-002532,2025-02-15,A3,P04,56,22,0,6,10.6
STO093-002533,2025-02-15,A1,P05,35,16,12,7,12.8
STO093-002534,2025-02-15,A2,P05,1,24,12,7,12.8
STO093-002535,2025-02-15,A3,P05,27,31,0,7,12.8
STO093-002536,2025-02-15,A1,P06,36,28,0,8,15.0
STO093-002537,2025-02-15,A2,P06,69,14,0,8,15.0
STO093-002538,2025-02-16,A3,P06,52,20,24,8,15.0
STO093-002539,2025-02-16,A1,P07,61,30,0,9,17.2
STO093-002540,2025-02-16,A2,P07,53,30,24,9,17.2
STO093-002541,2025-02-16,A3,P07,24,16,0,9,17.2
STO093-002542,2025-02-16,A1,P08,47,15,24,3,19.4
STO093-002543,2025-02-16,A2,P08,22,15,12,3,19.4
STO093-002544,2025-02-17,A3,P08,67,28,0,3,19.4
STO093-002545,2025-02-17,A1,P09,19,12,12,4,21.6
STO093-002546,2025-02-17,A2,P09,7,8,0,4,21.6
STO093-002547,2025-02-17,A3,P09,35,22,24,4,21.6
STO093-002548,2025-02-17,A1,P10,65,35,0,5,23.8
STO093-002549,2025-02-17,A2,P10,20,21,0,5,23.8
STO093-002550,2025-02-18,A3,P10,0,31,0,5,23.8
STO093-002551,2025-02-18,A1,P11,64,37,0,6,26.0
STO093-002552,2025-02-18,A2,P11,14,17,0,6,26.0
STO093-002553,2025-02-18,A3,P11,26,30,24,6,26.0
STO093-002554,2025-02-18,A1,P12,37,29,0,7,28.2
STO093-002555,2025-02-18,A2,P12,66,18,0,7,28.2
STO093-002556,2025-02-19,A3,P12,31,36,0,7,28.2
STO093-002557,2025-02-19,A1,P01,31,18,24,3,4.0
STO093-002558,2025-02-19,A2,P01,37,23,0,3,4.0
STO093-002559,2025-02-19,A3,P01,46,22,0,3,4.0
STO093-002560,2025-02-19,A1,P02,49,19,0,4,6.2
STO093-002561,2025-02-19,A2,P02,67,12,0,4,6.2
STO093-002562,2025-02-20,A3,P02,69,14,0,4,6.2
STO093-002563,2025-02-20,A1,P03,57,16,0,5,8.4
STO093-002564,2025-02-20,A2,P03,33,16,0,5,8.4
STO093-002565,2025-02-20,A3,P03,2,3,12,5,8.4
STO093-002566,2025-02-20,A1,P04,12,4,0,6,10.6
STO093-002567,2025-02-20,A2,P04,70,18,24,6,10.6
STO093-002568,2025-02-20,A3,P04,35,15,0,6,10.6
STO093-002569,2025-02-21,A1,P05,17,22,12,7,12.8
STO093-002570,2025-02-21,A2,P05,38,12,24,7,12.8
STO093-002571,2025-02-21,A3,P05,21,29,0,7,12.8
STO093-002572,2025-02-21,A1,P06,46,30,0,8,15.0
STO093-002573,2025-02-21,A2,P06,47,16,12,8,15.0
STO093-002574,2025-02-21,A3,P06,,14,24,8,15.0
STO093-002575,2025-02-22,A1,P07,16,38,12,9,17.2
STO093-002576,2025-02-22,A2,P07,57,16,12,9,17.2
STO093-002577,2025-02-22,A3,P07,45,43,0,9,17.2
STO093-002578,2025-02-22,A1,P08,34,11,0,3,19.4
STO093-002579,2025-02-22,A2,P08,66,26,12,3,19.4
STO093-002580,2025-02-22,A3,P08,4,35,24,3,19.4
STO093-002581,2025-02-23,A1,P09,9,8,12,4,21.6
STO093-002582,2025-02-23,A2,P09,22,14,0,4,21.6
STO093-002583,2025-02-23,A3,P09,9,29,0,4,21.6
STO093-002584,2025-02-23,A1,P10,6,28,12,5,23.8
STO093-002585,2025-02-23,A2,P10,62,28,0,5,23.8
STO093-002586,2025-02-23,A3,P10,43,7,12,5,23.8
STO093-002587,2025-02-24,A1,P11,28,19,24,6,26.0
STO093-002588,2025-02-24,A2,P11,17,19,12,6,26.0
STO093-002589,2025-02-24,A3,P11,46,31,0,6,26.0
STO093-002590,2025-02-24,A1,P12,64,25,24,7,28.2
STO093-002591,2025-02-24,A2,P12,23,29,12,7,28.2
STO093-002592,2025-02-24,A3,P12,13,24,0,7,28.2
STO093-002593,2025-02-25,A1,P01,47,8,0,3,4.0
STO093-002594,2025-02-25,A2,P01,35,11,24,3,4.0
STO093-002595,2025-02-25,A3,P01,47,19,24,3,4.0
STO093-002596,2025-02-25,A1,P02,19,26,24,4,6.2
STO093-002597,2025-02-25,A2,P02,8,25,0,4,6.2
STO093-002598,2025-02-25,A3,P02,43,18,24,4,6.2
STO093-002599,2025-02-26,A1,P03,68,6,0,5,8.4
STO093-002600,2025-02-26,A2,P03,70,0,0,5,8.4
STO093-002601,2025-02-26,A3,P03,11,15,0,5,8.4
STO093-002602,2025-02-26,A1,P04,58,11,0,6,10.6
STO093-002603,2025-02-26,A2,P04,25,20,12,6,10.6
STO093-002604,2025-02-26,A3,P04,55,12,24,6,10.6
STO093-002605,2025-02-27,A1,P05,7,23,12,7,12.8
STO093-002606,2025-02-27,A2,P05,52,23,12,7,12.8
STO093-002607,2025-02-27,A3,P05,34,25,12,7,12.8
STO093-002608,2025-02-27,A1,P06,51,12,24,8,15.0
STO093-002609,2025-02-27,A2,P06,51,23,0,8,15.0
STO093-002610,2025-02-27,A3,P06,65,19,12,8,15.0
STO093-002611,2025-02-27,A1,P07,39,33,0,9,17.2
STO093-002612,2025-02-28,A2,P07,6,12,24,9,17.2
STO093-002613,2025-02-28,A3,P07,18,20,12,9,17.2
STO093-002614,2025-02-28,A1,P08,61,19,0,3,19.4
STO093-002615,2025-02-28,A2,P08,26,27,0,3,19.4
STO093-002616,2025-02-28,A3,P08,66,33,24,3,19.4
STO093-002617,2025-02-28,A1,P09,43,31,0,4,21.6
STO093-002618,2025-03-01,A2,P09,36,14,24,4,21.6
STO093-002619,2025-03-01,A3,P09,42,32,12,4,21.6
STO093-002620,2025-03-01, A1 ,P10,10,34,0,5,23.8
STO093-002621,2025-03-01,A2,P10,7,21,12,5,23.8
STO093-002622,2025-03-01,A3,P10,65,38,12,5,23.8
STO093-002623,2025-03-01,A1,P11,2,18,12,6,26.0
STO093-002624,2025-03-02,A2,P11,66,27,24,6,26.0
STO093-002625,2025-03-02,A3,P11,49,15,0,6,26.0
STO093-002626,2025-03-02,A1,P12,21,21,0,7,28.2
STO093-002627,2025-03-02,A2,P12,70,22,12,7,28.2
STO093-002628,2025-03-02,A3,P12,22,10,12,7,28.2
STO093-002629,2025-03-02,A1,P01,42,16,0,3,4.0
STO093-002630,2025-03-03,A2,P01,29,12,0,3,4.0
STO093-002631,2025-03-03,A3,P01,19,22,12,3,4.0
STO093-002632,2025-03-03,A1,P02,38,12,12,4,6.2
STO093-002633,2025-03-03,A2,P02,5,19,0,4,6.2
STO093-002634,2025-03-03,A3,P02,30,5,12,4,6.2
STO093-002635,2025-03-03,A1,P03,14,16,0,5,8.4
STO093-002636,2025-03-04,A2,P03,35,18,0,5,8.4
STO093-002637,2025-03-04,A3,P03,52,26,24,5,8.4
STO093-002638,2025-03-04,A1,P04,23,22,0,6,10.6
STO093-002639,2025-03-04,A2,P04,27,31,24,6,10.6
STO093-002640,2025-03-04,A3,P04,28,11,12,6,10.6
STO093-002641,2025-03-04,A1,P05,59,21,24,7,12.8
STO093-002642,2025-03-05,A2,P05,51,36,12,7,12.8
STO093-002643,2025-03-05,A3,P05,52,14,0,7,12.8
STO093-002644,2025-03-05,A1,P06,69,14,0,8,15.0
STO093-002645,2025-03-05,A2,P06,54,17,0,8,15.0
STO093-002646,2025-03-05,A3,P06,27,27,0,8,15.0
STO093-002647,2025-03-05,A1,P07,69,15,0,9,17.2
STO093-002648,2025-03-05,A2,P07,32,19,24,9,17.2
STO093-002649,2025-03-06,A3,P07,23,24,12,9,17.2
STO093-002650,2025-03-06,A1,P08,40,18,24,3,19.4
STO093-002651,2025-03-06,A2,P08,57,29,0,3,19.4
STO093-002652,2025-03-06,A3,P08,5,13,0,3,19.4
STO093-002653,2025-03-06,A1,P09,9,23,12,4,21.6
STO093-002654,2025-03-06,A2,P09,56,14,12,4,21.6
STO093-002655,2025-03-07,A3,P09,12,23,12,4,21.6
STO093-002656,2025-03-07,A1,P10,28,15,12,5,23.8
STO093-002657,2025-03-07,A2,P10,,29,0,5,23.8
STO093-002658,2025-03-07,A3,P10,27,16,24,5,23.8
STO093-002659,2025-03-07,A1,P11,30,39,0,6,26.0
STO093-002660,2025-03-07,A2,P11,28,26,0,6,26.0
STO093-002661,2025-03-08,A3,P11,34,28,24,6,26.0
STO093-002662,2025-03-08,A1,P12,31,14,12,7,28.2
STO093-002663,2025-03-08,A2,P12,13,20,0,7,28.2
STO093-002664,2025-03-08,A3,P12,57,31,0,7,28.2
STO093-002665,2025-03-08,A1,P01,11,19,0,3,4.0
STO093-002666,2025-03-08,A2,P01,13,13,12,3,4.0
STO093-002667,2025-03-09,A3,P01,32,18,12,3,4.0
STO093-002668,2025-03-09,A1,P02,65,11,0,4,6.2
STO093-002669,2025-03-09,A2,P02,26,24,0,4,6.2
STO093-002670,2025-03-09,A3,P02,25,23,12,4,6.2
STO093-002671,2025-03-09,A1,P03,61,22,12,5,8.4
STO093-002672,2025-03-09,A2,P03,30,26,12,5,8.4
STO093-002673,2025-03-10,A3,P03,18,24,12,5,8.4
STO093-002674,2025-03-10,A1,P04,16,23,12,6,10.6
STO093-002675,2025-03-10,A2,P04,56,34,0,6,10.6
STO093-002676,2025-03-10,A3,P04,32,14,24,6,10.6
STO093-002677,2025-03-10,A1,P05,59,13,0,7,12.8
STO093-002678,2025-03-10,A2,P05,23,12,0,7,12.8
STO093-002679,2025-03-11,A3,P05,13,17,0,7,12.8
STO093-002680,2025-03-11,A1,P06,27,24,0,8,15.0
STO093-002681,2025-03-11,A2,P06,1,15,24,8,15.0
STO093-002682,2025-03-11,A3,P06,70,28,12,8,15.0
STO093-002683,2025-03-11,A1,P07,1,15,0,9,17.2
STO093-002684,2025-03-11,A2,P07,62,25,12,9,17.2
STO093-002685,2025-03-12,A3,P07,11,33,12,9,17.2
STO093-002686,2025-03-12,A1,P08,29,30,0,3,19.4
STO093-002687,2025-03-12,A2,P08,69,30,24,3,19.4
STO093-002688,2025-03-12,A3,P08,36,20,0,3,19.4
STO093-002689,2025-03-12,A1,P09,45,16,0,4,21.6
STO093-002690,2025-03-12,A2,P09,21,35,24,4,21.6
STO093-002691,2025-03-12,A3,P09,43,30,0,4,21.6
STO093-002692,2025-03-13,A1,P10,24,27,0,5,23.8
STO093-002693,2025-03-13,A2,P10,25,9,0,5,23.8
STO093-002694,2025-03-13,A3,P10,67,41,12,5,23.8
STO093-002695,2025-03-13,A1,P11,47,36,0,6,26.0
STO093-002696,2025-03-13,A2,P11,37,15,24,6,26.0
STO093-002697,2025-03-13,A3,P11,53,29,0,6,26.0
STO093-002698,2025-03-14,A1,P12,12,29,24,7,28.2
STO093-002699,2025-03-14,A2,P12,59,13,0,7,28.2
STO093-002700,2025-03-14,A3,P12,35,28,0,7,28.2
STO093-002701,2025-03-14,A1,P01,52,23,0,3,4.0
STO093-002702,2025-03-14,A2,P01,8,18,0,3,4.0
STO093-002703,2025-03-14,A3,P01,26,13,12,3,4.0
STO093-002704,2025-03-15,A1,P02,35,23,12,4,6.2
STO093-002705,2025-03-15,A2,P02,50,21,12,4,6.2
STO093-002706,2025-03-15,A3,P02,63,13,0,4,6.2
STO093-002707,2025-03-15,A1,P03,59,26,24,5,8.4
STO093-002708,2025-03-15,A2,P03,70,20,0,5,8.4
STO093-002709,2025-03-15,A3,P03,3,17,12,5,8.4
STO093-002710,2025-03-16,A1,P04,62,13,12,6,10.6
STO093-002711,2025-03-16,A2,P04,7,18,12,6,10.6
STO093-002712,2025-03-16,A3,P04,62,23,24,6,10.6
STO093-002713,2025-03-16,A1,P05,69,23,0,7,12.8
STO093-002714,2025-03-16,A2,P05,7,20,24,7,12.8
STO093-002715,2025-03-16,A3,P05,61,30,12,7,12.8
STO093-002716,2025-03-17,A1,P06,26,17,24,8,15.0
STO093-002717,2025-03-17, A2 ,P06,70,15,0,8,15.0
STO093-002718,2025-03-17,A3,P06,11,8,0,8,15.0
STO093-002719,2025-03-17,A1,P07,19,27,0,9,17.2
STO093-002720,2025-03-17,A2,P07,52,33,0,9,17.2
STO093-002721,2025-03-17,A3,P07,62,21,0,9,17.2
STO093-002722,2025-03-18,A1,P08,35,17,0,3,19.4
STO093-002723,2025-03-18,A2,P08,62,22,0,3,19.4
STO093-002724,2024-02-30,A3,P08,65,17,0,3,19.4
STO093-002725,2025-03-18,A1,P09,14,18,0,4,21.6
STO093-002726,2025-03-18,A2,P09,23,18,0,4,21.6
STO093-002727,2025-03-18,A3,P09,24,34,0,4,21.6
STO093-002728,2025-03-18,A1,P10,17,49,0,5,23.8
STO093-002729,2025-03-19,A2,P10,3,30,12,5,23.8
STO093-002730,2025-03-19,A3,P10,23,14,0,5,23.8
STO093-002731,2025-03-19,A1,P11,0,28,24,6,26.0
STO093-002732,2025-03-19,A2,P11,63,19,0,6,26.0
STO093-002733,2025-03-19,A3,P11,18,20,0,6,26.0
STO093-002734,2025-03-19,A1,P12,68,32,0,7,28.2
STO093-002735,2025-03-20,A2,P12,35,30,0,7,28.2
STO093-002736,2025-03-20,A3,P12,59,13,0,7,28.2
STO093-002737,2025-03-20,A1,P01,69,7,12,3,4.0
STO093-002738,2025-03-20,A2,P01,36,14,0,3,4.0
STO093-002739,2025-03-20,A3,P01,18,21,12,3,4.0
STO093-002740,2025-03-20,A1,P02,,13,12,4,6.2
STO093-002741,2025-03-21,A2,P02,27,18,24,4,6.2
STO093-002742,2025-03-21,A3,P02,21,13,0,4,6.2
STO093-002743,2025-03-21,A1,P03,30,22,0,5,8.4
STO093-002744,2025-03-21,A2,P03,7,27,12,5,8.4
STO093-002745,2025-03-21,A3,P03,2,13,0,5,8.4
STO093-002746,2025-03-21,A1,P04,14,22,24,6,10.6
STO093-002747,2025-03-22,A2,P04,31,21,12,6,10.6
STO093-002748,2025-03-22,A3,P04,16,2,12,6,10.6
STO093-002749,2025-03-22,A1,P05,35,30,24,7,12.8
STO093-002750,2025-03-22,A2,P05,48,25,24,7,12.8
STO093-002751,2025-03-22,A3,P05,55,27,0,7,12.8
STO093-002752,2025-03-22,A1,P06,8,26,24,8,15.0
STO093-002753,2025-03-23,A2,P06,20,15,24,8,15.0
STO093-002754,2025-03-23,A3,P06,34,17,24,8,15.0
STO093-002755,2025-03-23,A1,P07,45,22,0,9,17.2
STO093-002756,2025-03-23,A2,P07,30,26,0,9,17.2
STO093-002757,2025-03-23,A3,P07,7,17,24,9,17.2
STO093-002758,2025-03-23,A1,P08,6,8,0,3,19.4
STO093-002759,2025-03-24,A2,P08,36,31,12,3,19.4
STO093-002760,2025-03-24,A3,P08,66,19,12,3,19.4
STO093-002761,2025-03-24,A1,P09,67,2,24,4,21.6
STO093-002762,2025-03-24,A2,P09,19,33,24,4,21.6
STO093-002763,2025-03-24,A3,P09,0,12,24,4,21.6
STO093-002764,2025-03-24,A1,P10,7,22,12,5,23.8
STO093-002765,2025-03-24,A2,P10,20,32,12,5,23.8
STO093-002766,2025-03-25,A3,P10,55,36,24,5,23.8
STO093-002767,2025-03-25,A1,P11,12,22,0,6,26.0
STO093-002768,2025-03-25,A2,P11,10,34,12,6,26.0
STO093-002769,2025-03-25,A3,P11,35,15,0,6,26.0
STO093-002770,2025-03-25,A1,P12,55,27,12,7,28.2
STO093-002771,2025-03-25,A2,P12,58,21,12,7,28.2
STO093-002772,2025-03-26,A3,P12,40,32,24,7,28.2
STO093-002773,2025-03-26,A1,P01,24,6,24,3,4.0
STO093-002774,2025-03-26,A2,P01,44,8,0,3,4.0
STO093-002775,2025-03-26,A3,P01,62,6,0,3,4.0
STO093-002776,2025-03-26,A1,P02,37,20,0,4,6.2
STO093-002777,2025-03-26,A2,P02,23,17,24,4,6.2
STO093-002778,2025-03-27,A3,P02,38,9,0,4,6.2
STO093-002779,2025-03-27,A1,P03,28,11,0,5,8.4
STO093-002780,2025-03-27,A2,P03,32,28,0,5,8.4
STO093-002781,2025-03-27,A3,P03,7,17,24,5,8.4
STO093-002782,2025-03-27,A1,P04,57,9,24,6,10.6
STO093-002783,2025-03-27,A2,P04,32,26,24,6,10.6
STO093-002784,2025-03-28,A3,P04,11,19,24,6,10.6
STO093-002785,2025-03-28,A1,P05,16,16,0,7,12.8
STO093-002786,2025-03-28,A2,P05,47,8,24,7,12.8
STO093-002787,2025-03-28,A3,P05,29,21,24,7,12.8
STO093-002788,2025-03-28,A1,P06,70,23,12,8,15.0
STO093-002789,2025-03-28,A2,P06,45,11,12,8,15.0
STO093-002790,2025-03-29,A3,P06,67,32,12,8,15.0
STO093-002791,2025-03-29,A1,P07,24,30,0,9,17.2
STO093-002792,2025-03-29,A2,P07,12,25,0,9,17.2
STO093-002793,2025-03-29,A3,P07,66,22,12,9,17.2
STO093-002794,2025-03-29,A1,P08,60,18,0,3,19.4
STO093-002795,2025-03-29,A2,P08,12,31,0,3,19.4
STO093-002796,2025-03-30,A3,P08,27,17,0,3,19.4
STO093-002797,2025-03-30,A1,P09,40,19,12,4,21.6
STO093-002798,2025-03-30,A2,P09,58,21,0,4,21.6
STO093-002799,2025-03-30,A3,P09,43,16,0,4,21.6
STO093-002800,2025-03-30,A1,P10,42,20,24,5,23.8
STO093-002801,2025-03-30,A2,P10,60,15,0,5,23.8
STO093-002802,2025-03-31,A3,P10,21,25,0,5,23.8
STO093-002803,2025-03-31,A1,P11,54,34,0,6,26.0
STO093-002804,2025-03-31,A2,P11,10,25,24,6,26.0
STO093-002805,2025-03-31,A3,P11,50,22,24,6,26.0
STO093-002806,2025-03-31,A1,P12,0,17,0,7,28.2
