registro_id,fecha,sede,modalidad,asistencia_pct,nota_inicial,nota_final,horas_estudio,tutorias
NOT044-000699,2025-02-15,S3,presencial,63.1,8.7,11.1,6.0,7
NOT044-000700,2025-02-16,S1,presencial,74.7,11.1,7.4,5.3,0
NOT044-000701,2025-02-16,S2,presencial,100,11.6,7.9,7.7,0
NOT044-000702,2025-02-17,S3,virtual,62.2,13.0,16.8,11.4,1
NOT044-000703,2025-02-17,S1,virtual,63.9,13.5,12.7,9.9,1
NOT044-000704,2025-02-18,S2,virtual,75.5,9.7,8.4,5.8,4
NOT044-000705,2025-02-19,S3,presencial,77.1,14.8,11.5,6.4,3
NOT044-000706,2025-02-19,S1,virtual,55.4,15.8,17.4,9.5,0
NOT044-000707,2025-02-20,S2,virtual,69.1,11.6,11.2,9.1,2
NOT044-000708,2025-02-20,S3,virtual,41.9,7.3,8.2,3.1,10
NOT044-000709,2025-02-21,S1,presencial,87.8,11.4,11.8,4.0,3
NOT044-000710,2025-02-21,S2,presencial,78.0,13.4,16.5,10.2,3
NOT044-000711,2025-02-22,S3,presencial,96.1,14.0,14.2,2.9,2
NOT044-000712,2025-02-23,S1,presencial,78.6,6.2,11.1,8.2,7
NOT044-000713,2025-02-23,S2,presencial,93.5,9.9,13.1,11.9,10
NOT044-000714,2025-02-24,S3,presencial,56.7,12.6,10.8,8.1,0
NOT044-000715,2025-02-24,S1,virtual,100,10.4,11.9,4.6,1
NOT044-000716,2025-02-25,S2,virtual,53.3,11.1,9.9,4.5,2
NOT044-000717,2025-02-26,S3,presencial,80.0,10.3,13.7,7.5,3
NOT044-000718,2025-02-26,S1,presencial,60.8,7.3,7.9,3.4,4
NOT044-000719,2025-02-27,S2,virtual,93.7,10.7,13.3,6.8,2
NOT044-000720,2025-02-27,S3,presencial,74.5,10.5,7.9,0.0,0
NOT044-000721,2025-02-28,S1,presencial,69.7,10.8,16.7,7.2,1
NOT044-000722,2025-03-01,S2,presencial,68.5,11.6,9.2,1.2,3
NOT044-000723,2025-03-01,S3,presencial,75.4,7.6,9.8,8.8,8
NOT044-000724,2025-03-02,S1,virtual,78.4,14.4,14.0,2.1,3
NOT044-000725,2025-03-02,S2,virtual,79.3,5.1,4.7,2.1,7
NOT044-000726,2025-03-03,S3,virtual,53.3,11.1,8.5,1.2,0
NOT044-000727,2025-03-03,S1,presencial,78.3,3.7,3.9,2.4,7
NOT044-000728,2025-03-04,S2,presencial,85.4,13.7,16.5,8.9,0
NOT044-000729,2025-03-05,S3,presencial,89.2,11.7,13.7,1.6,3
NOT044-000730,2025-03-05,S1,presencial,65.2,10.0,10.5,7.6,2
NOT044-000731,2025-03-06,S2,presencial,68.8,7.6,8.6,9.0,3
NOT044-000732,2025-03-06,S3,presencial,84.9,7.2,10.5,5.9,8
NOT044-000733,2025-03-07,S1,presencial,85.0,8.1,9.6,6.3,6
NOT044-000734,2025-03-08,S2,virtual,68.7,10.6,13.9,7.9,2
NOT044-000735,2025-03-08,S3,presencial,55.2,12.7,8.7,8.3,0
NOT044-000736,2025-03-09,S1,virtual,55.3,12.4,14.0,4.4,2
NOT044-000737,2025-03-09,S2,presencial,66.6,5.7,7.5,1.6,7
NOT044-000738,2025-03-10,S3,presencial,89.3,6.8,9.9,4.5,9
NOT044-000739,2025-03-11,S1,presencial,91.8,12.1,14.1,11.4,3
NOT044-000740,2025-03-11,S2,presencial,98.1,10.8,13.3,5.1,3
NOT044-000741,2025-03-12,S3,virtual,87.0,9.2,11.1,4.8,5
NOT044-000742,2025-03-12,S1,presencial,66.5,12.0,10.7,0.6,0
NOT044-000743,2025-03-13,S2,presencial,97.6,11.7,10.1,11.9,3
NOT044-000744,2025-03-14,S3,virtual,76.5,11.6,14.6,9.7,3
NOT044-000745,2025-03-14,S1,virtual,88.4,9.3,12.0,0.7,9
NOT044-000746,2025-03-15,S2,virtual,79.1,11.1,12.2,9.1,0
NOT044-000747,2025-03-15,S3,virtual,52.1,11.1,13.9,10.9,3
NOT044-000748,2025-03-16,S1,virtual,68.2,14.7,,5.5,1
NOT044-000749,2025-03-16,S2,presencial,61.8,11.3,10.2,8.4,2
NOT044-000750,2025-03-17,S3,presencial,63.2,13.4,15.1,2.1,3
NOT044-000751,2025-03-18,S1,virtual,75.6,12.2,11.5,3.8,1
NOT044-000752,2025-03-18,S2,virtual,100,10.9,11.9,4.1,0
NOT044-000753,2025-03-19,S3,virtual,83.5,15.7,11.0,10.2,2
NOT044-000754,2025-03-19,S1,virtual,81.5,9.9,10.6,6.3,5
NOT044-000755,2025-03-20,S2,virtual,93.6,13.7,12.0,0.2,1
NOT044-000756,2025-03-21,S3,virtual,100,7.6,10.5,9.8,8
NOT044-000757,2025-03-21,S1,virtual,64.7,9.4,9.5,4.2,6
NOT044-000758,2025-03-22,S2,presencial,92.6,10.2,7.6,0.1,1
NOT044-000759,2025-03-22,S3,presencial,81.7,8.9,9.6,5.8,2
NOT044-000760,2025-03-23,S1,virtual,96.9,9.9,8.2,2.1,7
NOT044-000761,2025-03-24,S2,virtual,98.1,7.0,8.6,3.2,5
NOT044-000762,2025-03-24,S3,virtual,88.4,15.9,16.3,4.5,0
NOT044-000763,2025-03-25,S1,virtual,79.8,11.1,10.1,3.9,3
NOT044-000764,2025-03-25,S2,virtual,100,15.2,13.5,1.5,3
NOT044-000765,2025-03-26,S3,presencial,58.8,14.5,16.9,10.4,3
NOT044-000766,2025-03-26,S1,virtual,61.6,16.4,12.2,11.5,3
NOT044-000767,2025-03-27,S2,presencial,70.5,13.4,9.7,5.7,3
NOT044-000768,2025-03-28,S3,virtual,70.9,13.3,11.4,3.0,0
NOT044-000769,2025-03-28,S1,presencial,100,7.5,7.3,7.3,9
NOT044-000770,2025-03-29,S2,virtual,100,14.7,15.6,1.1,2
NOT044-000771,2025-03-29,S3,presencial,100,9.6,10.2,10.8,10
NOT044-000772,2025-03-30,S1,virtual,51.7,10.6,9.8,9.5,1
NOT044-000773,2025-03-31,S2,virtual,93.2,16.0,15.9,7.6,0
NOT044-000774,2025-03-31,S3,presencial,95.4,11.9,14.9,9.5,2
NOT044-000775,2025-04-01,S1,presencial,62.4,12.8,10.0,4.0,1
NOT044-000776,2025-04-01,S2,virtual,64.1,8.3,8.1,1.0,10
NOT044-000777,2025-04-02,S3, PRESENCIAL ,93.2,9.9,17.1,5.2,10
NOT044-000778,2025-04-03,S1,virtual,75.4,12.7,11.3,9.2,1
NOT044-000779,2025-04-03,S2,presencial,72.6,10.6,8.7,0.0,2
NOT044-000780,2025-04-04,S3,virtual,80.6,9.9,14.7,11.6,3
NOT044-000781,2025-04-04,S1,virtual,100,9.7,10.5,2.7,8
NOT044-000782,2025-04-05,S2,virtual,100,12.5,11.7,5.3,1
NOT044-000783,2025-04-06,S3,virtual,72.5,10.1,13.9,9.9,0
NOT044-000784,2025-04-06,S1,virtual,92.5,13.2,15.9,4.6,1
NOT044-000785,2025-04-07,S2,presencial,81.8,10.6,12.9,9.1,1
NOT044-000786,2025-04-07,S3,presencial,86.5,12.9,14.4,2.1,1
NOT044-000787,2025-04-08,S1,virtual,99.3,15.9,16.6,11.6,2
NOT044-000788,2025-04-08,S2,presencial,88.1,10.6,13.4,9.8,0
NOT044-000789,2025-04-09,S3,presencial,48.2,12.7,9.9,5.0,0
NOT044-000790,2025-04-10,S1,virtual,89.4,11.8,13.2,3.6,0
NOT044-000791,2025-04-10,S2,presencial,28.3,15.0,13.8,7.7,1
NOT044-000792,2025-04-11,S3,presencial,76.3,4.4,4.9,0.9,6
NOT044-000793,2025-04-11,S1,presencial,48.8,8.6,9.5,10.4,5
NOT044-000794,2025-04-12,S2,virtual,82.0,12.0,13.1,9.3,0
NOT044-000795,2025-04-13,S3,virtual,67.3,19.4,15.1,8.2,1
NOT044-000796,2025-04-13,S1,virtual,77.1,6.2,10.1,4.0,3
NOT044-000797,2025-04-14,S2,presencial,96.6,9.4,12.6,5.9,5
NOT044-000798,2025-04-14,S3,virtual,82.4,8.9,10.6,9.2,10
NOT044-000799,2025-04-15,S1,virtual,71.9,8.0,7.3,11.3,9
NOT044-000800,2025-04-16,S2,presencial,42.3,5.0,9.4,10.6,7
NOT044-000801,2025-04-16,S3,virtual,100,11.6,13.2,10.1,2
NOT044-000802,2025-04-17,S1,virtual,91.2,11.4,11.0,8.7,0
NOT044-000803,2025-04-17,S2,presencial,84.5,18.4,17.9,8.2,0
NOT044-000804,2025-04-18,S3,virtual,69.8,15.2,14.1,9.1,0
NOT044-000805,2025-04-18,S1,virtual,81.9,16.3,13.1,4.1,3
NOT044-000806,2025-04-19,S2,presencial,78.3,10.7,13.1,2.2,2
NOT044-000807,2025-04-20,S3,presencial,60.7,12.7,11.5,8.8,1
NOT044-000808,2025-04-20,S1,presencial,81.2,4.3,4.9,0.3,5
NOT044-000809,2025-04-21,S2,virtual,51.5,6.4,6.6,11.6,10
NOT044-000810,2025-04-21,S3,presencial,79.3,11.1,10.3,0.9,3
NOT044-000811,2025-04-22,S1,virtual,59.6,5.8,8.3,0.6,7
NOT044-000812,2025-04-23,S2,virtual,88.6,9.5,11.4,4.9,10
NOT044-000813,2025-04-23,S3,presencial,51.2,10.2,13.6,6.7,1
NOT044-000814,2025-04-24,S1,virtual,86.9,10.5,8.9,3.3,0
NOT044-000815,2025-04-24,S2,virtual,87.7,12.7,10.9,2.9,0
NOT044-000816,2025-04-25,S3,presencial,88.8,14.0,12.5,6.0,2
NOT044-000817,2025-04-26,S1,virtual,97.7,9.8,13.5,4.1,9
NOT044-000818,2025-04-26,S2,presencial,80.9,10.4,8.5,7.1,3
NOT044-000819,2025-04-27,S3,virtual,93.0,16.4,17.2,9.6,1
NOT044-000820,2025-04-27,S1,presencial,70.2,12.1,14.6,11.8,3
NOT044-000821,2025-04-28,S2,virtual,69.3,11.0,7.6,3.5,1
NOT044-000822,2025-04-28,S3,virtual,76.9,9.8,11.0,3.8,9
NOT044-000823,2025-04-29,S1,virtual,63.3,12.5,14.2,2.6,0
NOT044-000824,2025-04-30,S2,virtual,89.5,13.9,14.1,7.6,2
NOT044-000825,2025-04-30,S3,presencial,82.0,10.4,8.2,11.9,0
NOT044-000826,2025-05-01,S1,presencial,64.1,12.5,12.0,6.3,1
NOT044-000827,2025-05-01,S2,virtual,56.5,7.6,7.6,11.6,9
NOT044-000828,2025-05-02,S3,virtual,99.7,15.4,14.4,5.9,1
NOT044-000829,2025-05-03,S1,presencial,91.5,12.2,10.7,3.8,0
NOT044-000830,2025-05-03,S2,presencial,75.7,19.6,14.5,7.4,3
NOT044-000831,2025-05-04,S3,presencial,66.9,15.0,,0.9,0
NOT044-000832,2025-05-04,S1,virtual,61.2,9.4,10.8,9.7,6
NOT044-000833,2025-05-05,S2,presencial,62.7,13.6,14.4,2.6,0
NOT044-000834,2025-05-06,S3,virtual,100,13.7,17.2,10.1,2
NOT044-000835,2025-05-06,S1,virtual,81.6,10.2,11.9,6.6,1
NOT044-000836,2025-05-07,S2,presencial,100,8.3,11.1,5.5,9
NOT044-000837,2025-05-07,S3,presencial,71.9,14.8,14.3,8.7,0
NOT044-000838,2025-05-08,S1,virtual,68.4,15.6,14.3,0.5,3
NOT044-000839,2025-05-09,S2,virtual,66.9,6.5,9.4,10.3,3
NOT044-000840,2025-05-09,S3,virtual,100,8.0,9.4,4.1,9
NOT044-000841,2025-05-10,S1,virtual,100,7.1,10.4,3.8,9
NOT044-000842,2025-05-10,S2,presencial,89.5,3.4,6.5,7.4,10
NOT044-000843,2025-05-11,S3,presencial,91.9,11.3,9.0,4.4,2
NOT044-000844,2025-05-11,S1,virtual,100,10.0,9.2,2.9,0
NOT044-000845,2025-05-12,S2,virtual,79.0,11.1,"11,6",1.0,3
NOT044-000846,2025-05-13,S3,presencial,80.6,13.7,16.1,3.6,3
NOT044-000847,2025-05-13,S1,virtual,79.7,8.0,10.2,11.9,9
NOT044-000848,2025-05-14,S2,presencial,100,15.4,12.7,1.2,1
NOT044-000849,2025-05-14,S3,presencial,78.5,13.3,11.1,5.3,2
NOT044-000850,2025-05-15,S1,presencial,84.3,8.1,9.9,3.3,6
NOT044-000851,2025-05-16,S2,presencial,100,12.4,13.3,7.7,2
NOT044-000852,2025-05-16,S3,presencial,94.1,14.9,12.1,9.3,2
NOT044-000853,2025-05-17,S1,presencial,73.6,14.1,14.0,3.6,2
NOT044-000854,2025-05-17,S2,virtual,73.0,14.0,14.6,2.5,2
NOT044-000855,2025-05-18,S3,presencial,72.2,9.2,10.1,7.7,8
NOT044-000856,2025-05-19,S1,virtual,100,8.6,11.6,6.4,8
NOT044-000857,2025-05-19,S2,virtual,100,7.5,13.8,7.9,2
NOT044-000858,2025-05-20,S3,presencial,56.9,10.7,10.1,6.7,0
NOT044-000859,2025-05-20,S1,virtual,83.2,14.5,15.7,11.9,2
NOT044-000860,2025-05-21,S2,presencial,59.6,8.9,11.4,10.0,6
NOT044-000861,2025-05-21,S3,virtual,91.6,8.0,9.5,1.9,7
NOT044-000862,2025-05-22,S1,presencial,43.5,11.4,10.9,7.3,0
NOT044-000863,2025-05-23,S2,virtual,27.3,14.9,-999,11.9,2
NOT044-000864,2025-05-23,S3,presencial,88.7,12.3,15.2,9.0,2
NOT044-000865,2025-05-24,S1,virtual,55.3,4.2,5.9,3.1,3
NOT044-000866,2025-05-24,S2,presencial,79.1,13.6,15.0,9.5,2
NOT044-000867,2025-05-25,S3,presencial,91.4,9.0,15.6,9.8,4
NOT044-000868,2025-05-26,S1,presencial,65.3,11.4,8.2,4.6,0
NOT044-000869,2025-05-26,S2,presencial,61.5,9.2,10.5,9.5,3
NOT044-000870,2025-05-27,S3,presencial,91.0,13.8,14.5,3.8,0
NOT044-000871,2025-05-27,S1,virtual,98.5,8.6,13.8,8.7,8
NOT044-000872,2025-05-28,S2,presencial,75.0,11.0,9.3,2.3,3
NOT044-000873,2025-05-29,S3,virtual,92.9,13.5,13.5,1.2,3
NOT044-000874,2025-05-29,S1, VIRTUAL ,100,9.4,11.8,9.8,6
NOT044-000875,2025-05-30,S2,virtual,64.2,12.6,13.9,8.4,2
NOT044-000876,2025-05-30,S3,virtual,94.1,15.8,16.0,9.3,3
NOT044-000877,2025-05-31,S1,virtual,70.0,11.0,10.1,4.8,0
NOT044-000878,2025-06-01,S2,virtual,74.4,8.7,5.3,8.8,7
NOT044-000879,2025-06-01,S3,presencial,75.5,16.7,13.8,4.1,3
NOT044-000880,2025-06-02,S1,virtual,59.0,10.4,6.0,4.9,2
NOT044-000881,2025-06-02,S2,presencial,83.7,5.2,9.9,11.3,9
NOT044-000882,2025-06-03,S3,presencial,100,17.7,17.3,8.3,2
NOT044-000883,2025-06-03,S1,virtual,77.7,16.2,16.3,5.4,3
NOT044-000884,2025-06-04,S2,virtual,76.0,12.1,12.8,4.6,0
NOT044-000885,2025-06-05,S3,presencial,83.2,7.9,9.7,8.9,3
NOT044-000886,2025-06-05,S1,presencial,65.6,8.8,8.6,7.2,7
NOT044-000887,2025-06-06,S2,virtual,79.5,10.2,12.6,10.9,1
NOT044-000888,2025-06-06,S3,presencial,58.6,9.8,11.1,6.1,8
NOT044-000889,2025-06-07,S1,presencial,57.0,10.9,8.9,12.0,2
NOT044-000890,2025-06-08,S2,presencial,89.0,14.0,7.5,8.1,3
NOT044-000891,2025-06-08,S3,presencial,62.2,10.8,14.3,6.9,2
NOT044-000892,2025-06-09,S1,virtual,96.2,6.6,4.5,1.8,3
NOT044-000893,2025-06-09,S2,virtual,78.7,14.2,11.1,1.9,3
NOT044-000894,2025-06-10,S3,presencial,74.2,6.7,10.7,11.1,10
NOT044-000895,2025-06-11,S1,virtual,71.6,11.3,10.1,2.5,2
NOT044-000896,2025-06-11,S2,presencial,100,13.6,12.2,5.3,2
NOT044-000897,2025-06-12,S3,presencial,100,7.4,10.4,4.4,8
NOT044-000898,2025-06-12,S1,virtual,37.2,13.5,8.3,10.1,0
NOT044-000899,2025-06-13,S2,virtual,100,10.0,14.4,8.3,3
NOT044-000900,2025-06-13,S3,virtual,92.1,12.9,12.8,5.2,2
NOT044-000901,2025-06-14,S1,virtual,57.1,11.5,12.8,10.0,3
NOT044-000902,2025-06-15,S2,virtual,57.5,10.5,9.3,7.6,2
NOT044-000903,2025-06-15,S3,presencial,69.7,9.6,5.4,2.3,3
NOT044-000904,2025-06-16,S1,virtual,98.4,7.6,10.7,9.2,5
NOT044-000905,2025-06-16,S2,presencial,92.1,7.1,10.6,0.4,7
NOT044-000906,2025-06-17,S3,presencial,57.8,9.7,7.6,4.1,2
NOT044-000907,2025-06-18,S1,presencial,96.4,12.8,11.9,4.5,0
NOT044-000908,2025-06-18,S2,virtual,99.9,12.4,13.0,6.0,1
NOT044-000909,2025-06-19,S3,virtual,74.3,10.9,15.5,5.1,3
NOT044-000910,2025-06-19,S1,presencial,100,8.7,9.1,6.8,9
NOT044-000911,2025-06-20,S2,virtual,64.0,8.5,10.6,10.6,4
NOT044-000912,2025-06-21,S3,virtual,100,14.0,15.5,2.4,3
NOT044-000913,2025-06-21,S1,presencial,40.7,7.1,13.2,10.9,8
NOT044-000914,2025-06-22,S2,virtual,59.3,14.4,,8.9,3
NOT044-000915,2025-06-22,S3,virtual,83.6,11.8,7.9,0.0,1
NOT044-000916,2025-06-23,S1,virtual,73.3,5.8,6.9,3.3,3
NOT044-000917,2025-06-23,S2,presencial,78.7,8.4,9.4,8.1,2
NOT044-000918,2025-06-24,S3,virtual,67.7,9.2,7.5,0.0,5
NOT044-000919,2025-06-25,S1,virtual,79.2,9.0,9.7,9.8,10
NOT044-000920,2025-06-25,S2,virtual,61.9,9.2,10.2,10.5,5
NOT044-000921,2025-06-26,S3,presencial,73.4,14.1,11.4,3.5,0
NOT044-000922,2025-06-26,S1,virtual,54.4,8.9,10.4,6.9,7
NOT044-000923,2025-06-27,S2,presencial,80.9,9.4,11.7,10.8,4
NOT044-000924,2025-06-28,S3,virtual,91.2,11.6,12.7,5.0,2
NOT044-000925,2025-06-28,S1,virtual,68.7,6.8,6.6,4.9,3
NOT044-000926,2025-06-29,S2,virtual,92.7,8.0,8.2,6.8,3
NOT044-000927,2025-06-29,S3,presencial,93.3,13.6,17.0,4.0,1
NOT044-000928,2025-06-30,S1,presencial,67.3,13.0,13.5,5.1,3
NOT044-000929,2025-07-01,S2,presencial,100,10.0,10.1,7.1,0
NOT044-000930,2025-07-01,S3,presencial,100,9.8,12.1,11.7,10
NOT044-000931,2025-07-02,S1,presencial,75.5,9.6,9.0,11.9,2
NOT044-000932,2025-07-02,S2,virtual,65.2,7.9,4.0,4.2,4
NOT044-000933,2025-07-03,S3,virtual,79.7,6.8,11.6,3.8,4
NOT044-000934,2025-07-04,S1,virtual,62.1,13.4,13.0,4.4,1
NOT044-000935,2025-07-04,S2,virtual,98.3,7.7,9.3,4.6,9
NOT044-000936,2025-07-05,S3,virtual,91.5,10.1,14.6,11.0,0
NOT044-000937,2025-07-05,S1,virtual,64.4,7.9,6.7,11.6,8
NOT044-000938,2025-07-06,S2,presencial,78.6,10.7,15.1,5.8,1
NOT044-000939,2025-07-06,S3,presencial,75.1,9.1,11.1,9.7,3
NOT044-000940,2025-07-07,S1,presencial,67.7,12.0,14.7,4.9,1
NOT044-000941,2025-07-08,S2,virtual,84.9,8.2,6.9,3.2,8
NOT044-000942,2025-07-08,S3,virtual,63.3,15.5,12.7,6.6,1
NOT044-000943,2025-07-09,S1,virtual,93.6,11.4,10.8,1.6,1
NOT044-000944,2025-07-09,S2,presencial,92.2,9.2,12.5,9.6,7
NOT044-000945,2025-07-10,S3,virtual,66.6,9.8,8.6,10.0,4
NOT044-000946,2025-07-11,S1,presencial,85.8,7.3,12.0,10.3,4
NOT044-000947,2025-07-11,S2,presencial,68.4,9.5,11.3,1.3,10
NOT044-000948,2025-07-12,S3,presencial,73.4,12.5,9.4,2.9,3
NOT044-000949,2025-07-12,S1,presencial,54.6,9.7,10.2,2.8,3
NOT044-000950,2025-07-13,S2,presencial,90.6,13.3,12.8,1.6,1
NOT044-000951,2025-07-14,S3,presencial,67.1,10.5,11.4,3.5,3
NOT044-000952,2025-07-14,S1,virtual,52.4,9.6,8.3,1.8,7
NOT044-000953,2025-07-15,S2,presencial,85.9,14.6,12.3,7.8,1
NOT044-000954,2025-07-15,S3,presencial,72.4,4.3,4.1,1.3,5
NOT044-000955,2025-07-16,S1,presencial,84.2,8.7,10.3,1.5,8
NOT044-000956,2025-07-16,S2,presencial,75.7,9.5,13.5,9.1,8
NOT044-000957,2025-07-17,S3,presencial,82.8,9.2,10.0,8.6,5
NOT044-000958,2025-07-18,S1,presencial,81.7,6.4,6.0,9.5,3
NOT044-000959,2025-07-18,S2,virtual,80.0,12.4,9.5,3.0,1
NOT044-000960,2025-07-19,S3,presencial,79.8,15.2,16.6,10.5,1
NOT044-000961,2025-07-19,S1,presencial,90.9,12.7,16.7,2.2,1
NOT044-000962,2025-07-20,S2,virtual,66.4,9.7,9.1,2.1,4
NOT044-000963,2025-07-21,S3,virtual,100,9.3,8.5,9.1,9
NOT044-000964,2025-07-21,S1,presencial,81.2,10.4,10.5,11.2,3
NOT044-000965,2025-07-22,S2,virtual,61.1,6.5,5.1,2.4,2
NOT044-000966,2025-07-22,S3,virtual,53.8,9.1,9.1,3.3,10
NOT044-000967,2025-07-23,S1,presencial,59.5,13.5,13.0,7.2,1
NOT044-000968,2025-07-24,S2,presencial,61.1,8.1,11.2,7.4,3
NOT044-000969,2025-07-24,S3,presencial,89.2,13.0,13.0,5.3,3
NOT044-000970,2025-07-25,S1,virtual,97.6,10.3,10.6,5.6,2
NOT044-000971,2025-07-25,S2, PRESENCIAL ,80.7,13.1,13.8,7.8,2
NOT044-000972,2025-07-26,S3,virtual,64.3,13.3,11.7,11.9,0
NOT044-000973,2025-07-27,S1,virtual,70.0,15.0,14.3,11.3,2
NOT044-000974,2025-07-27,S2,presencial,94.7,10.3,13.1,0.5,3
NOT044-000975,2025-07-28,S3,presencial,90.9,12.0,11.0,8.4,3
NOT044-000976,2025-07-28,S1,virtual,83.3,13.6,13.8,5.2,2
NOT044-000977,2025-07-29,S2,virtual,77.8,7.6,11.0,11.6,10
NOT044-000978,2025-07-29,S3,virtual,44.1,11.2,12.5,11.1,0
NOT044-000979,2025-07-30,S1,virtual,92.0,12.2,11.9,5.2,0
NOT044-000980,2025-07-31,S2,presencial,57.0,20,15.5,9.4,0
NOT044-000981,2025-07-31,S3,virtual,78.6,11.0,7.8,3.3,1
NOT044-000982,2025-08-01,S1,presencial,80.3,17.5,16.9,9.4,2
NOT044-000983,2025-08-01,S2,presencial,88.2,8.7,6.1,0.8,2
NOT044-000984,2025-08-02,S3,virtual,78.5,14.0,13.9,5.1,3
NOT044-000985,2025-08-03,S1,virtual,48.8,14.3,15.2,11.1,1
NOT044-000986,2025-08-03,S2,virtual,96.4,13.0,9.4,0.9,1
NOT044-000987,2025-08-04,S3,virtual,100,10.7,11.4,6.1,0
NOT044-000988,2025-08-04,S1,presencial,73.1,13.0,10.5,0.6,2
NOT044-000989,2025-08-05,S2,virtual,83.1,14.0,10.9,6.6,1
NOT044-000990,2025-08-06,S3,presencial,83.8,9.0,10.6,10.5,7
NOT044-000991,2025-08-06,S1,presencial,99.2,16.0,12.9,7.5,2
NOT044-000992,2025-08-07,S2,virtual,66.0,9.1,7.3,5.2,5
NOT044-000993,2025-08-07,S3,virtual,93.1,13.0,10.3,9.4,0
NOT044-000994,2025-08-08,S1,virtual,44.0,11.7,6.4,3.5,1
NOT044-000995,2025-08-08,S2,virtual,61.3,10.1,15.6,10.8,3
NOT044-000996,2025-08-09,S3,presencial,72.0,11.5,9.0,4.1,0
NOT044-000997,2025-08-10,S1,presencial,73.8,11.2,,11.4,3
NOT044-000998,2025-08-10,S2,virtual,86.3,13.2,7.0,2.6,2
NOT044-000999,2025-08-11,S3,presencial,52.9,13.2,14.5,4.9,2
NOT044-001000,2025-08-11,S1,virtual,73.8,10.9,11.3,8.2,3
NOT044-001001,2025-08-12,S2,presencial,81.2,10.1,9.3,4.3,0
NOT044-001002,2025-08-13,S3,presencial,75.7,13.3,14.7,6.3,3
NOT044-001003,2025-08-13,S1,virtual,57.9,9.6,9.0,6.7,4
NOT044-001004,2025-08-14,S2,presencial,51.3,6.5,4.3,2.8,3
NOT044-001005,2025-08-14,S3,virtual,64.0,11.9,11.0,10.4,3
NOT044-001006,2025-08-15,S1,virtual,79.3,10.3,14.1,10.9,3
NOT044-001007,2025-08-16,S2,virtual,100,12.8,12.2,1.4,1
NOT044-001008,2025-08-16,S3,presencial,87.2,14.5,12.9,1.4,2
NOT044-001009,2025-08-17,S1,virtual,77.4,10.6,12.8,10.7,3
NOT044-001010,2025-08-17,S2,presencial,82.1,13.9,16.6,11.3,2
NOT044-001011,2025-08-18,S3,presencial,100,17.0,16.5,5.1,3
NOT044-001012,2025-08-19,S1,virtual,82.2,9.5,10.1,9.4,2
NOT044-001013,2025-08-19,S2,virtual,100,14.9,11.8,3.8,1
NOT044-001014,2025-08-20,S3,virtual,66.3,6.2,8.5,11.9,2
NOT044-001015,2025-08-20,S1,virtual,57.2,10.1,9.2,11.8,1
NOT044-001016,2025-08-21,S2,presencial,77.2,8.7,10.3,9.8,8
NOT044-001017,2025-08-21,S3,presencial,100,10.9,10.7,1.8,2
NOT044-001018,2025-08-22,S1,virtual,100,13.0,14.2,10.2,2
NOT044-001019,2025-08-23,S2,virtual,66.8,13.0,10.4,3.4,1
NOT044-001020,2025-08-23,S3,presencial,65.5,8.7,10.9,1.3,8
NOT044-001021,2025-08-24,S1,virtual,68.7,8.4,9.8,5.1,5
NOT044-001022,2025-08-24,S2,presencial,100,15.0,13.6,7.6,2
NOT044-001023,2025-08-25,S3,virtual,76.9,15.0,16.0,11.0,2
NOT044-001024,2025-08-26,S1,virtual,100,14.1,14.7,0.4,2
NOT044-001025,2025-08-26,S2,presencial,73.5,15.7,13.9,9.1,1
NOT044-001026,2025-08-27,S3,presencial,100,11.3,11.4,0.5,1
NOT044-001027,2025-08-27,S1,presencial,67.2,14.0,11.4,7.6,2
NOT044-001028,2025-08-28,S2,presencial,72.0,12.2,11.9,7.6,0
NOT044-001029,2025-08-29,S3,virtual,81.4,12.0,10.2,10.7,1
NOT044-001030,2025-08-29,S1,presencial,87.8,6.6,6.1,4.2,3
NOT044-001031,2025-08-30,S2,presencial,67.4,14.6,10.2,3.5,3
NOT044-001032,2025-08-30,S3,virtual,63.9,5.2,7.7,0.6,6
NOT044-001033,2025-08-31,S1,virtual,78.0,14.0,9.6,7.3,1
NOT044-001034,2025-08-31,S2,presencial,66.2,12.2,7.3,6.0,0
NOT044-001035,2025-09-01,S3,presencial,69.7,12.6,16.0,5.5,1
NOT044-001036,2025-09-02,S1,presencial,66.1,12.6,10.4,5.6,3
NOT044-001037,2025-09-02,S2,presencial,80.1,18.0,16.6,5.8,3
NOT044-001038,2025-09-03,S3,presencial,88.2,13.0,13.6,11.5,2
NOT044-001039,2025-09-03,S1,virtual,65.6,12.0,11.4,7.4,3
NOT044-001040,2025-09-04,S2,presencial,73.4,11.4,8.2,0.2,0
NOT044-001041,2025-09-05,S3,presencial,70.8,12.0,10.1,0.8,1
NOT044-001042,2025-09-05,S1,presencial,91.9,17.5,16.9,9.9,2
NOT044-001043,2025-09-06,S2,presencial,99.1,11.7,13.6,5.9,2
NOT044-001044,2025-09-06,S3,virtual,57.2,7.0,6.8,5.8,10
NOT044-001045,2025-09-07,S1,virtual,71.0,9.2,11.6,10.1,9
NOT044-001046,2025-09-08,S2,presencial,80.8,13.1,10.3,7.7,1
NOT044-001047,2025-09-08,S3,presencial,94.4,8.9,9.6,2.6,3
NOT044-001048,2025-09-09,S1,virtual,83.4,11.5,9.7,1.9,0
