registro_id,fecha,zona,canal,invitado,responde,satisfaccion,peso
ENC049-000884,2025-05-15,centro,telefono,1,0,,13.953488
ENC049-000885,2025-05-15,sur,telefono,1,1,5,8.372093
ENC049-000886,2025-05-16,norte,telefono,1,1,4,5.581395
ENC049-000887,2025-05-17,centro,web,1,1,2,13.953488
ENC049-000888,2025-05-17,sur,telefono,1,1,3,8.372093
ENC049-000889,2025-05-18,norte,telefono,1,1,5,5.581395
ENC049-000890,2025-05-18,centro,telefono,1,0,,13.953488
ENC049-000891,2025-05-19,sur,telefono,1,1,4,8.372093
ENC049-000892,2025-05-19,norte,telefono,1,1,4,5.581395
ENC049-000893,2025-05-20,centro,telefono,1,0,,13.953488
ENC049-000894,2025-05-21,sur,telefono,1,0,,8.372093
ENC049-000895,2025-05-21,norte,web,1,1,5,5.581395
ENC049-000896,2025-05-22,centro,web,1,0,,13.953488
ENC049-000897,2025-05-22,sur,web,1,1,2,8.372093
ENC049-000898,2025-05-23,norte,telefono,1,1,5,5.581395
ENC049-000899,2025-05-23,centro,web,1,0,,13.953488
ENC049-000900,2025-05-24,sur,web,1,0,,8.372093
ENC049-000901,2025-05-25,norte,telefono,1,0,,5.581395
ENC049-000902,2025-05-25,centro,telefono,1,0,,13.953488
ENC049-000903,2025-05-26,sur,web,1,0,,8.372093
ENC049-000904,2025-05-26,norte,web,1,1,4,5.581395
ENC049-000905,2025-05-27,centro,telefono,1,0,,13.953488
ENC049-000906,2025-05-27,sur,web,1,1,4,8.372093
ENC049-000907,2025-05-28,norte,web,1,1,3,5.581395
ENC049-000908,2025-05-28,centro,web,1,0,,13.953488
ENC049-000909,2025-05-29,sur,web,1,1,4,8.372093
ENC049-000910,2025-05-30,norte,telefono,1,1,3,5.581395
ENC049-000911,2025-05-30,centro,telefono,1,0,,13.953488
ENC049-000912,2025-05-31,sur,telefono,1,1,5,8.372093
ENC049-000913,2025-05-31,norte,web,1,1,4,5.581395
ENC049-000914,2025-06-01,centro,web,1,0,,13.953488
ENC049-000915,2025-06-01,sur,web,1,1,4,8.372093
ENC049-000916,2025-06-02,norte,telefono,1,1,3,5.581395
ENC049-000917,2025-06-03,centro,telefono,1,0,,13.953488
ENC049-000918,2025-06-03,sur,web,1,1,5,8.372093
ENC049-000919,2025-06-04,norte,web,1,1,5,5.581395
ENC049-000920,2025-06-04,centro,telefono,1,1,3,13.953488
ENC049-000921,2025-06-05,sur,web,1,1,5,8.372093
ENC049-000922,2025-06-05,norte,telefono,1,1,3,5.581395
ENC049-000923,2025-06-06,centro,telefono,1,1,1,13.953488
ENC049-000924,2025-06-07,sur,web,1,0,,8.372093
ENC049-000925,2025-06-07,norte,telefono,1,1,4,5.581395
ENC049-000926,2025-06-08,centro,web,1,0,,13.953488
ENC049-000927,2025-06-08,sur,web,1,1,4,8.372093
ENC049-000928,2025-06-09,norte,telefono,1,1,4,5.581395
ENC049-000929,2025-06-09,centro,web,1,1,4,13.953488
ENC049-000930,2025-06-10,sur,telefono,1,0,,8.372093
ENC049-000931,2025-06-11,norte,web,1,1,4,5.581395
ENC049-000932,2025-06-11,centro,web,1,0,,13.953488
ENC049-000933,2025-06-12,sur,web,1,0,,8.372093
ENC049-000934,2025-06-12,norte,telefono,1,1,4,5.581395
ENC049-000935,2025-06-13,centro,web,1,0,,13.953488
ENC049-000936,2025-06-13,sur,telefono,1,1,5,8.372093
ENC049-000937,2025-06-14,norte,web,1,0,,5.581395
ENC049-000938,2025-06-14,centro,telefono,1,1,3,13.953488
ENC049-000939,2025-06-15,sur,web,1,1,3,8.372093
ENC049-000940,2025-06-16,norte,telefono,1,1,4,5.581395
ENC049-000941,2025-06-16,centro,web,1,1,3,13.953488
ENC049-000942,2025-06-17,sur,web,1,1,5,8.372093
ENC049-000943,2025-06-17,norte,web,1,1,4,5.581395
ENC049-000944,2025-06-18,centro,telefono,1,1,3,13.953488
ENC049-000945,2025-06-18,sur,web,1,0,,8.372093
ENC049-000946,2025-06-19,norte,telefono,1,1,3,5.581395
ENC049-000947,2025-06-20,centro,telefono,1,0,,13.953488
ENC049-000948,2025-06-20,sur,telefono,1,1,3,8.372093
ENC049-000949,2025-06-21,norte,telefono,1,1,4,5.581395
ENC049-000950,2025-06-21,centro,web,1,0,,13.953488
ENC049-000951,2025-06-22,sur,telefono,1,0,,8.372093
ENC049-000952,2025-06-22,norte,web,1,1,2,5.581395
ENC049-000953,2025-06-23,centro,telefono,1,0,,13.953488
ENC049-000954,2025-06-24,sur,web,1,0,,8.372093
ENC049-000955,2025-06-24,norte,web,1,0,,5.581395
ENC049-000956,2025-06-25,centro,web,1,0,,13.953488
ENC049-000957,2025-06-25,sur,web,1,1,5,8.372093
ENC049-000958,2025-06-26,norte,telefono,1,1,3,5.581395
ENC049-000959,2025-06-26,centro,web,1,0,,13.953488
ENC049-000960,2025-06-27,sur,web,1,1,2,8.372093
ENC049-000961,2025-06-28,norte,telefono,1,0,,5.581395
ENC049-000962,2025-06-28,centro,web,1,0,,13.953488
ENC049-000963,2025-06-29,sur,web,1,1,5,8.372093
ENC049-000964,2025-06-29,norte,telefono,1,1,3,5.581395
ENC049-000965,2025-06-30,centro,telefono,1,1,3,13.953488
ENC049-000966,2025-06-30,sur,telefono,1,1,3,8.372093
ENC049-000967,2025-07-01,norte,web,1,1,4,5.581395
ENC049-000968,2025-07-01,centro,web,1,0,,13.953488
ENC049-000969,2025-07-02,sur,telefono,1,1,3,8.372093
ENC049-000970,2025-07-03,norte,web,1,1,4,5.581395
ENC049-000971,2025-07-03, CENTRO ,web,1,0,,13.953488
ENC049-000972,2025-07-04,sur,web,1,1,3,8.372093
ENC049-000973,2025-07-04,norte,telefono,1,1,5,5.581395
ENC049-000974,2025-07-05,centro,telefono,1,0,,13.953488
ENC049-000975,2025-07-05,sur,web,1,1,4,8.372093
ENC049-000976,2025-07-06,norte,telefono,1,1,4,5.581395
ENC049-000977,2025-07-07,centro,web,1,0,,13.953488
ENC049-000978,2025-07-07,sur,web,1,1,3,8.372093
ENC049-000979,2025-07-08,norte,web,1,1,4,5.581395
ENC049-000980,2025-07-08,centro,telefono,1,0,,13.953488
ENC049-000981,2025-07-09,sur,telefono,1,0,,8.372093
ENC049-000982,2025-07-09,norte,telefono,1,1,4,5.581395
ENC049-000983,2025-07-10,centro,telefono,1,0,,13.953488
ENC049-000984,2025-07-11,sur,web,1,1,3,8.372093
ENC049-000985,2025-07-11,norte,web,1,1,4,5.581395
ENC049-000986,2025-07-12,centro,telefono,1,1,2,13.953488
ENC049-000987,2025-07-12,sur,telefono,1,1,4,8.372093
ENC049-000988,2025-07-13,norte,web,1,1,3,5.581395
ENC049-000989,2025-07-13,centro,web,1,0,,13.953488
ENC049-000990,2025-07-14,sur,telefono,1,1,5,8.372093
ENC049-000991,2025-07-15,norte,telefono,1,1,4,5.581395
ENC049-000992,2025-07-15,centro,web,1,1,3,13.953488
ENC049-000993,2025-07-16,sur,web,1,1,4,8.372093
ENC049-000994,2025-07-16,norte,telefono,1,1,5,5.581395
ENC049-000995,2025-07-17,centro,web,1,1,3,13.953488
ENC049-000996,2025-07-17,sur,telefono,1,0,,8.372093
ENC049-000997,2025-07-18,norte,telefono,1,1,,5.581395
ENC049-000998,2025-07-18,centro,telefono,1,1,3,13.953488
ENC049-000999,2025-07-19,sur,telefono,1,1,5,8.372093
ENC049-001000,2025-07-20,norte,telefono,1,0,,5.581395
ENC049-001001,2025-07-20,centro,web,1,1,4,13.953488
ENC049-001002,2025-07-21,sur,telefono,1,0,,8.372093
ENC049-001003,2025-07-21,norte,telefono,1,1,3,5.581395
ENC049-001004,2025-07-22,centro,telefono,1,0,,13.953488
ENC049-001005,2025-07-22,sur,web,1,1,2,8.372093
ENC049-001006,2025-07-23,norte,telefono,1,1,2,5.581395
ENC049-001007,2025-07-24,centro,web,1,1,2,13.953488
ENC049-001008,2025-07-24,sur,telefono,1,1,4,8.372093
ENC049-001009,2025-07-25,norte,web,1,1,3,5.581395
ENC049-001010,2025-07-25,centro,telefono,1,1,2,13.953488
ENC049-001011,2025-07-26,sur,telefono,1,1,3,8.372093
ENC049-001012,2025-07-26,norte,web,1,1,5,5.581395
ENC049-001013,2025-07-27,centro,web,1,0,,13.953488
ENC049-001014,2025-07-28,sur,web,1,1,4,8.372093
ENC049-001015,2025-07-28,norte,web,1,1,3,5.581395
ENC049-001016,2025-07-29,centro,web,1,0,,13.953488
ENC049-001017,2025-07-29,sur,web,1,1,2,8.372093
ENC049-001018,2025-07-30,norte,web,1,1,4,5.581395
ENC049-001019,2025-07-30,centro,telefono,1,0,,13.953488
ENC049-001020,2025-07-31,sur,web,1,1,3,8.372093
ENC049-001021,2025-08-01,norte,web,1,0,,5.581395
ENC049-001022,2025-08-01,centro,web,1,0,,13.953488
ENC049-001023,2025-08-02,sur,web,1,1,3,8.372093
ENC049-001024,2025-08-02,norte,telefono,1,0,,5.581395
ENC049-001025,2025-08-03,centro,web,1,0,,13.953488
ENC049-001026,2025-08-03,sur,web,1,1,5,8.372093
ENC049-001027,2025-08-04,norte,web,1,1,4,5.581395
ENC049-001028,2025-08-04,centro,web,1,0,,13.953488
ENC049-001029,2025-08-05,sur,telefono,1,0,,8.372093
ENC049-001030,2025-08-06,norte,web,1,1,5,5.581395
ENC049-001031,2025-08-06,centro,telefono,1,0,,13.953488
ENC049-001032,2025-08-07,sur,web,1,1,1,8.372093
ENC049-001033,2025-08-07,norte,telefono,1,1,4,5.581395
ENC049-001034,2025-08-08,centro,web,1,0,,13.953488
ENC049-001035,2025-08-08,sur,web,1,0,,8.372093
ENC049-001036,2025-08-09,norte,telefono,1,0,,5.581395
ENC049-001037,2025-08-10,centro,telefono,1,1,1,13.953488
ENC049-001038,2025-08-10,sur,web,1,0,,8.372093
ENC049-001039,2025-08-11,norte,telefono,1,0,,5.581395
ENC049-001040,2025-08-11,centro,web,1,1,2,13.953488
ENC049-001041,2025-08-12,sur,web,1,1,5,8.372093
ENC049-001042,2025-08-12,norte,telefono,1,1,4,5.581395
ENC049-001043,2025-08-13,centro,telefono,1,0,,13.953488
ENC049-001044,2025-08-14,sur,web,1,1,4,8.372093
ENC049-001045,2025-08-14,norte,telefono,1,1,5,5.581395
ENC049-001046,2025-08-15,centro,web,1,1,4,13.953488
ENC049-001047,2025-08-15,sur,web,1,0,,8.372093
ENC049-001048,2025-08-16,norte,web,1,1,4,5.581395
ENC049-001049,2025-08-16,centro,telefono,1,0,,13.953488
ENC049-001050,2025-08-17,sur,telefono,1,1,2,8.372093
ENC049-001051,2025-08-18,norte,telefono,1,1,3,5.581395
ENC049-001052,2025-08-18,centro,telefono,1,1,3,13.953488
ENC049-001053,2025-08-19,sur,web,1,1,4,8.372093
ENC049-001054,2025-08-19,norte,web,1,1,5,5.581395
ENC049-001055,2025-08-20,centro,web,1,0,,13.953488
ENC049-001056,2025-08-20,sur,web,1,0,,8.372093
ENC049-001057,2025-08-21,norte,telefono,1,1,4,5.581395
ENC049-001058,2025-08-21,centro,telefono,1,1,5,13.953488
ENC049-001059,2025-08-22,sur,web,1,1,4,8.372093
ENC049-001060,2025-08-23,norte,telefono,1,1,4,5.581395
ENC049-001061,2025-08-23,centro,web,1,0,,13.953488
ENC049-001062,2025-08-24,sur,telefono,1,1,3,8.372093
ENC049-001063,2025-08-24,norte,web,1,1,5,5.581395
ENC049-001064,2025-08-25,centro,web,1,1,3,13.953488
ENC049-001065,2025-08-25,sur,telefono,1,0,,8.372093
ENC049-001066,2025-08-26,norte,telefono,1,1,5,5.581395
ENC049-001067,2025-08-27,centro,web,1,0,,13.953488
ENC049-001068,2025-08-27, SUR ,telefono,1,1,4,8.372093
ENC049-001069,2025-08-28,norte,web,1,1,3,5.581395
ENC049-001070,2025-08-28,centro,telefono,1,0,,13.953488
ENC049-001071,2025-08-29,sur,web,1,0,,8.372093
ENC049-001072,2025-08-29,norte,telefono,1,1,5,5.581395
ENC049-001073,2025-08-30,centro,telefono,1,1,3,13.953488
ENC049-001074,2025-08-31,sur,telefono,1,1,3,8.372093
ENC049-001075,2025-08-31,norte,telefono,1,1,5,5.581395
ENC049-001076,2025-09-01,centro,telefono,1,0,,13.953488
ENC049-001077,2025-09-01,sur,web,1,0,,8.372093
ENC049-001078,2025-09-02,norte,telefono,1,0,,5.581395
ENC049-001079,2025-09-02,centro,web,1,0,,13.953488
ENC049-001080,2025-09-03,sur,web,1,1,,8.372093
ENC049-001081,2025-09-04,norte,telefono,1,1,4,5.581395
ENC049-001082,2025-09-04,centro,web,1,1,3,13.953488
ENC049-001083,2025-09-05,sur,web,1,0,,8.372093
ENC049-001084,2025-09-05,norte,telefono,1,1,5,5.581395
ENC049-001085,2025-09-06,centro,web,1,1,2,13.953488
ENC049-001086,2025-09-06,sur,web,1,1,2,8.372093
ENC049-001087,2025-09-07,norte,web,1,1,5,5.581395
ENC049-001088,2025-09-07,centro,telefono,1,1,3,13.953488
ENC049-001089,2025-09-08,sur,web,1,1,4,8.372093
ENC049-001090,2025-09-09,norte,telefono,1,1,3,5.581395
ENC049-001091,2025-09-09,centro,web,1,0,,13.953488
ENC049-001092,2025-09-10,sur,telefono,1,1,4,8.372093
ENC049-001093,2025-09-10,norte,telefono,1,1,5,5.581395
ENC049-001094,2025-09-11,centro,web,1,0,,13.953488
ENC049-001095,2025-09-11,sur,web,1,1,5,8.372093
ENC049-001096,2025-09-12,norte,telefono,1,1,4,5.581395
ENC049-001097,2025-09-13,centro,telefono,1,0,,13.953488
ENC049-001098,2025-09-13,sur,web,1,0,,8.372093
ENC049-001099,2025-09-14,norte,telefono,1,1,4,5.581395
ENC049-001100,2025-09-14,centro,telefono,1,0,,13.953488
ENC049-001101,2025-09-15,sur,telefono,1,1,4,8.372093
ENC049-001102,2025-09-15,norte,web,1,0,,5.581395
ENC049-001103,2025-09-16,centro,web,1,0,,13.953488
ENC049-001104,2025-09-17,sur,web,1,0,,8.372093
ENC049-001105,2025-09-17,norte,telefono,1,0,,5.581395
ENC049-001106,2025-09-18,centro,telefono,1,0,,13.953488
ENC049-001107,2025-09-18,sur,telefono,1,0,,8.372093
ENC049-001108,2025-09-19,norte,web,1,1,4,5.581395
ENC049-001109,2025-09-19,centro,web,1,0,,13.953488
ENC049-001110,2025-09-20,sur,web,1,1,5,8.372093
ENC049-001111,2025-09-21,norte,web,1,0,,5.581395
ENC049-001112,2025-09-21,centro,web,1,0,,13.953488
ENC049-001113,2025-09-22,sur,telefono,1,0,,8.372093
ENC049-001114,2025-09-22,norte,telefono,1,1,3,5.581395
ENC049-001115,2025-09-23,centro,telefono,1,0,,13.953488
ENC049-001116,2025-09-23,sur,telefono,1,1,3,8.372093
ENC049-001117,2025-09-24,norte,telefono,1,0,,5.581395
ENC049-001118,2025-09-24,centro,telefono,1,1,5,13.953488
ENC049-001119,2025-09-25,sur,telefono,1,1,2,8.372093
ENC049-001120,2025-09-26,norte,web,1,0,,5.581395
ENC049-001121,2025-09-26,centro,web,1,0,,13.953488
ENC049-001122,2025-09-27,sur,telefono,1,1,4,8.372093
ENC049-001123,2025-09-27,norte,web,1,1,4,5.581395
ENC049-001124,2025-09-28,centro,telefono,1,1,4,13.953488
ENC049-001125,2025-09-28,sur,telefono,1,1,3,8.372093
ENC049-001126,2025-09-29,norte,telefono,1,0,,5.581395
ENC049-001127,2025-09-30,centro,telefono,1,1,2,13.953488
ENC049-001128,2025-09-30,sur,web,1,0,,8.372093
ENC049-001129,2025-10-01,norte,web,1,1,4,5.581395
ENC049-001130,2025-10-01,centro,web,1,0,,13.953488
ENC049-001131,2025-10-02,sur,telefono,1,0,,8.372093
ENC049-001132,2025-10-02,norte,web,1,1,4,5.581395
ENC049-001133,2025-10-03,centro,web,1,1,3,13.953488
ENC049-001134,2025-10-04,sur,telefono,1,0,,8.372093
ENC049-001135,2025-10-04,norte,telefono,1,1,3,5.581395
ENC049-001136,2025-10-05,centro,telefono,1,0,,13.953488
ENC049-001137,2025-10-05,sur,web,1,1,5,8.372093
ENC049-001138,2025-10-06,norte,web,1,1,5,5.581395
ENC049-001139,2025-10-06,centro,web,1,1,5,13.953488
ENC049-001140,2025-10-07,sur,telefono,1,0,,8.372093
ENC049-001141,2025-10-08,norte,telefono,1,1,3,5.581395
ENC049-001142,2025-10-08,centro,web,1,0,,13.953488
ENC049-001143,2025-10-09,sur,web,1,1,5,8.372093
ENC049-001144,2025-10-09,norte,web,1,1,3,5.581395
ENC049-001145,2025-10-10,centro,telefono,1,0,,13.953488
ENC049-001146,2025-10-10,sur,telefono,1,1,5,8.372093
ENC049-001147,2025-10-11,norte,web,1,1,3,5.581395
ENC049-001148,2025-10-11,centro,web,1,0,,13.953488
ENC049-001149,2025-10-12,sur,telefono,1,0,,8.372093
ENC049-001150,2025-10-13,norte,telefono,1,1,4,5.581395
ENC049-001151,2025-10-13,centro,telefono,1,0,,13.953488
ENC049-001152,2025-10-14,sur,web,1,1,3,8.372093
ENC049-001153,2025-10-14,norte,telefono,1,1,5,5.581395
ENC049-001154,2025-10-15,centro,web,1,0,,13.953488
ENC049-001155,2025-10-15,sur,telefono,1,1,2,8.372093
ENC049-001156,2025-10-16,norte,telefono,1,1,4,5.581395
ENC049-001157,2025-10-17,centro,telefono,1,0,,13.953488
ENC049-001158,2025-10-17,sur,web,1,0,,8.372093
ENC049-001159,2025-10-18,norte,telefono,1,1,5,5.581395
ENC049-001160,2025-10-18,centro,web,1,1,2,13.953488
ENC049-001161,2025-10-19,sur,telefono,1,0,,8.372093
ENC049-001162,2025-10-19,norte,telefono,1,1,3,5.581395
ENC049-001163,2025-10-20,centro,web,1,0,,13.953488
ENC049-001164,2025-10-21,sur,telefono,1,1,3,8.372093
ENC049-001165,2025-10-21, NORTE ,web,1,1,5,5.581395
ENC049-001166,2025-10-22,centro,telefono,1,1,3,13.953488
ENC049-001167,2025-10-22,sur,web,1,0,,8.372093
ENC049-001168,2025-10-23,norte,web,1,1,4,5.581395
ENC049-001169,2025-10-23,centro,telefono,1,1,2,13.953488
ENC049-001170,2025-10-24,sur,telefono,1,0,,8.372093
ENC049-001171,2025-10-25,norte,telefono,1,1,5,5.581395
ENC049-001172,2025-10-25,centro,telefono,1,0,,13.953488
ENC049-001173,2025-10-26,sur,web,1,1,4,8.372093
ENC049-001174,2025-10-26,norte,telefono,1,0,,5.581395
ENC049-001175,2025-10-27,centro,telefono,1,0,,13.953488
ENC049-001176,2025-10-27,sur,telefono,1,1,3,8.372093
ENC049-001177,2025-10-28,norte,telefono,1,1,4,5.581395
ENC049-001178,2025-10-28,centro,telefono,1,0,,13.953488
ENC049-001179,2025-10-29,sur,telefono,1,1,4,8.372093
ENC049-001180,2025-10-30,norte,telefono,1,1,3,5.581395
ENC049-001181,2025-10-30,centro,telefono,1,0,,13.953488
ENC049-001182,2025-10-31,sur,telefono,1,1,3,8.372093
ENC049-001183,2025-10-31,norte,telefono,1,1,4,5.581395
ENC049-001184,2025-11-01,centro,telefono,1,1,2,13.953488
ENC049-001185,2025-11-01,sur,web,1,0,,8.372093
ENC049-001186,2025-11-02,norte,telefono,1,1,5,5.581395
ENC049-001187,2025-11-03,centro,telefono,1,0,,13.953488
ENC049-001188,2025-11-03,sur,web,1,1,3,8.372093
ENC049-001189,2025-11-04,norte,web,1,1,4,5.581395
ENC049-001190,2025-11-04,centro,telefono,1,1,3,13.953488
ENC049-001191,2025-11-05,sur,telefono,1,1,4,8.372093
ENC049-001192,2025-11-05,norte,telefono,1,1,4,5.581395
ENC049-001193,2025-11-06,centro,telefono,1,0,,13.953488
ENC049-001194,2025-11-07,sur,telefono,1,1,4,8.372093
ENC049-001195,2025-11-07,norte,web,1,1,5,5.581395
ENC049-001196,2025-11-08,centro,telefono,1,0,,13.953488
ENC049-001197,2025-11-08,sur,web,1,0,,8.372093
ENC049-001198,2025-11-09,norte,web,1,1,4,5.581395
ENC049-001199,2025-11-09,centro,telefono,1,0,,13.953488
ENC049-001200,2025-11-10,sur,web,1,1,3,8.372093
ENC049-001201,2025-11-11,norte,web,1,1,5,5.581395
ENC049-001202,2025-11-11,centro,telefono,1,0,,13.953488
ENC049-001203,2025-11-12,sur,telefono,1,1,4,8.372093
ENC049-001204,2025-11-12,norte,telefono,1,1,3,5.581395
ENC049-001205,2025-11-13,centro,web,1,1,2,13.953488
ENC049-001206,2025-11-13,sur,telefono,1,0,,8.372093
ENC049-001207,2025-11-14,norte,telefono,1,1,4,5.581395
ENC049-001208,2025-11-14,centro,web,1,1,3,13.953488
ENC049-001209,2025-11-15,sur,web,1,0,,8.372093
ENC049-001210,2025-11-16,norte,telefono,1,1,5,5.581395
ENC049-001211,2025-11-16,centro,web,1,1,4,13.953488
ENC049-001212,2025-11-17,sur,telefono,1,1,3,8.372093
ENC049-001213,2025-11-17,norte,telefono,1,1,3,5.581395
ENC049-001214,2025-11-18,centro,telefono,1,1,2,13.953488
ENC049-001215,2025-11-18,sur,telefono,1,1,4,8.372093
ENC049-001216,2025-11-19,norte,web,1,1,5,5.581395
ENC049-001217,2025-11-20,centro,web,1,1,3,13.953488
ENC049-001218,2025-11-20,sur,web,1,1,4,8.372093
ENC049-001219,2025-11-21,norte,web,1,1,4,5.581395
ENC049-001220,2025-11-21,centro,web,1,0,,13.953488
ENC049-001221,2025-11-22,sur,web,1,1,5,8.372093
ENC049-001222,2025-11-22,norte,web,1,0,,5.581395
ENC049-001223,2025-11-23,centro,web,1,1,4,13.953488
ENC049-001224,2025-11-24,sur,web,1,1,3,8.372093
ENC049-001225,2025-11-24,norte,web,1,1,5,5.581395
ENC049-001226,2025-11-25,centro,telefono,1,0,,13.953488
ENC049-001227,2025-11-25,sur,telefono,1,1,5,8.372093
ENC049-001228,2025-11-26,norte,telefono,1,0,,5.581395
ENC049-001229,2025-11-26,centro,web,1,1,2,13.953488
ENC049-001230,2025-11-27,sur,web,1,1,3,8.372093
ENC049-001231,2025-11-28,norte,web,1,0,,5.581395
ENC049-001232,2025-11-28,centro,telefono,1,0,,13.953488
ENC049-001233,2025-11-29,sur,web,1,0,,8.372093
ENC049-001234,2025-11-29,norte,telefono,1,1,4,5.581395
ENC049-001235,2025-11-30,centro,telefono,1,0,,13.953488
ENC049-001236,2025-11-30,sur,web,1,1,3,8.372093
ENC049-001237,2025-12-01,norte,telefono,1,1,5,5.581395
ENC049-001238,2025-12-01,centro,telefono,1,1,4,13.953488
ENC049-001239,2025-12-02,sur,telefono,1,1,3,8.372093
ENC049-001240,2025-12-03,norte,web,1,1,2,5.581395
ENC049-001241,2025-12-03,centro,telefono,1,0,,13.953488
ENC049-001242,2025-12-04,sur,telefono,1,0,,8.372093
ENC049-001243,2025-12-04,norte,web,1,1,4,5.581395
ENC049-001244,2025-12-05,centro,telefono,1,0,,13.953488
ENC049-001245,2025-12-05,sur,web,1,0,,8.372093
ENC049-001246,2025-12-06,norte,telefono,1,1,,5.581395
ENC049-001247,2025-12-07,centro,telefono,1,0,,13.953488
ENC049-001248,2025-12-07,sur,telefono,1,0,,8.372093
ENC049-001249,2025-12-08,norte,telefono,1,1,3,5.581395
ENC049-001250,2025-12-08,centro,web,1,0,,13.953488
ENC049-001251,2025-12-09,sur,web,1,1,5,8.372093
ENC049-001252,2025-12-09,norte,web,1,1,4,5.581395
ENC049-001253,2025-12-10,centro,web,1,0,,13.953488
ENC049-001254,2025-12-11,sur,web,1,1,4,8.372093
ENC049-001255,2025-12-11,norte,web,1,1,5,5.581395
ENC049-001256,2025-12-12,centro,telefono,1,0,,13.953488
ENC049-001257,2025-12-12,sur,telefono,1,1,2,8.372093
ENC049-001258,2025-12-13,norte,telefono,1,1,4,5.581395
ENC049-001259,2025-12-13,centro,web,1,0,,13.953488
ENC049-001260,2025-12-14,sur,web,1,1,4,8.372093
ENC049-001261,2025-12-15,norte,web,1,1,4,5.581395
ENC049-001262,2025-12-15, CENTRO ,web,1,1,3,13.953488
ENC049-001263,2025-12-16,sur,telefono,1,0,,8.372093
ENC049-001264,2025-12-16,norte,web,1,0,,5.581395
ENC049-001265,2025-12-17,centro,telefono,1,0,,13.953488
ENC049-001266,2025-12-17,sur,web,1,1,5,8.372093
ENC049-001267,2025-12-18,norte,telefono,1,1,4,5.581395
ENC049-001268,2025-12-18,centro,telefono,1,1,3,13.953488
ENC049-001269,2025-12-19,sur,telefono,1,0,,8.372093
ENC049-001270,2025-12-20,norte,web,1,1,4,5.581395
ENC049-001271,2025-12-20,centro,web,1,1,2,13.953488
ENC049-001272,2025-12-21,sur,telefono,1,1,5,8.372093
ENC049-001273,2025-12-21,norte,web,1,1,3,5.581395
ENC049-001274,2025-12-22,centro,telefono,1,1,4,13.953488
ENC049-001275,2025-12-22,sur,telefono,1,1,5,8.372093
ENC049-001276,2025-12-23,norte,web,1,1,4,5.581395
ENC049-001277,2025-12-24,centro,telefono,1,0,,13.953488
ENC049-001278,2025-12-24,sur,web,1,0,,8.372093
ENC049-001279,2025-12-25,norte,web,1,0,,5.581395
ENC049-001280,2025-12-25,centro,telefono,1,0,,13.953488
ENC049-001281,2025-12-26,sur,web,1,0,,8.372093
ENC049-001282,2025-12-26,norte,web,1,1,4,5.581395
ENC049-001283,2025-12-27,centro,telefono,1,1,3,13.953488
ENC049-001284,2025-12-28,sur,telefono,1,1,4,8.372093
ENC049-001285,2025-12-28,norte,web,1,1,3,5.581395
ENC049-001286,2025-12-29,centro,web,1,0,,13.953488
ENC049-001287,2025-12-29,sur,telefono,1,0,,8.372093
ENC049-001288,2025-12-30,norte,web,1,1,4,5.581395
ENC049-001289,2025-12-30,centro,telefono,1,0,,13.953488
ENC049-001290,2025-12-31,sur,web,1,1,4,8.372093
ENC049-000225,2024-05-06,sur,web,1,1,5,8.372093
ENC049-000587,2024-11-28,centro,telefono,1,0,,13.953488
ENC049-001081,2025-09-04,norte,telefono,1,1,4,5.581395
ENC049-000612,2024-12-12,sur,web,1,1,3,8.372093
