registro_id,fecha,distrito,kg,reciclable_kg,habitantes,km,cobertura_pct
RES057-000832,2024-10-04,norte,444.6,95.8,2400,16.0,80
RES057-000833,2024-10-04,centro,1007.7,212.9,6000,24.9,100
RES057-000834,2024-10-04,sur,356.5,74.2,3600,16.5,60
RES057-000835,2024-10-05,norte,293.7,67.6,2400,11.8,60
RES057-000836,2024-10-05,centro,1182.4,222.1,6000,23.6,100
RES057-000837,2024-10-05,sur,651.4,158.5,3600,16.7,100
RES057-000838,2024-10-06,norte,237.5,56.8,2400,18.3,60
RES057-000839,2024-10-06,centro,1070.9,245.6,6000,21.3,100
RES057-000840,2024-10-06,sur,650.8,161.7,3600,24.0,100
RES057-000841,2024-10-07,norte,382.3,97.2,2400,19.8,80
RES057-000842,2024-10-07,centro,1104.9,190.9,6000,23.4,80
RES057-000843,2024-10-07,sur,827.8,206.2,3600,12.9,100
RES057-000844,2024-10-08,norte,413.3,103.0,2400,21.6,100
RES057-000845,2024-10-08,centro,"668,2",113.3,6000,13.8,60
RES057-000846,2024-10-08,sur,605.2,120.8,3600,22.5,100
RES057-000847,2024-10-09,norte,522.5,117.9,2400,18.7,100
RES057-000848,2024-10-09,centro,995.9,214.5,6000,11.8,100
RES057-000849,2024-10-09,sur,753.9,161.7,3600,27.9,100
RES057-000850,2024-10-10,norte,329.9,68.5,2400,28.7,80
RES057-000851,2024-10-10,centro,1105.0,252.3,6000,19.4,100
RES057-000852,2024-10-10,sur,421.7,81.2,3600,19.7,60
RES057-000853,2024-10-11,norte,458.1,115.8,2400,11.5,100
RES057-000854,2024-10-11,centro,948.4,204.6,6000,15.0,80
RES057-000855,2024-10-11,sur,609.2,138.7,3600,10.3,100
RES057-000856,2024-10-12,norte,559.3,129.5,2400,26.0,100
RES057-000857,2024-10-12,centro,1095.4,243.3,6000,14.5,100
RES057-000858,2024-10-12,sur,680.0,191.6,3600,27.7,100
RES057-000859,2024-10-13,norte,327.1,74.6,2400,15.2,80
RES057-000860,2024-10-13,centro,1047.7,156.6,6000,9.2,100
RES057-000861,2024-10-13,sur,562.0,147.6,3600,13.2,100
RES057-000862,2024-10-14,norte,386.4,75.3,2400,20.9,80
RES057-000863,2024-10-14,centro,1244.8,209.4,6000,12.5,100
RES057-000864,2024-10-14,sur,724.0,142.0,3600,19.2,100
RES057-000865,2024-10-15,norte,340.1,68.4,2400,15.4,100
RES057-000867,2024-10-15,sur,523.8,146.4,3600,9.0,80
RES057-000868,2024-10-16,norte,316.8,67.3,2400,20.2,80
RES057-000869,2024-10-16,centro,1055.0,218.7,6000,21.2,100
RES057-000870,2024-10-16,sur,695.9,135.4,3600,12.5,100
RES057-000871,2024-10-17,norte,434.9,101.4,2400,10.5,100
RES057-000872,2024-10-17,centro,1021.7,188.9,6000,10.4,100
RES057-000873,2024-10-17,sur,677.8,158.7,3600,28.7,100
RES057-000874,2024-10-18,norte,396.1,83.4,2400,12.5,100
RES057-000875,2024-10-18,centro,973.0,221.0,6000,23.4,100
RES057-000876,2024-10-18,sur,356.1,91.9,3600,20.5,60
RES057-000877,2024-10-19,norte,406.9,81.8,2400,29.2,100
RES057-000878,2024-10-19,centro,1069.0,197.6,6000,22.6,100
RES057-000879,2024-10-19,sur,631.4,126.0,3600,10.3,100
RES057-000880,2024-10-20,norte,448.7,116.2,2400,15.8,100
RES057-000881,2024-10-20,centro,913.8,210.2,6000,13.4,80
RES057-000882,2024-10-20,sur,621.0,140.3,3600,28.8,100
RES057-000883,2024-10-21,norte,464.4,108.8,2400,17.3,100
RES057-000884,2024-10-21,centro,1158.6,230.3,6000,27.2,100
RES057-000885,2024-10-21,sur,667.7,160.4,3600,8.5,80
RES057-000886,2024-10-22,norte,428.6,104.2,2400,19.0,100
RES057-000887,2024-10-22,centro,1047.7,200.9,6000,26.4,100
RES057-000888,2024-10-22,sur,617.8,131.8,3600,10.2,100
RES057-000889,2024-10-23,norte,252.7,56.2,2400,12.4,60
RES057-000890,2024-10-23,centro,864.9,179.4,6000,9.7,80
RES057-000891,2024-10-23,sur,648.4,142.3,3600,13.1,100
RES057-000892,2024-10-24,norte,460.6,119.3,2400,9.9,100
RES057-000893,2024-10-24,centro,618.2,132.8,6000,17.3,60
RES057-000894,2024-10-24,sur,675.6,148.0,3600,10.2,100
RES057-000895,2024-10-25,norte,186.0,45.4,2400,8.1,60
RES057-000896,2024-10-25,centro,789.6,172.7,6000,13.7,80
RES057-000897,2024-10-25,sur,635.8,145.6,3600,11.0,100
RES057-000898,2024-10-26,norte,319.3,65.9,2400,26.2,60
RES057-000899,2024-10-26,centro,1079.7,192.7,6000,8.4,100
RES057-000900,2024-10-26,sur,372.1,91.7,3600,20.8,60
RES057-000901,2024-10-27,norte,364.3,102.0,2400,17.4,80
RES057-000902,2024-10-27,centro,1049.3,230.4,6000,20.5,100
RES057-000903,2024-10-27,sur,424.8,83.5,3600,13.0,80
RES057-000904,2024-10-28,norte,499.8,114.5,2400,23.0,100
RES057-000905,2024-10-28,centro,1228.5,261.8,6000,11.5,100
RES057-000906,2024-10-28,sur,723.0,180.4,3600,12.0,100
RES057-000907,2024-10-29,norte,219.7,54.6,2400,18.2,60
RES057-000908,2024-10-29,centro,1170.7,239.8,6000,29.7,100
RES057-000909,2024-10-29,sur,721.1,165.5,3600,20.3,100
RES057-000910,2024-10-30,norte,281.8,75.2,2400,27.8,60
RES057-000911,2024-10-30,centro,642.2,132.2,6000,14.5,60
RES057-000912,2024-10-30,sur,522.7,117.7,3600,14.5,80
RES057-000913,2024-10-31,norte,248.8,46.1,2400,15.4,60
RES057-000914,2024-10-31,centro,,145.8,6000,17.4,80
RES057-000915,2024-10-31,sur,566.3,126.1,3600,9.8,100
RES057-000916,2024-11-01,norte,486.6,112.6,2400,23.4,100
RES057-000917,2024-11-01,centro,1096.4,258.6,6000,18.1,100
RES057-000918,2024-11-01,sur,464.4,116.3,3600,14.4,60
RES057-000920,2024-11-02,centro,1038.8,205.2,6000,11.8,100
RES057-000921,2024-11-02,sur,363.0,73.7,3600,21.2,60
RES057-000922,2024-11-03,norte,275.9,63.0,2400,13.8,60
RES057-000923,2024-11-03,centro,1071.2,170.8,6000,8.3,100
RES057-000924,2024-11-03,sur,686.4,136.1,3600,16.7,100
RES057-000925,2024-11-04,norte,364.3,84.5,2400,27.8,60
RES057-000926,2024-11-04,centro,1250.0,243.1,6000,21.1,100
RES057-000927,2024-11-04,sur,667.2,166.5,3600,28.1,100
RES057-000928,2024-11-05,norte,436.5,104.1,2400,16.1,100
RES057-000929,2024-11-05,centro,1076.1,247.6,6000,14.5,100
RES057-000930,2024-11-05,sur,670.6,137.1,3600,13.0,100
RES057-000931,2024-11-06,norte,450.3,107.4,2400,14.5,100
RES057-000932,2024-11-06,centro,1151.8,269.1,6000,14.3,100
RES057-000933,2024-11-06,sur,512.9,108.7,3600,22.1,80
RES057-000934,2024-11-07,norte,408.2,80.3,2400,26.6,100
RES057-000935,2024-11-07,centro,678.3,138.0,6000,11.0,60
RES057-000936,2024-11-07,sur,368.0,65.6,3600,10.3,60
RES057-000937,2024-11-08,norte,405.8,88.9,2400,20.4,100
RES057-000938,2024-11-08,centro,1202.0,215.7,6000,20.1,100
RES057-000939,2024-11-08,sur,624.3,156.8,3600,23.2,100
RES057-000940,2024-11-09,norte,479.0,121.0,2400,13.1,100
RES057-000941,2024-11-09,centro,1067.0,254.7,6000,10.2,100
RES057-000942,2024-11-09,sur,606.1,139.5,3600,11.5,100
RES057-000943,2024-11-10,norte,421.8,93.4,2400,11.1,80
RES057-000944,2024-11-10,centro,1130.3,226.6,6000,17.1,100
RES057-000945,2024-11-10,sur,611.0,156.8,3600,10.8,100
RES057-000946,2024-11-11,norte,502.6,114.6,2400,19.5,100
RES057-000947,2024-11-11,centro,1159.5,266.7,6000,10.7,100
RES057-000948,2024-11-11,sur,491.2,117.6,3600,11.1,60
RES057-000949,2024-11-12,norte,335.8,74.5,2400,25.6,80
RES057-000950,2024-11-12,centro,1134.8,256.4,6000,14.6,100
RES057-000951,2024-11-12,sur,600.3,128.2,3600,18.0,100
RES057-000952,2024-11-13,norte,230.2,47.1,2400,28.3,60
RES057-000953,2024-11-13,centro,993.6,147.7,6000,18.6,100
RES057-000954,2024-11-13,sur,731.4,151.6,3600,27.1,100
RES057-000955,2024-11-14,norte,310.0,61.1,2400,23.7,80
RES057-000956,2024-11-14,centro,1090.7,187.3,6000,28.5,100
RES057-000957,2024-11-14,sur,341.4,81.7,3600,29.3,60
RES057-000958,2024-11-15,norte,291.3,64.9,2400,20.0,60
RES057-000959,2024-11-15,centro,1107.8,184.2,6000,22.0,100
RES057-000960,2024-11-15,sur,611.4,143.2,3600,20.6,100
RES057-000961,2024-11-16,norte,304.2,76.2,2400,11.0,80
RES057-000962,2024-11-16,centro,897.3,182.9,6000,14.9,80
RES057-000963,2024-11-16,sur,680.3,176.9,3600,15.3,100
RES057-000964,2024-11-17,norte,478.7,118.2,2400,22.1,100
RES057-000965,2024-11-17,centro,817.4,163.6,6000,29.1,80
RES057-000966,2024-11-17,sur,670.4,154.3,3600,13.3,100
RES057-000967,2024-11-18,norte,416.2,93.5,2400,13.7,100
RES057-000968,2024-11-18,centro,1031.0,250.8,6000,17.7,80
RES057-000969,2024-11-18,sur,748.1,162.1,3600,21.3,100
RES057-000970,2024-11-19,norte,478.9,118.1,2400,15.9,100
RES057-000971,2024-11-19,centro,655.3,111.4,6000,23.9,60
RES057-000973,2024-11-20,norte,233.1,58.6,2400,19.6,60
RES057-000974,2024-11-20,centro,1085.7,188.9,6000,21.4,100
RES057-000975,2024-11-20,sur,425.8,108.5,3600,28.0,60
RES057-000976,2024-11-21,norte,490.5,110.6,2400,24.7,100
RES057-000977,2024-11-21,centro,889.0,170.2,6000,26.4,80
RES057-000978,2024-11-21,sur,650.6,176.1,3600,19.3,100
RES057-000979,2024-11-22,norte,383.7,73.9,2400,20.2,100
RES057-000980,2024-11-22,centro,836.5,177.0,6000,27.7,80
RES057-000981,2024-11-22,sur,530.5,136.5,3600,8.8,80
RES057-000982,2024-11-23,norte,347.7,80.7,2400,17.6,100
RES057-000983,2024-11-23,centro,871.6,168.5,6000,25.6,80
RES057-000984,2024-11-23,sur,608.7,131.9,3600,10.5,100
RES057-000985,2024-11-24,norte,262.4,61.8,2400,14.7,60
RES057-000986,2024-11-24,centro,647.6,147.4,6000,18.9,60
RES057-000987,2024-11-24,sur,627.1,132.5,3600,21.0,100
RES057-000988,2024-11-25,norte,595.2,129.8,2400,22.3,100
RES057-000989,2024-11-25,centro,1245.1,288.7,6000,8.5,100
RES057-000990,2024-11-25,sur,747.8,176.0,3600,28.1,100
RES057-000991,2024-11-26,norte,304.8,81.2,2400,14.6,60
RES057-000992,2024-11-26,centro,1045.9,234.2,6000,20.0,100
RES057-000993,2024-11-26,sur,692.7,123.4,3600,23.2,100
RES057-000994,2024-11-27,norte,442.4,90.1,2400,12.6,100
RES057-000995,2024-11-27,centro,1061.0,235.2,6000,23.6,100
RES057-000996,2024-11-27,sur,461.6,104.1,3600,22.4,80
RES057-000997,2024-11-28,norte,,79.0,2400,18.7,80
RES057-000998,2024-11-28,centro,703.0,148.4,6000,10.5,60
RES057-000999,2024-11-28,sur,685.0,161.0,3600,17.7,100
RES057-001000,2024-11-29,norte,461.8,103.3,2400,24.4,100
RES057-001001,2024-11-29,centro,867.8,168.6,6000,19.1,80
RES057-001002,2024-11-29,sur,730.7,191.9,3600,17.0,100
RES057-001003,2024-11-30,norte,297.5,59.7,2400,27.2,60
RES057-001004,2024-11-30,centro,839.4,206.7,6000,22.4,80
RES057-001005,2024-11-30,sur,627.1,119.5,3600,27.0,100
RES057-001006,2024-12-01,norte,498.1,94.9,2400,8.9,100
RES057-001007,2024-12-01,centro,977.8,206.4,6000,28.9,100
RES057-001008,2024-12-01,sur,474.6,124.3,3600,29.9,80
RES057-001009,2024-12-02,norte,336.5,73.9,2400,25.7,60
RES057-001010,2024-12-02,centro,1219.6,286.4,6000,27.6,100
RES057-001011,2024-12-02,sur,802.0,185.3,3600,11.8,100
RES057-001012,2024-12-03,norte,437.7,92.8,2400,27.4,100
RES057-001013,2024-12-03,centro,926.4,215.8,6000,27.9,80
RES057-001014,2024-12-03,sur,658.6,154.1,3600,9.1,100
RES057-001015,2024-12-04,norte,389.7,97.8,2400,9.0,100
RES057-001016,2024-12-04,centro,1037.3,216.1,6000,19.6,100
RES057-001017,2024-12-04,sur,700.4,152.5,3600,12.7,100
RES057-001018,2024-12-05,norte,426.9,97.0,2400,26.6,100
RES057-001019,2024-12-05,centro,849.8,165.5,6000,22.6,80
RES057-001020,2024-12-05,sur,657.2,145.4,3600,17.9,100
RES057-001021,2024-12-06,norte,392.3,85.2,2400,13.3,100
RES057-001022,2024-12-06,centro,1121.9,203.0,6000,14.6,100
RES057-001023,2024-12-06,sur,645.8,148.2,3600,26.6,100
RES057-001024,2024-12-07,norte,459.9,100.2,2400,21.1,100
RES057-001026,2024-12-07,sur,614.9,134.7,3600,29.2,100
RES057-001027,2024-12-08,norte,239.7,54.1,2400,22.1,60
RES057-001028,2024-12-08,centro,634.6,133.4,6000,23.9,60
RES057-001029,2024-12-08,sur,628.1,157.6,3600,26.4,100
RES057-001030,2024-12-09,norte,403.5,97.4,2400,27.7,100
RES057-001031,2024-12-09,centro,677.1,153.8,6000,29.8,60
RES057-001032,2024-12-09,sur,678.2,151.5,3600,27.4,80
RES057-001033,2024-12-10,norte,373.0,93.8,2400,13.5,100
RES057-001034,2024-12-10,centro,1119.5,221.2,6000,27.9,100
RES057-001035,2024-12-10,sur,644.1,136.3,3600,17.2,100
RES057-001036,2024-12-11,norte,307.2,67.2,2400,26.6,60
RES057-001037,2024-12-11,centro,931.4,226.0,6000,28.7,80
RES057-001038,2024-12-11,sur,696.3,148.2,3600,20.0,100
RES057-001039,2024-12-12,norte,485.1,121.3,2400,28.5,100
RES057-001040,2024-12-12,centro,1047.9,232.1,6000,26.1,100
RES057-001041,2024-12-12,sur,388.2,94.9,3600,21.3,60
RES057-001042,2024-12-13,norte,331.2,69.3,2400,10.3,80
RES057-001043,2024-12-13,centro,972.3,214.9,6000,25.4,100
RES057-001044,2024-12-13,sur,367.5,90.6,3600,16.0,60
RES057-001045,2024-12-14,norte,333.9,88.3,2400,25.7,100
RES057-001046,2024-12-14,centro,890.3,185.8,6000,28.2,80
RES057-001047,2024-12-14,sur,623.9,152.5,3600,15.0,100
RES057-001048,2024-12-15,norte,467.5,109.2,2400,11.4,100
RES057-001049,2024-12-15,centro,1078.1,228.0,6000,14.0,100
RES057-001050,2024-12-15,sur,603.0,158.2,3600,12.3,100
RES057-001051,2024-12-16,norte,450.2,92.1,2400,9.8,100
RES057-001052,2024-12-16,centro,1290.0,231.2,6000,25.8,100
RES057-001053,2024-12-16,sur,621.1,140.6,3600,19.3,80
RES057-001054,2024-12-17,norte,276.6,59.6,2400,17.1,60
RES057-001055,2024-12-17,centro,638.4,125.8,6000,22.3,60
RES057-001056,2024-12-17,sur,"700,9",152.3,3600,18.0,100
RES057-001057,2024-12-18,norte,367.3,73.3,2400,8.9,80
RES057-001058,2024-12-18,centro,854.7,130.3,6000,9.3,80
RES057-001059,2024-12-18,sur,646.5,158.8,3600,14.9,100
RES057-001060,2024-12-19,norte,473.4,116.1,2400,13.4,100
RES057-001061,2024-12-19,centro,1106.4,269.0,6000,17.2,100
RES057-001062,2024-12-19,sur,668.4,156.1,3600,8.0,100
RES057-001063,2024-12-20,norte,472.5,126.9,2400,21.7,100
RES057-001064,2024-12-20,centro,1083.7,249.5,6000,19.1,100
RES057-001065,2024-12-20,sur,608.0,160.6,3600,18.9,100
RES057-001066,2024-12-21,norte,335.5,88.9,2400,17.8,80
RES057-001067,2024-12-21,centro,1079.8,198.2,6000,15.6,100
RES057-001068,2024-12-21,sur,621.0,155.1,3600,20.6,100
RES057-001069,2024-12-22,norte,441.2,98.7,2400,21.0,100
RES057-001070,2024-12-22,centro,939.8,177.9,6000,14.6,80
RES057-001071,2024-12-22,sur,593.9,127.5,3600,12.9,100
RES057-001072,2024-12-23,norte,310.0,72.8,2400,20.0,60
RES057-001073,2024-12-23,centro,1000.9,203.0,6000,11.1,80
RES057-001074,2024-12-23,sur,605.9,149.8,3600,19.0,80
RES057-001075,2024-12-24,norte,252.1,52.1,2400,16.9,60
RES057-001076,2024-12-24,centro,1109.0,207.4,6000,15.7,100
RES057-001077,2024-12-24,sur,588.0,152.7,3600,29.8,100
RES057-001079,2024-12-25,centro,1015.8,166.6,6000,26.5,100
RES057-001080,2024-12-25,sur,,139.6,3600,16.7,100
RES057-001081,2024-12-26,norte,465.0,97.8,2400,29.5,100
RES057-001082,2024-12-26,centro,1031.5,219.5,6000,16.3,100
RES057-001083,2024-12-26,sur,525.7,131.0,3600,23.5,80
RES057-001084,2024-12-27,norte,401.3,82.8,2400,28.8,100
RES057-001085,2024-12-27,centro,1015.9,202.0,6000,10.1,100
RES057-001086,2024-12-27,sur,510.4,123.7,3600,12.2,80
RES057-001087,2024-12-28,norte,463.8,95.6,2400,9.9,100
RES057-001088,2024-12-28,centro,584.3,92.4,6000,18.7,60
RES057-001089,2024-12-28,sur,610.4,141.3,3600,28.3,100
RES057-001090,2024-12-29,norte,427.5,75.9,2400,26.7,100
RES057-001091,2024-12-29,centro,519.6,118.4,6000,26.3,60
RES057-001092,2024-12-29,sur,446.6,101.5,3600,12.4,80
RES057-001093,2024-12-30,norte,290.8,63.7,2400,16.1,60
RES057-001094,2024-12-30,centro,926.7,192.9,6000,17.6,80
RES057-001095,2024-12-30,sur,645.9,162.4,3600,20.5,80
RES057-001096,2024-12-31,norte,395.6,85.0,2400,13.6,100
RES057-001097,2024-12-31,centro,1015.9,196.9,6000,22.1,100
RES057-001098,2024-12-31,sur,644.9,130.1,3600,22.7,100
RES057-001099,2025-01-01,norte,489.3,119.8,2400,21.4,100
RES057-001100,2025-01-01,centro,1013.5,198.0,6000,21.3,100
RES057-001101,2025-01-01,sur,621.7,162.7,3600,14.6,100
RES057-001102,2025-01-02,norte,457.4,115.5,2400,17.1,100
RES057-001103,2025-01-02,centro,918.7,203.0,6000,24.3,80
RES057-001104,2025-01-02,sur,595.6,145.3,3600,26.9,100
RES057-001105,2025-01-03,norte,310.3,71.9,2400,8.6,60
RES057-001106,2025-01-03,centro,676.4,126.1,6000,17.9,60
RES057-001107,2025-01-03,sur,660.3,142.3,3600,25.5,100
RES057-001108,2025-01-04,norte,427.7,77.6,2400,11.5,100
RES057-001109,2025-01-04,centro,1117.6,246.0,6000,24.9,100
RES057-001110,2025-01-04,sur,668.6,157.8,3600,21.5,100
RES057-001111,2025-01-05,norte,354.1,75.0,2400,17.8,80
RES057-001112,2025-01-05,centro,1078.2,227.4,6000,16.0,100
RES057-001113,2025-01-05,sur,677.9,141.3,3600,24.7,100
RES057-001114,2025-01-06,norte,533.0,136.6,2400,27.5,100
RES057-001115,2025-01-06,centro,1189.7,268.9,6000,19.2,100
RES057-001116,2025-01-06,sur,778.2,158.8,3600,24.0,100
RES057-001117,2025-01-07,norte,346.9,56.2,2400,21.1,100
RES057-001118,2025-01-07,centro,1038.4,216.7,6000,17.5,100
RES057-001119,2025-01-07,sur,516.7,128.3,3600,16.9,80
RES057-001120,2025-01-08,norte,453.4,101.2,2400,16.5,100
RES057-001121,2025-01-08,centro,1098.6,207.3,6000,24.0,100
RES057-001122,2025-01-08,sur,647.9,156.0,3600,8.4,100
RES057-001123,2025-01-09,norte,317.2,66.1,2400,13.1,60
RES057-001124,2025-01-09,centro,683.2,131.1,6000,12.4,60
RES057-001125,2025-01-09,sur,617.4,130.1,3600,17.7,100
RES057-001126,2025-01-10,norte,223.7,49.7,2400,23.7,60
RES057-001127,2025-01-10,centro,1070.2,226.7,6000,25.9,100
RES057-001128,2025-01-10,sur,593.9,130.6,3600,14.9,100
RES057-001129,2025-01-11,norte,406.8,117.5,2400,10.3,100
RES057-001130,2025-01-11,centro,1037.6,199.6,6000,22.9,100
RES057-001132,2025-01-12,norte,382.5,81.3,2400,14.2,80
RES057-001133,2025-01-12,centro,1026.2,210.0,6000,23.1,100
RES057-001134,2025-01-12,sur,646.1,150.1,3600,8.1,100
RES057-001135,2025-01-13,norte,549.5,120.5,2400,9.5,100
RES057-001136,2025-01-13,centro,1195.1,216.7,6000,17.7,100
RES057-001137,2025-01-13,sur,778.7,202.3,3600,24.2,100
RES057-001138,2025-01-14,norte,414.6,92.6,2400,17.8,100
RES057-001139,2025-01-14,centro,1081.3,202.8,6000,24.9,100
RES057-001140,2025-01-14,sur,551.6,118.1,3600,9.6,100
RES057-001141,2025-01-15,norte,287.1,70.5,2400,29.8,80
RES057-001142,2025-01-15,centro,800.5,188.2,6000,8.8,80
RES057-001143,2025-01-15,sur,723.1,142.7,3600,20.4,100
RES057-001144,2025-01-16,norte,402.1,104.1,2400,27.9,80
RES057-001145,2025-01-16,centro,820.5,168.4,6000,28.4,80
RES057-001146,2025-01-16,sur,696.0,152.5,3600,25.6,100
RES057-001147,2025-01-17,norte,329.4,85.8,2400,19.7,80
RES057-001148,2025-01-17,centro,1153.7,234.1,6000,18.0,100
RES057-001149,2025-01-17,sur,604.6,156.3,3600,24.1,100
RES057-001150,2025-01-18,norte,457.5,88.4,2400,16.1,100
RES057-001151,2025-01-18,centro,637.4,143.7,6000,24.3,60
RES057-001152,2025-01-18,sur,511.5,105.5,3600,27.8,80
RES057-001153,2025-01-19,norte,560.1,130.5,2400,26.8,100
RES057-001154,2025-01-19,centro,1091.2,207.7,6000,28.2,100
RES057-001155,2025-01-19,sur,702.6,173.7,3600,28.6,100
RES057-001156,2025-01-20,norte,377.8,80.0,2400,15.8,80
RES057-001157,2025-01-20,centro,764.2,170.4,6000,10.2,60
RES057-001158,2025-01-20,sur,799.3,149.5,3600,23.8,100
RES057-001159,2025-01-21,norte,248.2,54.3,2400,11.8,60
RES057-001160,2025-01-21,centro,791.2,133.7,6000,22.1,80
RES057-001161,2025-01-21,sur,662.1,181.8,3600,24.5,100
RES057-001162,2025-01-22,norte,448.6,112.0,2400,9.4,100
RES057-001163,2025-01-22,centro,,228.4,6000,21.3,100
RES057-001164,2025-01-22,sur,634.6,179.6,3600,19.3,100
RES057-001165,2025-01-23,norte,473.0,112.4,2400,23.3,100
RES057-001166,2025-01-23,centro,860.4,185.4,6000,26.4,80
RES057-001167,2025-01-23,sur,540.0,130.6,3600,20.0,80
RES057-001168,2024-02-30,norte,450.1,78.0,2400,15.1,100
RES057-001169,2025-01-24,centro,1101.7,239.0,6000,9.7,100
RES057-001170,2025-01-24,sur,595.6,146.5,3600,24.7,80
RES057-001171,2025-01-25,norte,410.5,104.7,2400,9.9,100
RES057-001172,2025-01-25,centro,700.1,126.1,6000,24.9,60
RES057-001173,2025-01-25,sur,408.7,94.1,3600,20.4,60
RES057-001174,2025-01-26,norte,374.0,85.6,2400,10.8,100
RES057-001175,2025-01-26,centro,1153.8,235.0,6000,19.7,100
RES057-001176,2025-01-26,sur,586.8,140.2,3600,13.1,100
RES057-001177,2025-01-27,norte,366.8,84.5,2400,14.4,80
RES057-001178,2025-01-27,centro,1144.8,246.5,6000,16.8,100
RES057-001179,2025-01-27,sur,649.5,147.3,3600,10.4,80
RES057-001180,2025-01-28,norte,415.2,104.7,2400,9.6,100
RES057-001181,2025-01-28,centro,690.6,127.4,6000,12.1,60
RES057-001182,2025-01-28,sur,674.9,161.4,3600,13.6,100
RES057-001183,2025-01-29,norte,465.0,95.2,2400,14.3,100
RES057-001185,2025-01-29,sur,614.5,116.8,3600,11.7,100
RES057-001186,2025-01-30,norte,428.9,99.6,2400,28.6,100
RES057-001187,2025-01-30,centro,1040.6,208.1,6000,16.5,100
RES057-001188,2025-01-30,sur,642.6,173.7,3600,20.4,100
RES057-001189,2025-01-31,norte,403.6,82.9,2400,18.8,100
RES057-001190,2025-01-31,centro,799.5,164.4,6000,20.8,80
RES057-001191,2025-01-31,sur,629.0,136.8,3600,28.0,100
RES057-001192,2025-02-01,norte,356.6,79.2,2400,25.0,80
RES057-001193,2025-02-01,centro,1131.4,227.4,6000,9.6,100
RES057-001194,2025-02-01,sur,670.5,113.3,3600,18.5,100
RES057-001195,2025-02-02,norte,452.0,75.7,2400,22.6,100
RES057-001196,2025-02-02,centro,1082.6,222.7,6000,17.1,100
RES057-001197,2025-02-02,sur,510.7,107.9,3600,25.7,80
RES057-001198,2025-02-03,norte,418.0,108.6,2400,23.9,100
RES057-001199,2025-02-03,centro,973.5,232.7,6000,23.9,80
RES057-001200,2025-02-03,sur,631.0,121.1,3600,28.4,80
RES057-001201,2025-02-04,norte,346.1,71.9,2400,23.5,80
RES057-001202,2025-02-04,centro,1040.5,158.3,6000,21.4,100
RES057-001203,2025-02-04,sur,464.7,109.7,3600,25.0,80
RES057-001204,2025-02-05,norte,333.3,61.8,2400,11.7,60
RES057-001205,2025-02-05,centro,1003.5,201.7,6000,8.6,100
RES057-001206,2025-02-05,sur,558.9,139.2,3600,18.6,80
RES057-001207,2025-02-06,norte,417.1,102.6,2400,20.3,100
RES057-001208,2025-02-06,centro,669.8,124.6,6000,14.1,60
RES057-001209,2025-02-06,sur,690.8,170.3,3600,22.9,100
RES057-001210,2025-02-07,norte,377.0,88.5,2400,28.6,80
RES057-001211,2025-02-07,centro,1091.7,259.5,6000,24.4,100
RES057-001212,2025-02-07,sur,547.1,106.2,3600,28.4,80
RES057-001213,2025-02-08,norte,386.9,75.7,2400,11.0,100
RES057-001214,2025-02-08,centro,1122.7,224.8,6000,15.6,100
RES057-001215,2025-02-08,sur,599.7,121.8,3600,14.7,100
RES057-001216,2025-02-09,norte,450.7,122.4,2400,18.0,100
RES057-001217,2025-02-09,centro,1097.6,211.1,6000,24.2,100
RES057-001218,2025-02-09,sur,624.5,155.9,3600,25.0,100
RES057-001219,2025-02-10,norte,582.7,160.0,2400,11.3,100
RES057-001220,2025-02-10,centro,1225.2,255.3,6000,16.0,100
RES057-001221,2025-02-10,sur,770.1,208.2,3600,22.8,100
RES057-001222,2025-02-11,norte,444.9,100.1,2400,13.7,100
RES057-001223,2025-02-11,centro,1079.8,244.0,6000,17.1,100
RES057-001224,2025-02-11,sur,391.6,87.6,3600,10.2,60
RES057-001225,2025-02-12,norte,446.4,93.3,2400,26.8,100
RES057-001226,2025-02-12,centro,1101.7,222.1,6000,25.8,100
RES057-001227,2025-02-12,sur,431.2,109.4,3600,23.2,60
RES057-001228,2025-02-13,norte,393.5,105.1,2400,27.1,100
RES057-001229,2025-02-13,centro,917.3,165.7,6000,19.5,80
RES057-001230,2025-02-13,sur,701.9,158.5,3600,8.9,100
RES057-001231,2025-02-14,norte,397.6,85.4,2400,23.7,100
RES057-001232,2025-02-14,centro,1128.3,200.5,6000,14.8,100
RES057-001233,2025-02-14,sur,749.3,184.9,3600,27.6,100
RES057-001234,2025-02-15,norte,435.6,87.5,2400,13.4,100
RES057-001235,2025-02-15,centro,876.4,189.6,6000,27.9,80
RES057-001236,2025-02-15,sur,250.5,68.7,3600,8.2,60
RES057-001238,2025-02-16,centro,582.8,132.8,6000,18.0,60
RES057-001239,2025-02-16,sur,414.9,90.7,3600,24.4,60
RES057-001240,2025-02-17,norte,466.9,83.3,2400,22.9,100
RES057-001241,2025-02-17,centro,952.9,156.4,6000,17.6,80
RES057-001242,2025-02-17,sur,541.6,122.0,3600,9.0,60
RES057-001243,2025-02-18,norte,350.8,95.9,2400,14.2,100
RES057-001244,2025-02-18,centro,1060.3,270.7,6000,22.0,100
RES057-001245,2025-02-18,sur,426.1,85.3,3600,17.6,60
RES057-001246,2025-02-19,norte,,79.7,2400,26.4,100
RES057-001247,2025-02-19,centro,1096.2,242.7,6000,16.8,100
