registro_id,fecha,equipo,canal,prioridad,minutos_resolucion,estado,reabierto
SOP071-000805,2024-10-06,E1,web,normal,873.4,cerrado,0
SOP071-000806,2024-10-07,E2,web,alta,364.9,cerrado,0
SOP071-000807,2024-10-07,E3,web,baja,2830.9,cerrado,0
SOP071-000808,2024-10-07,E1,web,alta,596.1,cerrado,0
SOP071-000809,2024-10-08,E2,correo,normal,156.0,cerrado,0
SOP071-000810,2024-10-08,E3,correo,baja,1883.5,cerrado,0
SOP071-000811,2024-10-08,E1,web,baja,4678.3,cerrado,1
SOP071-000812,2024-10-09,E2,correo,alta,840.7,cerrado,0
SOP071-000813,2024-10-09,E3,telefono,baja,288.4,cerrado,0
SOP071-000814,2024-10-10,E1,correo,normal,1614.8,cerrado,0
SOP071-000815,2024-10-10,E2,correo,alta,845.2,cerrado,0
SOP071-000816,2024-10-10,E3,telefono,baja,692.2,cerrado,0
SOP071-000817,2024-10-11,E1,web,normal,4597.2,cerrado,1
SOP071-000818,2024-10-11,E2,web,normal,311.0,cerrado,0
SOP071-000819,2024-10-11,E3,web,normal,622.2,cerrado,0
SOP071-000820,2024-10-12,E1,telefono,baja,667.7,cerrado,0
SOP071-000821,2024-10-12,E2,correo,normal,1003.0,cerrado,0
SOP071-000822,2024-10-12,E3,telefono,baja,4806.1,cerrado,1
SOP071-000823,2024-10-13,E1,correo,baja,,abierto,0
SOP071-000824,2024-10-13,E2,telefono,normal,2360.0,cerrado,0
SOP071-000825,2024-10-13,E3,telefono,normal,,abierto,0
SOP071-000826,2024-10-14,E1,correo,normal,540.4,cerrado,0
SOP071-000827,2024-10-14,E2,correo,alta,,abierto,0
SOP071-000828,2024-10-14,E3,correo,alta,,abierto,0
SOP071-000829,2024-10-15,E1,correo,alta,,abierto,0
SOP071-000830,2024-10-15,E2,web,baja,368.8,cerrado,0
SOP071-000831,2024-10-15,E3,correo,normal,,cerrado,0
SOP071-000832,2024-10-16,E1,correo,baja,278.5,cerrado,0
SOP071-000833,2024-10-16,E2,correo,normal,261.3,cerrado,0
SOP071-000834,2024-10-16,E3,telefono,normal,319.3,cerrado,0
SOP071-000835,2024-10-17,E1,correo,normal,4950.6,cerrado,1
SOP071-000836,2024-10-17,E2,telefono,baja,,abierto,0
SOP071-000837,2024-10-18,E3,telefono,normal,821.2,cerrado,0
SOP071-000838,2024-10-18,E1,telefono,normal,406.1,cerrado,0
SOP071-000839,2024-10-18,E2,correo,alta,1006.5,cerrado,0
SOP071-000840,2024-10-19,E3,correo,normal,1007.2,cerrado,0
SOP071-000841,2024-10-19,E1,telefono,alta,4568.7,cerrado,1
SOP071-000842,2024-10-19,E2,telefono,baja,1078.9,cerrado,0
SOP071-000843,2024-10-20,E3,telefono,baja,1624.7,cerrado,0
SOP071-000844,2024-10-20,E1,correo,normal,275.4,cerrado,0
SOP071-000845,2024-10-20,E2,correo,baja,"978,5",cerrado,0
SOP071-000846,2024-10-21,E3,telefono,alta,628.3,cerrado,0
SOP071-000847,2024-10-21,E1,telefono,normal,5455.4,cerrado,1
SOP071-000848,2024-10-21,E2,web,baja,1845.1,cerrado,0
SOP071-000849,2024-10-22,E3,web,alta,1178.9,cerrado,0
SOP071-000850,2024-10-22,E1,correo,baja,2227.5,cerrado,0
SOP071-000851,2024-10-22,E2,telefono,alta,501.5,cerrado,0
SOP071-000852,2024-10-23,E3,telefono,normal,210.7,cerrado,0
SOP071-000853,2024-10-23,E1,correo,normal,2027.1,cerrado,0
SOP071-000854,2024-10-23,E2,telefono,alta,,abierto,0
SOP071-000855,2024-10-24,E3,telefono,alta,280.8,cerrado,0
SOP071-000856,2024-10-24,E1,correo,alta,409.3,cerrado,0
SOP071-000857,2024-10-24,E2,web,normal,,abierto,0
SOP071-000858,2024-10-25,E3,correo,alta,135.5,cerrado,0
SOP071-000859,2024-10-25,E1,correo,normal,516.5,cerrado,0
SOP071-000860,2024-10-26,E2,web,normal,538.9,cerrado,0
SOP071-000861,2024-10-26,E3,web,normal,1972.6,cerrado,0
SOP071-000862,2024-10-26,E1,web,normal,874.5,cerrado,0
SOP071-000863,2024-10-27,E2,correo,baja,860.8,cerrado,0
SOP071-000864,2024-10-27,E3,telefono,normal,1337.1,cerrado,0
SOP071-000865,2024-10-27,E1,correo,normal,486.5,cerrado,0
SOP071-000866,2024-10-28,E2,correo,normal,201.5,cerrado,0
SOP071-000867,2024-10-28,E3,web,normal,688.1,cerrado,0
SOP071-000868,2024-10-28,E1,correo,baja,129.3,cerrado,0
SOP071-000869,2024-10-29,E2,correo,normal,580.5,cerrado,0
SOP071-000870,2024-10-29,E3,correo,baja,617.2,cerrado,0
SOP071-000871,2024-10-29,E1,correo,alta,218.5,cerrado,0
SOP071-000872,2024-10-30,E2,telefono,baja,800.5,cerrado,0
SOP071-000873,2024-10-30,E3,telefono,baja,2757.4,cerrado,0
SOP071-000874,2024-10-30,E1, TELEFONO ,normal,,abierto,0
SOP071-000875,2024-10-31,E2,web,normal,5181.8,cerrado,1
SOP071-000876,2024-10-31,E3,correo,baja,1059.6,cerrado,0
SOP071-000877,2024-10-31,E1,telefono,normal,793.9,cerrado,0
SOP071-000878,2024-11-01,E2,telefono,alta,,abierto,0
SOP071-000879,2024-11-01,E3,correo,normal,10723.5,cerrado,1
SOP071-000880,2024-11-01,E1,web,normal,,abierto,0
SOP071-000881,2024-11-02,E2,telefono,normal,453.1,cerrado,0
SOP071-000882,2024-11-02,E3,web,normal,1765.9,cerrado,0
SOP071-000883,2024-11-03,E1,web,alta,731.3,cerrado,0
SOP071-000884,2024-11-03,E2,telefono,alta,1498.9,cerrado,0
SOP071-000885,2024-11-03,E3,telefono,normal,5021.7,cerrado,1
SOP071-000886,2024-11-04,E1,web,baja,,abierto,0
SOP071-000887,2024-11-04,E2,web,normal,669.0,cerrado,0
SOP071-000888,2024-11-04,E3,correo,normal,1006.9,cerrado,0
SOP071-000889,2024-11-05,E1,web,normal,352.8,cerrado,0
SOP071-000890,2024-11-05,E2,correo,baja,,abierto,0
SOP071-000891,2024-11-05,E3,telefono,normal,,abierto,0
SOP071-000892,2024-11-06,E1,telefono,alta,677.6,cerrado,0
SOP071-000893,2024-11-06,E2,telefono,normal,658.5,cerrado,0
SOP071-000894,2024-11-06,E3,telefono,normal,2490.7,cerrado,0
SOP071-000895,2024-11-07,E1,correo,alta,5379.2,cerrado,1
SOP071-000896,2024-11-07,E2,telefono,alta,933.4,cerrado,0
SOP071-000897,2024-11-07,E3,web,normal,505.6,cerrado,0
SOP071-000898,2024-11-08,E1,web,normal,471.4,cerrado,0
SOP071-000899,2024-11-08,E2,web,alta,,abierto,0
SOP071-000900,2024-11-08,E3,correo,alta,4230.2,cerrado,0
SOP071-000901,2024-11-09,E1,telefono,normal,157.5,cerrado,0
SOP071-000902,2024-11-09,E2,telefono,normal,191.0,cerrado,0
SOP071-000903,2024-11-09,E3,telefono,baja,427.5,cerrado,0
SOP071-000904,2024-11-10,E1,web,alta,744.4,cerrado,0
SOP071-000905,2024-11-10,E2,telefono,normal,620.8,cerrado,0
SOP071-000906,2024-11-11,E3,correo,normal,1059.2,cerrado,0
SOP071-000907,2024-11-11,E1,telefono,normal,158.6,cerrado,0
SOP071-000908,2024-11-11,E2,web,alta,,abierto,0
SOP071-000909,2024-11-12,E3,correo,alta,,abierto,0
SOP071-000910,2024-11-12,E1,correo,normal,266.0,cerrado,0
SOP071-000911,2024-11-12,E2,web,baja,247.2,cerrado,0
SOP071-000912,2024-11-13,E3,telefono,baja,485.0,cerrado,0
SOP071-000913,2024-11-13,E1,correo,alta,481.9,cerrado,0
SOP071-000914,2024-11-13,E2,web,baja,,abierto,0
SOP071-000915,2024-11-14,E3,correo,baja,481.7,cerrado,0
SOP071-000916,2024-11-14,E1,correo,alta,880.0,cerrado,0
SOP071-000917,2024-11-14,E2,correo,baja,674.0,cerrado,0
SOP071-000918,2024-11-15,E3,correo,alta,69.1,cerrado,0
SOP071-000919,2024-11-15,E1,web,baja,4723.5,cerrado,1
SOP071-000920,2024-11-15,E2,correo,normal,162.7,cerrado,0
SOP071-000921,2024-11-16,E3,telefono,normal,399.6,cerrado,0
SOP071-000922,2024-11-16,E1,web,normal,,abierto,0
SOP071-000923,2024-11-16,E2,correo,baja,,abierto,0
SOP071-000924,2024-11-17,E3,telefono,alta,1167.1,cerrado,0
SOP071-000925,2024-11-17,E1,correo,normal,340.9,cerrado,0
SOP071-000926,2024-11-17,E2,web,baja,,abierto,0
SOP071-000927,2024-11-18,E3,telefono,normal,625.5,cerrado,0
SOP071-000928,2024-11-18,E1,web,normal,,abierto,0
SOP071-000929,2024-11-19,E2,telefono,baja,4725.5,cerrado,1
SOP071-000930,2024-11-19,E3,correo,alta,,abierto,0
SOP071-000931,2024-11-19,E1,telefono,alta,4721.7,cerrado,1
SOP071-000932,2024-11-20,E2,web,alta,563.4,cerrado,0
SOP071-000933,2024-11-20,E3,correo,normal,1192.0,cerrado,0
SOP071-000934,2024-11-20,E1,telefono,baja,595.8,cerrado,0
SOP071-000935,2024-11-21,E2,telefono,normal,6871.4,cerrado,1
SOP071-000936,2024-11-21,E3,telefono,normal,3445.2,cerrado,0
SOP071-000937,2024-11-21,E1,telefono,baja,565.7,cerrado,0
SOP071-000938,2024-11-22,E2,web,alta,465.4,cerrado,0
SOP071-000939,2024-11-22,E3,correo,normal,288.3,cerrado,0
SOP071-000940,2024-11-22,E1,telefono,alta,286.0,cerrado,0
SOP071-000941,2024-11-23,E2,web,normal,,abierto,0
SOP071-000942,2024-11-23,E3,correo,alta,705.1,cerrado,0
SOP071-000943,2024-11-23,E1,telefono,normal,6672.8,cerrado,1
SOP071-000944,2024-11-24,E2,web,alta,15583.6,cerrado,0
SOP071-000945,2024-11-24,E3,correo,normal,295.6,cerrado,0
SOP071-000946,2024-11-24,E1,web,normal,116.8,cerrado,0
SOP071-000947,2024-11-25,E2,telefono,alta,1071.4,cerrado,0
SOP071-000948,2024-11-25,E3,correo,baja,999.4,cerrado,0
SOP071-000949,2024-11-25,E1,correo,alta,138.7,cerrado,0
SOP071-000950,2024-11-26,E2,telefono,alta,141.3,cerrado,0
SOP071-000951,2024-11-26,E3,correo,baja,2231.0,cerrado,0
SOP071-000952,2024-11-27,E1,telefono,normal,120.3,cerrado,0
SOP071-000953,2024-11-27,E2,correo,normal,,abierto,0
SOP071-000954,2024-11-27,E3,correo,normal,,abierto,0
SOP071-000955,2024-11-28,E1,telefono,normal,,abierto,0
SOP071-000956,2024-11-28,E2,web,alta,609.0,cerrado,0
SOP071-000957,2024-11-28,E3,web,baja,,abierto,0
SOP071-000958,2024-11-29,E1,telefono,normal,4014.8,cerrado,0
SOP071-000959,2024-11-29,E2,telefono,normal,558.4,cerrado,0
SOP071-000960,2024-11-29,E3,telefono,baja,1144.7,cerrado,0
SOP071-000961,2024-11-30,E1,web,normal,860.6,cerrado,0
SOP071-000962,2024-11-30,E2,telefono,alta,343.5,cerrado,0
SOP071-000963,2024-11-30,E3,telefono,normal,1324.6,cerrado,0
SOP071-000964,2024-12-01,E1,web,normal,,abierto,0
SOP071-000965,2024-12-01,E2,web,baja,,abierto,0
SOP071-000966,2024-12-01,E3,correo,baja,4957.9,cerrado,1
SOP071-000967,2024-12-02,E1,web,normal,114.9,cerrado,0
SOP071-000968,2024-12-02,E2,web,baja,883.8,cerrado,0
SOP071-000969,2024-12-02,E3,telefono,normal,334.5,cerrado,0
SOP071-000970,2024-12-03,E1,telefono,normal,197.9,cerrado,0
SOP071-000971,2024-12-03,E2, TELEFONO ,alta,1190.8,cerrado,0
SOP071-000972,2024-12-04,E3,web,normal,1343.4,cerrado,0
SOP071-000973,2024-12-04,E1,web,baja,,abierto,0
SOP071-000974,2024-12-04,E2,web,alta,5319.1,cerrado,1
SOP071-000975,2024-12-05,E3,correo,baja,459.5,cerrado,0
SOP071-000976,2024-12-05,E1,telefono,normal,,abierto,0
SOP071-000977,2024-12-05,E2,telefono,normal,,abierto,0
SOP071-000978,2024-12-06,E3,web,alta,707.2,cerrado,0
SOP071-000979,2024-12-06,E1,web,baja,406.6,cerrado,0
SOP071-000980,2024-12-06,E2,web,normal,123.1,cerrado,0
SOP071-000981,2024-12-07,E3,correo,normal,435.8,cerrado,0
SOP071-000982,2024-12-07,E1,telefono,normal,5182.5,cerrado,1
SOP071-000983,2024-12-07,E2,telefono,baja,177.6,cerrado,0
SOP071-000984,2024-12-08,E3,correo,baja,510.1,cerrado,0
SOP071-000985,2024-12-08,E1,correo,normal,165.6,cerrado,0
SOP071-000986,2024-12-08,E2,web,normal,,abierto,0
SOP071-000987,2024-12-09,E3,correo,normal,1084.0,cerrado,0
SOP071-000988,2024-12-09,E1,correo,alta,405.7,cerrado,0
SOP071-000989,2024-12-09,E2,web,normal,331.3,cerrado,0
SOP071-000990,2024-12-10,E3,correo,normal,446.9,cerrado,0
SOP071-000991,2024-12-10,E1,web,baja,,abierto,0
SOP071-000992,2024-12-10,E2,correo,baja,323.8,cerrado,0
SOP071-000993,2024-12-11,E3,correo,normal,,abierto,0
SOP071-000994,2024-12-11,E1,telefono,alta,241.6,cerrado,0
SOP071-000995,2024-12-12,E2,web,alta,844.1,cerrado,0
SOP071-000996,2024-12-12,E3,telefono,normal,1158.1,cerrado,0
SOP071-000997,2024-12-12,E1,telefono,normal,,abierto,0
SOP071-000998,2024-12-13,E2,correo,normal,720.5,cerrado,0
SOP071-000999,2024-12-13,E3,telefono,normal,357.9,cerrado,0
SOP071-001000,2024-12-13,E1,telefono,alta,480.5,cerrado,0
SOP071-001001,2024-12-14,E2,correo,normal,791.2,cerrado,0
SOP071-001002,2024-12-14,E3,web,baja,,abierto,0
SOP071-001003,2024-12-14,E1,web,alta,111.9,cerrado,0
SOP071-001004,2024-12-15,E2,web,baja,,abierto,0
SOP071-001005,2024-12-15,E3,telefono,baja,915.5,cerrado,0
SOP071-001006,2024-12-15,E1,correo,baja,1908.3,cerrado,0
SOP071-001007,2024-12-16,E2,telefono,alta,80.1,cerrado,0
SOP071-001008,2024-12-16,E3,correo,normal,503.8,cerrado,0
SOP071-001009,2024-12-16,E1,web,normal,4497.2,cerrado,1
SOP071-001010,2024-12-17,E2,telefono,normal,4723.3,cerrado,1
SOP071-001011,2024-12-17,E3,telefono,baja,662.2,cerrado,0
SOP071-001012,2024-12-17,E1,telefono,normal,767.8,cerrado,0
SOP071-001013,2024-12-18,E2,web,alta,4883.3,cerrado,1
SOP071-001014,2024-12-18,E3,web,alta,531.9,cerrado,0
SOP071-001015,2024-12-18,E1,telefono,alta,457.1,cerrado,0
SOP071-001016,2024-12-19,E2,correo,normal,741.7,cerrado,0
SOP071-001017,2024-12-19,E3,correo,normal,1652.4,cerrado,0
SOP071-001018,2024-12-20,E1,telefono,alta,4490.9,cerrado,1
SOP071-001019,2024-12-20,E2,telefono,baja,,abierto,0
SOP071-001020,2024-12-20,E3,correo,normal,7377.9,cerrado,0
SOP071-001021,2024-12-21,E1,correo,baja,,abierto,0
SOP071-001022,2024-12-21,E2,web,normal,378.5,cerrado,0
SOP071-001023,2024-12-21,E3,web,alta,716.9,cerrado,0
SOP071-001024,2024-12-22,E1,web,baja,249.4,cerrado,0
SOP071-001025,2024-12-22,E2,telefono,normal,1727.6,cerrado,0
SOP071-001026,2024-12-22,E3,telefono,normal,310.3,cerrado,0
SOP071-001027,2024-12-23,E1,correo,normal,865.2,cerrado,0
SOP071-001028,2024-12-23,E2,correo,baja,,abierto,0
SOP071-001029,2024-12-23,E3,web,normal,,abierto,0
SOP071-001030,2024-12-24,E1,correo,alta,67.2,cerrado,0
SOP071-001031,2024-12-24,E2,telefono,normal,,abierto,0
SOP071-001032,2024-12-24,E3,telefono,normal,,abierto,0
SOP071-001033,2024-12-25,E1,web,alta,417.7,cerrado,0
SOP071-001034,2024-12-25,E2,correo,normal,1868.9,cerrado,0
SOP071-001035,2024-12-25,E3,web,alta,571.2,cerrado,0
SOP071-001036,2024-12-26,E1,web,normal,295.1,cerrado,0
SOP071-001037,2024-12-26,E2,telefono,baja,487.4,cerrado,0
SOP071-001038,2024-12-26,E3,web,normal,1309.7,cerrado,0
SOP071-001039,2024-12-27,E1,web,baja,570.0,cerrado,0
SOP071-001040,2024-12-27,E2,telefono,alta,154.4,cerrado,0
SOP071-001041,2024-12-28,E3,telefono,normal,4710.4,cerrado,0
SOP071-001042,2024-12-28,E1,correo,normal,,abierto,0
SOP071-001043,2024-12-28,E2,telefono,alta,467.9,cerrado,0
SOP071-001044,2024-12-29,E3,telefono,alta,735.1,cerrado,0
SOP071-001045,2024-12-29,E1,telefono,normal,228.5,cerrado,0
SOP071-001046,2024-12-29,E2,correo,normal,2042.5,cerrado,0
SOP071-001047,2024-12-30,E3,correo,alta,1093.0,cerrado,0
SOP071-001048,2024-12-30,E1,web,normal,,abierto,0
SOP071-001049,2024-12-30,E2,telefono,alta,,abierto,0
SOP071-001050,2024-12-31,E3,correo,normal,595.8,cerrado,0
SOP071-001051,2024-12-31,E1,web,alta,273.9,cerrado,0
SOP071-001052,2024-12-31,E2,web,normal,388.4,cerrado,0
SOP071-001053,2025-01-01,E3,correo,normal,340.9,cerrado,0
SOP071-001054,2025-01-01,E1,telefono,normal,582.5,cerrado,0
SOP071-001055,2025-01-01,E2,web,normal,4487.1,cerrado,1
SOP071-001056,2025-01-02,E3,telefono,normal,"232,5",cerrado,0
SOP071-001057,2025-01-02,E1,correo,alta,263.6,cerrado,0
SOP071-001058,2025-01-02,E2,correo,alta,,abierto,0
SOP071-001059,2025-01-03,E3,correo,alta,,abierto,0
SOP071-001060,2025-01-03,E1,web,normal,193.4,cerrado,0
SOP071-001061,2025-01-03,E2,telefono,normal,,abierto,0
SOP071-001062,2025-01-04,E3,telefono,baja,665.1,cerrado,0
SOP071-001063,2025-01-04,E1,correo,normal,204.1,cerrado,0
SOP071-001064,2025-01-05,E2,telefono,alta,4396.6,cerrado,1
SOP071-001065,2025-01-05,E3,telefono,normal,351.2,cerrado,0
SOP071-001066,2025-01-05,E1,telefono,normal,177.4,cerrado,0
SOP071-001067,2025-01-06,E2,web,normal,814.8,cerrado,0
SOP071-001068,2025-01-06,E3, CORREO ,normal,2212.2,cerrado,0
SOP071-001069,2025-01-06,E1,web,normal,1751.1,cerrado,0
SOP071-001070,2025-01-07,E2,correo,normal,4506.0,cerrado,1
SOP071-001071,2025-01-07,E3,correo,normal,,abierto,0
SOP071-001072,2025-01-07,E1,telefono,alta,,abierto,0
SOP071-001073,2025-01-08,E2,telefono,alta,250.3,cerrado,0
SOP071-001074,2025-01-08,E3,web,baja,986.4,cerrado,0
SOP071-001075,2025-01-08,E1,web,baja,392.2,cerrado,0
SOP071-001076,2025-01-09,E2,correo,normal,572.8,cerrado,0
SOP071-001077,2025-01-09,E3,correo,baja,,abierto,0
SOP071-001078,2025-01-09,E1,correo,baja,112.2,cerrado,0
SOP071-001079,2025-01-10,E2,telefono,baja,4876.2,cerrado,1
SOP071-001080,2025-01-10,E3,telefono,normal,,cerrado,0
SOP071-001081,2025-01-10,E1,web,normal,642.5,cerrado,0
SOP071-001082,2025-01-11,E2,telefono,alta,187.4,cerrado,0
SOP071-001083,2025-01-11,E3,web,alta,149.3,cerrado,0
SOP071-001084,2025-01-11,E1,correo,normal,342.3,cerrado,0
SOP071-001085,2025-01-12,E2,telefono,baja,4570.7,cerrado,1
SOP071-001086,2025-01-12,E3,telefono,baja,327.5,cerrado,0
SOP071-001087,2025-01-13,E1,telefono,alta,,abierto,0
SOP071-001088,2025-01-13,E2,telefono,baja,455.4,cerrado,0
SOP071-001089,2025-01-13,E3,correo,alta,6375.8,cerrado,1
SOP071-001090,2025-01-14,E1,web,normal,53.5,cerrado,0
SOP071-001091,2025-01-14,E2,web,normal,198.8,cerrado,0
SOP071-001092,2025-01-14,E3,correo,alta,394.2,cerrado,0
SOP071-001093,2025-01-15,E1,web,normal,5111.2,cerrado,1
SOP071-001094,2025-01-15,E2,telefono,baja,246.7,cerrado,0
SOP071-001095,2025-01-15,E3,web,baja,1340.7,cerrado,0
SOP071-001096,2025-01-16,E1,web,normal,2328.2,cerrado,0
SOP071-001097,2025-01-16,E2,telefono,normal,573.6,cerrado,0
SOP071-001098,2025-01-16,E3,telefono,normal,493.2,cerrado,0
SOP071-001099,2025-01-17,E1,correo,alta,202.1,cerrado,0
SOP071-001100,2025-01-17,E2,telefono,normal,574.7,cerrado,0
SOP071-001101,2025-01-17,E3,correo,normal,474.8,cerrado,0
SOP071-001102,2025-01-18,E1,correo,normal,288.4,cerrado,0
SOP071-001103,2025-01-18,E2,correo,baja,509.2,cerrado,0
SOP071-001104,2025-01-18,E3,correo,alta,1162.2,cerrado,0
SOP071-001105,2025-01-19,E1,telefono,normal,338.0,cerrado,0
SOP071-001106,2025-01-19,E2,web,baja,1125.1,cerrado,0
SOP071-001107,2025-01-19,E3,telefono,normal,,abierto,0
SOP071-001108,2025-01-20,E1,correo,baja,645.2,cerrado,0
SOP071-001109,2025-01-20,E2,telefono,baja,563.4,cerrado,0
SOP071-001110,2025-01-21,E3,telefono,normal,237.9,cerrado,0
SOP071-001111,2025-01-21,E1,telefono,baja,,abierto,0
SOP071-001112,2025-01-21,E2,telefono,baja,599.1,cerrado,0
SOP071-001113,2025-01-22,E3,web,normal,373.0,cerrado,0
SOP071-001114,2025-01-22,E1,web,normal,125.5,cerrado,0
SOP071-001115,2025-01-22,E2,correo,baja,990.2,cerrado,0
SOP071-001116,2025-01-23,E3,telefono,alta,,abierto,0
SOP071-001117,2025-01-23,E1,web,alta,466.6,cerrado,0
SOP071-001118,2025-01-23,E2,web,normal,5039.7,cerrado,1
SOP071-001119,2025-01-24,E3,correo,alta,,abierto,0
SOP071-001120,2025-01-24,E1,correo,normal,232.7,cerrado,0
SOP071-001121,2025-01-24,E2,correo,normal,784.5,cerrado,0
SOP071-001122,2025-01-25,E3,telefono,baja,4768.0,cerrado,1
SOP071-001123,2025-01-25,E1,web,normal,163.5,cerrado,0
SOP071-001124,2025-01-25,E2,correo,normal,479.9,cerrado,0
SOP071-001125,2025-01-26,E3,correo,normal,900.3,cerrado,0
SOP071-001126,2025-01-26,E1,correo,alta,230.0,cerrado,0
SOP071-001127,2025-01-26,E2,web,normal,1170.1,cerrado,0
SOP071-001128,2025-01-27,E3,web,baja,751.3,cerrado,0
SOP071-001129,2025-01-27,E1,correo,baja,1484.9,cerrado,0
SOP071-001130,2025-01-27,E2,correo,baja,5117.0,cerrado,1
SOP071-001131,2025-01-28,E3,telefono,baja,387.8,cerrado,0
SOP071-001132,2025-01-28,E1,correo,normal,512.3,cerrado,0
SOP071-001133,2025-01-29,E2,telefono,normal,329.4,cerrado,0
SOP071-001134,2025-01-29,E3,correo,normal,538.5,cerrado,0
SOP071-001135,2025-01-29,E1,telefono,alta,4608.9,cerrado,1
SOP071-001136,2025-01-30,E2,telefono,normal,1293.5,cerrado,0
SOP071-001137,2025-01-30,E3,web,alta,2147.5,cerrado,0
SOP071-001138,2025-01-30,E1,web,normal,,abierto,0
SOP071-001139,2025-01-31,E2,correo,baja,726.3,cerrado,0
SOP071-001140,2025-01-31,E3,telefono,normal,1396.5,cerrado,0
SOP071-001141,2025-01-31,E1,telefono,alta,390.7,cerrado,0
SOP071-001142,2025-02-01,E2,web,baja,,abierto,0
SOP071-001143,2025-02-01,E3,web,baja,554.2,cerrado,0
SOP071-001144,2025-02-01,E1,correo,alta,140.0,cerrado,0
SOP071-001145,2025-02-02,E2,web,alta,326.3,cerrado,0
SOP071-001146,2025-02-02,E3,correo,normal,375.0,cerrado,0
SOP071-001147,2025-02-02,E1,telefono,normal,492.3,cerrado,0
SOP071-001148,2025-02-03,E2,telefono,alta,262.1,cerrado,0
SOP071-001149,2025-02-03,E3,telefono,normal,1218.9,cerrado,0
SOP071-001150,2025-02-03,E1,web,alta,443.3,cerrado,0
SOP071-001151,2025-02-04,E2,telefono,normal,448.4,cerrado,0
SOP071-001152,2025-02-04,E3,correo,normal,,abierto,0
SOP071-001153,2025-02-05,E1,correo,alta,827.5,cerrado,0
SOP071-001154,2025-02-05,E2,web,alta,217.5,cerrado,0
SOP071-001155,2025-02-05,E3,web,normal,,abierto,0
SOP071-001156,2025-02-06,E1,telefono,baja,193.0,cerrado,0
SOP071-001157,2025-02-06,E2,correo,normal,2299.3,cerrado,0
SOP071-001158,2025-02-06,E3,web,normal,3310.5,cerrado,0
SOP071-001159,2025-02-07,E1,telefono,baja,556.4,cerrado,0
SOP071-001160,2025-02-07,E2,web,alta,591.6,cerrado,0
SOP071-001161,2025-02-07,E3,correo,normal,,abierto,0
SOP071-001162,2025-02-08,E1,web,alta,,abierto,0
SOP071-001163,2025-02-08,E2,web,baja,,cerrado,0
SOP071-001164,2025-02-08,E3,telefono,normal,5126.8,cerrado,1
SOP071-001165,2025-02-09,E1, WEB ,normal,139.6,cerrado,0
SOP071-001166,2025-02-09,E2,telefono,alta,2231.5,cerrado,0
SOP071-001167,2025-02-09,E3,correo,normal,809.9,cerrado,0
SOP071-001168,2025-02-10,E1,web,baja,416.4,cerrado,0
SOP071-001169,2025-02-10,E2,telefono,alta,113.1,cerrado,0
SOP071-001170,2025-02-10,E3,web,baja,536.2,cerrado,0
SOP071-001171,2025-02-11,E1,telefono,normal,404.7,cerrado,0
SOP071-001172,2025-02-11,E2,telefono,baja,,abierto,0
SOP071-001173,2025-02-11,E3,telefono,normal,481.6,cerrado,0
SOP071-001174,2025-02-12,E1,correo,normal,,abierto,0
SOP071-001175,2025-02-12,E2,correo,normal,654.4,cerrado,0
SOP071-001176,2025-02-13,E3,web,normal,166.0,cerrado,0
SOP071-001177,2025-02-13,E1,web,normal,,abierto,0
SOP071-001178,2025-02-13,E2,web,baja,,abierto,0
SOP071-001179,2025-02-14,E3,correo,normal,,abierto,0
SOP071-001180,2025-02-14,E1,web,alta,549.6,cerrado,0
SOP071-001181,2025-02-14,E2,correo,baja,759.3,cerrado,0
SOP071-001182,2025-02-15,E3,correo,alta,453.9,cerrado,0
SOP071-001183,2025-02-15,E1,correo,normal,924.8,cerrado,0
SOP071-001184,2025-02-15,E2,correo,normal,244.3,cerrado,0
SOP071-001185,2025-02-16,E3,web,alta,720.1,cerrado,0
SOP071-001186,2025-02-16,E1,web,baja,,abierto,0
SOP071-001187,2025-02-16,E2,web,normal,569.6,cerrado,0
SOP071-001188,2025-02-17,E3,web,normal,979.0,cerrado,0
SOP071-001189,2025-02-17,E1,correo,normal,307.4,cerrado,0
SOP071-001190,2025-02-17,E2,telefono,normal,369.4,cerrado,0
SOP071-001191,2025-02-18,E3,correo,alta,1137.9,cerrado,0
SOP071-001192,2025-02-18,E1,correo,baja,808.6,cerrado,0
SOP071-001193,2025-02-18,E2,web,alta,,abierto,0
SOP071-001194,2025-02-19,E3,telefono,alta,,abierto,0
SOP071-001195,2025-02-19,E1,telefono,normal,1010.2,cerrado,0
SOP071-001196,2025-02-19,E2,web,baja,596.1,cerrado,0
SOP071-001197,2025-02-20,E3,web,alta,921.2,cerrado,0
SOP071-001198,2025-02-20,E1,web,normal,301.0,cerrado,0
SOP071-001199,2025-02-21,E2,telefono,alta,199.0,cerrado,0
SOP071-001200,2025-02-21,E3,correo,normal,1054.3,cerrado,0
SOP071-001201,2025-02-21,E1,correo,normal,492.9,cerrado,0
SOP071-001202,2025-02-22,E2,correo,alta,482.0,cerrado,0
SOP071-001203,2025-02-22,E3,correo,normal,,abierto,0
SOP071-001204,2025-02-22,E1,telefono,normal,431.7,cerrado,0
SOP071-001205,2025-02-23,E2,telefono,baja,2890.0,cerrado,0
SOP071-001206,2025-02-23,E3,correo,baja,342.4,cerrado,0
SOP071-001207,2025-02-23,E1,correo,alta,343.2,cerrado,0
