evento_id,registro_id,fecha_evento,estado_evento
EV002162,SOP071-001043,2024-12-28,abierto
EV002163,SOP071-001043,2024-12-29,cerrado
EV002164,SOP071-001044,2024-12-29,abierto
EV002165,SOP071-001044,2024-12-30,cerrado
EV002166,SOP071-001045,2024-12-29,abierto
EV002167,SOP071-001045,2024-12-30,cerrado
EV002168,SOP071-001046,2024-12-29,abierto
EV002169,SOP071-001046,2024-12-31,cerrado
EV002170,SOP071-001047,2024-12-30,abierto
EV002171,SOP071-001047,2024-12-31,cerrado
EV002172,SOP071-001048,2024-12-30,abierto
EV002173,SOP071-001049,2024-12-30,abierto
EV002174,SOP071-001050,2024-12-31,abierto
EV002175,SOP071-001050,2025-01-01,cerrado
EV002176,SOP071-001051,2024-12-31,abierto
EV002177,SOP071-001051,2025-01-01,cerrado
EV002178,SOP071-001052,2024-12-31,abierto
EV002179,SOP071-001052,2025-01-01,cerrado
EV002180,SOP071-001053,2025-01-01,abierto
EV002181,SOP071-001053,2025-01-02,cerrado
EV002182,SOP071-001054,2025-01-01,abierto
EV002183,SOP071-001054,2025-01-02,cerrado
EV002184,SOP071-001055,2025-01-01,abierto
EV002185,SOP071-001055,2025-01-02,cerrado
EV002186,SOP071-001055,2025-01-03,abierto
EV002187,SOP071-001055,2025-01-05,cerrado
EV002188,SOP071-001056,2025-01-02,abierto
EV002189,SOP071-001056,2025-01-03,cerrado
EV002190,SOP071-001057,2025-01-02,abierto
EV002191,SOP071-001057,2025-01-03,cerrado
EV002192,SOP071-001058,2025-01-02,abierto
EV002193,SOP071-001059,2025-01-03,abierto
EV002194,SOP071-001060,2025-01-03,abierto
EV002195,SOP071-001060,2025-01-04,cerrado
EV002196,SOP071-001061,2025-01-03,abierto
EV002197,SOP071-001062,2025-01-04,abierto
EV002198,SOP071-001062,2025-01-05,cerrado
EV002199,SOP071-001063,2025-01-04,abierto
EV002200,SOP071-001063,2025-01-05,cerrado
EV002201,SOP071-001064,2025-01-05,abierto
EV002202,SOP071-001064,2025-01-06,cerrado
EV002203,SOP071-001064,2025-01-07,abierto
EV002204,SOP071-001064,2025-01-09,cerrado
EV002205,SOP071-001065,2025-01-05,abierto
EV002206,SOP071-001065,2025-01-06,cerrado
EV002207,SOP071-001066,2025-01-05,abierto
EV002208,SOP071-001066,2025-01-06,cerrado
EV002209,SOP071-001067,2025-01-06,abierto
EV002210,SOP071-001067,2025-01-07,cerrado
EV002211,SOP071-001068,2025-01-06,abierto
EV002212,SOP071-001068,2025-01-08,cerrado
EV002213,SOP071-001069,2025-01-06,abierto
EV002214,SOP071-001069,2025-01-08,cerrado
EV002215,SOP071-001070,2025-01-07,abierto
EV002216,SOP071-001070,2025-01-08,cerrado
EV002217,SOP071-001070,2025-01-09,abierto
EV002218,SOP071-001070,2025-01-11,cerrado
EV002219,SOP071-001071,2025-01-07,abierto
EV002220,SOP071-001072,2025-01-07,abierto
EV002221,SOP071-001073,2025-01-08,abierto
EV002222,SOP071-001073,2025-01-09,cerrado
EV002223,SOP071-001074,2025-01-08,abierto
EV002224,SOP071-001074,2025-01-09,cerrado
EV002225,SOP071-001075,2025-01-08,abierto
EV002226,SOP071-001075,2025-01-09,cerrado
EV002227,SOP071-001076,2025-01-09,abierto
EV002228,SOP071-001076,2025-01-10,cerrado
EV002229,SOP071-001077,2025-01-09,abierto
EV002230,SOP071-001078,2025-01-09,abierto
EV002231,SOP071-001078,2025-01-10,cerrado
EV002232,SOP071-001079,2025-01-10,abierto
EV002233,SOP071-001079,2025-01-11,cerrado
EV002234,SOP071-001079,2025-01-12,abierto
EV002235,SOP071-001079,2025-01-14,cerrado
EV002236,SOP071-001080,2025-01-10,abierto
EV002237,SOP071-001080,2025-01-11,cerrado
EV002238,SOP071-001081,2025-01-10,abierto
EV002239,SOP071-001081,2025-01-11,cerrado
EV002240,SOP071-001082,2025-01-11,abierto
EV002241,SOP071-001082,2025-01-12,cerrado
EV002242,SOP071-001083,2025-01-11,abierto
EV002243,SOP071-001083,2025-01-12,cerrado
EV002244,SOP071-001084,2025-01-11,abierto
EV002245,SOP071-001084,2025-01-12,cerrado
EV002246,SOP071-001085,2025-01-12,abierto
EV002247,SOP071-001085,2025-01-13,cerrado
EV002248,SOP071-001085,2025-01-14,abierto
EV002249,SOP071-001085,2025-01-16,cerrado
EV002250,SOP071-001086,2025-01-12,abierto
EV002251,SOP071-001086,2025-01-13,cerrado
EV002252,SOP071-001087,2025-01-13,abierto
EV002253,SOP071-001088,2025-01-13,abierto
EV002254,SOP071-001088,2025-01-14,cerrado
EV002255,SOP071-001089,2025-01-13,abierto
EV002256,SOP071-001089,2025-01-14,cerrado
EV002257,SOP071-001089,2025-01-15,abierto
EV002258,SOP071-001089,2025-01-18,cerrado
EV002259,SOP071-001090,2025-01-14,abierto
EV002260,SOP071-001090,2025-01-15,cerrado
EV002261,SOP071-001091,2025-01-14,abierto
EV002262,SOP071-001091,2025-01-15,cerrado
EV002263,SOP071-001092,2025-01-14,abierto
EV002264,SOP071-001092,2025-01-15,cerrado
EV002265,SOP071-001093,2025-01-15,abierto
EV002266,SOP071-001093,2025-01-16,cerrado
EV002267,SOP071-001093,2025-01-17,abierto
EV002268,SOP071-001093,2025-01-19,cerrado
EV002269,SOP071-001094,2025-01-15,abierto
EV002270,SOP071-001094,2025-01-16,cerrado
EV002271,SOP071-001095,2025-01-15,abierto
EV002272,SOP071-001095,2025-01-16,cerrado
EV002273,SOP071-001096,2025-01-16,abierto
EV002274,SOP071-001096,2025-01-18,cerrado
EV002275,SOP071-001097,2025-01-16,abierto
EV002276,SOP071-001097,2025-01-17,cerrado
EV002277,SOP071-001098,2025-01-16,abierto
EV002278,SOP071-001098,2025-01-17,cerrado
EV002279,SOP071-001099,2025-01-17,abierto
EV002280,SOP071-001099,2025-01-18,cerrado
EV002281,SOP071-001100,2025-01-17,abierto
EV002282,SOP071-001100,2025-01-18,cerrado
EV002283,SOP071-001101,2025-01-17,abierto
EV002284,SOP071-001101,2025-01-18,cerrado
EV002285,SOP071-001102,2025-01-18,abierto
EV002286,SOP071-001102,2025-01-19,cerrado
EV002287,SOP071-001103,2025-01-18,abierto
EV002288,SOP071-001103,2025-01-19,cerrado
EV002289,SOP071-001104,2025-01-18,abierto
EV002290,SOP071-001104,2025-01-19,cerrado
EV002291,SOP071-001105,2025-01-19,abierto
EV002292,SOP071-001105,2025-01-20,cerrado
EV002293,SOP071-001106,2025-01-19,abierto
EV002294,SOP071-001106,2025-01-20,cerrado
EV002295,SOP071-001107,2025-01-19,abierto
EV002296,SOP071-001108,2025-01-20,abierto
EV002297,SOP071-001108,2025-01-21,cerrado
EV002298,SOP071-001109,2025-01-20,abierto
EV002299,SOP071-001109,2025-01-21,cerrado
EV002300,SOP071-001110,2025-01-21,abierto
EV002301,SOP071-001110,2025-01-22,cerrado
EV002302,SOP071-001111,2025-01-21,abierto
EV002303,SOP071-001112,2025-01-21,abierto
EV002304,SOP071-001112,2025-01-22,cerrado
EV002305,SOP071-001113,2025-01-22,abierto
EV002306,SOP071-001113,2025-01-23,cerrado
EV002307,SOP071-001114,2025-01-22,abierto
EV002308,SOP071-001114,2025-01-23,cerrado
EV002309,SOP071-001115,2025-01-22,abierto
EV002310,SOP071-001115,2025-01-23,cerrado
EV002311,SOP071-001116,2025-01-23,abierto
EV002312,SOP071-001117,2025-01-23,abierto
EV002313,SOP071-001117,2025-01-24,cerrado
EV002314,SOP071-001118,2025-01-23,abierto
EV002315,SOP071-001118,2025-01-24,cerrado
EV002316,SOP071-001118,2025-01-25,abierto
EV002317,SOP071-001118,2025-01-27,cerrado
EV002318,SOP071-001119,2025-01-24,abierto
EV002319,SOP071-001120,2025-01-24,abierto
EV002320,SOP071-001120,2025-01-25,cerrado
EV002321,SOP071-001121,2025-01-24,abierto
EV002322,SOP071-001121,2025-01-25,cerrado
EV002323,SOP071-001122,2025-01-25,abierto
EV002324,SOP071-001122,2025-01-26,cerrado
EV002325,SOP071-001122,2025-01-27,abierto
EV002326,SOP071-001122,2025-01-29,cerrado
EV002327,SOP071-001123,2025-01-25,abierto
EV002328,SOP071-001123,2025-01-26,cerrado
EV002329,SOP071-001124,2025-01-25,abierto
EV002330,SOP071-001124,2025-01-26,cerrado
EV002331,SOP071-001125,2025-01-26,abierto
EV002332,SOP071-001125,2025-01-27,cerrado
EV002333,SOP071-001126,2025-01-26,abierto
EV002334,SOP071-001126,2025-01-27,cerrado
EV002335,SOP071-001127,2025-01-26,abierto
EV002336,SOP071-001127,2025-01-27,cerrado
EV002337,SOP071-001128,2025-01-27,abierto
EV002338,SOP071-001128,2025-01-28,cerrado
EV002339,SOP071-001129,2025-01-27,abierto
EV002340,SOP071-001129,2025-01-29,cerrado
EV002341,SOP071-001130,2025-01-27,abierto
EV002342,SOP071-001130,2025-01-28,cerrado
EV002343,SOP071-001130,2025-01-29,abierto
EV002344,SOP071-001130,2025-01-31,cerrado
EV002345,SOP071-001131,2025-01-28,abierto
EV002346,SOP071-001131,2025-01-29,cerrado
EV002347,SOP071-001132,2025-01-28,abierto
EV002348,SOP071-001132,2025-01-29,cerrado
EV002349,SOP071-001133,2025-01-29,abierto
EV002350,SOP071-001133,2025-01-30,cerrado
EV002351,SOP071-001134,2025-01-29,abierto
EV002352,SOP071-001134,2025-01-30,cerrado
EV002353,SOP071-001135,2025-01-29,abierto
EV002354,SOP071-001135,2025-01-30,cerrado
EV002355,SOP071-001135,2025-01-31,abierto
EV002356,SOP071-001135,2025-02-02,cerrado
EV002357,SOP071-001136,2025-01-30,abierto
EV002358,SOP071-001136,2025-01-31,cerrado
EV002359,SOP071-001137,2025-01-30,abierto
EV002360,SOP071-001137,2025-02-01,cerrado
EV002361,SOP071-001138,2025-01-30,abierto
EV002362,SOP071-001139,2025-01-31,abierto
EV002363,SOP071-001139,2025-02-01,cerrado
EV002364,SOP071-001140,2025-01-31,abierto
EV002365,SOP071-001140,2025-02-01,cerrado
EV002366,SOP071-001141,2025-01-31,abierto
EV002367,SOP071-001141,2025-02-01,cerrado
EV002368,SOP071-001142,2025-02-01,abierto
EV002369,SOP071-001143,2025-02-01,abierto
EV002370,SOP071-001143,2025-02-02,cerrado
EV002371,SOP071-001144,2025-02-01,abierto
EV002372,SOP071-001144,2025-02-02,cerrado
EV002373,SOP071-001145,2025-02-02,abierto
EV002374,SOP071-001145,2025-02-03,cerrado
EV002375,SOP071-001146,2025-02-02,abierto
EV002376,SOP071-001146,2025-02-03,cerrado
EV002377,SOP071-001147,2025-02-02,abierto
EV002378,SOP071-001147,2025-02-03,cerrado
EV002379,SOP071-001148,2025-02-03,abierto
EV002380,SOP071-001148,2025-02-04,cerrado
EV002381,SOP071-001149,2025-02-03,abierto
EV002382,SOP071-001149,2025-02-04,cerrado
EV002383,SOP071-001150,2025-02-03,abierto
EV002384,SOP071-001150,2025-02-04,cerrado
EV002385,SOP071-001151,2025-02-04,abierto
EV002386,SOP071-001151,2025-02-05,cerrado
EV002387,SOP071-001152,2025-02-04,abierto
EV002388,SOP071-001153,2025-02-05,abierto
EV002389,SOP071-001153,2025-02-06,cerrado
EV002390,SOP071-001154,2025-02-05,abierto
EV002391,SOP071-001154,2025-02-06,cerrado
EV002392,SOP071-001155,2025-02-05,abierto
EV002393,SOP071-001156,2025-02-06,abierto
EV002394,SOP071-001156,2025-02-07,cerrado
EV002395,SOP071-001157,2025-02-06,abierto
EV002396,SOP071-001157,2025-02-08,cerrado
EV002397,SOP071-001158,2025-02-06,abierto
EV002398,SOP071-001158,2025-02-09,cerrado
EV002399,SOP071-001159,2025-02-07,abierto
EV002400,SOP071-001159,2025-02-08,cerrado
EV002401,SOP071-001160,2025-02-07,abierto
EV002402,SOP071-001160,2025-02-08,cerrado
EV002403,SOP071-001161,2025-02-07,abierto
EV002404,SOP071-001162,2025-02-08,abierto
EV002405,SOP071-001163,2025-02-08,abierto
EV002406,SOP071-001163,2025-02-09,cerrado
EV002407,SOP071-001164,2025-02-08,abierto
EV002408,SOP071-001164,2025-02-09,cerrado
EV002409,SOP071-001164,2025-02-10,abierto
EV002410,SOP071-001164,2025-02-12,cerrado
EV002411,SOP071-001165,2025-02-09,abierto
EV002412,SOP071-001165,2025-02-10,cerrado
EV002413,SOP071-001166,2025-02-09,abierto
EV002414,SOP071-001166,2025-02-11,cerrado
EV002415,SOP071-001167,2025-02-09,abierto
EV002416,SOP071-001167,2025-02-10,cerrado
EV002417,SOP071-001168,2025-02-10,abierto
EV002418,SOP071-001168,2025-02-11,cerrado
EV002419,SOP071-001169,2025-02-10,abierto
EV002420,SOP071-001169,2025-02-11,cerrado
EV002421,SOP071-001170,2025-02-10,abierto
EV002422,SOP071-001170,2025-02-11,cerrado
EV002423,SOP071-001171,2025-02-11,abierto
EV002424,SOP071-001171,2025-02-12,cerrado
EV002425,SOP071-001172,2025-02-11,abierto
EV002426,SOP071-001173,2025-02-11,abierto
EV002427,SOP071-001173,2025-02-12,cerrado
EV002428,SOP071-001174,2025-02-12,abierto
EV002429,SOP071-001175,2025-02-12,abierto
EV002430,SOP071-001175,2025-02-13,cerrado
EV002431,SOP071-001176,2025-02-13,abierto
EV002432,SOP071-001176,2025-02-14,cerrado
EV002433,SOP071-001177,2025-02-13,abierto
EV002434,SOP071-001178,2025-02-13,abierto
EV002435,SOP071-001179,2025-02-14,abierto
EV002436,SOP071-001180,2025-02-14,abierto
EV002437,SOP071-001180,2025-02-15,cerrado
EV002438,SOP071-001181,2025-02-14,abierto
EV002439,SOP071-001181,2025-02-15,cerrado
EV002440,SOP071-001182,2025-02-15,abierto
EV002441,SOP071-001182,2025-02-16,cerrado
EV002442,SOP071-001183,2025-02-15,abierto
EV002443,SOP071-001183,2025-02-16,cerrado
EV002444,SOP071-001184,2025-02-15,abierto
EV002445,SOP071-001184,2025-02-16,cerrado
EV002446,SOP071-001185,2025-02-16,abierto
EV002447,SOP071-001185,2025-02-17,cerrado
EV002448,SOP071-001186,2025-02-16,abierto
EV002449,SOP071-001187,2025-02-16,abierto
EV002450,SOP071-001187,2025-02-17,cerrado
EV002451,SOP071-001188,2025-02-17,abierto
EV002452,SOP071-001188,2025-02-18,cerrado
EV002453,SOP071-001189,2025-02-17,abierto
EV002454,SOP071-001189,2025-02-18,cerrado
EV002455,SOP071-001190,2025-02-17,abierto
EV002456,SOP071-001190,2025-02-18,cerrado
EV002457,SOP071-001191,2025-02-18,abierto
EV002458,SOP071-001191,2025-02-19,cerrado
EV002459,SOP071-001192,2025-02-18,abierto
EV002460,SOP071-001192,2025-02-19,cerrado
EV002461,SOP071-001193,2025-02-18,abierto
EV002462,SOP071-001194,2025-02-19,abierto
EV002463,SOP071-001195,2025-02-19,abierto
EV002464,SOP071-001195,2025-02-20,cerrado
EV002465,SOP071-001196,2025-02-19,abierto
EV002466,SOP071-001196,2025-02-20,cerrado
EV002467,SOP071-001197,2025-02-20,abierto
EV002468,SOP071-001197,2025-02-21,cerrado
EV002469,SOP071-001198,2025-02-20,abierto
EV002470,SOP071-001198,2025-02-21,cerrado
EV002471,SOP071-001199,2025-02-21,abierto
EV002472,SOP071-001199,2025-02-22,cerrado
EV002473,SOP071-001200,2025-02-21,abierto
EV002474,SOP071-001200,2025-02-22,cerrado
EV002475,SOP071-001201,2025-02-21,abierto
EV002476,SOP071-001201,2025-02-22,cerrado
EV002477,SOP071-001202,2025-02-22,abierto
EV002478,SOP071-001202,2025-02-23,cerrado
EV002479,SOP071-001203,2025-02-22,abierto
EV002480,SOP071-001204,2025-02-22,abierto
EV002481,SOP071-001204,2025-02-23,cerrado
EV002482,SOP071-001205,2025-02-23,abierto
EV002483,SOP071-001205,2025-02-26,cerrado
EV002484,SOP071-001206,2025-02-23,abierto
EV002485,SOP071-001206,2025-02-24,cerrado
EV002486,SOP071-001207,2025-02-23,abierto
EV002487,SOP071-001207,2025-02-24,cerrado
EV002488,SOP071-001208,2025-02-24,abierto
EV002489,SOP071-001208,2025-02-25,cerrado
EV002490,SOP071-001209,2025-02-24,abierto
EV002491,SOP071-001209,2025-02-25,cerrado
EV002492,SOP071-001210,2025-02-24,abierto
EV002493,SOP071-001210,2025-02-25,cerrado
EV002494,SOP071-001211,2025-02-25,abierto
EV002495,SOP071-001211,2025-02-26,cerrado
EV002496,SOP071-001212,2025-02-25,abierto
EV002497,SOP071-001212,2025-02-26,cerrado
EV002498,SOP071-001212,2025-02-27,abierto
EV002499,SOP071-001212,2025-03-01,cerrado
EV002500,SOP071-001213,2025-02-25,abierto
EV002501,SOP071-001213,2025-02-26,cerrado
EV002502,SOP071-001213,2025-02-27,abierto
EV002503,SOP071-001213,2025-03-01,cerrado
EV002504,SOP071-001214,2025-02-26,abierto
EV002505,SOP071-001214,2025-02-27,cerrado
EV002506,SOP071-001215,2025-02-26,abierto
EV002507,SOP071-001216,2025-02-26,abierto
EV002508,SOP071-001216,2025-02-27,cerrado
EV002509,SOP071-001217,2025-02-27,abierto
EV002510,SOP071-001217,2025-02-28,cerrado
EV002511,SOP071-001218,2025-02-27,abierto
EV002512,SOP071-001218,2025-02-28,cerrado
EV002513,SOP071-001219,2025-02-27,abierto
EV002514,SOP071-001219,2025-02-28,cerrado
EV002515,SOP071-001220,2025-02-28,abierto
EV002516,SOP071-001220,2025-03-02,cerrado
EV002517,SOP071-001221,2025-02-28,abierto
EV002518,SOP071-001221,2025-03-01,cerrado
EV002519,SOP071-001222,2025-03-01,abierto
EV002520,SOP071-001222,2025-03-02,cerrado
EV002521,SOP071-001223,2025-03-01,abierto
EV002522,SOP071-001223,2025-03-02,cerrado
EV002523,SOP071-001224,2025-03-01,abierto
EV002524,SOP071-001224,2025-03-02,cerrado
EV002525,SOP071-001224,2025-03-03,abierto
EV002526,SOP071-001224,2025-03-05,cerrado
EV002527,SOP071-001225,2025-03-02,abierto
EV002528,SOP071-001225,2025-03-03,cerrado
EV002529,SOP071-001226,2025-03-02,abierto
EV002530,SOP071-001226,2025-03-03,cerrado
EV002531,SOP071-001227,2025-03-02,abierto
EV002532,SOP071-001227,2025-03-03,cerrado
EV002533,SOP071-001228,2025-03-03,abierto
EV002534,SOP071-001228,2025-03-04,cerrado
EV002535,SOP071-001229,2025-03-03,abierto
EV002536,SOP071-001229,2025-03-04,cerrado
EV002537,SOP071-001230,2025-03-03,abierto
EV002538,SOP071-001230,2025-03-05,cerrado
EV002539,SOP071-001231,2025-03-04,abierto
EV002540,SOP071-001231,2025-03-05,cerrado
EV002541,SOP071-001232,2025-03-04,abierto
EV002542,SOP071-001232,2025-03-05,cerrado
EV002543,SOP071-001233,2025-03-04,abierto
EV002544,SOP071-001233,2025-03-05,cerrado
EV002545,SOP071-001234,2025-03-05,abierto
EV002546,SOP071-001234,2025-03-06,cerrado
EV002547,SOP071-001235,2025-03-05,abierto
EV002548,SOP071-001235,2025-03-06,cerrado
EV002549,SOP071-001236,2025-03-05,abierto
EV002550,SOP071-001237,2025-03-06,abierto
EV002551,SOP071-001237,2025-03-07,cerrado
EV002552,SOP071-001238,2025-03-06,abierto
EV002553,SOP071-001238,2025-03-07,cerrado
EV002554,SOP071-001239,2025-03-06,abierto
EV002555,SOP071-001239,2025-03-08,cerrado
EV002556,SOP071-001240,2025-03-07,abierto
EV002557,SOP071-001240,2025-03-08,cerrado
EV002558,SOP071-001241,2025-03-07,abierto
EV002559,SOP071-001241,2025-03-08,cerrado
EV002560,SOP071-001242,2025-03-07,abierto
EV002561,SOP071-001242,2025-03-08,cerrado
EV002562,SOP071-001243,2025-03-08,abierto
EV002563,SOP071-001244,2025-03-08,abierto
EV002564,SOP071-001244,2025-03-09,cerrado
EV002565,SOP071-001245,2025-03-09,abierto
EV002566,SOP071-001245,2025-03-10,cerrado
EV002567,SOP071-001245,2025-03-11,abierto
EV002568,SOP071-001245,2025-03-13,cerrado
EV002569,SOP071-001246,2025-03-09,abierto
EV002570,SOP071-001246,2025-03-10,cerrado
EV002571,SOP071-001247,2025-03-09,abierto
EV002572,SOP071-001247,2025-03-10,cerrado
EV002573,SOP071-001248,2025-03-10,abierto
EV002574,SOP071-001248,2025-03-11,cerrado
EV002575,SOP071-001249,2025-03-10,abierto
EV002576,SOP071-001249,2025-03-11,cerrado
EV002577,SOP071-001249,2025-03-12,abierto
EV002578,SOP071-001249,2025-03-14,cerrado
EV002579,SOP071-001250,2025-03-10,abierto
EV002580,SOP071-001250,2025-03-11,cerrado
EV002581,SOP071-001251,2025-03-11,abierto
EV002582,SOP071-001251,2025-03-12,cerrado
EV002583,SOP071-001251,2025-03-13,abierto
EV002584,SOP071-001251,2025-03-15,cerrado
EV002585,SOP071-001252,2025-03-11,abierto
EV002586,SOP071-001252,2025-03-12,cerrado
EV002587,SOP071-001253,2025-03-11,abierto
EV002588,SOP071-001254,2025-03-12,abierto
EV002589,SOP071-001255,2025-03-12,abierto
EV002590,SOP071-001255,2025-03-13,cerrado
EV002591,SOP071-001256,2025-03-12,abierto
EV002592,SOP071-001256,2025-03-13,cerrado
EV002593,SOP071-001257,2025-03-13,abierto
EV002594,SOP071-001257,2025-03-15,cerrado
EV002595,SOP071-001258,2025-03-13,abierto
EV002596,SOP071-001258,2025-03-14,cerrado
EV002597,SOP071-001259,2025-03-13,abierto
EV002598,SOP071-001259,2025-03-14,cerrado
EV002599,SOP071-001260,2025-03-14,abierto
EV002600,SOP071-001260,2025-03-15,cerrado
EV002601,SOP071-001260,2025-03-16,abierto
EV002602,SOP071-001260,2025-03-18,cerrado
EV002603,SOP071-001261,2025-03-14,abierto
EV002604,SOP071-001261,2025-03-15,cerrado
EV002605,SOP071-001262,2025-03-14,abierto
EV002606,SOP071-001262,2025-03-15,cerrado
EV002607,SOP071-001263,2025-03-15,abierto
EV002608,SOP071-001264,2025-03-15,abierto
EV002609,SOP071-001264,2025-03-16,cerrado
EV002610,SOP071-001265,2025-03-15,abierto
EV002611,SOP071-001266,2025-03-16,abierto
EV002612,SOP071-001266,2025-03-17,cerrado
EV002613,SOP071-001267,2025-03-16,abierto
EV002614,SOP071-001267,2025-03-17,cerrado
EV002615,SOP071-001268,2025-03-17,abierto
EV002616,SOP071-001268,2025-03-18,cerrado
EV002617,SOP071-001269,2025-03-17,abierto
EV002618,SOP071-001269,2025-03-18,cerrado
EV002619,SOP071-001270,2025-03-17,abierto
EV002620,SOP071-001271,2025-03-18,abierto
EV002621,SOP071-001271,2025-03-19,cerrado
EV002622,SOP071-001272,2025-03-18,abierto
EV002623,SOP071-001273,2025-03-18,abierto
EV002624,SOP071-001273,2025-03-20,cerrado
EV002625,SOP071-001274,2025-03-19,abierto
EV002626,SOP071-001274,2025-03-20,cerrado
EV002627,SOP071-001275,2025-03-19,abierto
EV002628,SOP071-001275,2025-03-20,cerrado
EV002629,SOP071-001276,2025-03-19,abierto
EV002630,SOP071-001277,2025-03-20,abierto
EV002631,SOP071-001277,2025-03-22,cerrado
EV002632,SOP071-001278,2025-03-20,abierto
EV002633,SOP071-001278,2025-03-27,cerrado
EV002634,SOP071-001279,2025-03-20,abierto
EV002635,SOP071-001280,2025-03-21,abierto
EV002636,SOP071-001280,2025-03-22,cerrado
EV002637,SOP071-001280,2025-03-23,abierto
EV002638,SOP071-001280,2025-03-25,cerrado
EV002639,SOP071-001281,2025-03-21,abierto
EV002640,SOP071-001282,2025-03-21,abierto
EV002641,SOP071-001282,2025-03-22,cerrado
EV002642,SOP071-001283,2025-03-22,abierto
EV002643,SOP071-001284,2025-03-22,abierto
EV002644,SOP071-001284,2025-03-23,cerrado
EV002645,SOP071-001285,2025-03-22,abierto
EV002646,SOP071-001285,2025-03-23,cerrado
EV002647,SOP071-001286,2025-03-23,abierto
EV002648,SOP071-001286,2025-03-24,cerrado
EV002649,SOP071-001287,2025-03-23,abierto
EV002650,SOP071-001287,2025-03-24,cerrado
EV002651,SOP071-001288,2025-03-23,abierto
EV002652,SOP071-001288,2025-03-24,cerrado
EV002653,SOP071-001289,2025-03-24,abierto
EV002654,SOP071-001290,2025-03-24,abierto
EV002655,SOP071-001290,2025-03-25,cerrado
EV002656,SOP071-001291,2025-03-25,abierto
EV002657,SOP071-001291,2025-03-26,cerrado
EV002658,SOP071-001292,2025-03-25,abierto
EV002659,SOP071-001293,2025-03-25,abierto
EV002660,SOP071-001293,2025-03-26,cerrado
EV002661,SOP071-001294,2025-03-26,abierto
EV002662,SOP071-001295,2025-03-26,abierto
EV002663,SOP071-001295,2025-03-27,cerrado
EV002664,SOP071-001295,2025-03-28,abierto
EV002665,SOP071-001295,2025-03-30,cerrado
EV002666,SOP071-001296,2025-03-26,abierto
EV002667,SOP071-001296,2025-03-27,cerrado
EV002668,SOP071-001297,2025-03-27,abierto
EV002669,SOP071-001297,2025-03-28,cerrado
EV002670,SOP071-001298,2025-03-27,abierto
EV002671,SOP071-001298,2025-03-28,cerrado
EV002672,SOP071-001298,2025-03-29,abierto
EV002673,SOP071-001298,2025-03-31,cerrado
EV002674,SOP071-001299,2025-03-27,abierto
EV002675,SOP071-001299,2025-03-28,cerrado
EV002676,SOP071-001300,2025-03-28,abierto
EV002677,SOP071-001300,2025-03-29,cerrado
EV002678,SOP071-001301,2025-03-28,abierto
EV002679,SOP071-001301,2025-03-29,cerrado
EV002680,SOP071-001302,2025-03-28,abierto
EV002681,SOP071-001302,2025-03-29,cerrado
EV002682,SOP071-001303,2025-03-29,abierto
EV002683,SOP071-001303,2025-03-30,cerrado
EV002684,SOP071-001304,2025-03-29,abierto
EV002685,SOP071-001304,2025-03-30,cerrado
EV002686,SOP071-001304,2025-03-31,abierto
EV002687,SOP071-001304,2025-04-02,cerrado
EV002688,SOP071-001305,2025-03-29,abierto
EV002689,SOP071-001305,2025-03-30,cerrado
EV002690,SOP071-001306,2025-03-30,abierto
EV002691,SOP071-001306,2025-03-31,cerrado
EV002692,SOP071-001307,2025-03-30,abierto
EV002693,SOP071-001307,2025-03-31,cerrado
EV002694,SOP071-001308,2025-03-30,abierto
EV002695,SOP071-001308,2025-04-01,cerrado
EV002696,SOP071-001309,2025-03-31,abierto
EV002697,SOP071-001309,2025-04-01,cerrado
EV002698,SOP071-001310,2025-03-31,abierto
EV002699,SOP071-001311,2025-04-01,abierto
EV002700,SOP071-001312,2025-04-01,abierto
EV002701,SOP071-001312,2025-04-02,cerrado
EV002702,SOP071-001313,2025-04-01,abierto
EV002703,SOP071-001313,2025-04-02,cerrado
EV002704,SOP071-001314,2025-04-02,abierto
EV002705,SOP071-001314,2025-04-03,cerrado
EV002706,SOP071-001315,2025-04-02,abierto
EV002707,SOP071-001316,2025-04-02,abierto
EV002708,SOP071-001316,2025-04-03,cerrado
EV002709,SOP071-001317,2025-04-03,abierto
EV002710,SOP071-001317,2025-04-04,cerrado
EV002711,SOP071-001317,2025-04-05,abierto
EV002712,SOP071-001317,2025-04-07,cerrado
EV002713,SOP071-001318,2025-04-03,abierto
EV002714,SOP071-001318,2025-04-05,cerrado
EV002715,SOP071-001319,2025-04-03,abierto
EV002716,SOP071-001320,2025-04-04,abierto
EV002717,SOP071-001320,2025-04-05,cerrado
EV002718,SOP071-001321,2025-04-04,abierto
EV002719,SOP071-001321,2025-04-05,cerrado
EV002720,SOP071-001322,2025-04-04,abierto
EV002721,SOP071-001322,2025-04-05,cerrado
EV002722,SOP071-001323,2025-04-05,abierto
EV002723,SOP071-001324,2025-04-05,abierto
EV002724,SOP071-001324,2025-04-06,cerrado
EV002725,SOP071-001325,2025-04-05,abierto
EV002726,SOP071-001325,2025-04-06,cerrado
EV002727,SOP071-001326,2025-04-06,abierto
EV002728,SOP071-001326,2025-04-07,cerrado
EV002729,SOP071-001327,2025-04-06,abierto
EV002730,SOP071-001327,2025-04-07,cerrado
EV002731,SOP071-001328,2025-04-06,abierto
EV002732,SOP071-001328,2025-04-07,cerrado
