registro_id,fecha,equipo,canal,prioridad,minutos_resolucion,estado,reabierto
SOP091-002112,2024-12-08,E3,correo,baja,1315.3,cerrado,0
SOP091-002113,2024-12-09,E1,web,alta,1295.9,cerrado,0
SOP091-002114,2024-12-09,E2,correo,baja,,abierto,0
SOP091-002115,2024-12-09,E3,correo,normal,546.4,cerrado,0
SOP091-002116,2024-12-09,E1,correo,alta,458.2,cerrado,0
SOP091-002117,2024-12-09,E2,correo,alta,380.8,cerrado,0
SOP091-002118,2024-12-09,E3,telefono,baja,3230.0,cerrado,0
SOP091-002119,2024-12-10,E1,telefono,baja,335.0,cerrado,0
SOP091-002120,2024-12-10,E2,telefono,normal,327.4,cerrado,0
SOP091-002121,2024-12-10,E3,correo,normal,1366.9,cerrado,0
SOP091-002122,2024-12-10,E1,correo,alta,234.7,cerrado,0
SOP091-002123,2024-12-10,E2,web,normal,,abierto,0
SOP091-002124,2024-12-10,E3,telefono,normal,819.9,cerrado,0
SOP091-002125,2024-12-11,E1,correo,baja,2165.3,cerrado,0
SOP091-002126,2024-12-11,E2,correo,alta,4696.5,cerrado,1
SOP091-002127,2024-12-11,E3,correo,alta,459.1,cerrado,0
SOP091-002128,2024-12-11,E1,telefono,alta,207.0,cerrado,0
SOP091-002129,2024-12-11,E2,web,alta,1701.3,cerrado,0
SOP091-002130,2024-12-11,E3,correo,alta,1394.8,cerrado,0
SOP091-002131,2024-12-12,E1,telefono,baja,574.4,cerrado,0
SOP091-002132,2024-12-12,E2,correo,alta,1138.4,cerrado,0
SOP091-002133,2024-12-12,E3,web,normal,1045.8,cerrado,0
SOP091-002134,2024-12-12,E1,web,normal,173.4,cerrado,0
SOP091-002135,2024-12-12,E2, CORREO ,normal,,abierto,0
SOP091-002136,2024-12-12,E3,correo,normal,662.8,cerrado,0
SOP091-002137,2024-12-12,E1,telefono,alta,1144.7,cerrado,0
SOP091-002138,2024-12-13,E2,telefono,normal,289.0,cerrado,0
SOP091-002139,2024-12-13,E3,telefono,baja,280.1,cerrado,0
SOP091-002140,2024-12-13,E1,correo,baja,5852.0,cerrado,1
SOP091-002141,2024-12-13,E2,telefono,alta,418.8,cerrado,0
SOP091-002142,2024-12-13,E3,correo,normal,362.1,cerrado,0
SOP091-002143,2024-12-13,E1,correo,baja,73.8,cerrado,0
SOP091-002144,2024-12-14,E2,telefono,baja,446.7,cerrado,0
SOP091-002145,2024-12-14,E3,web,normal,1029.4,cerrado,0
SOP091-002146,2024-12-14,E1,web,baja,658.3,cerrado,0
SOP091-002147,2024-12-14,E2,correo,baja,175.9,cerrado,0
SOP091-002148,2024-12-14,E3,telefono,normal,4710.0,cerrado,1
SOP091-002149,2024-12-14,E1,web,normal,243.2,cerrado,0
SOP091-002150,2024-12-15,E2,correo,normal,317.1,cerrado,0
SOP091-002151,2024-12-15,E3,correo,alta,804.4,cerrado,0
SOP091-002152,2024-12-15,E1,telefono,normal,750.0,cerrado,0
SOP091-002153,2024-12-15,E2,web,normal,700.2,cerrado,0
SOP091-002154,2024-12-15,E3,web,normal,4156.1,cerrado,0
SOP091-002155,2024-12-15,E1,web,normal,199.3,cerrado,0
SOP091-002156,2024-12-16,E2,web,normal,355.1,cerrado,0
SOP091-002157,2024-12-16,E3,correo,normal,506.6,cerrado,0
SOP091-002158,2024-12-16,E1,telefono,baja,447.1,cerrado,0
SOP091-002159,2024-12-16,E2,correo,alta,,cerrado,0
SOP091-002160,2024-12-16,E3,web,baja,4785.3,cerrado,1
SOP091-002161,2024-12-16,E1,telefono,normal,,abierto,0
SOP091-002162,2024-12-17,E2,web,alta,418.6,cerrado,0
SOP091-002163,2024-12-17,E3,web,normal,2148.9,cerrado,0
SOP091-002164,2024-12-17,E1,telefono,normal,4419.2,cerrado,1
SOP091-002165,2024-12-17,E2,telefono,normal,175.4,cerrado,0
SOP091-002166,2024-12-17,E3,web,baja,,abierto,0
SOP091-002167,2024-12-17,E1,web,alta,537.2,cerrado,0
SOP091-002168,2024-12-18,E2,web,normal,4506.6,cerrado,1
SOP091-002169,2024-12-18,E3,telefono,normal,2039.9,cerrado,0
SOP091-002170,2024-12-18,E1,telefono,normal,1558.9,cerrado,0
SOP091-002171,2024-12-18,E2,correo,alta,1572.5,cerrado,0
SOP091-002172,2024-12-18,E3,correo,normal,276.4,cerrado,0
SOP091-002173,2024-12-18,E1,correo,normal,136.3,cerrado,0
SOP091-002174,2024-12-18,E2,telefono,baja,2986.4,cerrado,0
SOP091-002175,2024-12-19,E3,telefono,baja,4677.9,cerrado,1
SOP091-002176,2024-12-19,E1,correo,baja,204.0,cerrado,0
SOP091-002177,2024-12-19,E2,web,normal,170.1,cerrado,0
SOP091-002178,2024-12-19,E3,correo,baja,,abierto,0
SOP091-002179,2024-12-19,E1,web,baja,4805.6,cerrado,1
SOP091-002180,2024-12-19,E2,web,normal,,abierto,0
SOP091-002181,2024-12-20,E3,correo,alta,1278.2,cerrado,0
SOP091-002182,2024-12-20,E1,correo,baja,374.6,cerrado,0
SOP091-002183,2024-12-20,E2,telefono,baja,1578.2,cerrado,0
SOP091-002184,2024-12-20,E3,web,baja,1028.8,cerrado,0
SOP091-002185,2024-12-20,E1,web,normal,,abierto,0
SOP091-002186,2024-12-20,E2,correo,normal,744.9,cerrado,0
SOP091-002187,2024-12-21,E3,web,alta,189.9,cerrado,0
SOP091-002188,2024-12-21,E1,telefono,normal,102.0,cerrado,0
SOP091-002189,2024-12-21,E2,telefono,baja,,abierto,0
SOP091-002190,2024-12-21,E3,correo,normal,610.0,cerrado,0
SOP091-002191,2024-12-21,E1,correo,normal,551.3,cerrado,0
SOP091-002192,2024-12-21,E2,web,baja,692.9,cerrado,0
SOP091-002193,2024-12-22,E3,web,alta,209.5,cerrado,0
SOP091-002194,2024-12-22,E1,web,normal,,abierto,0
SOP091-002195,2024-12-22,E2,correo,baja,420.8,cerrado,0
SOP091-002196,2024-12-22,E3,web,baja,2994.4,cerrado,0
SOP091-002197,2024-12-22,E1,web,baja,153.5,cerrado,0
SOP091-002198,2024-12-22,E2,telefono,normal,388.2,cerrado,0
SOP091-002199,2024-12-23,E3,correo,baja,493.6,cerrado,0
SOP091-002200,2024-12-23,E1,telefono,normal,422.1,cerrado,0
SOP091-002201,2024-12-23,E2,correo,baja,502.5,cerrado,0
SOP091-002202,2024-12-23,E3,web,alta,171.9,cerrado,0
SOP091-002203,2024-12-23,E1,correo,normal,289.6,cerrado,0
SOP091-002204,2024-12-23,E2,correo,alta,4609.1,cerrado,1
SOP091-002205,2024-12-24,E3,telefono,normal,6016.3,cerrado,1
SOP091-002206,2024-12-24,E1,telefono,alta,287.5,cerrado,0
SOP091-002207,2024-12-24,E2,correo,normal,469.7,cerrado,0
SOP091-002208,2024-12-24,E3,web,alta,173.0,cerrado,0
SOP091-002209,2024-12-24,E1,web,normal,190.0,cerrado,0
SOP091-002210,2024-12-24,E2,web,baja,78.5,cerrado,0
SOP091-002211,2024-12-25,E3,telefono,normal,1328.8,cerrado,0
SOP091-002212,2024-12-25,E1,web,normal,1834.9,cerrado,0
SOP091-002213,2024-12-25,E2,correo,normal,5031.3,cerrado,1
SOP091-002214,2024-12-25,E3,telefono,normal,3864.7,cerrado,0
SOP091-002215,2024-12-25,E1,telefono,alta,162.1,cerrado,0
SOP091-002216,2024-12-25,E2,telefono,baja,239.5,cerrado,0
SOP091-002217,2024-12-25,E3,telefono,normal,,abierto,0
SOP091-002218,2024-12-26,E1,correo,baja,71.2,cerrado,0
SOP091-002219,2024-12-26,E2,web,baja,343.7,cerrado,0
SOP091-002220,2024-12-26,E3,telefono,normal,543.6,cerrado,0
SOP091-002221,2024-12-26,E1,correo,alta,645.2,cerrado,0
SOP091-002222,2024-12-26,E2,correo,normal,1132.5,cerrado,0
SOP091-002223,2024-12-26,E3,telefono,normal,7252.1,cerrado,1
SOP091-002224,2024-12-27,E1,telefono,alta,4535.2,cerrado,1
SOP091-002225,2024-12-27,E2,web,baja,228.2,cerrado,0
SOP091-002226,2024-12-27,E3,telefono,alta,4658.0,cerrado,1
SOP091-002227,2024-12-27,E1,correo,normal,615.5,cerrado,0
SOP091-002228,2024-12-27,E2,correo,baja,415.5,cerrado,0
SOP091-002229,2024-12-27,E3,correo,alta,1094.3,cerrado,0
SOP091-002230,2024-12-28,E1,correo,alta,,abierto,0
SOP091-002231,2024-12-28,E2,web,baja,765.3,cerrado,0
SOP091-002232,2024-12-28,E3, WEB ,normal,4416.8,cerrado,1
SOP091-002233,2024-12-28,E1,telefono,normal,148.0,cerrado,0
SOP091-002234,2024-12-28,E2,telefono,baja,533.9,cerrado,0
SOP091-002235,2024-12-28,E3,telefono,normal,383.7,cerrado,0
SOP091-002236,2024-12-29,E1,telefono,normal,384.4,cerrado,0
SOP091-002237,2024-12-29,E2,correo,alta,,abierto,0
SOP091-002238,2024-12-29,E3,correo,alta,1353.4,cerrado,0
SOP091-002239,2024-12-29,E1,web,alta,715.0,cerrado,0
SOP091-002240,2024-12-29,E2,telefono,alta,1768.9,cerrado,0
SOP091-002241,2024-12-29,E3,telefono,normal,833.8,cerrado,0
SOP091-002242,2024-12-30,E1,web,alta,,cerrado,0
SOP091-002243,2024-12-30,E2,web,alta,1455.4,cerrado,0
SOP091-002244,2024-12-30,E3,telefono,normal,5631.3,cerrado,1
SOP091-002245,2024-12-30,E1,correo,normal,1508.1,cerrado,0
SOP091-002246,2024-12-30,E2,web,normal,1310.9,cerrado,0
SOP091-002247,2024-12-30,E3,telefono,normal,,abierto,0
SOP091-002248,2024-12-31,E1,correo,normal,752.1,cerrado,0
SOP091-002249,2024-12-31,E2,correo,baja,398.1,cerrado,0
SOP091-002250,2024-12-31,E3,correo,alta,503.7,cerrado,0
SOP091-002251,2024-12-31,E1,web,normal,109.7,cerrado,0
SOP091-002252,2024-12-31,E2,telefono,normal,6398.3,cerrado,1
SOP091-002253,2024-12-31,E3,web,baja,5590.4,cerrado,1
SOP091-002254,2024-12-31,E1,correo,normal,138.7,cerrado,0
SOP091-002255,2025-01-01,E2,correo,normal,2097.0,cerrado,0
SOP091-002256,2025-01-01,E3,web,normal,605.4,cerrado,0
SOP091-002257,2025-01-01,E1,web,baja,1028.9,cerrado,0
SOP091-002258,2025-01-01,E2,correo,normal,4850.4,cerrado,1
SOP091-002259,2025-01-01,E3,telefono,baja,1098.2,cerrado,0
SOP091-002260,2025-01-01,E1,telefono,normal,755.9,cerrado,0
SOP091-002261,2025-01-02,E2,correo,alta,,abierto,0
SOP091-002262,2025-01-02,E3,telefono,alta,5407.5,cerrado,1
SOP091-002263,2025-01-02,E1,telefono,normal,,abierto,0
SOP091-002264,2025-01-02,E2,correo,alta,269.1,cerrado,0
SOP091-002265,2025-01-02,E3,correo,baja,3203.3,cerrado,0
SOP091-002266,2025-01-02,E1,telefono,baja,338.2,cerrado,0
SOP091-002267,2025-01-03,E2,web,normal,2044.4,cerrado,0
SOP091-002268,2025-01-03,E3,correo,alta,480.6,cerrado,0
SOP091-002269,2025-01-03,E1,web,normal,194.1,cerrado,0
SOP091-002270,2025-01-03,E2,web,alta,,abierto,0
SOP091-002271,2025-01-03,E3,web,alta,,abierto,0
SOP091-002272,2025-01-03,E1,telefono,baja,436.4,cerrado,0
SOP091-002273,2025-01-04,E2,web,normal,1137.6,cerrado,0
SOP091-002274,2025-01-04,E3,telefono,normal,369.5,cerrado,0
SOP091-002275,2025-01-04,E1,correo,alta,224.6,cerrado,0
SOP091-002276,2025-01-04,E2,correo,alta,788.0,cerrado,0
SOP091-002277,2025-01-04,E3,web,alta,,abierto,0
SOP091-002278,2025-01-04,E1,web,normal,303.5,cerrado,0
SOP091-002279,2025-01-05,E2,correo,normal,7320.1,cerrado,1
SOP091-002280,2025-01-05,E3,telefono,baja,218.7,cerrado,0
SOP091-002281,2025-01-05,E1,correo,alta,4661.1,cerrado,1
SOP091-002282,2025-01-05,E2,correo,normal,1192.8,cerrado,0
SOP091-002283,2025-01-05,E3,web,normal,4887.8,cerrado,1
SOP091-002284,2025-01-05,E1,correo,baja,,abierto,0
SOP091-002285,2025-01-06,E2,correo,baja,,abierto,0
SOP091-002286,2025-01-06,E3,correo,normal,4670.8,cerrado,1
SOP091-002287,2025-01-06,E1,correo,alta,576.1,cerrado,0
SOP091-002288,2025-01-06,E2,correo,alta,1082.4,cerrado,0
SOP091-002289,2025-01-06,E3,correo,alta,5042.8,cerrado,1
SOP091-002290,2025-01-06,E1,correo,normal,270.5,cerrado,0
SOP091-002291,2025-01-06,E2,web,baja,,abierto,0
SOP091-002292,2025-01-07,E3,web,baja,329.0,cerrado,0
SOP091-002293,2025-01-07,E1,telefono,normal,1577.9,cerrado,0
SOP091-002294,2025-01-07,E2,correo,baja,142.5,cerrado,0
SOP091-002295,2025-01-07,E3,telefono,alta,434.5,cerrado,0
SOP091-002296,2025-01-07,E1,correo,normal,161.8,cerrado,0
SOP091-002297,2025-01-07,E2,telefono,baja,439.1,cerrado,0
SOP091-002298,2025-01-08,E3,telefono,alta,568.7,cerrado,0
SOP091-002299,2025-01-08,E1,telefono,alta,971.5,cerrado,0
SOP091-002300,2025-01-08,E2,web,alta,927.1,cerrado,0
SOP091-002301,2025-01-08,E3,correo,normal,4607.3,cerrado,1
SOP091-002302,2025-01-08,E1,telefono,baja,380.9,cerrado,0
SOP091-002303,2025-01-08,E2,correo,alta,1898.5,cerrado,0
SOP091-002304,2025-01-09,E3,telefono,baja,258.8,cerrado,0
SOP091-002305,2025-01-09,E1,correo,normal,119.3,cerrado,0
SOP091-002306,2025-01-09,E2,correo,normal,748.4,cerrado,0
SOP091-002307,2025-01-09,E3,web,normal,,abierto,0
SOP091-002308,2025-01-09,E1,web,baja,427.9,cerrado,0
SOP091-002309,2025-01-09,E2,telefono,normal,311.0,cerrado,0
SOP091-002310,2025-01-10,E3,web,alta,,abierto,0
SOP091-002311,2025-01-10,E1,correo,normal,,abierto,0
SOP091-002312,2025-01-10,E2,telefono,alta,416.5,cerrado,0
SOP091-002313,2025-01-10,E3,web,normal,4544.3,cerrado,1
SOP091-002314,2025-01-10,E1,correo,normal,567.0,cerrado,0
SOP091-002315,2025-01-10,E2,correo,normal,329.4,cerrado,0
SOP091-002316,2025-01-11,E3,web,normal,1231.5,cerrado,0
SOP091-002317,2025-01-11,E1,web,alta,,abierto,0
SOP091-002318,2025-01-11,E2,correo,normal,563.4,cerrado,0
SOP091-002319,2025-01-11,E3,telefono,alta,321.0,cerrado,0
SOP091-002320,2025-01-11,E1,web,baja,2260.0,cerrado,0
SOP091-002321,2025-01-11,E2,web,normal,1216.7,cerrado,0
SOP091-002322,2025-01-12,E3,telefono,alta,"594,8",cerrado,0
SOP091-002323,2025-01-12,E1,web,normal,,abierto,0
SOP091-002324,2025-01-12,E2,web,normal,2534.7,cerrado,0
SOP091-002325,2025-01-12,E3,web,normal,,cerrado,0
SOP091-002326,2025-01-12,E1,web,normal,4491.7,cerrado,1
SOP091-002327,2025-01-12,E2,web,normal,251.7,cerrado,0
SOP091-002328,2025-01-13,E3,telefono,alta,234.5,cerrado,0
SOP091-002329,2025-01-13,E1, CORREO ,baja,2961.1,cerrado,0
SOP091-002330,2025-01-13,E2,telefono,normal,213.0,cerrado,0
SOP091-002331,2025-01-13,E3,telefono,normal,216.1,cerrado,0
SOP091-002332,2025-01-13,E1,telefono,normal,197.0,cerrado,0
SOP091-002333,2025-01-13,E2,correo,normal,719.6,cerrado,0
SOP091-002334,2025-01-13,E3,correo,baja,990.8,cerrado,0
SOP091-002335,2025-01-14,E1,correo,baja,429.5,cerrado,0
SOP091-002336,2025-01-14,E2,telefono,normal,421.0,cerrado,0
SOP091-002337,2025-01-14,E3,correo,baja,4999.2,cerrado,1
SOP091-002338,2025-01-14,E1,web,normal,61.5,cerrado,0
SOP091-002339,2025-01-14,E2,web,normal,328.8,cerrado,0
SOP091-002340,2025-01-14,E3,web,normal,260.1,cerrado,0
SOP091-002341,2025-01-15,E1,correo,normal,767.9,cerrado,0
SOP091-002342,2025-01-15,E2,web,normal,4457.9,cerrado,1
SOP091-002343,2025-01-15,E3,telefono,alta,991.3,cerrado,0
SOP091-002344,2025-01-15,E1,web,baja,292.2,cerrado,0
SOP091-002345,2025-01-15,E2,correo,baja,158.5,cerrado,0
SOP091-002346,2025-01-15,E3,correo,baja,1173.4,cerrado,0
SOP091-002347,2025-01-16,E1,web,normal,622.3,cerrado,0
SOP091-002348,2025-01-16,E2,telefono,alta,1668.4,cerrado,0
SOP091-002349,2025-01-16,E3,correo,baja,502.4,cerrado,0
SOP091-002350,2025-01-16,E1,telefono,normal,,abierto,0
SOP091-002351,2025-01-16,E2,correo,alta,310.4,cerrado,0
SOP091-002352,2025-01-16,E3,web,alta,1131.3,cerrado,0
SOP091-002353,2025-01-17,E1,correo,normal,211.4,cerrado,0
SOP091-002354,2025-01-17,E2,web,baja,1069.2,cerrado,0
SOP091-002355,2025-01-17,E3,telefono,baja,,abierto,0
SOP091-002356,2025-01-17,E1,correo,normal,2054.9,cerrado,0
SOP091-002357,2025-01-17,E2,telefono,normal,240.4,cerrado,0
SOP091-002358,2025-01-17,E3,correo,normal,7148.3,cerrado,1
SOP091-002359,2025-01-18,E1,telefono,normal,6154.7,cerrado,0
SOP091-002360,2025-01-18,E2,telefono,normal,743.9,cerrado,0
SOP091-002361,2025-01-18,E3,web,alta,5570.5,cerrado,1
SOP091-002362,2025-01-18,E1,web,alta,,abierto,0
SOP091-002363,2025-01-18,E2,telefono,alta,4483.4,cerrado,1
SOP091-002364,2025-01-18,E3,telefono,normal,,abierto,0
SOP091-002365,2025-01-19,E1,web,normal,119.5,cerrado,0
SOP091-002366,2025-01-19,E2,correo,alta,2811.5,cerrado,0
SOP091-002367,2025-01-19,E3,correo,alta,265.5,cerrado,0
SOP091-002368,2025-01-19,E1,web,baja,221.3,cerrado,0
SOP091-002369,2025-01-19,E2,correo,baja,,abierto,0
SOP091-002370,2025-01-19,E3,web,normal,,abierto,0
SOP091-002371,2025-01-19,E1,correo,baja,1420.9,cerrado,0
SOP091-002372,2025-01-20,E2,correo,normal,4468.5,cerrado,1
SOP091-002373,2025-01-20,E3,web,baja,4847.2,cerrado,1
SOP091-002374,2025-01-20,E1,telefono,normal,389.8,cerrado,0
SOP091-002375,2025-01-20,E2,web,normal,,abierto,0
SOP091-002376,2025-01-20,E3,correo,normal,688.4,cerrado,0
SOP091-002377,2025-01-20,E1,telefono,normal,594.5,cerrado,0
SOP091-002378,2025-01-21,E2,telefono,baja,726.4,cerrado,0
SOP091-002379,2025-01-21,E3,web,normal,709.6,cerrado,0
SOP091-002380,2025-01-21,E1,telefono,normal,,abierto,0
SOP091-002381,2025-01-21,E2,web,alta,166.2,cerrado,0
SOP091-002382,2025-01-21,E3,telefono,baja,192.7,cerrado,0
SOP091-002383,2025-01-21,E1,web,normal,,abierto,0
SOP091-002384,2025-01-22,E2,web,alta,586.0,cerrado,0
SOP091-002385,2025-01-22,E3,correo,normal,,abierto,0
SOP091-002386,2025-01-22,E1,web,normal,110.7,cerrado,0
SOP091-002387,2025-01-22,E2,correo,normal,4725.4,cerrado,1
SOP091-002388,2025-01-22,E3,telefono,normal,856.7,cerrado,0
SOP091-002389,2025-01-22,E1,telefono,baja,270.8,cerrado,0
SOP091-002390,2025-01-23,E2,correo,normal,967.0,cerrado,0
SOP091-002391,2025-01-23,E3,correo,baja,279.4,cerrado,0
SOP091-002392,2025-01-23,E1,web,alta,,abierto,0
SOP091-002393,2025-01-23,E2,correo,baja,432.0,cerrado,0
SOP091-002394,2025-01-23,E3,telefono,alta,366.7,cerrado,0
SOP091-002395,2025-01-23,E1,telefono,normal,1469.8,cerrado,0
SOP091-002396,2025-01-24,E2,correo,alta,,abierto,0
SOP091-002397,2025-01-24,E3,web,alta,473.0,cerrado,0
SOP091-002398,2025-01-24,E1,correo,baja,4621.4,cerrado,1
SOP091-002399,2025-01-24,E2,web,normal,,abierto,0
SOP091-002400,2025-01-24,E3,telefono,normal,,abierto,0
SOP091-002401,2025-01-24,E1,telefono,baja,410.8,cerrado,0
SOP091-002402,2025-01-25,E2,telefono,alta,187.6,cerrado,0
SOP091-002403,2025-01-25,E3,telefono,normal,188.9,cerrado,0
SOP091-002404,2025-01-25,E1,telefono,baja,254.5,cerrado,0
SOP091-002405,2025-01-25,E2,telefono,alta,469.3,cerrado,0
SOP091-002406,2025-01-25,E3,web,normal,564.3,cerrado,0
SOP091-002407,2025-01-25,E1,web,baja,2304.8,cerrado,0
SOP091-002408,2025-01-26,E2,web,alta,,cerrado,0
SOP091-002409,2025-01-26,E3,telefono,normal,1316.5,cerrado,0
SOP091-002410,2025-01-26,E1,correo,normal,7282.0,cerrado,1
SOP091-002411,2025-01-26,E2,correo,normal,,abierto,0
SOP091-002412,2025-01-26,E3,telefono,normal,770.2,cerrado,0
SOP091-002413,2025-01-26,E1,correo,normal,521.9,cerrado,0
SOP091-002414,2025-01-26,E2,telefono,baja,,abierto,0
SOP091-002415,2025-01-27,E3,telefono,baja,,abierto,0
SOP091-002416,2025-01-27,E1,web,normal,388.2,cerrado,0
SOP091-002417,2025-01-27,E2,correo,alta,480.8,cerrado,0
SOP091-002418,2025-01-27,E3,web,baja,961.7,cerrado,0
SOP091-002419,2025-01-27,E1,telefono,normal,316.4,cerrado,0
SOP091-002420,2025-01-27,E2,web,baja,448.2,cerrado,0
SOP091-002421,2025-01-28,E3,correo,alta,1047.6,cerrado,0
SOP091-002422,2025-01-28,E1,correo,alta,397.9,cerrado,0
SOP091-002423,2025-01-28,E2,correo,normal,254.6,cerrado,0
SOP091-002424,2025-01-28,E3,telefono,alta,409.8,cerrado,0
SOP091-002425,2025-01-28,E1,correo,normal,420.4,cerrado,0
SOP091-002426,2025-01-28,E2, CORREO ,baja,142.4,cerrado,0
SOP091-002427,2025-01-29,E3,telefono,normal,,abierto,0
SOP091-002428,2025-01-29,E1,telefono,alta,265.3,cerrado,0
SOP091-002429,2025-01-29,E2,correo,alta,,abierto,0
SOP091-002430,2025-01-29,E3,web,alta,597.7,cerrado,0
SOP091-002431,2025-01-29,E1,correo,baja,1206.1,cerrado,0
SOP091-002432,2025-01-29,E2,web,baja,4425.7,cerrado,1
SOP091-002433,2025-01-30,E3,web,normal,657.5,cerrado,0
SOP091-002434,2025-01-30,E1,web,normal,295.2,cerrado,0
SOP091-002435,2025-01-30,E2,telefono,normal,213.5,cerrado,0
SOP091-002436,2025-01-30,E3,telefono,alta,300.5,cerrado,0
SOP091-002437,2025-01-30,E1,telefono,normal,,abierto,0
SOP091-002438,2025-01-30,E2,web,normal,,abierto,0
SOP091-002439,2025-01-31,E3,web,normal,294.0,cerrado,0
SOP091-002440,2025-01-31,E1,web,alta,187.0,cerrado,0
SOP091-002441,2025-01-31,E2,web,baja,,abierto,0
SOP091-002442,2025-01-31,E3,web,normal,624.5,cerrado,0
SOP091-002443,2025-01-31,E1,telefono,normal,136.7,cerrado,0
SOP091-002444,2025-01-31,E2,correo,alta,,abierto,0
SOP091-002445,2025-02-01,E3,web,normal,4816.1,cerrado,1
SOP091-002446,2025-02-01,E1,correo,baja,186.5,cerrado,0
SOP091-002447,2025-02-01,E2,correo,normal,,abierto,0
SOP091-002448,2025-02-01,E3,correo,baja,382.7,cerrado,0
SOP091-002449,2025-02-01,E1,telefono,normal,,abierto,0
SOP091-002450,2025-02-01,E2,web,alta,676.4,cerrado,0
SOP091-002451,2025-02-01,E3,correo,baja,662.8,cerrado,0
SOP091-002452,2025-02-02,E1,web,baja,,abierto,0
SOP091-002453,2025-02-02,E2,telefono,normal,431.9,cerrado,0
SOP091-002454,2025-02-02,E3,correo,normal,1141.8,cerrado,0
SOP091-002455,2025-02-02,E1,web,normal,772.5,cerrado,0
SOP091-002456,2025-02-02,E2,web,normal,180.7,cerrado,0
SOP091-002457,2025-02-02,E3,telefono,baja,1560.3,cerrado,0
SOP091-002458,2025-02-03,E1,correo,baja,198.6,cerrado,0
SOP091-002459,2025-02-03,E2,web,normal,582.2,cerrado,0
SOP091-002460,2025-02-03,E3,telefono,normal,2008.0,cerrado,0
SOP091-002461,2025-02-03,E1,web,normal,857.4,cerrado,0
SOP091-002462,2025-02-03,E2,web,baja,4955.5,cerrado,1
SOP091-002463,2025-02-03,E3,telefono,normal,4929.7,cerrado,1
SOP091-002464,2025-02-04,E1,correo,normal,320.8,cerrado,0
SOP091-002465,2025-02-04,E2,telefono,normal,1200.4,cerrado,0
SOP091-002466,2025-02-04,E3,web,normal,1087.7,cerrado,0
SOP091-002467,2025-02-04,E1,telefono,normal,567.1,cerrado,0
SOP091-002468,2025-02-04,E2,correo,alta,873.3,cerrado,0
SOP091-002469,2025-02-04,E3,telefono,alta,1308.1,cerrado,0
SOP091-002470,2025-02-05,E1,web,baja,,abierto,0
SOP091-002471,2025-02-05,E2,correo,normal,496.1,cerrado,0
SOP091-002472,2025-02-05,E3,telefono,alta,414.1,cerrado,0
SOP091-002473,2025-02-05,E1,correo,alta,388.8,cerrado,0
SOP091-002474,2025-02-05,E2,web,baja,134.1,cerrado,0
SOP091-002475,2025-02-05,E3,telefono,baja,1344.3,cerrado,0
SOP091-002476,2025-02-06,E1,correo,alta,679.2,cerrado,0
SOP091-002477,2025-02-06,E2,correo,normal,5214.4,cerrado,1
SOP091-002478,2025-02-06,E3,telefono,baja,277.0,cerrado,0
SOP091-002479,2025-02-06,E1,correo,normal,486.1,cerrado,0
SOP091-002480,2025-02-06,E2,telefono,baja,867.0,cerrado,0
SOP091-002481,2025-02-06,E3,telefono,normal,,abierto,0
SOP091-002482,2025-02-07,E1,web,alta,4857.1,cerrado,1
SOP091-002483,2025-02-07,E2,correo,baja,5527.2,cerrado,1
SOP091-002484,2025-02-07,E3,web,normal,588.6,cerrado,0
SOP091-002485,2025-02-07,E1,web,baja,457.3,cerrado,0
SOP091-002486,2025-02-07,E2,telefono,normal,173.6,cerrado,0
SOP091-002487,2025-02-07,E3,web,normal,569.9,cerrado,0
SOP091-002488,2025-02-07,E1,telefono,normal,1456.7,cerrado,0
SOP091-002489,2025-02-08,E2,correo,normal,,abierto,0
SOP091-002490,2025-02-08,E3,web,baja,,abierto,0
SOP091-002491,2025-02-08,E1,web,baja,,cerrado,0
SOP091-002492,2025-02-08,E2,telefono,alta,570.8,cerrado,0
SOP091-002493,2025-02-08,E3,web,baja,5342.4,cerrado,1
SOP091-002494,2025-02-08,E1,web,normal,257.7,cerrado,0
SOP091-002495,2025-02-09,E2,correo,normal,,abierto,0
SOP091-002496,2025-02-09,E3,correo,normal,500.8,cerrado,0
SOP091-002497,2025-02-09,E1,telefono,normal,261.6,cerrado,0
SOP091-002498,2025-02-09,E2,web,normal,452.5,cerrado,0
SOP091-002499,2025-02-09,E3,web,normal,1212.2,cerrado,0
SOP091-002500,2025-02-09,E1,telefono,normal,209.9,cerrado,0
SOP091-002501,2025-02-10,E2,web,normal,4753.4,cerrado,1
SOP091-002502,2025-02-10,E3,telefono,normal,190.1,cerrado,0
SOP091-002503,2025-02-10,E1,correo,alta,272.6,cerrado,0
SOP091-002504,2025-02-10,E2,web,baja,66.3,cerrado,0
SOP091-002505,2025-02-10,E3,web,normal,213.5,cerrado,0
SOP091-002506,2025-02-10,E1,telefono,normal,406.1,cerrado,0
SOP091-002507,2025-02-11,E2,web,baja,436.8,cerrado,0
SOP091-002508,2025-02-11,E3,telefono,normal,916.6,cerrado,0
SOP091-002509,2025-02-11,E1,web,baja,222.2,cerrado,0
SOP091-002510,2025-02-11,E2,telefono,baja,426.4,cerrado,0
SOP091-002511,2025-02-11,E3,telefono,baja,523.0,cerrado,0
SOP091-002512,2025-02-11,E1,web,alta,428.9,cerrado,0
SOP091-002513,2025-02-12,E2,telefono,normal,2947.3,cerrado,0
