evento_id,registro_id,fecha_evento,estado_evento
EV004571,SOP091-002214,2024-12-25,abierto
EV004572,SOP091-002214,2024-12-28,cerrado
EV004573,SOP091-002215,2024-12-25,abierto
EV004574,SOP091-002215,2024-12-26,cerrado
EV004575,SOP091-002216,2024-12-25,abierto
EV004576,SOP091-002216,2024-12-26,cerrado
EV004577,SOP091-002217,2024-12-25,abierto
EV004578,SOP091-002218,2024-12-26,abierto
EV004579,SOP091-002218,2024-12-27,cerrado
EV004580,SOP091-002219,2024-12-26,abierto
EV004581,SOP091-002219,2024-12-27,cerrado
EV004582,SOP091-002220,2024-12-26,abierto
EV004583,SOP091-002220,2024-12-27,cerrado
EV004584,SOP091-002221,2024-12-26,abierto
EV004585,SOP091-002221,2024-12-27,cerrado
EV004586,SOP091-002222,2024-12-26,abierto
EV004587,SOP091-002222,2024-12-27,cerrado
EV004588,SOP091-002223,2024-12-26,abierto
EV004589,SOP091-002223,2024-12-27,cerrado
EV004590,SOP091-002223,2024-12-28,abierto
EV004591,SOP091-002223,2025-01-01,cerrado
EV004592,SOP091-002224,2024-12-27,abierto
EV004593,SOP091-002224,2024-12-28,cerrado
EV004594,SOP091-002224,2024-12-29,abierto
EV004595,SOP091-002224,2024-12-31,cerrado
EV004596,SOP091-002225,2024-12-27,abierto
EV004597,SOP091-002225,2024-12-28,cerrado
EV004598,SOP091-002226,2024-12-27,abierto
EV004599,SOP091-002226,2024-12-28,cerrado
EV004600,SOP091-002226,2024-12-29,abierto
EV004601,SOP091-002226,2024-12-31,cerrado
EV004602,SOP091-002227,2024-12-27,abierto
EV004603,SOP091-002227,2024-12-28,cerrado
EV004604,SOP091-002228,2024-12-27,abierto
EV004605,SOP091-002228,2024-12-28,cerrado
EV004606,SOP091-002229,2024-12-27,abierto
EV004607,SOP091-002229,2024-12-28,cerrado
EV004608,SOP091-002230,2024-12-28,abierto
EV004609,SOP091-002231,2024-12-28,abierto
EV004610,SOP091-002231,2024-12-29,cerrado
EV004611,SOP091-002232,2024-12-28,abierto
EV004612,SOP091-002232,2024-12-29,cerrado
EV004613,SOP091-002232,2024-12-30,abierto
EV004614,SOP091-002232,2025-01-01,cerrado
EV004615,SOP091-002233,2024-12-28,abierto
EV004616,SOP091-002233,2024-12-29,cerrado
EV004617,SOP091-002234,2024-12-28,abierto
EV004618,SOP091-002234,2024-12-29,cerrado
EV004619,SOP091-002235,2024-12-28,abierto
EV004620,SOP091-002235,2024-12-29,cerrado
EV004621,SOP091-002236,2024-12-29,abierto
EV004622,SOP091-002236,2024-12-30,cerrado
EV004623,SOP091-002237,2024-12-29,abierto
EV004624,SOP091-002238,2024-12-29,abierto
EV004625,SOP091-002238,2024-12-30,cerrado
EV004626,SOP091-002239,2024-12-29,abierto
EV004627,SOP091-002239,2024-12-30,cerrado
EV004628,SOP091-002240,2024-12-29,abierto
EV004629,SOP091-002240,2024-12-31,cerrado
EV004630,SOP091-002241,2024-12-29,abierto
EV004631,SOP091-002241,2024-12-30,cerrado
EV004632,SOP091-002242,2024-12-30,abierto
EV004633,SOP091-002242,2024-12-31,cerrado
EV004634,SOP091-002243,2024-12-30,abierto
EV004635,SOP091-002243,2025-01-01,cerrado
EV004636,SOP091-002244,2024-12-30,abierto
EV004637,SOP091-002244,2024-12-31,cerrado
EV004638,SOP091-002244,2025-01-01,abierto
EV004639,SOP091-002244,2025-01-03,cerrado
EV004640,SOP091-002245,2024-12-30,abierto
EV004641,SOP091-002245,2025-01-01,cerrado
EV004642,SOP091-002246,2024-12-30,abierto
EV004643,SOP091-002246,2024-12-31,cerrado
EV004644,SOP091-002247,2024-12-30,abierto
EV004645,SOP091-002248,2024-12-31,abierto
EV004646,SOP091-002248,2025-01-01,cerrado
EV004647,SOP091-002249,2024-12-31,abierto
EV004648,SOP091-002249,2025-01-01,cerrado
EV004649,SOP091-002250,2024-12-31,abierto
EV004650,SOP091-002250,2025-01-01,cerrado
EV004651,SOP091-002251,2024-12-31,abierto
EV004652,SOP091-002251,2025-01-01,cerrado
EV004653,SOP091-002252,2024-12-31,abierto
EV004654,SOP091-002252,2025-01-01,cerrado
EV004655,SOP091-002252,2025-01-02,abierto
EV004656,SOP091-002252,2025-01-05,cerrado
EV004657,SOP091-002253,2024-12-31,abierto
EV004658,SOP091-002253,2025-01-01,cerrado
EV004659,SOP091-002253,2025-01-02,abierto
EV004660,SOP091-002253,2025-01-04,cerrado
EV004661,SOP091-002254,2024-12-31,abierto
EV004662,SOP091-002254,2025-01-01,cerrado
EV004663,SOP091-002255,2025-01-01,abierto
EV004664,SOP091-002255,2025-01-03,cerrado
EV004665,SOP091-002256,2025-01-01,abierto
EV004666,SOP091-002256,2025-01-02,cerrado
EV004667,SOP091-002257,2025-01-01,abierto
EV004668,SOP091-002257,2025-01-02,cerrado
EV004669,SOP091-002258,2025-01-01,abierto
EV004670,SOP091-002258,2025-01-02,cerrado
EV004671,SOP091-002258,2025-01-03,abierto
EV004672,SOP091-002258,2025-01-05,cerrado
EV004673,SOP091-002259,2025-01-01,abierto
EV004674,SOP091-002259,2025-01-02,cerrado
EV004675,SOP091-002260,2025-01-01,abierto
EV004676,SOP091-002260,2025-01-02,cerrado
EV004677,SOP091-002261,2025-01-02,abierto
EV004678,SOP091-002262,2025-01-02,abierto
EV004679,SOP091-002262,2025-01-03,cerrado
EV004680,SOP091-002262,2025-01-04,abierto
EV004681,SOP091-002262,2025-01-06,cerrado
EV004682,SOP091-002263,2025-01-02,abierto
EV004683,SOP091-002264,2025-01-02,abierto
EV004684,SOP091-002264,2025-01-03,cerrado
EV004685,SOP091-002265,2025-01-02,abierto
EV004686,SOP091-002265,2025-01-05,cerrado
EV004687,SOP091-002266,2025-01-02,abierto
EV004688,SOP091-002266,2025-01-03,cerrado
EV004689,SOP091-002267,2025-01-03,abierto
EV004690,SOP091-002267,2025-01-05,cerrado
EV004691,SOP091-002268,2025-01-03,abierto
EV004692,SOP091-002268,2025-01-04,cerrado
EV004693,SOP091-002269,2025-01-03,abierto
EV004694,SOP091-002269,2025-01-04,cerrado
EV004695,SOP091-002270,2025-01-03,abierto
EV004696,SOP091-002271,2025-01-03,abierto
EV004697,SOP091-002272,2025-01-03,abierto
EV004698,SOP091-002272,2025-01-04,cerrado
EV004699,SOP091-002273,2025-01-04,abierto
EV004700,SOP091-002273,2025-01-05,cerrado
EV004701,SOP091-002274,2025-01-04,abierto
EV004702,SOP091-002274,2025-01-05,cerrado
EV004703,SOP091-002275,2025-01-04,abierto
EV004704,SOP091-002275,2025-01-05,cerrado
EV004705,SOP091-002276,2025-01-04,abierto
EV004706,SOP091-002276,2025-01-05,cerrado
EV004707,SOP091-002277,2025-01-04,abierto
EV004708,SOP091-002278,2025-01-04,abierto
EV004709,SOP091-002278,2025-01-05,cerrado
EV004710,SOP091-002279,2025-01-05,abierto
EV004711,SOP091-002279,2025-01-06,cerrado
EV004712,SOP091-002279,2025-01-07,abierto
EV004713,SOP091-002279,2025-01-11,cerrado
EV004714,SOP091-002280,2025-01-05,abierto
EV004715,SOP091-002280,2025-01-06,cerrado
EV004716,SOP091-002281,2025-01-05,abierto
EV004717,SOP091-002281,2025-01-06,cerrado
EV004718,SOP091-002281,2025-01-07,abierto
EV004719,SOP091-002281,2025-01-09,cerrado
EV004720,SOP091-002282,2025-01-05,abierto
EV004721,SOP091-002282,2025-01-06,cerrado
EV004722,SOP091-002283,2025-01-05,abierto
EV004723,SOP091-002283,2025-01-06,cerrado
EV004724,SOP091-002283,2025-01-07,abierto
EV004725,SOP091-002283,2025-01-09,cerrado
EV004726,SOP091-002284,2025-01-05,abierto
EV004727,SOP091-002285,2025-01-06,abierto
EV004728,SOP091-002286,2025-01-06,abierto
EV004729,SOP091-002286,2025-01-07,cerrado
EV004730,SOP091-002286,2025-01-08,abierto
EV004731,SOP091-002286,2025-01-10,cerrado
EV004732,SOP091-002287,2025-01-06,abierto
EV004733,SOP091-002287,2025-01-07,cerrado
EV004734,SOP091-002288,2025-01-06,abierto
EV004735,SOP091-002288,2025-01-07,cerrado
EV004736,SOP091-002289,2025-01-06,abierto
EV004737,SOP091-002289,2025-01-07,cerrado
EV004738,SOP091-002289,2025-01-08,abierto
EV004739,SOP091-002289,2025-01-10,cerrado
EV004740,SOP091-002290,2025-01-06,abierto
EV004741,SOP091-002290,2025-01-07,cerrado
EV004742,SOP091-002291,2025-01-06,abierto
EV004743,SOP091-002292,2025-01-07,abierto
EV004744,SOP091-002292,2025-01-08,cerrado
EV004745,SOP091-002293,2025-01-07,abierto
EV004746,SOP091-002293,2025-01-09,cerrado
EV004747,SOP091-002294,2025-01-07,abierto
EV004748,SOP091-002294,2025-01-08,cerrado
EV004749,SOP091-002295,2025-01-07,abierto
EV004750,SOP091-002295,2025-01-08,cerrado
EV004751,SOP091-002296,2025-01-07,abierto
EV004752,SOP091-002296,2025-01-08,cerrado
EV004753,SOP091-002297,2025-01-07,abierto
EV004754,SOP091-002297,2025-01-08,cerrado
EV004755,SOP091-002298,2025-01-08,abierto
EV004756,SOP091-002298,2025-01-09,cerrado
EV004757,SOP091-002299,2025-01-08,abierto
EV004758,SOP091-002299,2025-01-09,cerrado
EV004759,SOP091-002300,2025-01-08,abierto
EV004760,SOP091-002300,2025-01-09,cerrado
EV004761,SOP091-002301,2025-01-08,abierto
EV004762,SOP091-002301,2025-01-09,cerrado
EV004763,SOP091-002301,2025-01-10,abierto
EV004764,SOP091-002301,2025-01-12,cerrado
EV004765,SOP091-002302,2025-01-08,abierto
EV004766,SOP091-002302,2025-01-09,cerrado
EV004767,SOP091-002303,2025-01-08,abierto
EV004768,SOP091-002303,2025-01-10,cerrado
EV004769,SOP091-002304,2025-01-09,abierto
EV004770,SOP091-002304,2025-01-10,cerrado
EV004771,SOP091-002305,2025-01-09,abierto
EV004772,SOP091-002305,2025-01-10,cerrado
EV004773,SOP091-002306,2025-01-09,abierto
EV004774,SOP091-002306,2025-01-10,cerrado
EV004775,SOP091-002307,2025-01-09,abierto
EV004776,SOP091-002308,2025-01-09,abierto
EV004777,SOP091-002308,2025-01-10,cerrado
EV004778,SOP091-002309,2025-01-09,abierto
EV004779,SOP091-002309,2025-01-10,cerrado
EV004780,SOP091-002310,2025-01-10,abierto
EV004781,SOP091-002311,2025-01-10,abierto
EV004782,SOP091-002312,2025-01-10,abierto
EV004783,SOP091-002312,2025-01-11,cerrado
EV004784,SOP091-002313,2025-01-10,abierto
EV004785,SOP091-002313,2025-01-11,cerrado
EV004786,SOP091-002313,2025-01-12,abierto
EV004787,SOP091-002313,2025-01-14,cerrado
EV004788,SOP091-002314,2025-01-10,abierto
EV004789,SOP091-002314,2025-01-11,cerrado
EV004790,SOP091-002315,2025-01-10,abierto
EV004791,SOP091-002315,2025-01-11,cerrado
EV004792,SOP091-002316,2025-01-11,abierto
EV004793,SOP091-002316,2025-01-12,cerrado
EV004794,SOP091-002317,2025-01-11,abierto
EV004795,SOP091-002318,2025-01-11,abierto
EV004796,SOP091-002318,2025-01-12,cerrado
EV004797,SOP091-002319,2025-01-11,abierto
EV004798,SOP091-002319,2025-01-12,cerrado
EV004799,SOP091-002320,2025-01-11,abierto
EV004800,SOP091-002320,2025-01-13,cerrado
EV004801,SOP091-002321,2025-01-11,abierto
EV004802,SOP091-002321,2025-01-12,cerrado
EV004803,SOP091-002322,2025-01-12,abierto
EV004804,SOP091-002322,2025-01-13,cerrado
EV004805,SOP091-002323,2025-01-12,abierto
EV004806,SOP091-002324,2025-01-12,abierto
EV004807,SOP091-002324,2025-01-14,cerrado
EV004808,SOP091-002325,2025-01-12,abierto
EV004809,SOP091-002325,2025-01-13,cerrado
EV004810,SOP091-002326,2025-01-12,abierto
EV004811,SOP091-002326,2025-01-13,cerrado
EV004812,SOP091-002326,2025-01-14,abierto
EV004813,SOP091-002326,2025-01-16,cerrado
EV004814,SOP091-002327,2025-01-12,abierto
EV004815,SOP091-002327,2025-01-13,cerrado
EV004816,SOP091-002328,2025-01-13,abierto
EV004817,SOP091-002328,2025-01-14,cerrado
EV004818,SOP091-002329,2025-01-13,abierto
EV004819,SOP091-002329,2025-01-16,cerrado
EV004820,SOP091-002330,2025-01-13,abierto
EV004821,SOP091-002330,2025-01-14,cerrado
EV004822,SOP091-002331,2025-01-13,abierto
EV004823,SOP091-002331,2025-01-14,cerrado
EV004824,SOP091-002332,2025-01-13,abierto
EV004825,SOP091-002332,2025-01-14,cerrado
EV004826,SOP091-002333,2025-01-13,abierto
EV004827,SOP091-002333,2025-01-14,cerrado
EV004828,SOP091-002334,2025-01-13,abierto
EV004829,SOP091-002334,2025-01-14,cerrado
EV004830,SOP091-002335,2025-01-14,abierto
EV004831,SOP091-002335,2025-01-15,cerrado
EV004832,SOP091-002336,2025-01-14,abierto
EV004833,SOP091-002336,2025-01-15,cerrado
EV004834,SOP091-002337,2025-01-14,abierto
EV004835,SOP091-002337,2025-01-15,cerrado
EV004836,SOP091-002337,2025-01-16,abierto
EV004837,SOP091-002337,2025-01-18,cerrado
EV004838,SOP091-002338,2025-01-14,abierto
EV004839,SOP091-002338,2025-01-15,cerrado
EV004840,SOP091-002339,2025-01-14,abierto
EV004841,SOP091-002339,2025-01-15,cerrado
EV004842,SOP091-002340,2025-01-14,abierto
EV004843,SOP091-002340,2025-01-15,cerrado
EV004844,SOP091-002341,2025-01-15,abierto
EV004845,SOP091-002341,2025-01-16,cerrado
EV004846,SOP091-002342,2025-01-15,abierto
EV004847,SOP091-002342,2025-01-16,cerrado
EV004848,SOP091-002342,2025-01-17,abierto
EV004849,SOP091-002342,2025-01-19,cerrado
EV004850,SOP091-002343,2025-01-15,abierto
EV004851,SOP091-002343,2025-01-16,cerrado
EV004852,SOP091-002344,2025-01-15,abierto
EV004853,SOP091-002344,2025-01-16,cerrado
EV004854,SOP091-002345,2025-01-15,abierto
EV004855,SOP091-002345,2025-01-16,cerrado
EV004856,SOP091-002346,2025-01-15,abierto
EV004857,SOP091-002346,2025-01-16,cerrado
EV004858,SOP091-002347,2025-01-16,abierto
EV004859,SOP091-002347,2025-01-17,cerrado
EV004860,SOP091-002348,2025-01-16,abierto
EV004861,SOP091-002348,2025-01-18,cerrado
EV004862,SOP091-002349,2025-01-16,abierto
EV004863,SOP091-002349,2025-01-17,cerrado
EV004864,SOP091-002350,2025-01-16,abierto
EV004865,SOP091-002351,2025-01-16,abierto
EV004866,SOP091-002351,2025-01-17,cerrado
EV004867,SOP091-002352,2025-01-16,abierto
EV004868,SOP091-002352,2025-01-17,cerrado
EV004869,SOP091-002353,2025-01-17,abierto
EV004870,SOP091-002353,2025-01-18,cerrado
EV004871,SOP091-002354,2025-01-17,abierto
EV004872,SOP091-002354,2025-01-18,cerrado
EV004873,SOP091-002355,2025-01-17,abierto
EV004874,SOP091-002356,2025-01-17,abierto
EV004875,SOP091-002356,2025-01-19,cerrado
EV004876,SOP091-002357,2025-01-17,abierto
EV004877,SOP091-002357,2025-01-18,cerrado
EV004878,SOP091-002358,2025-01-17,abierto
EV004879,SOP091-002358,2025-01-18,cerrado
EV004880,SOP091-002358,2025-01-19,abierto
EV004881,SOP091-002358,2025-01-22,cerrado
EV004882,SOP091-002359,2025-01-18,abierto
EV004883,SOP091-002359,2025-01-23,cerrado
EV004884,SOP091-002360,2025-01-18,abierto
EV004885,SOP091-002360,2025-01-19,cerrado
EV004886,SOP091-002361,2025-01-18,abierto
EV004887,SOP091-002361,2025-01-19,cerrado
EV004888,SOP091-002361,2025-01-20,abierto
EV004889,SOP091-002361,2025-01-22,cerrado
EV004890,SOP091-002362,2025-01-18,abierto
EV004891,SOP091-002363,2025-01-18,abierto
EV004892,SOP091-002363,2025-01-19,cerrado
EV004893,SOP091-002363,2025-01-20,abierto
EV004894,SOP091-002363,2025-01-22,cerrado
EV004895,SOP091-002364,2025-01-18,abierto
EV004896,SOP091-002365,2025-01-19,abierto
EV004897,SOP091-002365,2025-01-20,cerrado
EV004898,SOP091-002366,2025-01-19,abierto
EV004899,SOP091-002366,2025-01-21,cerrado
EV004900,SOP091-002367,2025-01-19,abierto
EV004901,SOP091-002367,2025-01-20,cerrado
EV004902,SOP091-002368,2025-01-19,abierto
EV004903,SOP091-002368,2025-01-20,cerrado
EV004904,SOP091-002369,2025-01-19,abierto
EV004905,SOP091-002370,2025-01-19,abierto
EV004906,SOP091-002371,2025-01-19,abierto
EV004907,SOP091-002371,2025-01-20,cerrado
EV004908,SOP091-002372,2025-01-20,abierto
EV004909,SOP091-002372,2025-01-21,cerrado
EV004910,SOP091-002372,2025-01-22,abierto
EV004911,SOP091-002372,2025-01-24,cerrado
EV004912,SOP091-002373,2025-01-20,abierto
EV004913,SOP091-002373,2025-01-21,cerrado
EV004914,SOP091-002373,2025-01-22,abierto
EV004915,SOP091-002373,2025-01-24,cerrado
EV004916,SOP091-002374,2025-01-20,abierto
EV004917,SOP091-002374,2025-01-21,cerrado
EV004918,SOP091-002375,2025-01-20,abierto
EV004919,SOP091-002376,2025-01-20,abierto
EV004920,SOP091-002376,2025-01-21,cerrado
EV004921,SOP091-002377,2025-01-20,abierto
EV004922,SOP091-002377,2025-01-21,cerrado
EV004923,SOP091-002378,2025-01-21,abierto
EV004924,SOP091-002378,2025-01-22,cerrado
EV004925,SOP091-002379,2025-01-21,abierto
EV004926,SOP091-002379,2025-01-22,cerrado
EV004927,SOP091-002380,2025-01-21,abierto
EV004928,SOP091-002381,2025-01-21,abierto
EV004929,SOP091-002381,2025-01-22,cerrado
EV004930,SOP091-002382,2025-01-21,abierto
EV004931,SOP091-002382,2025-01-22,cerrado
EV004932,SOP091-002383,2025-01-21,abierto
EV004933,SOP091-002384,2025-01-22,abierto
EV004934,SOP091-002384,2025-01-23,cerrado
EV004935,SOP091-002385,2025-01-22,abierto
EV004936,SOP091-002386,2025-01-22,abierto
EV004937,SOP091-002386,2025-01-23,cerrado
EV004938,SOP091-002387,2025-01-22,abierto
EV004939,SOP091-002387,2025-01-23,cerrado
EV004940,SOP091-002387,2025-01-24,abierto
EV004941,SOP091-002387,2025-01-26,cerrado
EV004942,SOP091-002388,2025-01-22,abierto
EV004943,SOP091-002388,2025-01-23,cerrado
EV004944,SOP091-002389,2025-01-22,abierto
EV004945,SOP091-002389,2025-01-23,cerrado
EV004946,SOP091-002390,2025-01-23,abierto
EV004947,SOP091-002390,2025-01-24,cerrado
EV004948,SOP091-002391,2025-01-23,abierto
EV004949,SOP091-002391,2025-01-24,cerrado
EV004950,SOP091-002392,2025-01-23,abierto
EV004951,SOP091-002393,2025-01-23,abierto
EV004952,SOP091-002393,2025-01-24,cerrado
EV004953,SOP091-002394,2025-01-23,abierto
EV004954,SOP091-002394,2025-01-24,cerrado
EV004955,SOP091-002395,2025-01-23,abierto
EV004956,SOP091-002395,2025-01-25,cerrado
EV004957,SOP091-002396,2025-01-24,abierto
EV004958,SOP091-002397,2025-01-24,abierto
EV004959,SOP091-002397,2025-01-25,cerrado
EV004960,SOP091-002398,2025-01-24,abierto
EV004961,SOP091-002398,2025-01-25,cerrado
EV004962,SOP091-002398,2025-01-26,abierto
EV004963,SOP091-002398,2025-01-28,cerrado
EV004964,SOP091-002399,2025-01-24,abierto
EV004965,SOP091-002400,2025-01-24,abierto
EV004966,SOP091-002401,2025-01-24,abierto
EV004967,SOP091-002401,2025-01-25,cerrado
EV004968,SOP091-002402,2025-01-25,abierto
EV004969,SOP091-002402,2025-01-26,cerrado
EV004970,SOP091-002403,2025-01-25,abierto
EV004971,SOP091-002403,2025-01-26,cerrado
EV004972,SOP091-002404,2025-01-25,abierto
EV004973,SOP091-002404,2025-01-26,cerrado
EV004974,SOP091-002405,2025-01-25,abierto
EV004975,SOP091-002405,2025-01-26,cerrado
EV004976,SOP091-002406,2025-01-25,abierto
EV004977,SOP091-002406,2025-01-26,cerrado
EV004978,SOP091-002407,2025-01-25,abierto
EV004979,SOP091-002407,2025-01-27,cerrado
EV004980,SOP091-002408,2025-01-26,abierto
EV004981,SOP091-002408,2025-01-27,cerrado
EV004982,SOP091-002409,2025-01-26,abierto
EV004983,SOP091-002409,2025-01-27,cerrado
EV004984,SOP091-002410,2025-01-26,abierto
EV004985,SOP091-002410,2025-01-27,cerrado
EV004986,SOP091-002410,2025-01-28,abierto
EV004987,SOP091-002410,2025-02-01,cerrado
EV004988,SOP091-002411,2025-01-26,abierto
EV004989,SOP091-002412,2025-01-26,abierto
EV004990,SOP091-002412,2025-01-27,cerrado
EV004991,SOP091-002413,2025-01-26,abierto
EV004992,SOP091-002413,2025-01-27,cerrado
EV004993,SOP091-002414,2025-01-26,abierto
EV004994,SOP091-002415,2025-01-27,abierto
EV004995,SOP091-002416,2025-01-27,abierto
EV004996,SOP091-002416,2025-01-28,cerrado
EV004997,SOP091-002417,2025-01-27,abierto
EV004998,SOP091-002417,2025-01-28,cerrado
EV004999,SOP091-002418,2025-01-27,abierto
EV005000,SOP091-002418,2025-01-28,cerrado
EV005001,SOP091-002419,2025-01-27,abierto
EV005002,SOP091-002419,2025-01-28,cerrado
EV005003,SOP091-002420,2025-01-27,abierto
EV005004,SOP091-002420,2025-01-28,cerrado
EV005005,SOP091-002421,2025-01-28,abierto
EV005006,SOP091-002421,2025-01-29,cerrado
EV005007,SOP091-002422,2025-01-28,abierto
EV005008,SOP091-002422,2025-01-29,cerrado
EV005009,SOP091-002423,2025-01-28,abierto
EV005010,SOP091-002423,2025-01-29,cerrado
EV005011,SOP091-002424,2025-01-28,abierto
EV005012,SOP091-002424,2025-01-29,cerrado
EV005013,SOP091-002425,2025-01-28,abierto
EV005014,SOP091-002425,2025-01-29,cerrado
EV005015,SOP091-002426,2025-01-28,abierto
EV005016,SOP091-002426,2025-01-29,cerrado
EV005017,SOP091-002427,2025-01-29,abierto
EV005018,SOP091-002428,2025-01-29,abierto
EV005019,SOP091-002428,2025-01-30,cerrado
EV005020,SOP091-002429,2025-01-29,abierto
EV005021,SOP091-002430,2025-01-29,abierto
EV005022,SOP091-002430,2025-01-30,cerrado
EV005023,SOP091-002431,2025-01-29,abierto
EV005024,SOP091-002431,2025-01-30,cerrado
EV005025,SOP091-002432,2025-01-29,abierto
EV005026,SOP091-002432,2025-01-30,cerrado
EV005027,SOP091-002432,2025-01-31,abierto
EV005028,SOP091-002432,2025-02-02,cerrado
EV005029,SOP091-002433,2025-01-30,abierto
EV005030,SOP091-002433,2025-01-31,cerrado
EV005031,SOP091-002434,2025-01-30,abierto
EV005032,SOP091-002434,2025-01-31,cerrado
EV005033,SOP091-002435,2025-01-30,abierto
EV005034,SOP091-002435,2025-01-31,cerrado
EV005035,SOP091-002436,2025-01-30,abierto
EV005036,SOP091-002436,2025-01-31,cerrado
EV005037,SOP091-002437,2025-01-30,abierto
EV005038,SOP091-002438,2025-01-30,abierto
EV005039,SOP091-002439,2025-01-31,abierto
EV005040,SOP091-002439,2025-02-01,cerrado
EV005041,SOP091-002440,2025-01-31,abierto
EV005042,SOP091-002440,2025-02-01,cerrado
EV005043,SOP091-002441,2025-01-31,abierto
EV005044,SOP091-002442,2025-01-31,abierto
EV005045,SOP091-002442,2025-02-01,cerrado
EV005046,SOP091-002443,2025-01-31,abierto
EV005047,SOP091-002443,2025-02-01,cerrado
EV005048,SOP091-002444,2025-01-31,abierto
EV005049,SOP091-002445,2025-02-01,abierto
EV005050,SOP091-002445,2025-02-02,cerrado
EV005051,SOP091-002445,2025-02-03,abierto
EV005052,SOP091-002445,2025-02-05,cerrado
EV005053,SOP091-002446,2025-02-01,abierto
EV005054,SOP091-002446,2025-02-02,cerrado
EV005055,SOP091-002447,2025-02-01,abierto
EV005056,SOP091-002448,2025-02-01,abierto
EV005057,SOP091-002448,2025-02-02,cerrado
EV005058,SOP091-002449,2025-02-01,abierto
EV005059,SOP091-002450,2025-02-01,abierto
EV005060,SOP091-002450,2025-02-02,cerrado
EV005061,SOP091-002451,2025-02-01,abierto
EV005062,SOP091-002451,2025-02-02,cerrado
EV005063,SOP091-002452,2025-02-02,abierto
EV005064,SOP091-002453,2025-02-02,abierto
EV005065,SOP091-002453,2025-02-03,cerrado
EV005066,SOP091-002454,2025-02-02,abierto
EV005067,SOP091-002454,2025-02-03,cerrado
EV005068,SOP091-002455,2025-02-02,abierto
EV005069,SOP091-002455,2025-02-03,cerrado
EV005070,SOP091-002456,2025-02-02,abierto
EV005071,SOP091-002456,2025-02-03,cerrado
EV005072,SOP091-002457,2025-02-02,abierto
EV005073,SOP091-002457,2025-02-04,cerrado
EV005074,SOP091-002458,2025-02-03,abierto
EV005075,SOP091-002458,2025-02-04,cerrado
EV005076,SOP091-002459,2025-02-03,abierto
EV005077,SOP091-002459,2025-02-04,cerrado
EV005078,SOP091-002460,2025-02-03,abierto
EV005079,SOP091-002460,2025-02-05,cerrado
EV005080,SOP091-002461,2025-02-03,abierto
EV005081,SOP091-002461,2025-02-04,cerrado
EV005082,SOP091-002462,2025-02-03,abierto
EV005083,SOP091-002462,2025-02-04,cerrado
EV005084,SOP091-002462,2025-02-05,abierto
EV005085,SOP091-002462,2025-02-07,cerrado
EV005086,SOP091-002463,2025-02-03,abierto
EV005087,SOP091-002463,2025-02-04,cerrado
EV005088,SOP091-002463,2025-02-05,abierto
EV005089,SOP091-002463,2025-02-07,cerrado
EV005090,SOP091-002464,2025-02-04,abierto
EV005091,SOP091-002464,2025-02-05,cerrado
EV005092,SOP091-002465,2025-02-04,abierto
EV005093,SOP091-002465,2025-02-05,cerrado
EV005094,SOP091-002466,2025-02-04,abierto
EV005095,SOP091-002466,2025-02-05,cerrado
EV005096,SOP091-002467,2025-02-04,abierto
EV005097,SOP091-002467,2025-02-05,cerrado
EV005098,SOP091-002468,2025-02-04,abierto
EV005099,SOP091-002468,2025-02-05,cerrado
EV005100,SOP091-002469,2025-02-04,abierto
EV005101,SOP091-002469,2025-02-05,cerrado
EV005102,SOP091-002470,2025-02-05,abierto
EV005103,SOP091-002471,2025-02-05,abierto
EV005104,SOP091-002471,2025-02-06,cerrado
EV005105,SOP091-002472,2025-02-05,abierto
EV005106,SOP091-002472,2025-02-06,cerrado
EV005107,SOP091-002473,2025-02-05,abierto
EV005108,SOP091-002473,2025-02-06,cerrado
EV005109,SOP091-002474,2025-02-05,abierto
EV005110,SOP091-002474,2025-02-06,cerrado
EV005111,SOP091-002475,2025-02-05,abierto
EV005112,SOP091-002475,2025-02-06,cerrado
EV005113,SOP091-002476,2025-02-06,abierto
EV005114,SOP091-002476,2025-02-07,cerrado
EV005115,SOP091-002477,2025-02-06,abierto
EV005116,SOP091-002477,2025-02-07,cerrado
EV005117,SOP091-002477,2025-02-08,abierto
EV005118,SOP091-002477,2025-02-10,cerrado
EV005119,SOP091-002478,2025-02-06,abierto
EV005120,SOP091-002478,2025-02-07,cerrado
EV005121,SOP091-002479,2025-02-06,abierto
EV005122,SOP091-002479,2025-02-07,cerrado
EV005123,SOP091-002480,2025-02-06,abierto
EV005124,SOP091-002480,2025-02-07,cerrado
EV005125,SOP091-002481,2025-02-06,abierto
EV005126,SOP091-002482,2025-02-07,abierto
EV005127,SOP091-002482,2025-02-08,cerrado
EV005128,SOP091-002482,2025-02-09,abierto
EV005129,SOP091-002482,2025-02-11,cerrado
EV005130,SOP091-002483,2025-02-07,abierto
EV005131,SOP091-002483,2025-02-08,cerrado
EV005132,SOP091-002483,2025-02-09,abierto
EV005133,SOP091-002483,2025-02-11,cerrado
EV005134,SOP091-002484,2025-02-07,abierto
EV005135,SOP091-002484,2025-02-08,cerrado
EV005136,SOP091-002485,2025-02-07,abierto
EV005137,SOP091-002485,2025-02-08,cerrado
EV005138,SOP091-002486,2025-02-07,abierto
EV005139,SOP091-002486,2025-02-08,cerrado
EV005140,SOP091-002487,2025-02-07,abierto
EV005141,SOP091-002487,2025-02-08,cerrado
