registro_id,fecha,sede,espera_min,atencion_min,estado,prioridad
TUR041-000793,2025-04-23,S1,17.3,16.2,atendido,ordinaria
TUR041-000794,2025-04-24,S2,10.0,3.9,atendido,preferente
TUR041-000795,2025-04-24,S3,11.5,4.8,atendido,ordinaria
TUR041-000796,2025-04-25,S1,13.5,17.3,atendido,ordinaria
TUR041-000797,2025-04-25,S2,4.2,12.9,atendido,ordinaria
TUR041-000798,2025-04-26,S3,20.9,4.9,atendido,ordinaria
TUR041-000799,2025-04-27,S1,4.3,11.4,atendido,preferente
TUR041-000800,2025-04-27,S2,16.3,9.3,atendido,ordinaria
TUR041-000801,2025-04-28,S3,15.0,8.7,atendido,ordinaria
TUR041-000802,2025-04-28,S1,8.4,6.7,atendido,ordinaria
TUR041-000803,2025-04-29,S2,8.0,4.2,atendido,preferente
TUR041-000804,2025-04-30,S3,23.4,10.1,atendido,ordinaria
TUR041-000805,2025-04-30,S1,24.3,4.8,atendido,preferente
TUR041-000806,2025-05-01,S2,23.8,7.8,atendido,ordinaria
TUR041-000807,2025-05-01,S3,15.9,11.2,atendido,preferente
TUR041-000808,2025-05-02,S1,5.9,14.7,atendido,ordinaria
TUR041-000809,2025-05-03,S2,26.4,17.9,atendido,ordinaria
TUR041-000810,2025-05-03,S3,5.8,16.4,atendido,preferente
TUR041-000811,2025-05-04,S1,7.3,7.2,atendido,preferente
TUR041-000812,2025-05-04,S2,10.5,13.0,atendido,ordinaria
TUR041-000813,2025-05-05,S3,22.3,,abandono,preferente
TUR041-000814,2025-05-06,S1,8.0,16.8,atendido,preferente
TUR041-000815,2025-05-06,S2,2.8,7.7,atendido,preferente
TUR041-000816,2025-05-07,S3,9.1,7.0,atendido,ordinaria
TUR041-000817,2025-05-07,S1,10.8,16.8,atendido,ordinaria
TUR041-000818,2025-05-08,S2,16.9,,abandono,ordinaria
TUR041-000819,2025-05-09,S3,22.4,11.4,atendido,ordinaria
TUR041-000820,2025-05-09,S1,19.3,7.4,atendido,preferente
TUR041-000821,2025-05-10,S2,18.9,8.1,atendido,ordinaria
TUR041-000822,2025-05-10,S3,23.7,16.0,atendido,preferente
TUR041-000823,2025-05-11,S1,14.0,7.1,atendido,ordinaria
TUR041-000824,2025-05-12,S2,22.1,,abandono,ordinaria
TUR041-000825,2025-05-12,S3,29.7,12.9,atendido,ordinaria
TUR041-000826,2025-05-13,S1,4.6,11.3,atendido,ordinaria
TUR041-000827,2025-05-14,S2,5.9,8.6,atendido,preferente
TUR041-000828,2025-05-14,S3,16.8,16.6,atendido,ordinaria
TUR041-000829,2025-05-15,S1,15.4,11.8,atendido,ordinaria
TUR041-000830,2025-05-15,S2,4.6,14.7,atendido,preferente
TUR041-000831,2025-05-16,S3,,5.2,atendido,ordinaria
TUR041-000832,2025-05-17,S1,13.3,16.0,atendido,preferente
TUR041-000833,2025-05-17,S2,2.6,10.3,atendido,ordinaria
TUR041-000834,2025-05-18,S3,15.1,17.6,atendido,ordinaria
TUR041-000835,2025-05-18,S1,16.0,,abandono,ordinaria
TUR041-000836,2025-05-19,S2,1.9,6.9,atendido,preferente
TUR041-000837,2025-05-20,S3,23.2,16.8,atendido,ordinaria
TUR041-000838,2025-05-20,S1,11.4,12.4,atendido,ordinaria
TUR041-000839,2025-05-21,S2,9.9,4.3,atendido,ordinaria
TUR041-000840,2025-05-21,S3,5.5,3.6,atendido,preferente
TUR041-000841,2025-05-22,S1,9.7,7.7,atendido,ordinaria
TUR041-000842,2025-05-23,S2,6.5,8.2,atendido,preferente
TUR041-000843,2025-05-23,S3,29.3,13.3,atendido,ordinaria
TUR041-000844,2025-05-24,S1,3.4,9.8,atendido,ordinaria
TUR041-000845,2025-05-24,S2,"5,6",8.1,atendido,ordinaria
TUR041-000846,2025-05-25,S3,15.0,5.2,atendido,preferente
TUR041-000847,2025-05-26,S1,7.8,12.6,atendido,preferente
TUR041-000848,2025-05-26,S2,8.7,4.5,atendido,preferente
TUR041-000849,2025-05-27,S3,19.6,5.7,atendido,ordinaria
TUR041-000850,2025-05-27,S1,5.9,11.0,atendido,preferente
TUR041-000851,2025-05-28,S2,12.1,7.0,atendido,ordinaria
TUR041-000852,2025-05-29,S3,44.5,8.1,atendido,ordinaria
TUR041-000853,2025-05-29,S1,8.3,16.3,atendido,ordinaria
TUR041-000854,2025-05-30,S2,18.1,,abandono,ordinaria
TUR041-000855,2025-05-30,S3,5.0,3.1,atendido,preferente
TUR041-000856,2025-05-31,S1,6.0,12.0,atendido,ordinaria
TUR041-000857,2025-06-01,S2,12.4,6.0,atendido,preferente
TUR041-000858,2025-06-01,S3,7.9,3.1,atendido,ordinaria
TUR041-000859,2025-06-02,S1,12.6,18.0,atendido,ordinaria
TUR041-000860,2025-06-02,S2,3.2,13.3,atendido,preferente
TUR041-000861,2025-06-03,S3,25.5,16.8,atendido,preferente
TUR041-000862,2025-06-04,S1,8.0,7.4,atendido,ordinaria
TUR041-000863,2025-06-04,S2,1.7,17.1,atendido,preferente
TUR041-000864,2025-06-05,S3,3.6,15.4,atendido,ordinaria
TUR041-000865,2025-06-05,S1,6.8,8.8,atendido,ordinaria
TUR041-000866,2025-06-06,S2,4.3,11.1,atendido,ordinaria
TUR041-000867,2025-06-07,S3,8.4,9.4,atendido,preferente
TUR041-000868,2025-06-07,S1,6.4,9.3,atendido,ordinaria
TUR041-000869,2025-06-08,S2,2.5,17.6,atendido,preferente
TUR041-000870,2025-06-08,S3,20.9,17.3,atendido,ordinaria
TUR041-000871,2025-06-09,S1,5.9,11.4,atendido,ordinaria
TUR041-000872,2025-06-10,S2,1.9,10.5,atendido,preferente
TUR041-000873,2025-06-10,S3,3.5,4.5,atendido,preferente
TUR041-000874,2025-06-11,S1,5.4,17.4, ATENDIDO ,ordinaria
TUR041-000875,2025-06-12,S2,16.9,5.1,atendido,ordinaria
TUR041-000876,2025-06-12,S3,16.4,10.2,atendido,preferente
TUR041-000877,2025-06-13,S1,3.4,15.9,atendido,ordinaria
TUR041-000878,2025-06-13,S2,12.7,17.0,atendido,ordinaria
TUR041-000879,2025-06-14,S3,33.8,4.4,atendido,preferente
TUR041-000880,2025-06-15,S1,10.3,12.1,atendido,ordinaria
TUR041-000881,2025-06-15,S2,12.1,10.0,atendido,ordinaria
TUR041-000882,2025-06-16,S3,11.9,11.9,atendido,ordinaria
TUR041-000883,2025-06-16,S1,4.1,17.8,atendido,ordinaria
TUR041-000884,2025-06-17,S2,5.8,3.9,atendido,ordinaria
TUR041-000885,2025-06-18,S3,38.7,3.6,atendido,ordinaria
TUR041-000886,2025-06-18,S1,6.2,14.0,atendido,preferente
TUR041-000887,2025-06-19,S2,2.2,7.0,atendido,ordinaria
TUR041-000888,2025-06-19,S3,13.8,5.1,atendido,ordinaria
TUR041-000889,2025-06-20,S1,9.8,13.8,atendido,ordinaria
TUR041-000890,2025-06-21,S2,17.0,8.2,atendido,preferente
TUR041-000891,2025-06-21,S3,32.7,16.5,atendido,ordinaria
TUR041-000892,2025-06-22,S1,8.4,16.1,atendido,preferente
TUR041-000893,2025-06-22,S2,24.7,15.7,atendido,ordinaria
TUR041-000894,2025-06-23,S3,4.8,8.7,atendido,ordinaria
TUR041-000895,2025-06-24,S1,11.1,,abandono,ordinaria
TUR041-000896,2025-06-24,S2,3.9,3.7,atendido,ordinaria
TUR041-000897,2025-06-25,S3,31.9,11.3,atendido,ordinaria
TUR041-000898,2025-06-25,S1,5.2,13.6,atendido,ordinaria
TUR041-000899,2025-06-26,S2,19.0,17.1,atendido,ordinaria
TUR041-000900,2025-06-27,S3,24.3,17.6,atendido,ordinaria
TUR041-000901,2025-06-27,S1,2.1,12.9,atendido,preferente
TUR041-000902,2025-06-28,S2,14.2,12.1,atendido,preferente
TUR041-000903,2025-06-28,S3,8.8,10.4,atendido,ordinaria
TUR041-000904,2025-06-29,S1,24.4,14.7,atendido,preferente
TUR041-000905,2025-06-30,S2,2.5,3.6,atendido,preferente
TUR041-000906,2025-06-30,S3,40.7,,abandono,ordinaria
TUR041-000907,2025-07-01,S1,10.3,4.2,atendido,ordinaria
TUR041-000908,2025-07-01,S2,2.7,17.3,atendido,ordinaria
TUR041-000909,2025-07-02,S3,12.7,8.7,atendido,ordinaria
TUR041-000910,2025-07-03,S1,16.5,4.8,atendido,ordinaria
TUR041-000911,2025-07-03,S2,7.6,12.1,atendido,ordinaria
TUR041-000912,2025-07-04,S3,5.9,13.0,atendido,preferente
TUR041-000913,2025-07-04,S1,5.9,6.4,atendido,ordinaria
TUR041-000914,2025-07-05,S2,,,abandono,ordinaria
TUR041-000915,2025-07-06,S3,9.2,15.2,atendido,preferente
TUR041-000916,2025-07-06,S1,4.2,8.5,atendido,preferente
TUR041-000917,2025-07-07,S2,3.4,5.2,atendido,ordinaria
TUR041-000918,2025-07-07,S3,9.9,4.7,atendido,ordinaria
TUR041-000919,2025-07-08,S1,6.1,,abandono,ordinaria
TUR041-000920,2025-07-09,S2,19.2,6.0,atendido,ordinaria
TUR041-000921,2025-07-09,S3,11.9,16.3,atendido,ordinaria
TUR041-000922,2025-07-10,S1,7.7,15.8,atendido,ordinaria
TUR041-000923,2025-07-11,S2,7.8,6.9,atendido,ordinaria
TUR041-000924,2025-07-11,S3,8.5,6.7,atendido,ordinaria
TUR041-000925,2025-07-12,S1,6.9,16.8,atendido,preferente
TUR041-000926,2025-07-12,S2,4.6,14.8,atendido,ordinaria
TUR041-000927,2025-07-13,S3,9.4,16.1,atendido,ordinaria
TUR041-000928,2025-07-14,S1,5.9,3.5,atendido,ordinaria
TUR041-000929,2025-07-14,S2,18.8,4.8,atendido,ordinaria
TUR041-000930,2025-07-15,S3,7.8,3.4,atendido,ordinaria
TUR041-000931,2025-07-15,S1,10.1,11.4,atendido,ordinaria
TUR041-000932,2025-07-16,S2,17.7,,abandono,ordinaria
TUR041-000933,2025-07-17,S3,3.1,15.9,atendido,preferente
TUR041-000934,2025-07-17,S1,3.0,3.6,atendido,preferente
TUR041-000935,2025-07-18,S2,6.0,6.5,atendido,ordinaria
TUR041-000936,2025-07-18,S3,6.9,5.2,atendido,ordinaria
TUR041-000937,2025-07-19,S1,28.0,,abandono,ordinaria
TUR041-000938,2025-07-20,S2,10.5,3.8,atendido,ordinaria
TUR041-000939,2025-07-20,S3,10.4,5.0,atendido,ordinaria
TUR041-000940,2025-07-21,S1,9.0,9.5,atendido,ordinaria
TUR041-000941,2025-07-21,S2,13.4,12.8,atendido,ordinaria
TUR041-000942,2025-07-22,S3,10.4,4.8,atendido,ordinaria
TUR041-000943,2025-07-23,S1,4.4,6.4,atendido,ordinaria
TUR041-000944,2025-07-23,S2,23.9,10.6,atendido,ordinaria
TUR041-000945,2025-07-24,S3,9.7,9.1,atendido,ordinaria
TUR041-000946,2025-07-24,S1,7.8,14.1,atendido,ordinaria
TUR041-000947,2025-07-25,S2,21.2,9.7,atendido,ordinaria
TUR041-000948,2025-07-26,S3,5.4,12.8,atendido,preferente
TUR041-000949,2025-07-26,S1,4.3,16.9,atendido,ordinaria
TUR041-000950,2025-07-27,S2,14.0,8.3,atendido,ordinaria
TUR041-000951,2025-07-27,S3,8.0,15.0,atendido,ordinaria
TUR041-000952,2025-07-28,S1,6.2,7.0,atendido,ordinaria
TUR041-000953,2025-07-29,S2,34.9,10.1,atendido,ordinaria
TUR041-000954,2025-07-29,S3,26.0,16.4,atendido,preferente
TUR041-000955,2025-07-30,S1,5.4,17.0,atendido,ordinaria
TUR041-000956,2025-07-30,S2,5.3,16.5,atendido,preferente
TUR041-000957,2025-07-31,S3,28.2,,abandono,preferente
TUR041-000958,2025-08-01,S1,5.2,4.2,atendido,preferente
TUR041-000959,2025-08-01,S2,7.5,3.6,atendido,preferente
TUR041-000960,2025-08-02,S3,4.1,14.4,atendido,preferente
TUR041-000961,2025-08-02,S1,12.7,9.5,atendido,ordinaria
TUR041-000962,2025-08-03,S2,14.3,7.5,atendido,ordinaria
TUR041-000963,2025-08-04,S3,32.1,,abandono,ordinaria
TUR041-000964,2025-08-04,S1,1.7,3.9,atendido,preferente
TUR041-000965,2025-08-05,S2,2.1,14.1,atendido,preferente
TUR041-000966,2025-08-05,S3,6.0,5.3,atendido,preferente
TUR041-000967,2025-08-06,S1,6.2,7.2,atendido,ordinaria
TUR041-000968,2025-08-07,S2,9.9,9.3,atendido,preferente
TUR041-000969,2025-08-07,S3,5.2,8.0,atendido,preferente
TUR041-000970,2025-08-08,S1,4.0,6.0,atendido,ordinaria
TUR041-000971,2025-08-09,S2,13.3,17.8, ATENDIDO ,ordinaria
TUR041-000972,2025-08-09,S3,13.7,7.0,atendido,preferente
TUR041-000973,2025-08-10,S1,3.5,3.4,atendido,preferente
TUR041-000974,2025-08-10,S2,17.5,16.9,atendido,ordinaria
TUR041-000975,2025-08-11,S3,3.6,3.4,atendido,ordinaria
TUR041-000976,2025-08-12,S1,7.9,11.9,atendido,preferente
TUR041-000977,2025-08-12,S2,16.6,14.1,atendido,preferente
TUR041-000978,2025-08-13,S3,12.3,11.1,atendido,preferente
TUR041-000979,2025-08-13,S1,11.4,7.0,atendido,ordinaria
TUR041-000980,2025-08-14,S2,2.9,11.4,atendido,ordinaria
TUR041-000981,2025-08-15,S3,1.7,17.2,atendido,ordinaria
TUR041-000982,2025-08-15,S1,4.8,5.2,atendido,ordinaria
TUR041-000983,2025-08-16,S2,15.2,8.4,atendido,preferente
TUR041-000984,2025-08-16,S3,8.5,12.1,atendido,ordinaria
TUR041-000985,2025-08-17,S1,2.4,13.2,atendido,preferente
TUR041-000986,2025-08-18,S2,58.5,,abandono,ordinaria
TUR041-000987,2025-08-18,S3,1.8,7.9,atendido,ordinaria
TUR041-000988,2025-08-19,S1,6.5,7.2,atendido,ordinaria
TUR041-000989,2025-08-19,S2,9.4,9.5,atendido,ordinaria
TUR041-000990,2025-08-20,S3,21.2,6.8,atendido,preferente
TUR041-000991,2025-08-21,S1,13.9,3.5,atendido,ordinaria
TUR041-000992,2025-08-21,S2,15.1,16.4,atendido,ordinaria
TUR041-000993,2025-08-22,S3,35.7,13.6,atendido,ordinaria
TUR041-000994,2025-08-22,S1,8.3,15.8,atendido,ordinaria
TUR041-000995,2025-08-23,S2,7.7,5.3,atendido,preferente
TUR041-000996,2025-08-24,S3,7.7,17.2,atendido,preferente
TUR041-000997,2025-08-24,S1,,6.0,atendido,ordinaria
TUR041-000998,2025-08-25,S2,17.6,,abandono,ordinaria
TUR041-000999,2025-08-25,S3,9.9,15.2,atendido,preferente
TUR041-001000,2025-08-26,S1,4.8,5.3,atendido,preferente
TUR041-001001,2025-08-27,S2,16.2,,abandono,ordinaria
TUR041-001002,2025-08-27,S3,8.7,11.2,atendido,ordinaria
TUR041-001003,2025-08-28,S1,8.3,12.2,atendido,ordinaria
TUR041-001004,2025-08-28,S2,8.9,7.6,atendido,ordinaria
TUR041-001005,2025-08-29,S3,6.4,13.1,atendido,ordinaria
TUR041-001006,2025-08-30,S1,6.4,16.0,atendido,preferente
TUR041-001007,2025-08-30,S2,18.4,,abandono,ordinaria
TUR041-001008,2025-08-31,S3,9.1,15.9,atendido,preferente
TUR041-001009,2025-08-31,S1,21.3,13.3,atendido,ordinaria
TUR041-001010,2025-09-01,S2,5.0,8.0,atendido,ordinaria
TUR041-001011,2025-09-02,S3,5.2,13.8,atendido,preferente
TUR041-001012,2025-09-02,S1,6.8,11.4,atendido,ordinaria
TUR041-001013,2025-09-03,S2,12.4,3.3,atendido,ordinaria
TUR041-001014,2025-09-03,S3,19.4,8.4,atendido,ordinaria
TUR041-001015,2025-09-04,S1,5.8,7.3,atendido,ordinaria
TUR041-001016,2025-09-05,S2,13.6,16.6,atendido,preferente
TUR041-001017,2025-09-05,S3,16.1,11.4,atendido,ordinaria
TUR041-001018,2025-09-06,S1,27.6,16.5,atendido,ordinaria
TUR041-001019,2025-09-07,S2,7.8,4.5,atendido,preferente
TUR041-001020,2025-09-07,S3,8.4,16.9,atendido,ordinaria
TUR041-001021,2025-09-08,S1,8.2,6.9,atendido,preferente
TUR041-001022,2025-09-08,S2,9.1,15.8,atendido,ordinaria
TUR041-001023,2025-09-09,S3,9.7,4.1,atendido,ordinaria
TUR041-001024,2025-09-10,S1,9.4,6.2,atendido,ordinaria
TUR041-001025,2025-09-10,S2,8.1,7.3,atendido,ordinaria
TUR041-001026,2025-09-11,S3,7.5,,abandono,ordinaria
TUR041-001027,2025-09-11,S1,18.6,16.0,atendido,ordinaria
TUR041-001028,2025-09-12,S2,16.0,14.7,atendido,ordinaria
TUR041-001029,2025-09-13,S3,29.4,,abandono,preferente
TUR041-001030,2025-09-13,S1,4.0,16.5,atendido,ordinaria
TUR041-001031,2025-09-14,S2,4.9,5.3,atendido,ordinaria
TUR041-001032,2025-09-14,S3,4.7,3.8,atendido,preferente
TUR041-001033,2025-09-15,S1,15.3,16.6,atendido,preferente
TUR041-001034,2025-09-16,S2,8.8,16.2,atendido,ordinaria
TUR041-001035,2025-09-16,S3,23.7,16.6,atendido,ordinaria
TUR041-001036,2025-09-17,S1,5.0,4.0,atendido,ordinaria
TUR041-001037,2025-09-17,S2,25.9,15.5,atendido,ordinaria
TUR041-001038,2025-09-18,S3,5.9,12.7,atendido,preferente
TUR041-001039,2025-09-19,S1,5.3,12.5,atendido,ordinaria
TUR041-001040,2025-09-19,S2,4.2,13.8,atendido,preferente
TUR041-001041,2025-09-20,S3,17.4,,abandono,preferente
TUR041-001042,2025-09-20,S1,7.1,5.9,atendido,ordinaria
TUR041-001043,2025-09-21,S2,7.1,11.9,atendido,preferente
TUR041-001044,2025-09-22,S3,15.8,7.4,atendido,ordinaria
TUR041-001045,2025-09-22,S1,4.4,11.7,atendido,ordinaria
TUR041-001046,2025-09-23,S2,4.6,13.2,atendido,preferente
TUR041-001047,2025-09-23,S3,8.6,9.4,atendido,preferente
TUR041-001048,2025-09-24,S1,6.8,7.4,atendido,ordinaria
TUR041-001049,2025-09-25,S2,16.1,6.2,atendido,preferente
TUR041-001050,2025-09-25,S3,17.0,14.1,atendido,preferente
TUR041-001051,2025-09-26,S1,6.1,4.0,atendido,preferente
TUR041-001052,2025-09-26,S2,2.1,16.1,atendido,preferente
TUR041-001053,2025-09-27,S3,2.8,4.2,atendido,ordinaria
TUR041-001054,2025-09-28,S1,12.3,6.2,atendido,preferente
TUR041-001055,2025-09-28,S2,12.8,17.9,atendido,ordinaria
TUR041-001056,2025-09-29,S3,"45,6",12.7,atendido,ordinaria
TUR041-001057,2025-09-29,S1,11.9,6.3,atendido,ordinaria
TUR041-001058,2025-09-30,S2,18.0,4.8,atendido,preferente
TUR041-001059,2025-10-01,S3,6.2,8.7,atendido,ordinaria
TUR041-001060,2025-10-01,S1,4.6,11.5,atendido,ordinaria
TUR041-001061,2025-10-02,S2,34.9,3.0,atendido,ordinaria
TUR041-001062,2025-10-02,S3,16.0,10.9,atendido,preferente
TUR041-001063,2025-10-03,S1,4.6,6.7,atendido,ordinaria
TUR041-001064,2025-10-04,S2,12.2,9.9,atendido,preferente
TUR041-001065,2025-10-04,S3,5.9,4.6,atendido,ordinaria
TUR041-001066,2025-10-05,S1,36.0,,abandono,ordinaria
TUR041-001067,2025-10-06,S2,10.0,10.8,atendido,preferente
TUR041-001068,2025-10-06,S3,4.6,14.4, ATENDIDO ,preferente
TUR041-001069,2025-10-07,S1,8.4,10.9,atendido,ordinaria
TUR041-001070,2025-10-07,S2,3.5,4.5,atendido,preferente
TUR041-001071,2025-10-08,S3,7.0,16.6,atendido,preferente
TUR041-001072,2025-10-09,S1,5.5,5.3,atendido,preferente
TUR041-001073,2025-10-09,S2,12.9,17.0,atendido,ordinaria
TUR041-001074,2025-10-10,S3,8.3,17.2,atendido,preferente
TUR041-001075,2025-10-10,S1,8.1,13.8,atendido,ordinaria
TUR041-001076,2025-10-11,S2,7.2,17.6,atendido,ordinaria
TUR041-001077,2025-10-12,S3,30.3,8.7,atendido,ordinaria
TUR041-001078,2025-10-12,S1,4.5,8.3,atendido,ordinaria
TUR041-001079,2025-10-13,S2,5.6,13.2,atendido,preferente
TUR041-001080,2025-10-13,S3,,14.0,atendido,preferente
TUR041-001081,2025-10-14,S1,5.8,14.5,atendido,ordinaria
TUR041-001082,2025-10-15,S2,10.9,4.2,atendido,preferente
TUR041-001083,2025-10-15,S3,7.9,9.2,atendido,preferente
TUR041-001084,2025-10-16,S1,17.0,16.0,atendido,ordinaria
TUR041-001085,2025-10-16,S2,5.0,7.7,atendido,ordinaria
TUR041-001086,2025-10-17,S3,7.5,17.4,atendido,ordinaria
TUR041-001087,2025-10-18,S1,8.6,13.3,atendido,preferente
TUR041-001088,2025-10-18,S2,30.4,4.7,atendido,preferente
TUR041-001089,2025-10-19,S3,7.2,5.7,atendido,preferente
TUR041-001090,2025-10-19,S1,4.1,11.4,atendido,preferente
TUR041-001091,2025-10-20,S2,3.4,10.5,atendido,preferente
TUR041-001092,2025-10-21,S3,8.6,3.4,atendido,preferente
TUR041-001093,2025-10-21,S1,9.5,3.1,atendido,preferente
TUR041-001094,2025-10-22,S2,11.2,17.8,atendido,ordinaria
TUR041-001095,2025-10-22,S3,29.3,,abandono,ordinaria
TUR041-001096,2025-10-23,S1,3.8,14.7,atendido,preferente
TUR041-001097,2025-10-24,S2,11.1,,abandono,preferente
TUR041-001098,2025-10-24,S3,14.8,10.8,atendido,preferente
TUR041-001099,2025-10-25,S1,20.0,5.0,atendido,preferente
TUR041-001100,2025-10-25,S2,10.4,9.9,atendido,preferente
TUR041-001101,2025-10-26,S3,5.8,3.2,atendido,ordinaria
TUR041-001102,2025-10-27,S1,18.5,8.5,atendido,ordinaria
TUR041-001103,2025-10-27,S2,12.9,7.1,atendido,preferente
TUR041-001104,2025-10-28,S3,2.7,11.6,atendido,ordinaria
TUR041-001105,2025-10-28,S1,10.3,7.8,atendido,preferente
TUR041-001106,2025-10-29,S2,7.8,4.6,atendido,preferente
TUR041-001107,2025-10-30,S3,11.4,5.5,atendido,ordinaria
TUR041-001108,2025-10-30,S1,8.8,16.3,atendido,ordinaria
TUR041-001109,2025-10-31,S2,4.3,14.5,atendido,preferente
TUR041-001110,2025-10-31,S3,26.1,3.6,atendido,preferente
TUR041-001111,2025-11-01,S1,22.0,,abandono,ordinaria
TUR041-001112,2025-11-02,S2,7.5,7.7,atendido,preferente
TUR041-001113,2025-11-02,S3,17.4,12.5,atendido,preferente
TUR041-001114,2025-11-03,S1,19.2,3.2,atendido,ordinaria
TUR041-001115,2025-11-04,S2,5.0,11.7,atendido,ordinaria
TUR041-001116,2025-11-04,S3,3.3,11.0,atendido,preferente
TUR041-001117,2025-11-05,S1,6.3,10.0,atendido,ordinaria
TUR041-001118,2025-11-05,S2,10.4,11.0,atendido,ordinaria
TUR041-001119,2025-11-06,S3,11.6,11.5,atendido,ordinaria
TUR041-001120,2025-11-07,S1,4.4,12.4,atendido,preferente
TUR041-001121,2025-11-07,S2,5.9,4.2,atendido,preferente
TUR041-001122,2025-11-08,S3,15.0,16.7,atendido,ordinaria
TUR041-001123,2025-11-08,S1,12.1,13.0,atendido,ordinaria
TUR041-001124,2025-11-09,S2,14.7,8.0,atendido,ordinaria
TUR041-001125,2025-11-10,S3,10.5,15.6,atendido,preferente
TUR041-001126,2025-11-10,S1,7.1,11.1,atendido,ordinaria
TUR041-001127,2025-11-11,S2,6.4,,abandono,ordinaria
TUR041-001128,2025-11-11,S3,21.3,14.4,atendido,preferente
TUR041-001129,2025-11-12,S1,7.0,,abandono,ordinaria
TUR041-001130,2025-11-13,S2,8.7,10.6,atendido,ordinaria
TUR041-001131,2025-11-13,S3,28.6,17.2,atendido,ordinaria
TUR041-001132,2025-11-14,S1,5.2,6.8,atendido,ordinaria
TUR041-001133,2025-11-14,S2,30.7,,abandono,ordinaria
TUR041-001134,2025-11-15,S3,29.0,15.1,atendido,ordinaria
TUR041-001135,2025-11-16,S1,9.5,14.3,atendido,ordinaria
TUR041-001136,2025-11-16,S2,6.8,14.9,atendido,ordinaria
TUR041-001137,2025-11-17,S3,25.2,10.8,atendido,preferente
TUR041-001138,2025-11-17,S1,6.3,14.0,atendido,preferente
TUR041-001139,2025-11-18,S2,6.8,3.5,atendido,ordinaria
TUR041-001140,2025-11-19,S3,19.5,5.7,atendido,ordinaria
TUR041-001141,2025-11-19,S1,2.4,5.2,atendido,ordinaria
TUR041-001142,2025-11-20,S2,6.8,5.9,atendido,preferente
TUR041-001143,2025-11-20,S3,15.4,4.4,atendido,preferente
TUR041-001144,2025-11-21,S1,6.2,14.7,atendido,ordinaria
TUR041-001145,2025-11-22,S2,9.8,11.7,atendido,ordinaria
TUR041-001146,2025-11-22,S3,29.2,14.6,atendido,ordinaria
TUR041-001147,2025-11-23,S1,7.7,8.2,atendido,ordinaria
TUR041-001148,2025-11-23,S2,8.1,3.6,atendido,ordinaria
TUR041-001149,2025-11-24,S3,12.8,12.3,atendido,ordinaria
TUR041-001150,2025-11-25,S1,10.2,9.2,atendido,preferente
TUR041-001151,2025-11-25,S2,3.4,3.9,atendido,ordinaria
TUR041-001152,2025-11-26,S3,21.2,5.1,atendido,preferente
TUR041-001153,2025-11-26,S1,1.8,13.0,atendido,preferente
TUR041-001154,2025-11-27,S2,12.1,13.6,atendido,ordinaria
TUR041-001155,2025-11-28,S3,15.0,17.5,atendido,ordinaria
TUR041-001156,2025-11-28,S1,12.5,8.3,atendido,ordinaria
TUR041-001157,2025-11-29,S2,3.7,4.9,atendido,preferente
TUR041-001158,2025-11-29,S3,5.4,12.1,atendido,preferente
TUR041-001159,2025-11-30,S1,3.4,7.7,atendido,preferente
TUR041-001160,2025-12-01,S2,10.5,11.9,atendido,preferente
TUR041-001161,2025-12-01,S3,12.3,,abandono,preferente
TUR041-001162,2025-12-02,S1,5.3,7.9,atendido,ordinaria
TUR041-001163,2025-12-03,S2,,7.5,atendido,ordinaria
TUR041-001164,2025-12-03,S3,4.5,9.9,atendido,ordinaria
TUR041-001165,2025-12-04,S1,9.6,, ABANDONO ,ordinaria
TUR041-001166,2025-12-04,S2,15.3,15.3,atendido,ordinaria
TUR041-001167,2025-12-05,S3,23.9,3.5,atendido,ordinaria
TUR041-001168,2025-12-06,S1,18.2,14.0,atendido,ordinaria
TUR041-001169,2025-12-06,S2,5.8,,abandono,ordinaria
TUR041-001170,2025-12-07,S3,8.6,11.7,atendido,ordinaria
TUR041-001171,2025-12-07,S1,1.6,7.4,atendido,preferente
TUR041-001172,2025-12-08,S2,11.8,11.8,atendido,preferente
TUR041-001173,2025-12-09,S3,4.7,12.4,atendido,ordinaria
TUR041-001174,2025-12-09,S1,3.1,6.7,atendido,preferente
TUR041-001175,2025-12-10,S2,18.7,10.4,atendido,ordinaria
TUR041-001176,2025-12-10,S3,8.0,12.0,atendido,preferente
TUR041-001177,2025-12-11,S1,3.5,8.8,atendido,preferente
TUR041-001178,2025-12-12,S2,7.8,17.0,atendido,ordinaria
TUR041-001179,2025-12-12,S3,22.4,11.1,atendido,preferente
TUR041-001180,2025-12-13,S1,14.5,7.6,atendido,ordinaria
TUR041-001181,2025-12-13,S2,27.5,4.0,atendido,ordinaria
TUR041-001182,2025-12-14,S3,12.9,5.0,atendido,ordinaria
TUR041-001183,2025-12-15,S1,4.0,9.5,atendido,preferente
TUR041-001184,2025-12-15,S2,21.7,6.3,atendido,ordinaria
TUR041-001185,2025-12-16,S3,15.1,3.8,atendido,ordinaria
TUR041-001186,2025-12-16,S1,5.5,14.1,atendido,ordinaria
TUR041-001187,2025-12-17,S2,5.2,11.3,atendido,ordinaria
TUR041-001188,2025-12-18,S3,10.8,5.7,atendido,ordinaria
TUR041-001189,2025-12-18,S1,15.5,4.4,atendido,ordinaria
TUR041-001190,2025-12-19,S2,25.7,10.6,atendido,ordinaria
