registro_id,fecha_reserva,fecha_llegada,hotel,canal,noches,tarifa,cancelada,pais
TUR051-000696,2025-01-22,2025-01-30,H3,plataforma,10,207.87,0,PE
TUR051-000697,2025-01-23,2025-03-13,H1,agencia,8,117.65,0,ES
TUR051-000698,2025-01-23,2025-02-07,H2,directo,2,168.23,0,CO
TUR051-000699,2025-01-24,2025-03-06,H3,agencia,2,217.02,0,CL
TUR051-000700,2025-01-25,2025-05-14,H1,plataforma,12,112.19,1,PE
TUR051-000701,2025-01-25,2025-06-11,H2,directo,8,159.06,0,PE
TUR051-000702,2025-01-26,2025-02-01,H3,directo,6,217.3,0,CO
TUR051-000703,2025-01-26,2025-02-06,H1,plataforma,2,122.37,0,CL
TUR051-000704,2025-01-27,2025-06-15,H2,directo,8,156.68,0,PE
TUR051-000705,2025-01-27,2025-05-20,H3,agencia,1,209.65,1,ES
TUR051-000706,2025-01-28,2025-05-28,H1,directo,2,125.71,1,CL
TUR051-000707,2025-01-28,2025-03-02,H2,agencia,6,160.85,0,CO
TUR051-000708,2025-01-29,2025-02-01,H3,agencia,12,205.02,0,CO
TUR051-000709,2025-01-30,2025-05-22,H1,agencia,10,117.64,0,ES
TUR051-000710,2025-01-30,2025-04-20,H2,directo,7,178.01,0,CL
TUR051-000711,2025-01-31,2025-02-15,H3,plataforma,12,220.04,0,CO
TUR051-000712,2025-01-31,2025-04-24,H1,agencia,2,123.91,0,CO
TUR051-000713,2025-02-01,2025-04-27,H2,plataforma,10,160.85,0,PE
TUR051-000714,2025-02-01,2025-06-11,H3,directo,5,207.22,0,ES
TUR051-000715,2025-02-02,2025-02-23,H1,directo,8,131.04,0,PE
TUR051-000716,2025-02-02,2025-05-04,H2,directo,3,171.3,1,PE
TUR051-000717,2025-02-03,2025-04-22,H3,directo,1,226.02,0,ES
TUR051-000718,2025-02-04,2025-02-10,H1,plataforma,5,123.89,0,CO
TUR051-000719,2025-02-04,2025-03-27,H2,agencia,6,166.2,0,ES
TUR051-000720,2025-02-05,2025-04-19,H3,agencia,8,211.16,0,CO
TUR051-000721,2025-02-05,2025-04-03,H1,directo,3,122.02,0,CL
TUR051-000722,2025-02-06,2025-05-02,H2,directo,3,164.59,0,PE
TUR051-000723,2025-02-06,2025-06-01,H3,directo,5,207.09,0,CO
TUR051-000724,2025-02-07,2025-06-01,H1,plataforma,12,113.41,0,CO
TUR051-000725,2025-02-08,2025-03-09,H2,directo,12,165.63,0,CO
TUR051-000726,2025-02-08,2025-05-07,H3,agencia,12,207.44,0,CO
TUR051-000727,2025-02-09,2025-07-07,H1,directo,7,122.05,1,CL
TUR051-000728,2025-02-09,2025-04-26,H2,agencia,4,181.05,0,CL
TUR051-000729,2025-02-10,2025-03-11,H3,plataforma,8,223.88,0,ES
TUR051-000730,2025-02-10,2025-04-07,H1,plataforma,8,122.72,0,CL
TUR051-000731,2025-02-11,2025-06-17,H2,plataforma,3,169.35,0,CO
TUR051-000732,2025-02-11,2025-03-04,H3,plataforma,3,210.05,0,PE
TUR051-000733,2025-02-12,2025-04-23,H1,agencia,12,125.46,0,ES
TUR051-000734,2025-02-13,2025-03-23,H2,directo,10,168.03,0,CO
TUR051-000735,2025-02-13,2025-05-05,H3,directo,4,210.95,0,CO
TUR051-000736,2025-02-14,2025-05-03,H1,plataforma,11,117.99,1,CO
TUR051-000737,2025-02-14,2025-04-12,H2,agencia,6,169.01,0,CL
TUR051-000738,2025-02-15,2025-06-13,H3,agencia,10,219.31,0,PE
TUR051-000739,2025-02-15,2025-05-02,H1,directo,4,119.43,0,CL
TUR051-000740,2025-02-16,2025-04-29,H2,agencia,9,179.25,1,PE
TUR051-000741,2025-02-16,2025-06-27,H3,directo,7,222.57,0,CL
TUR051-000742,2025-02-17,2025-06-10,H1,directo,5,137.17,0,ES
TUR051-000743,2025-02-18,2025-02-22,H2,plataforma,12,181.72,1,ES
TUR051-000744,2025-02-18,2025-05-11,H3,directo,2,215.16,0,CL
TUR051-000745,2025-02-19,2025-03-01,H1,directo,5,121.44,0,CO
TUR051-000746,2025-02-19,2025-04-03,H2,agencia,12,187.59,0,CL
TUR051-000747,2025-02-20,2025-07-13,H3,plataforma,11,220.82,0,CL
TUR051-000748,2025-02-20,2025-06-29,H1,plataforma,11,,0,CL
TUR051-000749,2025-02-21,2025-03-30,H2,agencia,2,176.84,0,ES
TUR051-000750,2025-02-21,2025-04-29,H3,agencia,12,224.26,0,CL
TUR051-000751,2025-02-22,2025-06-23,H1,agencia,1,130.74,0,CO
TUR051-000752,2025-02-23,2025-03-31,H2,directo,2,184.71,0,ES
TUR051-000753,2025-02-23,2025-05-14,H3,plataforma,3,214.93,0,PE
TUR051-000754,2025-02-24,2025-04-04,H1,directo,1,141.86,0,CO
TUR051-000755,2025-02-24,2025-06-29,H2,agencia,8,170.71,0,CL
TUR051-000756,2025-02-25,2025-02-26,H3,agencia,10,229.32,0,CL
TUR051-000757,2025-02-25,2025-06-11,H1,directo,2,135.87,0,CO
TUR051-000758,2025-02-26,2025-04-24,H2,plataforma,11,184.15,0,CO
TUR051-000759,2025-02-26,2025-04-07,H3,agencia,2,227.9,1,ES
TUR051-000760,2025-02-27,2025-06-13,H1,directo,2,133.82,0,ES
TUR051-000761,2025-02-28,2025-06-29,H2,directo,11,186.19,0,PE
TUR051-000762,2025-02-28,2025-04-08,H3,directo,12,231.11,0,ES
TUR051-000763,2025-03-01,2025-07-29,H1,directo,3,131.18,1,CO
TUR051-000764,2025-03-01,2025-03-06,H2,directo,11,176.12,0,ES
TUR051-000765,2025-03-02,2025-07-27,H3,directo,1,232.46,0,CL
TUR051-000766,2025-03-02,2025-03-15,H1,plataforma,7,139.89,0,CL
TUR051-000767,2025-03-03,2025-06-16,H2,directo,12,178.84,0,PE
TUR051-000768,2025-03-03,2025-03-29,H3,agencia,4,229.4,0,CO
TUR051-000769,2025-03-04,2025-03-24,H1,directo,6,126.52,0,CO
TUR051-000770,2025-03-05,2025-04-23,H2,directo,5,169.69,0,ES
TUR051-000771,2025-03-05,2025-07-24,H3,plataforma,9,233.99,0,PE
TUR051-000772,2025-03-06,2025-07-07,H1,plataforma,10,123.35,1,PE
TUR051-000773,2025-03-06,2025-05-18,H2,plataforma,9,172.13,0,CL
TUR051-000774,2025-03-07,2025-07-23,H3,directo,3,222.58,0,CO
TUR051-000775,2025-03-07,2025-07-18,H1,agencia,8,125.07,0,PE
TUR051-000776,2025-03-08,2025-03-13,H2,plataforma,9,183.21,0,CL
TUR051-000777,2025-03-09,2025-04-01,H3, DIRECTO ,12,220.08,0,CO
TUR051-000778,2025-03-09,2025-05-05,H1,plataforma,3,145.43,1,CL
TUR051-000779,2024-02-30,2025-06-27,H2,plataforma,6,186.4,0,CL
TUR051-000780,2025-03-10,2025-05-19,H3,plataforma,9,214.55,0,ES
TUR051-000781,2025-03-11,2025-05-21,H1,agencia,3,141.87,0,PE
TUR051-000782,2025-03-11,2025-05-06,H2,plataforma,4,176.7,0,CL
TUR051-000783,2025-03-12,2025-05-07,H3,directo,3,218.46,0,CL
TUR051-000784,2025-03-12,2025-07-05,H1,directo,12,131.94,0,ES
TUR051-000785,2025-03-13,2025-05-27,H2,plataforma,10,184.03,0,CL
TUR051-000786,2025-03-14,2025-06-28,H3,directo,2,225.88,1,ES
TUR051-000787,2025-03-14,2025-07-31,H1,directo,11,129.3,0,CO
TUR051-000788,2025-03-15,2025-07-18,H2,directo,1,174.72,0,ES
TUR051-000789,2025-03-15,2025-04-09,H3,directo,9,218.93,0,CO
TUR051-000790,2025-03-16,2025-03-31,H1,agencia,4,144.47,0,ES
TUR051-000791,2025-03-16,2025-04-05,H2,plataforma,2,183.57,0,ES
TUR051-000792,2025-03-17,2025-06-23,H3,directo,9,229.56,0,PE
TUR051-000793,2025-03-17,2025-06-07,H1,plataforma,7,132.73,1,CO
TUR051-000794,2025-03-18,2025-07-08,H2,agencia,8,190.65,0,ES
TUR051-000795,2025-03-19,2025-06-28,H3,agencia,12,235.84,0,CL
TUR051-000796,2025-03-19,2025-05-15,H1,directo,4,126.27,1,ES
TUR051-000797,2025-03-20,2025-08-15,H2,plataforma,11,176.92,1,PE
TUR051-000798,2025-03-20,2025-07-23,H3,agencia,9,231.61,0,ES
TUR051-000799,2025-03-21,2025-08-16,H1,plataforma,8,147.88,0,CL
TUR051-000800,2025-03-21,2025-04-24,H2,directo,7,187.07,0,PE
TUR051-000801,2025-03-22,2025-08-08,H3,agencia,7,219.35,0,CL
TUR051-000802,2025-03-22,2025-07-31,H1,plataforma,7,131.1,0,PE
TUR051-000803,2025-03-23,2025-07-17,H2,agencia,1,186.47,0,PE
TUR051-000804,2025-03-24,2025-05-28,H3,plataforma,12,218.34,0,CO
TUR051-000805,2025-03-24,2025-07-30,H1,plataforma,10,146.1,1,ES
TUR051-000806,2025-03-25,2025-04-04,H2,directo,3,186.0,0,ES
TUR051-000807,2025-03-25,2025-07-05,H3,directo,5,221.01,0,PE
TUR051-000808,2025-03-26,2025-07-04,H1,agencia,3,130.33,1,CO
TUR051-000809,2025-03-26,2025-05-31,H2,agencia,4,174.06,0,CL
TUR051-000810,2025-03-27,2025-06-28,H3,directo,11,227.62,0,ES
TUR051-000811,2025-03-27,2025-05-10,H1,agencia,4,142.78,0,ES
TUR051-000812,2025-03-28,2025-07-15,H2,plataforma,1,174.2,1,ES
TUR051-000813,2025-03-29,2025-06-01,H3,agencia,9,222.12,0,ES
TUR051-000814,2025-03-29,2025-05-26,H1,agencia,9,146.24,0,PE
TUR051-000815,2025-03-30,2025-06-17,H2,directo,11,174.21,0,CO
TUR051-000816,2025-03-30,2025-06-01,H3,plataforma,3,237.88,0,PE
TUR051-000817,2025-03-31,2025-07-23,H1,directo,4,134.6,0,PE
TUR051-000818,2025-03-31,2025-07-13,H2,agencia,2,171.8,0,ES
TUR051-000819,2025-04-01,2025-04-29,H3,directo,6,217.91,1,CL
TUR051-000820,2025-04-02,2025-08-14,H1,agencia,3,133.92,0,ES
TUR051-000821,2025-04-02,2025-04-28,H2,directo,4,172.72,0,PE
TUR051-000822,2025-04-03,2025-05-27,H3,directo,8,237.12,1,PE
TUR051-000823,2025-04-03,2025-08-24,H1,plataforma,7,135.73,0,CL
TUR051-000824,2025-04-04,2025-04-08,H2,directo,4,176.21,0,ES
TUR051-000825,2025-04-04,2025-08-03,H3,agencia,7,237.59,1,PE
TUR051-000826,2025-04-05,2025-06-13,H1,directo,11,142.96,1,PE
TUR051-000827,2025-04-05,2025-05-13,H2,plataforma,9,192.88,0,PE
TUR051-000828,2025-04-06,2025-05-28,H3,agencia,7,216.33,0,PE
TUR051-000829,2025-04-07,2025-06-27,H1,plataforma,9,132.34,1,ES
TUR051-000830,2025-04-07,2025-06-09,H2,directo,5,190.99,0,ES
TUR051-000831,2025-04-08,2025-07-25,H3,directo,3,,1,CL
TUR051-000832,2025-04-08,2025-08-05,H1,agencia,9,125.39,0,PE
TUR051-000833,2025-04-09,2025-04-29,H2,agencia,8,194.17,0,CL
TUR051-000834,2025-04-09,2025-05-09,H3,agencia,1,228.91,0,CO
TUR051-000835,2025-04-10,2025-06-06,H1,plataforma,2,129.67,0,CL
TUR051-000836,2025-04-10,2025-08-17,H2,plataforma,4,186.11,0,ES
TUR051-000837,2025-04-11,2025-08-07,H3,plataforma,5,217.83,1,CO
TUR051-000838,2025-04-12,2025-04-18,H1,directo,4,127.28,0,ES
TUR051-000839,2025-04-12,2025-06-14,H2,plataforma,8,182.37,0,CL
TUR051-000840,2025-04-13,2025-04-27,H3,directo,9,217.63,0,CO
TUR051-000841,2025-04-13,2025-08-13,H1,plataforma,4,137.3,1,CO
TUR051-000842,2025-04-14,2025-09-09,H2,directo,7,171.97,1,PE
TUR051-000843,2025-04-14,2025-08-16,H3,agencia,1,238.19,0,PE
TUR051-000844,2025-04-15,2025-09-12,H1,directo,12,129.34,0,CO
TUR051-000845,2025-04-15,2025-09-08,H2,plataforma,6,"169,54",1,CO
TUR051-000846,2025-04-16,2025-06-14,H3,plataforma,9,225.75,0,CO
TUR051-000847,2025-04-17,2025-09-10,H1,agencia,8,140.89,0,CO
TUR051-000848,2025-04-17,2025-09-01,H2,agencia,1,179.02,0,CO
TUR051-000849,2025-04-18,2025-07-16,H3,agencia,12,219.22,0,PE
TUR051-000850,2025-04-18,2025-08-10,H1,agencia,2,136.77,1,CO
TUR051-000851,2025-04-19,2025-05-23,H2,agencia,7,173.02,1,ES
TUR051-000852,2025-04-19,2025-08-20,H3,agencia,5,232.29,0,CO
TUR051-000853,2025-04-20,2025-05-20,H1,directo,12,146.64,0,ES
TUR051-000854,2025-04-20,2025-08-13,H2,plataforma,2,173.77,1,PE
TUR051-000855,2025-04-21,2025-07-10,H3,directo,11,228.19,0,CL
TUR051-000856,2025-04-22,2025-04-25,H1,agencia,12,136.62,0,CL
TUR051-000857,2025-04-22,2025-05-02,H2,directo,6,188.33,0,CL
TUR051-000858,2025-04-23,2025-05-12,H3,agencia,3,224.53,0,CO
TUR051-000859,2025-04-23,2025-08-11,H1,plataforma,9,135.1,1,ES
TUR051-000860,2025-04-24,2025-09-19,H2,agencia,6,183.49,1,PE
TUR051-000861,2025-04-24,2025-06-19,H3,plataforma,12,226.01,0,CO
TUR051-000862,2025-04-25,2025-08-11,H1,agencia,10,129.7,0,PE
TUR051-000863,2025-04-26,2025-05-31,H2,agencia,5,182.43,1,PE
TUR051-000864,2025-04-26,2025-09-14,H3,directo,3,227.87,0,PE
TUR051-000865,2025-04-27,2025-07-30,H1,directo,6,124.62,0,CO
TUR051-000866,2025-04-27,2025-09-07,H2,plataforma,10,175.55,1,PE
TUR051-000867,2025-04-28,2025-08-11,H3,directo,8,219.02,0,ES
TUR051-000868,2025-04-28,2025-08-07,H1,directo,8,123.38,0,CO
TUR051-000869,2025-04-29,2025-08-16,H2,plataforma,9,179.69,0,CO
TUR051-000870,2025-04-29,2025-05-08,H3,agencia,9,224.29,0,CO
TUR051-000871,2025-04-30,2025-07-12,H1,plataforma,9,140.58,0,CO
TUR051-000872,2025-05-01,2025-05-16,H2,plataforma,12,167.42,0,CO
TUR051-000873,2025-05-01,2025-09-27,H3,directo,11,224.92,0,CO
TUR051-000874,2025-05-02,2025-08-31,H1, DIRECTO ,3,122.99,0,CO
TUR051-000875,2025-05-02,2025-09-29,H2,plataforma,11,172.49,0,CL
TUR051-000876,2025-05-03,2025-05-24,H3,plataforma,11,223.45,0,CO
TUR051-000877,2025-05-03,2025-07-10,H1,directo,4,142.32,0,CO
TUR051-000878,2025-05-04,2025-07-01,H2,agencia,9,167.57,0,ES
TUR051-000879,2025-05-04,2025-05-25,H3,agencia,12,216.77,0,ES
TUR051-000880,2025-05-05,2025-08-27,H1,agencia,3,125.97,1,ES
TUR051-000881,2025-05-06,2025-07-15,H2,plataforma,7,179.43,0,CO
TUR051-000882,2025-05-06,2025-05-19,H3,plataforma,11,225.57,0,PE
TUR051-000883,2025-05-07,2025-07-10,H1,agencia,8,123.11,0,ES
TUR051-000884,2025-05-07,2025-09-23,H2,agencia,3,168.31,0,CO
TUR051-000885,2025-05-08,2025-09-18,H3,directo,12,221.5,0,CL
TUR051-000886,2025-05-08,2025-06-02,H1,directo,11,135.08,0,CO
TUR051-000887,2025-05-09,2025-06-07,H2,plataforma,4,178.63,1,CL
TUR051-000888,2025-05-09,2025-09-01,H3,agencia,8,210.9,0,CO
TUR051-000889,2025-05-10,2025-05-20,H1,agencia,12,127.2,0,ES
TUR051-000890,2025-05-11,2025-06-12,H2,agencia,3,176.97,1,CL
TUR051-000891,2025-05-11,2025-06-17,H3,agencia,11,233.2,0,ES
TUR051-000892,2025-05-12,2025-09-18,H1,agencia,11,130.04,0,PE
TUR051-000893,2025-05-12,2025-07-13,H2,directo,9,164.49,0,CO
TUR051-000894,2025-05-13,2025-07-05,H3,plataforma,2,231.62,0,CO
TUR051-000895,2025-05-13,2025-07-25,H1,plataforma,2,119.04,0,PE
TUR051-000896,2025-05-14,2025-08-27,H2,plataforma,6,162.88,0,CL
TUR051-000897,2025-05-14,2025-05-24,H3,directo,12,214.15,0,PE
TUR051-000898,2025-05-15,2025-09-24,H1,plataforma,1,124.65,0,PE
TUR051-000899,2025-05-16,2025-10-01,H2,agencia,9,171.58,0,CL
TUR051-000900,2025-05-16,2025-08-25,H3,agencia,5,210.45,0,CO
TUR051-000901,2025-05-17,2025-06-06,H1,agencia,5,131.67,0,CO
TUR051-000902,2025-05-17,2025-10-04,H2,plataforma,6,179.98,0,CO
TUR051-000903,2025-05-18,2025-07-07,H3,directo,11,206.65,0,ES
TUR051-000904,2025-05-18,2025-07-05,H1,plataforma,3,119.1,0,CL
TUR051-000905,2025-05-19,2025-08-23,H2,directo,1,181.55,0,CO
TUR051-000906,2025-05-20,2025-08-23,H3,plataforma,6,226.67,1,CL
TUR051-000907,2025-05-20,2025-07-12,H1,directo,11,138.93,0,CO
TUR051-000908,2025-05-21,2025-08-26,H2,plataforma,3,161.63,0,CO
TUR051-000909,2025-05-21,2025-07-16,H3,agencia,5,226.18,0,CO
TUR051-000910,2025-05-22,2025-08-07,H1,plataforma,5,131.69,0,CO
TUR051-000911,2025-05-22,2025-08-12,H2,plataforma,4,164.62,0,ES
TUR051-000912,2025-05-23,2025-06-13,H3,agencia,9,218.64,0,CO
TUR051-000913,2025-05-23,2025-10-19,H1,agencia,3,120.8,0,PE
TUR051-000914,2025-05-24,2025-09-03,H2,plataforma,9,,0,CL
TUR051-000915,2025-05-25,2025-06-11,H3,plataforma,11,217.01,0,ES
TUR051-000916,2025-05-25,2025-08-03,H1,plataforma,1,132.21,0,CO
TUR051-000917,2025-05-26,2025-08-08,H2,directo,2,182.06,0,PE
TUR051-000918,2025-05-26,2025-06-09,H3,agencia,11,206.64,0,ES
TUR051-000919,2025-05-27,2025-10-21,H1,plataforma,11,127.23,0,CO
TUR051-000920,2025-05-27,2025-08-07,H2,directo,2,163.28,0,PE
TUR051-000921,2025-05-28,2025-09-30,H3,agencia,2,207.62,0,ES
TUR051-000922,2025-05-28,2025-08-12,H1,plataforma,11,114.64,0,PE
TUR051-000923,2025-05-29,2025-07-21,H2,plataforma,1,157.15,0,CO
TUR051-000924,2025-05-30,2025-09-29,H3,directo,3,213.42,0,ES
TUR051-000925,2025-05-30,2025-06-17,H1,agencia,3,113.77,1,CL
TUR051-000926,2025-05-31,2025-09-17,H2,agencia,2,173.61,0,CL
TUR051-000927,2025-05-31,2025-08-07,H3,agencia,5,207.46,1,CL
TUR051-000928,2025-06-01,2025-06-18,H1,agencia,7,112.08,0,CL
TUR051-000929,2025-06-01,2025-06-17,H2,directo,5,167.09,0,CO
TUR051-000930,2025-06-02,2025-08-26,H3,directo,8,221.06,0,ES
TUR051-000931,2025-06-02,2025-10-18,H1,directo,9,112.21,0,PE
TUR051-000932,2025-06-03,2025-07-12,H2,agencia,5,160.44,0,PE
TUR051-000933,2025-06-04,2025-10-08,H3,directo,12,221.43,0,ES
TUR051-000934,2025-06-04,2025-08-10,H1,directo,5,126.24,0,ES
TUR051-000935,2025-06-05,2025-06-08,H2,plataforma,3,169.78,0,CO
TUR051-000936,2025-06-05,2025-07-28,H3,directo,12,218.34,0,CL
TUR051-000937,2025-06-06,2025-10-16,H1,plataforma,2,122.97,0,CO
TUR051-000938,2025-06-06,2025-08-03,H2,agencia,11,173.98,0,ES
TUR051-000939,2025-06-07,2025-06-18,H3,plataforma,6,199.9,0,CL
TUR051-000940,2025-06-07,2025-06-30,H1,directo,10,129.42,0,ES
TUR051-000941,2025-06-08,2025-10-14,H2,agencia,5,163.72,0,CL
TUR051-000942,2025-06-09,2025-08-19,H3,agencia,11,203.53,0,CL
TUR051-000943,2025-06-09,2025-09-23,H1,agencia,8,126.95,0,ES
TUR051-000944,2025-06-10,2025-10-05,H2,plataforma,11,161.71,0,PE
TUR051-000945,2025-06-10,2025-10-17,H3,plataforma,6,202.39,1,CL
TUR051-000946,2025-06-11,2025-09-24,H1,agencia,9,126.51,1,PE
TUR051-000947,2025-06-11,2025-09-28,H2,agencia,8,162.38,0,CO
TUR051-000948,2025-06-12,2025-09-14,H3,directo,4,211.24,0,CO
TUR051-000949,2025-06-12,2025-10-01,H1,plataforma,2,120.12,1,CL
TUR051-000950,2025-06-13,2025-10-25,H2,plataforma,5,166.81,0,CO
TUR051-000951,2025-06-14,2025-11-04,H3,directo,9,194.83,0,PE
TUR051-000952,2025-06-14,2025-08-30,H1,plataforma,8,128.29,0,PE
TUR051-000953,2025-06-15,2025-09-22,H2,directo,10,170.12,0,PE
TUR051-000954,2025-06-15,2025-10-02,H3,agencia,2,211.45,0,PE
TUR051-000955,2025-06-16,2025-08-05,H1,directo,7,122.89,0,PE
TUR051-000956,2025-06-16,2025-10-02,H2,agencia,5,157.06,0,ES
TUR051-000957,2025-06-17,2025-07-09,H3,agencia,1,195.39,0,CL
TUR051-000958,2025-06-18,2025-06-22,H1,directo,2,123.49,0,PE
TUR051-000959,2025-06-18,2025-09-30,H2,agencia,7,148.34,0,PE
TUR051-000960,2025-06-19,2025-10-27,H3,directo,4,202.46,0,CO
TUR051-000961,2025-06-19,2025-11-12,H1,directo,8,124.04,1,CL
TUR051-000962,2025-06-20,2025-07-09,H2,agencia,10,169.43,0,PE
TUR051-000963,2025-06-20,2025-09-12,H3,directo,2,195.33,1,CO
TUR051-000964,2025-06-21,2025-08-26,H1,directo,4,105.77,0,CO
TUR051-000965,2025-06-21,2025-09-18,H2,agencia,11,147.55,0,ES
TUR051-000966,2025-06-22,2025-08-14,H3,directo,4,191.9,0,ES
TUR051-000967,2025-06-23,2025-08-02,H1,agencia,3,106.9,0,ES
TUR051-000968,2025-06-23,2025-08-04,H2,plataforma,2,166.33,0,CL
TUR051-000969,2025-06-24,2025-10-12,H3,directo,11,202.35,0,ES
TUR051-000970,2025-06-24,2025-10-24,H1,plataforma,3,121.67,0,CL
TUR051-000971,2025-06-25,2025-11-04,H2, AGENCIA ,3,158.35,0,CL
TUR051-000972,2025-06-25,2025-08-23,H3,plataforma,8,208.51,0,PE
TUR051-000973,2025-06-26,2025-09-02,H1,agencia,11,104.05,0,CL
TUR051-000974,2025-06-26,2025-09-11,H2,directo,1,164.78,0,CL
TUR051-000975,2025-06-27,2025-11-12,H3,directo,2,196.68,1,PE
TUR051-000976,2025-06-28,2025-10-12,H1,agencia,1,97.22,1,ES
TUR051-000977,2025-06-28,2025-07-06,H2,directo,11,143.93,0,CO
TUR051-000978,2025-06-29,2025-11-04,H3,agencia,1,201.24,0,PE
TUR051-000979,2025-06-29,2025-09-25,H1,agencia,10,104.86,0,CL
TUR051-000980,2025-06-30,2025-09-29,H2,plataforma,6,141.89,0,CO
TUR051-000981,2025-06-30,2025-07-12,H3,agencia,3,206.41,0,CL
TUR051-000982,2025-07-01,2025-09-17,H1,plataforma,8,119.64,0,PE
TUR051-000983,2025-07-01,2025-09-08,H2,directo,9,140.83,0,CL
TUR051-000984,2025-07-02,2025-10-18,H3,directo,3,207.1,0,CL
TUR051-000985,2025-07-03,2025-11-06,H1,agencia,3,112.08,0,ES
TUR051-000986,2025-07-03,2025-11-09,H2,plataforma,9,153.7,0,CO
TUR051-000987,2025-07-04,2025-09-29,H3,directo,7,195.07,0,ES
TUR051-000988,2025-07-04,2025-08-06,H1,directo,4,114.06,0,PE
TUR051-000989,2025-07-05,2025-10-26,H2,agencia,1,141.12,1,PE
TUR051-000990,2025-07-05,2025-10-24,H3,agencia,8,183.78,0,PE
TUR051-000991,2025-07-06,2025-10-30,H1,plataforma,7,108.41,1,ES
TUR051-000992,2025-07-06,2025-09-24,H2,directo,7,155.6,0,PE
TUR051-000993,2025-07-07,2025-08-25,H3,directo,9,190.28,0,CL
TUR051-000994,2025-07-08,2025-09-28,H1,agencia,2,111.34,0,CO
TUR051-000995,2025-07-08,2025-07-12,H2,plataforma,6,148.85,0,CL
TUR051-000996,2025-07-09,2025-12-04,H3,agencia,12,204.07,0,ES
TUR051-000997,2025-07-09,2025-08-21,H1,plataforma,8,,0,CL
TUR051-000998,2025-07-10,2025-10-15,H2,agencia,5,150.78,0,PE
TUR051-000999,2025-07-10,2025-09-29,H3,directo,9,183.31,0,PE
TUR051-001000,2025-07-11,2025-08-19,H1,directo,5,92.97,0,PE
TUR051-001001,2025-07-12,2025-09-07,H2,directo,2,158.37,0,CO
TUR051-001002,2025-07-12,2025-08-11,H3,plataforma,1,202.2,1,CL
TUR051-001003,2025-07-13,2025-07-28,H1,directo,10,104.15,0,ES
TUR051-001004,2025-07-13,2025-12-07,H2,directo,8,137.7,0,PE
TUR051-001005,2025-07-14,2025-08-30,H3,agencia,10,187.02,0,ES
TUR051-001006,2025-07-14,2025-11-21,H1,directo,7,101.99,1,ES
TUR051-001007,2025-07-15,2025-12-09,H2,directo,2,154.15,0,PE
TUR051-001008,2025-07-15,2025-08-02,H3,directo,11,193.77,0,ES
TUR051-001009,2025-07-16,2025-12-01,H1,agencia,7,97.33,0,CL
TUR051-001010,2025-07-17,2025-09-13,H2,directo,11,139.75,0,PE
TUR051-001011,2025-07-17,2025-09-27,H3,agencia,8,200.09,0,CL
TUR051-001012,2025-07-18,2025-07-26,H1,agencia,6,108.0,0,CL
TUR051-001013,2025-07-18,2025-11-20,H2,plataforma,6,142.87,0,CO
TUR051-001014,2025-07-19,2025-08-03,H3,plataforma,8,180.89,0,CL
TUR051-001015,2025-07-19,2025-10-07,H1,directo,8,100.57,0,CL
TUR051-001016,2025-07-20,2025-11-16,H2,agencia,10,134.33,0,CL
TUR051-001017,2025-07-20,2025-11-17,H3,directo,3,197.72,0,CO
TUR051-001018,2025-07-21,2025-08-05,H1,directo,12,99.48,0,PE
TUR051-001019,2025-07-22,2025-12-16,H2,plataforma,10,144.01,0,PE
TUR051-001020,2025-07-22,2025-11-07,H3,plataforma,9,194.32,0,CO
TUR051-001021,2025-07-23,2025-10-30,H1,directo,3,96.58,1,CL
TUR051-001022,2025-07-23,2025-10-31,H2,agencia,11,133.67,0,CL
TUR051-001023,2025-07-24,2025-09-26,H3,agencia,12,194.59,0,CL
TUR051-001024,2025-07-24,2025-11-21,H1,directo,4,106.67,1,ES
TUR051-001025,2025-07-25,2025-08-26,H2,agencia,11,138.26,0,CL
TUR051-001026,2025-07-25,2025-09-15,H3,plataforma,3,194.23,1,CL
TUR051-001027,2025-07-26,2025-10-29,H1,agencia,8,93.13,0,PE
TUR051-001028,2025-07-27,2025-09-01,H2,plataforma,8,149.97,0,CO
TUR051-001029,2025-07-27,2025-09-07,H3,agencia,8,179.37,0,CO
TUR051-001030,2025-07-28,2025-09-23,H1,plataforma,10,92.11,1,CL
TUR051-001031,2025-07-28,2025-10-08,H2,plataforma,4,146.58,0,CO
TUR051-001032,2025-07-29,2025-10-12,H3,agencia,4,174.08,0,CO
TUR051-001033,2025-07-29,2025-09-23,H1,directo,2,84.88,0,PE
TUR051-001034,2025-07-30,2025-11-14,H2,plataforma,6,145.15,1,CL
TUR051-001035,2025-07-30,2025-09-22,H3,directo,1,191.68,0,CO
TUR051-001036,2025-07-31,2025-09-16,H1,directo,11,93.61,1,CO
TUR051-001037,2025-08-01,2025-09-18,H2,agencia,2,137.06,0,CL
TUR051-001038,2025-08-01,2025-08-07,H3,directo,2,194.16,0,CL
TUR051-001039,2025-08-02,2025-09-04,H1,directo,3,97.5,0,PE
TUR051-001040,2025-08-02,2025-10-13,H2,directo,5,126.25,0,PE
TUR051-001041,2025-08-03,2025-11-21,H3,agencia,1,169.82,0,CL
TUR051-001042,2025-08-03,2025-10-11,H1,agencia,6,79.34,0,CL
TUR051-001043,2025-08-04,2025-09-23,H2,plataforma,6,134.69,0,CL
TUR051-001044,2025-08-05,2025-08-07,H3,directo,11,190.01,0,CO
