registro_id,fecha,almacen,producto,saldo,demanda,reposicion,plazo_dias,coste_unitario
STO045-000871,2025-05-23,A1,P03,50,24,0,5,8.4
STO045-000872,2025-05-24,A2,P03,8,23,0,5,8.4
STO045-000873,2025-05-24,A3,P03,37,15,0,5,8.4
STO045-000874,2025-05-25, A1 ,P04,50,29,0,6,10.6
STO045-000875,2025-05-26,A2,P04,11,23,0,6,10.6
STO045-000876,2025-05-26,A3,P04,44,15,0,6,10.6
STO045-000877,2025-05-27,A1,P05,7,35,12,7,12.8
STO045-000878,2025-05-27,A2,P05,35,25,24,7,12.8
STO045-000879,2025-05-28,A3,P05,28,19,24,7,12.8
STO045-000880,2025-05-29,A1,P06,52,22,24,8,15.0
STO045-000881,2025-05-29,A2,P06,6,27,12,8,15.0
STO045-000882,2025-05-30,A3,P06,16,11,0,8,15.0
STO045-000883,2025-05-30,A1,P07,33,29,12,9,17.2
STO045-000884,2025-05-31,A2,P07,39,33,0,9,17.2
STO045-000885,2025-05-31,A3,P07,38,28,0,9,17.2
STO045-000886,2025-06-01,A1,P08,48,29,24,3,19.4
STO045-000887,2025-06-02,A2,P08,40,15,0,3,19.4
STO045-000888,2025-06-02,A3,P08,50,14,12,3,19.4
STO045-000889,2025-06-03,A1,P09,20,27,24,4,21.6
STO045-000890,2025-06-03,A2,P09,6,28,24,4,21.6
STO045-000891,2025-06-04,A3,P09,10,15,0,4,21.6
STO045-000892,2025-06-05,A1,P10,13,21,12,5,23.8
STO045-000893,2025-06-05,A2,P10,29,9,0,5,23.8
STO045-000894,2025-06-06,A3,P10,64,42,12,5,23.8
STO045-000895,2025-06-06,A1,P11,0,25,12,6,26.0
STO045-000896,2025-06-07,A2,P11,16,21,0,6,26.0
STO045-000897,2025-06-07,A3,P11,62,20,24,6,26.0
STO045-000898,2025-06-08,A1,P12,4,17,12,7,28.2
STO045-000899,2025-06-09,A2,P12,9,32,0,7,28.2
STO045-000900,2025-06-09,A3,P12,26,20,24,7,28.2
STO045-000901,2025-06-10,A1,P01,20,21,12,3,4.0
STO045-000902,2025-06-10,A2,P01,23,6,24,3,4.0
STO045-000903,2025-06-11,A3,P01,24,0,0,3,4.0
STO045-000904,2025-06-12,A1,P02,61,20,0,4,6.2
STO045-000905,2025-06-12,A2,P02,30,6,12,4,6.2
STO045-000906,2025-06-13,A3,P02,67,22,12,4,6.2
STO045-000907,2025-06-13,A1,P03,20,7,0,5,8.4
STO045-000908,2025-06-14,A2,P03,50,21,0,5,8.4
STO045-000909,2025-06-14,A3,P03,58,29,12,5,8.4
STO045-000910,2025-06-15,A1,P04,19,2,0,6,10.6
STO045-000911,2025-06-16,A2,P04,54,18,0,6,10.6
STO045-000912,2025-06-16,A3,P04,11,22,12,6,10.6
STO045-000913,2025-06-17,A1,P05,29,36,24,7,12.8
STO045-000914,2025-06-17,A2,P05,,16,0,7,12.8
STO045-000915,2025-06-18,A3,P05,20,13,24,7,12.8
STO045-000916,2025-06-19,A1,P06,48,24,12,8,15.0
STO045-000917,2025-06-19,A2,P06,52,25,24,8,15.0
STO045-000918,2025-06-20,A3,P06,55,15,0,8,15.0
STO045-000919,2025-06-20,A1,P07,34,16,24,9,17.2
STO045-000920,2025-06-21,A2,P07,58,18,24,9,17.2
STO045-000921,2025-06-22,A3,P07,51,22,0,9,17.2
STO045-000922,2025-06-22,A1,P08,46,30,12,3,19.4
STO045-000923,2025-06-23,A2,P08,11,27,24,3,19.4
STO045-000924,2025-06-23,A3,P08,15,13,0,3,19.4
STO045-000925,2025-06-24,A1,P09,50,31,12,4,21.6
STO045-000926,2025-06-24,A2,P09,25,25,24,4,21.6
STO045-000927,2025-06-25,A3,P09,25,31,0,4,21.6
STO045-000928,2025-06-26,A1,P10,8,29,0,5,23.8
STO045-000929,2025-06-26,A2,P10,33,19,0,5,23.8
STO045-000930,2025-06-27,A3,P10,63,24,24,5,23.8
STO045-000931,2025-06-27,A1,P11,30,41,0,6,26.0
STO045-000932,2025-06-28,A2,P11,57,22,12,6,26.0
STO045-000933,2025-06-29,A3,P11,54,33,0,6,26.0
STO045-000934,2025-06-29,A1,P12,14,34,0,7,28.2
STO045-000935,2025-06-30,A2,P12,36,28,12,7,28.2
STO045-000936,2025-06-30,A3,P12,48,28,0,7,28.2
STO045-000937,2025-07-01,A1,P01,67,17,24,3,4.0
STO045-000938,2025-07-01,A2,P01,31,23,24,3,4.0
STO045-000939,2025-07-02,A3,P01,33,12,0,3,4.0
STO045-000940,2025-07-03,A1,P02,39,9,24,4,6.2
STO045-000941,2025-07-03,A2,P02,55,16,12,4,6.2
STO045-000942,2025-07-04,A3,P02,21,12,24,4,6.2
STO045-000943,2025-07-04,A1,P03,10,1,12,5,8.4
STO045-000944,2025-07-05,A2,P03,44,14,24,5,8.4
STO045-000945,2025-07-06,A3,P03,43,18,24,5,8.4
STO045-000946,2025-07-06,A1,P04,49,21,12,6,10.6
STO045-000947,2025-07-07,A2,P04,11,23,0,6,10.6
STO045-000948,2025-07-07,A3,P04,18,17,0,6,10.6
STO045-000949,2025-07-08,A1,P05,0,24,0,7,12.8
STO045-000950,2025-07-08,A2,P05,21,5,0,7,12.8
STO045-000951,2025-07-09,A3,P05,10,22,0,7,12.8
STO045-000952,2025-07-10,A1,P06,35,11,0,8,15.0
STO045-000953,2025-07-10,A2,P06,62,31,12,8,15.0
STO045-000954,2025-07-11,A3,P06,22,34,12,8,15.0
STO045-000955,2025-07-11,A1,P07,14,29,24,9,17.2
STO045-000956,2025-07-12,A2,P07,23,13,0,9,17.2
STO045-000957,2025-07-13,A3,P07,24,10,12,9,17.2
STO045-000958,2025-07-13,A1,P08,38,30,0,3,19.4
STO045-000959,2025-07-14,A2,P08,29,24,0,3,19.4
STO045-000960,2025-07-14,A3,P08,65,19,0,3,19.4
STO045-000961,2025-07-15,A1,P09,49,20,12,4,21.6
STO045-000962,2025-07-15,A2,P09,26,21,24,4,21.6
STO045-000963,2025-07-16,A3,P09,6,23,24,4,21.6
STO045-000964,2025-07-17,A1,P10,7,21,24,5,23.8
STO045-000965,2025-07-17,A2,P10,58,31,12,5,23.8
STO045-000966,2025-07-18,A3,P10,49,28,12,5,23.8
STO045-000967,2025-07-18,A1,P11,16,12,0,6,26.0
STO045-000968,2025-07-19,A2,P11,4,31,24,6,26.0
STO045-000969,2025-07-20,A3,P11,15,26,0,6,26.0
STO045-000970,2025-07-20,A1,P12,26,33,0,7,28.2
STO045-000971,2025-07-21, A2 ,P12,26,30,24,7,28.2
STO045-000972,2025-07-21,A3,P12,9,37,24,7,28.2
STO045-000973,2025-07-22,A1,P01,10,0,12,3,4.0
STO045-000974,2025-07-23,A2,P01,67,6,24,3,4.0
STO045-000975,2025-07-23,A3,P01,29,13,24,3,4.0
STO045-000976,2025-07-24,A1,P02,3,26,0,4,6.2
STO045-000977,2025-07-24,A2,P02,56,22,12,4,6.2
STO045-000978,2025-07-25,A3,P02,68,18,0,4,6.2
STO045-000979,2025-07-25,A1,P03,61,28,0,5,8.4
STO045-000980,2025-07-26,A2,P03,33,33,12,5,8.4
STO045-000981,2025-07-27,A3,P03,68,18,0,5,8.4
STO045-000982,2025-07-27,A1,P04,15,20,12,6,10.6
STO045-000983,2025-07-28,A2,P04,39,19,0,6,10.6
STO045-000984,2025-07-28,A3,P04,50,19,0,6,10.6
STO045-000985,2025-07-29,A1,P05,23,30,0,7,12.8
STO045-000986,2025-07-30,A2,P05,62,32,12,7,12.8
STO045-000987,2025-07-30,A3,P05,19,34,0,7,12.8
STO045-000988,2025-07-31,A1,P06,21,17,0,8,15.0
STO045-000989,2025-07-31,A2,P06,13,32,0,8,15.0
STO045-000990,2025-08-01,A3,P06,48,0,0,8,15.0
STO045-000991,2025-08-01,A1,P07,26,22,24,9,17.2
STO045-000992,2025-08-02,A2,P07,35,16,0,9,17.2
STO045-000993,2025-08-03,A3,P07,61,16,0,9,17.2
STO045-000994,2025-08-03,A1,P08,11,19,12,3,19.4
STO045-000995,2025-08-04,A2,P08,8,18,0,3,19.4
STO045-000996,2025-08-04,A3,P08,14,45,12,3,19.4
STO045-000997,2025-08-05,A1,P09,,18,0,4,21.6
STO045-000998,2025-08-06,A2,P09,56,18,0,4,21.6
STO045-000999,2025-08-06,A3,P09,68,11,24,4,21.6
STO045-001000,2025-08-07,A1,P10,69,35,0,5,23.8
STO045-001001,2025-08-07,A2,P10,32,13,24,5,23.8
STO045-001002,2025-08-08,A3,P10,63,17,0,5,23.8
STO045-001003,2025-08-08,A1,P11,65,39,24,6,26.0
STO045-001004,2025-08-09,A2,P11,5,26,12,6,26.0
STO045-001005,2025-08-10,A3,P11,37,32,0,6,26.0
STO045-001006,2025-08-10,A1,P12,69,25,0,7,28.2
STO045-001007,2025-08-11,A2,P12,5,25,24,7,28.2
STO045-001008,2025-08-11,A3,P12,27,33,24,7,28.2
STO045-001009,2025-08-12,A1,P01,69,27,24,3,4.0
STO045-001010,2025-08-13,A2,P01,41,30,0,3,4.0
STO045-001011,2025-08-13,A3,P01,49,7,12,3,4.0
STO045-001012,2025-08-14,A1,P02,52,13,0,4,6.2
STO045-001013,2025-08-14,A2,P02,39,0,12,4,6.2
STO045-001014,2025-08-15,A3,P02,13,19,0,4,6.2
STO045-001015,2025-08-15,A1,P03,34,11,0,5,8.4
STO045-001016,2025-08-16,A2,P03,62,23,12,5,8.4
STO045-001017,2025-08-17,A3,P03,57,27,0,5,8.4
STO045-001018,2025-08-17,A1,P04,11,19,12,6,10.6
STO045-001019,2025-08-18,A2,P04,42,29,0,6,10.6
STO045-001020,2025-08-18,A3,P04,47,0,0,6,10.6
STO045-001021,2025-08-19,A1,P05,45,18,12,7,12.8
STO045-001022,2025-08-20,A2,P05,43,24,0,7,12.8
STO045-001023,2025-08-20,A3,P05,57,26,0,7,12.8
STO045-001024,2025-08-21,A1,P06,11,26,0,8,15.0
STO045-001025,2025-08-21,A2,P06,17,17,0,8,15.0
STO045-001026,2025-08-22,A3,P06,30,16,12,8,15.0
STO045-001027,2025-08-23,A1,P07,54,17,24,9,17.2
STO045-001028,2025-08-23,A2,P07,30,27,12,9,17.2
STO045-001029,2025-08-24,A3,P07,7,26,12,9,17.2
STO045-001030,2025-08-24,A1,P08,39,22,12,3,19.4
STO045-001031,2025-08-25,A2,P08,0,18,0,3,19.4
STO045-001032,2025-08-25,A3,P08,3,31,0,3,19.4
STO045-001033,2025-08-26,A1,P09,11,29,0,4,21.6
STO045-001034,2025-08-27,A2,P09,24,23,0,4,21.6
STO045-001035,2025-08-27,A3,P09,50,13,12,4,21.6
STO045-001036,2025-08-28,A1,P10,59,33,24,5,23.8
STO045-001037,2025-08-28,A2,P10,44,9,0,5,23.8
STO045-001038,2025-08-29,A3,P10,43,33,0,5,23.8
STO045-001039,2025-08-30,A1,P11,26,25,12,6,26.0
STO045-001040,2025-08-30,A2,P11,18,32,0,6,26.0
STO045-001041,2025-08-31,A3,P11,36,23,0,6,26.0
STO045-001042,2025-08-31,A1,P12,26,17,24,7,28.2
STO045-001043,2025-09-01,A2,P12,66,32,12,7,28.2
STO045-001044,2025-09-01,A3,P12,3,16,0,7,28.2
STO045-001045,2025-09-02,A1,P01,57,10,0,3,4.0
STO045-001046,2025-09-03,A2,P01,3,12,24,3,4.0
STO045-001047,2025-09-03,A3,P01,12,28,24,3,4.0
STO045-001048,2025-09-04,A1,P02,64,18,12,4,6.2
STO045-001049,2025-09-04,A2,P02,19,23,24,4,6.2
STO045-001050,2025-09-05,A3,P02,19,26,12,4,6.2
STO045-001051,2025-09-06,A1,P03,43,26,24,5,8.4
STO045-001052,2025-09-06,A2,P03,0,22,0,5,8.4
STO045-001053,2025-09-07,A3,P03,18,30,0,5,8.4
STO045-001054,2025-09-07,A1,P04,69,30,0,6,10.6
STO045-001055,2025-09-08,A2,P04,69,18,24,6,10.6
STO045-001056,2025-09-08,A3,P04,67,11,0,6,10.6
STO045-001057,2025-09-09,A1,P05,44,31,12,7,12.8
STO045-001058,2025-09-10,A2,P05,59,34,12,7,12.8
STO045-001059,2025-09-10,A3,P05,37,25,12,7,12.8
STO045-001060,2025-09-11,A1,P06,47,18,0,8,15.0
STO045-001061,2025-09-11,A2,P06,35,17,12,8,15.0
STO045-001062,2025-09-12,A3,P06,1,7,0,8,15.0
STO045-001063,2025-09-13,A1,P07,9,27,0,9,17.2
STO045-001064,2025-09-13,A2,P07,32,17,12,9,17.2
STO045-001065,2025-09-14,A3,P07,51,12,12,9,17.2
STO045-001066,2025-09-14,A1,P08,26,25,0,3,19.4
STO045-001067,2025-09-15,A2,P08,40,19,24,3,19.4
STO045-001068,2025-09-15, A3 ,P08,58,19,0,3,19.4
STO045-001069,2025-09-16,A1,P09,13,17,24,4,21.6
STO045-001070,2025-09-17,A2,P09,0,13,12,4,21.6
STO045-001071,2025-09-17,A3,P09,35,43,24,4,21.6
STO045-001072,2025-09-18,A1,P10,43,30,0,5,23.8
STO045-001073,2025-09-18,A2,P10,54,29,0,5,23.8
STO045-001074,2025-09-19,A3,P10,30,15,24,5,23.8
STO045-001075,2025-09-20,A1,P11,59,22,0,6,26.0
STO045-001076,2025-09-20,A2,P11,13,17,24,6,26.0
STO045-001077,2025-09-21,A3,P11,35,29,12,6,26.0
STO045-001078,2025-09-21,A1,P12,22,16,0,7,28.2
STO045-001079,2025-09-22,A2,P12,57,33,24,7,28.2
STO045-001080,2025-09-22,A3,P12,,32,12,7,28.2
STO045-001081,2025-09-23,A1,P01,65,28,12,3,4.0
STO045-001082,2025-09-24,A2,P01,43,8,0,3,4.0
STO045-001083,2025-09-24,A3,P01,19,11,0,3,4.0
STO045-001084,2025-09-25,A1,P02,46,19,12,4,6.2
STO045-001085,2025-09-25,A2,P02,23,10,12,4,6.2
STO045-001086,2025-09-26,A3,P02,24,13,0,4,6.2
STO045-001087,2025-09-27,A1,P03,57,3,0,5,8.4
STO045-001088,2025-09-27,A2,P03,29,32,12,5,8.4
STO045-001089,2025-09-28,A3,P03,0,22,12,5,8.4
STO045-001090,2025-09-28,A1,P04,37,32,12,6,10.6
STO045-001091,2025-09-29,A2,P04,55,6,0,6,10.6
STO045-001092,2025-09-30,A3,P04,22,4,0,6,10.6
STO045-001093,2025-09-30,A1,P05,30,39,12,7,12.8
STO045-001094,2025-10-01,A2,P05,29,16,24,7,12.8
STO045-001095,2025-10-01,A3,P05,37,5,12,7,12.8
STO045-001096,2025-10-02,A1,P06,13,21,12,8,15.0
STO045-001097,2025-10-02,A2,P06,44,19,12,8,15.0
STO045-001098,2025-10-03,A3,P06,18,25,12,8,15.0
STO045-001099,2025-10-04,A1,P07,23,18,0,9,17.2
STO045-001100,2025-10-04,A2,P07,53,30,0,9,17.2
STO045-001101,2025-10-05,A3,P07,14,30,24,9,17.2
STO045-001102,2025-10-05,A1,P08,23,40,0,3,19.4
STO045-001103,2025-10-06,A2,P08,42,21,12,3,19.4
STO045-001104,2025-10-07,A3,P08,50,23,0,3,19.4
STO045-001105,2025-10-07,A1,P09,9,32,0,4,21.6
STO045-001106,2025-10-08,A2,P09,5,15,12,4,21.6
STO045-001107,2025-10-08,A3,P09,65,33,24,4,21.6
STO045-001108,2025-10-09,A1,P10,1,10,12,5,23.8
STO045-001109,2025-10-09,A2,P10,28,4,24,5,23.8
STO045-001110,2025-10-10,A3,P10,50,35,0,5,23.8
STO045-001111,2025-10-11,A1,P11,3,23,0,6,26.0
STO045-001112,2025-10-11,A2,P11,70,22,12,6,26.0
STO045-001113,2025-10-12,A3,P11,16,5,12,6,26.0
STO045-001114,2025-10-12,A1,P12,20,35,24,7,28.2
STO045-001115,2025-10-13,A2,P12,22,23,0,7,28.2
STO045-001116,2025-10-14,A3,P12,21,17,24,7,28.2
STO045-001117,2025-10-14,A1,P01,61,0,12,3,4.0
STO045-001118,2025-10-15,A2,P01,1,8,0,3,4.0
STO045-001119,2025-10-15,A3,P01,1,8,24,3,4.0
STO045-001120,2025-10-16,A1,P02,37,19,0,4,6.2
STO045-001121,2025-10-16,A2,P02,48,29,0,4,6.2
STO045-001122,2025-10-17,A3,P02,1,16,0,4,6.2
STO045-001123,2025-10-18,A1,P03,62,25,0,5,8.4
STO045-001124,2025-10-18,A2,P03,59,37,24,5,8.4
STO045-001125,2025-10-19,A3,P03,17,7,0,5,8.4
STO045-001126,2025-10-19,A1,P04,68,17,0,6,10.6
STO045-001127,2025-10-20,A2,P04,19,9,12,6,10.6
STO045-001128,2025-10-21,A3,P04,25,24,0,6,10.6
STO045-001129,2025-10-21,A1,P05,63,22,0,7,12.8
STO045-001130,2025-10-22,A2,P05,21,21,0,7,12.8
STO045-001131,2025-10-22,A3,P05,4,1,0,7,12.8
STO045-001132,2025-10-23,A1,P06,18,25,0,8,15.0
STO045-001133,2025-10-23,A2,P06,53,17,24,8,15.0
STO045-001134,2025-10-24,A3,P06,41,21,0,8,15.0
STO045-001135,2025-10-25,A1,P07,31,23,24,9,17.2
STO045-001136,2025-10-25,A2,P07,7,4,0,9,17.2
STO045-001137,2025-10-26,A3,P07,18,26,24,9,17.2
STO045-001138,2025-10-26,A1,P08,24,17,0,3,19.4
STO045-001139,2025-10-27,A2,P08,6,26,0,3,19.4
STO045-001140,2025-10-28,A3,P08,15,4,0,3,19.4
STO045-001141,2025-10-28,A1,P09,35,19,24,4,21.6
STO045-001142,2025-10-29,A2,P09,24,23,0,4,21.6
STO045-001143,2025-10-29,A3,P09,48,11,0,4,21.6
STO045-001144,2025-10-30,A1,P10,20,18,12,5,23.8
STO045-001145,2025-10-31,A2,P10,41,22,12,5,23.8
STO045-001146,2025-10-31,A3,P10,15,36,24,5,23.8
STO045-001147,2025-11-01,A1,P11,20,10,12,6,26.0
STO045-001148,2025-11-01,A2,P11,3,23,24,6,26.0
STO045-001149,2025-11-02,A3,P11,49,29,0,6,26.0
STO045-001150,2025-11-02,A1,P12,61,19,24,7,28.2
STO045-001151,2025-11-03,A2,P12,27,25,24,7,28.2
STO045-001152,2025-11-04,A3,P12,30,27,24,7,28.2
STO045-001153,2025-11-04,A1,P01,4,21,12,3,4.0
STO045-001154,2025-11-05,A2,P01,37,15,12,3,4.0
STO045-001155,2025-11-05,A3,P01,63,14,12,3,4.0
STO045-001156,2025-11-06,A1,P02,67,22,12,4,6.2
STO045-001157,2025-11-07,A2,P02,42,23,0,4,6.2
STO045-001158,2025-11-07,A3,P02,59,21,24,4,6.2
STO045-001159,2025-11-08,A1,P03,9,22,24,5,8.4
STO045-001160,2025-11-08,A2,P03,38,10,12,5,8.4
STO045-001161,2025-11-09,A3,P03,70,13,0,5,8.4
STO045-001162,2025-11-09,A1,P04,50,12,0,6,10.6
STO045-001163,2025-11-10,A2,P04,,2,24,6,10.6
STO045-001164,2025-11-11,A3,P04,16,1,0,6,10.6
STO045-001165,2025-11-11, A1 ,P05,62,27,24,7,12.8
STO045-001166,2025-11-12,A2,P05,52,21,24,7,12.8
STO045-001167,2025-11-12,A3,P05,28,21,0,7,12.8
STO045-001168,2024-02-30,A1,P06,23,36,12,8,15.0
STO045-001169,2025-11-14,A2,P06,65,25,12,8,15.0
STO045-001170,2025-11-14,A3,P06,41,25,24,8,15.0
STO045-001171,2025-11-15,A1,P07,47,13,0,9,17.2
STO045-001172,2025-11-15,A2,P07,65,33,0,9,17.2
STO045-001173,2025-11-16,A3,P07,41,22,0,9,17.2
STO045-001174,2025-11-16,A1,P08,29,9,0,3,19.4
STO045-001175,2025-11-17,A2,P08,14,29,24,3,19.4
STO045-001176,2025-11-18,A3,P08,15,20,24,3,19.4
STO045-001177,2025-11-18,A1,P09,52,33,12,4,21.6
STO045-001178,2025-11-19,A2,P09,52,26,12,4,21.6
STO045-001179,2025-11-19,A3,P09,65,13,24,4,21.6
STO045-001180,2025-11-20,A1,P10,8,29,0,5,23.8
STO045-001181,2025-11-21,A2,P10,24,21,0,5,23.8
STO045-001182,2025-11-21,A3,P10,59,26,12,5,23.8
STO045-001183,2025-11-22,A1,P11,37,24,12,6,26.0
STO045-001184,2025-11-22,A2,P11,48,29,24,6,26.0
STO045-001185,2025-11-23,A3,P11,45,24,24,6,26.0
STO045-001186,2025-11-23,A1,P12,46,43,0,7,28.2
STO045-001187,2025-11-24,A2,P12,66,21,0,7,28.2
STO045-001188,2025-11-25,A3,P12,0,37,0,7,28.2
STO045-001189,2025-11-25,A1,P01,28,30,12,3,4.0
STO045-001190,2025-11-26,A2,P01,35,20,12,3,4.0
STO045-001191,2025-11-26,A3,P01,7,26,24,3,4.0
STO045-001192,2025-11-27,A1,P02,62,0,24,4,6.2
STO045-001193,2025-11-28,A2,P02,45,11,0,4,6.2
STO045-001194,2025-11-28,A3,P02,65,25,24,4,6.2
STO045-001195,2025-11-29,A1,P03,39,23,0,5,8.4
STO045-001196,2025-11-29,A2,P03,7,2,0,5,8.4
STO045-001197,2025-11-30,A3,P03,51,27,0,5,8.4
STO045-001198,2025-12-01,A1,P04,23,12,12,6,10.6
STO045-001199,2025-12-01,A2,P04,1,33,24,6,10.6
STO045-001200,2025-12-02,A3,P04,14,28,12,6,10.6
STO045-001201,2025-12-02,A1,P05,53,16,12,7,12.8
STO045-001202,2025-12-03,A2,P05,40,12,0,7,12.8
STO045-001203,2025-12-03,A3,P05,3,33,0,7,12.8
STO045-001204,2025-12-04,A1,P06,49,25,0,8,15.0
STO045-001205,2025-12-05,A2,P06,38,15,24,8,15.0
STO045-001206,2025-12-05,A3,P06,61,32,0,8,15.0
STO045-001207,2025-12-06,A1,P07,37,13,12,9,17.2
STO045-001208,2025-12-06,A2,P07,25,16,0,9,17.2
STO045-001209,2025-12-07,A3,P07,34,26,0,9,17.2
STO045-001210,2025-12-08,A1,P08,63,16,0,3,19.4
STO045-001211,2025-12-08,A2,P08,0,18,24,3,19.4
STO045-001212,2025-12-09,A3,P08,70,22,12,3,19.4
STO045-001213,2025-12-09,A1,P09,57,32,12,4,21.6
STO045-001214,2025-12-10,A2,P09,52,30,0,4,21.6
STO045-001215,2025-12-10,A3,P09,69,24,12,4,21.6
STO045-001216,2025-12-11,A1,P10,45,23,0,5,23.8
STO045-001217,2025-12-12,A2,P10,51,22,12,5,23.8
STO045-001218,2025-12-12,A3,P10,46,22,24,5,23.8
STO045-001219,2025-12-13,A1,P11,5,28,0,6,26.0
STO045-001220,2025-12-13,A2,P11,29,27,12,6,26.0
STO045-001221,2025-12-14,A3,P11,52,13,24,6,26.0
STO045-001222,2025-12-15,A1,P12,29,24,0,7,28.2
STO045-001223,2025-12-15,A2,P12,24,18,0,7,28.2
STO045-001224,2025-12-16,A3,P12,0,18,0,7,28.2
STO045-001225,2025-12-16,A1,P01,1,19,0,3,4.0
STO045-001226,2025-12-17,A2,P01,11,28,0,3,4.0
STO045-001227,2025-12-17,A3,P01,32,11,0,3,4.0
STO045-001228,2025-12-18,A1,P02,67,18,12,4,6.2
STO045-001229,2025-12-19,A2,P02,14,24,24,4,6.2
STO045-001230,2025-12-19,A3,P02,63,33,0,4,6.2
STO045-001231,2025-12-20,A1,P03,27,13,0,5,8.4
STO045-001232,2025-12-20,A2,P03,33,12,24,5,8.4
STO045-001233,2025-12-21,A3,P03,22,17,24,5,8.4
STO045-001234,2025-12-22,A1,P04,63,26,0,6,10.6
STO045-001235,2025-12-22,A2,P04,47,8,12,6,10.6
STO045-001236,2025-12-23,A3,P04,38,18,0,6,10.6
STO045-001237,2025-12-23,A1,P05,4,10,24,7,12.8
STO045-001238,2025-12-24,A2,P05,57,24,24,7,12.8
STO045-001239,2025-12-24,A3,P05,35,12,0,7,12.8
STO045-001240,2025-12-25,A1,P06,32,13,12,8,15.0
STO045-001241,2025-12-26,A2,P06,3,6,24,8,15.0
STO045-001242,2025-12-26,A3,P06,6,19,24,8,15.0
STO045-001243,2025-12-27,A1,P07,67,5,0,9,17.2
STO045-001244,2025-12-27,A2,P07,56,22,12,9,17.2
STO045-001245,2025-12-28,A3,P07,24,18,0,9,17.2
STO045-001246,2025-12-29,A1,P08,,19,12,3,19.4
STO045-001247,2025-12-29,A2,P08,62,16,0,3,19.4
STO045-001248,2025-12-30,A3,P08,10,13,12,3,19.4
STO045-001249,2025-12-30,A1,P09,49,20,0,4,21.6
STO045-001250,2025-12-31,A2,P09,67,19,24,4,21.6
