registro_id,fecha,distrito,kg,reciclable_kg,habitantes,km,cobertura_pct
RES072-000832,2024-10-04,norte,386.4,105.4,2400,12.5,100
RES072-000833,2024-10-04,centro,1027.4,194.5,6000,20.9,100
RES072-000834,2024-10-04,sur,613.4,153.2,3600,9.1,100
RES072-000835,2024-10-05,norte,359.3,102.6,2400,23.7,100
RES072-000836,2024-10-05,centro,1019.0,241.5,6000,15.6,100
RES072-000837,2024-10-05,sur,521.8,118.0,3600,28.8,80
RES072-000838,2024-10-06,norte,336.0,75.0,2400,16.2,100
RES072-000839,2024-10-06,centro,1110.5,251.2,6000,10.4,100
RES072-000840,2024-10-06,sur,711.0,155.2,3600,15.1,100
RES072-000841,2024-10-07,norte,519.0,110.0,2400,21.1,100
RES072-000842,2024-10-07,centro,1238.1,236.9,6000,29.2,100
RES072-000843,2024-10-07,sur,732.6,162.5,3600,13.0,100
RES072-000844,2024-10-08,norte,433.8,95.9,2400,13.4,100
RES072-000845,2024-10-08,centro,"1033,4",212.2,6000,28.1,100
RES072-000846,2024-10-08,sur,688.3,138.6,3600,11.4,100
RES072-000847,2024-10-09,norte,465.2,96.3,2400,20.9,100
RES072-000848,2024-10-09,centro,1068.3,247.6,6000,22.4,100
RES072-000849,2024-10-09,sur,485.9,97.7,3600,21.5,80
RES072-000850,2024-10-10,norte,354.8,73.2,2400,25.3,80
RES072-000851,2024-10-10,centro,1067.9,213.6,6000,17.2,100
RES072-000852,2024-10-10,sur,585.0,114.6,3600,15.1,100
RES072-000853,2024-10-11,norte,437.9,100.6,2400,23.9,100
RES072-000854,2024-10-11,centro,1100.8,181.3,6000,15.9,100
RES072-000855,2024-10-11,sur,577.4,142.3,3600,28.1,80
RES072-000856,2024-10-12,norte,380.1,81.7,2400,12.1,100
RES072-000857,2024-10-12,centro,1154.3,231.0,6000,9.4,100
RES072-000858,2024-10-12,sur,275.9,61.0,3600,20.7,60
RES072-000859,2024-10-13,norte,392.5,76.3,2400,25.3,80
RES072-000860,2024-10-13,centro,1006.0,206.6,6000,17.8,100
RES072-000861,2024-10-13,sur,478.2,107.4,3600,24.4,80
RES072-000862,2024-10-14,norte,387.8,97.1,2400,9.5,80
RES072-000863,2024-10-14,centro,-999,233.0,6000,20.2,100
RES072-000864,2024-10-14,sur,526.0,123.4,3600,27.5,60
RES072-000865,2024-10-15,norte,395.1,99.7,2400,23.0,100
RES072-000867,2024-10-15,sur,440.2,100.8,3600,18.0,80
RES072-000868,2024-10-16,norte,448.1,109.0,2400,28.8,100
RES072-000869,2024-10-16,centro,619.5,109.3,6000,13.0,60
RES072-000870,2024-10-16,sur,691.8,126.3,3600,12.1,100
RES072-000871,2024-10-17,norte,422.9,97.6,2400,14.3,100
RES072-000872,2024-10-17,centro,528.7,116.6,6000,13.2,60
RES072-000873,2024-10-17,sur,614.6,106.2,3600,10.9,100
RES072-000874,2024-10-18,norte,386.1,90.4,2400,11.7,100
RES072-000875,2024-10-18,centro,879.5,193.5,6000,24.2,80
RES072-000876,2024-10-18,sur,673.8,141.4,3600,29.2,100
RES072-000877,2024-10-19,norte,434.0,116.8,2400,29.4,100
RES072-000878,2024-10-19,centro,1092.8,248.5,6000,20.8,100
RES072-000879,2024-10-19,sur,482.4,95.4,3600,25.7,80
RES072-000880,2024-10-20,norte,409.6,74.7,2400,21.4,100
RES072-000881,2024-10-20,centro,861.8,216.8,6000,12.8,80
RES072-000882,2024-10-20,sur,587.2,110.4,3600,13.4,100
RES072-000883,2024-10-21,norte,392.6,79.4,2400,15.4,80
RES072-000884,2024-10-21,centro,1204.7,268.2,6000,13.9,100
RES072-000885,2024-10-21,sur,409.9,103.6,3600,27.5,60
RES072-000886,2024-10-22,norte,181.3,40.6,2400,23.4,60
RES072-000887,2024-10-22,centro,1058.1,222.5,6000,15.8,100
RES072-000888,2024-10-22,sur,588.9,125.5,3600,10.0,100
RES072-000889,2024-10-23,norte,312.7,70.6,2400,29.9,60
RES072-000890,2024-10-23,centro,1142.4,243.7,6000,14.6,100
RES072-000891,2024-10-23,sur,727.5,158.5,3600,17.0,100
RES072-000892,2024-10-24,norte,413.1,99.7,2400,28.0,100
RES072-000893,2024-10-24,centro,1119.5,248.4,6000,17.7,100
RES072-000894,2024-10-24,sur,636.2,159.2,3600,25.0,100
RES072-000895,2024-10-25,norte,398.7,81.7,2400,15.0,100
RES072-000896,2024-10-25,centro,1115.8,216.3,6000,13.5,100
RES072-000897,2024-10-25,sur,526.2,119.8,3600,15.9,80
RES072-000898,2024-10-26,norte,413.7,93.7,2400,16.8,100
RES072-000899,2024-10-26,centro,1048.0,208.7,6000,9.6,100
RES072-000900,2024-10-26,sur,595.8,149.2,3600,28.8,100
RES072-000901,2024-10-27,norte,495.0,123.7,2400,18.6,100
RES072-000902,2024-10-27,centro,1113.1,251.0,6000,22.7,100
RES072-000903,2024-10-27,sur,675.4,167.8,3600,13.9,100
RES072-000904,2024-10-28,norte,458.5,90.9,2400,11.1,100
RES072-000905,2024-10-28,centro,1261.5,283.3,6000,11.2,100
RES072-000906,2024-10-28,sur,653.3,147.1,3600,16.2,100
RES072-000907,2024-10-29,norte,368.6,78.8,2400,27.7,80
RES072-000908,2024-10-29,centro,1103.3,241.4,6000,23.0,100
RES072-000909,2024-10-29,sur,540.4,148.2,3600,8.9,80
RES072-000910,2024-10-30,norte,324.1,75.1,2400,29.7,80
RES072-000911,2024-10-30,centro,1103.1,257.6,6000,24.0,100
RES072-000912,2024-10-30,sur,640.4,147.2,3600,15.1,100
RES072-000913,2024-10-31,norte,363.5,92.7,2400,8.7,80
RES072-000914,2024-10-31,centro,,243.2,6000,11.8,100
RES072-000915,2024-10-31,sur,570.1,129.4,3600,20.0,100
RES072-000916,2024-11-01,norte,384.7,75.1,2400,29.2,100
RES072-000917,2024-11-01,centro,1103.0,259.6,6000,10.8,100
RES072-000918,2024-11-01,sur,584.5,127.6,3600,8.7,100
RES072-000920,2024-11-02,centro,1073.4,207.5,6000,15.7,100
RES072-000921,2024-11-02,sur,357.3,68.6,3600,14.1,60
RES072-000922,2024-11-03,norte,432.0,94.7,2400,17.7,100
RES072-000923,2024-11-03,centro,620.5,134.5,6000,16.0,60
RES072-000924,2024-11-03,sur,629.5,110.3,3600,30.0,100
RES072-000925,2024-11-04,norte,459.3,94.5,2400,22.8,80
RES072-000926,2024-11-04,centro,714.6,151.2,6000,19.7,60
RES072-000927,2024-11-04,sur,756.0,168.5,3600,25.5,100
RES072-000928,2024-11-05,norte,438.0,92.5,2400,29.8,100
RES072-000929,2024-11-05,centro,808.6,178.8,6000,24.8,80
RES072-000930,2024-11-05,sur,481.3,111.4,3600,23.1,80
RES072-000931,2024-11-06,norte,514.3,121.6,2400,11.2,100
RES072-000932,2024-11-06,centro,1151.1,257.0,6000,20.8,100
RES072-000933,2024-11-06,sur,629.8,178.9,3600,18.1,100
RES072-000934,2024-11-07,norte,446.5,106.2,2400,24.3,80
RES072-000935,2024-11-07,centro,1085.3,202.4,6000,26.6,100
RES072-000936,2024-11-07,sur,536.7,101.9,3600,26.9,80
RES072-000937,2024-11-08,norte,454.4,102.2,2400,11.7,100
RES072-000938,2024-11-08,centro,1051.1,214.1,6000,9.8,100
RES072-000939,2024-11-08,sur,685.2,168.0,3600,8.6,100
RES072-000940,2024-11-09,norte,445.0,108.1,2400,14.2,100
RES072-000941,2024-11-09,centro,1136.8,270.0,6000,22.7,100
RES072-000942,2024-11-09,sur,693.8,199.7,3600,8.2,100
RES072-000943,2024-11-10,norte,394.3,93.0,2400,20.8,100
RES072-000944,2024-11-10,centro,1046.5,206.5,6000,25.4,100
RES072-000945,2024-11-10,sur,517.1,115.7,3600,14.6,80
RES072-000946,2024-11-11,norte,284.9,58.3,2400,9.8,60
RES072-000947,2024-11-11,centro,1248.8,237.0,6000,18.5,100
RES072-000948,2024-11-11,sur,455.8,117.1,3600,23.0,60
RES072-000949,2024-11-12,norte,430.8,79.9,2400,19.2,100
RES072-000950,2024-11-12,centro,905.9,185.2,6000,23.7,80
RES072-000951,2024-11-12,sur,643.5,132.2,3600,26.6,100
RES072-000952,2024-11-13,norte,403.6,87.4,2400,18.1,100
RES072-000953,2024-11-13,centro,683.4,135.9,6000,21.3,60
RES072-000954,2024-11-13,sur,662.8,158.5,3600,10.6,100
RES072-000955,2024-11-14,norte,201.2,55.0,2400,14.8,60
RES072-000956,2024-11-14,centro,863.7,152.6,6000,19.0,80
RES072-000957,2024-11-14,sur,636.0,143.7,3600,9.2,100
RES072-000958,2024-11-15,norte,344.2,73.7,2400,20.0,60
RES072-000959,2024-11-15,centro,601.1,126.9,6000,27.1,60
RES072-000960,2024-11-15,sur,630.4,132.9,3600,17.2,100
RES072-000961,2024-11-16,norte,387.4,92.9,2400,24.0,100
RES072-000962,2024-11-16,centro,774.1,150.1,6000,27.7,80
RES072-000963,2024-11-16,sur,719.0,166.9,3600,28.0,100
RES072-000964,2024-11-17,norte,322.9,93.2,2400,26.3,80
RES072-000965,2024-11-17,centro,822.8,130.7,6000,16.8,80
RES072-000966,2024-11-17,sur,603.6,152.9,3600,15.4,100
RES072-000967,2024-11-18,norte,507.9,106.9,2400,22.1,100
RES072-000968,2024-11-18,centro,1242.2,260.5,6000,11.2,100
RES072-000969,2024-11-18,sur,485.9,108.5,3600,20.4,60
RES072-000970,2024-11-19,norte,461.6,122.6,2400,21.4,100
RES072-000971,2024-11-19,centro,805.5,199.1,6000,24.1,80
RES072-000973,2024-11-20,norte,359.0,83.3,2400,22.8,80
RES072-000974,2024-11-20,centro,1082.8,176.7,6000,21.1,100
RES072-000975,2024-11-20,sur,419.9,98.5,3600,24.0,60
RES072-000976,2024-11-21,norte,448.3,111.2,2400,12.2,100
RES072-000977,2024-11-21,centro,836.9,165.1,6000,28.6,80
RES072-000978,2024-11-21,sur,528.1,126.1,3600,21.3,80
RES072-000979,2024-11-22,norte,254.8,39.4,2400,29.6,60
RES072-000980,2024-11-22,centro,1039.6,222.3,6000,15.4,100
RES072-000981,2024-11-22,sur,431.1,96.5,3600,24.6,80
RES072-000982,2024-11-23,norte,381.9,93.8,2400,11.7,80
RES072-000983,2024-11-23,centro,882.9,183.0,6000,10.6,80
RES072-000984,2024-11-23,sur,375.6,102.8,3600,26.8,60
RES072-000985,2024-11-24,norte,453.6,112.4,2400,11.0,100
RES072-000986,2024-11-24,centro,874.3,185.8,6000,23.4,80
RES072-000987,2024-11-24,sur,347.6,87.2,3600,21.9,60
RES072-000988,2024-11-25,norte,579.3,135.1,2400,18.3,100
RES072-000989,2024-11-25,centro,1220.2,221.8,6000,24.0,100
RES072-000990,2024-11-25,sur,533.2,132.1,3600,17.9,80
RES072-000991,2024-11-26,norte,486.6,119.7,2400,15.9,100
RES072-000992,2024-11-26,centro,1092.8,225.5,6000,24.3,100
RES072-000993,2024-11-26,sur,643.6,156.9,3600,21.3,100
RES072-000994,2024-11-27,norte,331.3,79.8,2400,22.1,80
RES072-000995,2024-11-27,centro,1066.4,221.1,6000,18.0,100
RES072-000996,2024-11-27,sur,587.4,133.4,3600,28.8,80
RES072-000997,2024-11-28,norte,,108.4,2400,22.1,100
RES072-000998,2024-11-28,centro,1107.4,221.3,6000,26.8,100
RES072-000999,2024-11-28,sur,611.9,127.0,3600,12.3,100
RES072-001000,2024-11-29,norte,302.9,76.7,2400,25.3,80
RES072-001001,2024-11-29,centro,1059.6,257.6,6000,23.6,100
RES072-001002,2024-11-29,sur,621.2,143.9,3600,17.1,100
RES072-001003,2024-11-30,norte,403.1,103.8,2400,26.0,80
RES072-001004,2024-11-30,centro,1185.4,260.7,6000,14.2,100
RES072-001005,2024-11-30,sur,393.5,87.6,3600,24.4,60
RES072-001006,2024-12-01,norte,494.3,110.5,2400,27.4,100
RES072-001007,2024-12-01,centro,1117.8,246.3,6000,22.6,100
RES072-001008,2024-12-01,sur,652.7,152.6,3600,23.3,100
RES072-001009,2024-12-02,norte,453.1,128.6,2400,16.8,100
RES072-001010,2024-12-02,centro,958.0,194.4,6000,17.4,80
RES072-001011,2024-12-02,sur,584.5,141.7,3600,20.1,80
RES072-001012,2024-12-03,norte,384.9,101.6,2400,23.0,100
RES072-001013,2024-12-03,centro,1181.7,280.9,6000,20.9,100
RES072-001014,2024-12-03,sur,576.3,148.3,3600,18.8,80
RES072-001015,2024-12-04,norte,447.3,93.9,2400,28.8,100
RES072-001016,2024-12-04,centro,1068.3,245.1,6000,8.7,100
RES072-001017,2024-12-04,sur,556.6,113.3,3600,13.6,100
RES072-001018,2024-12-05,norte,446.5,81.8,2400,20.8,100
RES072-001019,2024-12-05,centro,883.1,171.6,6000,15.7,80
RES072-001020,2024-12-05,sur,566.9,129.9,3600,19.1,100
RES072-001021,2024-12-06,norte,256.9,58.2,2400,10.1,80
RES072-001022,2024-12-06,centro,855.5,167.7,6000,19.2,80
RES072-001023,2024-12-06,sur,629.3,165.6,3600,26.7,80
RES072-001024,2024-12-07,norte,450.1,101.6,2400,15.4,100
RES072-001026,2024-12-07,sur,371.8,92.4,3600,23.5,60
RES072-001027,2024-12-08,norte,284.9,63.0,2400,8.5,60
RES072-001028,2024-12-08,centro,852.6,202.0,6000,25.4,80
RES072-001029,2024-12-08,sur,473.5,110.0,3600,11.8,80
RES072-001030,2024-12-09,norte,524.2,118.8,2400,22.0,100
RES072-001031,2024-12-09,centro,981.9,227.2,6000,30.0,80
RES072-001032,2024-12-09,sur,802.8,213.1,3600,28.8,100
RES072-001033,2024-12-10,norte,472.5,100.0,2400,29.6,100
RES072-001034,2024-12-10,centro,1045.9,175.0,6000,11.0,100
RES072-001035,2024-12-10,sur,749.2,167.9,3600,16.6,100
RES072-001036,2024-12-11,norte,407.3,75.8,2400,12.7,100
RES072-001037,2024-12-11,centro,1003.1,214.5,6000,8.1,100
RES072-001038,2024-12-11,sur,487.1,108.1,3600,8.7,80
RES072-001039,2024-12-12,norte,415.5,71.1,2400,29.3,100
RES072-001040,2024-12-12,centro,1071.3,219.0,6000,22.0,100
RES072-001041,2024-12-12,sur,630.3,140.7,3600,14.8,100
RES072-001042,2024-12-13,norte,438.6,99.1,2400,14.4,100
RES072-001043,2024-12-13,centro,1017.7,207.0,6000,24.3,100
RES072-001044,2024-12-13,sur,656.7,153.2,3600,15.8,100
RES072-001045,2024-12-14,norte,426.5,95.6,2400,11.6,100
RES072-001046,2024-12-14,centro,1041.8,237.0,6000,27.1,100
RES072-001047,2024-12-14,sur,695.8,143.4,3600,11.3,100
RES072-001048,2024-12-15,norte,338.8,55.6,2400,20.3,80
RES072-001049,2024-12-15,centro,659.4,130.2,6000,26.4,60
RES072-001050,2024-12-15,sur,543.4,110.1,3600,19.9,100
RES072-001051,2024-12-16,norte,477.3,101.0,2400,10.8,80
RES072-001052,2024-12-16,centro,1193.4,249.3,6000,16.9,100
RES072-001053,2024-12-16,sur,711.8,163.6,3600,21.4,100
RES072-001054,2024-12-17,norte,339.4,79.4,2400,25.6,80
RES072-001055,2024-12-17,centro,1057.6,170.6,6000,15.6,100
RES072-001056,2024-12-17,sur,"610,5",139.6,3600,23.6,100
RES072-001057,2024-12-18,norte,388.3,79.6,2400,29.7,100
RES072-001058,2024-12-18,centro,1138.7,243.6,6000,23.8,100
RES072-001059,2024-12-18,sur,618.7,144.5,3600,18.0,80
RES072-001060,2024-12-19,norte,237.6,55.8,2400,26.2,60
RES072-001061,2024-12-19,centro,1142.3,237.0,6000,10.3,100
RES072-001062,2024-12-19,sur,721.0,166.0,3600,18.4,100
RES072-001063,2024-12-20,norte,470.5,96.0,2400,23.4,100
RES072-001064,2024-12-20,centro,971.9,193.2,6000,17.8,100
RES072-001065,2024-12-20,sur,435.4,89.9,3600,8.7,60
RES072-001066,2024-12-21,norte,426.3,95.4,2400,24.7,100
RES072-001067,2024-12-21,centro,1062.6,241.4,6000,27.7,100
RES072-001068,2024-12-21,sur,625.0,146.8,3600,21.3,100
RES072-001069,2024-12-22,norte,477.2,114.2,2400,21.7,100
RES072-001070,2024-12-22,centro,1107.5,243.8,6000,8.8,100
RES072-001071,2024-12-22,sur,612.1,131.3,3600,15.4,100
RES072-001072,2024-12-23,norte,217.6,52.0,2400,15.5,60
RES072-001073,2024-12-23,centro,1235.4,243.7,6000,21.8,100
RES072-001074,2024-12-23,sur,705.7,172.5,3600,20.3,80
RES072-001075,2024-12-24,norte,434.7,121.4,2400,18.4,100
RES072-001076,2024-12-24,centro,890.4,192.0,6000,12.1,80
RES072-001077,2024-12-24,sur,658.9,122.6,3600,12.0,100
RES072-001079,2024-12-25,centro,1056.1,180.0,6000,9.6,100
RES072-001080,2024-12-25,sur,,173.0,3600,28.0,100
RES072-001081,2024-12-26,norte,327.3,84.0,2400,8.8,80
RES072-001082,2024-12-26,centro,1104.1,234.9,6000,27.3,100
RES072-001083,2024-12-26,sur,692.4,161.1,3600,9.9,100
RES072-001084,2024-12-27,norte,437.4,108.3,2400,15.9,80
RES072-001085,2024-12-27,centro,615.1,126.3,6000,16.2,60
RES072-001086,2024-12-27,sur,380.7,83.2,3600,25.3,60
RES072-001087,2024-12-28,norte,177.5,36.9,2400,23.5,60
RES072-001088,2024-12-28,centro,1025.3,206.3,6000,16.3,100
RES072-001089,2024-12-28,sur,638.6,155.1,3600,24.1,100
RES072-001090,2024-12-29,norte,473.2,90.3,2400,23.3,100
RES072-001091,2024-12-29,centro,1009.8,236.3,6000,19.6,100
RES072-001092,2024-12-29,sur,687.1,135.9,3600,28.6,100
RES072-001093,2024-12-30,norte,511.7,122.2,2400,11.7,100
RES072-001094,2024-12-30,centro,918.8,168.1,6000,26.9,80
RES072-001095,2024-12-30,sur,526.5,132.7,3600,8.1,60
RES072-001096,2024-12-31,norte,227.4,38.7,2400,15.0,60
RES072-001097,2024-12-31,centro,1144.1,259.4,6000,20.6,100
RES072-001098,2024-12-31,sur,401.2,99.3,3600,15.2,60
RES072-001099,2025-01-01,norte,416.6,69.3,2400,26.8,100
RES072-001100,2025-01-01,centro,1000.1,236.2,6000,15.6,100
RES072-001101,2025-01-01,sur,657.6,141.1,3600,23.0,100
RES072-001102,2025-01-02,norte,368.6,73.6,2400,16.4,80
RES072-001103,2025-01-02,centro,869.5,181.2,6000,23.8,80
RES072-001104,2025-01-02,sur,552.0,114.7,3600,25.0,80
RES072-001105,2025-01-03,norte,324.5,81.8,2400,17.5,80
RES072-001106,2025-01-03,centro,1085.8,192.6,6000,26.2,100
RES072-001107,2025-01-03,sur,611.2,140.9,3600,11.7,100
RES072-001108,2025-01-04,norte,461.9,105.6,2400,16.6,100
RES072-001109,2025-01-04,centro,1066.8,236.3,6000,10.0,100
RES072-001110,2025-01-04,sur,646.0,158.7,3600,27.5,100
RES072-001111,2025-01-05,norte,425.9,92.5,2400,12.3,100
RES072-001112,2025-01-05,centro,1138.1,216.4,6000,14.1,100
RES072-001113,2025-01-05,sur,670.5,158.3,3600,14.6,100
RES072-001114,2025-01-06,norte,303.4,73.9,2400,19.7,60
RES072-001115,2025-01-06,centro,1290.2,250.0,6000,17.2,100
RES072-001116,2025-01-06,sur,555.9,129.8,3600,16.5,80
RES072-001117,2025-01-07,norte,422.6,92.6,2400,28.7,80
RES072-001118,2025-01-07,centro,1071.2,235.1,6000,11.5,100
RES072-001119,2025-01-07,sur,709.3,162.3,3600,21.7,100
RES072-001120,2025-01-08,norte,464.2,96.6,2400,14.0,100
RES072-001121,2025-01-08,centro,1100.6,256.0,6000,16.7,100
RES072-001122,2025-01-08,sur,479.2,125.5,3600,25.8,80
RES072-001123,2025-01-09,norte,446.6,106.2,2400,18.9,100
RES072-001124,2025-01-09,centro,1101.2,239.4,6000,27.1,100
RES072-001125,2025-01-09,sur,624.2,144.7,3600,24.6,100
RES072-001126,2025-01-10,norte,415.2,86.9,2400,28.3,100
RES072-001127,2025-01-10,centro,1093.4,209.2,6000,25.9,100
RES072-001128,2025-01-10,sur,606.9,139.8,3600,23.7,100
RES072-001129,2025-01-11,norte,234.9,45.8,2400,25.9,60
RES072-001130,2025-01-11,centro,1163.4,259.2,6000,29.6,100
RES072-001132,2025-01-12,norte,446.4,104.9,2400,28.8,100
RES072-001133,2025-01-12,centro,1123.6,243.6,6000,25.9,100
RES072-001134,2025-01-12,sur,618.7,138.2,3600,8.8,100
RES072-001135,2025-01-13,norte,335.2,92.3,2400,29.8,60
RES072-001136,2025-01-13,centro,835.6,185.8,6000,14.5,60
RES072-001137,2025-01-13,sur,745.2,154.8,3600,18.6,100
RES072-001138,2025-01-14,norte,464.1,110.2,2400,8.1,100
RES072-001139,2025-01-14,centro,1038.4,220.2,6000,29.2,100
RES072-001140,2025-01-14,sur,544.9,159.6,3600,22.8,80
RES072-001141,2025-01-15,norte,378.6,78.2,2400,20.4,100
RES072-001142,2025-01-15,centro,1084.1,234.1,6000,18.3,100
RES072-001143,2025-01-15,sur,618.0,143.6,3600,29.3,100
RES072-001144,2025-01-16,norte,314.6,72.6,2400,14.4,80
RES072-001145,2025-01-16,centro,1067.7,272.2,6000,13.3,100
RES072-001146,2025-01-16,sur,359.8,80.6,3600,28.2,60
RES072-001147,2025-01-17,norte,404.4,93.9,2400,8.8,100
RES072-001148,2025-01-17,centro,1073.8,228.4,6000,22.9,100
RES072-001149,2025-01-17,sur,688.0,147.7,3600,19.9,100
RES072-001150,2025-01-18,norte,490.5,114.8,2400,26.5,100
RES072-001151,2025-01-18,centro,821.2,170.3,6000,16.2,80
RES072-001152,2025-01-18,sur,564.5,112.0,3600,19.9,100
RES072-001153,2025-01-19,norte,434.6,112.0,2400,16.7,100
RES072-001154,2025-01-19,centro,592.9,94.1,6000,14.3,60
RES072-001155,2025-01-19,sur,601.0,118.7,3600,20.3,100
RES072-001156,2025-01-20,norte,473.9,115.7,2400,13.8,80
RES072-001157,2025-01-20,centro,1183.9,251.6,6000,8.4,100
RES072-001158,2025-01-20,sur,769.7,179.5,3600,23.0,100
RES072-001159,2025-01-21,norte,288.8,71.4,2400,13.6,60
RES072-001160,2025-01-21,centro,1105.3,222.8,6000,9.2,100
RES072-001161,2025-01-21,sur,628.8,136.8,3600,10.3,100
RES072-001162,2025-01-22,norte,393.0,92.0,2400,17.2,80
RES072-001163,2025-01-22,centro,,240.1,6000,19.8,100
RES072-001164,2025-01-22,sur,540.7,123.5,3600,14.6,80
RES072-001165,2025-01-23,norte,377.0,101.1,2400,13.2,100
RES072-001166,2025-01-23,centro,596.7,96.7,6000,9.2,60
RES072-001167,2025-01-23,sur,620.9,140.5,3600,10.7,100
RES072-001168,2024-02-30,norte,431.6,105.6,2400,22.9,100
RES072-001169,2025-01-24,centro,1065.9,242.3,6000,15.9,100
RES072-001170,2025-01-24,sur,633.0,143.8,3600,19.9,80
RES072-001171,2025-01-25,norte,442.0,98.3,2400,16.0,100
RES072-001172,2025-01-25,centro,1127.3,193.6,6000,24.9,100
RES072-001173,2025-01-25,sur,657.7,146.5,3600,18.6,100
RES072-001174,2025-01-26,norte,308.3,70.6,2400,28.4,60
RES072-001175,2025-01-26,centro,1049.5,198.6,6000,19.4,100
RES072-001176,2025-01-26,sur,622.6,130.2,3600,24.8,100
RES072-001177,2025-01-27,norte,434.9,84.3,2400,25.8,100
RES072-001178,2025-01-27,centro,1174.1,236.8,6000,16.6,100
RES072-001179,2025-01-27,sur,811.6,153.0,3600,15.5,100
RES072-001180,2025-01-28,norte,451.7,113.4,2400,11.8,100
RES072-001181,2025-01-28,centro,1085.1,255.8,6000,29.7,100
RES072-001182,2025-01-28,sur,478.5,103.7,3600,9.3,80
RES072-001183,2025-01-29,norte,397.2,86.4,2400,23.1,100
RES072-001185,2025-01-29,sur,635.8,149.9,3600,27.4,100
RES072-001186,2025-01-30,norte,279.5,55.6,2400,11.4,80
RES072-001187,2025-01-30,centro,776.4,164.0,6000,21.4,80
RES072-001188,2025-01-30,sur,661.6,147.1,3600,8.6,100
RES072-001189,2025-01-31,norte,319.1,52.1,2400,15.8,60
RES072-001190,2025-01-31,centro,669.4,147.2,6000,19.3,60
RES072-001191,2025-01-31,sur,476.2,106.1,3600,9.8,80
RES072-001192,2025-02-01,norte,408.0,85.8,2400,19.6,100
RES072-001193,2025-02-01,centro,1125.4,204.7,6000,10.7,100
RES072-001194,2025-02-01,sur,623.3,133.1,3600,26.8,100
RES072-001195,2025-02-02,norte,391.0,97.8,2400,9.9,100
RES072-001196,2025-02-02,centro,809.2,188.1,6000,17.1,80
RES072-001197,2025-02-02,sur,744.2,174.2,3600,9.6,100
RES072-001198,2025-02-03,norte,478.9,124.6,2400,11.9,100
RES072-001199,2025-02-03,centro,723.7,126.8,6000,8.9,60
RES072-001200,2025-02-03,sur,741.8,152.3,3600,10.0,100
RES072-001201,2025-02-04,norte,323.2,61.6,2400,19.3,80
RES072-001202,2025-02-04,centro,1105.3,183.0,6000,19.2,100
RES072-001203,2025-02-04,sur,487.8,112.8,3600,12.3,80
RES072-001204,2025-02-05,norte,434.2,95.6,2400,26.0,100
RES072-001205,2025-02-05,centro,1027.5,239.4,6000,19.3,100
RES072-001206,2025-02-05,sur,676.1,171.2,3600,9.3,100
RES072-001207,2025-02-06,norte,267.3,64.7,2400,16.4,60
RES072-001208,2025-02-06,centro,1122.0,256.2,6000,23.7,100
RES072-001209,2025-02-06,sur,610.3,178.2,3600,16.6,100
RES072-001210,2025-02-07,norte,407.4,104.4,2400,15.5,80
RES072-001211,2025-02-07,centro,1024.6,237.8,6000,16.7,100
RES072-001212,2025-02-07,sur,602.4,138.8,3600,26.4,100
RES072-001213,2025-02-08,norte,382.1,100.7,2400,23.3,100
RES072-001214,2025-02-08,centro,1130.2,169.1,6000,13.1,100
RES072-001215,2025-02-08,sur,679.6,181.9,3600,17.7,100
RES072-001216,2025-02-09,norte,286.4,54.2,2400,23.9,60
RES072-001217,2025-02-09,centro,1107.9,208.3,6000,24.3,100
RES072-001218,2025-02-09,sur,568.6,131.9,3600,19.0,80
RES072-001219,2025-02-10,norte,423.4,107.1,2400,17.1,80
RES072-001220,2025-02-10,centro,1011.4,200.3,6000,25.3,80
RES072-001221,2025-02-10,sur,513.8,109.1,3600,22.2,80
RES072-001222,2025-02-11,norte,350.5,79.4,2400,25.8,80
RES072-001223,2025-02-11,centro,879.2,208.5,6000,11.0,80
RES072-001224,2025-02-11,sur,640.3,150.9,3600,18.5,100
RES072-001225,2025-02-12,norte,446.3,104.9,2400,8.4,80
RES072-001226,2025-02-12,centro,1002.2,191.9,6000,27.6,100
RES072-001227,2025-02-12,sur,655.4,146.9,3600,16.2,100
RES072-001228,2025-02-13,norte,490.0,93.9,2400,26.0,100
RES072-001229,2025-02-13,centro,1080.4,251.5,6000,23.3,100
RES072-001230,2025-02-13,sur,613.6,131.0,3600,19.8,100
RES072-001231,2025-02-14,norte,436.1,88.5,2400,15.6,100
RES072-001232,2025-02-14,centro,600.9,129.8,6000,22.4,60
RES072-001233,2025-02-14,sur,362.9,77.7,3600,17.6,60
RES072-001234,2025-02-15,norte,488.8,120.6,2400,26.6,100
RES072-001235,2025-02-15,centro,1147.8,237.7,6000,13.6,100
RES072-001236,2025-02-15,sur,669.9,158.7,3600,9.7,100
RES072-001238,2025-02-16,centro,671.1,146.8,6000,26.8,60
RES072-001239,2025-02-16,sur,709.1,156.3,3600,22.2,100
RES072-001240,2025-02-17,norte,478.5,102.9,2400,8.3,100
RES072-001241,2025-02-17,centro,1288.7,252.7,6000,29.8,100
RES072-001242,2025-02-17,sur,697.5,143.5,3600,13.0,100
RES072-001243,2025-02-18,norte,419.0,85.9,2400,29.6,100
RES072-001244,2025-02-18,centro,1037.4,221.0,6000,29.1,100
RES072-001245,2025-02-18,sur,680.0,141.7,3600,11.8,100
RES072-001246,2025-02-19,norte,,109.3,2400,18.6,100
RES072-001247,2025-02-19,centro,627.2,128.5,6000,25.8,60
