registro_id,fecha,sede,modalidad,asistencia_pct,nota_inicial,nota_final,horas_estudio,tutorias
NOT092-002034,2024-11-26,S3,presencial,82.1,17.0,13.5,6.9,3
NOT092-002035,2024-11-26,S1,presencial,53.0,8.8,8.1,4.4,3
NOT092-002036,2024-11-26,S2,presencial,91.4,16.8,14.5,6.1,2
NOT092-002037,2024-11-26,S3,presencial,77.9,10.3,9.1,9.5,3
NOT092-002038,2024-11-26,S1, VIRTUAL ,54.4,8.4,9.9,5.5,9
NOT092-002039,2024-11-27,S2,virtual,76.6,6.1,13.8,8.9,10
NOT092-002040,2024-11-27,S3,presencial,79.9,10.5,9.6,6.8,2
NOT092-002041,2024-11-27,S1,presencial,79.3,8.1,10.8,3.9,6
NOT092-002042,2024-11-27,S2,presencial,90.5,11.3,11.5,8.9,0
NOT092-002043,2024-11-27,S3,presencial,61.7,9.1,10.1,5.0,8
NOT092-002044,2024-11-27,S1,virtual,87.1,11.4,13.3,5.2,2
NOT092-002045,2024-11-28,S2,presencial,87.0,6.9,9.3,8.4,4
NOT092-002046,2024-11-28,S3,virtual,73.9,11.0,10.6,8.6,1
NOT092-002047,2024-11-28,S1,virtual,100,10.1,8.2,3.6,2
NOT092-002048,2024-11-28,S2,virtual,79.4,9.8,9.1,2.4,3
NOT092-002049,2024-11-28,S3,virtual,84.5,12.3,10.7,1.4,3
NOT092-002050,2024-11-28,S1,presencial,73.8,5.2,10.9,2.2,10
NOT092-002051,2024-11-29,S2,virtual,82.2,8.8,8.7,9.4,4
NOT092-002052,2024-11-29,S3,presencial,47.2,13.3,12.3,9.4,2
NOT092-002053,2024-11-29,S1,virtual,75.1,10.8,8.6,2.4,1
NOT092-002054,2024-11-29,S2,virtual,78.4,17.2,17.3,8.3,2
NOT092-002055,2024-11-29,S3,virtual,52.6,14.8,11.6,2.7,0
NOT092-002056,2024-11-29,S1,presencial,85.4,9.9,14.4,10.4,8
NOT092-002057,2024-11-29,S2,virtual,76.5,12.7,11.2,5.6,1
NOT092-002058,2024-11-30,S3,virtual,44.4,12.4,11.6,11.5,0
NOT092-002059,2024-11-30,S1,virtual,42.6,17.1,13.4,8.8,2
NOT092-002060,2024-11-30,S2,virtual,56.1,11.9,10.4,3.2,0
NOT092-002061,2024-11-30,S3,virtual,64.5,13.8,13.1,11.9,3
NOT092-002062,2024-11-30,S1,presencial,100,14.9,11.9,5.4,1
NOT092-002063,2024-11-30,S2,presencial,84.3,11.0,15.1,8.3,2
NOT092-002064,2024-12-01,S3,presencial,71.0,11.9,10.6,8.7,0
NOT092-002065,2024-12-01,S1,virtual,80.4,8.0,11.9,5.7,7
NOT092-002066,2024-12-01,S2,presencial,79.8,8.5,13.2,5.9,9
NOT092-002067,2024-12-01,S3,virtual,76.9,7.2,8.0,6.9,2
NOT092-002068,2024-12-01,S1,presencial,38.9,12.6,11.0,9.3,0
NOT092-002069,2024-12-01,S2,virtual,59.1,9.8,9.7,7.4,3
NOT092-002070,2024-12-02,S3,virtual,94.5,6.8,11.6,9.0,8
NOT092-002071,2024-12-02,S1,virtual,95.2,13.8,10.9,2.3,2
NOT092-002072,2024-12-02,S2,presencial,49.0,8.8,10.4,8.1,8
NOT092-002073,2024-12-02,S3,virtual,100,5.5,8.1,2.3,7
NOT092-002074,2024-12-02,S1,virtual,54.6,9.2,9.1,4.1,3
NOT092-002075,2024-12-02,S2,virtual,75.7,13.8,11.8,6.1,3
NOT092-002076,2024-12-03,S3,presencial,61.1,9.7,,3.6,2
NOT092-002077,2024-12-03,S1,virtual,83.9,12.0,11.3,7.8,2
NOT092-002078,2024-12-03,S2,presencial,77.8,12.1,11.3,10.1,1
NOT092-002079,2024-12-03,S3,presencial,64.7,11.2,8.5,6.4,1
NOT092-002080,2024-12-03,S1,virtual,59.0,5.8,4.5,0.7,4
NOT092-002081,2024-12-03,S2,virtual,52.9,13.2,10.5,3.1,3
NOT092-002082,2024-12-04,S3,virtual,91.0,12.8,10.3,7.4,0
NOT092-002083,2024-12-04,S1,virtual,85.0,8.4,11.8,11.8,6
NOT092-002084,2024-12-04,S2,presencial,100,9.5,10.2,5.6,2
NOT092-002085,2024-12-04,S3,presencial,100,11.3,12.5,3.7,0
NOT092-002086,2024-12-04,S1,presencial,85.6,9.7,9.7,8.7,4
NOT092-002087,2024-12-04,S2,presencial,66.7,15.9,13.5,6.6,0
NOT092-002088,2024-12-05,S3,presencial,93.1,8.7,11.1,2.0,9
NOT092-002089,2024-12-05,S1,virtual,61.4,15.1,13.6,7.2,1
NOT092-002090,2024-12-05,S2,virtual,75.0,17.1,13.9,3.5,3
NOT092-002091,2024-12-05,S3,virtual,67.5,9.0,9.6,2.5,2
NOT092-002092,2024-12-05,S1,presencial,84.3,13.0,12.0,9.7,0
NOT092-002093,2024-12-05,S2,virtual,72.3,8.3,12.4,11.3,9
NOT092-002094,2024-12-05,S3,virtual,100,13.6,11.4,1.2,2
NOT092-002095,2024-12-06,S1,presencial,70.9,6.4,8.5,11.5,3
NOT092-002096,2024-12-06,S2,virtual,58.3,9.7,13.1,1.2,10
NOT092-002097,2024-12-06,S3,presencial,93.3,9.3,12.8,8.5,9
NOT092-002098,2024-12-06,S1,virtual,95.2,13.6,11.2,5.5,3
NOT092-002099,2024-12-06,S2,presencial,100,5.5,7.5,10.0,8
NOT092-002100,2024-12-06,S3,presencial,82.9,7.9,7.9,1.4,9
NOT092-002101,2024-12-07,S1,virtual,100,11.0,12.7,11.0,1
NOT092-002102,2024-12-07,S2,presencial,55.7,9.3,10.7,5.3,5
NOT092-002103,2024-12-07,S3,presencial,99.2,11.4,9.3,0.4,0
NOT092-002104,2024-12-07,S1,virtual,64.5,9.4,12.1,9.9,8
NOT092-002105,2024-12-07,S2,virtual,95.5,9.6,13.7,9.4,4
NOT092-002106,2024-12-07,S3,virtual,60.7,9.7,15.1,8.2,6
NOT092-002107,2024-12-08,S1,virtual,78.9,14.7,13.5,10.9,2
NOT092-002108,2024-12-08,S2,virtual,48.8,4.7,9.2,7.0,10
NOT092-002109,2024-12-08,S3,virtual,80.4,17.1,20,10.3,2
NOT092-002110,2024-12-08,S1,presencial,73.3,16.0,14.6,7.6,3
NOT092-002111,2024-12-08,S2,presencial,77.5,8.6,"11,0",2.0,6
NOT092-002112,2024-12-08,S3,virtual,76.8,16.5,15.4,0.9,1
NOT092-002113,2024-12-09,S1,presencial,60.2,11.9,12.2,9.9,1
NOT092-002114,2024-12-09,S2,virtual,73.3,13.5,16.6,10.7,3
NOT092-002115,2024-12-09,S3,presencial,53.3,13.5,13.9,5.8,2
NOT092-002116,2024-12-09,S1,presencial,97.4,8.4,10.0,5.6,7
NOT092-002117,2024-12-09,S2,presencial,97.7,4.6,13.7,11.6,6
NOT092-002118,2024-12-09,S3,presencial,87.4,9.3,10.0,11.7,2
NOT092-002119,2024-12-10,S1,presencial,76.7,9.3,10.1,6.5,4
NOT092-002120,2024-12-10,S2,virtual,71.3,9.1,12.3,10.0,6
NOT092-002121,2024-12-10,S3,presencial,75.2,13.0,11.4,5.8,0
NOT092-002122,2024-12-10,S1,virtual,92.8,10.7,11.1,5.4,1
NOT092-002123,2024-12-10,S2,presencial,66.8,10.0,12.8,4.3,3
NOT092-002124,2024-12-10,S3,virtual,52.2,14.1,12.3,3.9,3
NOT092-002125,2024-12-11,S1,presencial,59.8,6.7,6.2,10.5,8
NOT092-002126,2024-12-11,S2,presencial,86.8,10.5,7.3,3.1,1
NOT092-002127,2024-12-11,S3,presencial,75.9,11.9,14.6,8.4,0
NOT092-002128,2024-12-11,S1,virtual,58.6,9.6,8.4,5.2,3
NOT092-002129,2024-12-11,S2,presencial,98.3,5.6,9.2,5.3,6
NOT092-002130,2024-12-11,S3,presencial,100,5.1,9.6,10.3,7
NOT092-002131,2024-12-12,S1,presencial,60.0,11.9,12.0,6.0,1
NOT092-002132,2024-12-12,S2,presencial,84.0,12.6,8.9,0.8,3
NOT092-002133,2024-12-12,S3,virtual,85.0,5.6,9.0,5.6,7
NOT092-002134,2024-12-12,S1,virtual,88.5,10.7,11.9,11.3,1
NOT092-002135,2024-12-12,S2, VIRTUAL ,69.7,8.9,10.7,9.8,10
NOT092-002136,2024-12-12,S3,virtual,66.1,11.1,10.4,5.6,2
NOT092-002137,2024-12-12,S1,presencial,49.7,7.6,9.0,8.2,10
NOT092-002138,2024-12-13,S2,virtual,99.6,9.8,10.5,6.3,5
NOT092-002139,2024-12-13,S3,presencial,76.3,8.9,9.2,5.1,4
NOT092-002140,2024-12-13,S1,virtual,80.7,11.5,11.1,5.1,2
NOT092-002141,2024-12-13,S2,virtual,64.2,13.4,12.5,3.2,0
NOT092-002142,2024-12-13,S3,presencial,74.4,13.5,10.6,7.9,0
NOT092-002143,2024-12-13,S1,virtual,76.6,11.9,11.0,9.7,3
NOT092-002144,2024-12-14,S2,presencial,49.7,5.0,8.5,7.9,2
NOT092-002145,2024-12-14,S3,virtual,56.5,10.1,8.4,0.4,3
NOT092-002146,2024-12-14,S1,presencial,83.1,14.5,11.7,4.1,0
NOT092-002147,2024-12-14,S2,presencial,76.4,9.0,9.2,3.1,7
NOT092-002148,2024-12-14,S3,virtual,92.7,13.3,13.9,4.7,2
NOT092-002149,2024-12-14,S1,virtual,82.1,3.6,7.1,4.1,4
NOT092-002150,2024-12-15,S2,presencial,23.2,11.5,11.5,8.9,1
NOT092-002151,2024-12-15,S3,presencial,100,7.7,11.1,0.6,7
NOT092-002152,2024-12-15,S1,presencial,100,11.0,13.6,6.6,1
NOT092-002153,2024-12-15,S2,presencial,95.2,10.4,11.5,1.7,2
NOT092-002154,2024-12-15,S3,virtual,90.9,6.4,14.6,11.3,10
NOT092-002155,2024-12-15,S1,presencial,53.4,9.5,14.0,9.3,3
NOT092-002156,2024-12-16,S2,virtual,80.6,10.3,-999,1.7,3
NOT092-002157,2024-12-16,S3,virtual,79.4,11.0,11.3,5.3,3
NOT092-002158,2024-12-16,S1,presencial,94.9,10.9,10.6,10.5,1
NOT092-002159,2024-12-16,S2,presencial,83.3,11.0,,3.1,3
NOT092-002160,2024-12-16,S3,virtual,84.8,8.3,12.0,0.8,9
NOT092-002161,2024-12-16,S1,virtual,82.1,13.1,11.2,5.1,0
NOT092-002162,2024-12-17,S2,virtual,100,6.8,5.7,5.7,6
NOT092-002163,2024-12-17,S3,presencial,100,9.9,8.2,4.8,4
NOT092-002164,2024-12-17,S1,presencial,73.2,12.8,8.5,3.8,0
NOT092-002165,2024-12-17,S2,virtual,91.5,15.4,15.9,9.8,1
NOT092-002166,2024-12-17,S3,virtual,100,8.0,10.4,8.2,4
NOT092-002167,2024-12-17,S1,presencial,87.8,18.0,20,9.3,3
NOT092-002168,2024-12-18,S2,presencial,54.4,15.1,12.2,3.1,3
NOT092-002169,2024-12-18,S3,virtual,59.5,10.0,8.5,1.8,2
NOT092-002170,2024-12-18,S1,presencial,90.3,15.0,13.3,5.7,0
NOT092-002171,2024-12-18,S2,virtual,69.1,13.3,15.7,6.8,3
NOT092-002172,2024-12-18,S3,virtual,77.0,6.8,10.5,8.3,9
NOT092-002173,2024-12-18,S1,virtual,100,3.0,1.3,1.3,7
NOT092-002174,2024-12-18,S2,virtual,51.2,8.7,11.2,8.6,6
NOT092-002175,2024-12-19,S3,virtual,100,15.9,13.8,0.1,1
NOT092-002176,2024-12-19,S1,presencial,74.1,14.9,16.5,7.7,2
NOT092-002177,2024-12-19,S2,presencial,93.9,10.8,12.4,4.5,0
NOT092-002178,2024-12-19,S3,presencial,69.4,13.8,14.7,10.6,3
NOT092-002179,2024-12-19,S1,virtual,59.0,12.3,11.3,10.7,0
NOT092-002180,2024-12-19,S2,presencial,81.3,12.1,12.9,9.8,1
NOT092-002181,2024-12-20,S3,virtual,100,15.1,15.4,1.9,2
NOT092-002182,2024-12-20,S1,virtual,90.4,13.3,15.7,9.5,3
NOT092-002183,2024-12-20,S2,presencial,60.4,10.7,7.2,7.5,3
NOT092-002184,2024-12-20,S3,virtual,67.6,14.8,13.2,5.1,2
NOT092-002185,2024-12-20,S1,virtual,71.9,11.1,7.5,3.1,1
NOT092-002186,2024-12-20,S2,presencial,54.3,7.8,10.9,12.0,5
NOT092-002187,2024-12-21,S3,presencial,83.0,15.1,12.9,9.8,2
NOT092-002188,2024-12-21,S1,virtual,70.3,12.2,12.5,6.6,0
NOT092-002189,2024-12-21,S2,virtual,100,11.5,15.8,10.0,1
NOT092-002190,2024-12-21,S3,presencial,65.6,4.8,7.1,10.9,6
NOT092-002191,2024-12-21,S1,presencial,66.6,8.2,11.4,11.2,6
NOT092-002192,2024-12-21,S2,virtual,96.4,16.2,17.7,11.1,2
NOT092-002193,2024-12-22,S3,presencial,78.3,11.7,12.6,2.3,1
NOT092-002194,2024-12-22,S1,presencial,69.1,9.3,13.6,9.8,4
NOT092-002195,2024-12-22,S2,virtual,53.1,13.8,10.3,1.5,2
NOT092-002196,2024-12-22,S3,virtual,87.8,11.2,10.8,4.9,0
NOT092-002197,2024-12-22,S1,virtual,84.4,11.9,16.6,12.0,1
NOT092-002198,2024-12-22,S2,presencial,98.0,10.0,11.7,4.3,1
NOT092-002199,2024-12-23,S3,virtual,78.4,8.7,6.2,0.3,6
NOT092-002200,2024-12-23,S1,presencial,86.0,13.5,16.4,10.8,2
NOT092-002201,2024-12-23,S2,virtual,96.5,9.9,8.6,1.4,3
NOT092-002202,2024-12-23,S3,virtual,74.6,17.8,17.4,9.8,2
NOT092-002203,2024-12-23,S1,virtual,45.0,9.5,10.8,2.1,4
NOT092-002204,2024-12-23,S2,virtual,58.2,14.4,11.4,4.7,3
NOT092-002205,2024-12-24,S3,virtual,67.6,8.9,7.3,0.8,5
NOT092-002206,2024-12-24,S1,presencial,73.7,6.6,8.9,8.2,9
NOT092-002207,2024-12-24,S2,virtual,74.1,8.2,10.3,10.4,10
NOT092-002208,2024-12-24,S3,presencial,98.0,10.8,11.0,8.2,3
NOT092-002209,2024-12-24,S1,presencial,87.3,6.6,9.6,11.6,7
NOT092-002210,2024-12-24,S2,presencial,64.0,12.0,10.4,9.4,1
NOT092-002211,2024-12-25,S3,virtual,98.8,13.6,11.5,1.9,0
NOT092-002212,2024-12-25,S1,virtual,82.4,3.4,9.5,11.6,8
NOT092-002213,2024-12-25,S2,virtual,82.0,15.5,18.4,5.3,3
NOT092-002214,2024-12-25,S3,presencial,92.3,9.9,6.4,1.5,2
NOT092-002215,2024-12-25,S1,presencial,77.9,9.7,15.4,5.7,8
NOT092-002216,2024-12-25,S2,virtual,94.5,13.1,11.2,2.3,0
NOT092-002217,2024-12-25,S3,virtual,81.3,9.7,9.1,6.7,7
NOT092-002218,2024-12-26,S1,virtual,96.2,7.2,7.3,7.6,8
NOT092-002219,2024-12-26,S2,virtual,73.2,12.9,10.9,9.0,2
NOT092-002220,2024-12-26,S3,virtual,59.3,9.8,9.9,6.2,2
NOT092-002221,2024-12-26,S1,presencial,84.6,7.3,9.6,2.4,2
NOT092-002222,2024-12-26,S2,presencial,92.2,13.7,13.4,3.0,3
NOT092-002223,2024-12-26,S3,presencial,97.9,8.8,12.8,2.0,7
NOT092-002224,2024-12-27,S1,virtual,72.6,7.5,8.6,1.7,7
NOT092-002225,2024-12-27,S2,virtual,62.6,15.0,11.6,7.2,3
NOT092-002226,2024-12-27,S3,presencial,40.5,6.5,9.2,8.1,2
NOT092-002227,2024-12-27,S1,presencial,100,9.1,9.9,0.1,10
NOT092-002228,2024-12-27,S2,presencial,45.5,10.4,11.8,10.8,1
NOT092-002229,2024-12-27,S3,presencial,85.4,8.2,12.2,10.1,5
NOT092-002230,2024-12-28,S1,virtual,66.2,16.8,14.5,8.7,3
NOT092-002231,2024-12-28,S2,virtual,86.3,13.1,16.1,10.1,1
NOT092-002232,2024-12-28,S3, PRESENCIAL ,100,8.6,10.7,9.7,2
NOT092-002233,2024-12-28,S1,presencial,58.2,8.4,7.2,5.5,6
NOT092-002234,2024-12-28,S2,presencial,33.0,9.5,5.5,3.5,8
NOT092-002235,2024-12-28,S3,presencial,61.2,13.8,12.7,9.1,3
NOT092-002236,2024-12-29,S1,presencial,93.6,12.9,11.7,4.5,3
NOT092-002237,2024-12-29,S2,presencial,73.4,10.0,7.5,5.4,0
NOT092-002238,2024-12-29,S3,presencial,49.4,11.5,7.4,1.3,3
NOT092-002239,2024-12-29,S1,presencial,95.6,7.7,8.7,2.6,7
NOT092-002240,2024-12-29,S2,presencial,80.1,9.8,6.0,0.6,5
NOT092-002241,2024-12-29,S3,virtual,81.3,9.3,11.7,6.3,10
NOT092-002242,2024-12-30,S1,virtual,61.2,10.4,,6.9,2
NOT092-002243,2024-12-30,S2,virtual,75.4,13.5,11.3,2.9,2
NOT092-002244,2024-12-30,S3,presencial,100,5.0,9.5,2.4,7
NOT092-002245,2024-12-30,S1,presencial,93.6,12.1,9.8,0.9,1
NOT092-002246,2024-12-30,S2,virtual,100,12.0,13.0,10.7,2
NOT092-002247,2024-12-30,S3,presencial,46.7,10.7,9.9,5.1,2
NOT092-002248,2024-12-31,S1,virtual,70.8,6.7,7.8,0.9,6
NOT092-002249,2024-12-31,S2,presencial,100,8.4,9.4,11.2,6
NOT092-002250,2024-12-31,S3,presencial,69.7,11.3,12.8,7.0,2
NOT092-002251,2024-12-31,S1,virtual,79.9,10.7,9.2,5.5,0
NOT092-002252,2024-12-31,S2,presencial,74.2,11.2,13.4,9.0,3
NOT092-002253,2024-12-31,S3,presencial,100,8.1,10.0,7.1,7
NOT092-002254,2024-12-31,S1,virtual,86.1,9.6,10.0,0.4,2
NOT092-002255,2025-01-01,S2,presencial,64.3,9.6,10.7,5.0,9
NOT092-002256,2025-01-01,S3,virtual,84.0,11.5,11.9,6.5,1
NOT092-002257,2025-01-01,S1,presencial,72.1,8.5,12.6,8.3,9
NOT092-002258,2025-01-01,S2,virtual,78.9,12.7,10.5,2.8,0
NOT092-002259,2025-01-01,S3,virtual,80.7,6.8,10.0,4.6,7
NOT092-002260,2025-01-01,S1,presencial,69.2,9.1,8.3,2.7,3
NOT092-002261,2025-01-02,S2,presencial,90.6,6.8,7.7,7.5,3
NOT092-002262,2025-01-02,S3,presencial,39.9,12.9,11.3,8.2,3
NOT092-002263,2025-01-02,S1,virtual,77.1,7.9,10.0,0.5,4
NOT092-002264,2025-01-02,S2,presencial,84.2,16.6,11.4,7.9,2
NOT092-002265,2025-01-02,S3,virtual,74.7,14.8,16.6,6.2,1
NOT092-002266,2025-01-02,S1,virtual,58.7,18.7,14.8,7.6,3
NOT092-002267,2025-01-03,S2,virtual,76.5,8.1,11.6,9.7,7
NOT092-002268,2025-01-03,S3,presencial,57.0,10.2,8.9,1.1,1
NOT092-002269,2025-01-03,S1,presencial,76.3,5.6,7.6,7.2,8
NOT092-002270,2025-01-03,S2,virtual,83.4,12.1,11.9,11.9,0
NOT092-002271,2025-01-03,S3,presencial,74.8,13.2,10.0,7.4,2
NOT092-002272,2025-01-03,S1,presencial,43.6,9.6,6.7,1.7,2
NOT092-002273,2025-01-04,S2,virtual,60.2,13.2,13.3,11.5,0
NOT092-002274,2025-01-04,S3,presencial,66.5,11.7,11.1,0.2,3
NOT092-002275,2025-01-04,S1,virtual,67.4,10.6,8.4,8.6,0
NOT092-002276,2025-01-04,S2,virtual,100,14.4,12.1,4.7,1
NOT092-002277,2025-01-04,S3,virtual,100,8.3,12.0,1.3,8
NOT092-002278,2025-01-04,S1,presencial,100,10.8,14.3,8.0,2
NOT092-002279,2025-01-05,S2,presencial,68.9,9.0,15.0,4.2,2
NOT092-002280,2025-01-05,S3,virtual,55.5,12.9,11.6,9.9,1
NOT092-002281,2025-01-05,S1,presencial,82.9,11.7,14.2,11.6,1
NOT092-002282,2025-01-05,S2,presencial,91.6,12.6,15.0,11.9,0
NOT092-002283,2025-01-05,S3,virtual,88.6,12.5,12.8,7.1,3
NOT092-002284,2025-01-05,S1,presencial,86.4,11.8,16.0,10.7,3
NOT092-002285,2025-01-06,S2,presencial,100,11.7,13.6,11.5,3
NOT092-002286,2025-01-06,S3,presencial,81.1,16.6,16.2,5.6,2
NOT092-002287,2025-01-06,S1,presencial,57.0,8.8,5.7,1.8,2
NOT092-002288,2025-01-06,S2,presencial,75.1,11.1,12.4,4.5,1
NOT092-002289,2025-01-06,S3,virtual,95.3,9.9,12.2,3.5,6
NOT092-002290,2025-01-06,S1,presencial,76.6,14.2,12.9,7.4,3
NOT092-002291,2025-01-06,S2,presencial,81.6,13.4,13.6,2.9,0
NOT092-002292,2025-01-07,S3,presencial,75.4,8.5,12.7,6.4,10
NOT092-002293,2025-01-07,S1,presencial,76.5,7.8,9.3,4.2,7
NOT092-002294,2025-01-07,S2,virtual,77.7,6.5,9.3,4.3,10
NOT092-002295,2025-01-07,S3,virtual,74.4,6.4,7.0,6.6,5
NOT092-002296,2025-01-07,S1,virtual,100,9.8,12.8,3.0,6
NOT092-002297,2025-01-07,S2,virtual,100,9.4,9.8,3.3,3
NOT092-002298,2025-01-08,S3,presencial,77.3,15.0,18.4,10.4,2
NOT092-002299,2025-01-08,S1,presencial,82.5,12.9,16.3,10.3,1
NOT092-002300,2025-01-08,S2,presencial,100,8.0,11.9,5.1,8
NOT092-002301,2025-01-08,S3,presencial,100,10.8,12.2,9.3,1
NOT092-002302,2025-01-08,S1,virtual,85.1,10.4,13.5,5.5,3
NOT092-002303,2025-01-08,S2,presencial,70.7,7.7,9.4,9.2,7
NOT092-002304,2025-01-09,S3,presencial,66.4,12.6,13.1,10.1,0
NOT092-002305,2025-01-09,S1,presencial,100,17.0,13.9,1.0,1
NOT092-002306,2025-01-09,S2,presencial,92.6,15.1,13.5,11.0,3
NOT092-002307,2025-01-09,S3,presencial,58.4,9.8,10.3,9.7,3
NOT092-002308,2025-01-09,S1,presencial,51.6,2.5,6.3,4.5,2
NOT092-002309,2025-01-09,S2,virtual,93.7,12.6,11.6,5.2,3
NOT092-002310,2025-01-10,S3,virtual,81.2,16.2,10.7,9.3,0
NOT092-002311,2025-01-10,S1,virtual,74.1,11.7,10.7,3.9,2
NOT092-002312,2025-01-10,S2,presencial,84.5,11.8,13.0,7.1,0
NOT092-002313,2025-01-10,S3,presencial,85.6,9.7,6.3,3.4,4
NOT092-002314,2025-01-10,S1,presencial,56.5,11.8,12.2,9.8,1
NOT092-002315,2025-01-10,S2,virtual,86.7,10.9,13.0,9.9,0
NOT092-002316,2025-01-11,S3,presencial,86.7,12.6,12.1,9.9,3
NOT092-002317,2025-01-11,S1,presencial,63.8,17.2,13.1,7.0,1
NOT092-002318,2025-01-11,S2,presencial,84.5,14.8,15.4,5.3,0
NOT092-002319,2025-01-11,S3,virtual,77.1,15.2,13.5,2.3,3
NOT092-002320,2025-01-11,S1,virtual,94.1,11.4,16.3,8.8,3
NOT092-002321,2025-01-11,S2,presencial,70.0,17.4,11.8,5.1,0
NOT092-002322,2025-01-12,S3,presencial,63.1,14.1,"14,2",7.7,1
NOT092-002323,2025-01-12,S1,virtual,81.1,10.5,11.1,10.1,1
NOT092-002324,2025-01-12,S2,presencial,78.6,15.1,13.3,8.2,0
NOT092-002325,2025-01-12,S3,presencial,88.8,7.6,,0.4,8
NOT092-002326,2025-01-12,S1,virtual,97.6,10.8,10.7,2.7,2
NOT092-002327,2025-01-12,S2,presencial,83.9,14.2,13.7,6.5,3
NOT092-002328,2025-01-13,S3,presencial,86.0,16.3,17.2,11.2,0
NOT092-002329,2025-01-13,S1, PRESENCIAL ,92.0,11.7,11.1,11.5,1
NOT092-002330,2025-01-13,S2,presencial,73.2,10.8,9.6,0.7,0
NOT092-002331,2025-01-13,S3,presencial,74.1,12.0,15.0,11.5,3
NOT092-002332,2025-01-13,S1,virtual,100,6.7,1.9,1.2,6
NOT092-002333,2025-01-13,S2,presencial,100,16.9,13.2,0.2,0
NOT092-002334,2025-01-13,S3,presencial,100,11.2,10.0,1.8,0
NOT092-002335,2025-01-14,S1,virtual,58.5,7.1,9.6,8.3,6
NOT092-002336,2025-01-14,S2,presencial,81.0,11.5,11.1,2.4,2
NOT092-002337,2025-01-14,S3,virtual,61.5,14.4,11.8,4.6,1
NOT092-002338,2025-01-14,S1,virtual,90.2,11.5,13.4,10.9,0
NOT092-002339,2025-01-14,S2,presencial,98.1,10.6,14.6,9.9,3
NOT092-002340,2025-01-14,S3,virtual,43.7,8.1,7.1,9.6,10
NOT092-002341,2025-01-15,S1,presencial,55.8,14.9,13.4,5.4,3
NOT092-002342,2025-01-15,S2,virtual,88.4,12.3,13.2,11.2,1
NOT092-002343,2025-01-15,S3,presencial,60.3,10.3,7.8,2.6,2
NOT092-002344,2025-01-15,S1,virtual,80.8,3.2,7.5,4.9,6
NOT092-002345,2025-01-15,S2,presencial,98.4,8.6,13.7,5.2,6
NOT092-002346,2025-01-15,S3,virtual,78.1,13.6,12.7,6.3,0
NOT092-002347,2025-01-16,S1,virtual,82.7,15.9,15.4,11.4,1
NOT092-002348,2025-01-16,S2,presencial,51.2,12.4,11.3,6.2,2
NOT092-002349,2025-01-16,S3,virtual,94.2,11.3,10.9,1.5,2
NOT092-002350,2025-01-16,S1,presencial,100,12.9,11.0,12.0,1
NOT092-002351,2025-01-16,S2,presencial,61.0,13.7,7.3,7.2,3
NOT092-002352,2025-01-16,S3,virtual,70.6,14.1,10.1,7.6,1
NOT092-002353,2025-01-17,S1,virtual,54.4,10.2,10.8,6.8,1
NOT092-002354,2025-01-17,S2,virtual,70.2,13.5,13.4,9.4,3
NOT092-002355,2025-01-17,S3,virtual,50.0,12.2,7.8,6.2,3
NOT092-002356,2025-01-17,S1,virtual,91.5,7.2,12.8,7.8,10
NOT092-002357,2025-01-17,S2,presencial,70.5,12.5,13.7,1.7,1
NOT092-002358,2025-01-17,S3,virtual,69.5,4.3,6.4,5.3,9
NOT092-002359,2025-01-18,S1,presencial,58.5,14.1,14.5,5.2,0
NOT092-002360,2025-01-18,S2,presencial,65.5,11.0,12.6,0.3,2
NOT092-002361,2025-01-18,S3,presencial,70.1,13.5,14.6,3.0,3
NOT092-002362,2025-01-18,S1,presencial,89.1,14.2,12.0,0.1,1
NOT092-002363,2025-01-18,S2,presencial,72.0,6.2,7.1,6.1,9
NOT092-002364,2025-01-18,S3,virtual,80.1,11.1,11.1,11.9,2
NOT092-002365,2025-01-19,S1,presencial,75.9,7.6,8.2,2.3,10
NOT092-002366,2025-01-19,S2,presencial,62.1,3.4,10.8,9.2,10
NOT092-002367,2025-01-19,S3,virtual,82.9,11.4,13.0,5.1,2
NOT092-002368,2025-01-19,S1,virtual,66.5,15.3,15.3,11.5,1
NOT092-002369,2025-01-19,S2,presencial,98.9,11.1,11.3,6.1,1
NOT092-002370,2025-01-19,S3,virtual,100,11.2,10.1,2.7,2
NOT092-002371,2025-01-19,S1,presencial,61.8,13.1,13.9,0.7,3
NOT092-002372,2025-01-20,S2,presencial,91.9,11.6,16.1,10.5,3
NOT092-002373,2025-01-20,S3,presencial,49.6,7.0,4.7,7.2,2
NOT092-002374,2025-01-20,S1,presencial,88.4,10.6,10.3,11.7,3
NOT092-002375,2025-01-20,S2,virtual,74.3,12.6,13.4,7.5,3
NOT092-002376,2025-01-20,S3,virtual,81.3,15.9,13.2,7.3,1
NOT092-002377,2025-01-20,S1,presencial,83.1,8.7,10.0,6.0,7
NOT092-002378,2025-01-21,S2,presencial,86.6,19.0,18.6,11.8,3
NOT092-002379,2025-01-21,S3,presencial,74.2,11.4,7.6,6.1,0
NOT092-002380,2025-01-21,S1,virtual,70.5,7.7,15.2,9.6,10
NOT092-002381,2025-01-21,S2,presencial,82.3,13.1,17.0,12.0,1
NOT092-002382,2025-01-21,S3,virtual,87.2,10.9,12.4,2.4,1
NOT092-002383,2025-01-21,S1,virtual,76.1,7.1,9.7,11.2,2
