registro_id,fecha,ruta,transportista,distancia_km,carga_kg,tiempo_min,prometido_min,entregado
TRA082-000718,2024-06-23,R3,T1,143.4,144.3,196.1,194.9,1
TRA082-000719,2024-06-23,R6,T2,20.1,12.1,43.5,53.1,1
TRA082-000720,2024-06-24,R4,T3,15.7,106.1,42.3,48.1,1
TRA082-000721,2024-06-24,R1,T1,41.4,136.6,73.2,77.6,1
TRA082-000722,2024-06-24,R6,T2,23.7,92.0,41.2,57.3,1
TRA082-000723,2024-06-24,R3,T3,48.7,115.4,101.4,86.0,1
TRA082-000724,2024-06-25,R5,T1,17.8,69.2,50.9,50.5,1
TRA082-000725,2024-06-25,R2,T2,30.5,116.3,48.2,65.1,1
TRA082-000726,2024-06-25,R4,T3,63.3,48.4,110.5,102.8,1
TRA082-000727,2024-06-25,R3,T1,77.5,124.7,94.6,119.1,1
TRA082-000728,2024-06-26,R4,T2,68.1,115.1,122.5,108.3,1
TRA082-000729,2024-06-26,R3,T3,142.2,65.0,189.3,193.5,1
TRA082-000730,2024-06-26,R1,T1,84.7,78.1,132.2,127.4,1
TRA082-000731,2024-06-26,R2,T2,135.4,134.8,190.1,185.7,1
TRA082-000732,2024-06-27,R1,T3,18.6,45.2,23.7,51.4,1
TRA082-000733,2024-06-27,R4,T1,18.8,106.6,65.6,51.6,1
TRA082-000734,2024-06-27,R3,T2,126.2,137.2,189.7,175.1,1
TRA082-000735,2024-06-27,R4,T3,130.6,101.5,199.0,180.2,1
TRA082-000736,2024-06-28,R5,T1,79.7,140.4,128.7,121.7,1
TRA082-000737,2024-06-28,R1,T2,102.4,67.2,173.2,147.8,1
TRA082-000738,2024-06-28,R3,T3,98.5,22.6,126.5,143.3,1
TRA082-000739,2024-06-28,R5,T1,50.0,133.8,90.7,87.5,1
TRA082-000740,2024-06-29,R5,T2,4.6,16.7,5,35.3,1
TRA082-000741,2024-06-29,R5,T3,34.6,100.2,89.1,69.8,1
TRA082-000742,2024-06-29,R2,T1,68.6,141.1,139.1,108.9,1
TRA082-000743,2024-06-29,R2,T2,87.3,127.8,122.5,130.4,1
TRA082-000744,2024-06-30,R2,T3,31.0,69.2,65.7,65.7,1
TRA082-000745,2024-06-30,R2,T1,74.4,27.3,105.5,115.6,1
TRA082-000746,2024-06-30,R5,T2,57.2,107.5,75.9,95.8,1
TRA082-000747,2024-06-30,R1,T3,66.7,134.6,155.9,106.7,1
TRA082-000748,2024-07-01,R5,T1,25.0,19.0,,58.8,1
TRA082-000749,2024-07-01,R5,T2,141.2,99.4,201.2,192.4,1
TRA082-000750,2024-07-01,R5,T3,95.7,98.3,158.4,140.1,1
TRA082-000751,2024-07-01,R1,T1,60.2,98.7,80.7,99.2,1
TRA082-000752,2024-07-01,R4,T2,85.5,146.1,121.6,128.3,1
TRA082-000753,2024-07-02,R6,T3,56.2,51.6,122.2,94.6,1
TRA082-000754,2024-07-02,R5,T1,17.9,105.3,37.9,50.6,1
TRA082-000755,2024-07-02,R5,T2,26.0,129.0,64.7,59.9,1
TRA082-000756,2024-07-02,R2,T3,147.4,15.1,206.8,199.5,1
TRA082-000757,2024-07-03,R1,T1,100.0,6.9,94.6,145.0,1
TRA082-000758,2024-07-03,R2,T2,68.9,18.8,96.6,109.2,1
TRA082-000759,2024-07-03,R3,T3,33.0,37.8,58.4,67.9,1
TRA082-000760,2024-07-03,R6,T1,124.5,140.1,162.2,173.2,1
TRA082-000761,2024-07-04,R6,T2,76.1,79.8,105.7,117.5,1
TRA082-000762,2024-07-04,R2,T3,144.9,94.4,207.8,196.6,1
TRA082-000763,2024-07-04,R6,T1,138.3,57.1,146.0,189.0,1
TRA082-000764,2024-07-04,R2,T2,75.9,22.8,110.5,117.3,1
TRA082-000765,2024-07-05,R1,T3,31.0,146.4,71.0,65.7,1
TRA082-000766,2024-07-05,R3,T1,86.4,82.3,111.3,129.4,1
TRA082-000767,2024-07-05,R6,T2,79.6,16.3,110.8,121.5,1
TRA082-000768,2024-07-05,R2,T3,145.5,109.2,219.5,197.3,1
TRA082-000769,2024-07-06,R2,T1,121.0,49.1,142.9,169.1,1
TRA082-000770,2024-07-06,R2,T2,22.0,33.6,34.3,55.3,1
TRA082-000771,2024-07-06,R3,T3,74.7,126.2,124.5,115.9,1
TRA082-000772,2024-07-06,R6,T1,136.5,99.2,171.7,187.0,1
TRA082-000773,2024-07-07,R4,T2,109.1,87.1,151.3,155.5,1
TRA082-000774,2024-07-07,R5,T3,21.6,15.1,47.4,54.8,1
TRA082-000775,2024-07-07,R5,T1,59.7,101.2,108.7,98.7,1
TRA082-000776,2024-07-07,R1,T2,141.4,16.1,157.5,192.6,1
TRA082-000777,2024-07-08,R5,T3,113.2,40.5,174.6,160.2,1
TRA082-000778,2024-07-08,R5,T1,80.6,84.5,109.1,122.7,1
TRA082-000779,2024-07-08,R5,T2,98.1,63.8,139.2,142.8,1
TRA082-000780,2024-07-08,R1,T3,6.2,108.5,25.8,37.1,1
TRA082-000781,2024-07-09,R4,T1,32.5,57.5,,67.4,0
TRA082-000782,2024-07-09,R4,T2,76.6,144.7,137.0,118.1,1
TRA082-000783,2024-07-09,R5,T3,108.7,76.8,179.1,155.0,1
TRA082-000784,2024-07-09,R3,T1,109.4,105.4,132.3,155.8,1
TRA082-000785,2024-07-10,R3,T2,36.6,90.2,69.0,72.1,1
TRA082-000786,2024-07-10,R3,T3,46.0,141.5,86.1,82.9,1
TRA082-000787,2024-07-10,R2,T1,149.5,132.2,213.6,201.9,1
TRA082-000788,2024-07-10,R5,T2,135.3,37.1,180.8,185.6,1
TRA082-000789,2024-07-11,R3,T3,25.2,33.2,54.3,59.0,1
TRA082-000790,2024-07-11,R3,T1,35.5,127.2,64.8,70.8,1
TRA082-000791,2024-07-11,R1,T2,18.2,35.1,33.3,50.9,1
TRA082-000792,2024-07-11,R6,T3,137.3,104.4,194.6,187.9,1
TRA082-000793,2024-07-11,R4,T1,60.6,88.4,76.3,99.7,1
TRA082-000794,2024-07-12,R2,T2,145.8,39.0,210.7,197.7,1
TRA082-000795,2024-07-12,R5,T3,125.4,146.2,192.0,174.2,1
TRA082-000796,2024-07-12,R4,T1,24.5,84.2,43.2,58.2,1
TRA082-000797,2024-07-12,R4,T2,144.3,135.6,202.1,195.9,1
TRA082-000798,2024-07-13,R6,T3,96.3,131.3,139.9,140.7,1
TRA082-000799,2024-07-13,R5,T1,100.5,142.8,152.1,145.6,1
TRA082-000800,2024-07-13,R1,T2,141.4,38.4,171.9,192.6,1
TRA082-000801,2024-07-13,R4,T3,123.8,113.3,201.1,172.4,1
TRA082-000802,2024-07-14,R5,T1,80.2,56.3,109.6,122.2,1
TRA082-000803,2024-07-14,R6,T2,115.2,73.0,164.6,162.5,1
TRA082-000804,2024-07-14,R2,T3,123.5,34.7,190.3,172.0,1
TRA082-000805,2024-07-14,R1,T1,38.2,124.3,66.4,73.9,1
TRA082-000806,2024-07-15,R6,T2,81.0,34.7,118.9,123.1,1
TRA082-000807,2024-07-15,R3,T3,89.7,75.3,145.1,133.2,1
TRA082-000808,2024-07-15,R5,T1,131.4,108.9,188.0,181.1,1
TRA082-000809,2024-07-15,R6,T2,49.5,50.4,72.7,86.9,1
TRA082-000810,2024-07-16,R1,T3,99.6,4.7,119.4,144.5,1
TRA082-000811,2024-07-16,R1,T1,75.3,149.8,108.7,116.6,1
TRA082-000812,2024-07-16,R6,T2,105.7,63.3,163.4,151.6,1
TRA082-000813,2024-07-16,R4,T3,53.4,44.2,90.2,91.4,1
TRA082-000814,2024-07-17,R4,T1,142.9,6.1,160.3,194.3,1
TRA082-000815,2024-07-17,R1,T2,98.2,115.3,162.0,142.9,1
TRA082-000816,2024-07-17,R4,T3,20.0,48.6,58.0,53.0,1
TRA082-000817,2024-07-17,R1,T1,51.9,100.7,69.0,89.7,1
TRA082-000818,2024-07-18,R5,T2,87.8,114.7,,131.0,0
TRA082-000819,2024-07-18,R3,T3,3.1,126.4,24.5,33.6,1
TRA082-000820,2024-07-18,R3,T1,113.9,128.7,149.4,161.0,1
TRA082-000821,2024-07-18,R6,T2,126.3,109.3,203.0,175.2,1
TRA082-000822,2024-07-19,R4,T3,121.2,97.2,163.9,169.4,1
TRA082-000823,2024-07-19,R5,T1,30.3,10.5,32.9,64.8,1
TRA082-000824,2024-07-19,R5,T2,13.9,61.4,47.1,46.0,1
TRA082-000825,2024-07-19,R2,T3,61.2,62.0,119.2,100.4,1
TRA082-000826,2024-07-20,R3,T1,81.8,111.1,119.3,124.1,1
TRA082-000827,2024-07-20,R6,T2,44.5,23.1,85.6,81.2,1
TRA082-000828,2024-07-20,R5,T3,123.8,39.4,189.3,172.4,1
TRA082-000829,2024-07-20,R3,T1,16.3,39.4,49.0,48.7,1
TRA082-000830,2024-07-20,R2,T2,20.5,115.3,46.8,53.6,1
TRA082-000831,2024-07-21,R6,T3,85.7,125.3,,128.6,1
TRA082-000832,2024-07-21,R3,T1,6.9,127.6,27.8,37.9,1
TRA082-000833,2024-07-21,R2,T2,84.1,78.6,119.4,126.7,1
TRA082-000834,2024-07-21,R3,T3,97.9,110.1,162.4,142.6,1
TRA082-000835,2024-07-22,R1,T1,67.8,24.9,83.1,108.0,1
TRA082-000836,2024-07-22,R6,T2,102.2,33.4,167.3,147.5,1
TRA082-000837,2024-07-22,R3,T3,143.5,71.0,189.3,195.0,1
TRA082-000838,2024-07-22,R5,T1,41.9,29.1,76.4,78.2,1
TRA082-000839,2024-07-23,R2,T2,94.6,5.7,156.8,138.8,1
TRA082-000840,2024-07-23,R3,T3,139.9,22.8,209.9,190.9,1
TRA082-000841,2024-07-23,R2,T1,95.7,83.2,144.8,140.1,1
TRA082-000842,2024-07-23,R3,T2,3.8,19.6,5,34.4,1
TRA082-000843,2024-07-24,R6,T3,86.7,54.6,128.9,129.7,1
TRA082-000844,2024-07-24,R3,T1,27.2,2.9,44.3,61.3,1
TRA082-000845,2024-07-24,R1,T2,55.2,129.8,"107,8",93.5,1
TRA082-000846,2024-07-24,R6,T3,17.6,14.6,18.0,50.2,1
TRA082-000847,2024-07-25,R3,T1,92.8,60.5,123.5,136.7,1
TRA082-000848,2024-07-25,R6,T2,22.9,134.4,66.2,56.3,1
TRA082-000849,2024-07-25,R5,T3,4.9,37.9,15.0,35.6,1
TRA082-000850,2024-07-25,R3,T1,61.0,28.2,70.7,100.1,1
TRA082-000851,2024-07-26,R5,T2,132.4,31.9,170.1,182.3,1
TRA082-000852,2024-07-26,R5,T3,118.5,109.3,188.7,166.3,1
TRA082-000853,2024-07-26,R4,T1,69.1,49.0,82.3,109.5,1
TRA082-000854,2024-07-26,R5,T2,81.8,18.7,123.5,124.1,1
TRA082-000855,2024-07-27,R5,T3,68.6,10.2,,108.9,0
TRA082-000856,2024-07-27,R5,T1,30.1,113.4,84.5,64.6,1
TRA082-000857,2024-07-27,R5,T2,8.4,88.7,40.3,39.7,1
TRA082-000858,2024-07-27,R3,T3,115.9,130.9,151.1,163.3,1
TRA082-000859,2024-07-28,R4,T1,19.7,139.9,42.1,52.7,1
TRA082-000860,2024-07-28,R6,T2,149.7,86.9,219.8,202.2,1
TRA082-000861,2024-07-28,R6,T3,85.9,39.4,122.2,128.8,1
TRA082-000862,2024-07-28,R4,T1,68.4,95.2,115.1,108.7,1
TRA082-000863,2024-07-29,R3,T2,105.6,54.8,132.5,151.4,1
TRA082-000864,2024-07-29,R1,T3,98.6,73.1,158.6,143.4,1
TRA082-000865,2024-07-29,R2,T1,97.3,116.2,,141.9,0
TRA082-000866,2024-07-29,R6,T2,10.1,126.2,49.8,41.6,1
TRA082-000867,2024-07-30,R5,T3,130.0,22.3,195.5,179.5,1
TRA082-000868,2024-07-30,R4,T1,30.5,79.7,50.2,65.1,1
TRA082-000869,2024-07-30,R6,T2,50.8,48.7,64.9,88.4,1
TRA082-000870,2024-07-30,R6,T3,41.3,57.2,73.8,77.5,1
TRA082-000871,2024-07-30,R1,T1,47.1,42.1,49.6,84.2,1
TRA082-000872,2024-07-31,R5,T2,111.7,123.2,164.8,158.5,1
TRA082-000873,2024-07-31,R2,T3,77.8,70.3,97.1,119.5,1
TRA082-000874,2024-07-31,R5,T1,122.1,141.0,171.3,170.4,1
TRA082-000875,2024-07-31,R5,T2,61.2,70.2,103.9,100.4,1
TRA082-000876,2024-08-01,R4,T3,30.4,17.1,70.3,65.0,1
TRA082-000877,2024-08-01,R1,T1,36.7,140.7,72.8,72.2,1
TRA082-000878,2024-08-01,R6,T2,2.7,61.5,12.5,33.1,1
TRA082-000879,2024-08-01,R2,T3,19.8,129.8,85.1,52.8,1
TRA082-000880,2024-08-02,R5,T1,53.2,138.2,93.6,91.2,1
TRA082-000881,2024-08-02,R3,T2,81.4,12.5,97.7,123.6,1
TRA082-000882,2024-08-02,R2,T3,19.0,118.1,50.5,51.8,1
TRA082-000883,2024-08-02,R5,T1,79.8,91.4,94.0,121.8,1
TRA082-000884,2024-08-03,R4,T2,31.0,133.1,53.6,65.7,1
TRA082-000885,2024-08-03,R3,T3,46.1,74.7,70.8,83.0,1
TRA082-000886,2024-08-03,R6,T1,88.8,28.7,107.2,132.1,1
TRA082-000887,2024-08-03,R4,T2,56.0,102.7,94.4,94.4,1
TRA082-000888,2024-08-04,R3,T3,101.3,48.6,150.9,146.5,1
TRA082-000889,2024-08-04,R3,T1,76.9,78.2,113.2,118.4,1
TRA082-000890,2024-08-04,R5,T2,9.5,111.0,26.0,40.9,1
TRA082-000891,2024-08-04,R2,T3,55.8,43.5,82.5,94.2,1
TRA082-000892,2024-08-05,R5,T1,55.8,79.2,77.7,94.2,1
TRA082-000893,2024-08-05,R2,T2,37.8,97.5,91.8,73.5,1
TRA082-000894,2024-08-05,R2,T3,59.0,125.8,117.7,97.8,1
TRA082-000895,2024-08-05,R4,T1,2.1,69.6,17.9,32.4,1
TRA082-000896,2024-08-06,R5,T2,41.8,128.8,116.0,78.1,1
TRA082-000897,2024-08-06,R1,T3,19.1,7.2,32.3,52.0,1
TRA082-000898,2024-08-06,R2,T1,51.5,130.5,75.7,89.2,1
TRA082-000899,2024-08-06,R2,T2,134.8,48.8,175.6,185.0,1
TRA082-000900,2024-08-07,R4,T3,135.1,147.7,213.0,185.4,1
TRA082-000901,2024-08-07,R3,T1,112.0,116.3,161.2,158.8,1
TRA082-000902,2024-08-07,R1,T2,27.6,49.1,54.9,61.7,1
TRA082-000903,2024-08-07,R2,T3,54.0,88.6,94.8,92.1,1
TRA082-000904,2024-08-08,R3,T1,8.4,98.7,31.6,39.7,1
TRA082-000905,2024-08-08,R1,T2,54.7,98.9,96.4,92.9,1
TRA082-000906,2024-08-08,R6,T3,89.5,71.6,118.6,132.9,1
TRA082-000907,2024-08-08,R1,T1,51.7,32.1,93.0,89.5,1
TRA082-000908,2024-08-09,R4,T2,27.3,102.4,77.9,61.4,1
TRA082-000909,2024-08-09,R5,T3,92.9,19.9,129.9,136.8,1
TRA082-000910,2024-08-09,R3,T1,10.0,40.0,30.6,41.5,1
TRA082-000911,2024-08-09,R1,T2,101.7,19.3,140.6,147.0,1
TRA082-000912,2024-08-09,R1,T3,95.7,38.5,,140.1,0
TRA082-000913,2024-08-10,R3,T1,84.9,137.9,,127.6,0
TRA082-000914,2024-08-10,R1,T2,88.4,144.5,,131.7,1
TRA082-000915,2024-08-10,R5,T3,132.4,101.9,199.0,182.3,1
TRA082-000916,2024-08-10,R2,T1,67.2,149.2,94.9,107.3,1
TRA082-000917,2024-08-11,R2,T2,113.0,8.1,148.5,159.9,1
TRA082-000918,2024-08-11,R5,T3,117.7,102.3,184.3,165.4,1
TRA082-000919,2024-08-11,R5,T1,124.2,56.1,162.6,172.8,1
TRA082-000920,2024-08-11,R2,T2,72.7,11.2,105.7,113.6,1
TRA082-000921,2024-08-12,R5,T3,123.4,108.9,189.2,171.9,1
TRA082-000922,2024-08-12,R2,T1,55.4,108.4,,93.7,0
TRA082-000923,2024-08-12,R1,T2,98.3,132.5,155.2,143.0,1
TRA082-000924,2024-08-12,R4,T3,65.4,7.6,105.7,105.2,1
TRA082-000925,2024-08-13,R4,T1,103.4,40.3,121.5,148.9,1
TRA082-000926,2024-08-13,R6,T2,80.4,37.2,127.4,122.5,1
TRA082-000927,2024-08-13,R2,T3,140.9,34.5,229.9,192.0,1
TRA082-000928,2024-08-13,R5,T1,74.7,136.1,107.3,115.9,1
TRA082-000929,2024-08-14,R4,T2,110.3,134.7,147.3,156.8,1
TRA082-000930,2024-08-14,R1,T3,79.7,48.5,139.7,121.7,1
TRA082-000931,2024-08-14,R4,T1,51.6,142.8,70.4,89.3,1
TRA082-000932,2024-08-14,R4,T2,70.3,89.2,117.6,110.8,1
TRA082-000933,2024-08-15,R4,T3,143.6,79.8,224.7,195.1,1
TRA082-000934,2024-08-15,R6,T1,106.6,94.3,164.5,152.6,1
TRA082-000935,2024-08-15,R3,T2,101.9,37.1,136.7,147.2,1
TRA082-000936,2024-08-15,R2,T3,92.8,83.2,165.8,136.7,1
TRA082-000937,2024-08-16,R3,T1,69.0,69.4,86.5,109.3,1
TRA082-000938,2024-08-16,R1,T2,124.9,31.4,143.1,173.6,1
TRA082-000939,2024-08-16,R1,T3,111.4,10.9,151.0,158.1,1
TRA082-000940,2024-08-16,R2,T1,139.3,78.7,148.0,190.2,1
TRA082-000941,2024-08-17,R6,T2,135.0,28.3,188.0,185.2,1
TRA082-000942,2024-08-17,R1,T3,95.9,107.8,183.9,140.3,1
TRA082-000943,2024-08-17,R5,T1,52.3,41.1,80.9,90.1,1
TRA082-000944,2024-08-17,R6,T2,14.6,85.0,60.0,46.8,1
TRA082-000945,2024-08-18,R3,T3,68.5,55.5,80.4,108.8,1
TRA082-000946,2024-08-18,R1,T1,27.8,32.0,51.9,62.0,1
TRA082-000947,2024-08-18,R2,T2,106.2,37.9,138.4,152.1,1
TRA082-000948,2024-08-18,R6,T3,17.6,28.1,49.6,50.2,1
TRA082-000949,2024-08-18,R3,T1,120.7,85.4,175.4,168.8,1
TRA082-000950,2024-08-19,R1,T2,124.7,31.6,192.1,173.4,1
TRA082-000951,2024-08-19,R5,T3,146.0,45.1,218.3,197.9,1
TRA082-000952,2024-08-19,R5,T1,88.1,135.5,129.8,131.3,1
TRA082-000953,2024-08-19,R3,T2,110.5,142.0,166.9,157.1,1
TRA082-000954,2024-08-20,R4,T3,45.2,34.2,74.6,82.0,1
TRA082-000955,2024-08-20,R2,T1,26.4,14.8,,60.4,0
TRA082-000956,2024-08-20,R4,T2,134.3,111.2,186.5,184.4,1
TRA082-000957,2024-08-20,R4,T3,5.2,30.0,14.1,36.0,1
TRA082-000958,2024-08-21,R2,T1,2.3,124.2,13.5,32.6,1
TRA082-000959,2024-08-21,R3,T2,132.5,57.3,167.9,182.4,1
TRA082-000960,2024-08-21,R3,T3,140.8,117.6,199.7,191.9,1
TRA082-000961,2024-08-21,R4,T1,57.2,31.4,88.8,95.8,1
TRA082-000962,2024-08-22,R3,T2,142.5,106.6,205.1,193.9,1
TRA082-000963,2024-08-22,R4,T3,82.1,57.4,122.4,124.4,1
TRA082-000964,2024-08-22,R1,T1,17.8,25.4,32.3,50.5,1
TRA082-000965,2024-08-22,R5,T2,44.9,48.8,,81.6,0
TRA082-000966,2024-08-23,R4,T3,32.9,79.1,56.0,67.8,1
TRA082-000967,2024-08-23,R3,T1,14.4,39.8,28.4,46.6,1
TRA082-000968,2024-08-23,R3,T2,122.4,76.0,192.0,170.8,1
TRA082-000969,2024-08-23,R6,T3,123.8,148.5,195.1,172.4,1
TRA082-000970,2024-08-24,R2,T1,110.7,29.4,142.5,157.3,1
TRA082-000971,2024-08-24,R5,T2,28.1,91.1,51.8,62.3,1
TRA082-000972,2024-08-24,R5,T3,132.3,143.6,194.5,182.1,1
TRA082-000973,2024-08-24,R6,T1,41.0,142.9,58.8,77.2,1
TRA082-000974,2024-08-25,R6,T2,67.4,100.6,91.8,107.5,1
TRA082-000975,2024-08-25,R3,T3,72.7,113.6,152.0,113.6,1
TRA082-000976,2024-08-25,R2,T1,137.9,54.2,184.5,188.6,1
TRA082-000977,2024-08-25,R1,T2,58.3,114.2,85.6,97.0,1
TRA082-000978,2024-08-26,R1,T3,107.1,7.7,165.0,153.2,1
TRA082-000979,2024-08-26,R3,T1,145.2,20.6,176.2,197.0,1
TRA082-000980,2024-08-26,R6,T2,149.6,94.7,206.3,202.0,1
TRA082-000981,2024-08-26,R6,T3,131.4,79.9,200.4,181.1,1
TRA082-000982,2024-08-27,R4,T1,91.6,97.8,97.9,135.3,1
TRA082-000983,2024-08-27,R1,T2,8.6,26.0,37.5,39.9,1
TRA082-000984,2024-08-27,R5,T3,28.8,40.1,95.2,63.1,1
TRA082-000985,2024-08-27,R5,T1,122.1,69.4,168.9,170.4,1
TRA082-000986,2024-08-28,R4,T2,129.1,33.3,199.8,178.5,1
TRA082-000987,2024-08-28,R3,T3,116.4,90.1,161.0,163.9,1
TRA082-000988,2024-08-28,R6,T1,61.8,41.5,81.8,101.1,1
TRA082-000989,2024-08-28,R6,T2,99.9,81.0,118.3,144.9,1
TRA082-000990,2024-08-28,R1,T3,136.2,74.4,191.0,186.6,1
TRA082-000991,2024-08-29,R1,T1,104.4,56.9,156.8,150.1,1
TRA082-000992,2024-08-29,R3,T2,42.2,62.3,,78.5,0
TRA082-000993,2024-08-29,R3,T3,48.2,77.0,92.1,85.4,1
TRA082-000994,2024-08-29,R6,T1,117.8,7.2,146.9,165.5,1
TRA082-000995,2024-08-30,R3,T2,49.9,80.5,86.0,87.4,1
TRA082-000996,2024-08-30,R1,T3,21.8,112.0,44.3,55.1,1
TRA082-000997,2024-08-30,R3,T1,104.6,41.6,,150.3,1
TRA082-000998,2024-08-30,R6,T2,36.4,113.7,64.7,71.9,1
TRA082-000999,2024-08-31,R2,T3,127.3,75.5,181.7,176.4,1
TRA082-001000,2024-08-31,R5,T1,67.7,127.0,91.9,107.9,1
TRA082-001001,2024-08-31,R6,T2,140.9,21.0,181.1,192.0,1
TRA082-001002,2024-08-31,R1,T3,9.3,47.2,51.5,40.7,1
TRA082-001003,2024-09-01,R6,T1,117.2,39.6,143.9,164.8,1
TRA082-001004,2024-09-01,R5,T2,110.4,25.3,133.3,157.0,1
TRA082-001005,2024-09-01,R3,T3,135.3,29.1,190.7,185.6,1
TRA082-001006,2024-09-01,R1,T1,125.8,79.4,159.8,174.7,1
TRA082-001007,2024-09-02,R2,T2,59.8,4.5,70.0,98.8,1
TRA082-001008,2024-09-02,R1,T3,91.8,123.2,147.5,135.6,1
TRA082-001009,2024-09-02,R5,T1,63.4,7.1,76.0,102.9,1
TRA082-001010,2024-09-02,R5,T2,103.2,31.4,140.6,148.7,1
TRA082-001011,2024-09-03,R3,T3,109.4,23.6,140.8,155.8,1
TRA082-001012,2024-09-03,R3,T1,9.2,50.3,14.4,40.6,1
TRA082-001013,2024-09-03,R6,T2,102.0,132.7,135.6,147.3,1
TRA082-001014,2024-09-03,R5,T3,112.7,90.9,171.4,159.6,1
TRA082-001015,2024-09-04,R5,T1,4.2,129.5,22.6,34.8,1
TRA082-001016,2024-09-04,R2,T2,22.1,53.6,18.5,55.4,1
TRA082-001017,2024-09-04,R2,T3,130.0,100.1,212.2,179.5,1
TRA082-001018,2024-09-04,R4,T1,133.9,140.3,205.9,184.0,1
TRA082-001019,2024-09-05,R6,T2,121.4,127.6,178.7,169.6,1
TRA082-001020,2024-09-05,R2,T3,116.9,43.4,183.5,164.4,1
TRA082-001021,2024-09-05,R6,T1,24.5,65.0,17.6,58.2,1
TRA082-001022,2024-09-05,R4,T2,98.5,69.2,157.7,143.3,1
TRA082-001023,2024-09-06,R1,T3,148.2,143.9,221.4,200.4,1
TRA082-001024,2024-09-06,R4,T1,140.2,99.3,,191.2,0
TRA082-001025,2024-09-06,R6,T2,107.7,9.7,124.5,153.9,1
TRA082-001026,2024-09-06,R2,T3,45.2,33.9,72.5,82.0,1
TRA082-001027,2024-09-07,R5,T1,8.7,113.3,20.5,40.0,1
TRA082-001028,2024-09-07,R4,T2,119.1,124.1,183.1,167.0,1
TRA082-001029,2024-09-07,R3,T3,144.4,64.1,184.8,196.1,1
TRA082-001030,2024-09-07,R6,T1,114.0,18.6,132.9,161.1,1
TRA082-001031,2024-09-07,R2,T2,85.6,110.1,132.5,128.4,1
TRA082-001032,2024-09-08,R2,T3,147.3,122.9,262.8,199.4,1
TRA082-001033,2024-09-08,R2,T1,68.3,80.2,99.2,108.5,1
TRA082-001034,2024-09-08,R3,T2,106.2,148.6,,152.1,0
TRA082-001035,2024-09-08,R2,T3,21.2,26.4,23.8,54.4,1
TRA082-001036,2024-09-09,R1,T1,39.6,106.5,71.8,75.5,1
TRA082-001037,2024-09-09,R4,T2,17.4,67.6,65.4,50.0,1
TRA082-001038,2024-09-09,R5,T3,45.4,86.1,74.8,82.2,1
TRA082-001039,2024-09-09,R1,T1,41.0,32.1,87.5,77.2,1
TRA082-001040,2024-09-10,R5,T2,141.3,44.1,200.4,192.5,1
TRA082-001041,2024-09-10,R1,T3,55.4,82.7,88.0,93.7,1
TRA082-001042,2024-09-10,R2,T1,36.4,129.4,80.2,71.9,1
TRA082-001043,2024-09-10,R2,T2,69.3,76.8,75.2,109.7,1
TRA082-001044,2024-09-11,R3,T3,47.6,49.8,60.8,84.7,1
TRA082-001045,2024-09-11,R2,T1,121.9,120.2,172.9,170.2,1
TRA082-001046,2024-09-11,R1,T2,135.4,64.3,182.1,185.7,1
TRA082-001047,2024-09-11,R5,T3,131.6,68.9,,181.3,0
TRA082-001048,2024-09-12,R6,T1,48.9,130.7,81.3,86.2,1
TRA082-001049,2024-09-12,R1,T2,121.2,120.4,,169.4,0
TRA082-001050,2024-09-12,R5,T3,77.2,51.5,118.5,118.8,1
TRA082-001051,2024-09-12,R1,T1,58.1,119.0,100.9,96.8,1
TRA082-001052,2024-09-13,R1,T2,17.6,36.0,19.3,50.2,1
TRA082-001053,2024-09-13,R2,T3,86.9,96.0,148.1,129.9,1
TRA082-001054,2024-09-13,R5,T1,28.4,141.2,62.2,62.7,1
TRA082-001055,2024-09-13,R1,T2,120.7,124.0,194.0,168.8,1
TRA082-001056,2024-09-14,R6,T3,40.9,108.9,"81,5",77.0,1
TRA082-001057,2024-09-14,R3,T1,101.6,8.9,113.2,146.8,1
TRA082-001058,2024-09-14,R6,T2,63.9,64.5,96.2,103.5,1
TRA082-001059,2024-09-14,R6,T3,67.3,91.4,109.3,107.4,1
TRA082-001060,2024-09-15,R4,T1,72.7,139.0,115.6,113.6,1
TRA082-001061,2024-09-15,R4,T2,95.9,83.4,134.3,140.3,1
TRA082-001062,2024-09-15,R6,T3,146.0,56.2,,197.9,0
TRA082-001063,2024-09-15,R1,T1,123.3,139.2,169.2,171.8,1
TRA082-001064,2024-09-16,R3,T2,82.7,90.0,135.9,125.1,1
TRA082-001065,2024-09-16,R4,T3,144.7,32.0,191.1,196.4,1
TRA082-001066,2024-09-16,R1,T1,143.6,57.6,178.2,195.1,1
TRA082-001067,2024-09-16,R2,T2,20.1,109.7,64.1,53.1,1
TRA082-001068,2024-09-16,R2,T3,47.8,64.8,50.3,85.0,1
TRA082-001069,2024-09-17,R2,T1,132.4,22.3,144.2,182.3,1
TRA082-001070,2024-09-17,R5,T2,118.8,116.1,149.1,166.6,1
TRA082-001071,2024-09-17,R1,T3,93.8,72.2,,137.9,0
TRA082-001072,2024-09-17,R2,T1,64.1,57.7,73.8,103.7,1
TRA082-001073,2024-09-18,R4,T2,74.4,118.5,156.7,115.6,1
TRA082-001074,2024-09-18,R5,T3,72.9,98.0,125.2,113.8,1
TRA082-001075,2024-09-18,R4,T1,131.3,131.4,167.7,181.0,1
TRA082-001076,2024-09-18,R1,T2,56.9,37.1,,95.4,0
