registro_id,fecha,zona,canal,invitado,responde,satisfaccion,peso
ENC097-002348,2025-01-16,centro,web,1,0,,4.0
ENC097-002349,2025-01-16,sur,web,1,1,4,2.4
ENC097-002350,2025-01-16,norte,telefono,1,0,,1.6
ENC097-002351,2025-01-16,centro,telefono,1,0,,4.0
ENC097-002352,2025-01-16,sur,telefono,1,0,,2.4
ENC097-002353,2025-01-17,norte,web,1,1,4,1.6
ENC097-002354,2025-01-17,centro,telefono,1,1,3,4.0
ENC097-002355,2025-01-17,sur,telefono,1,0,,2.4
ENC097-002356,2025-01-17,norte,web,1,1,3,1.6
ENC097-002357,2025-01-17,centro,web,1,1,3,4.0
ENC097-002358,2025-01-17,sur,telefono,1,1,4,2.4
ENC097-002359,2025-01-18,norte,telefono,1,1,4,1.6
ENC097-002360,2025-01-18,centro,telefono,1,0,,4.0
ENC097-002361,2025-01-18,sur,web,1,1,3,2.4
ENC097-002362,2025-01-18,norte,telefono,1,1,3,1.6
ENC097-002363,2025-01-18,centro,telefono,1,1,2,4.0
ENC097-002364,2025-01-18,sur,telefono,1,1,4,2.4
ENC097-002365,2025-01-19,norte,telefono,1,1,5,1.6
ENC097-002366,2025-01-19,centro,telefono,1,0,,4.0
ENC097-002367,2025-01-19,sur,web,1,0,,2.4
ENC097-002368,2025-01-19,norte,telefono,1,1,5,1.6
ENC097-002369,2025-01-19,centro,telefono,1,0,,4.0
ENC097-002370,2025-01-19,sur,telefono,1,1,3,2.4
ENC097-002371,2025-01-19,norte,telefono,1,1,5,1.6
ENC097-002372,2025-01-20,centro,telefono,1,0,,4.0
ENC097-002373,2025-01-20,sur,web,1,1,5,2.4
ENC097-002374,2025-01-20,norte,telefono,1,0,,1.6
ENC097-002375,2025-01-20,centro,web,1,1,3,4.0
ENC097-002376,2025-01-20,sur,web,1,1,5,2.4
ENC097-002377,2025-01-20,norte,web,1,0,,1.6
ENC097-002378,2025-01-21,centro,web,1,0,,4.0
ENC097-002379,2025-01-21,sur,telefono,1,1,3,2.4
ENC097-002380,2025-01-21,norte,telefono,1,1,4,1.6
ENC097-002381,2025-01-21,centro,telefono,1,1,3,4.0
ENC097-002382,2025-01-21,sur,telefono,1,0,,2.4
ENC097-002383,2025-01-21,norte,web,1,1,3,1.6
ENC097-002384,2025-01-22,centro,web,1,1,2,4.0
ENC097-002385,2025-01-22,sur,telefono,1,1,5,2.4
ENC097-002386,2025-01-22,norte,web,1,1,4,1.6
ENC097-002387,2025-01-22,centro,web,1,0,,4.0
ENC097-002388,2025-01-22,sur,telefono,1,1,3,2.4
ENC097-002389,2025-01-22,norte,web,1,1,4,1.6
ENC097-002390,2025-01-23,centro,web,1,0,,4.0
ENC097-002391,2025-01-23,sur,telefono,1,1,5,2.4
ENC097-002392,2025-01-23,norte,web,1,1,5,1.6
ENC097-002393,2025-01-23,centro,telefono,1,1,3,4.0
ENC097-002394,2025-01-23,sur,web,1,1,3,2.4
ENC097-002395,2025-01-23,norte,telefono,1,0,,1.6
ENC097-002396,2025-01-24,centro,telefono,1,1,3,4.0
ENC097-002397,2025-01-24,sur,web,1,1,3,2.4
ENC097-002398,2025-01-24,norte,web,1,1,2,1.6
ENC097-002399,2025-01-24,centro,telefono,1,1,3,4.0
ENC097-002400,2025-01-24,sur,web,1,0,,2.4
ENC097-002401,2025-01-24,norte,telefono,1,1,5,1.6
ENC097-002402,2025-01-25,centro,web,1,0,,4.0
ENC097-002403,2025-01-25,sur,web,1,1,5,2.4
ENC097-002404,2025-01-25,norte,telefono,1,0,,1.6
ENC097-002405,2025-01-25,centro,telefono,1,0,,4.0
ENC097-002406,2025-01-25,sur,web,1,1,2,2.4
ENC097-002407,2025-01-25,norte,web,1,1,1,1.6
ENC097-002408,2025-01-26,centro,web,1,1,,4.0
ENC097-002409,2025-01-26,sur,telefono,1,0,,2.4
ENC097-002410,2025-01-26,norte,web,1,1,2,1.6
ENC097-002411,2025-01-26,centro,telefono,1,1,1,4.0
ENC097-002412,2025-01-26,sur,web,1,0,,2.4
ENC097-002413,2025-01-26,norte,telefono,1,1,3,1.6
ENC097-002414,2025-01-26,centro,web,1,0,,4.0
ENC097-002415,2025-01-27,sur,web,1,1,4,2.4
ENC097-002416,2025-01-27,norte,telefono,1,1,3,1.6
ENC097-002417,2025-01-27,centro,web,1,1,3,4.0
ENC097-002418,2025-01-27,sur,web,1,1,4,2.4
ENC097-002419,2025-01-27,norte,telefono,1,1,3,1.6
ENC097-002420,2025-01-27,centro,web,1,0,,4.0
ENC097-002421,2025-01-28,sur,telefono,1,1,2,2.4
ENC097-002422,2025-01-28,norte,web,1,1,2,1.6
ENC097-002423,2025-01-28,centro,telefono,1,0,,4.0
ENC097-002424,2025-01-28,sur,web,1,0,,2.4
ENC097-002425,2025-01-28,norte,telefono,1,1,4,1.6
ENC097-002426,2025-01-28, CENTRO ,web,1,0,,4.0
ENC097-002427,2025-01-29,sur,web,1,1,2,2.4
ENC097-002428,2025-01-29,norte,telefono,1,1,5,1.6
ENC097-002429,2025-01-29,centro,telefono,1,1,1,4.0
ENC097-002430,2025-01-29,sur,telefono,1,0,,2.4
ENC097-002431,2025-01-29,norte,web,1,1,4,1.6
ENC097-002432,2025-01-29,centro,telefono,1,0,,4.0
ENC097-002433,2025-01-30,sur,web,1,1,4,2.4
ENC097-002434,2025-01-30,norte,telefono,1,1,5,1.6
ENC097-002435,2025-01-30,centro,web,1,1,4,4.0
ENC097-002436,2025-01-30,sur,telefono,1,1,5,2.4
ENC097-002437,2025-01-30,norte,telefono,1,1,4,1.6
ENC097-002438,2025-01-30,centro,telefono,1,1,3,4.0
ENC097-002439,2025-01-31,sur,telefono,1,0,,2.4
ENC097-002440,2025-01-31,norte,web,1,1,4,1.6
ENC097-002441,2025-01-31,centro,telefono,1,0,,4.0
ENC097-002442,2025-01-31,sur,telefono,1,1,3,2.4
ENC097-002443,2025-01-31,norte,web,1,1,5,1.6
ENC097-002444,2025-01-31,centro,telefono,1,1,3,4.0
ENC097-002445,2025-02-01,sur,web,1,1,2,2.4
ENC097-002446,2025-02-01,norte,web,1,1,4,1.6
ENC097-002447,2025-02-01,centro,telefono,1,0,,4.0
ENC097-002448,2025-02-01,sur,telefono,1,1,5,2.4
ENC097-002449,2025-02-01,norte,telefono,1,1,1,1.6
ENC097-002450,2025-02-01,centro,web,1,0,,4.0
ENC097-002451,2025-02-01,sur,web,1,0,,2.4
ENC097-002452,2025-02-02,norte,web,1,1,5,1.6
ENC097-002453,2025-02-02,centro,web,1,1,2,4.0
ENC097-002454,2025-02-02,sur,telefono,1,1,5,2.4
ENC097-002455,2025-02-02,norte,telefono,1,1,5,1.6
ENC097-002456,2025-02-02,centro,web,1,1,3,4.0
ENC097-002457,2025-02-02,sur,web,1,0,,2.4
ENC097-002458,2025-02-03,norte,telefono,1,1,5,1.6
ENC097-002459,2025-02-03,centro,web,1,0,,4.0
ENC097-002460,2025-02-03,sur,telefono,1,1,1,2.4
ENC097-002461,2025-02-03,norte,telefono,1,1,4,1.6
ENC097-002462,2025-02-03,centro,telefono,1,0,,4.0
ENC097-002463,2025-02-03,sur,telefono,1,0,,2.4
ENC097-002464,2025-02-04,norte,telefono,1,1,5,1.6
ENC097-002465,2025-02-04,centro,telefono,1,1,3,4.0
ENC097-002466,2025-02-04,sur,web,1,1,5,2.4
ENC097-002467,2025-02-04,norte,telefono,1,1,3,1.6
ENC097-002468,2025-02-04,centro,web,1,0,,4.0
ENC097-002469,2025-02-04,sur,web,1,1,4,2.4
ENC097-002470,2025-02-05,norte,web,1,1,3,1.6
ENC097-002471,2025-02-05,centro,telefono,1,1,3,4.0
ENC097-002472,2025-02-05,sur,web,1,1,4,2.4
ENC097-002473,2025-02-05,norte,web,1,1,4,1.6
ENC097-002474,2025-02-05,centro,web,1,1,4,4.0
ENC097-002475,2025-02-05,sur,telefono,1,0,,2.4
ENC097-002476,2025-02-06,norte,web,1,1,3,1.6
ENC097-002477,2025-02-06,centro,web,1,1,3,4.0
ENC097-002478,2025-02-06,sur,web,1,1,2,2.4
ENC097-002479,2025-02-06,norte,telefono,1,0,,1.6
ENC097-002480,2025-02-06,centro,web,1,1,4,4.0
ENC097-002481,2025-02-06,sur,telefono,1,1,5,2.4
ENC097-002482,2025-02-07,norte,web,1,1,4,1.6
ENC097-002483,2025-02-07,centro,telefono,1,0,,4.0
ENC097-002484,2025-02-07,sur,telefono,1,0,,2.4
ENC097-002485,2025-02-07,norte,web,1,1,5,1.6
ENC097-002486,2025-02-07,centro,telefono,1,1,4,4.0
ENC097-002487,2025-02-07,sur,web,1,1,3,2.4
ENC097-002488,2025-02-07,norte,telefono,1,0,,1.6
ENC097-002489,2025-02-08,centro,telefono,1,0,,4.0
ENC097-002490,2025-02-08,sur,telefono,1,0,,2.4
ENC097-002491,2025-02-08,norte,web,1,1,,1.6
ENC097-002492,2025-02-08,centro,web,1,1,3,4.0
ENC097-002493,2025-02-08,sur,web,1,1,4,2.4
ENC097-002494,2025-02-08,norte,telefono,1,1,5,1.6
ENC097-002495,2025-02-09,centro,web,1,1,3,4.0
ENC097-002496,2025-02-09,sur,telefono,1,1,5,2.4
ENC097-002497,2025-02-09,norte,telefono,1,1,4,1.6
ENC097-002498,2025-02-09,centro,telefono,1,1,4,4.0
ENC097-002499,2025-02-09,sur,web,1,0,,2.4
ENC097-002500,2025-02-09,norte,telefono,1,1,4,1.6
ENC097-002501,2025-02-10,centro,telefono,1,1,1,4.0
ENC097-002502,2025-02-10,sur,web,1,1,4,2.4
ENC097-002503,2025-02-10,norte,telefono,1,1,3,1.6
ENC097-002504,2025-02-10,centro,telefono,1,0,,4.0
ENC097-002505,2025-02-10,sur,telefono,1,1,4,2.4
ENC097-002506,2025-02-10,norte,telefono,1,1,5,1.6
ENC097-002507,2025-02-11,centro,web,1,0,,4.0
ENC097-002508,2025-02-11,sur,telefono,1,1,4,2.4
ENC097-002509,2025-02-11,norte,web,1,1,3,1.6
ENC097-002510,2025-02-11,centro,telefono,1,0,,4.0
ENC097-002511,2025-02-11,sur,web,1,1,3,2.4
ENC097-002512,2025-02-11,norte,telefono,1,1,4,1.6
ENC097-002513,2025-02-12,centro,telefono,1,1,2,4.0
ENC097-002514,2025-02-12,sur,telefono,1,1,4,2.4
ENC097-002515,2025-02-12,norte,web,1,0,,1.6
ENC097-002516,2025-02-12,centro,web,1,0,,4.0
ENC097-002517,2025-02-12,sur,telefono,1,1,3,2.4
ENC097-002518,2025-02-12,norte,web,1,1,3,1.6
ENC097-002519,2025-02-13,centro,web,1,0,,4.0
ENC097-002520,2025-02-13,sur,web,1,1,3,2.4
ENC097-002521,2025-02-13,norte,web,1,1,4,1.6
ENC097-002522,2025-02-13,centro,web,1,1,1,4.0
ENC097-002523,2025-02-13, SUR ,telefono,1,1,2,2.4
ENC097-002524,2025-02-13,norte,telefono,1,1,5,1.6
ENC097-002525,2025-02-14,centro,web,1,0,,4.0
ENC097-002526,2025-02-14,sur,telefono,1,0,,2.4
ENC097-002527,2025-02-14,norte,web,1,1,4,1.6
ENC097-002528,2025-02-14,centro,telefono,1,1,3,4.0
ENC097-002529,2025-02-14,sur,web,1,0,,2.4
ENC097-002530,2025-02-14,norte,telefono,1,1,4,1.6
ENC097-002531,2025-02-14,centro,telefono,1,0,,4.0
ENC097-002532,2025-02-15,sur,telefono,1,1,4,2.4
ENC097-002533,2025-02-15,norte,telefono,1,1,3,1.6
ENC097-002534,2025-02-15,centro,web,1,0,,4.0
ENC097-002535,2025-02-15,sur,web,1,0,,2.4
ENC097-002536,2025-02-15,norte,web,1,0,,1.6
ENC097-002537,2025-02-15,centro,web,1,0,,4.0
ENC097-002538,2025-02-16,sur,telefono,1,0,,2.4
ENC097-002539,2025-02-16,norte,telefono,1,1,5,1.6
ENC097-002540,2025-02-16,centro,web,1,1,2,4.0
ENC097-002541,2025-02-16,sur,telefono,1,0,,2.4
ENC097-002542,2025-02-16,norte,telefono,1,1,2,1.6
ENC097-002543,2025-02-16,centro,web,1,0,,4.0
ENC097-002544,2025-02-17,sur,web,1,1,4,2.4
ENC097-002545,2025-02-17,norte,web,1,0,,1.6
ENC097-002546,2025-02-17,centro,telefono,1,1,4,4.0
ENC097-002547,2025-02-17,sur,telefono,1,0,,2.4
ENC097-002548,2025-02-17,norte,telefono,1,0,,1.6
ENC097-002549,2025-02-17,centro,telefono,1,0,,4.0
ENC097-002550,2025-02-18,sur,telefono,1,0,,2.4
ENC097-002551,2025-02-18,norte,telefono,1,1,3,1.6
ENC097-002552,2025-02-18,centro,telefono,1,1,3,4.0
ENC097-002553,2025-02-18,sur,telefono,1,0,,2.4
ENC097-002554,2025-02-18,norte,web,1,1,3,1.6
ENC097-002555,2025-02-18,centro,telefono,1,0,,4.0
ENC097-002556,2025-02-19,sur,web,1,1,4,2.4
ENC097-002557,2025-02-19,norte,telefono,1,1,4,1.6
ENC097-002558,2025-02-19,centro,web,1,0,,4.0
ENC097-002559,2025-02-19,sur,web,1,1,3,2.4
ENC097-002560,2025-02-19,norte,web,1,1,4,1.6
ENC097-002561,2025-02-19,centro,telefono,1,1,3,4.0
ENC097-002562,2025-02-20,sur,telefono,1,1,4,2.4
ENC097-002563,2025-02-20,norte,telefono,1,1,3,1.6
ENC097-002564,2025-02-20,centro,telefono,1,0,,4.0
ENC097-002565,2025-02-20,sur,web,1,1,4,2.4
ENC097-002566,2025-02-20,norte,telefono,1,0,,1.6
ENC097-002567,2025-02-20,centro,telefono,1,0,,4.0
ENC097-002568,2025-02-20,sur,telefono,1,1,3,2.4
ENC097-002569,2025-02-21,norte,telefono,1,1,4,1.6
ENC097-002570,2025-02-21,centro,telefono,1,1,4,4.0
ENC097-002571,2025-02-21,sur,telefono,1,1,4,2.4
ENC097-002572,2025-02-21,norte,telefono,1,1,5,1.6
ENC097-002573,2025-02-21,centro,web,1,0,,4.0
ENC097-002574,2025-02-21,sur,telefono,1,0,,2.4
ENC097-002575,2025-02-22,norte,web,1,0,,1.6
ENC097-002576,2025-02-22,centro,web,1,0,,4.0
ENC097-002577,2025-02-22,sur,web,1,1,5,2.4
ENC097-002578,2025-02-22,norte,web,1,1,5,1.6
ENC097-002579,2025-02-22,centro,web,1,0,,4.0
ENC097-002580,2025-02-22,sur,web,1,0,,2.4
ENC097-002581,2025-02-23,norte,telefono,1,1,5,1.6
ENC097-002582,2025-02-23,centro,telefono,1,0,,4.0
ENC097-002583,2025-02-23,sur,web,1,1,2,2.4
ENC097-002584,2025-02-23,norte,telefono,1,1,2,1.6
ENC097-002585,2025-02-23,centro,web,1,1,4,4.0
ENC097-002586,2025-02-23,sur,web,1,1,3,2.4
ENC097-002587,2025-02-24,norte,telefono,1,1,3,1.6
ENC097-002588,2025-02-24,centro,telefono,1,1,4,4.0
ENC097-002589,2025-02-24,sur,telefono,1,1,2,2.4
ENC097-002590,2025-02-24,norte,telefono,1,1,4,1.6
ENC097-002591,2025-02-24,centro,web,1,0,,4.0
ENC097-002592,2025-02-24,sur,web,1,0,,2.4
ENC097-002593,2025-02-25,norte,telefono,1,1,5,1.6
ENC097-002594,2025-02-25,centro,telefono,1,0,,4.0
ENC097-002595,2025-02-25,sur,web,1,0,,2.4
ENC097-002596,2025-02-25,norte,telefono,1,1,5,1.6
ENC097-002597,2025-02-25,centro,telefono,1,0,,4.0
ENC097-002598,2025-02-25,sur,web,1,1,2,2.4
ENC097-002599,2025-02-26,norte,web,1,1,3,1.6
ENC097-002600,2025-02-26,centro,telefono,1,1,4,4.0
ENC097-002601,2025-02-26,sur,telefono,1,0,,2.4
ENC097-002602,2025-02-26,norte,web,1,1,5,1.6
ENC097-002603,2025-02-26,centro,telefono,1,0,,4.0
ENC097-002604,2025-02-26,sur,telefono,1,1,3,2.4
ENC097-002605,2025-02-27,norte,web,1,1,4,1.6
ENC097-002606,2025-02-27,centro,telefono,1,0,,4.0
ENC097-002607,2025-02-27,sur,web,1,0,,2.4
ENC097-002608,2025-02-27,norte,web,1,1,4,1.6
ENC097-002609,2025-02-27,centro,telefono,1,1,3,4.0
ENC097-002610,2025-02-27,sur,web,1,0,,2.4
ENC097-002611,2025-02-27,norte,web,1,1,5,1.6
ENC097-002612,2025-02-28,centro,telefono,1,1,3,4.0
ENC097-002613,2025-02-28,sur,web,1,1,4,2.4
ENC097-002614,2025-02-28,norte,web,1,1,5,1.6
ENC097-002615,2025-02-28,centro,web,1,0,,4.0
ENC097-002616,2025-02-28,sur,telefono,1,0,,2.4
ENC097-002617,2025-02-28,norte,web,1,1,3,1.6
ENC097-002618,2025-03-01,centro,telefono,1,0,,4.0
ENC097-002619,2025-03-01,sur,web,1,0,,2.4
ENC097-002620,2025-03-01, NORTE ,telefono,1,1,3,1.6
ENC097-002621,2025-03-01,centro,web,1,1,3,4.0
ENC097-002622,2025-03-01,sur,telefono,1,0,,2.4
ENC097-002623,2025-03-01,norte,web,1,1,4,1.6
ENC097-002624,2025-03-02,centro,telefono,1,1,3,4.0
ENC097-002625,2025-03-02,sur,web,1,1,3,2.4
ENC097-002626,2025-03-02,norte,telefono,1,1,3,1.6
ENC097-002627,2025-03-02,centro,telefono,1,1,2,4.0
ENC097-002628,2025-03-02,sur,web,1,0,,2.4
ENC097-002629,2025-03-02,norte,web,1,0,,1.6
ENC097-002630,2025-03-03,centro,web,1,0,,4.0
ENC097-002631,2025-03-03,sur,telefono,1,1,4,2.4
ENC097-002632,2025-03-03,norte,web,1,0,,1.6
ENC097-002633,2025-03-03,centro,telefono,1,1,2,4.0
ENC097-002634,2025-03-03,sur,web,1,1,5,2.4
ENC097-002635,2025-03-03,norte,web,1,1,2,1.6
ENC097-002636,2025-03-04,centro,web,1,1,4,4.0
ENC097-002637,2025-03-04,sur,telefono,1,0,,2.4
ENC097-002638,2025-03-04,norte,telefono,1,1,4,1.6
ENC097-002639,2025-03-04,centro,web,1,1,2,4.0
ENC097-002640,2025-03-04,sur,telefono,1,0,,2.4
ENC097-002641,2025-03-04,norte,telefono,1,1,5,1.6
ENC097-002642,2025-03-05,centro,telefono,1,0,,4.0
ENC097-002643,2025-03-05,sur,web,1,0,,2.4
ENC097-002644,2025-03-05,norte,telefono,1,0,,1.6
ENC097-002645,2025-03-05,centro,web,1,1,2,4.0
ENC097-002646,2025-03-05,sur,telefono,1,1,3,2.4
ENC097-002647,2025-03-05,norte,web,1,1,3,1.6
ENC097-002648,2025-03-05,centro,telefono,1,1,2,4.0
ENC097-002649,2025-03-06,sur,telefono,1,0,,2.4
ENC097-002650,2025-03-06,norte,web,1,1,2,1.6
ENC097-002651,2025-03-06,centro,telefono,1,0,,4.0
ENC097-002652,2025-03-06,sur,telefono,1,1,3,2.4
ENC097-002653,2025-03-06,norte,telefono,1,1,4,1.6
ENC097-002654,2025-03-06,centro,web,1,1,5,4.0
ENC097-002655,2025-03-07,sur,web,1,1,3,2.4
ENC097-002656,2025-03-07,norte,telefono,1,1,5,1.6
ENC097-002657,2025-03-07,centro,web,1,0,,4.0
ENC097-002658,2025-03-07,sur,telefono,1,1,2,2.4
ENC097-002659,2025-03-07,norte,web,1,1,3,1.6
ENC097-002660,2025-03-07,centro,telefono,1,0,,4.0
ENC097-002661,2025-03-08,sur,web,1,1,4,2.4
ENC097-002662,2025-03-08,norte,telefono,1,0,,1.6
ENC097-002663,2025-03-08,centro,web,1,0,,4.0
ENC097-002664,2025-03-08,sur,telefono,1,1,3,2.4
ENC097-002665,2025-03-08,norte,telefono,1,1,5,1.6
ENC097-002666,2025-03-08,centro,telefono,1,0,,4.0
ENC097-002667,2025-03-09,sur,telefono,1,0,,2.4
ENC097-002668,2025-03-09,norte,web,1,1,4,1.6
ENC097-002669,2025-03-09,centro,web,1,1,2,4.0
ENC097-002670,2025-03-09,sur,web,1,0,,2.4
ENC097-002671,2025-03-09,norte,telefono,1,0,,1.6
ENC097-002672,2025-03-09,centro,telefono,1,0,,4.0
ENC097-002673,2025-03-10,sur,telefono,1,1,3,2.4
ENC097-002674,2025-03-10,norte,telefono,1,1,4,1.6
ENC097-002675,2025-03-10,centro,telefono,1,0,,4.0
ENC097-002676,2025-03-10,sur,telefono,1,1,4,2.4
ENC097-002677,2025-03-10,norte,telefono,1,1,4,1.6
ENC097-002678,2025-03-10,centro,web,1,0,,4.0
ENC097-002679,2025-03-11,sur,telefono,1,0,,2.4
ENC097-002680,2025-03-11,norte,telefono,1,1,5,1.6
ENC097-002681,2025-03-11,centro,web,1,1,2,4.0
ENC097-002682,2025-03-11,sur,web,1,1,4,2.4
ENC097-002683,2025-03-11,norte,telefono,1,1,3,1.6
ENC097-002684,2025-03-11,centro,telefono,1,1,2,4.0
ENC097-002685,2025-03-12,sur,telefono,1,1,5,2.4
ENC097-002686,2025-03-12,norte,web,1,1,5,1.6
ENC097-002687,2025-03-12,centro,web,1,0,,4.0
ENC097-002688,2025-03-12,sur,web,1,1,3,2.4
ENC097-002689,2025-03-12,norte,web,1,1,5,1.6
ENC097-002690,2025-03-12,centro,web,1,0,,4.0
ENC097-002691,2025-03-12,sur,web,1,0,,2.4
ENC097-002692,2025-03-13,norte,web,1,1,4,1.6
ENC097-002693,2025-03-13,centro,web,1,0,,4.0
ENC097-002694,2025-03-13,sur,web,1,1,2,2.4
ENC097-002695,2025-03-13,norte,web,1,0,,1.6
ENC097-002696,2025-03-13,centro,web,1,0,,4.0
ENC097-002697,2025-03-13,sur,telefono,1,1,3,2.4
ENC097-002698,2025-03-14,norte,web,1,1,4,1.6
ENC097-002699,2025-03-14,centro,web,1,0,,4.0
ENC097-002700,2025-03-14,sur,web,1,0,,2.4
ENC097-002701,2025-03-14,norte,telefono,1,1,3,1.6
ENC097-002702,2025-03-14,centro,telefono,1,0,,4.0
ENC097-002703,2025-03-14,sur,web,1,1,2,2.4
ENC097-002704,2025-03-15,norte,web,1,0,,1.6
ENC097-002705,2025-03-15,centro,telefono,1,0,,4.0
ENC097-002706,2025-03-15,sur,telefono,1,1,4,2.4
ENC097-002707,2025-03-15,norte,web,1,1,4,1.6
ENC097-002708,2025-03-15,centro,web,1,0,,4.0
ENC097-002709,2025-03-15,sur,telefono,1,0,,2.4
ENC097-002710,2025-03-16,norte,web,1,1,5,1.6
ENC097-002711,2025-03-16,centro,telefono,1,1,4,4.0
ENC097-002712,2025-03-16,sur,telefono,1,0,,2.4
ENC097-002713,2025-03-16,norte,web,1,0,,1.6
ENC097-002714,2025-03-16,centro,telefono,1,0,,4.0
ENC097-002715,2025-03-16,sur,telefono,1,0,,2.4
ENC097-002716,2025-03-17,norte,telefono,1,1,4,1.6
ENC097-002717,2025-03-17, CENTRO ,web,1,0,,4.0
ENC097-002718,2025-03-17,sur,web,1,1,3,2.4
ENC097-002719,2025-03-17,norte,telefono,1,1,4,1.6
ENC097-002720,2025-03-17,centro,web,1,0,,4.0
ENC097-002721,2025-03-17,sur,web,1,1,5,2.4
ENC097-002722,2025-03-18,norte,web,1,1,4,1.6
ENC097-002723,2025-03-18,centro,web,1,0,,4.0
ENC097-002724,2025-03-18,sur,web,1,1,3,2.4
ENC097-002725,2025-03-18,norte,telefono,1,1,3,1.6
ENC097-002726,2025-03-18,centro,web,1,1,3,4.0
ENC097-002727,2025-03-18,sur,telefono,1,0,,2.4
ENC097-002728,2025-03-18,norte,telefono,1,1,5,1.6
ENC097-002729,2025-03-19,centro,telefono,1,1,3,4.0
ENC097-002730,2025-03-19,sur,telefono,1,1,2,2.4
ENC097-002731,2025-03-19,norte,telefono,1,1,3,1.6
ENC097-002732,2025-03-19,centro,telefono,1,0,,4.0
ENC097-002733,2025-03-19,sur,telefono,1,0,,2.4
ENC097-002734,2025-03-19,norte,telefono,1,0,,1.6
ENC097-002735,2025-03-20,centro,telefono,1,1,4,4.0
ENC097-002736,2025-03-20,sur,telefono,1,1,3,2.4
ENC097-002737,2025-03-20,norte,telefono,1,0,,1.6
ENC097-002738,2025-03-20,centro,web,1,1,4,4.0
ENC097-002739,2025-03-20,sur,web,1,1,3,2.4
ENC097-002740,2025-03-20,norte,web,1,1,,1.6
ENC097-002741,2025-03-21,centro,telefono,1,0,,4.0
ENC097-002742,2025-03-21,sur,telefono,1,1,5,2.4
ENC097-002743,2025-03-21,norte,telefono,1,1,3,1.6
ENC097-002744,2025-03-21,centro,telefono,1,1,2,4.0
ENC097-002745,2025-03-21,sur,telefono,1,1,4,2.4
ENC097-002746,2025-03-21,norte,web,1,1,3,1.6
ENC097-002747,2025-03-22,centro,web,1,0,,4.0
ENC097-002748,2025-03-22,sur,web,1,0,,2.4
ENC097-002749,2025-03-22,norte,telefono,1,0,,1.6
ENC097-002750,2025-03-22,centro,telefono,1,1,5,4.0
ENC097-002751,2025-03-22,sur,web,1,1,3,2.4
ENC097-002752,2025-03-22,norte,telefono,1,1,3,1.6
ENC097-002753,2025-03-23,centro,web,1,1,2,4.0
ENC097-002754,2025-03-23,sur,web,1,1,4,2.4
ENC097-002755,2025-03-23,norte,web,1,0,,1.6
ENC097-002756,2025-03-23,centro,telefono,1,0,,4.0
ENC097-002757,2025-03-23,sur,web,1,0,,2.4
ENC097-002758,2025-03-23,norte,web,1,1,5,1.6
ENC097-002759,2025-03-24,centro,web,1,1,2,4.0
ENC097-002760,2025-03-24,sur,web,1,0,,2.4
ENC097-002761,2025-03-24,norte,telefono,1,1,3,1.6
ENC097-002762,2025-03-24,centro,telefono,1,0,,4.0
ENC097-002763,2025-03-24,sur,web,1,0,,2.4
ENC097-002764,2025-03-24,norte,web,1,1,5,1.6
ENC097-002765,2025-03-24,centro,web,1,0,,4.0
ENC097-002766,2025-03-25,sur,telefono,1,1,4,2.4
ENC097-002767,2025-03-25,norte,web,1,1,3,1.6
ENC097-002768,2025-03-25,centro,web,1,1,3,4.0
ENC097-002769,2025-03-25,sur,web,1,0,,2.4
ENC097-002770,2025-03-25,norte,telefono,1,0,,1.6
ENC097-002771,2025-03-25,centro,telefono,1,0,,4.0
ENC097-002772,2025-03-26,sur,web,1,1,3,2.4
ENC097-002773,2025-03-26,norte,web,1,1,4,1.6
ENC097-002774,2025-03-26,centro,web,1,0,,4.0
ENC097-002775,2025-03-26,sur,web,1,0,,2.4
ENC097-002776,2025-03-26,norte,web,1,1,5,1.6
ENC097-002777,2025-03-26,centro,telefono,1,1,3,4.0
ENC097-002778,2025-03-27,sur,telefono,1,1,4,2.4
ENC097-002779,2025-03-27,norte,web,1,0,,1.6
ENC097-002780,2025-03-27,centro,telefono,1,1,2,4.0
ENC097-002781,2025-03-27,sur,telefono,1,0,,2.4
ENC097-002782,2025-03-27,norte,telefono,1,1,4,1.6
ENC097-002783,2025-03-27,centro,web,1,1,1,4.0
ENC097-002784,2025-03-28,sur,telefono,1,1,3,2.4
ENC097-002785,2025-03-28,norte,telefono,1,1,5,1.6
ENC097-002786,2025-03-28,centro,telefono,1,1,3,4.0
ENC097-002787,2025-03-28,sur,web,1,1,2,2.4
ENC097-002788,2025-03-28,norte,telefono,1,0,,1.6
ENC097-002789,2025-03-28,centro,web,1,1,4,4.0
ENC097-002790,2025-03-29,sur,web,1,1,5,2.4
ENC097-002791,2025-03-29,norte,telefono,1,1,3,1.6
ENC097-002792,2025-03-29,centro,telefono,1,1,2,4.0
ENC097-002793,2025-03-29,sur,telefono,1,0,,2.4
ENC097-002794,2025-03-29,norte,web,1,1,4,1.6
ENC097-002795,2025-03-29,centro,web,1,0,,4.0
ENC097-002796,2025-03-30,sur,telefono,1,1,3,2.4
ENC097-002797,2025-03-30,norte,telefono,1,0,,1.6
ENC097-002798,2025-03-30,centro,telefono,1,1,3,4.0
ENC097-002799,2025-03-30,sur,web,1,0,,2.4
ENC097-002800,2025-03-30,norte,telefono,1,1,3,1.6
ENC097-002801,2025-03-30,centro,web,1,0,,4.0
