registro_id,fecha,sede,modalidad,asistencia_pct,nota_inicial,nota_final,horas_estudio,tutorias
NOT081-000700,2024-06-19,S1,virtual,58.0,7.3,6.5,7.0,3
NOT081-000701,2024-06-19,S2,virtual,48.7,12.4,6.6,10.7,2
NOT081-000702,2024-06-19,S3,presencial,48.7,14.7,12.2,7.3,1
NOT081-000703,2024-06-20,S1,presencial,36.6,11.9,8.2,7.5,1
NOT081-000704,2024-06-20,S2,presencial,89.2,12.6,14.7,11.4,2
NOT081-000705,2024-06-20,S3,presencial,82.1,10.1,15.5,6.6,1
NOT081-000706,2024-06-20,S1,presencial,76.8,10.7,14.3,8.6,3
NOT081-000707,2024-06-21,S2,virtual,59.9,11.8,14.4,10.5,3
NOT081-000708,2024-06-21,S3,virtual,68.7,17.6,16.5,8.8,0
NOT081-000709,2024-06-21,S1,presencial,39.7,16.2,13.8,6.3,1
NOT081-000710,2024-06-21,S2,virtual,59.1,7.3,7.1,7.0,7
NOT081-000711,2024-06-22,S3,presencial,73.9,10.4,9.7,2.1,1
NOT081-000712,2024-06-22,S1,virtual,62.4,9.2,11.9,3.9,7
NOT081-000713,2024-06-22,S2,presencial,100,10.7,13.1,10.3,2
NOT081-000714,2024-06-22,S3,presencial,70.6,11.5,13.2,9.9,1
NOT081-000715,2024-06-22,S1,virtual,71.5,8.9,14.4,1.4,5
NOT081-000716,2024-06-23,S2,virtual,93.4,16.5,14.9,9.8,3
NOT081-000717,2024-06-23,S3,presencial,54.0,11.3,12.8,0.3,0
NOT081-000718,2024-06-23,S1,virtual,66.9,10.1,11.9,10.1,1
NOT081-000719,2024-06-23,S2,virtual,77.7,14.1,14.6,10.3,1
NOT081-000720,2024-06-24,S3,virtual,87.4,8.4,9.0,4.1,3
NOT081-000721,2024-06-24,S1,virtual,60.5,12.6,11.8,2.5,2
NOT081-000722,2024-06-24,S2,virtual,65.4,10.2,9.3,5.5,2
NOT081-000723,2024-06-24,S3,presencial,98.4,14.3,15.1,9.0,1
NOT081-000724,2024-06-25,S1,virtual,69.6,5.4,10.2,3.3,9
NOT081-000725,2024-06-25,S2,virtual,69.5,14.1,15.9,5.0,3
NOT081-000726,2024-06-25,S3,virtual,77.2,13.9,13.6,1.8,1
NOT081-000727,2024-06-25,S1,virtual,98.6,8.2,11.9,8.4,8
NOT081-000728,2024-06-26,S2,virtual,92.5,8.3,10.8,11.8,4
NOT081-000729,2024-06-26,S3,virtual,76.2,11.3,11.9,6.7,3
NOT081-000730,2024-06-26,S1,virtual,89.9,8.7,10.1,0.6,8
NOT081-000731,2024-06-26,S2,presencial,97.8,15.5,12.2,2.6,3
NOT081-000732,2024-06-27,S3,virtual,89.4,11.9,16.0,11.1,0
NOT081-000733,2024-06-27,S1,virtual,73.3,14.8,14.8,3.6,0
NOT081-000734,2024-06-27,S2,virtual,72.5,7.7,10.9,4.7,4
NOT081-000735,2024-06-27,S3,presencial,74.7,13.5,12.2,9.5,1
NOT081-000736,2024-06-28,S1,virtual,77.5,16.9,13.4,1.5,0
NOT081-000737,2024-06-28,S2,virtual,56.2,14.9,14.2,11.2,1
NOT081-000738,2024-06-28,S3,presencial,72.7,10.2,9.0,4.4,3
NOT081-000739,2024-06-28,S1,virtual,81.6,12.5,12.0,3.5,3
NOT081-000740,2024-06-29,S2,virtual,88.0,9.7,11.9,6.7,5
NOT081-000741,2024-06-29,S3,virtual,64.3,10.7,12.5,11.9,2
NOT081-000742,2024-06-29,S1,presencial,57.0,11.2,8.1,8.0,0
NOT081-000743,2024-06-29,S2,presencial,66.6,14.1,13.9,6.5,1
NOT081-000744,2024-06-30,S3,presencial,78.9,15.3,17.9,9.2,3
NOT081-000745,2024-06-30,S1,presencial,64.1,13.1,14.2,2.4,1
NOT081-000746,2024-06-30,S2,virtual,91.9,10.8,13.3,0.4,3
NOT081-000747,2024-06-30,S3,virtual,67.4,8.4,10.7,7.1,10
NOT081-000748,2024-07-01,S1,presencial,61.9,8.5,,9.6,3
NOT081-000749,2024-07-01,S2,virtual,90.5,7.7,7.4,9.4,4
NOT081-000750,2024-07-01,S3,presencial,50.2,9.4,11.5,9.7,9
NOT081-000751,2024-07-01,S1,virtual,85.4,14.1,14.7,3.4,2
NOT081-000752,2024-07-01,S2,presencial,95.1,14.2,13.2,6.2,2
NOT081-000753,2024-07-02,S3,virtual,100,2.6,11.4,9.8,3
NOT081-000754,2024-07-02,S1,presencial,89.5,12.0,12.6,7.3,0
NOT081-000755,2024-07-02,S2,presencial,85.0,6.5,7.9,3.3,9
NOT081-000756,2024-07-02,S3,presencial,95.5,9.9,7.4,1.6,4
NOT081-000757,2024-07-03,S1,virtual,99.4,8.7,8.1,6.0,3
NOT081-000758,2024-07-03,S2,presencial,92.0,13.2,16.9,0.9,0
NOT081-000759,2024-07-03,S3,presencial,79.9,10.1,12.9,2.0,2
NOT081-000760,2024-07-03,S1,presencial,70.0,9.6,9.3,6.8,4
NOT081-000761,2024-07-04,S2,virtual,92.9,13.2,13.3,1.6,3
NOT081-000762,2024-07-04,S3,virtual,76.2,5.6,6.2,2.7,3
NOT081-000763,2024-07-04,S1,presencial,40.5,6.0,8.7,10.5,7
NOT081-000764,2024-07-04,S2,virtual,76.1,7.0,10.3,4.2,6
NOT081-000765,2024-07-05,S3,presencial,83.9,8.7,8.0,4.1,10
NOT081-000766,2024-07-05,S1,presencial,83.6,12.2,11.3,2.2,0
NOT081-000767,2024-07-05,S2,presencial,86.5,15.8,17.3,1.7,1
NOT081-000768,2024-07-05,S3,presencial,88.2,11.2,10.3,1.3,3
NOT081-000769,2024-07-06,S1,virtual,77.0,8.3,8.0,5.4,8
NOT081-000770,2024-07-06,S2,presencial,100,9.9,9.7,9.6,8
NOT081-000771,2024-07-06,S3,presencial,75.0,13.2,11.9,8.4,0
NOT081-000772,2024-07-06,S1,virtual,99.0,10.0,9.3,1.4,3
NOT081-000773,2024-07-07,S2,presencial,94.2,13.9,15.0,10.6,0
NOT081-000774,2024-07-07,S3,virtual,83.8,15.9,16.2,6.6,1
NOT081-000775,2024-07-07,S1,virtual,88.7,10.8,14.2,9.7,3
NOT081-000776,2024-07-07,S2,presencial,76.3,10.9,7.3,4.7,2
NOT081-000777,2024-07-08,S3, PRESENCIAL ,61.6,6.0,7.2,4.9,10
NOT081-000778,2024-07-08,S1,virtual,92.8,15.9,16.0,8.3,0
NOT081-000779,2024-02-30,S2,presencial,60.1,11.6,11.2,8.6,3
NOT081-000780,2024-07-08,S3,virtual,100,11.0,14.5,6.8,3
NOT081-000781,2024-07-09,S1,presencial,74.3,11.2,13.1,3.6,2
NOT081-000782,2024-07-09,S2,presencial,59.0,9.7,9.9,1.4,7
NOT081-000783,2024-07-09,S3,virtual,83.7,13.1,13.6,2.4,1
NOT081-000784,2024-07-09,S1,virtual,100,14.7,14.1,1.7,1
NOT081-000785,2024-07-10,S2,presencial,77.1,18.7,19.4,3.4,2
NOT081-000786,2024-07-10,S3,presencial,83.8,13.4,9.2,1.4,0
NOT081-000787,2024-07-10,S1,virtual,97.1,7.8,9.8,9.6,7
NOT081-000788,2024-07-10,S2,virtual,73.2,10.9,14.2,9.9,2
NOT081-000789,2024-07-11,S3,virtual,76.3,9.2,15.5,9.6,9
NOT081-000790,2024-07-11,S1,presencial,74.4,12.1,14.4,11.9,2
NOT081-000791,2024-07-11,S2,presencial,75.6,15.2,10.4,1.7,2
NOT081-000792,2024-07-11,S3,presencial,83.7,13.6,15.0,8.4,0
NOT081-000793,2024-07-11,S1,presencial,62.1,11.7,9.9,8.0,0
NOT081-000794,2024-07-12,S2,presencial,100,7.5,6.9,4.0,7
NOT081-000795,2024-07-12,S3,presencial,71.3,13.9,14.6,6.4,0
NOT081-000796,2024-07-12,S1,presencial,86.5,5.4,8.7,1.0,8
NOT081-000797,2024-07-12,S2,virtual,84.7,7.2,12.9,11.8,7
NOT081-000798,2024-07-13,S3,virtual,35.7,9.9,11.6,3.4,8
NOT081-000799,2024-07-13,S1,virtual,46.1,5.5,7.6,6.9,4
NOT081-000800,2024-07-13,S2,virtual,83.8,12.1,12.9,3.6,1
NOT081-000801,2024-07-13,S3,presencial,100,8.4,10.2,3.7,8
NOT081-000802,2024-07-14,S1,presencial,55.5,9.5,9.1,6.4,3
NOT081-000803,2024-07-14,S2,virtual,100,13.7,14.5,8.4,2
NOT081-000804,2024-07-14,S3,virtual,93.3,11.9,14.0,7.6,0
NOT081-000805,2024-07-14,S1,presencial,100,5.3,10.7,4.5,9
NOT081-000806,2024-07-15,S2,presencial,88.4,10.1,11.9,5.4,1
NOT081-000807,2024-07-15,S3,presencial,96.2,15.8,12.5,5.2,1
NOT081-000808,2024-07-15,S1,virtual,100,13.5,12.6,8.8,2
NOT081-000809,2024-07-15,S2,virtual,97.9,11.2,14.6,11.4,0
NOT081-000810,2024-07-16,S3,virtual,64.9,9.4,12.0,11.6,9
NOT081-000811,2024-07-16,S1,presencial,85.4,8.1,10.7,2.0,2
NOT081-000812,2024-07-16,S2,virtual,63.6,10.4,9.2,3.1,3
NOT081-000813,2024-07-16,S3,virtual,59.2,12.6,12.2,2.6,1
NOT081-000814,2024-07-17,S1,virtual,60.1,12.8,8.8,3.6,0
NOT081-000815,2024-07-17,S2,presencial,66.6,10.4,9.4,0.9,0
NOT081-000816,2024-07-17,S3,virtual,86.7,10.1,9.6,1.9,2
NOT081-000817,2024-07-17,S1,presencial,93.1,7.8,11.3,6.5,8
NOT081-000818,2024-07-18,S2,presencial,97.0,9.9,12.9,7.4,9
NOT081-000819,2024-07-18,S3,presencial,68.6,17.1,11.3,0.7,0
NOT081-000820,2024-07-18,S1,virtual,78.1,14.3,16.8,11.4,1
NOT081-000821,2024-07-18,S2,virtual,79.0,5.2,9.8,5.5,3
NOT081-000822,2024-07-19,S3,virtual,61.2,8.3,12.2,11.1,4
NOT081-000823,2024-07-19,S1,presencial,75.3,2.3,6.8,1.7,2
NOT081-000824,2024-07-19,S2,presencial,66.0,7.7,5.6,4.6,4
NOT081-000825,2024-07-19,S3,presencial,88.6,15.6,11.8,2.7,1
NOT081-000826,2024-07-20,S1,presencial,82.1,9.3,16.5,10.1,10
NOT081-000827,2024-07-20,S2,virtual,53.6,9.6,11.3,3.9,8
NOT081-000828,2024-07-20,S3,virtual,96.7,12.8,14.8,6.7,0
NOT081-000829,2024-07-20,S1,virtual,100,13.4,14.8,6.2,1
NOT081-000830,2024-07-20,S2,virtual,81.4,9.4,12.0,7.0,2
NOT081-000831,2024-07-21,S3,virtual,89.9,12.0,,5.6,2
NOT081-000832,2024-07-21,S1,presencial,88.2,11.7,10.4,0.5,3
NOT081-000833,2024-07-21,S2,presencial,80.6,12.2,12.5,3.4,0
NOT081-000834,2024-07-21,S3,presencial,79.7,7.8,12.9,11.2,5
NOT081-000835,2024-07-22,S1,virtual,67.8,10.8,10.9,3.3,3
NOT081-000836,2024-07-22,S2,presencial,100,12.2,14.2,10.0,3
NOT081-000837,2024-07-22,S3,presencial,52.2,10.0,9.4,9.2,1
NOT081-000838,2024-07-22,S1,presencial,93.8,10.9,12.6,8.4,2
NOT081-000839,2024-07-23,S2,presencial,68.0,4.2,9.2,9.2,5
NOT081-000840,2024-07-23,S3,virtual,65.8,15.6,13.6,10.5,1
NOT081-000841,2024-07-23,S1,presencial,80.5,12.2,11.2,6.8,1
NOT081-000842,2024-07-23,S2,virtual,56.1,13.9,10.7,6.0,0
NOT081-000843,2024-07-24,S3,virtual,63.8,11.4,10.1,7.1,1
NOT081-000844,2024-07-24,S1,virtual,80.5,12.7,10.2,2.7,1
NOT081-000845,2024-07-24,S2,presencial,72.0,9.8,"9,9",6.6,8
NOT081-000846,2024-07-24,S3,virtual,83.5,6.3,5.9,3.4,3
NOT081-000847,2024-07-25,S1,presencial,90.2,13.2,11.9,3.3,3
NOT081-000848,2024-07-25,S2,presencial,93.4,13.0,10.6,4.5,0
NOT081-000849,2024-07-25,S3,virtual,84.3,12.0,13.7,10.7,1
NOT081-000850,2024-07-25,S1,presencial,74.7,12.2,12.7,5.5,1
NOT081-000851,2024-07-26,S2,virtual,83.2,10.5,12.6,11.9,2
NOT081-000852,2024-07-26,S3,virtual,53.7,9.6,8.2,1.3,2
NOT081-000853,2024-07-26,S1,virtual,66.1,14.5,9.1,2.2,0
NOT081-000854,2024-07-26,S2,presencial,73.8,12.3,10.8,2.2,2
NOT081-000855,2024-07-27,S3,presencial,88.0,13.8,12.3,8.8,1
NOT081-000856,2024-07-27,S1,virtual,62.9,12.0,11.6,0.9,0
NOT081-000857,2024-07-27,S2,virtual,100,9.9,12.9,11.5,5
NOT081-000858,2024-07-27,S3,presencial,82.7,7.9,9.7,10.1,8
NOT081-000859,2024-07-28,S1,virtual,100,8.7,11.2,6.4,3
NOT081-000860,2024-07-28,S2,virtual,69.0,7.5,9.3,0.6,2
NOT081-000861,2024-07-28,S3,virtual,81.0,9.7,12.6,3.2,7
NOT081-000862,2024-07-28,S1,presencial,83.4,10.2,10.9,7.1,2
NOT081-000863,2024-07-29,S2,virtual,80.8,6.9,6.0,2.9,4
NOT081-000864,2024-07-29,S3,presencial,80.7,10.4,8.1,4.7,3
NOT081-000865,2024-07-29,S1,virtual,56.9,12.9,9.3,4.3,2
NOT081-000866,2024-07-29,S2,virtual,55.0,11.7,13.8,8.4,3
NOT081-000867,2024-07-30,S3,presencial,65.4,4.6,10.8,3.7,8
NOT081-000868,2024-07-30,S1,presencial,73.2,7.2,11.0,8.9,6
NOT081-000869,2024-07-30,S2,virtual,87.4,10.8,12.5,9.3,1
NOT081-000870,2024-07-30,S3,virtual,60.6,4.4,8.6,11.2,2
NOT081-000871,2024-07-30,S1,presencial,86.2,6.5,11.4,9.6,5
NOT081-000872,2024-07-31,S2,presencial,67.1,12.7,9.5,0.2,1
NOT081-000873,2024-07-31,S3,presencial,77.6,11.4,12.1,6.4,0
NOT081-000874,2024-07-31,S1, VIRTUAL ,64.4,8.0,12.1,11.5,6
NOT081-000875,2024-07-31,S2,virtual,84.2,9.4,15.0,1.4,3
NOT081-000876,2024-08-01,S3,virtual,67.3,14.9,13.0,6.8,3
NOT081-000877,2024-08-01,S1,presencial,75.8,13.7,16.2,5.7,1
NOT081-000878,2024-08-01,S2,virtual,88.0,7.7,11.5,5.0,7
NOT081-000879,2024-08-01,S3,presencial,81.2,8.4,10.9,3.9,10
NOT081-000880,2024-08-02,S1,virtual,93.9,14.0,9.8,1.6,2
NOT081-000881,2024-08-02,S2,virtual,87.4,5.3,5.7,2.5,2
NOT081-000882,2024-08-02,S3,virtual,46.4,8.4,10.3,7.1,6
NOT081-000883,2024-08-02,S1,virtual,79.1,10.9,14.4,11.1,0
NOT081-000884,2024-08-03,S2,presencial,60.7,9.4,11.5,8.4,3
NOT081-000885,2024-08-03,S3,presencial,92.1,13.0,13.7,8.9,2
NOT081-000886,2024-08-03,S1,presencial,62.5,10.2,8.2,1.7,0
NOT081-000887,2024-08-03,S2,virtual,58.9,7.6,10.7,8.7,5
NOT081-000888,2024-08-04,S3,presencial,85.9,8.7,8.9,0.7,4
NOT081-000889,2024-08-04,S1,presencial,74.3,14.8,15.1,4.5,1
NOT081-000890,2024-08-04,S2,virtual,90.9,9.4,10.5,9.5,3
NOT081-000891,2024-08-04,S3,presencial,100,8.6,9.5,10.4,2
NOT081-000892,2024-08-05,S1,presencial,89.5,12.8,13.4,3.8,3
NOT081-000893,2024-08-05,S2,virtual,76.2,6.5,10.4,1.1,7
NOT081-000894,2024-08-05,S3,presencial,88.3,11.2,10.2,9.3,3
NOT081-000895,2024-08-05,S1,virtual,52.3,11.9,9.2,2.8,3
NOT081-000896,2024-08-06,S2,presencial,96.7,12.7,12.9,6.5,2
NOT081-000897,2024-08-06,S3,presencial,85.0,9.3,9.6,3.4,10
NOT081-000898,2024-08-06,S1,virtual,91.6,8.3,12.2,8.8,9
NOT081-000899,2024-08-06,S2,presencial,81.4,14.3,14.9,11.0,3
NOT081-000900,2024-08-07,S3,presencial,74.0,16.1,10.4,0.5,3
NOT081-000901,2024-08-07,S1,virtual,63.9,8.0,8.9,11.2,3
NOT081-000902,2024-08-07,S2,virtual,79.9,6.7,10.2,10.0,6
NOT081-000903,2024-08-07,S3,virtual,88.3,16.8,16.5,12.0,1
NOT081-000904,2024-08-08,S1,virtual,96.9,13.8,11.0,6.0,3
NOT081-000905,2024-08-08,S2,presencial,100,13.4,14.1,10.0,2
NOT081-000906,2024-08-08,S3,virtual,80.4,9.1,13.9,2.8,8
NOT081-000907,2024-08-08,S1,presencial,75.4,11.0,8.7,6.6,1
NOT081-000908,2024-08-09,S2,presencial,100,12.8,13.9,5.8,3
NOT081-000909,2024-08-09,S3,virtual,100,9.1,9.0,1.8,7
NOT081-000910,2024-08-09,S1,virtual,84.1,11.3,11.1,11.6,1
NOT081-000911,2024-08-09,S2,presencial,100,13.7,10.6,1.5,3
NOT081-000912,2024-08-09,S3,virtual,76.8,12.2,13.6,10.2,3
NOT081-000913,2024-08-10,S1,presencial,51.2,13.1,11.9,5.4,2
NOT081-000914,2024-08-10,S2,virtual,89.8,12.6,,3.8,2
NOT081-000915,2024-08-10,S3,presencial,96.3,6.5,9.3,3.3,10
NOT081-000916,2024-08-10,S1,presencial,79.2,12.4,12.3,10.3,1
NOT081-000917,2024-08-11,S2,presencial,76.1,8.4,12.9,9.2,5
NOT081-000918,2024-08-11,S3,presencial,100,15.1,13.8,8.6,0
NOT081-000919,2024-08-11,S1,presencial,78.2,4.3,6.7,8.4,2
NOT081-000920,2024-08-11,S2,virtual,92.2,12.9,12.5,6.5,3
NOT081-000921,2024-08-12,S3,virtual,51.9,14.6,9.6,5.8,1
NOT081-000922,2024-08-12,S1,virtual,67.4,12.6,12.3,0.0,2
NOT081-000923,2024-08-12,S2,virtual,69.7,7.6,6.2,9.2,7
NOT081-000924,2024-08-12,S3,virtual,100,12.8,13.8,8.9,1
NOT081-000925,2024-08-13,S1,presencial,100,10.2,11.9,11.2,2
NOT081-000926,2024-08-13,S2,virtual,96.1,8.1,8.5,1.8,6
NOT081-000927,2024-08-13,S3,virtual,100,10.3,5.6,0.4,0
NOT081-000928,2024-08-13,S1,virtual,72.2,8.7,9.2,8.8,10
NOT081-000929,2024-08-14,S2,virtual,100,10.9,11.4,7.5,2
NOT081-000930,2024-08-14,S3,virtual,100,6.4,10.4,12.0,3
NOT081-000931,2024-08-14,S1,virtual,65.4,14.7,14.2,9.1,0
NOT081-000932,2024-08-14,S2,virtual,100,12.9,14.1,2.1,1
NOT081-000933,2024-08-15,S3,presencial,99.9,12.0,13.1,7.3,2
NOT081-000934,2024-08-15,S1,virtual,61.2,11.5,12.1,1.5,3
NOT081-000935,2024-08-15,S2,virtual,89.6,10.4,12.7,1.2,0
NOT081-000936,2024-08-15,S3,virtual,79.3,11.9,8.9,3.1,1
NOT081-000937,2024-08-16,S1,virtual,68.6,14.7,12.1,7.0,2
NOT081-000938,2024-08-16,S2,virtual,95.3,8.9,14.2,10.8,5
NOT081-000939,2024-08-16,S3,virtual,64.3,12.4,8.2,3.9,2
NOT081-000940,2024-08-16,S1,presencial,78.5,9.3,8.8,3.0,5
NOT081-000941,2024-08-17,S2,virtual,86.5,10.8,12.2,9.8,0
NOT081-000942,2024-08-17,S3,presencial,68.1,19.6,17.3,11.2,3
NOT081-000943,2024-08-17,S1,virtual,71.3,11.9,11.6,6.4,3
NOT081-000944,2024-08-17,S2,virtual,41.4,17.3,14.6,8.7,2
NOT081-000945,2024-08-18,S3,presencial,84.8,14.9,12.7,7.9,1
NOT081-000946,2024-08-18,S1,presencial,78.7,13.5,18.0,11.2,3
NOT081-000947,2024-08-18,S2,presencial,89.9,10.5,10.1,9.0,3
NOT081-000948,2024-08-18,S3,presencial,88.1,12.2,10.2,2.8,2
NOT081-000949,2024-08-18,S1,presencial,92.7,15.4,12.6,7.0,3
NOT081-000950,2024-08-19,S2,virtual,90.9,15.5,14.3,10.1,2
NOT081-000951,2024-08-19,S3,virtual,83.4,16.6,15.6,1.2,3
NOT081-000952,2024-08-19,S1,presencial,66.7,14.0,11.6,5.1,2
NOT081-000953,2024-08-19,S2,virtual,65.5,10.6,10.6,5.9,0
NOT081-000954,2024-08-20,S3,presencial,59.3,9.7,5.3,0.8,4
NOT081-000955,2024-08-20,S1,presencial,69.2,11.1,12.5,9.0,3
NOT081-000956,2024-08-20,S2,presencial,75.2,11.5,14.8,9.9,0
NOT081-000957,2024-08-20,S3,virtual,92.9,12.2,11.0,9.3,0
NOT081-000958,2024-08-21,S1,virtual,75.4,4.1,8.6,11.7,10
NOT081-000959,2024-08-21,S2,presencial,75.7,6.1,7.5,6.9,9
NOT081-000960,2024-08-21,S3,virtual,66.9,7.1,7.3,0.9,7
NOT081-000961,2024-08-21,S1,virtual,83.7,11.5,13.6,6.5,3
NOT081-000962,2024-08-22,S2,presencial,100,2.1,5.6,8.4,4
NOT081-000963,2024-08-22,S3,virtual,56.3,17.9,14.6,2.5,0
NOT081-000964,2024-08-22,S1,presencial,55.3,11.9,11.9,0.6,1
NOT081-000965,2024-08-22,S2,presencial,48.9,6.0,7.2,3.5,9
NOT081-000966,2024-08-23,S3,virtual,74.6,6.6,10.4,10.0,2
NOT081-000967,2024-08-23,S1,virtual,70.5,10.0,9.5,1.4,0
NOT081-000968,2024-08-23,S2,presencial,48.4,7.8,7.9,3.9,4
NOT081-000969,2024-08-23,S3,presencial,89.1,12.0,13.3,10.2,3
NOT081-000970,2024-08-24,S1,virtual,85.3,13.1,13.7,9.7,2
NOT081-000971,2024-08-24,S2, VIRTUAL ,70.2,7.6,10.7,7.9,3
NOT081-000972,2024-08-24,S3,virtual,93.3,10.9,13.7,1.0,0
NOT081-000973,2024-08-24,S1,presencial,78.4,12.2,11.1,5.3,0
NOT081-000974,2024-08-25,S2,presencial,88.1,1.6,7.2,1.8,6
NOT081-000975,2024-08-25,S3,presencial,75.0,7.3,8.7,0.3,5
NOT081-000976,2024-08-25,S1,presencial,88.7,13.9,11.0,7.8,0
NOT081-000977,2024-08-25,S2,presencial,83.6,8.3,9.2,1.3,5
NOT081-000978,2024-08-26,S3,virtual,94.7,11.6,14.8,11.9,3
NOT081-000979,2024-08-26,S1,presencial,100,8.9,8.7,11.0,9
NOT081-000980,2024-08-26,S2,presencial,94.9,7.8,9.2,8.9,7
NOT081-000981,2024-08-26,S3,presencial,90.2,5.6,9.0,6.2,7
NOT081-000982,2024-08-27,S1,virtual,72.4,9.7,10.5,4.4,5
NOT081-000983,2024-08-27,S2,presencial,66.2,9.6,10.6,9.8,5
NOT081-000984,2024-08-27,S3,virtual,63.6,10.9,13.3,9.7,0
NOT081-000985,2024-08-27,S1,presencial,76.7,10.9,13.6,11.9,1
NOT081-000986,2024-08-28,S2,presencial,56.0,12.2,9.6,1.7,3
NOT081-000987,2024-08-28,S3,virtual,66.7,14.1,13.9,4.9,1
NOT081-000988,2024-08-28,S1,presencial,100,11.1,14.6,6.9,0
NOT081-000989,2024-08-28,S2,presencial,88.4,12.4,8.9,1.7,3
NOT081-000990,2024-08-28,S3,virtual,67.5,8.7,10.7,8.1,8
NOT081-000991,2024-08-29,S1,virtual,58.1,7.9,7.3,1.2,8
NOT081-000992,2024-08-29,S2,presencial,56.1,8.9,15.1,3.0,9
NOT081-000993,2024-08-29,S3,presencial,93.4,12.4,11.3,0.9,3
NOT081-000994,2024-08-29,S1,virtual,80.9,11.5,9.9,3.7,1
NOT081-000995,2024-08-30,S2,presencial,76.9,10.1,10.4,8.1,1
NOT081-000996,2024-08-30,S3,virtual,74.7,16.2,14.7,8.4,1
NOT081-000997,2024-08-30,S1,presencial,85.9,11.6,,11.2,3
NOT081-000998,2024-08-30,S2,virtual,91.5,11.1,12.1,4.6,3
NOT081-000999,2024-08-31,S3,virtual,46.5,9.5,6.0,4.0,2
NOT081-001000,2024-08-31,S1,presencial,62.2,9.8,9.1,1.9,7
NOT081-001001,2024-08-31,S2,virtual,100,7.1,13.7,6.8,4
NOT081-001002,2024-08-31,S3,virtual,40.7,8.4,11.3,1.0,8
NOT081-001003,2024-09-01,S1,presencial,75.2,6.4,9.2,10.0,4
NOT081-001004,2024-09-01,S2,virtual,44.8,15.8,14.1,11.1,3
NOT081-001005,2024-09-01,S3,virtual,83.0,10.2,13.1,1.5,3
NOT081-001006,2024-09-01,S1,virtual,88.8,12.5,16.1,7.8,3
NOT081-001007,2024-09-02,S2,presencial,93.4,13.2,13.3,6.4,1
NOT081-001008,2024-09-02,S3,presencial,79.6,6.4,8.8,9.6,3
NOT081-001009,2024-09-02,S1,virtual,100,7.8,14.0,6.9,6
NOT081-001010,2024-09-02,S2,presencial,49.1,12.4,11.1,11.4,3
NOT081-001011,2024-09-03,S3,presencial,82.6,9.3,9.2,12.0,3
NOT081-001012,2024-09-03,S1,virtual,56.5,7.0,9.2,6.4,4
NOT081-001013,2024-09-03,S2,presencial,74.9,8.4,11.0,6.7,7
NOT081-001014,2024-09-03,S3,presencial,95.7,13.5,13.9,5.1,0
NOT081-001015,2024-09-04,S1,virtual,100,12.6,15.6,6.7,1
NOT081-001016,2024-09-04,S2,virtual,69.4,13.3,13.2,8.1,3
NOT081-001017,2024-09-04,S3,presencial,94.9,6.1,11.0,7.7,4
NOT081-001018,2024-09-04,S1,virtual,74.4,13.2,15.7,11.3,2
NOT081-001019,2024-09-05,S2,virtual,44.7,14.9,7.8,2.7,0
NOT081-001020,2024-09-05,S3,presencial,88.6,8.0,8.1,2.6,8
NOT081-001021,2024-09-05,S1,presencial,78.9,9.6,11.2,6.1,8
NOT081-001022,2024-09-05,S2,virtual,98.3,14.4,11.0,8.5,3
NOT081-001023,2024-09-06,S3,virtual,100.0,12.6,14.1,9.1,3
NOT081-001024,2024-09-06,S1,presencial,90.4,9.8,15.0,0.9,9
NOT081-001025,2024-09-06,S2,presencial,96.4,14.1,9.0,5.0,1
NOT081-001026,2024-09-06,S3,virtual,100,14.0,9.6,7.9,3
NOT081-001027,2024-09-07,S1,presencial,45.6,8.7,7.3,11.6,6
NOT081-001028,2024-09-07,S2,virtual,57.9,11.1,9.3,1.8,1
NOT081-001029,2024-09-07,S3,virtual,63.6,9.6,11.2,9.7,8
NOT081-001030,2024-09-07,S1,presencial,97.8,14.7,17.0,0.1,0
NOT081-001031,2024-09-07,S2,virtual,100,12.6,10.9,1.8,1
NOT081-001032,2024-09-08,S3,virtual,86.8,12.3,12.1,9.9,3
NOT081-001033,2024-09-08,S1,virtual,44.0,8.1,9.3,10.6,8
NOT081-001034,2024-09-08,S2,virtual,48.0,9.2,14.3,7.5,7
NOT081-001035,2024-09-08,S3,virtual,44.8,7.1,8.7,6.7,8
NOT081-001036,2024-09-09,S1,presencial,54.3,8.7,10.1,9.5,2
NOT081-001037,2024-09-09,S2,presencial,81.1,14.0,9.2,8.5,3
NOT081-001038,2024-09-09,S3,virtual,59.8,12.9,10.7,3.5,1
NOT081-001039,2024-09-09,S1,virtual,72.0,10.2,10.5,4.6,0
NOT081-001040,2024-09-10,S2,virtual,66.8,10.9,7.3,4.1,2
NOT081-001041,2024-09-10,S3,presencial,74.6,11.6,11.0,8.7,3
NOT081-001042,2024-09-10,S1,virtual,80.4,7.8,10.5,2.6,10
NOT081-001043,2024-09-10,S2,presencial,98.0,18.2,16.9,9.5,2
NOT081-001044,2024-09-11,S3,presencial,89.4,6.6,8.8,11.5,5
NOT081-001045,2024-09-11,S1,presencial,56.2,13.8,12.9,6.1,0
NOT081-001046,2024-09-11,S2,presencial,84.3,12.8,11.8,7.0,0
NOT081-001047,2024-09-11,S3,presencial,96.4,11.0,11.3,5.1,0
NOT081-001048,2024-09-12,S1,presencial,74.0,14.1,13.8,2.0,1
NOT081-001049,2024-09-12,S2,presencial,97.3,10.0,8.0,2.9,1
